SprungID,Sprungtyp,avg_Acc_N_Fil,std_Acc_N_Fil,avg_Gyro_x_R,std_Gyro_x_R,avg_Gyro_y_R,std_Gyro_y_R,avg_Gyro_z_R,std_Gyro_z_R,avg_Gyro_x_Fil,std_Gyro_x_Fil,avg_Gyro_y_Fil,std_Gyro_y_Fil,avg_Gyro_z_Fil,std_Gyro_z_Fil,avg_DJump_SIG_I_x LapEnd,avg_DJump_SIG_I_y LapEnd,avg_DJump_SIG_I_z LapEnd,avg_DJump_I_ABS_x LapEnd,avg_DJump_I_ABS_y LapEnd,avg_DJump_I_ABS_z LapEnd,avg_DJump_ABS_I_x LapEnd,avg_DJump_ABS_I_y LapEnd,avg_DJump_ABS_I_z LapEnd,avg_DJump_SIG_I_S1_x LapEnd,avg_DJump_SIG_I_S1_y LapEnd,avg_DJump_SIG_I_S1_z LapEnd,avg_DJump_SIG_I_S2_x LapEnd,avg_DJump_SIG_I_S2_y LapEnd,avg_DJump_SIG_I_S2_z LapEnd,avg_DJump_SIG_I_S3_x LapEnd,avg_DJump_SIG_I_S3_y LapEnd,avg_DJump_SIG_I_S3_z LapEnd,avg_DJump_SIG_I_S4_x LapEnd,avg_DJump_SIG_I_S4_y LapEnd,avg_DJump_SIG_I_S4_z LapEnd,avg_DJump_I_ABS_S1_x LapEnd,avg_DJump_I_ABS_S1_y LapEnd,avg_DJump_I_ABS_S1_z LapEnd,avg_DJump_I_ABS_S2_x LapEnd,avg_DJump_I_ABS_S2_y LapEnd,avg_DJump_I_ABS_S2_z LapEnd,avg_DJump_I_ABS_S3_x LapEnd,avg_DJump_I_ABS_S3_y LapEnd,avg_DJump_I_ABS_S3_z LapEnd,avg_DJump_I_ABS_S4_x LapEnd,avg_DJump_I_ABS_S4_y LapEnd,avg_DJump_I_ABS_S4_z LapEnd,avg_DJump_ABS_I_S1_x LapEnd,avg_DJump_ABS_I_S1_y LapEnd,avg_DJump_ABS_I_S1_z LapEnd,avg_DJump_ABS_I_S2_x LapEnd,avg_DJump_ABS_I_S2_y LapEnd,avg_DJump_ABS_I_S2_z LapEnd,avg_DJump_ABS_I_S3_x LapEnd,avg_DJump_ABS_I_S3_y LapEnd,avg_DJump_ABS_I_S3_z LapEnd,avg_DJump_ABS_I_S4_x LapEnd,avg_DJump_ABS_I_S4_y LapEnd,avg_DJump_ABS_I_S4_z LapEnd
20191007-1150-FRANKFURT_2-01-107,Salto B,18.491,19.359,14.871,25.466,208.537,199.165,3.922,33.054,14.694,19.678,207.641,190.221,3.702,24.249,24.361,345.52,1.654,24.361,345.52,1.654,36.506,404.661,40.575,-1.074,15.117,-0.228,6.097,167.992,-6.591,6.091,96.343,4.39,13.247,66.068,4.083,1.074,15.117,0.228,3.949,167.992,6.591,6.091,96.343,-4.39,13.247,66.068,-0.774,7.908,65.056,16.589,7.747,176.752,7.614,7.604,96.343,6.957,13.247,66.51,9.415
20191007-1150-FRANKFURT_2-01-108,Barani A,17.817,20.709,-60.6,83.191,42.808,177.56,110.099,94.388,-60.373,81.873,43.218,174.774,110.047,91.158,-99.683,67.919,175.5,99.683,67.919,175.5,135.345,263.725,180.493,-20.418,-69.51,22.775,-67.652,-22.862,85.778,-28.891,55.789,52.842,17.278,104.502,14.105,20.418,69.51,22.775,67.652,22.862,85.778,28.891,-55.789,52.842,-17.278,31.336,14.105,21.374,71.321,24.603,67.652,32.113,85.778,29.042,55.789,53.03,17.278,104.502,17.082
20191007-1150-FRANKFURT_2-01-109,Schraubensalto A,15.687,16.417,60.399,112.501,120.613,163.28,224.149,184.222,60.369,109.907,120.744,158.421,223.797,181.461,95.836,190.327,353.63,95.836,190.327,353.63,171.425,292.388,358.598,49.212,77.3,46.584,59.21,-44.374,155.232,-37.78,53.291,133.549,25.194,104.11,18.264,49.212,77.3,46.584,59.21,-44.374,155.232,-37.78,53.291,133.549,25.194,104.11,18.264,49.212,77.3,47.372,59.235,52.882,155.232,37.78,58.096,133.549,25.198,104.11,22.444
20191007-1150-FRANKFURT_2-01-110,Salto A,16.801,20.672,13.12,24.551,217.687,77.048,-5.545,30.009,13.212,20.295,217.638,63.2,-5.15,19.992,21.44,359.234,-13.864,21.44,359.234,13.864,27.828,360.443,35.618,10.373,92.28,-11.859,-1.029,99.028,-2.338,1.633,70.481,0.038,10.462,97.445,0.295,10.373,92.28,11.859,-1.029,99.028,2.338,1.633,70.481,-0.038,10.462,97.445,-0.295,10.689,92.28,14.924,2.778,99.028,3.81,2.354,70.481,4.056,12.007,98.654,12.828
20191007-1150-FRANKFURT_2-01-111,Strecksprung,10.577,21.719,-3.225,14.877,-9.177,45.232,-2.392,16.153,-3.06,13.221,-9.377,43.289,-2.378,12.31,-5.845,-17.45,-9.182,5.845,17.45,9.182,19.743,71.189,22.247,0.465,20.346,-4.93,-2.102,-3.347,-1.796,-6.83,-24.32,3.194,2.622,-10.129,-5.651,0.465,20.346,4.93,1.172,-3.347,1.796,6.83,-9.678,-3.194,-2.622,10.129,5.651,3.866,20.491,8.011,2.37,15.073,4.093,6.83,24.32,3.916,6.677,11.304,6.226
20191007-1150-FRANKFURT_2-01-117,Barani A,18.121,21.327,-66.401,78.86,36.595,196.412,109.792,91.472,-66.234,77.391,36.664,192.498,109.925,87.325,-110.668,58.156,177.756,110.668,58.156,177.756,134.534,284.791,185.58,-17.806,-86.06,25.151,-68.38,-22.086,86.951,-32.697,57.708,49.617,8.215,108.594,16.037,17.806,86.06,25.151,68.38,22.086,86.951,32.697,-57.708,49.617,-8.215,7.717,16.037,18.224,86.06,27.112,68.38,32.428,86.951,32.697,57.708,49.639,15.233,108.594,21.877
20191007-1150-FRANKFURT_2-01-118,Schraubensalto A,15.912,16.976,63.953,116.05,111.772,155.92,216.723,178.934,63.772,112.96,111.659,150.598,216.566,175.684,102.277,177.085,345.333,102.277,177.085,345.333,174.427,275.532,349.938,42.336,66.149,38.591,70.692,-38.336,153.578,-35.833,40.703,136.677,25.081,108.57,16.487,42.336,66.149,38.591,70.692,-38.336,153.578,-35.833,40.703,136.677,25.081,108.57,16.487,42.336,66.149,39.223,71.165,49.575,153.578,35.845,51.238,136.677,25.081,108.57,20.459
20191007-1150-FRANKFURT_2-01-119,Salto A,15.955,20.131,7.087,22.156,212.102,55.879,-11.574,27.297,7.214,18.76,211.852,48.785,-11.398,18.963,11.501,351.985,-23.911,11.501,351.985,23.911,27.581,352.272,37.893,11.731,90.699,-15.336,2.266,104.29,-1.089,-0.855,76.133,-5.284,-1.641,80.864,-2.202,11.731,90.699,15.336,2.266,104.29,1.089,-0.855,76.133,5.284,-1.641,80.864,2.202,11.816,90.699,15.478,6.301,104.29,5.645,2.671,76.133,6.712,6.793,81.151,10.058
20191007-1150-FRANKFURT_2-01-120,Rudi,23.313,18.089,63.75,130.108,15.788,222.141,363.153,302.003,63.626,125.414,15.855,217.382,362.975,297.259,101.265,22.375,575.557,101.265,22.375,575.557,161.855,312.701,589.031,-16.087,-100.276,63.003,66.478,-27.039,275.986,24.199,39.122,213.597,26.676,110.568,22.971,16.087,100.276,63.003,34.303,27.039,275.986,24.199,-39.122,213.597,26.676,-65.818,22.971,19.275,100.639,63.344,81.304,39.395,275.986,34.601,62.1,213.597,26.676,110.568,36.104
20191007-1150-FRANKFURT_2-01-127,Strecksprung,10.422,21.916,2.562,18.883,0.506,60.522,4.052,26.797,2.536,16.385,0.533,57.2,4.016,18.672,4.097,-1.613,2.453,4.097,1.613,2.453,23.858,89.622,34.949,-2.789,34.337,4.148,1.963,-7.076,-4.15,1.098,-21.07,-2.759,3.825,-7.805,5.214,2.789,34.337,4.148,-1.963,-7.076,-4.147,-0.553,-21.07,2.759,3.825,-4.579,-0.308,10.028,34.474,14.044,2.805,14.195,9.46,2.046,21.07,5.235,8.979,19.883,6.209
20191007-1150-FRANKFURT_2-01-129,Barani A,16.83,19.953,-68.911,80.512,41.424,183.895,104.127,91.422,-69.029,78.735,41.06,180.255,104.529,85.995,-114.785,65.934,168.348,114.785,65.934,168.348,134.88,272.207,179.919,-11.577,-75.164,20.515,-65.811,-24.287,80.733,-43.376,58.203,53.523,5.979,107.182,13.578,11.577,75.164,20.515,65.811,24.287,80.733,43.376,-58.203,53.523,-5.979,24.685,13.578,11.963,75.419,25.581,65.811,31.404,80.733,43.376,58.203,54.128,13.731,107.182,19.477
20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,16.816,18.967,37.826,134.345,128.377,132.568,215.674,187.606,37.931,131.41,128.454,128.349,215.631,184.496,62.037,209.989,352.826,62.037,209.989,352.826,194.535,272.547,361.521,42.305,79.81,40.807,61.564,-18.508,152.976,-62.598,49.661,140.869,20.766,99.026,18.174,42.305,79.81,40.807,61.564,-18.508,152.976,-62.598,49.661,140.869,20.766,99.026,18.174,42.305,79.81,42.732,64.742,36.795,152.976,62.598,56.916,140.869,24.89,99.026,24.944
20191007-1150-FRANKFURT_2-01-131,Salto A,16.716,21.467,8.006,22.539,206.953,65.278,-7.595,28.793,8.181,20.021,206.965,53.94,-7.173,20.563,13.083,348.337,-17.228,13.083,348.337,17.228,27.428,348.93,37.66,10.621,86.953,-12.389,1.337,106.562,-1.51,-0.696,76.207,-6.444,1.822,78.615,3.114,10.621,86.953,12.389,1.337,106.562,1.51,-0.696,76.207,6.444,1.822,78.615,-3.114,10.863,86.953,13.705,4.043,106.562,5.041,2.812,76.207,6.836,9.71,79.208,12.078
20191007-1150-FRANKFURT_2-01-132,Rudi,22.141,16.995,47.524,131.921,32.19,218.598,370.991,283.291,47.144,127.436,32.059,213.582,369.546,279.1,74.683,48.186,586.083,74.683,48.186,586.083,157.095,297.927,595.59,-21.88,-93.648,69.464,57.876,-15.408,272.07,17.901,35.415,208.636,20.787,121.826,35.913,21.88,93.648,69.464,14.115,15.408,272.07,17.901,-35.415,208.636,20.787,-25.454,35.913,25.171,93.648,69.657,72.996,28.523,272.07,33.857,53.93,208.636,25.071,121.826,45.227
20191007-1150-FRANKFURT_2-01-133,Salto C,16.988,19.588,29.19,29.455,208.293,177.632,-13.622,41.446,29.333,24.803,207.841,170.336,-12.446,30.095,47.575,341.062,-26.756,47.575,341.062,26.756,57.448,368.474,55.76,5.748,18.821,-12.614,18.913,190.956,-20.504,7.014,67.406,4.838,15.899,63.88,1.524,5.748,18.821,12.614,18.913,190.956,20.504,7.014,67.406,-4.838,15.899,63.88,-1.524,8.931,46.233,16.764,23.143,190.956,20.599,9.475,67.406,5.866,15.899,63.88,12.532
20191007-1150-FRANKFURT_2-01-141,Salto A,16.108,20.721,11.597,20.222,205.079,59.687,-5.291,26.48,11.251,16.274,203.829,51.577,-5.345,17.756,18.893,340.362,-13.111,18.893,340.362,13.111,28.172,340.753,31.903,6.873,78.372,-6.133,2.553,101.736,-2.307,2.637,74.141,-3.814,6.83,86.114,-0.858,6.873,78.372,6.133,2.553,101.736,2.307,2.637,74.141,3.814,6.83,86.114,0.858,7.973,78.372,11.659,5.769,101.736,3.455,4.444,74.141,4.491,9.986,86.504,12.298
20191007-1150-FRANKFURT_2-01-142,Rudi,22.606,16.62,35.167,125.754,10.74,216.209,371.55,298.032,35.119,121.163,10.805,210.891,371.063,293.331,54.368,14.184,574.794,54.368,14.184,574.794,146.541,287.165,590.058,-25.246,-101.856,61.935,54.571,-23.581,271.55,8.388,33.612,216.762,16.655,106.009,24.547,25.246,101.856,61.935,4.078,23.581,271.55,8.388,-33.612,216.762,16.655,-77.641,24.547,25.712,101.976,64.034,69.636,30.835,271.55,33.967,48.344,216.762,17.227,106.009,37.712
20191007-1150-FRANKFURT_2-01-143,Salto C,17.204,19.801,31.577,26.842,218.496,172.45,-11.771,40.41,31.261,18.586,218.184,162.195,-11.694,30.317,51.536,358.083,-23.69,51.536,358.083,23.69,54.063,373.994,56.045,9.662,37.46,-7.302,17.384,191.298,-20.209,7.829,66.158,0.998,16.66,63.167,2.823,9.662,37.46,7.302,17.384,191.298,20.209,7.829,66.158,-0.998,16.66,63.167,-2.823,12.11,51.297,16.053,17.394,191.298,20.237,7.899,66.158,6.544,16.66,65.241,13.211
20191007-1150-FRANKFURT_2-01-144,Fliffis C,40.466,20.674,-57.54,93.374,-245.052,391.451,127.053,171.916,-57.145,89.517,-244.133,387.248,127.705,164.23,-94.084,-401.946,202.893,94.084,401.946,202.893,148.597,651.619,239.048,-34.826,-205.235,11.375,-34.138,-267.723,12.235,-51.437,-35.366,155.915,26.317,106.378,23.368,34.826,205.235,11.375,34.138,267.723,12.235,51.437,35.366,155.915,-26.317,-106.378,23.368,35.225,205.235,18.892,34.138,267.723,21.872,52.068,72.282,155.915,27.167,106.378,42.369
20191007-1150-FRANKFURT_2-01-151,Salto A,14.913,18.703,8.447,17.324,203.647,55.654,0.463,25.513,8.538,13.6,202.63,46.866,0.434,16.22,13.584,335.921,-3.779,13.584,335.921,3.779,23.17,336.164,32.259,4.593,78.36,-4.801,2.819,83.054,-0.895,1.215,83.771,-2.847,4.957,90.735,4.764,4.593,78.36,4.801,2.819,83.054,0.895,1.215,83.771,2.847,4.957,90.735,-4.764,5.158,78.603,10.048,5.559,83.054,7.114,3.743,83.771,5.171,8.71,90.735,9.927
20191007-1150-FRANKFURT_2-01-152,Rudi,22.84,19.217,45.907,126.754,24.2,194.682,357.392,304.261,45.557,121.288,25.054,189.701,357.708,297.906,74.523,36.531,580.485,74.523,36.531,580.485,161.24,272.04,600.768,-18.994,-79.559,48.851,40.393,-13.223,266.106,21.151,19.008,240.151,31.972,110.304,25.376,18.994,79.559,48.851,2.406,13.223,266.106,21.151,-19.008,240.151,31.972,-37.243,25.376,22.293,82.148,55.408,70.418,27.527,266.106,35.528,52.062,240.151,33.001,110.304,39.102
20191007-1150-FRANKFURT_2-01-153,Salto C,17.367,20.218,11.335,19.735,215.374,171.998,-13.094,36.868,11.218,14.916,214.51,164.714,-13.056,27.384,18.32,356.011,-26.13,18.32,356.011,26.13,27.515,372.653,48.332,3.579,35.431,-10.925,9.121,191.67,-12.389,2.141,62.463,-5.368,3.478,66.446,2.552,3.579,35.431,10.925,9.121,191.67,12.389,2.141,62.463,5.368,3.478,66.446,-2.552,5.924,48.191,15.129,10.539,191.67,12.439,3.885,62.463,5.634,7.165,70.329,15.131
20191007-1150-FRANKFURT_2-01-154,Fliffis C,40.775,20.223,-42.579,73.06,-261.712,398.451,127.514,178.469,-42.192,68.035,-261.596,393.783,127.046,172.943,-67.733,-416.342,197.558,67.733,416.342,197.558,110.402,662.6,228.756,-29.357,-210.026,8.821,-26.633,-267.529,9.11,-30.068,-46.889,158.03,18.324,108.103,21.596,29.357,210.026,8.821,26.633,267.529,9.11,30.068,46.889,158.03,-18.324,-108.103,21.596,29.485,210.026,13.893,26.633,267.529,14.374,33.647,76.942,158.03,20.637,108.103,42.458
20191007-1150-FRANKFURT_2-01-157,Strecksprung,10.576,20.595,2.741,19.368,2.554,71.427,1.807,21.137,2.707,16.547,2.628,67.257,1.93,13.825,4.029,1.418,-1.432,4.029,1.418,1.432,25.271,97.01,25.197,-7.713,36.79,-4.486,3.254,-12.873,-0.077,0.71,-25.616,1.237,7.777,3.117,1.894,7.713,36.79,4.486,-3.254,-12.873,0.077,-0.71,-22.219,-1.237,0.281,-0.28,-1.894,8.532,36.79,10.322,4.561,15.376,4.553,2.708,25.616,3.007,9.47,19.227,7.314
20191007-1150-FRANKFURT_2-01-160,Strecksprung,10.289,21.581,3.857,15.07,3.11,71.099,-0.023,18.813,3.715,12.765,3.086,67.273,0.087,13.086,6.29,2.488,-4.588,6.29,2.488,4.588,21.098,105.634,25.585,-0.131,41.053,0.036,0.233,-3.67,-5.77,2.664,-26.263,-2.062,3.524,-8.632,3.208,0.131,41.053,0.036,-0.029,-3.67,5.698,2.664,-26.263,2.062,3.524,-8.632,-3.208,9.441,41.265,9.427,1.932,14.363,8.106,3.27,26.263,3.299,6.455,23.742,4.753
20191007-1150-FRANKFURT_2-01-164,3/4 Salto rw A,13.457,21.523,9.017,16.256,175.114,57.659,-10.943,28.831,8.888,12.374,173.354,54.706,-10.936,19.19,15.748,313.953,-24.472,15.748,313.953,24.472,27.811,314.545,39.197,4.096,61.408,-3.316,5.877,86.948,-2.428,4.862,85.339,-4.929,0.913,80.257,-13.8,4.096,61.408,3.316,5.877,86.948,2.428,4.862,85.339,4.929,0.913,80.257,13.8,7.205,61.408,9.796,7.011,86.948,4.129,4.966,85.339,6.26,8.628,80.849,19.012
20191007-1150-FRANKFURT_2-01-165,Cody C,23.144,22.833,6.946,27.527,237.487,235.163,-2.384,53.488,6.835,21.485,239.38,214.528,-2.922,32.639,10.943,390.003,-7.948,10.943,390.003,7.948,36.465,448.857,61.942,-0.343,12.433,7.999,12.856,224.112,-16.777,-2.868,62.184,-2.245,1.298,91.275,3.076,0.343,12.433,7.999,12.169,224.112,0.78,-2.868,62.184,2.245,1.298,91.275,-3.076,9.471,68.097,17.457,14.599,224.112,19.269,4.622,62.184,11.484,7.772,94.464,13.732
20191007-1150-FRANKFURT_2-01-166,Grätschwinkel,13.707,18.986,0.21,19.303,11.077,120.123,10.157,31.194,0.526,15.708,10.617,113.955,10.637,20.447,-0.228,15.377,12.469,0.228,15.377,12.469,25.774,156.992,40.011,0.209,-25.588,2.973,-7.468,-1.371,-1.367,4.755,21.061,4.676,2.276,21.275,6.186,0.209,25.588,2.973,7.049,1.371,-1.367,-4.755,-21.061,4.676,-2.276,9.478,6.186,7.625,56.996,14.215,7.58,54.504,11.008,5.988,23.08,6.736,4.582,22.413,8.052
20191007-1150-FRANKFURT_2-01-167,Salto B,18.868,19.019,21.524,25.766,208.558,205.617,-9.2,33.918,20.986,18.898,208.217,195.768,-9.131,25.324,34.819,341.485,-19.448,34.819,341.485,19.448,40.905,405.909,44.217,1.576,13.336,-6.245,12.89,158.347,-15.267,6.255,105.552,-1.005,14.098,64.25,3.069,1.576,13.336,6.245,12.89,158.347,15.267,6.255,105.552,1.005,14.098,64.25,-3.069,6.585,65.583,12.913,12.973,164.949,16.585,7.004,105.552,5.964,14.344,69.825,8.755
20191007-1150-FRANKFURT_2-01-168,Barani A,16.786,18.583,-69.609,76.846,37.766,189.258,114.487,94.134,-69.191,75.642,37.327,185.396,114.368,90.445,-111.416,56.568,178.079,111.416,56.568,178.079,134.499,267.256,180.688,-20.737,-73.627,23.573,-65.276,-29.589,80.055,-32.279,54.942,57.932,6.877,104.842,16.52,20.737,73.627,23.573,65.276,29.589,80.055,32.279,-54.942,57.932,-6.877,8.294,16.52,21.348,73.644,26.061,65.276,33.829,80.055,32.279,54.942,58.05,15.596,104.842,16.522
20191007-1150-FRANKFURT_2-01-169,Schraubensalto A,16.914,18.36,58.758,102.499,122.035,170.21,226.584,178.616,58.867,99.679,121.832,162.729,226.299,175.57,95.668,197.098,367.294,95.668,197.098,367.294,154.649,308.387,367.939,41.315,77.553,42.641,66.975,-33.232,150.179,-24.109,40.549,152.374,11.486,112.228,22.1,41.315,77.553,42.641,66.975,-33.232,150.179,-24.109,40.549,152.374,11.486,112.228,22.1,41.315,77.553,43.093,66.975,48.306,150.179,27.769,70.3,152.374,18.59,112.228,22.293
20191007-1150-FRANKFURT_2-01-170,Salto A,16.11,21.17,10.86,19.713,207.176,51.309,-2.649,36.755,10.849,15.62,207.055,46.037,-2.172,26.58,17.83,349.217,-8.968,17.83,349.217,8.968,27.232,349.976,45.994,5.997,84.096,-9.955,4.164,90.83,4.662,4.022,69.962,-6.599,3.646,104.328,2.924,5.997,84.096,9.955,4.164,90.83,-4.662,4.022,69.962,6.599,3.646,104.328,-2.924,9.45,84.096,13.082,4.58,90.83,5.472,4.394,69.962,7.018,8.809,105.088,20.423
20191007-1150-FRANKFURT_2-01-171,Rudi,22.126,17.402,44.378,135.838,3.52,216.193,364.548,286.27,44.218,130.853,4.394,211.716,363.817,281.675,70.359,2.703,579.846,70.359,2.703,579.846,165.189,302.635,587.926,-30.47,-98.124,57.863,52.129,-30.849,261.974,30.524,18.485,227.218,18.175,113.191,32.79,30.47,98.124,57.863,-8.811,30.849,261.974,30.524,-18.485,227.218,18.175,-107.784,32.79,33.63,98.786,59.468,77.402,39.16,261.974,31.441,51.498,227.218,22.716,113.191,39.265
20191007-1150-FRANKFURT_2-01-172,Salto C,17.722,21.049,2.529,32.187,209.152,168.938,-18.225,46.665,2.287,27.822,207.814,161.08,-17.472,36.822,3.653,350.26,-35.296,3.653,350.26,35.296,43.704,373.643,71.983,7.524,29.56,-8.051,10.618,181.225,-16.654,-9.194,77.318,-17.56,-5.294,62.156,6.969,7.524,29.56,8.051,10.618,181.225,16.654,-9.194,77.318,17.56,-5.294,62.156,-6.969,9.869,51.445,14.005,11.343,181.225,17.606,9.194,77.318,23.279,13.298,63.654,17.093
20191007-1150-FRANKFURT_2-01-173,Fliffis C,40.332,20.376,-40.595,66.232,-273.094,396.329,136.663,161.945,-40.098,59.593,-273.03,390.756,136.433,155.086,-64.636,-432.883,210.84,64.636,432.883,210.84,99.317,662.828,228.245,-20.089,-202.897,14.517,-17.035,-265.626,10.517,-34.046,-72.188,145.301,6.534,107.827,40.505,20.089,202.897,14.517,17.035,265.626,10.517,34.046,72.188,145.301,-6.534,-107.827,40.505,20.106,202.897,16.125,17.035,265.626,13.81,40.332,86.478,145.301,21.843,107.827,53.009
20191007-1150-FRANKFURT_2-01-177,Strecksprung,11.346,22.808,-0.478,26.945,4.009,63.936,-1.008,30.841,-0.479,23.155,4.041,61.734,-1.12,26.161,-1.16,4.163,-6.331,1.16,4.163,6.331,31.22,100.693,35.534,0.949,36.347,1.38,-3.665,-4.896,-7.596,-3.055,-26.906,1.351,4.61,-0.382,-1.466,0.949,36.347,1.38,1.766,-4.896,4.837,3.055,-26.906,-1.351,-4.61,-0.382,1.466,16.893,36.347,19.89,4.335,15.61,8.247,3.239,26.906,2.415,6.753,21.83,4.982
20191007-1150-FRANKFURT_2-01-180,Fliffis B,35.66,17.135,-10.243,81.735,-264.746,409.307,131.34,178.061,-10.501,76.651,-266.023,403.015,130.981,171.809,-17.032,-435.098,209.621,17.032,435.098,209.621,110.424,711.454,237.555,-30.454,-229.976,13.395,-18.017,-260.472,4.567,4.172,-71.052,148.23,27.267,126.403,43.428,30.454,229.976,13.395,18.017,260.472,4.567,-4.172,71.052,148.23,-27.267,-126.403,43.428,30.795,230.372,17.491,19.191,260.472,13.394,32.9,94.207,148.23,27.537,126.403,58.44
20191007-1150-FRANKFURT_2-01-186,Strecksprung,10.583,21.735,3.796,16.037,2.9,63.719,3.381,17.44,3.673,12.966,2.772,60.179,3.299,13.163,6.328,2.285,1.135,6.328,2.285,1.135,20.439,94.582,22.226,1.068,35.338,-0.738,-1.979,-7.917,-1.533,0.026,-23.147,-1.041,7.213,-1.989,4.448,1.068,35.338,0.738,-0.158,-7.917,1.533,-0.026,-23.147,1.041,5.443,-1.989,-2.177,8.143,35.449,9.391,2.498,17.726,4.531,1.616,23.147,3.204,8.182,18.261,5.1
20191007-1150-FRANKFURT_2-01-188,Fliffis B,35.746,17.024,-27.796,92.262,-235.183,422.999,131.229,168.345,-27.913,86.072,-235.057,416.802,130.699,161.747,-45.786,-387.418,210.261,45.786,387.418,210.261,128.947,714.698,236.716,-45.076,-238.623,17.602,-26.051,-256.222,16.404,4.796,-18.009,149.03,20.545,125.436,27.226,45.076,238.623,17.602,26.051,256.222,16.404,-4.796,18.009,149.03,-20.545,-125.436,27.226,45.794,238.623,21.466,26.051,256.222,18.193,31.815,94.418,149.03,25.287,125.436,48.027
20191007-1150-FRANKFURT_2-01-191,Strecksprung,10.945,21.529,0.848,18.804,3.188,77.401,-1.631,29.957,0.836,15.36,3.052,73.963,-1.529,25.412,1.119,2.63,-7.642,1.119,2.63,7.642,23.709,114.337,35.268,-0.86,44.202,2.408,-2.903,-13.619,-9.491,-2.468,-26.224,0.025,7.35,-1.729,-0.585,0.86,44.202,2.408,2.903,-13.619,4.674,2.468,-26.224,-0.025,-5.112,-1.729,0.585,7.38,44.202,15.591,4.087,18.164,11.921,2.926,26.224,1.541,9.316,25.747,6.215
20191007-1150-FRANKFURT_2-01-196,Fliffis B,33.729,19.455,3.052,93.07,-235.523,415.983,122.103,180.494,3.076,88.323,-235.062,409.903,122.021,175.473,4.459,-400.076,201.244,4.459,400.076,201.244,120.757,723.71,224.424,-41.873,-235.091,15.488,-10.218,-261.168,-1.135,30.599,-38.85,163.052,25.952,135.033,23.839,41.873,235.091,15.488,10.218,261.168,-1.135,-30.599,38.85,163.052,-17.034,-135.033,23.839,42.005,235.091,16.034,17.394,261.168,14.814,34.01,92.418,163.052,27.347,135.033,30.525
20191007-1150-FRANKFURT_2-01-197,Salto B,17.68,19.832,16.532,24.289,213.354,198.857,-12.65,40.893,16.397,19.243,213.145,189.759,-12.417,29.178,27.623,361.253,-26.157,27.623,361.253,26.157,37.342,419.797,55.406,6.222,19.488,-9.731,14.273,174.349,-15.017,4.132,94.295,-4.554,2.996,73.12,3.145,6.222,19.488,9.731,14.273,174.349,15.017,4.132,94.295,4.554,2.996,73.12,-3.145,10.477,72.612,19.38,14.324,174.552,18.085,4.832,94.295,5.531,7.708,78.338,12.411
20191007-1150-FRANKFURT_2-01-198,Fliffis C,39.272,20.797,-65.814,59.127,-245.276,400.191,131.232,161.807,-65.663,53.707,-245.767,394.331,130.583,156.497,-107.924,-402.243,209.199,107.924,402.243,209.199,126.555,667.887,224.062,-36.131,-208.401,10.867,-28.49,-272.958,9.086,-43.037,-27.107,153.83,-0.265,106.222,35.416,36.131,208.401,10.867,28.49,272.958,9.086,43.037,27.107,153.83,0.265,-106.222,35.416,36.515,208.401,14.002,28.49,272.958,19.505,43.037,80.306,153.83,18.513,106.222,36.725
20191007-1150-FRANKFURT_2-01-200,Strecksprung,10.157,19.735,-1.801,22.502,1.315,64.659,0.558,21.979,-1.873,20.54,1.159,61.508,0.039,15.957,-3.282,-0.402,-3.537,3.282,0.402,3.537,26.502,87.048,26.247,-8.729,31.023,-1.731,0.386,-10.999,-3.858,-0.77,-23.386,4.875,5.831,2.96,-2.823,8.729,31.023,1.731,-0.386,-10.999,3.858,0.77,-16.662,-4.875,-5.831,-2.96,2.823,12.878,34.179,8.31,2.809,10.999,5.012,2.364,23.386,5.105,8.451,18.485,7.82
20191007-1150-FRANKFURT_2-01-212,Fliffis B,33.257,16.446,-9.99,87.565,-226.9,432.201,124.672,172.63,-10.161,82.916,-226.448,426.332,124.188,167.657,-16.547,-367.009,195.948,16.547,367.009,195.948,120.088,711.616,222.724,-31.741,-250.094,15.464,-28.308,-239.989,9.489,15.926,-13.523,151.155,27.576,136.597,19.84,31.741,250.094,15.464,28.308,239.989,9.489,-15.926,13.523,151.155,-27.576,-136.597,19.84,31.817,250.094,17.213,28.308,239.989,17.971,29.366,84.935,151.155,30.597,136.597,36.386
20191007-1150-FRANKFURT_2-01-213,Salto B,18.598,21.279,21.214,28.016,210.334,221.635,-8.488,43.213,21.072,22.246,209.986,210.059,-8.002,33.048,35.707,355.859,-18.997,35.707,355.859,18.997,48.54,442.998,51.644,2.634,26.495,-14.383,11.607,150.711,-11.406,8.356,110.106,-1.89,13.111,68.547,8.682,2.634,26.495,14.383,11.607,150.711,11.406,8.356,110.106,1.89,13.111,68.547,-8.682,14.007,83.608,21.247,12.288,173.288,11.49,9.133,110.106,4.28,13.111,75.997,14.627
