SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20190930-1616-FRANKFURT_1-01-241,Doppelsalto B,108.557,14.24,100.2,-62.6,3.26,177.07,5.21,7.71,-77.28,91.24,11.92,-56.35,146.53,-0.22,18.125,47.92,-143.92,-1.12,43.55,-83.05,19.33,32.801,-15.96,575.16,-29.96,-18.15,556.28,-19.82,35.066,11.8,674.28,-1.4,6.59,663.04,-5.92,42.986,4.16,894.48,-88.28,10.87,824.34,-70.72,53.925,48.76,789.56,-10.92,41.98,760.96,-12.49,4.253,20.36,373.92,-41.04,17.77,352.74,-35.44,12.395,4.76,108.92,14.24,8.22,122.35,8.34,11.101,-9.52,284.32,-54.52,-6.39,277.89,-40.01
20190930-1616-FRANKFURT_1-01-242,Barani A,108.377,23.48,130.04,57.2,36.25,161.21,34.85,10.617,-114.96,-243.8,143.68,-76.26,-253.68,88.98,4.327,-42.68,-131.24,12.92,-45.79,-137.36,25.09,7.192,-117.92,-128.68,111.76,-110.63,-125.54,98.75,7.476,-157.44,-111.04,124.76,-159.17,-112.23,124.25,8.134,-198.28,-34.68,173.28,-194.46,-35.73,171.09,6.979,-95.56,54.08,234.72,-95.65,57.53,229.87,6.445,-37.4,83.2,129.88,-38.25,83.23,129.75,6.506,3.96,198.64,46.2,2.19,200.28,49.78,4.767,5.0,283.68,19.28,10.74,286.9,6.83
20190930-1616-FRANKFURT_1-01-255,Salto C,109.611,22.04,116.76,34.08,25.29,107.38,18.79,10.173,-41.76,-38.36,83.4,-29.47,-61.33,57.34,6.763,-3.64,5.52,-27.28,-7.11,17.88,-21.81,17.709,-11.76,499.44,22.04,-15.44,493.99,3.93,21.795,15.2,579.4,16.32,9.73,569.08,5.99,5.033,-37.12,160.92,2.44,-29.55,170.66,-7.66,3.946,-1.48,110.84,9.64,-2.77,109.63,13.92,3.914,9.12,102.88,21.08,8.98,102.79,21.57,3.986,2.96,84.16,17.0,2.68,84.97,20.33,7.643,37.36,91.08,-118.12,26.33,103.24,-99.77
20190930-1616-FRANKFURT_1-01-256,Fliffis C,108.472,5.2,2.2,51.36,21.27,-2.71,49.16,39.965,-76.36,-355.6,-53.0,-76.74,-461.79,-26.82,42.169,11.4,-651.6,-23.12,16.91,-662.46,-38.57,61.037,2.64,-708.92,5.44,-0.78,-713.57,5.37,53.289,-91.6,-703.36,24.36,-92.66,-669.25,32.5,21.282,26.44,-152.36,197.4,2.94,-132.87,238.13,14.527,-187.48,-150.52,270.16,-184.52,-96.28,276.1,13.941,-143.76,166.92,285.2,-138.8,164.48,281.42,13.174,-46.2,229.72,128.88,-45.48,219.86,122.18,5.143,-3.88,253.24,23.12,-9.33,259.74,29.18
20190930-1616-FRANKFURT_1-01-257,Doppelsalto B,106.18,60.6,184.68,-87.2,38.64,203.02,5.17,7.729,-67.12,169.12,-14.76,-57.83,184.8,-21.15,17.642,18.04,-372.08,24.92,18.51,-172.89,21.84,27.157,-45.96,515.4,-51.72,-41.48,503.0,-52.39,36.72,-34.6,627.08,-11.16,-34.57,613.48,-12.04,35.606,-3.24,609.92,-1.28,-1.19,632.61,-3.04,55.964,45.16,795.96,-35.08,39.35,818.13,-43.26,31.523,19.12,582.48,-19.84,14.83,563.88,-4.94,11.272,-11.48,184.2,-6.6,-11.18,170.88,-5.97,4.894,-5.2,195.48,-9.96,2.0,219.82,-30.08
20190930-1616-FRANKFURT_1-01-258,Barani A,106.552,61.8,69.12,40.92,71.46,47.72,23.51,11.897,-98.92,-171.48,161.96,-74.31,-260.11,129.28,10.42,-83.44,-157.64,93.28,-79.89,-147.47,87.44,7.244,-111.36,-107.44,89.4,-111.96,-115.19,98.9,8.858,-158.48,-110.32,168.04,-157.52,-106.35,165.65,8.662,-197.28,1.96,163.28,-195.99,1.59,168.85,8.165,-144.68,98.28,176.88,-142.75,92.1,173.12,7.592,-84.76,135.92,100.4,-84.55,136.68,100.86,6.563,-59.28,153.32,64.28,-57.3,156.45,64.5,5.068,-19.36,192.68,14.76,-28.7,192.78,31.44
20190930-1616-FRANKFURT_1-01-269,Strecksprung,99.309,-1.56,99.84,-8.24,-4.31,118.39,-5.14,2.791,1.84,99.96,65.92,-4.9,97.24,65.77,0.871,-0.12,-6.76,2.72,2.3,1.99,-11.35,0.865,6.4,-16.64,-16.04,4.29,-14.06,-13.93,0.504,-3.04,-21.68,14.24,-2.37,-20.14,12.4,0.6,9.72,-30.28,25.4,10.11,-29.91,24.64,0.866,-4.36,-27.92,33.28,-4.7,-30.15,29.72,1.649,-28.2,-60.56,-35.0,-30.21,-54.71,-35.41,1.216,-9.4,-43.56,-43.16,-15.37,-44.34,-39.61,7.147,12.0,-54.96,-29.64,17.63,-57.6,-18.18
20190930-1616-FRANKFURT_1-01-272,Barani A,105.658,-44.04,73.08,15.48,11.58,51.77,42.15,6.711,-58.28,-248.68,150.08,-42.78,-234.07,88.31,4.948,-58.36,-107.84,77.48,-60.38,-105.02,60.92,7.935,-100.96,-148.36,75.28,-105.82,-147.47,75.8,7.843,-161.8,-150.8,103.36,-161.88,-156.93,109.94,9.244,-218.8,-49.88,167.96,-214.0,-52.18,169.96,8.106,-163.92,68.08,188.36,-164.5,66.7,186.4,7.081,-81.28,124.16,145.24,-79.4,120.27,148.36,8.188,-20.88,137.4,100.2,-21.86,137.12,97.86,2.273,-34.4,184.04,-2.52,-36.0,180.74,-11.98
20190930-1616-FRANKFURT_1-01-273,Doppelsalto C,103.05,-1.64,173.2,46.72,10.96,193.94,22.68,12.277,-89.4,83.6,-62.48,-60.14,106.82,-29.95,21.266,27.8,210.76,-21.44,14.28,192.72,-2.55,41.932,-14.0,596.88,-6.08,-23.24,611.42,12.96,45.844,68.36,680.12,71.24,70.9,675.62,66.54,47.879,92.28,810.28,-55.84,82.92,796.57,-33.87,40.982,24.96,638.96,24.6,52.34,585.08,1.35,5.996,-15.92,289.56,-48.4,-6.82,223.36,-5.34,9.199,7.08,139.0,39.6,6.41,143.05,32.75,4.438,19.76,219.48,-45.16,15.9,228.28,-17.48
20190930-1616-FRANKFURT_1-01-274,Barani C,106.869,74.16,44.16,21.88,60.48,58.1,25.1,4.916,-82.84,-191.88,150.48,-73.57,-207.84,132.57,13.567,-86.72,-374.52,53.32,-91.54,-371.92,59.31,11.305,-151.96,-390.68,49.08,-143.27,-315.09,126.16,14.004,-62.88,83.28,229.48,-51.55,69.2,232.68,6.033,-143.8,-102.56,108.76,-146.22,-77.82,102.16,6.376,-155.72,4.16,125.36,-153.82,3.12,126.41,5.152,-98.88,81.12,157.8,-97.0,78.08,156.22,5.875,2.44,117.92,130.84,-4.15,109.19,127.65,4.271,-68.88,145.48,52.16,-70.66,138.29,72.13
20190930-1616-FRANKFURT_1-01-287,Strecksprung,99.837,-27.12,74.88,-33.96,-17.95,87.14,-30.01,3.005,2.48,137.28,52.6,5.06,98.4,49.38,0.462,-1.12,11.68,50.12,-3.46,9.02,44.34,1.056,0.8,-17.6,4.52,0.14,-17.08,7.65,0.79,-15.68,-48.16,11.6,-11.64,-38.43,12.17,0.974,1.6,-47.44,-51.2,0.6,-46.68,-50.74,0.506,11.68,-50.96,7.72,11.32,-50.98,4.95,0.987,2.08,-26.16,-8.52,2.26,-27.88,-8.51,0.892,-4.76,-32.0,-8.64,-5.01,-35.46,-9.97,5.953,4.68,-26.56,1.0,-0.7,-26.98,-1.42
20190930-1616-FRANKFURT_1-01-295,Barani A,103.832,29.56,-19.8,41.0,35.03,49.37,54.02,10.718,-34.28,-411.72,52.32,-47.14,-323.12,98.65,7.471,-56.92,-74.04,78.24,-61.06,-69.73,72.74,7.837,-141.68,-149.24,104.04,-139.84,-151.69,104.01,9.284,-192.88,-105.36,122.64,-193.02,-110.17,128.72,8.858,-185.36,11.92,187.92,-184.83,10.43,185.67,8.005,-126.8,113.88,163.56,-129.32,116.85,164.08,7.744,-68.08,152.08,83.8,-68.83,153.73,86.53,8.338,-45.56,159.8,31.0,-44.41,160.18,34.58,4.319,-10.08,210.24,5.76,-11.86,217.51,8.96
20190930-1616-FRANKFURT_1-01-296,Doppelsalto C,102.165,5.68,160.64,72.48,11.06,181.55,27.61,8.814,-36.2,62.04,-12.2,-54.89,100.9,-23.43,22.676,23.92,232.04,-4.08,18.7,192.18,9.25,46.002,4.64,612.56,23.8,2.4,666.7,24.01,52.236,60.52,689.48,42.4,57.15,703.32,30.5,54.067,26.96,831.04,2.64,29.29,809.52,-0.6,30.191,76.44,484.84,-13.0,64.13,541.48,-18.16,7.496,-27.76,121.2,4.84,-22.01,161.32,-23.08,11.578,-7.68,158.08,19.72,-7.47,154.95,22.52,4.78,-14.0,302.16,-7.56,-13.47,270.67,-19.7
20190930-1616-FRANKFURT_1-01-297,Barani C,105.97,21.72,86.32,95.48,31.1,77.94,50.0,5.602,-77.32,-149.36,135.72,-52.71,-214.93,79.95,8.87,-31.52,-306.56,54.76,-30.84,-298.25,50.46,9.231,-79.76,-267.44,102.2,-76.4,-264.44,99.99,10.42,-55.16,-106.56,255.2,-51.96,-108.18,241.8,7.603,-24.72,31.96,233.68,-28.5,27.74,235.17,6.942,-82.92,85.08,181.8,-81.8,85.16,181.23,5.369,-83.16,142.12,147.96,-83.19,139.33,140.75,5.164,-43.16,168.24,91.4,-43.21,175.72,85.92,3.597,12.88,134.84,41.2,2.86,140.97,37.98
20190930-1616-FRANKFURT_1-01-301,Strecksprung,76.043,10.48,125.24,12.68,10.6,132.62,-11.55,15.263,-7.6,47.32,18.6,-9.33,45.74,19.27,1.077,-0.6,-33.92,49.24,-1.96,-31.65,45.04,1.07,6.88,-41.4,-15.4,7.23,-42.64,-13.8,1.27,7.4,-35.64,-15.96,4.85,-36.11,-14.64,0.473,-5.52,-37.32,-2.8,-4.36,-39.36,-1.04,1.557,9.16,-21.6,-6.24,5.97,-22.89,-2.21,0.682,-0.48,-31.48,12.32,-0.7,-29.34,11.98,0.539,-2.08,-14.68,19.36,-0.89,-15.33,18.14,13.905,11.52,-11.64,19.68,11.49,22.03,16.18
20190930-1616-FRANKFURT_1-01-309,Strecksprung,95.649,14.04,120.24,15.24,7.1,123.07,10.23,5.814,4.48,174.88,-3.68,7.97,136.64,-1.29,1.107,11.76,9.28,21.68,10.26,7.12,16.7,0.552,4.08,-35.96,7.04,5.98,-32.08,8.48,1.008,-7.48,-34.48,26.48,-7.14,-33.23,25.13,0.974,-12.56,-20.52,-3.36,-11.79,-25.03,-3.26,0.636,6.76,-35.44,10.4,6.85,-34.43,9.21,1.057,-25.2,-35.4,-5.12,-21.85,-35.81,-5.2,1.297,-17.96,-29.48,-17.56,-17.05,-39.46,-17.37,6.096,-1.2,-37.84,-31.4,-0.66,-36.7,-35.3
20190930-1616-FRANKFURT_1-01-311,Barani A,105.194,23.84,-42.64,52.08,11.75,22.73,21.98,7.506,3.16,-287.56,104.88,-18.73,-249.07,80.51,5.693,-43.28,-94.8,100.92,-44.29,-82.86,83.17,6.951,-129.48,-150.92,113.56,-126.38,-139.36,107.51,8.76,-195.24,-123.48,129.0,-194.74,-120.69,128.14,8.765,-173.68,-7.24,179.28,-176.55,-9.26,178.03,7.525,-130.36,94.0,182.12,-129.92,87.47,178.08,6.765,-67.76,139.48,106.8,-68.79,140.99,103.3,8.287,-32.28,171.32,24.36,-35.84,172.63,31.92,3.831,2.28,202.2,41.56,-11.12,197.82,28.52
20190930-1616-FRANKFURT_1-01-312,Doppelsalto C,102.602,55.92,87.76,-12.08,22.17,153.16,13.2,5.23,-67.64,97.92,-8.36,-65.08,104.73,5.57,20.524,-8.44,190.68,51.12,7.32,161.55,12.96,43.803,-42.68,632.88,35.12,-29.36,659.77,6.4,48.009,25.8,678.36,53.68,25.27,682.28,41.43,51.422,10.24,841.04,-28.2,16.31,820.7,-27.94,45.498,-18.64,765.88,3.24,-7.8,682.3,-4.93,7.035,10.16,365.68,-50.16,2.76,266.15,-11.62,9.558,-1.92,139.68,13.04,-8.12,147.52,13.58,1.807,-17.56,223.76,-45.28,-19.77,203.55,-11.77
20190930-1616-FRANKFURT_1-01-313,Barani C,103.073,22.68,94.32,59.12,44.1,86.59,22.04,3.268,-74.36,-307.76,100.8,-61.11,-300.38,74.4,16.981,-62.72,-396.08,25.08,-59.21,-403.23,24.95,12.806,-68.16,-374.12,-320.76,-63.93,-324.51,10.1,15.712,11.56,25.6,181.6,-1.22,36.06,200.31,7.061,-117.4,-54.48,74.08,-135.9,-62.89,104.04,6.563,-169.4,3.36,149.4,-168.61,-0.96,154.76,5.646,-109.32,60.0,151.72,-110.95,60.22,155.06,5.854,-57.04,78.96,116.32,-55.87,81.2,126.74,2.83,-39.56,153.72,78.6,-37.64,151.63,62.59
20190930-1616-FRANKFURT_1-01-315,Strecksprung,93.018,7.48,17.68,30.44,6.56,28.62,19.52,3.559,13.36,107.0,16.44,9.45,91.55,20.43,0.979,-23.28,14.16,5.2,-23.86,10.3,6.1,0.511,-17.88,5.96,-19.6,-18.1,6.63,-17.22,0.801,-13.44,-2.36,-13.72,-12.98,-3.95,-13.25,0.828,-4.76,-11.68,-4.24,-3.97,-11.92,-5.73,1.046,1.28,-1.76,11.72,1.52,-2.5,9.42,1.106,-4.36,-3.48,3.6,-4.33,-2.14,2.8,1.838,-12.88,2.96,-35.2,-10.47,-0.08,-30.98,1.699,7.88,-31.92,-22.4,9.64,-24.63,-15.64
20190930-1616-FRANKFURT_1-01-325,Barani A,104.831,14.16,-26.16,10.32,26.31,26.78,39.06,10.512,-76.76,-347.28,116.96,-81.29,-271.08,99.99,6.912,-57.04,-95.12,67.88,-60.17,-80.98,57.3,6.811,-136.04,-127.2,88.0,-135.52,-126.85,87.41,9.234,-199.68,-109.04,132.2,-195.74,-115.76,132.83,9.171,-191.24,10.8,177.68,-190.85,8.12,175.02,7.969,-145.08,115.0,166.16,-147.84,114.54,164.67,7.228,-70.36,135.4,121.0,-69.04,137.0,113.54,8.016,-16.68,149.32,62.32,-18.35,151.69,59.54,2.555,-21.16,207.72,-17.64,-19.81,215.79,-8.31
20190930-1616-FRANKFURT_1-01-326,Doppelsalto C,103.195,33.88,184.76,35.64,50.88,170.89,20.69,9.186,-29.8,46.04,-44.56,-49.54,118.93,-11.76,21.004,16.4,150.64,-31.76,17.49,170.11,-22.46,43.308,6.84,576.2,-34.72,0.47,608.6,-12.68,45.39,61.48,648.88,44.72,62.98,658.55,42.94,50.245,71.04,793.0,-75.64,73.31,792.52,-62.38,42.717,1.24,678.36,-9.24,23.96,647.51,-14.71,8.538,5.72,391.12,-88.52,-9.58,269.47,-43.22,10.957,-1.68,132.36,11.04,-3.98,132.89,6.21,7.995,0.6,222.28,-20.4,-3.62,230.46,-5.17
20190930-1616-FRANKFURT_1-01-327,Barani C,71.359,-41.8,336.12,-282.2,2.83,324.82,-85.5,27.083,6.36,-297.84,80.64,-11.11,-255.28,92.86,13.424,-50.72,-329.28,44.6,-52.47,-329.67,55.42,9.883,-97.4,-339.28,132.52,-89.97,-321.35,118.25,12.467,-49.12,-10.52,198.08,-48.0,-15.37,200.49,6.522,-126.52,-85.96,151.04,-120.36,-66.27,150.63,7.088,-132.56,32.96,191.52,-131.36,33.76,187.82,6.225,-84.96,114.76,152.6,-83.6,111.82,150.42,7.171,-43.12,132.56,73.4,-43.65,132.73,80.93,4.573,-43.0,148.24,66.8,-45.71,155.69,55.14
20190930-1616-FRANKFURT_1-01-328,Salto C,98.205,35.92,66.68,-2.04,23.9,127.77,22.34,6.192,0.6,26.8,-15.16,-10.91,32.46,2.04,10.26,-17.64,-86.68,-27.12,-15.35,-69.25,-22.91,14.981,-28.12,440.96,-40.48,-28.49,425.39,-34.98,27.318,-39.56,680.12,33.44,-40.96,651.29,24.3,8.663,-13.68,138.84,75.08,-21.69,204.46,29.19,4.655,-4.24,115.8,17.64,-7.1,107.43,22.11,4.302,-15.68,121.92,5.72,-15.15,120.21,2.62,4.661,-17.0,106.32,-0.0,-17.09,105.98,3.58,2.767,-14.4,138.16,-32.08,-14.84,138.28,-22.65
20190930-1616-FRANKFURT_1-01-340,Strecksprung,95.917,-8.68,115.12,7.56,-4.57,108.15,-8.22,5.462,-13.08,115.08,25.24,-9.95,98.3,34.87,1.101,9.04,31.4,15.6,9.23,29.81,20.29,1.139,-2.4,-8.08,1.52,-4.76,-10.98,1.99,0.842,-7.0,-31.0,-51.0,-5.5,-28.83,-46.61,0.783,-4.36,-39.0,-33.4,-4.23,-37.43,-31.78,0.743,19.28,-23.32,12.24,16.8,-27.06,10.37,0.957,10.44,-49.12,4.68,11.29,-47.73,7.68,1.045,-2.12,-50.72,8.04,-1.98,-51.47,4.28,5.498,4.12,-21.12,-14.16,2.51,-33.33,-5.16
20190930-1616-FRANKFURT_1-01-344,Barani A,107.235,-1.48,15.72,7.84,19.08,51.28,30.9,6.576,-11.48,-260.08,104.72,-33.55,-223.33,95.23,4.746,-49.12,-97.6,51.76,-51.92,-93.62,48.33,6.959,-126.0,-167.56,109.48,-122.66,-160.21,103.21,8.619,-181.28,-150.36,180.56,-181.2,-138.75,174.11,7.937,-169.64,17.12,177.6,-167.59,19.94,178.5,8.239,-93.76,89.16,149.16,-95.89,91.99,147.66,6.954,-60.08,177.96,84.44,-61.42,173.8,86.05,7.699,-37.12,192.92,7.76,-39.22,190.8,14.82,6.317,-12.72,202.24,21.72,-22.98,203.96,14.87
20190930-1616-FRANKFURT_1-01-345,Doppelsalto C,105.385,-21.2,174.84,20.36,-9.54,188.21,39.22,9.754,-75.56,72.52,-32.68,-48.72,134.21,-14.32,19.662,17.08,182.68,-0.6,10.03,191.27,4.43,44.41,-24.24,548.36,-33.8,-31.67,582.66,-17.36,47.392,9.0,655.4,32.64,3.28,672.94,34.45,51.005,32.76,875.44,-25.12,35.46,838.12,-14.9,43.219,-5.88,715.56,0.44,8.47,652.43,-9.58,7.184,-14.64,420.4,-73.56,-20.31,286.72,-37.98,10.029,-12.8,153.52,1.8,-14.54,150.81,6.05,8.38,16.24,217.6,-2.56,12.68,223.58,-8.8
20190930-1616-FRANKFURT_1-01-346,Barani C,102.498,75.92,99.52,6.64,54.73,112.4,-1.51,6.388,-86.8,-378.0,153.72,-72.25,-311.53,75.39,13.472,-57.08,-292.84,17.88,-55.99,-345.54,29.76,20.903,-98.72,-435.48,104.0,-92.58,-423.86,100.64,5.609,-75.4,-110.6,127.2,-79.82,-113.92,138.86,10.485,98.04,-92.76,143.2,59.66,-33.48,95.1,5.905,-116.68,-23.2,162.48,-115.85,-30.06,168.23,5.239,-105.84,53.72,186.84,-104.68,53.56,190.28,5.049,-17.92,94.56,129.28,-21.31,90.87,131.02,4.406,-19.8,102.68,35.36,-27.63,119.38,34.96
20190930-1616-FRANKFURT_1-01-347,Salto C,102.342,9.04,97.12,55.92,8.44,130.35,65.95,5.342,-17.4,-21.72,-30.96,-24.47,5.73,-7.8,9.446,-4.4,-46.4,-31.56,-4.04,-40.86,-30.63,18.879,-69.32,533.56,-29.12,-60.27,525.72,-17.95,37.283,11.76,538.24,-65.96,-8.05,605.02,-16.83,4.452,3.8,304.6,-135.2,2.72,196.3,-60.29,4.323,-21.28,112.32,10.32,-19.08,115.33,6.99,4.182,-17.04,115.64,-3.8,-16.92,117.03,-5.05,5.318,-21.6,109.8,-3.24,-22.64,110.72,-3.7,3.354,-18.32,152.12,-29.12,-17.8,156.17,-16.07
20190930-1616-FRANKFURT_1-01-358,Strecksprung,99.912,6.16,81.36,-4.24,4.92,97.19,-5.24,3.256,1.88,115.8,-23.48,1.05,101.6,1.51,2.389,-19.68,53.44,-27.88,-16.15,26.49,-4.36,2.663,34.92,-26.24,55.68,31.06,-27.0,50.62,1.37,-4.64,-28.96,-23.52,-5.32,-27.44,-25.91,0.205,-20.52,-43.08,5.08,-18.97,-39.11,0.49,0.842,-24.68,-38.92,-5.52,-25.05,-36.08,-6.81,1.154,-13.36,-20.24,-17.88,-14.28,-19.41,-17.95,0.853,-5.72,-27.88,-2.52,-5.17,-29.66,-1.71,3.618,-0.44,-56.2,13.8,0.96,-41.15,8.2
20190930-1616-FRANKFURT_1-01-361,Barani C,105.251,14.56,-8.0,56.0,22.57,49.73,39.64,9.372,-101.56,-317.2,194.12,-86.74,-307.03,118.88,18.072,-97.12,-438.52,11.32,-93.68,-432.56,25.37,10.139,-104.52,-341.04,210.76,-108.44,-302.57,151.83,12.392,-20.88,46.8,227.2,-30.04,38.63,221.66,5.845,-128.88,-58.04,145.16,-131.87,-50.48,142.23,6.208,-146.6,53.88,166.76,-144.46,50.31,163.48,5.26,-83.64,109.6,147.64,-83.53,108.86,148.3,5.48,-8.6,95.2,112.08,-10.01,97.14,112.24,4.709,21.6,93.08,38.8,11.85,111.56,20.41
20190930-1616-FRANKFURT_1-01-362,Salto C,101.321,30.84,58.12,5.84,20.46,110.83,33.19,2.741,-44.88,27.48,-1.6,-39.86,33.17,11.28,10.958,-7.52,-50.2,-16.88,-12.12,-42.86,-16.63,17.149,-44.12,523.48,-3.4,-44.33,499.76,4.04,25.701,-14.36,564.64,24.8,-13.53,557.32,32.28,6.228,-60.28,203.6,-17.52,-48.08,216.85,-32.1,4.125,-27.84,129.64,12.52,-27.13,129.36,13.13,4.225,-4.08,121.84,19.44,-6.01,123.08,18.79,4.662,-5.92,103.76,14.72,-5.1,102.64,17.42,2.909,24.44,78.44,-29.36,20.38,97.66,-38.14
20190930-1616-FRANKFURT_1-01-363,1 3/4 Salto vw B,101.226,21.64,-46.12,-7.4,33.61,5.39,-3.89,25.025,-81.84,-582.48,85.96,-65.04,-531.6,51.67,27.249,-17.72,-674.24,47.2,-4.62,-652.81,23.4,28.693,4.8,-516.96,14.8,4.6,-509.62,25.67,21.865,-27.24,-434.52,-62.88,-24.61,-435.95,-41.83,11.375,-18.72,171.96,21.28,-7.48,141.76,20.53,4.224,-43.64,-101.16,18.2,-30.91,-101.24,12.02,7.729,12.52,-391.12,4.16,8.12,-378.39,4.15,15.568,-3.4,-425.84,-3.44,-2.1,-419.55,2.48,25.176,11.08,-376.32,11.76,16.89,-406.63,-5.28
20190930-1616-FRANKFURT_1-01-364,Fliffis aus C aus dem Rücken,104.872,-3.32,131.32,-51.36,-3.67,65.96,-17.87,16.294,49.6,-281.2,87.72,17.91,-187.79,10.4,32.565,35.68,-581.6,41.68,24.11,-579.39,47.54,52.933,-19.68,-691.96,8.52,-18.99,-697.93,5.13,61.168,-7.96,-749.52,-58.04,-7.69,-750.2,-54.99,60.186,-25.24,-758.32,-14.36,-30.48,-749.39,-11.13,28.588,-109.48,-373.16,286.8,-101.41,-377.06,294.98,18.621,79.96,203.48,374.76,73.07,158.65,382.41,16.466,-102.48,209.8,371.56,-67.8,184.11,329.42,16.381,90.96,312.56,116.32,101.37,349.21,77.5
20191001-1148-FRANKFURT_1-01-12,Strecksprung,99.987,-21.44,-64.44,-56.16,-12.31,27.52,-8.78,3.881,13.84,71.04,-12.2,9.16,47.26,-3.41,0.875,19.28,59.72,18.44,16.69,36.42,24.73,1.006,-7.96,-35.6,0.16,-6.73,-29.55,-1.78,0.575,-0.64,-62.68,-34.16,1.18,-54.78,-36.01,1.504,9.0,-47.04,17.8,6.86,-50.16,19.9,1.497,-6.4,-134.56,33.0,-8.81,-121.69,42.61,1.451,-32.4,-53.6,0.28,-25.4,-42.23,0.3,0.927,-3.84,41.4,12.0,-2.59,39.92,1.02,2.08,4.68,110.2,-43.08,-4.56,115.84,-31.69
20191001-1148-FRANKFURT_1-01-23,Strecksprung,88.398,-5.88,160.36,-57.96,-16.18,136.84,-56.44,3.149,13.96,101.8,8.96,18.78,113.54,-2.88,1.692,-17.68,47.56,-18.32,-11.77,48.58,-12.75,1.246,-8.72,-19.16,49.8,-5.64,-15.72,44.88,0.954,-9.6,-80.36,-3.88,-7.27,-81.45,-8.82,1.674,-6.96,-110.56,12.84,-3.57,-110.97,7.63,2.823,11.92,-144.44,36.44,10.51,-142.01,38.08,2.982,-16.32,-101.2,-1.8,-18.76,-101.84,6.57,2.371,-33.84,9.16,10.96,-32.56,-1.35,10.35,9.191,34.04,117.36,39.44,26.09,119.31,26.8
20191001-1148-FRANKFURT_1-01-48,Strecksprung,99.334,27.52,172.68,18.96,6.35,145.93,15.17,5.963,-10.64,115.56,22.68,-1.97,90.31,10.23,2.392,30.32,21.2,37.4,30.85,31.1,46.08,1.018,-2.84,-21.6,-48.72,3.53,-10.07,-44.16,0.689,-20.96,-71.52,-14.24,-18.75,-60.52,-13.24,0.556,-12.32,-83.6,4.36,-12.2,-84.04,5.2,1.219,9.32,-92.96,-0.84,5.98,-89.13,-2.39,1.076,6.8,-98.96,14.72,7.42,-89.73,19.38,1.059,15.8,-44.08,4.16,14.81,-46.04,9.31,6.032,5.84,72.84,-11.04,4.19,74.91,-6.51
20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,105.784,-19.72,-227.52,-68.52,-19.53,-165.75,-6.27,40.943,37.92,-726.72,-136.44,37.77,-654.54,-66.2,42.16,65.44,-670.0,-6.76,69.92,-667.46,-4.7,51.718,88.36,-651.16,-48.92,86.28,-667.74,-42.51,55.184,25.2,-768.44,126.12,25.11,-737.91,125.69,22.908,-101.64,-149.08,421.56,-69.12,-208.38,370.03,18.486,-86.12,85.64,513.6,-62.61,104.89,491.99,14.065,-25.16,137.6,199.96,-21.68,160.84,195.43,14.501,-30.0,299.56,79.04,-21.04,336.99,56.61,9.491,33.16,495.2,-17.56,30.73,473.84,-24.93
20191001-1148-FRANKFURT_1-01-52,Salto rw B,95.762,31.92,-131.92,-86.64,-13.14,98.5,-7.08,6.025,33.12,212.12,-43.88,22.0,132.85,0.95,14.022,1.6,-488.68,32.08,8.99,-350.81,10.83,11.723,33.52,300.0,5.52,36.51,332.87,-19.76,23.61,7.92,574.48,-61.16,1.9,571.41,-53.51,23.897,3.52,408.36,12.4,7.21,439.37,-11.68,3.77,-5.92,133.12,-3.04,-7.77,130.83,-7.05,6.441,-12.0,98.76,-11.36,-7.58,97.94,-12.47,4.447,7.16,210.2,-2.32,1.51,199.46,-8.5,7.509,-30.84,269.0,-32.48,-38.87,284.85,-24.16
