SprungID,Sprungtyp,mean_Acc_N_Fil,std_Acc_N_Fil,mean_Gyro_x_R,std_Gyro_x_R,mean_Gyro_y_R,std_Gyro_y_R,mean_Gyro_z_R,std_Gyro_z_R,mean_Gyro_x_Fil,std_Gyro_x_Fil,mean_Gyro_y_Fil,std_Gyro_y_Fil,mean_Gyro_z_Fil,std_Gyro_z_Fil
20190930-1153-FRANKFURT_1-01-134,Strecksprung,39.22,28.81,3.038,8.489,72.241,110.175,-34.508,31.079,3.696,5.931,71.988,92.31,-32.786,19.943
0609-1-01-641,Bauchsprung,56.682,23.077,8.978,7.829,59.423,54.731,14.57,13.52,8.511,4.24,57.741,48.712,13.3,6.518
0609-1-01-641,Bauchsprung,2.633,2.519,-3.347,7.427,-55.14,22.72,7.331,11.474,-3.126,5.326,-53.218,8.631,7.363,5.684
0609-1-01-641,Bauchsprung,0.633,0.161,1.008,2.32,-32.962,10.561,-23.984,12.421,0.386,2.029,-32.849,9.885,-23.335,10.361
0609-1-01-641,Bauchsprung,1.183,0.45,-3.589,3.593,-10.9,14.333,-36.265,12.397,-3.261,1.594,-13.28,12.841,-33.707,13.194
0609-1-01-641,Bauchsprung,2.245,0.204,0.259,2.555,-104.165,23.242,47.183,14.027,-0.013,2.244,-102.334,21.325,44.416,12.383
0609-1-01-641,Bauchsprung,1.838,0.125,-3.325,5.039,-110.331,10.44,34.681,10.249,-2.926,3.55,-110.34,6.858,34.002,8.306
0609-1-01-641,Bauchsprung,1.684,0.216,-1.298,4.335,-98.574,9.268,-6.592,6.28,-1.677,2.178,-97.463,8.179,-5.603,6.36
0609-1-01-641,Bauchsprung,1.993,0.271,9.113,7.936,-33.12,27.61,9.053,22.839,8.124,5.757,-33.563,25.942,8.206,18.306
0609-1-01-641,Bauchsprung,2.91,1.409,-15.069,12.21,114.828,114.633,-25.767,35.268,-15.008,10.436,111.805,90.861,-27.098,23.283
0609-1-01-641,Bauchsprung,59.249,30.238,-4.993,32.819,98.819,98.855,-66.486,114.744,-3.069,19.033,100.365,66.609,-62.819,55.545
0110-MORITZ-01-143,Voll- ein- voll- aus C,53.887,38.452,-20.252,77.792,328.618,105.261,-220.306,94.779,-27.012,72.332,323.869,72.164,-214.487,78.957
0110-MORITZ-01-143,Voll- ein- voll- aus C,14.051,3.143,-341.135,50.287,70.175,108.777,-337.177,81.488,-333.37,49.485,74.173,116.544,-344.318,68.545
0110-MORITZ-01-143,Voll- ein- voll- aus C,30.612,6.666,-309.268,110.076,-306.377,71.335,-684.493,112.871,-303.74,104.536,-290.125,60.895,-680.9,106.814
0110-MORITZ-01-143,Voll- ein- voll- aus C,43.18,3.867,-38.41,95.283,250.88,223.799,-679.945,200.055,-52.096,86.376,239.887,209.493,-673.994,181.831
0110-MORITZ-01-143,Voll- ein- voll- aus C,24.577,4.592,-521.91,125.249,261.241,170.064,-208.268,82.862,-513.098,121.427,254.089,163.763,-210.061,83.355
0110-MORITZ-01-143,Voll- ein- voll- aus C,31.047,3.27,-545.002,73.599,-309.572,104.786,-61.289,60.207,-541.683,72.74,-302.224,105.214,-71.186,58.058
0110-MORITZ-01-143,Voll- ein- voll- aus C,35.349,1.454,-166.13,142.586,-310.939,126.667,-565.133,185.001,-169.589,134.292,-299.941,123.952,-556.025,172.452
0110-MORITZ-01-143,Voll- ein- voll- aus C,26.002,6.142,-19.21,43.839,187.71,57.624,-518.715,161.17,-19.85,37.332,176.646,59.095,-514.09,155.446
0110-MORITZ-01-143,Voll- ein- voll- aus C,19.256,1.353,-58.84,14.674,270.728,67.574,-53.388,72.244,-57.197,9.103,273.405,59.837,-56.431,71.688
0110-MORITZ-01-143,Voll- ein- voll- aus C,47.589,35.665,33.655,43.977,315.329,136.925,33.904,68.858,31.316,34.28,309.614,114.231,30.452,35.433
20191007-1159-FRANKFURT_1-01-163,Strecksprung,54.294,29.473,5.549,9.586,126.708,16.74,-6.943,20.204,5.585,6.687,126.183,9.351,-8.49,14.274
20191007-1159-FRANKFURT_1-01-163,Strecksprung,2.288,0.97,-3.887,13.501,72.514,26.091,-1.971,13.015,-3.645,9.448,70.077,18.972,-2.212,4.112
20191007-1159-FRANKFURT_1-01-163,Strecksprung,1.996,0.53,-0.788,11.492,5.317,11.677,-9.21,24.148,-1.242,7.811,6.65,13.7,-7.98,16.23
20191007-1159-FRANKFURT_1-01-163,Strecksprung,0.646,0.173,7.904,4.404,-36.972,14.552,32.51,16.512,7.968,2.415,-37.001,8.412,32.358,13.279
20191007-1159-FRANKFURT_1-01-163,Strecksprung,1.48,0.254,5.912,6.421,-37.088,9.441,22.327,18.611,5.768,3.389,-35.789,5.759,23.18,12.362
20191007-1159-FRANKFURT_1-01-163,Strecksprung,1.204,0.505,-13.301,10.792,-42.626,13.088,30.783,10.127,-12.661,7.029,-41.995,8.98,29.33,7.557
20191007-1159-FRANKFURT_1-01-163,Strecksprung,1.651,0.57,-4.06,4.746,-43.261,7.237,-14.42,11.432,-4.054,3.266,-43.774,3.535,-13.103,10.431
20191007-1159-FRANKFURT_1-01-163,Strecksprung,1.887,0.256,3.795,8.502,-31.898,15.802,-3.721,8.801,3.442,6.948,-30.752,14.71,-4.494,7.127
20191007-1159-FRANKFURT_1-01-163,Strecksprung,3.217,1.027,-2.83,8.943,42.033,25.831,-11.441,13.913,-2.846,7.616,43.105,19.345,-9.929,8.722
20191007-1159-FRANKFURT_1-01-163,Strecksprung,46.618,32.196,-19.577,13.59,21.631,66.36,10.722,28.588,-18.522,4.529,16.572,49.569,7.642,13.969
0609-4-01-393,Fliffis B,54.792,36.427,-13.318,31.956,-306.933,176.567,27.771,45.613,-13.504,21.967,-308.607,170.705,25.82,20.646
0609-4-01-393,Fliffis B,33.725,8.41,-12.4,27.714,-704.164,200.358,2.857,44.871,-12.09,22.769,-693.131,30.267,5.693,27.854
0609-4-01-393,Fliffis B,40.687,1.559,47.25,13.337,-603.003,48.027,34.693,29.772,45.79,7.315,-604.017,38.416,33.717,24.008
0609-4-01-393,Fliffis B,20.968,5.821,16.252,16.916,-285.778,235.571,78.262,36.969,17.546,14.809,-286.227,212.34,79.592,26.459
0609-4-01-393,Fliffis B,16.715,3.149,-34.008,63.139,-91.696,92.913,232.729,56.478,-37.801,58.886,-92.614,81.317,230.828,51.232
0609-4-01-393,Fliffis B,21.561,1.63,-234.985,28.529,-128.749,76.178,327.609,32.896,-231.439,27.201,-124.258,72.748,327.465,29.795
0609-4-01-393,Fliffis B,19.638,1.671,-198.883,28.994,152.991,64.287,319.467,42.535,-197.984,27.679,149.671,63.76,317.797,39.641
0609-4-01-393,Fliffis B,14.176,0.646,-78.519,47.603,219.581,22.46,178.226,40.759,-79.427,44.257,217.775,20.504,179.04,39.126
0609-4-01-393,Fliffis B,16.231,0.923,-8.979,8.017,212.744,41.326,86.96,18.176,-8.436,7.409,215.963,38.447,87.128,16.989
0609-4-01-393,Fliffis B,21.712,17.282,24.911,8.105,387.384,58.963,9.985,47.52,22.209,5.137,371.308,44.023,11.686,40.344
0110-MORITZ-01-156,Salto C,59.184,39.192,1.209,11.768,109.743,75.584,19.875,24.832,1.251,8.993,106.701,60.775,15.914,17.793
0110-MORITZ-01-156,Salto C,10.183,2.549,-2.466,10.787,-57.835,98.415,-1.162,31.34,-3.515,9.007,-44.94,92.023,1.371,15.031
0110-MORITZ-01-156,Salto C,13.35,1.533,-37.622,20.556,497.96,102.114,13.973,20.037,-35.997,11.738,484.787,96.67,14.07,14.544
0110-MORITZ-01-156,Salto C,16.93,8.105,-9.493,14.729,343.997,77.894,28.905,16.278,-10.086,8.69,345.25,76.236,28.489,5.696
0110-MORITZ-01-156,Salto C,3.496,0.305,-0.396,5.99,166.299,11.197,13.558,9.319,-0.408,5.015,168.717,12.862,13.62,6.67
0110-MORITZ-01-156,Salto C,3.301,0.169,10.528,1.849,156.639,6.851,13.537,1.52,10.459,1.099,156.372,6.051,13.524,0.701
0110-MORITZ-01-156,Salto C,3.112,0.222,9.768,1.83,132.653,8.225,10.848,2.094,9.782,0.859,132.432,8.045,10.898,1.384
0110-MORITZ-01-156,Salto C,2.525,0.096,8.836,1.675,89.445,19.085,1.572,5.898,8.524,1.116,89.193,18.668,1.553,5.015
0110-MORITZ-01-156,Salto C,4.447,1.136,1.233,4.984,16.272,25.371,4.003,9.988,1.207,2.875,19.917,20.715,4.599,7.291
0110-MORITZ-01-156,Salto C,37.397,35.412,10.894,17.259,177.055,88.511,-8.79,24.69,10.466,12.096,167.993,70.351,-9.351,17.859
20191008-1207-FRANKFURT_2-01-145,Salto C,50.847,35.925,27.881,26.308,228.507,100.133,-73.188,95.789,33.059,12.784,205.661,58.761,-68.206,41.323
20191008-1207-FRANKFURT_2-01-145,Salto C,10.128,3.016,-21.777,12.874,-40.994,43.292,-8.48,44.027,-20.807,10.908,-28.132,31.392,-14.321,36.351
20191008-1207-FRANKFURT_2-01-145,Salto C,10.221,1.536,-38.807,17.83,266.908,171.095,-21.26,27.892,-37.115,14.653,265.314,160.06,-17.727,17.864
20191008-1207-FRANKFURT_2-01-145,Salto C,21.412,8.277,26.628,27.939,524.389,46.731,37.048,22.3,30.54,31.296,515.587,17.054,28.421,9.332
20191008-1207-FRANKFURT_2-01-145,Salto C,11.404,6.807,73.214,48.304,325.708,106.775,-63.748,57.778,68.249,32.226,327.255,88.915,-54.734,22.072
20191008-1207-FRANKFURT_2-01-145,Salto C,4.069,0.772,14.73,6.857,138.955,9.423,-23.081,5.988,15.059,5.224,143.713,11.324,-24.703,3.368
20191008-1207-FRANKFURT_2-01-145,Salto C,4.21,0.416,6.853,5.604,139.031,15.892,-20.455,5.223,6.33,4.701,138.214,11.94,-20.561,3.131
20191008-1207-FRANKFURT_2-01-145,Salto C,5.057,0.342,-3.307,7.979,115.025,9.542,-22.345,6.385,-2.377,6.264,115.614,6.983,-21.716,4.205
20191008-1207-FRANKFURT_2-01-145,Salto C,5.356,0.859,14.367,5.921,146.076,26.531,-3.09,7.812,13.957,3.045,146.864,25.157,-7.216,9.235
20191008-1207-FRANKFURT_2-01-145,Salto C,42.413,36.848,24.597,47.855,247.48,119.122,-30.06,122.182,19.932,18.543,240.464,74.527,-14.717,53.052
20191007-1159-FRANKFURT_1-01-126,Barani B,56.952,23.539,27.909,27.188,-205.803,114.38,-4.525,32.404,27.763,22.525,-212.176,110.053,-3.094,8.404
20191007-1159-FRANKFURT_1-01-126,Barani B,20.762,1.584,49.423,8.919,-524.021,29.635,41.138,26.355,48.264,7.726,-509.922,28.885,41.208,23.193
20191007-1159-FRANKFURT_1-01-126,Barani B,9.074,4.762,-8.296,25.398,-349.098,88.485,50.169,36.671,-7.129,22.823,-348.282,85.394,49.429,28.709
20191007-1159-FRANKFURT_1-01-126,Barani B,8.966,5.131,-5.535,39.406,-106.577,27.098,117.784,93.392,-0.737,38.438,-109.095,24.267,124.058,85.566
20191007-1159-FRANKFURT_1-01-126,Barani B,12.733,2.985,68.969,48.576,-17.244,13.628,369.106,26.937,63.555,36.45,-20.052,13.355,363.785,21.55
20191007-1159-FRANKFURT_1-01-126,Barani B,10.219,0.501,18.492,11.703,50.61,38.233,389.82,19.938,19.23,8.793,52.114,35.55,384.92,14.306
20191007-1159-FRANKFURT_1-01-126,Barani B,8.029,0.648,28.402,13.19,162.234,15.678,214.607,86.883,28.688,8.961,161.025,16.345,215.349,81.771
20191007-1159-FRANKFURT_1-01-126,Barani B,7.633,0.284,13.701,8.728,194.998,29.134,35.608,30.807,11.555,7.761,196.73,18.388,36.892,30.571
20191007-1159-FRANKFURT_1-01-126,Barani B,7.228,0.966,-20.872,31.527,316.762,56.39,-3.511,47.203,-18.158,22.804,316.677,46.154,-7.331,27.335
20191007-1159-FRANKFURT_1-01-126,Barani B,49.758,30.456,6.636,23.374,301.265,161.803,-46.486,29.107,6.838,10.969,298.001,128.29,-39.617,11.325
0609-4-01-526,Barani C,54.914,33.155,15.209,8.558,-76.488,123.584,42.475,35.021,12.313,7.038,-77.565,112.782,44.673,19.571
0609-4-01-526,Barani C,14.061,3.24,-6.853,21.187,-405.91,87.892,34.129,39.567,-5.385,13.652,-402.781,66.624,32.243,22.07
0609-4-01-526,Barani C,13.256,3.767,-23.4,20.21,-371.004,86.249,83.574,5.642,-21.791,16.061,-366.518,85.872,83.59,2.882
0609-4-01-526,Barani C,11.747,1.287,15.917,23.381,-38.643,48.546,150.272,43.044,13.997,17.23,-46.645,46.324,152.454,40.572
0609-4-01-526,Barani C,7.763,1.792,-49.312,30.535,-65.49,31.435,281.51,27.658,-49.367,28.553,-62.098,25.168,278.393,20.957
0609-4-01-526,Barani C,6.863,0.456,-96.034,2.144,44.063,32.319,240.744,7.989,-94.834,1.745,43.437,31.363,239.897,7.5
0609-4-01-526,Barani C,5.17,0.294,-63.163,14.548,105.936,6.039,181.15,21.22,-63.373,14.201,105.364,5.918,181.307,20.758
0609-4-01-526,Barani C,5.015,0.315,-16.845,14.431,107.729,8.664,121.022,16.343,-16.523,14.043,107.74,7.226,120.786,16.524
0609-4-01-526,Barani C,6.586,0.872,22.296,6.925,126.554,21.575,60.869,17.452,22.025,6.563,127.202,20.394,60.712,17.152
0609-4-01-526,Barani C,49.476,35.338,18.931,19.325,150.491,80.514,10.064,19.236,18.93,15.56,149.595,60.939,11.674,9.368
20191007-1150-FRANKFURT_2-01-170,Salto A,58.4,25.838,23.101,32.204,181.158,50.157,-26.89,27.232,21.906,26.387,188.216,34.848,-22.783,20.33
20191007-1150-FRANKFURT_2-01-170,Salto A,6.756,3.156,11.921,29.747,218.39,27.199,-17.724,34.979,12.708,18.562,217.848,17.507,-18.399,13.885
20191007-1150-FRANKFURT_2-01-170,Salto A,5.795,1.728,0.69,6.84,203.676,13.814,-2.197,25.816,1.573,4.72,205.394,11.291,-2.798,13.668
20191007-1150-FRANKFURT_2-01-170,Salto A,8.079,0.288,5.824,3.739,235.452,15.343,9.096,11.024,6.622,2.801,234.567,9.757,9.785,7.224
20191007-1150-FRANKFURT_2-01-170,Salto A,7.476,0.112,19.91,5.963,198.713,23.035,19.5,5.353,18.587,3.994,197.664,19.275,18.605,2.818
20191007-1150-FRANKFURT_2-01-170,Salto A,7.613,0.175,10.622,4.901,158.152,6.864,-1.308,7.024,10.702,2.684,158.806,5.174,-0.756,5.113
20191007-1150-FRANKFURT_2-01-170,Salto A,8.249,0.438,11.359,6.767,159.678,6.811,-10.404,6.973,11.248,3.836,160.283,4.25,-11.111,3.014
20191007-1150-FRANKFURT_2-01-170,Salto A,10.341,0.709,-0.608,9.314,229.867,40.024,-31.707,14.659,-1.061,8.207,231.044,35.907,-27.667,11.097
20191007-1150-FRANKFURT_2-01-170,Salto A,7.978,2.407,-4.453,19.966,280.162,30.137,56.968,29.759,-3.762,15.672,279.144,21.132,51.661,23.003
20191007-1150-FRANKFURT_2-01-170,Salto A,40.316,29.368,30.337,15.176,206.408,86.224,-21.563,57.685,30.059,4.023,197.471,75.283,-18.006,19.795
20191008-1157-FRANKFURT_1-01-177,Fliffis C,65.789,27.231,30.594,23.386,-416.372,217.068,23.144,42.56,32.849,12.895,-413.125,195.249,19.52,24.261
20191008-1157-FRANKFURT_1-01-177,Fliffis C,36.214,4.67,63.412,12.707,-717.444,40.576,-37.58,23.548,62.069,10.392,-715.354,24.017,-31.999,7.775
20191008-1157-FRANKFURT_1-01-177,Fliffis C,54.502,2.396,87.335,11.838,-660.925,25.155,-48.53,13.615,88.304,11.709,-663.524,17.644,-48.724,6.556
20191008-1157-FRANKFURT_1-01-177,Fliffis C,59.583,2.32,127.447,12.557,-767.04,31.157,-0.982,42.139,123.142,12.251,-760.77,25.157,3.014,39.323
20191008-1157-FRANKFURT_1-01-177,Fliffis C,39.231,12.198,0.476,44.998,-461.17,195.783,222.544,80.785,2.812,40.661,-461.766,178.755,219.349,73.56
20191008-1157-FRANKFURT_1-01-177,Fliffis C,22.082,2.683,-73.179,35.962,-50.411,91.693,444.84,72.752,-74.384,30.405,-48.41,85.302,442.878,52.193
20191008-1157-FRANKFURT_1-01-177,Fliffis C,14.898,1.164,-100.355,36.048,168.587,30.381,326.264,94.317,-98.431,28.153,163.545,32.653,322.177,89.853
20191008-1157-FRANKFURT_1-01-177,Fliffis C,13.704,0.607,-63.733,10.412,230.023,31.774,80.816,27.341,-62.559,6.71,229.114,26.072,88.587,25.768
20191008-1157-FRANKFURT_1-01-177,Fliffis C,8.222,2.966,-15.791,12.205,300.008,42.797,61.693,57.607,-17.827,11.053,299.204,31.005,59.052,46.04
20191008-1157-FRANKFURT_1-01-177,Fliffis C,58.108,32.303,-11.372,34.731,206.12,109.728,-26.325,50.123,-11.324,9.466,215.659,82.3,-25.434,11.01
0609-1-01-794,Von Bauch in Stand,76.82,19.006,-13.492,11.465,10.075,49.063,-11.392,15.973,-13.951,4.146,6.636,35.974,-11.192,7.096
0609-1-01-794,Von Bauch in Stand,10.163,8.243,15.81,27.908,-66.551,98.145,-17.035,55.445,16.346,20.274,-60.994,30.893,-15.415,13.703
0609-1-01-794,Von Bauch in Stand,2.008,0.793,30.548,8.39,21.821,23.514,14.507,17.555,29.974,2.725,15.853,11.084,14.268,7.21
0609-1-01-794,Von Bauch in Stand,1.211,0.61,12.426,14.489,-3.209,13.094,3.153,16.852,11.725,10.399,-1.077,10.713,2.62,14.38
0609-1-01-794,Von Bauch in Stand,1.022,0.541,-31.894,22.523,-0.458,26.68,-15.249,11.478,-30.931,19.227,-2.909,16.045,-13.813,9.56
0609-1-01-794,Von Bauch in Stand,1.436,0.376,-24.829,13.918,15.243,26.621,-18.92,32.882,-25.462,12.989,15.786,18.799,-19.292,26.812
0609-1-01-794,Von Bauch in Stand,1.968,0.577,-14.417,5.745,31.048,31.193,-33.557,17.831,-14.522,3.547,32.437,16.373,-30.984,19.116
0609-1-01-794,Von Bauch in Stand,2.239,0.787,-4.199,19.55,34.313,23.125,64.784,32.853,-4.233,15.742,33.285,12.48,59.375,25.81
0609-1-01-794,Von Bauch in Stand,3.901,1.391,1.382,12.833,31.776,27.287,19.198,29.238,1.824,9.91,32.82,21.54,21.247,21.091
0609-1-01-794,Von Bauch in Stand,40.035,26.291,22.747,23.106,160.598,67.202,27.044,32.743,21.882,17.777,161.621,53.145,27.817,14.777
0115-JANEIKE-01-138,Voll- ein- voll- aus C,52.943,29.043,-66.732,54.02,387.95,176.867,-305.217,82.833,-61.923,57.865,382.589,115.978,-291.964,56.936
0115-JANEIKE-01-138,Voll- ein- voll- aus C,19.615,6.693,-254.795,65.604,217.4,105.766,-401.527,193.226,-257.184,53.858,212.486,104.876,-415.338,164.466
0115-JANEIKE-01-138,Voll- ein- voll- aus C,53.588,9.903,-367.438,112.519,-251.695,102.078,-950.091,135.055,-358.411,83.899,-231.4,86.122,-941.519,126.129
0115-JANEIKE-01-138,Voll- ein- voll- aus C,42.394,11.209,-387.313,219.29,101.909,137.514,-869.754,225.681,-397.689,195.27,86.867,124.607,-856.05,212.348
0115-JANEIKE-01-138,Voll- ein- voll- aus C,33.469,10.305,-774.819,89.94,-158.351,230.287,-141.967,130.525,-759.119,78.794,-161.683,217.067,-150.546,137.1
0115-JANEIKE-01-138,Voll- ein- voll- aus C,60.415,2.422,-397.09,76.789,-671.409,52.255,52.365,118.781,-399.243,83.584,-663.444,53.824,44.159,93.443
0115-JANEIKE-01-138,Voll- ein- voll- aus C,37.571,8.142,-109.47,53.27,-508.192,176.379,-352.989,188.215,-119.119,51.389,-502.869,157.917,-356.979,171.387
0115-JANEIKE-01-138,Voll- ein- voll- aus C,32.825,5.145,-93.942,51.804,38.808,172.522,-607.373,167.009,-85.679,45.31,38.261,149.197,-591.134,145.65
0115-JANEIKE-01-138,Voll- ein- voll- aus C,26.153,5.965,54.119,68.799,315.021,175.728,-240.525,124.169,51.923,40.589,307.546,115.854,-252.771,51.432
0115-JANEIKE-01-138,Voll- ein- voll- aus C,45.279,20.374,1.15,40.916,248.838,230.782,-86.791,114.484,-8.003,20.666,244.557,208.348,-82.12,66.379
0115-MORITZ-03-26,Salto C,47.718,36.306,45.662,30.017,129.124,37.69,-1.941,30.671,40.946,25.192,128.82,23.438,-1.327,17.841
0115-MORITZ-03-26,Salto C,4.619,1.33,15.773,7.394,114.044,22.712,-23.642,13.409,17.791,6.457,115.211,18.476,-23.384,12.046
0115-MORITZ-03-26,Salto C,7.086,0.326,10.901,2.888,167.561,18.649,-36.631,3.352,10.451,2.224,167.991,17.713,-36.522,2.311
0115-MORITZ-03-26,Salto C,7.475,0.181,-0.912,3.564,218.764,11.142,-28.859,4.037,-0.801,3.491,218.426,11.19,-28.774,2.713
0115-MORITZ-03-26,Salto C,8.162,0.096,-9.897,1.341,246.782,3.859,-18.438,5.174,-9.817,0.947,246.227,3.716,-18.344,4.407
0115-MORITZ-03-26,Salto C,7.549,0.461,-10.123,2.702,247.36,2.329,-10.756,1.625,-9.907,1.757,247.26,1.549,-10.794,0.708
0115-MORITZ-03-26,Salto C,6.704,0.084,-6.865,1.147,245.342,2.532,-7.105,1.778,-6.852,1.0,245.514,1.271,-7.12,0.644
0115-MORITZ-03-26,Salto C,7.174,0.22,1.302,3.594,256.812,10.697,0.879,6.711,1.043,2.669,256.12,7.767,0.255,3.65
0115-MORITZ-03-26,Salto C,6.802,0.299,11.729,10.353,261.129,7.275,5.435,12.324,12.462,9.454,260.743,3.566,6.702,10.838
0115-MORITZ-03-26,Salto C,29.386,22.972,34.421,6.969,180.271,50.332,45.17,20.624,32.592,3.724,175.772,44.153,47.618,10.204
0609-1-01-859,Bauchsprung,57.825,25.233,5.179,10.884,20.818,50.85,1.417,18.371,4.776,6.434,19.935,42.507,0.379,12.779
0609-1-01-859,Bauchsprung,2.225,2.193,-4.159,4.93,-37.194,16.369,-10.198,7.149,-3.619,3.214,-36.885,8.16,-9.824,2.609
0609-1-01-859,Bauchsprung,0.694,0.179,0.124,3.417,-36.372,9.413,-1.284,5.327,-0.148,1.821,-37.456,8.072,-1.769,3.483
0609-1-01-859,Bauchsprung,0.859,0.296,-2.614,3.419,-77.548,13.515,-2.809,4.378,-2.8,2.916,-78.15,14.589,-2.842,3.643
0609-1-01-859,Bauchsprung,2.285,0.341,-18.066,6.605,-133.602,24.251,-8.811,12.318,-17.577,4.899,-131.098,17.982,-8.76,8.813
0609-1-01-859,Bauchsprung,2.033,0.636,-5.936,8.011,-67.664,25.769,5.717,10.816,-6.169,6.731,-67.716,24.189,5.077,8.58
0609-1-01-859,Bauchsprung,1.074,0.244,3.899,4.706,-25.695,17.077,12.555,4.881,4.343,3.989,-26.535,12.317,12.734,1.788
0609-1-01-859,Bauchsprung,1.258,0.383,15.906,7.198,-10.6,45.35,-2.454,12.737,15.922,5.426,-12.629,35.066,-1.292,8.78
0609-1-01-859,Bauchsprung,2.299,0.892,17.383,14.295,68.343,49.958,-7.55,21.653,16.232,11.539,72.737,44.498,-7.108,14.193
0609-1-01-859,Bauchsprung,45.903,33.494,-3.061,24.242,124.696,138.482,-11.67,30.004,-2.64,14.56,117.613,61.538,-12.183,12.382
0609-4-01-462,Salto C,66.725,29.05,-14.71,13.119,151.595,87.322,9.968,16.063,-13.134,11.202,149.433,77.143,11.387,13.145
0609-4-01-462,Salto C,5.658,1.705,12.208,12.463,164.625,54.811,27.525,17.829,10.475,10.813,166.238,44.792,25.912,14.35
0609-4-01-462,Salto C,5.424,0.896,-3.919,5.054,150.04,11.675,-12.186,4.314,-2.824,4.843,150.379,9.443,-11.06,3.999
0609-4-01-462,Salto C,6.405,0.203,-0.435,2.518,201.892,14.585,-1.014,6.435,-0.697,2.251,201.678,14.88,-1.274,5.76
0609-4-01-462,Salto C,7.06,0.125,-1.182,1.046,243.382,7.494,5.985,0.935,-0.911,0.867,242.557,7.234,6.164,0.943
0609-4-01-462,Salto C,6.758,0.167,10.164,5.323,236.39,7.023,13.356,2.6,9.858,4.724,236.136,6.96,13.144,2.01
0609-4-01-462,Salto C,6.139,0.273,9.723,2.009,200.87,12.905,18.634,7.029,9.906,1.834,201.133,12.116,18.595,5.952
0609-4-01-462,Salto C,5.296,0.26,13.928,4.174,180.416,1.515,16.416,6.665,14.037,3.819,180.762,1.172,15.914,6.525
0609-4-01-462,Salto C,6.087,0.976,25.406,1.851,218.311,32.599,-17.453,11.934,25.018,1.409,218.279,29.141,-16.082,10.384
0609-4-01-462,Salto C,38.737,32.335,15.277,16.735,206.556,89.125,-10.954,19.746,13.993,14.112,203.275,75.799,-13.017,11.827
20190930-1616-FRANKFURT_1-01-148,Fliffis C,81.502,26.086,-3.334,49.278,-158.906,204.099,42.416,38.611,-5.31,44.226,-158.216,192.464,43.55,23.485
20190930-1616-FRANKFURT_1-01-148,Fliffis C,31.347,4.192,-26.918,54.784,-648.126,87.593,-24.701,53.603,-24.259,41.095,-641.516,61.783,-26.023,26.807
20190930-1616-FRANKFURT_1-01-148,Fliffis C,31.458,2.11,37.085,20.406,-578.435,81.715,-23.257,54.699,37.242,13.011,-579.432,66.015,-21.755,33.621
20190930-1616-FRANKFURT_1-01-148,Fliffis C,34.493,1.016,36.402,9.607,-563.688,19.724,31.403,16.877,34.873,8.198,-562.655,18.118,33.354,15.014
20190930-1616-FRANKFURT_1-01-148,Fliffis C,34.421,2.682,-17.868,22.21,-596.053,32.079,92.014,20.92,-17.431,20.854,-589.602,33.591,94.321,20.756
20190930-1616-FRANKFURT_1-01-148,Fliffis C,21.67,2.881,-60.849,18.044,-240.738,131.735,285.946,66.23,-58.036,13.407,-245.948,125.866,282.672,64.232
20190930-1616-FRANKFURT_1-01-148,Fliffis C,15.9,1.335,17.941,14.108,21.74,84.442,346.068,39.404,14.263,13.046,22.117,77.697,343.634,34.88
20190930-1616-FRANKFURT_1-01-148,Fliffis C,13.103,0.475,-42.814,18.895,192.071,41.722,208.36,29.123,-42.351,18.588,191.288,38.521,206.471,32.583
20190930-1616-FRANKFURT_1-01-148,Fliffis C,12.951,1.235,-75.081,5.691,260.445,13.587,47.338,36.187,-73.073,4.295,260.306,8.29,51.142,33.223
20190930-1616-FRANKFURT_1-01-148,Fliffis C,37.156,33.03,1.387,62.314,258.706,112.297,-51.11,136.667,-2.573,32.283,264.726,70.298,-40.748,62.742
0609-1-01-750,Strecksprung,55.526,24.171,1.425,7.695,68.699,22.508,12.369,12.05,0.315,5.174,66.893,18.646,13.172,10.323
0609-1-01-750,Strecksprung,2.609,3.449,-6.636,5.11,32.163,34.504,-5.211,12.86,-6.438,3.153,33.538,30.719,-4.539,9.042
0609-1-01-750,Strecksprung,0.665,0.305,3.716,5.28,-1.17,9.645,1.498,5.165,2.873,3.158,-0.856,5.954,1.24,3.696
0609-1-01-750,Strecksprung,0.685,0.378,-6.631,4.228,-2.111,7.759,-1.9,5.654,-5.932,3.445,-3.211,5.842,-1.059,3.31
0609-1-01-750,Strecksprung,0.494,0.097,0.209,3.409,-17.4,7.858,9.606,4.573,0.176,1.975,-16.639,6.065,9.236,4.234
0609-1-01-750,Strecksprung,0.495,0.085,3.082,3.207,-1.913,1.733,9.22,6.356,2.952,1.985,-2.45,0.846,8.59,5.239
0609-1-01-750,Strecksprung,0.408,0.131,-1.363,2.914,-9.952,3.356,-11.615,6.15,-1.335,1.57,-9.856,2.112,-11.264,5.234
0609-1-01-750,Strecksprung,0.245,0.039,-2.1,3.661,-14.802,5.651,-5.969,6.929,-2.356,2.698,-14.135,3.969,-5.313,6.759
0609-1-01-750,Strecksprung,1.036,0.729,-11.601,8.279,-3.544,6.477,17.907,6.316,-10.861,6.425,-2.108,4.943,17.181,2.898
0609-1-01-750,Strecksprung,42.855,27.874,19.008,11.44,73.233,38.511,17.117,16.977,16.741,7.618,69.588,26.323,16.463,8.316
