SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20191001-1148-FRANKFURT_1-01-199,Salto rw A,39.75,-40.666,297.47,32.35,-38.751,289.71,27.719,5.468,-5.796,191.727,-0.222,-7.129,195.178,2.458,7.664,6.088,155.338,18.752,5.27,153.246,19.826,7.472,2.421,153.386,36.196,2.587,158.499,33.916,7.51,-13.286,250.471,0.919,-13.174,246.654,2.075,6.203,5.192,198.04,16.036,5.119,196.795,15.627,7.377,6.883,134.942,-5.475,6.156,138.013,-4.872,8.055,-13.829,218.41,-4.474,-13.303,219.783,-5.589,11.13,-32.306,334.772,-28.238,-31.694,334.407,-26.692,51.767,-58.723,208.808,1.661,-55.522,209.084,-1.1
0115-MORITZ-03-98,Salto C,55.261,7.306,118.845,9.312,6.357,114.847,9.501,10.103,10.696,-75.413,13.983,9.839,-61.732,13.394,14.515,-12.553,521.932,-7.071,-11.261,507.848,-7.112,19.218,-7.257,376.088,27.382,-7.315,376.622,27.064,3.573,1.632,173.062,19.749,1.535,176.519,20.121,3.323,21.342,155.281,17.703,21.118,155.52,17.564,2.995,8.991,145.452,5.894,8.881,144.367,6.258,2.702,5.657,73.018,11.471,5.874,73.154,11.077,3.357,9.452,1.761,16.063,9.153,5.866,15.541,43.603,14.133,144.314,-7.779,14.164,134.897,-9.119
0609-1-01-204,Bauchsprung,64.807,-0.301,61.032,3.482,-0.384,59.817,0.692,3.555,-17.652,-13.903,-15.34,-16.017,-11.545,-14.2,0.694,4.797,-21.682,-0.001,4.651,-22.023,0.288,0.624,5.981,-71.55,6.899,5.842,-70.892,6.552,0.379,-1.986,-67.014,-2.221,-2.061,-66.481,-2.341,0.971,-13.92,-48.34,2.494,-13.536,-51.031,2.612,2.011,-1.482,-91.217,4.896,-1.32,-89.394,4.411,1.93,10.516,-48.533,-39.207,10.214,-46.22,-36.81,2.568,-1.821,19.601,20.425,-2.063,25.766,16.136,55.417,-17.887,110.816,-13.98,-16.143,101.465,-12.749
0827-BK2-02-41,Salto C,57.604,16.186,138.743,-44.187,16.197,134.927,-44.019,6.784,-4.774,-48.283,-40.971,-4.255,-40.717,-38.772,12.164,-26.312,224.07,-65.856,-26.98,225.906,-65.633,24.258,-5.062,593.889,-54.096,-5.612,586.034,-54.112,13.745,7.163,391.034,-45.758,7.291,388.757,-45.876,1.951,8.525,111.635,-36.568,9.098,115.666,-37.402,2.38,4.722,71.234,-45.851,4.335,72.089,-44.895,3.123,0.155,86.411,-18.43,0.372,85.748,-19.636,4.285,-24.403,82.001,-29.446,-24.296,84.417,-27.531,37.768,-4.529,172.677,20.68,-4.796,168.973,20.912
0115-MORITZ-03-117,Voll- ein- voll- aus B,46.043,-41.851,384.068,-136.473,-50.019,382.238,-135.238,18.524,-420.899,198.653,-386.458,-412.634,190.208,-391.603,43.412,-363.442,-191.24,-910.772,-362.546,-164.263,-902.663,40.145,-458.492,352.546,-832.839,-462.051,318.556,-829.095,48.677,-650.315,-375.343,-425.412,-639.945,-361.035,-431.171,43.849,-95.582,-529.684,-419.354,-100.73,-516.757,-422.107,30.303,45.76,121.822,-567.809,46.473,111.175,-556.386,23.715,142.162,267.688,-298.258,135.432,264.301,-302.033,22.415,-31.616,238.913,-48.033,-28.57,246.062,-47.178,30.46,8.884,338.111,90.513,6.842,321.287,83.341
0115-CHARI-05-109,Voll- ein 1 3/4 Salto vw C,50.333,31.737,-225.462,75.965,26.536,-220.599,71.21,11.597,-96.88,-202.214,77.8,-95.25,-205.772,84.69,22.098,-224.313,-231.996,373.992,-220.789,-225.359,369.356,26.194,-4.465,91.454,588.901,0.735,85.662,584.562,23.595,550.251,-71.864,346.186,540.811,-76.329,346.169,37.372,446.92,-533.268,-40.164,445.085,-525.335,-34.318,27.205,180.097,-440.716,13.513,182.489,-439.508,12.916,15.149,69.684,-281.528,38.844,70.319,-284.849,39.27,11.927,17.577,-261.176,47.358,16.001,-250.963,45.316,49.459,10.452,-99.747,29.236,11.625,-109.599,27.759
0609-1-01-55,Strecksprung,58.331,-12.549,71.313,-5.432,-12.114,72.068,-3.506,2.143,-12.038,42.353,12.744,-11.839,42.172,12.629,1.808,-8.314,40.666,18.231,-7.528,38.634,17.693,0.737,-0.771,-23.239,1.408,-1.406,-20.312,0.963,0.381,-1.519,-49.977,-8.995,-1.243,-49.325,-8.752,0.212,5.77,-30.496,-10.067,5.875,-31.08,-10.754,0.438,8.34,-22.917,-18.446,8.211,-23.042,-17.897,0.593,6.029,-37.634,-12.336,6.168,-36.875,-12.27,0.923,6.855,-31.158,-0.455,6.95,-31.992,-0.072,49.595,5.621,59.776,16.778,4.828,59.64,15.856
0827-BK1-01-22,Salto C,64.411,-8.244,83.907,22.611,-7.696,82.816,17.307,9.626,17.775,-0.859,-7.225,16.217,9.356,-4.339,12.744,-9.569,456.8,0.047,-9.694,446.294,0.519,19.111,-3.893,415.426,21.063,-3.479,416.889,20.022,4.474,-3.907,184.861,10.249,-3.47,186.929,10.591,3.409,13.85,161.385,12.034,13.378,161.617,12.05,3.222,1.461,160.709,4.361,1.838,159.474,4.379,3.392,4.871,93.969,2.933,4.814,94.011,2.746,2.606,4.491,60.905,10.493,4.362,62.677,9.324,35.376,3.424,116.582,6.958,4.24,114.21,8.97
20191007-1150-FRANKFURT_2-01-82,Grätschwinkel,60.319,-3.821,34.715,-25.615,-3.991,27.78,-22.0,7.769,2.442,-56.801,10.198,2.074,-59.177,8.636,9.896,-20.93,-235.429,7.72,-19.356,-227.72,7.37,10.32,2.431,-90.016,-0.287,1.121,-88.064,1.132,7.568,8.411,156.343,26.842,9.77,149.953,25.051,6.696,34.72,111.669,-11.376,32.35,111.078,-9.884,2.412,3.648,23.76,-41.286,5.482,25.388,-39.893,1.852,-4.202,1.974,14.56,-4.109,2.168,13.045,1.768,-16.962,37.595,14.677,-16.516,38.03,14.391,36.765,6.559,60.122,13.054,7.066,66.224,14.915
20191007-1159-FRANKFURT_1-01-323,Barani A,52.834,41.725,-244.207,9.61,38.231,-238.385,13.778,7.564,3.499,-158.147,122.202,4.78,-160.869,118.026,7.741,-53.259,-127.334,122.554,-53.887,-125.137,125.292,9.835,-135.69,-109.871,237.11,-133.202,-108.195,237.32,10.105,-121.126,76.287,334.059,-121.489,75.545,327.956,8.786,-96.197,189.732,196.492,-95.632,187.6,198.285,7.636,-29.238,165.127,56.216,-29.508,166.449,57.907,9.275,-12.274,192.425,-13.319,-12.961,192.447,-11.967,7.438,-13.289,304.143,-13.151,-14.128,305.514,-12.842,50.476,-21.973,279.826,8.584,-21.583,283.701,4.427
0609-1-01-860,Von Bauch in Stand,64.402,-14.393,-48.425,5.738,-13.877,-47.723,3.752,4.692,-8.326,-38.609,-28.11,-7.391,-35.459,-26.779,1.077,11.973,5.897,11.334,10.807,7.322,11.384,0.621,6.543,27.1,10.218,6.494,26.138,10.106,0.866,-1.148,17.309,1.595,-1.147,18.226,1.578,0.736,-3.692,25.909,11.235,-3.543,24.575,11.391,1.223,0.024,11.04,-1.326,0.392,12.256,-2.064,1.245,12.727,14.047,-18.481,12.034,13.531,-17.946,2.353,0.129,15.664,15.538,0.106,16.257,15.509,36.601,1.043,167.084,23.259,1.905,167.38,23.82
0609-1-01-115,Strecksprung,59.803,1.238,-4.111,2.285,1.678,-2.976,1.596,3.397,-3.749,-8.951,-21.933,-3.974,-9.965,-21.736,0.775,2.982,-49.501,1.681,2.931,-48.096,1.702,0.826,8.246,-13.16,3.245,8.376,-13.673,2.672,0.688,6.334,10.071,-8.215,6.203,10.38,-7.866,1.528,-3.258,28.41,-2.017,-3.447,28.503,-1.609,1.276,-9.768,33.69,-0.611,-9.493,32.41,-0.528,1.18,-6.533,20.016,-3.573,-6.858,21.107,-3.991,1.27,-21.106,25.711,-7.608,-19.995,27.03,-7.002,37.061,9.4,3.622,9.789,8.522,3.047,8.89
20191008-1157-FRANKFURT_1-01-390,Grätschwinkel,49.716,10.472,126.497,-5.827,9.732,121.106,-2.978,2.376,-5.384,14.068,9.676,-5.26,16.41,10.861,2.06,-4.06,-88.624,33.701,-4.386,-87.05,32.062,8.996,-40.148,-294.62,16.889,-37.8,-289.005,15.841,10.763,14.716,-193.857,-18.884,13.662,-193.162,-17.794,10.987,35.802,104.303,5.414,34.803,102.226,3.94,7.223,7.008,175.169,-16.306,6.574,176.767,-15.858,4.157,-10.766,100.651,2.9,-9.306,97.049,2.696,3.91,-3.803,30.102,32.396,-3.965,32.403,30.623,45.261,10.633,5.148,-8.258,8.288,24.385,-7.441
20190930-1247-FRANKFURT_2-01-221,Schraubensalto,53.106,21.474,221.302,69.474,22.429,221.725,70.799,6.62,45.891,152.562,99.008,49.054,155.383,99.911,3.848,161.375,118.243,178.156,160.271,115.138,177.496,4.35,215.186,3.327,236.969,214.819,3.939,237.762,7.969,162.449,-115.417,329.073,159.855,-113.884,327.967,10.557,7.232,-133.515,393.743,9.576,-129.394,393.721,10.238,-30.847,85.639,353.267,-30.947,83.446,350.089,8.206,-62.396,215.487,140.969,-62.098,213.005,143.139,6.823,-68.053,202.705,63.301,-67.07,206.104,63.335,37.517,-10.481,273.243,35.316,-11.944,270.256,33.677
0609-4-01-436,Salto C,61.848,-23.142,207.949,8.804,-23.088,209.435,8.476,5.735,-7.039,290.526,52.194,-7.299,288.155,50.965,4.335,4.293,189.177,24.596,4.881,188.089,25.374,3.459,-11.347,95.131,19.577,-10.81,94.473,19.839,5.283,19.664,32.279,30.589,19.667,36.103,29.79,5.379,51.861,142.185,-2.023,51.049,141.004,-1.326,6.437,29.102,232.886,-13.6,29.152,231.341,-12.853,7.898,10.022,246.372,8.566,9.928,246.938,7.827,8.34,4.938,285.759,9.821,6.362,286.254,10.182,35.81,21.244,279.513,-1.913,20.254,274.594,-1.547
20191007-1159-FRANKFURT_1-01-431,Fliffis C,66.043,26.108,-355.649,19.512,25.712,-359.493,15.984,32.307,67.084,-690.868,-47.049,66.112,-683.474,-42.651,50.451,82.351,-673.786,-52.491,82.754,-678.206,-50.254,55.853,117.226,-754.462,-28.38,114.143,-752.223,-26.185,52.877,32.523,-720.162,123.799,34.212,-711.342,122.195,24.662,-11.242,-266.288,365.636,-6.938,-266.684,365.661,19.49,40.7,89.488,516.605,37.561,83.516,507.528,12.483,11.516,184.929,186.394,9.527,187.539,191.908,12.224,-14.034,298.936,58.208,-11.825,297.449,59.143,22.936,22.824,385.536,-23.595,20.788,381.05,-21.386
0609-4-01-22,Fliffis B,82.547,5.864,-106.729,25.174,4.47,-98.59,26.485,27.049,-37.522,-624.579,31.186,-34.931,-621.986,29.295,41.291,18.269,-625.546,15.482,16.964,-626.717,17.415,24.419,17.536,-359.196,66.65,17.715,-354.856,67.331,16.57,-29.645,-51.762,223.05,-34.209,-55.266,222.713,21.557,-252.124,-89.296,321.613,-247.72,-85.331,319.848,19.639,-213.095,196.399,270.098,-212.596,194.209,269.595,14.08,-106.407,266.191,143.895,-106.22,263.803,144.324,14.849,-19.766,191.406,65.961,-20.574,194.435,66.835,21.31,16.44,341.702,22.034,16.831,329.225,20.19
20191007-1150-FRANKFURT_2-01-81,Strecksprung,59.401,-7.084,68.3,-38.888,-7.442,69.181,-36.348,3.153,-5.68,91.364,-18.148,-5.872,89.792,-17.978,2.193,-14.186,31.708,5.901,-13.326,31.905,3.439,1.695,7.31,-28.128,24.24,7.905,-27.925,25.148,1.656,24.099,-87.105,-4.905,22.948,-83.03,-3.834,1.449,-1.814,-16.945,3.859,-1.199,-19.316,4.002,1.243,4.274,0.383,13.502,4.145,0.366,13.0,1.312,-2.699,9.679,-0.644,-2.611,9.874,-0.326,2.03,-7.577,33.891,12.834,-7.578,33.913,12.211,34.189,6.982,36.233,26.703,6.487,40.92,24.501
20191008-1207-FRANKFURT_2-01-119,Salto A,53.267,31.163,291.516,-37.62,31.679,270.908,-59.238,3.661,5.312,114.221,-21.05,5.345,119.516,-22.725,10.81,-16.96,80.047,-11.969,-15.203,85.523,-10.2,9.221,11.43,241.264,-28.892,11.349,236.879,-28.906,6.714,17.987,228.48,-36.17,17.076,228.098,-34.918,6.945,2.842,210.731,-11.235,3.358,211.181,-12.392,7.005,16.139,186.96,-0.649,16.394,187.51,-1.508,8.3,23.807,188.598,-31.168,23.447,189.304,-30.239,7.584,21.769,237.195,-36.39,21.985,243.588,-36.855,43.705,67.671,311.055,-4.375,59.313,337.517,-2.549
20191001-1202-FRANKFURT_2-01-156,Salto A,54.237,-13.908,-252.118,42.581,-13.449,-256.174,25.985,6.087,-20.301,-194.469,-8.239,-18.865,-198.91,-8.136,7.577,-23.402,-122.661,-18.889,-22.721,-127.895,-18.127,9.105,-6.642,-205.669,-12.42,-6.638,-203.377,-13.473,7.911,-20.679,-243.419,9.787,-20.532,-241.982,8.837,7.662,-24.993,-210.586,-1.827,-25.585,-210.81,-1.366,8.454,-32.414,-192.057,-11.68,-32.189,-192.738,-11.092,8.838,-27.922,-209.343,-8.151,-28.426,-209.563,-8.33,9.245,-40.356,-240.004,-2.571,-40.036,-238.696,-3.131,36.373,-27.429,-227.335,-86.888,-25.056,-219.798,-69.537
20191007-1150-FRANKFURT_2-01-79,Strecksprung,57.612,25.674,99.699,-1.267,24.045,98.889,-0.325,3.433,-11.495,89.506,-15.307,-10.439,89.373,-15.09,1.399,-24.113,51.365,6.988,-23.748,51.93,5.114,1.261,-8.991,11.6,-30.652,-8.518,11.328,-27.459,0.709,6.674,-52.429,0.349,6.202,-51.439,-0.354,0.779,-8.959,-60.293,11.418,-8.875,-60.155,11.451,1.027,-12.808,-56.854,16.923,-12.467,-56.899,16.364,1.23,1.564,-48.487,-1.686,1.743,-48.334,-1.324,2.624,20.92,-25.053,3.116,21.292,-24.597,3.114,44.936,23.154,34.591,18.907,22.7,33.242,17.042
20191008-1207-FRANKFURT_2-01-114,3/4 Salto rw A,58.551,11.604,140.029,-49.899,12.823,135.977,-40.619,3.279,-9.532,93.797,-9.448,-9.776,98.069,-9.668,4.051,-16.257,66.05,-5.828,-16.339,68.015,-5.619,4.404,-6.396,160.125,-8.434,-6.203,157.987,-8.951,4.483,12.552,188.728,-32.461,11.434,189.582,-31.801,3.97,-11.161,200.891,-36.878,-10.081,200.288,-36.324,3.815,-5.789,189.217,-33.755,-5.945,189.467,-35.161,4.733,-11.409,209.038,-36.756,-12.241,208.404,-36.544,5.939,2.944,228.964,-0.219,2.349,230.665,-2.646,47.404,-2.651,131.427,-119.057,1.532,120.582,-106.378
20191001-1148-FRANKFURT_1-01-142,Barani C,53.194,29.36,-224.014,-53.172,23.806,-231.758,-48.666,19.3,40.396,-498.672,30.426,39.751,-491.886,32.953,13.159,-18.228,-281.698,143.459,-17.022,-281.017,146.895,14.629,-26.601,-52.773,341.747,-28.01,-56.96,334.447,9.234,-49.736,50.2,375.278,-47.571,50.967,373.368,8.017,-22.066,151.184,222.172,-22.039,148.711,221.841,6.723,1.96,137.931,26.157,0.726,139.443,29.403,6.732,-9.935,203.804,-0.195,-9.223,203.032,0.025,3.983,14.256,295.152,28.178,13.888,293.39,23.538,55.721,-6.772,169.431,-85.216,-1.438,195.228,-74.17
0609-4-01-151,Strecksprung,55.651,-19.215,64.23,4.454,-18.667,64.295,4.691,1.669,3.184,26.364,13.446,2.896,26.889,11.755,1.079,-5.711,1.602,-24.97,-4.979,2.596,-23.497,0.918,-0.778,-6.087,8.123,-1.199,-7.952,8.003,1.501,2.25,-52.855,8.185,2.311,-51.099,8.073,1.643,9.564,2.732,-2.819,9.959,3.51,-1.909,1.417,11.9,18.062,9.116,11.121,17.179,8.66,1.021,-1.054,-10.119,14.845,-0.924,-9.953,14.537,2.259,7.155,-12.419,15.533,7.274,-12.417,14.312,41.798,-3.09,104.409,0.708,-3.096,104.691,2.028
20191007-1159-FRANKFURT_1-01-63,Strecksprung,61.447,-5.169,70.651,36.09,-4.753,69.993,29.621,3.29,-1.089,-18.726,26.544,-0.734,-15.764,28.994,0.882,15.674,-45.622,11.27,16.174,-45.831,10.709,0.755,24.351,-27.27,3.607,24.25,-26.645,3.293,0.843,25.018,-18.293,10.538,24.499,-18.993,10.408,1.096,8.438,-33.344,7.445,8.751,-34.064,7.193,1.476,2.362,-48.611,-13.295,2.49,-46.991,-11.761,1.157,-2.944,0.855,-10.809,-2.082,-0.238,-12.084,1.547,14.236,4.506,-43.494,11.609,2.761,-43.67,38.472,-13.18,-46.716,-15.26,-11.246,-45.702,-13.452
20191001-1202-FRANKFURT_2-01-62,Cody C,69.839,-44.69,68.391,86.903,-40.229,79.078,80.836,16.567,-6.982,64.376,29.707,-8.164,33.228,33.394,25.914,-36.185,-492.193,-68.175,-36.438,-484.21,-67.629,30.33,-63.887,-722.712,-55.227,-61.999,-716.418,-58.309,27.181,-50.484,-551.129,-54.841,-54.588,-541.302,-48.623,6.123,-64.384,-246.929,-23.035,-60.896,-256.961,-26.552,6.191,-2.266,-112.354,-17.542,-3.034,-115.001,-18.071,8.063,-13.383,-94.102,9.986,-13.389,-95.876,8.109,6.77,-20.09,-173.261,-23.859,-20.102,-172.261,-24.654,30.09,-6.117,-216.214,-92.826,-4.85,-208.628,-82.851
0609-1-01-621,Bauchsprung,60.222,3.665,58.92,-3.26,5.297,57.966,-4.301,3.972,-4.346,-44.303,5.011,-3.556,-42.64,4.773,0.726,6.89,-45.918,2.51,6.093,-45.108,3.116,0.338,0.478,-66.035,0.384,0.638,-65.686,0.636,0.623,-4.158,-63.23,-6.792,-4.436,-63.522,-6.793,0.97,-13.124,-87.338,-8.887,-12.977,-87.081,-8.236,0.915,-0.401,-62.205,18.157,-0.337,-61.469,17.025,0.944,-0.133,-45.707,-5.037,0.225,-44.958,-4.391,1.632,-2.943,34.975,-16.011,-4.685,37.478,-15.826,51.579,-34.751,115.679,-12.002,-33.464,109.45,-7.372
20190930-1247-FRANKFURT_2-01-313,3/4 Salto rw A,75.014,-5.206,142.659,19.896,-4.706,147.058,19.252,3.576,27.746,143.438,13.709,27.051,143.079,13.74,2.791,11.698,92.288,-25.057,12.105,93.508,-22.968,3.194,12.497,124.364,1.538,12.518,122.988,-1.543,3.297,13.892,139.514,-13.145,13.613,139.816,-12.005,3.007,6.014,157.205,-12.347,5.862,156.813,-12.025,3.578,-3.946,154.196,-16.429,-3.885,154.413,-16.891,5.215,-5.404,192.536,-10.601,-5.162,193.166,-9.237,4.944,24.94,232.624,36.048,25.662,231.449,34.474,42.516,56.45,188.265,-16.594,56.268,180.51,-24.006
20191001-1148-FRANKFURT_1-01-51,Fliffis aus C,65.96,1.226,-374.086,-15.519,2.286,-375.552,-14.94,34.6,78.266,-705.173,-29.477,74.31,-698.167,-27.928,50.346,63.616,-654.98,-31.415,65.274,-657.305,-28.449,55.704,81.335,-734.789,41.625,77.591,-728.805,41.67,37.582,-26.69,-469.503,195.749,-24.446,-473.861,201.729,24.03,-29.036,-73.696,450.167,-29.517,-71.826,444.11,15.64,-33.144,172.326,390.674,-32.266,170.11,381.115,13.432,-19.07,247.037,51.858,-19.026,246.939,62.155,14.789,9.964,395.445,50.021,9.455,395.849,45.349,54.24,-20.902,268.377,-51.123,-16.125,286.314,-51.127
20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C,48.276,-6.874,-112.325,8.712,-8.231,-113.191,10.924,17.879,8.455,-408.693,6.309,9.27,-410.065,3.693,30.721,-4.502,-618.538,43.481,-6.473,-611.587,40.893,18.076,-36.768,-349.104,21.477,-33.435,-348.614,32.814,15.517,12.813,-38.62,365.1,7.806,-41.537,354.598,10.159,-33.436,24.378,420.935,-31.324,25.71,419.465,9.92,-16.347,122.253,261.294,-14.432,120.296,260.648,5.64,14.661,149.813,38.696,14.74,154.693,43.151,10.89,66.336,413.94,14.09,63.994,401.482,12.0,64.45,29.753,121.081,-16.73,28.917,129.53,-13.851
0609-1-01-442,Doppelsalto B,48.774,-2.773,244.437,-1.415,0.478,243.786,-6.063,12.215,27.01,15.378,-22.363,25.026,22.53,-18.899,16.037,-16.898,243.527,-24.266,-18.097,240.72,-24.547,33.396,-42.755,668.974,-11.167,-41.272,662.352,-10.202,37.016,-29.297,745.957,-12.302,-28.995,745.125,-11.917,43.4,27.625,732.403,15.363,25.533,735.769,14.155,20.209,57.256,513.215,-35.681,58.71,506.814,-32.793,8.794,30.996,161.662,-20.96,30.787,167.062,-21.532,10.821,5.123,189.4,-24.031,5.993,191.14,-25.459,31.079,7.423,256.324,-3.63,8.114,247.662,-1.74
20191008-1207-FRANKFURT_2-01-62,Barani A,80.372,-10.037,-37.766,80.473,-14.39,-37.418,73.412,10.384,-122.865,-218.418,101.278,-119.539,-212.717,96.891,8.042,-90.662,-117.055,55.159,-90.013,-118.618,59.112,8.506,-112.261,-162.602,114.759,-113.347,-159.095,115.618,9.445,-176.42,-51.82,205.699,-174.448,-52.359,205.355,8.716,-141.84,61.941,225.775,-141.454,61.451,224.747,8.1,-81.307,142.651,148.872,-81.787,142.397,148.85,7.966,-39.299,173.966,85.66,-40.847,175.596,84.598,9.513,-25.47,280.374,36.803,-24.177,277.961,37.54,40.648,53.808,327.999,-32.343,51.718,320.621,-28.108
20190930-1247-FRANKFURT_2-01-337,Grätschwinkel,52.492,6.268,133.324,32.484,11.137,124.103,31.836,2.484,-4.937,7.132,10.347,-6.184,10.693,10.121,2.862,-6.426,-134.571,-23.152,-5.318,-134.822,-22.041,7.684,-1.66,-243.285,16.152,-2.627,-239.373,15.078,8.792,-30.633,-36.55,-5.113,-29.956,-37.33,-3.815,4.503,-19.285,120.709,-4.773,-19.435,118.748,-5.491,3.848,-9.13,75.535,3.884,-9.308,75.574,3.927,1.483,0.757,31.755,-3.173,1.076,31.707,-3.158,2.45,3.517,6.201,9.055,3.73,5.93,8.608,20.5,-3.856,103.834,12.828,-3.872,98.663,14.218
0115-CHARI-05-21,Salto B,68.555,-27.617,115.679,-0.772,-24.712,113.914,-2.369,8.354,7.347,-56.969,-12.549,5.917,-52.941,-10.471,13.859,10.767,5.642,31.14,10.738,16.981,26.685,23.633,-19.9,573.132,-34.934,-19.014,559.044,-32.322,20.211,-40.491,431.762,-12.591,-40.433,427.782,-13.098,3.895,-20.779,116.21,8.867,-21.009,122.641,8.787,4.156,6.295,131.628,18.735,6.196,130.74,18.358,5.125,6.045,113.993,-14.442,5.77,114.657,-13.897,4.488,-7.809,138.795,-26.048,-6.821,138.883,-24.895,43.545,-11.572,206.791,-44.037,-11.396,207.783,-42.498
20191008-1157-FRANKFURT_1-01-281,3/4 Salto vw A,38.892,4.888,-100.653,11.193,2.791,-95.034,11.591,4.643,11.363,11.168,9.374,11.02,5.802,9.748,2.206,-12.691,-18.018,24.281,-12.395,-19.24,21.696,1.319,-16.979,-106.744,-5.375,-16.626,-106.934,-4.601,1.621,-4.813,-180.063,-6.176,-5.041,-178.152,-5.481,1.541,-0.457,-178.877,14.15,-0.566,-180.83,12.984,2.665,-2.622,-248.02,6.49,-2.277,-248.258,7.377,7.529,7.757,-326.972,6.798,7.904,-325.035,7.263,8.342,-5.456,-300.848,13.051,-4.793,-300.33,12.547,37.977,-1.954,-193.962,30.142,-2.517,-184.859,29.687
20191008-1157-FRANKFURT_1-01-114,Barani A,59.663,11.41,-213.22,-3.541,10.931,-211.217,-1.155,8.75,-33.211,-188.168,106.027,-32.053,-186.802,105.578,8.264,-74.775,-104.485,125.333,-76.888,-107.172,126.311,10.204,-150.625,-134.829,182.488,-149.484,-131.371,183.643,9.644,-170.12,3.13,266.058,-169.299,4.052,263.95,8.819,-123.735,151.213,245.809,-122.091,148.139,244.228,7.932,-32.166,170.775,97.538,-34.123,171.659,97.996,8.857,-9.438,202.066,0.871,-10.138,202.126,1.557,8.906,-3.091,287.307,4.943,-4.071,290.564,2.032,49.847,-21.065,324.656,-26.999,-18.117,325.706,-22.045
0609-1-01-130,Doppelsalto C,55.163,7.898,262.817,-5.804,9.715,257.463,-5.722,12.955,6.869,52.782,-16.792,7.535,59.378,-14.72,31.506,13.582,407.542,-3.533,14.089,406.083,-4.324,52.372,19.613,779.541,-21.53,18.012,779.838,-24.181,56.07,-15.594,864.773,-46.449,-15.883,858.143,-41.537,39.712,21.284,713.586,10.848,20.99,711.688,6.807,11.581,56.384,365.772,-18.291,56.049,369.337,-17.804,7.887,15.738,182.197,-16.905,15.819,185.22,-18.612,9.097,-11.72,166.459,-42.49,-11.119,166.743,-40.799,31.663,-10.848,171.566,10.647,-10.663,165.334,7.847
0609-1-01-502,Doppelsalto B,49.198,7.01,323.236,-5.737,9.549,313.332,-5.949,11.15,26.192,10.431,-28.102,23.146,14.643,-30.116,15.557,-25.971,160.027,-18.988,-24.425,170.944,-15.7,32.727,-49.701,659.074,-17.454,-50.717,651.919,-15.471,38.554,-41.006,786.007,20.895,-40.024,784.765,20.8,44.751,25.812,738.849,16.405,28.071,738.314,15.78,13.057,67.031,433.154,-24.746,62.078,433.211,-26.168,9.323,-4.8,154.101,-37.808,-2.972,156.326,-36.477,11.581,-14.372,144.636,-7.642,-13.973,147.771,-9.706,32.348,-21.914,323.87,-35.901,-21.124,312.656,-31.785
20191001-1202-FRANKFURT_2-01-172,Salto A,54.233,15.302,-297.48,39.162,14.132,-291.766,15.421,7.148,-22.382,-139.504,-5.519,-22.47,-148.311,-3.748,9.777,-29.231,-115.232,-6.336,-28.063,-119.733,-5.981,8.338,-23.237,-248.933,-21.649,-22.016,-245.866,-22.014,7.949,-3.928,-233.256,-8.251,-4.114,-233.577,-7.616,7.821,-6.321,-175.396,12.842,-6.606,-175.667,10.466,8.805,-9.825,-172.335,-18.327,-10.116,-174.711,-16.031,10.148,-26.782,-254.834,-2.182,-26.298,-253.386,-2.385,11.235,-37.469,-290.154,21.0,-38.677,-290.772,19.554,39.382,-43.255,-286.473,-78.364,-43.555,-273.847,-48.159
