SprungID,Sprungtyp,Acc_x_Fil_avg_1,Acc_y_Fil_avg_1,Acc_z_Fil_avg_1,Gyro_x_Fil_avg_1,Gyro_y_Fil_avg_1,Gyro_z_Fil_avg_1,Acc_x_Fil_avg_2,Acc_y_Fil_avg_2,Acc_z_Fil_avg_2,Gyro_x_Fil_avg_2,Gyro_y_Fil_avg_2,Gyro_z_Fil_avg_2,Acc_x_Fil_avg_3,Acc_y_Fil_avg_3,Acc_z_Fil_avg_3,Gyro_x_Fil_avg_3,Gyro_y_Fil_avg_3,Gyro_z_Fil_avg_3,Acc_x_Fil_avg_4,Acc_y_Fil_avg_4,Acc_z_Fil_avg_4,Gyro_x_Fil_avg_4,Gyro_y_Fil_avg_4,Gyro_z_Fil_avg_4
0609-4-01-496,Salto C,7.741,-0.113,10.918,-6.111,139.352,14.46,-9.076,-0.256,-4.022,4.348,331.564,13.748,-1.613,-0.389,-3.206,-0.097,130.125,14.774,7.837,-0.284,14.687,8.804,138.924,-5.759
0609-1-01-760,Bauchsprung,3.855,0.025,18.472,-1.072,-12.003,1.271,-0.538,-0.155,0.212,-6.044,-69.096,-2.318,0.003,-0.074,-0.999,6.436,-75.599,-10.112,16.352,0.242,11.048,-16.239,72.141,-6.673
20191001-1148-FRANKFURT_1-01-125,3/4 Salto vw A,1.867,-0.758,14.748,9.425,-24.06,-3.87,0.363,-0.722,-0.048,5.792,-122.363,5.076,-5.006,-0.634,-2.873,6.708,-299.52,16.897,-22.16,-1.039,4.226,-2.363,-209.194,6.464
20191008-1157-FRANKFURT_1-01-141,Schraubensalto A,-2.394,2.136,15.817,81.482,162.804,201.527,-8.263,-0.465,-4.79,87.041,-144.478,418.129,-6.991,-4.248,-6.606,-3.703,158.091,258.82,-0.555,0.44,16.86,19.533,283.76,-37.818
0609-1-01-700,Bauchsprung,2.968,-0.948,18.891,-8.782,-20.89,6.992,-0.598,-0.134,0.412,-1.309,-63.938,-10.847,-0.071,-0.046,-1.304,6.69,-91.385,1.44,16.534,0.345,8.65,-5.879,73.688,-17.974
20191001-1148-FRANKFURT_1-01-197,40<,-0.215,1.49,16.257,-6.128,-5.484,-0.797,-7.963,-0.438,-7.707,6.358,389.941,-8.442,-8.057,-1.214,-3.133,-7.044,258.147,-26.166,4.449,0.214,17.721,-3.721,170.418,-1.876
0609-1-01-644,Bauchsprung,3.5,-0.621,18.634,1.744,-13.191,3.637,-0.839,0.118,0.336,-1.163,-52.67,-0.811,-0.219,-0.49,-1.23,-0.541,-94.229,9.319,16.33,1.56,11.872,-5.991,82.662,-31.159
0827-BK2-02-143,Salto A,1.775,1.937,17.415,6.377,159.429,-43.459,-2.548,0.409,-5.141,3.105,217.015,-17.088,-2.723,0.303,-4.66,26.41,154.845,-22.345,2.407,0.712,13.951,10.561,198.727,-30.76
20191001-1148-FRANKFURT_1-01-111,43/,-0.391,3.681,14.306,-54.314,-240.094,129.884,-5.581,0.12,-7.326,-41.157,18.255,338.655,-3.005,-1.32,-4.501,11.155,138.449,21.264,-0.84,0.213,14.194,-5.426,275.585,1.096
0827-BK2-01-4,Salto C,3.006,-0.001,13.652,4.97,89.074,-7.189,-9.929,1.136,-4.55,12.48,361.892,-6.371,-1.515,0.579,-2.296,3.293,92.253,-18.267,3.846,1.289,15.638,8.456,148.882,5.873
20190930-1616-FRANKFURT_1-01-201,Doppelsalto B,-2.686,1.833,12.802,-12.502,121.776,-4.688,-34.815,-0.728,-7.048,13.732,634.751,0.408,-24.853,0.17,-21.59,28.128,554.559,-37.619,1.838,0.677,10.004,4.292,217.09,-1.975
20191007-1150-FRANKFURT_2-01-142,Rudi,-0.499,3.651,15.594,-63.977,-254.138,167.42,-21.973,7.21,-1.192,144.256,-59.887,699.398,-16.064,-1.7,-7.567,17.944,95.561,535.986,3.161,-3.002,14.331,40.69,269.651,55.056
0609-1-01-449,Salto C,2.371,-0.145,14.638,5.115,76.61,-18.993,-13.113,-0.117,-8.531,20.301,467.889,-6.05,-0.176,-0.369,-2.363,14.082,112.043,-11.569,5.257,0.389,14.496,3.339,105.74,-6.054
0609-1-01-317,Salto C,1.918,-0.265,14.919,12.192,108.512,-14.246,-9.948,0.13,-10.093,29.741,440.509,0.207,-0.625,-0.228,-3.396,26.129,124.48,-2.56,2.618,0.757,15.193,15.132,108.482,-4.096
0115-MORITZ-03-117,Voll- ein- voll- aus B,-8.727,-1.77,14.041,-278.738,185.563,-373.382,-37.558,11.811,-14.122,-483.907,-75.229,-690.536,-20.793,0.671,-23.445,34.561,-57.729,-455.201,-2.93,-1.016,7.285,1.864,261.407,-14.52
20190930-1153-FRANKFURT_1-01-241,Schraubensalto,0.902,0.694,17.813,69.457,161.449,154.111,-5.738,-1.547,-3.003,109.226,-118.642,295.128,-4.496,-2.487,-8.555,-128.228,3.621,304.56,3.076,-1.466,14.543,14.458,164.5,79.451
20191003-1152-FRANKFURT_1-01-15,Cody C,14.775,0.897,3.379,4.122,10.314,16.681,-21.493,-1.37,-11.483,-32.924,529.439,-8.455,-2.902,-0.785,-6.381,-13.027,191.26,-2.998,1.727,-1.097,12.953,-43.943,182.564,-9.291
20191008-1157-FRANKFURT_1-01-245,Baby- Fliffis C,-26.74,-1.058,5.091,32.701,-293.759,1.236,-16.67,-1.427,-10.351,42.337,-407.614,200.964,-5.819,-0.82,-5.4,45.77,7.999,300.084,3.785,-2.116,13.348,75.322,263.556,28.541
20190930-1616-FRANKFURT_1-01-328,Salto C,0.838,1.639,16.93,-12.407,41.857,3.603,-15.165,-1.216,-10.988,-31.521,482.333,-16.582,-1.301,-0.783,-3.075,-12.188,123.595,3.204,2.763,0.468,14.522,-7.518,128.735,-1.281
20190930-1616-FRANKFURT_1-01-183,Barani A,4.845,1.785,14.565,-47.89,-136.332,66.598,-1.801,1.179,-7.668,-145.417,-108.592,135.964,-1.79,-1.706,-7.912,-140.99,94.296,161.23,2.093,-0.403,14.947,-8.776,153.011,45.244
0609-1-01-77,Salto C,2.118,-0.447,14.624,5.704,97.934,-23.484,-9.894,0.484,-8.182,32.971,413.605,-1.327,-0.147,-0.428,-3.012,19.003,133.635,-11.645,5.09,-0.45,15.848,5.346,88.247,-5.599
20191007-1159-FRANKFURT_1-01-323,Barani A,1.016,-0.102,17.446,9.565,-181.573,74.214,-3.256,-0.547,-8.659,-115.41,-43.244,253.449,-3.616,-3.119,-6.66,-53.512,175.878,105.833,-1.933,-0.831,16.909,-17.724,278.285,-8.395
20191007-1159-FRANKFURT_1-01-324,Salto A,0.612,-0.689,14.965,0.502,233.012,-25.507,-0.874,-0.805,-7.477,-11.553,213.107,8.04,-3.22,-0.683,-6.185,-3.542,167.079,-3.289,1.461,-0.539,17.181,-16.492,202.427,-24.524
20191007-1524-FRANKFURT_1-01-141,Doppelsalto B,-3.428,2.848,10.844,26.264,163.413,-44.3,-36.197,1.257,-19.533,45.991,674.154,-46.018,-23.959,0.95,-17.402,79.872,526.587,-26.754,0.705,1.11,11.613,43.808,247.411,-28.604
0827-BK2-01-73,Salto B,2.759,-0.623,17.953,2.533,-20.907,-14.408,-10.87,0.359,-10.957,-11.231,455.769,-29.439,-2.011,0.464,-1.904,-15.696,112.889,-15.105,4.464,-0.611,15.104,-17.696,136.401,4.933
20191007-1159-FRANKFURT_1-01-230,Barani A,0.264,-1.323,15.017,-3.606,-204.516,15.926,-4.838,0.73,-8.375,-79.852,-111.773,272.465,-5.78,-3.453,-6.503,27.138,174.03,133.44,-1.25,-1.009,18.367,-6.318,297.799,-28.306
20191007-1524-FRANKFURT_1-01-165,Fliffis- Rudi C,-26.404,3.743,8.494,-89.97,-579.206,57.036,-37.882,7.888,-28.287,-86.666,-568.608,247.278,-36.912,-7.408,-3.478,303.069,-33.54,988.165,-8.58,-1.204,10.063,82.719,361.979,168.139
0609-4-01-126,Schraubensalto C,3.064,1.913,17.516,105.047,155.019,155.652,-12.531,-2.906,-3.509,105.559,-90.969,464.625,-4.439,-2.577,-5.963,-58.299,151.037,192.019,3.038,-0.365,15.257,0.888,184.604,36.615
20190930-1153-FRANKFURT_1-01-106,Salto B,-2.039,-0.944,17.558,-7.103,-2.954,-2.839,-13.588,1.656,-15.743,54.311,493.25,31.218,-2.066,-0.515,-3.196,11.285,138.348,14.255,2.386,-0.589,15.138,21.706,131.016,3.529
0609-4-01-449,Salto C,6.622,0.91,11.813,-22.961,168.204,14.699,-6.851,-0.662,-3.97,11.912,279.688,11.612,-1.719,-0.825,-3.07,2.389,139.604,-2.476,6.899,-0.235,14.658,-10.829,134.957,-7.622
20191008-1207-FRANKFURT_2-01-240,Salto B,-3.792,0.318,16.253,0.85,-14.782,3.359,-12.593,0.798,-15.006,47.995,475.118,-10.655,-2.901,-0.325,-1.107,29.35,151.108,-23.992,3.724,0.222,16.705,-8.383,168.055,-9.305
0110-MORITZ-01-31,Fliffis- Rudi B,-20.071,-0.158,9.996,-5.711,-561.444,22.402,-27.901,-11.42,-2.324,-286.967,-76.211,-474.935,-16.043,6.739,-10.703,-78.145,-120.313,-458.108,-1.975,0.478,7.514,9.326,258.363,-97.619
0609-1-01-624,Bauchsprung,3.111,-0.329,18.476,1.933,-13.38,0.061,-0.156,-0.101,-0.178,-1.668,-62.888,-3.013,-0.166,-0.249,-0.567,-4.625,-67.359,4.896,18.801,-0.784,8.328,-15.678,51.04,-11.952
20191007-1534-FRANKFURT_2-01-136,Barani A,-1.757,2.101,16.908,-21.245,-209.138,75.744,-4.288,-0.358,-10.833,-141.698,-47.99,260.901,-4.319,-2.919,-8.567,-60.686,183.444,145.926,-2.239,0.478,14.84,-16.317,225.487,-17.517
20191008-1207-FRANKFURT_2-01-98,Barani A,1.588,4.782,16.488,-90.937,-143.272,75.633,-2.179,0.334,-8.249,-130.954,-113.868,131.876,-2.722,-2.804,-7.504,-102.944,97.783,217.501,-2.262,0.382,11.953,24.101,261.518,24.526
0609-4-01-376,Salto C,7.6,-0.752,11.075,-6.016,155.193,4.466,-8.186,-0.671,-4.106,0.05,312.225,3.559,-1.567,-0.677,-2.897,-2.648,128.501,1.05,8.774,-0.128,14.08,-2.5,123.306,-3.096
0609-1-01-159,Bauchsprung,2.727,-0.625,18.188,0.972,0.543,-0.697,-0.302,-0.129,0.083,-2.226,-71.311,-2.006,-0.229,-0.178,-0.487,2.066,-63.875,-21.429,16.143,-0.693,10.782,-15.13,54.633,5.665
20191001-1202-FRANKFURT_2-01-173,Salto A,-5.632,-1.691,18.052,-9.843,-193.883,6.939,3.469,-0.16,-7.459,-15.531,-220.884,-16.032,5.262,-0.922,-6.625,-11.764,-188.755,-2.002,0.832,-1.489,11.374,-38.428,-279.041,-12.573
20191001-1202-FRANKFURT_2-01-131,Salto A,-6.615,-1.097,17.601,-5.669,-159.021,13.383,4.741,-0.339,-6.367,-4.707,-211.032,-22.108,7.415,-0.368,-6.631,-4.196,-267.563,-3.206,-0.736,-1.867,11.811,-18.01,-273.548,-8.402
0609-1-01-550,Doppelsalto B,-2.46,0.819,12.438,4.143,134.816,-22.837,-32.848,-1.288,-11.466,-20.104,697.727,12.514,-14.45,0.917,-15.526,76.141,465.021,-19.812,3.507,-0.073,10.58,6.376,187.596,-13.467
20191008-1157-FRANKFURT_1-01-32,Salto A,-0.792,-0.252,15.226,-2.32,223.343,-20.645,-0.507,-0.812,-6.821,4.122,215.035,13.354,-2.363,-0.773,-5.787,0.603,152.494,-8.805,1.038,-0.268,15.7,6.313,216.889,-3.535
20191003-1152-FRANKFURT_1-01-160,Fliffis C,-21.004,-1.871,12.413,16.701,-568.515,-23.124,-45.645,-12.201,-19.531,160.827,-610.866,-68.147,-4.607,-4.888,-15.918,159.109,20.164,-235.67,-1.857,1.293,6.95,29.063,234.177,-111.561
0115-MORITZ-03-133,Voll- ein- halb- aus B,-10.732,-7.18,10.348,-66.253,-328.02,-223.903,-30.659,13.987,-14.628,-550.351,-264.065,-343.252,-21.708,1.356,-11.885,-124.571,-177.498,-399.66,-2.859,-1.567,8.178,1.402,260.544,-76.305
0609-1-01-416,Salto C,1.227,-1.08,15.316,10.835,72.599,-24.626,-12.159,0.476,-9.104,32.961,465.315,5.045,-0.736,-0.145,-2.741,28.474,126.872,-1.575,4.451,0.474,15.007,14.101,104.153,-16.448
0609-4-01-346,Fliffis B,-16.525,1.912,16.308,-14.436,-520.548,32.071,-17.884,0.378,-10.144,-15.059,-246.111,136.643,-8.496,-2.401,-18.085,-206.839,71.81,285.431,-4.107,-1.331,8.063,-21.7,270.87,60.302
0609-4-01-203,Schraubensalto C,3.092,2.713,17.25,97.543,169.329,158.254,-11.543,-3.014,-2.895,114.595,-84.368,466.363,-4.487,-2.283,-6.244,-62.812,159.95,193.124,3.049,-0.565,14.261,-2.735,182.133,32.615
0609-1-01-685,Bauchsprung,2.46,-0.49,18.355,-5.345,-12.303,-3.885,-0.435,-0.161,-0.228,-3.447,-74.123,-6.237,-0.276,-0.139,-0.656,2.147,-65.631,-1.103,18.883,1.107,9.96,0.657,62.096,-12.185
20190930-1616-FRANKFURT_1-01-273,Doppelsalto C,-3.838,1.163,10.018,-5.519,186.426,-8.326,-40.572,2.107,-16.846,40.547,670.808,28.206,-19.986,2.088,-13.939,29.284,453.297,-6.646,4.672,0.863,9.987,17.951,195.117,9.688
0827-BK2-01-34,Salto C,2.986,-0.84,15.17,8.838,59.387,-5.638,-10.84,1.439,-5.174,12.975,383.847,-18.042,-1.485,0.827,-2.207,16.128,103.597,3.288,4.08,0.266,15.729,11.99,123.416,-12.646
0110-MORITZ-01-18,Fliffis aus C,-17.261,-2.34,11.225,23.409,-489.852,5.584,-31.943,-2.519,-4.494,-24.404,-487.577,-68.404,-8.966,-1.236,-13.484,87.55,133.446,-298.799,-0.595,-0.347,8.873,-11.981,244.919,-26.831
20190930-1153-FRANKFURT_1-01-204,Fliffis Rudi C,-24.117,2.676,14.007,-45.737,-533.099,14.619,-33.892,10.783,-22.322,-102.085,-409.234,319.983,-22.608,-1.961,-11.58,137.363,-153.412,795.503,-7.529,-1.303,7.133,37.559,279.0,158.116
20190930-1247-FRANKFURT_2-01-268,Schraubensalto,1.329,1.722,17.646,66.222,178.121,123.621,-6.403,-0.625,-2.531,165.319,-53.268,303.392,-6.581,-4.661,-6.81,4.86,61.352,332.753,-0.696,-0.422,11.71,-2.345,272.194,31.159
20191007-1534-FRANKFURT_2-01-36,Barani A,-2.455,5.062,16.091,-40.361,-193.273,104.717,-3.055,-0.773,-8.781,-141.464,-40.219,214.89,-3.855,-3.518,-7.709,-75.449,128.863,161.615,-2.748,2.545,12.735,-13.203,287.01,-21.193
0609-1-01-568,Salto C,2.464,0.019,15.691,0.64,60.238,-13.287,-13.032,0.754,-7.972,39.242,472.775,3.812,-0.469,-0.313,-2.015,18.368,105.0,-24.527,4.537,0.04,15.233,-3.001,116.972,2.098
0609-1-01-723,Von Bauch in Stand,17.898,0.972,13.262,-6.559,-30.567,6.196,0.091,-0.139,-0.563,7.146,22.282,9.354,-0.616,-0.258,-0.569,2.576,28.173,2.009,6.964,-0.616,15.481,10.369,65.158,4.251
0609-1-01-577,Doppelsalto B,-3.542,0.74,12.229,1.985,141.642,-35.378,-31.403,-3.289,-8.553,-61.38,652.417,5.84,-20.717,-0.033,-19.359,49.147,555.111,-19.404,2.149,-0.607,10.485,10.934,189.361,-16.347
0609-4-01-237,Schraubensalto C,2.167,1.48,17.149,80.818,160.418,134.091,-9.613,-1.942,-2.761,126.49,-84.705,422.009,-5.208,-2.451,-7.619,-86.002,125.52,252.956,2.29,0.059,14.801,13.833,171.963,30.589
0827-BK1-01-65,Salto B,5.903,-0.658,16.738,3.183,29.103,-0.185,-10.702,-0.058,-10.147,-23.195,387.425,34.633,-2.409,0.046,-2.861,6.819,158.41,8.796,6.281,-0.55,13.775,1.424,132.363,-9.466
0609-4-01-486,Salto C,8.284,-0.296,11.156,-7.896,259.008,-0.929,-3.087,-0.658,-4.892,-16.229,133.99,8.048,-5.147,-0.447,-4.83,-0.912,223.115,18.933,3.124,-0.79,13.237,0.328,207.873,8.124
0609-1-01-60,Fliffis C,-17.384,4.769,11.073,-111.444,-443.257,19.621,-36.235,2.101,-24.059,-86.606,-505.077,-81.964,-3.64,-0.183,-14.182,259.851,1.131,-237.647,0.825,0.343,11.698,17.009,203.962,-74.453
20190930-1153-FRANKFURT_1-01-78,Salto B,-0.048,0.192,17.872,-11.252,-16.843,-6.32,-12.736,1.051,-15.305,57.887,494.112,16.564,-1.905,-0.38,-2.441,7.564,136.392,16.033,4.079,-1.104,16.037,12.881,111.032,-7.786
20191007-1159-FRANKFURT_1-01-293,Schraubensalto A,-3.585,3.911,17.432,30.281,-245.551,218.792,-15.13,2.936,2.671,349.055,54.54,603.029,-10.284,-4.404,-4.592,91.076,93.446,433.452,2.364,-1.909,10.532,38.825,319.987,40.796
0609-4-01-267,Fliffis C,-16.623,-0.319,13.89,18.265,-458.978,29.076,-23.5,1.741,-19.417,-63.18,-366.744,148.991,-5.353,-2.148,-13.678,-183.449,76.316,232.329,0.318,-1.553,10.003,-18.589,226.786,41.651
20190930-1616-FRANKFURT_1-01-114,1/2 ein 1/2 aus C,-0.738,0.018,15.165,213.561,139.31,172.401,-34.037,-9.124,-19.074,312.064,-510.738,-48.392,-15.086,3.232,-19.527,-56.762,-187.499,297.547,1.048,-0.283,10.979,-22.756,242.868,68.673
0827-BK2-01-102,Salto A,4.731,0.152,16.336,16.395,125.576,-12.456,-3.664,0.647,-4.371,3.819,232.491,-25.023,-2.706,0.669,-4.007,-10.646,154.262,-15.431,3.887,-0.653,14.229,-9.112,158.942,-7.443
0609-4-01-97,Schraubensalto C,2.998,2.217,17.61,89.082,155.715,141.834,-8.962,-1.546,-3.537,96.374,-109.465,392.39,-4.766,-3.036,-7.958,-119.188,129.135,240.709,2.928,-0.605,15.143,24.083,147.939,42.293
20191007-1150-FRANKFURT_2-01-235,Fliffis C,-20.383,2.798,14.09,-74.562,-535.298,13.089,-53.99,5.659,-21.132,-65.779,-653.178,27.465,-13.875,4.471,-24.126,-115.676,-119.442,380.41,-1.535,-2.662,8.602,33.581,275.452,87.382
0609-4-01-177,Schraubensalto C,2.545,1.837,17.742,93.297,161.351,151.643,-11.376,-2.953,-2.46,130.441,-87.403,459.243,-4.445,-1.851,-5.953,-58.115,151.872,209.028,4.254,-0.116,14.018,13.376,169.5,26.32
20191007-1534-FRANKFURT_2-01-65,Fliffis B,-22.159,1.738,9.101,-27.941,-643.627,95.564,-33.36,2.942,-5.061,-60.576,-625.887,157.83,-10.305,4.035,-10.531,-2.247,-5.859,364.8,-0.802,-1.027,6.863,7.547,285.527,39.317
20191008-1157-FRANKFURT_1-01-333,Barani A,1.514,2.52,15.744,-15.241,-132.733,113.764,-2.482,-0.14,-8.775,-162.518,-51.634,211.142,-3.362,-3.225,-6.191,-29.137,154.026,130.001,-3.179,0.28,15.886,1.966,291.062,-33.253
20191007-1159-FRANKFURT_1-01-151,Barani B,-3.532,-2.703,15.179,46.973,-365.38,19.007,-7.055,2.547,-5.386,44.075,-44.911,306.53,-5.497,-2.514,-5.134,34.064,187.754,121.05,1.552,-0.835,18.809,-12.309,225.584,-21.252
0609-1-01-746,Doppelsalto C,-1.454,-0.454,10.497,9.493,175.622,-24.846,-45.553,1.197,-21.537,27.504,765.423,5.389,-20.882,1.117,-15.95,50.674,495.455,-23.079,4.307,0.285,11.068,0.162,197.055,-9.945
20191007-1159-FRANKFURT_1-01-431,Fliffis C,-20.642,-3.749,15.755,54.474,-561.611,-20.537,-46.735,-2.777,-23.441,70.894,-705.777,38.423,-12.117,-1.739,-12.769,18.658,6.143,395.854,-4.555,-1.434,15.551,0.111,309.731,16.872
20190930-1153-FRANKFURT_1-01-141,Salto B,-2.713,-1.726,17.093,-1.523,7.714,0.932,-12.465,1.652,-15.541,52.704,472.137,31.815,-1.703,-0.704,-3.761,9.687,151.482,12.298,4.002,-0.847,16.046,9.152,118.567,-8.195
20191007-1534-FRANKFURT_2-01-54,Barani A,-1.686,3.207,16.637,-28.324,-209.152,89.466,-3.871,-0.197,-10.024,-141.013,-75.346,238.032,-4.189,-2.831,-8.556,-89.815,148.776,188.23,-0.116,1.341,12.351,10.369,242.178,3.261
20190930-1247-FRANKFURT_2-01-172,Schraubensalto,0.156,1.709,17.338,38.556,184.324,86.185,-4.74,-0.548,-2.469,210.307,15.178,257.482,-5.54,-3.306,-8.254,-65.651,-5.743,348.06,-1.187,-2.147,11.256,-43.457,213.627,95.722
0609-1-01-831,Bauchsprung,3.141,-0.391,18.341,-5.058,-24.484,5.221,-0.473,-0.05,-0.073,0.011,-64.819,-13.745,-0.252,-0.376,-0.873,5.939,-67.017,9.722,18.072,1.019,8.654,-18.033,52.358,-18.217
0609-4-01-229,Schraubensalto C,2.992,1.784,16.934,101.035,165.707,138.425,-10.865,-1.916,-2.639,130.389,-91.739,441.488,-5.137,-2.288,-6.74,-65.048,154.794,220.685,4.584,-0.855,14.35,9.539,159.814,32.307
20191001-1148-FRANKFURT_1-01-144,3/4 Salto vw A,2.517,-1.145,16.121,11.886,-19.778,7.309,0.381,-0.76,-0.617,7.253,-125.929,0.308,-3.125,-0.814,-2.226,14.878,-268.767,14.011,-21.631,-1.027,5.993,9.782,-218.028,16.426
0827-BK2-01-118,Salto A,3.694,-0.115,17.18,14.851,121.049,-7.949,-3.55,0.809,-4.913,13.213,214.895,-24.484,-3.242,0.759,-4.489,-0.838,175.955,-13.969,2.437,-0.218,14.972,-3.715,161.498,-2.994
0609-1-01-714,Doppelsalto C,-2.644,-1.06,9.609,12.014,170.234,-15.147,-47.692,-1.109,-23.333,3.261,796.144,-21.831,-17.367,-0.064,-15.132,52.192,466.046,-29.041,5.551,0.62,10.198,3.447,176.649,-20.734
0609-1-01-857,Bauchsprung,2.824,-0.413,18.658,0.19,-14.505,-3.642,-0.651,-0.303,-0.154,-6.462,-77.525,-19.898,0.186,0.018,-0.816,13.347,-48.879,3.864,17.12,-0.341,11.045,-6.719,54.218,3.352
0609-1-01-225,Bauchsprung,2.043,-0.14,18.371,-1.705,8.018,-2.208,-0.211,-0.145,0.092,-5.392,-59.756,-4.62,-0.264,-0.035,-0.601,3.918,-71.98,1.164,17.11,-0.728,10.088,-6.31,34.235,-5.804
20190930-1247-FRANKFURT_2-01-269,Salto A,2.534,1.573,17.423,20.638,202.913,-11.336,-0.933,-1.158,-6.593,23.122,199.717,-24.167,-2.217,-1.197,-5.947,-10.953,173.037,-16.711,2.637,0.633,14.866,0.209,182.993,4.877
20191007-1159-FRANKFURT_1-01-263,Barani A,-0.487,1.314,17.0,-4.667,-181.182,76.01,-2.457,0.052,-9.09,-134.112,-106.517,211.465,-4.216,-2.914,-7.292,-46.062,155.829,151.775,-3.683,-0.885,16.761,-19.914,286.783,-16.266
20190930-1616-FRANKFURT_1-01-43,Barani C,-3.84,1.897,19.058,-29.213,-261.526,29.667,-3.864,1.576,-7.783,-50.051,-131.915,114.722,-1.308,-2.047,-4.794,-79.075,1.657,178.947,3.959,-0.229,13.081,-57.11,174.579,52.7
0827-BK2-01-59,Salto B,2.865,-0.311,17.54,4.568,-17.892,-6.152,-11.825,0.677,-10.116,16.929,462.346,-30.866,-1.286,0.389,-2.556,-5.056,104.468,-35.467,4.948,0.204,15.719,-14.847,121.082,-7.139
20191008-1207-FRANKFURT_2-01-88,Barani A,-0.218,3.235,15.764,-68.571,-141.906,94.8,0.271,-0.525,-8.674,-190.362,-74.805,123.169,-2.208,-3.085,-7.179,-120.688,117.66,152.117,-1.022,1.312,13.041,8.043,240.361,12.888
20191007-1524-FRANKFURT_1-01-111,Fliffis- Rudi C,-20.305,2.389,6.426,-34.374,-547.073,50.489,-38.657,3.275,-29.79,-98.123,-551.917,282.579,-35.807,-5.225,-0.917,361.148,-45.363,932.289,-9.021,-3.417,12.255,141.322,360.931,189.49
20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A,2.617,0.077,17.47,-7.131,100.539,5.928,-2.316,-0.629,-4.021,-8.044,191.336,-0.855,-0.866,-0.807,-4.432,-13.679,230.96,2.903,12.635,0.212,9.424,10.192,165.414,-3.607
20190930-1616-FRANKFURT_1-01-149,1/2 ein 1/2 aus C,2.199,1.545,15.086,214.685,175.301,156.556,-33.364,-9.32,-17.655,310.634,-494.005,-61.29,-19.392,4.992,-21.133,-46.251,-249.05,311.692,0.501,0.506,9.663,-7.243,229.708,60.349
20191007-1534-FRANKFURT_2-01-107,1 3/4 Salto vw B,-18.779,2.867,9.656,-65.703,-581.298,91.734,-19.319,2.449,-3.24,-78.028,-404.98,77.848,-8.209,-0.311,-5.943,-11.215,-192.009,-16.591,-26.152,-0.647,0.307,-11.111,-366.982,18.255
0609-1-01-209,Doppelsalto B,-1.323,-0.195,13.474,14.255,130.567,-26.139,-25.167,-1.498,-3.535,-45.958,543.712,26.572,-28.83,-0.626,-16.948,21.961,652.252,15.067,1.884,0.619,9.219,13.509,250.178,-23.198
0115-CHARI-05-52,Doppelsalto B,-3.067,-0.027,12.947,-21.024,169.039,13.712,-34.617,0.846,-12.679,-6.057,663.51,-7.821,-16.798,1.471,-16.756,24.809,440.571,11.2,0.064,1.434,11.63,13.363,236.506,-41.237
20191007-1534-FRANKFURT_2-01-90,Fliffis B,-23.736,0.747,9.15,2.903,-643.634,85.331,-31.607,1.826,-5.106,-40.235,-611.268,161.731,-9.183,3.913,-10.731,-22.418,17.957,335.752,-5.394,0.013,8.777,13.982,316.53,32.42
20190930-1616-FRANKFURT_1-01-223,Salto C,3.355,0.401,14.037,-8.844,53.99,-0.451,-12.634,-0.824,-7.857,-8.483,433.492,-13.835,-0.66,-0.838,-3.473,-1.186,109.659,11.43,5.876,0.427,15.757,11.29,118.153,0.776
0609-1-01-783,Von Bauch in Stand,18.844,2.451,12.078,-3.945,-35.161,5.335,-0.239,-0.195,-0.561,6.967,6.728,11.246,0.517,-0.5,-0.557,16.079,22.512,4.68,7.401,-0.948,14.474,-10.626,92.117,2.636
20190930-1153-FRANKFURT_1-01-126,Salto B,-2.136,-0.944,17.385,-3.578,5.317,-7.628,-12.157,2.025,-14.726,71.145,464.541,35.724,-2.12,-0.352,-3.351,24.376,140.855,8.116,2.592,-0.335,15.342,24.283,140.63,1.783
20191001-1202-FRANKFURT_2-01-184,Salto A,-3.234,-1.634,14.761,-3.527,-210.702,4.324,1.823,-0.319,-7.68,2.495,-233.213,-8.658,4.469,-0.203,-7.584,-14.854,-168.642,-1.008,1.625,-1.97,11.483,-18.72,-273.478,-24.656
0609-4-01-459,Fliffis B,-14.789,1.334,17.248,-21.334,-492.217,28.26,-21.457,1.727,-7.82,6.308,-278.05,135.809,-8.373,-2.958,-15.556,-161.982,123.259,280.179,-2.22,-1.434,8.701,-26.981,284.242,42.876
0609-1-01-50,Salto C,1.298,-0.139,14.172,11.823,104.95,-22.802,-10.308,0.456,-8.03,31.958,420.868,-4.712,0.06,-0.208,-2.847,20.942,131.809,-0.885,5.112,-0.124,15.488,11.575,66.566,0.214
0609-4-01-446,Fliffis B,-17.02,-0.033,16.803,-5.52,-515.776,14.623,-16.825,1.529,-10.299,-31.679,-213.225,172.206,-7.447,-3.193,-16.302,-186.435,172.164,244.685,-1.943,-0.717,9.114,-5.071,268.214,33.219
20190930-1247-FRANKFURT_2-01-85,Salto C,0.662,0.589,14.903,-5.618,41.761,4.919,-14.217,-0.49,-9.935,2.563,473.476,-7.976,-1.011,-0.61,-3.826,-9.723,123.137,7.659,2.812,0.411,16.289,11.289,139.959,18.98
0609-1-01-177,Von Bauch in Stand,18.755,1.086,12.085,-4.364,-25.376,13.664,-0.036,-0.31,-0.227,0.19,22.028,5.725,0.174,0.099,-0.529,9.514,27.299,-4.276,7.304,-0.796,14.813,10.578,61.268,9.966
