SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,32.917,-27.684,-95.316,761.11,-2.067,-98.731,745.631,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,29.159,7.852,203.6,624.926,21.333,178.852,628.332,84.413,-318.432,530.664,166.216,510.342,625.464,170.983,460.144,603.414,-15.353,-219.892,26.428,-38.286,-203.731,97.139,102.421,-30.904,343.131,35.632,136.095,63.967,16.175,219.892,26.428,37.465,203.731,120.281,15.024,30.904,367.27,27.74,-136.095,68.875,29.809,224.136,49.707,45.63,208.955,124.962,123.481,81.744,367.27,41.877,137.22,104.086
generated_Mean_Barani C,Barani C,95.123,5.971,43.783,2.158,8.269,48.219,2.925,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,14.883,-27.894,-413.62,86.826,-27.734,-405.402,87.776,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,7.985,-56.641,-3.984,239.736,-56.053,-2.474,235.345,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Barani C,Barani C,5.409,-19.942,124.778,96.341,-20.703,124.184,96.857,-43.531,-69.866,199.018,49.825,70.3,207.236,75.522,306.12,221.295,-2.869,-122.387,18.977,-13.039,-57.108,84.244,-25.313,35.595,78.468,-2.311,74.034,17.329,9.961,122.387,19.833,12.269,57.108,87.467,24.467,-35.595,81.793,3.127,-73.6,18.143,14.741,128.037,25.016,21.672,63.706,87.754,28.372,40.033,82.335,10.737,74.345,26.191
generated_Mean_Grätschwinkel,Grätschwinkel,92.522,1.588,62.747,-6.558,10.588,89.282,-3.486,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,4.946,-7.303,-162.702,6.059,-6.36,-159.439,3.633,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,8.113,-0.051,63.882,7.033,-0.71,61.994,2.093,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Grätschwinkel,Grätschwinkel,2.469,-2.458,51.34,-2.525,-2.918,51.297,-1.254,-3.994,1.934,1.604,6.029,7.529,6.39,28.941,186.705,44.928,-0.531,-2.837,1.066,-1.809,-53.389,1.35,-1.647,40.32,-1.831,-0.007,17.839,1.019,2.32,18.931,3.617,2.163,37.295,0.95,1.062,-40.106,1.033,0.484,-8.591,0.791,7.928,40.538,13.246,7.562,74.897,10.392,6.574,44.75,8.718,6.877,26.52,12.571
generated_Mean_Fliffis C,Fliffis C,95.114,25.133,26.011,-7.711,21.675,43.252,0.266,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,52.205,-22.419,-642.501,37.618,-20.179,-651.379,28.874,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,28.323,-71.584,-277.689,130.239,-68.038,-279.384,136.145,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_Fliffis C,Fliffis C,13.672,-25.684,174.631,140.497,-26.347,173.27,141.405,-47.441,-349.709,132.193,85.176,364.399,203.106,134.057,622.589,235.417,-10.125,-204.907,6.714,-14.476,-255.664,23.634,-22.637,-0.256,90.319,-0.204,111.117,11.527,16.629,204.907,9.241,23.937,255.664,33.238,37.497,0.256,128.254,4.076,-111.117,28.838,22.203,209.621,24.079,31.524,255.817,41.651,64.011,60.403,128.755,19.355,111.438,44.468
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,108.309,18.58,133.388,-16.784,19.228,193.426,-8.837,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,30.296,-68.424,-288.304,33.9,-61.748,-279.541,29.767,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,43.155,-19.936,-458.104,-130.068,-22.362,-453.163,-123.782,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,14.196,-17.488,170.888,65.936,-17.741,171.139,68.56,-25.407,-88.832,-9.36,220.917,95.464,250.127,342.984,545.736,327.27,-14.476,71.693,-3.302,-8.6,-248.344,-5.636,0.012,-22.532,-12.655,-2.343,110.351,12.232,109.568,71.693,82.497,155.527,104.959,-3.934,-39.217,22.532,147.723,-4.962,-103.719,23.842,118.033,96.675,82.925,155.54,248.344,52.625,49.05,90.193,147.812,20.36,110.524,43.908
generated_Mean_Doppelsalto B,Doppelsalto B,101.53,31.349,163.316,-9.924,30.657,202.839,-14.483,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,13.844,-20.964,201.651,-23.795,-20.784,195.833,-21.344,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,44.618,2.022,805.596,4.64,0.005,799.668,7.502,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_Doppelsalto B,Doppelsalto B,10.087,22.966,190.282,-17.308,24.347,192.331,-18.461,13.762,691.071,-18.249,25.331,692.525,26.043,62.368,716.658,59.463,1.714,56.278,-9.066,-11.519,287.782,0.695,17.81,249.437,-3.019,5.757,97.574,-6.859,4.245,56.278,9.911,11.626,287.782,0.511,2.563,249.437,5.575,5.62,97.574,6.583,11.424,82.187,20.305,18.231,287.811,12.507,22.687,249.437,15.055,11.303,98.677,15.058
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,93.789,35.869,-1.097,-12.377,38.483,18.244,-20.597,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,25.099,-70.017,-624.891,81.486,-69.523,-626.333,82.461,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,11.578,-11.143,34.783,54.646,-6.941,21.297,47.294,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,20.382,-40.629,-507.84,78.823,-40.096,-506.087,77.907,-67.874,-624.105,101.8,67.874,624.105,101.8,93.985,669.699,140.383,-25.666,-211.458,42.652,-16.288,-172.587,23.854,-10.094,-78.533,12.268,-15.827,-161.526,23.026,25.666,211.458,42.652,16.288,172.587,23.854,10.094,78.533,12.268,15.827,161.526,23.026,33.269,213.58,48.139,19.331,176.048,28.088,18.037,99.822,23.069,23.349,180.25,41.088
generated_Mean_Fliffis aus C,Fliffis aus C,104.397,-12.538,-121.071,-27.884,-1.491,-84.599,-16.666,47.143,-331.88,85.738,47.143,331.88,166.335,90.423,689.337,231.918,18.041,-219.328,-5.158,13.11,-266.361,1.725,14.718,16.743,90.432,1.273,137.066,-1.261,18.041,219.328,5.492,16.281,266.361,10.807,11.548,-16.743,145.533,1.273,-137.066,4.503,20.804,220.22,16.415,23.777,266.361,37.014,31.568,64.266,150.62,14.273,138.489,27.869
generated_Mean_Fliffis aus C,Fliffis aus C,52.841,33.084,-649.213,-27.396,38.723,-662.147,-26.788,47.143,-331.88,85.738,47.143,331.88,166.335,90.423,689.337,231.918,18.041,-219.328,-5.158,13.11,-266.361,1.725,14.718,16.743,90.432,1.273,137.066,-1.261,18.041,219.328,5.492,16.281,266.361,10.807,11.548,-16.743,145.533,1.273,-137.066,4.503,20.804,220.22,16.415,23.777,266.361,37.014,31.568,64.266,150.62,14.273,138.489,27.869
generated_Mean_Fliffis aus C,Fliffis aus C,26.251,-48.031,-240.093,140.089,-38.694,-269.237,141.191,47.143,-331.88,85.738,47.143,331.88,166.335,90.423,689.337,231.918,18.041,-219.328,-5.158,13.11,-266.361,1.725,14.718,16.743,90.432,1.273,137.066,-1.261,18.041,219.328,5.492,16.281,266.361,10.807,11.548,-16.743,145.533,1.273,-137.066,4.503,20.804,220.22,16.415,23.777,266.361,37.014,31.568,64.266,150.62,14.273,138.489,27.869
generated_Mean_Fliffis aus C,Fliffis aus C,13.251,20.596,222.587,44.756,19.52,230.232,45.4,47.143,-331.88,85.738,47.143,331.88,166.335,90.423,689.337,231.918,18.041,-219.328,-5.158,13.11,-266.361,1.725,14.718,16.743,90.432,1.273,137.066,-1.261,18.041,219.328,5.492,16.281,266.361,10.807,11.548,-16.743,145.533,1.273,-137.066,4.503,20.804,220.22,16.415,23.777,266.361,37.014,31.568,64.266,150.62,14.273,138.489,27.869
generated_Mean_Salto rw B,Salto rw B,92.588,32.52,74.189,-47.309,-5.506,193.669,-27.19,-7.016,344.504,-13.229,13.674,344.504,15.223,37.771,452.343,58.391,0.846,14.248,0.169,-0.234,162.248,-8.148,-4.011,92.925,0.832,-3.616,75.084,-6.082,1.961,14.248,2.981,4.341,162.248,4.998,3.645,92.925,2.802,3.727,75.084,4.442,8.985,101.664,17.42,9.912,175.373,14.608,9.556,92.925,11.493,9.318,82.381,14.87
generated_Mean_Salto rw B,Salto rw B,12.911,5.886,-279.926,38.04,4.027,-238.559,28.756,-7.016,344.504,-13.229,13.674,344.504,15.223,37.771,452.343,58.391,0.846,14.248,0.169,-0.234,162.248,-8.148,-4.011,92.925,0.832,-3.616,75.084,-6.082,1.961,14.248,2.981,4.341,162.248,4.998,3.645,92.925,2.802,3.727,75.084,4.442,8.985,101.664,17.42,9.912,175.373,14.608,9.556,92.925,11.493,9.318,82.381,14.87
generated_Mean_Salto rw B,Salto rw B,24.509,-33.234,512.646,-10.406,-31.714,505.37,-7.486,-7.016,344.504,-13.229,13.674,344.504,15.223,37.771,452.343,58.391,0.846,14.248,0.169,-0.234,162.248,-8.148,-4.011,92.925,0.832,-3.616,75.084,-6.082,1.961,14.248,2.981,4.341,162.248,4.998,3.645,92.925,2.802,3.727,75.084,4.442,8.985,101.664,17.42,9.912,175.373,14.608,9.556,92.925,11.493,9.318,82.381,14.87
generated_Mean_Salto rw B,Salto rw B,5.23,4.52,118.343,5.011,4.099,118.917,5.194,-7.016,344.504,-13.229,13.674,344.504,15.223,37.771,452.343,58.391,0.846,14.248,0.169,-0.234,162.248,-8.148,-4.011,92.925,0.832,-3.616,75.084,-6.082,1.961,14.248,2.981,4.341,162.248,4.998,3.645,92.925,2.802,3.727,75.084,4.442,8.985,101.664,17.42,9.912,175.373,14.608,9.556,92.925,11.493,9.318,82.381,14.87
generated_Mean_Salto rw A,Salto rw A,94.585,-16.345,97.342,-8.938,-9.855,176.854,8.591,-14.817,337.451,-13.282,15.158,337.451,14.397,31.741,344.647,41.688,-3.264,97.413,-6.107,-3.992,89.459,4.038,0.942,62.999,-4.522,-8.502,87.579,-6.691,4.191,97.413,7.529,3.065,89.459,-0.719,0.123,62.999,3.427,7.779,87.579,4.161,9.907,97.767,15.719,6.676,89.459,6.682,3.737,62.999,5.536,11.421,94.421,13.75
generated_Mean_Salto rw A,Salto rw A,8.75,-20.331,184.956,5.716,-19.335,180.46,6.346,-14.817,337.451,-13.282,15.158,337.451,14.397,31.741,344.647,41.688,-3.264,97.413,-6.107,-3.992,89.459,4.038,0.942,62.999,-4.522,-8.502,87.579,-6.691,4.191,97.413,7.529,3.065,89.459,-0.719,0.123,62.999,3.427,7.779,87.579,4.161,9.907,97.767,15.719,6.676,89.459,6.682,3.737,62.999,5.536,11.421,94.421,13.75
generated_Mean_Salto rw A,Salto rw A,6.63,-0.062,206.607,1.898,0.055,205.711,2.647,-14.817,337.451,-13.282,15.158,337.451,14.397,31.741,344.647,41.688,-3.264,97.413,-6.107,-3.992,89.459,4.038,0.942,62.999,-4.522,-8.502,87.579,-6.691,4.191,97.413,7.529,3.065,89.459,-0.719,0.123,62.999,3.427,7.779,87.579,4.161,9.907,97.767,15.719,6.676,89.459,6.682,3.737,62.999,5.536,11.421,94.421,13.75
generated_Mean_Salto rw A,Salto rw A,7.319,-3.578,159.364,-5.036,-4.393,161.615,-7.149,-14.817,337.451,-13.282,15.158,337.451,14.397,31.741,344.647,41.688,-3.264,97.413,-6.107,-3.992,89.459,4.038,0.942,62.999,-4.522,-8.502,87.579,-6.691,4.191,97.413,7.529,3.065,89.459,-0.719,0.123,62.999,3.427,7.779,87.579,4.161,9.907,97.767,15.719,6.676,89.459,6.682,3.737,62.999,5.536,11.421,94.421,13.75
generated_Mean_Salto rw C,Salto rw C,92.021,21.533,-176.533,58.8,-22.13,122.197,-20.23,-1.423,345.503,-9.436,10.049,345.503,9.436,36.164,415.434,59.007,1.233,20.717,10.02,4.92,218.205,-8.926,-0.02,39.094,-4.879,-7.556,67.487,-5.652,1.402,20.717,10.02,7.055,218.205,-7.39,0.41,39.094,1.215,1.182,67.487,5.591,9.609,82.833,18.799,11.553,218.703,18.519,4.587,39.094,7.509,10.414,74.804,14.181
generated_Mean_Salto rw C,Salto rw C,9.806,51.0,430.227,-33.227,40.627,376.683,-32.053,-1.423,345.503,-9.436,10.049,345.503,9.436,36.164,415.434,59.007,1.233,20.717,10.02,4.92,218.205,-8.926,-0.02,39.094,-4.879,-7.556,67.487,-5.652,1.402,20.717,10.02,7.055,218.205,-7.39,0.41,39.094,1.215,1.182,67.487,5.591,9.609,82.833,18.799,11.553,218.703,18.519,4.587,39.094,7.509,10.414,74.804,14.181
generated_Mean_Salto rw C,Salto rw C,6.971,19.693,348.027,0.667,10.897,247.107,-9.253,-1.423,345.503,-9.436,10.049,345.503,9.436,36.164,415.434,59.007,1.233,20.717,10.02,4.92,218.205,-8.926,-0.02,39.094,-4.879,-7.556,67.487,-5.652,1.402,20.717,10.02,7.055,218.205,-7.39,0.41,39.094,1.215,1.182,67.487,5.591,9.609,82.833,18.799,11.553,218.703,18.519,4.587,39.094,7.509,10.414,74.804,14.181
generated_Mean_Salto rw C,Salto rw C,4.417,-10.707,125.747,8.173,-9.177,131.81,8.673,-1.423,345.503,-9.436,10.049,345.503,9.436,36.164,415.434,59.007,1.233,20.717,10.02,4.92,218.205,-8.926,-0.02,39.094,-4.879,-7.556,67.487,-5.652,1.402,20.717,10.02,7.055,218.205,-7.39,0.41,39.094,1.215,1.182,67.487,5.591,9.609,82.833,18.799,11.553,218.703,18.519,4.587,39.094,7.509,10.414,74.804,14.181
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,98.314,-13.893,-6.04,26.198,0.396,-1.54,2.081,8.315,-182.851,18.134,16.003,278.464,18.134,27.45,303.388,46.041,3.714,-7.049,3.407,1.389,-36.653,3.54,2.487,-73.855,6.831,0.725,-65.294,4.356,3.768,14.98,3.919,3.482,47.203,3.259,6.382,117.68,6.632,2.371,98.601,4.324,7.398,26.943,12.969,4.678,47.833,5.874,7.706,117.68,10.123,7.668,110.932,17.075
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.318,7.127,1.922,9.818,6.214,1.05,13.113,8.315,-182.851,18.134,16.003,278.464,18.134,27.45,303.388,46.041,3.714,-7.049,3.407,1.389,-36.653,3.54,2.487,-73.855,6.831,0.725,-65.294,4.356,3.768,14.98,3.919,3.482,47.203,3.259,6.382,117.68,6.632,2.371,98.601,4.324,7.398,26.943,12.969,4.678,47.833,5.874,7.706,117.68,10.123,7.668,110.932,17.075
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.412,6.758,-124.884,8.722,6.698,-125.343,9.603,8.315,-182.851,18.134,16.003,278.464,18.134,27.45,303.388,46.041,3.714,-7.049,3.407,1.389,-36.653,3.54,2.487,-73.855,6.831,0.725,-65.294,4.356,3.768,14.98,3.919,3.482,47.203,3.259,6.382,117.68,6.632,2.371,98.601,4.324,7.398,26.943,12.969,4.678,47.833,5.874,7.706,117.68,10.123,7.668,110.932,17.075
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.375,-0.602,-217.809,24.336,-0.614,-216.39,21.121,8.315,-182.851,18.134,16.003,278.464,18.134,27.45,303.388,46.041,3.714,-7.049,3.407,1.389,-36.653,3.54,2.487,-73.855,6.831,0.725,-65.294,4.356,3.768,14.98,3.919,3.482,47.203,3.259,6.382,117.68,6.632,2.371,98.601,4.324,7.398,26.943,12.969,4.678,47.833,5.874,7.706,117.68,10.123,7.668,110.932,17.075
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,107.926,-2.857,9.562,-4.718,0.895,4.659,2.712,-14.312,-64.974,192.416,41.502,86.014,192.416,80.532,405.237,232.644,0.496,-84.864,5.181,-11.322,-90.755,74.086,-7.168,25.106,105.762,3.682,85.54,7.388,7.02,113.533,11.75,18.93,115.726,67.516,18.504,-31.942,105.762,-2.953,-111.304,7.388,14.982,133.527,24.913,26.188,117.644,74.945,23.593,40.493,105.921,15.769,113.574,26.865
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.105,12.663,-422.223,57.544,11.097,-412.895,58.515,-14.312,-64.974,192.416,41.502,86.014,192.416,80.532,405.237,232.644,0.496,-84.864,5.181,-11.322,-90.755,74.086,-7.168,25.106,105.762,3.682,85.54,7.388,7.02,113.533,11.75,18.93,115.726,67.516,18.504,-31.942,105.762,-2.953,-111.304,7.388,14.982,133.527,24.913,26.188,117.644,74.945,23.593,40.493,105.921,15.769,113.574,26.865
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.254,-42.148,-15.723,341.153,-43.619,-18.992,330.933,-14.312,-64.974,192.416,41.502,86.014,192.416,80.532,405.237,232.644,0.496,-84.864,5.181,-11.322,-90.755,74.086,-7.168,25.106,105.762,3.682,85.54,7.388,7.02,113.533,11.75,18.93,115.726,67.516,18.504,-31.942,105.762,-2.953,-111.304,7.388,14.982,133.527,24.913,26.188,117.644,74.945,23.593,40.493,105.921,15.769,113.574,26.865
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.449,-10.299,145.127,91.682,-9.568,142.492,95.3,-14.312,-64.974,192.416,41.502,86.014,192.416,80.532,405.237,232.644,0.496,-84.864,5.181,-11.322,-90.755,74.086,-7.168,25.106,105.762,3.682,85.54,7.388,7.02,113.533,11.75,18.93,115.726,67.516,18.504,-31.942,105.762,-2.953,-111.304,7.388,14.982,133.527,24.913,26.188,117.644,74.945,23.593,40.493,105.921,15.769,113.574,26.865
generated_Mean_Fliffis aus B,Fliffis aus B,107.671,-6.796,-46.072,-8.584,-2.049,-10.806,-25.932,123.098,-287.24,-46.755,123.098,287.24,147.035,177.702,666.841,224.173,5.191,-238.192,3.361,12.477,-199.928,-40.306,97.631,8.686,-1.563,7.798,142.195,-8.246,14.381,238.192,11.706,30.019,199.928,25.24,70.9,-8.686,96.858,7.798,-142.195,13.23,22.915,239.762,20.954,38.172,205.043,46.627,100.658,79.813,125.158,15.957,142.223,31.433
generated_Mean_Fliffis aus B,Fliffis aus B,41.094,-22.792,-719.468,-18.764,-22.314,-723.043,-6.968,123.098,-287.24,-46.755,123.098,287.24,147.035,177.702,666.841,224.173,5.191,-238.192,3.361,12.477,-199.928,-40.306,97.631,8.686,-1.563,7.798,142.195,-8.246,14.381,238.192,11.706,30.019,199.928,25.24,70.9,-8.686,96.858,7.798,-142.195,13.23,22.915,239.762,20.954,38.172,205.043,46.627,100.658,79.813,125.158,15.957,142.223,31.433
generated_Mean_Fliffis aus B,Fliffis aus B,19.204,108.176,-212.024,-130.86,110.131,-213.995,-133.749,123.098,-287.24,-46.755,123.098,287.24,147.035,177.702,666.841,224.173,5.191,-238.192,3.361,12.477,-199.928,-40.306,97.631,8.686,-1.563,7.798,142.195,-8.246,14.381,238.192,11.706,30.019,199.928,25.24,70.9,-8.686,96.858,7.798,-142.195,13.23,22.915,239.762,20.954,38.172,205.043,46.627,100.658,79.813,125.158,15.957,142.223,31.433
