SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_mean_Acc_N_Fil,0_std_Acc_N_Fil,0_mean_Gyro_x_R,0_std_Gyro_x_R,0_mean_Gyro_y_R,0_std_Gyro_y_R,0_mean_Gyro_z_R,0_std_Gyro_z_R,0_mean_Gyro_x_Fil,0_std_Gyro_x_Fil,0_mean_Gyro_y_Fil,0_std_Gyro_y_Fil,0_mean_Gyro_z_Fil,0_std_Gyro_z_Fil,25_mean_Acc_N_Fil,25_std_Acc_N_Fil,25_mean_Gyro_x_R,25_std_Gyro_x_R,25_mean_Gyro_y_R,25_std_Gyro_y_R,25_mean_Gyro_z_R,25_std_Gyro_z_R,25_mean_Gyro_x_Fil,25_std_Gyro_x_Fil,25_mean_Gyro_y_Fil,25_std_Gyro_y_Fil,25_mean_Gyro_z_Fil,25_std_Gyro_z_Fil,50_mean_Acc_N_Fil,50_std_Acc_N_Fil,50_mean_Gyro_x_R,50_std_Gyro_x_R,50_mean_Gyro_y_R,50_std_Gyro_y_R,50_mean_Gyro_z_R,50_std_Gyro_z_R,50_mean_Gyro_x_Fil,50_std_Gyro_x_Fil,50_mean_Gyro_y_Fil,50_std_Gyro_y_Fil,50_mean_Gyro_z_Fil,50_std_Gyro_z_Fil,75_mean_Acc_N_Fil,75_std_Acc_N_Fil,75_mean_Gyro_x_R,75_std_Gyro_x_R,75_mean_Gyro_y_R,75_std_Gyro_y_R,75_mean_Gyro_z_R,75_std_Gyro_z_R,75_mean_Gyro_x_Fil,75_std_Gyro_x_Fil,75_mean_Gyro_y_Fil,75_std_Gyro_y_Fil,75_mean_Gyro_z_Fil,75_std_Gyro_z_Fil
0827-BK1-01-76,Salto B,3.764,354.634,15.72,3.764,354.634,15.72,31.18,402.633,34.182,2.541,10.691,2.498,-8.708,207.219,11.257,3.063,67.399,4.365,6.868,69.325,-2.4,2.541,10.691,2.498,3.626,207.219,11.257,-3.063,67.399,4.365,0.66,69.325,-2.4,8.827,58.69,9.108,11.396,207.219,12.875,3.579,67.399,4.365,7.378,69.325,7.834,29.678,34.307,5.042,21.323,21.212,134.121,4.956,22.223,4.516,20.016,23.579,123.017,4.69,15.37,17.43,9.698,-17.243,20.495,411.768,138.192,22.368,23.564,-17.101,16.858,408.888,130.027,22.153,10.878,3.245,0.351,6.129,5.803,134.008,17.362,8.68,3.258,6.406,4.93,134.401,17.856,8.792,2.285,15.931,25.209,13.369,13.544,138.196,90.14,-4.651,27.599,13.004,10.261,137.16,80.478,-4.03,12.324
0827-BK1-01-78,Salto B,9.445,347.712,7.296,9.445,347.712,7.296,32.161,385.419,35.135,4.795,17.511,6.604,-2.095,192.631,3.043,4.543,77.64,-1.365,2.202,59.93,-0.985,4.795,17.511,6.604,-2.095,192.631,3.043,4.543,77.64,-1.365,2.202,59.93,-0.985,10.01,55.219,16.617,12.2,192.631,8.203,5.379,77.64,2.549,4.572,59.93,7.766,30.262,34.655,9.668,20.873,35.305,121.982,13.314,40.077,9.131,19.276,38.838,110.559,12.404,33.168,14.868,7.359,-4.121,30.147,389.032,111.766,6.152,20.382,-3.967,27.127,385.54,106.482,5.807,16.821,3.898,0.558,9.164,9.357,156.985,12.932,-2.834,6.177,9.04,8.298,157.292,11.991,-2.73,5.468,16.685,24.639,4.077,12.394,121.396,80.189,-1.922,23.537,4.169,8.778,120.159,68.415,-1.353,17.373
0827-BK1-01-81,Salto B,23.73,351.116,41.901,23.73,351.116,41.901,47.595,393.589,59.999,2.709,4.218,0.108,-8.88,222.135,26.917,15.386,67.398,15.772,14.514,57.364,-0.896,2.709,4.218,0.108,3.461,222.135,26.917,3.045,67.398,15.772,14.514,57.364,-0.896,8.247,46.691,8.399,9.306,222.135,27.339,15.468,67.398,15.772,14.574,57.364,8.489,28.726,35.411,5.355,20.044,8.337,108.707,0.213,20.036,4.92,17.176,11.038,100.109,-0.852,13.458,20.294,11.552,-17.549,14.303,439.002,160.94,53.197,29.069,-17.201,11.905,435.679,150.935,52.714,21.512,3.351,0.339,30.418,16.492,133.032,16.791,31.096,10.466,30.107,16.013,133.909,17.54,31.329,9.767,20.811,30.44,28.701,14.072,113.637,64.742,-2.114,23.971,28.813,9.262,113.21,51.908,-2.502,16.266
0827-BK1-01-82,Strecksprung,-1.62,2.042,-7.782,1.62,2.042,7.782,19.054,65.305,39.638,1.028,8.38,-14.645,3.175,-6.512,10.283,-1.461,-6.154,-3.979,-4.363,6.328,0.559,1.028,8.38,14.645,3.175,-6.512,-10.283,-1.461,2.418,3.979,-1.123,-2.244,-0.559,7.585,20.948,15.889,4.763,7.305,12.188,1.755,6.801,3.98,4.95,30.251,7.58,22.981,34.831,2.048,16.627,16.694,49.187,-29.174,20.165,2.326,14.021,17.089,47.645,-28.463,14.005,1.235,0.514,6.325,9.136,-12.973,16.957,20.484,21.786,6.091,7.34,-12.675,14.639,20.044,19.165,0.418,0.145,-2.921,3.369,-12.307,9.422,-7.957,5.664,-2.916,2.478,-12.328,7.879,-7.797,4.111,15.031,26.448,-8.788,13.67,12.761,86.836,1.069,19.881,-8.554,11.781,12.509,73.687,1.576,11.694
0827-BK1-01-83,Salto B,-14.948,358.501,12.716,14.948,358.501,12.716,33.861,398.454,32.352,4.167,3.627,0.69,-15.255,218.994,10.024,-1.462,73.42,2.414,-2.397,62.46,-0.413,4.167,3.627,0.69,6.922,218.994,10.024,1.462,73.42,2.414,2.397,62.46,-0.413,9.072,43.58,9.045,15.456,218.994,11.191,4.818,73.42,2.866,4.514,62.46,9.251,28.966,35.126,8.235,19.582,7.168,103.714,1.364,20.619,7.749,17.331,9.671,95.615,0.579,11.425,17.998,9.282,-30.149,20.494,432.795,151.041,19.811,16.672,-29.925,17.497,429.495,144.365,20.326,13.177,3.255,0.299,-2.915,10.315,144.981,26.923,4.758,6.704,-2.849,9.489,145.76,28.163,4.59,5.69,19.185,28.908,-4.966,11.446,124.01,82.569,-0.733,28.709,-4.931,8.131,123.346,70.21,-0.468,19.507
0827-BK1-01-84,Strecksprung,-5.144,-5.058,0.357,5.144,5.058,0.357,18.796,84.101,22.337,4.904,8.549,1.167,-0.229,-18.086,5.404,-1.709,-8.357,-2.833,-8.111,12.835,-3.381,4.904,8.549,1.167,-0.229,0.988,5.404,-1.709,8.357,-2.833,2.178,-12.835,-3.381,7.188,35.555,6.971,1.444,18.086,5.908,2.053,8.675,3.058,8.111,21.784,6.401,24.285,35.385,9.808,13.496,17.099,76.52,2.335,17.951,9.659,11.532,18.25,74.55,2.098,12.666,0.442,0.121,-0.459,3.502,-36.318,12.102,10.851,9.233,-0.378,2.866,-36.529,9.011,10.582,6.857,0.345,0.129,-3.431,3.84,-16.78,14.797,-5.689,5.417,-3.463,3.357,-16.705,14.39,-5.587,4.83,16.071,27.206,-16.26,16.0,25.847,61.608,-6.822,15.178,-15.874,14.015,24.967,53.53,-6.637,11.906
0827-BK1-01-87,Salto B,-4.403,354.386,19.371,4.403,354.386,19.371,25.102,400.724,43.13,2.303,-0.018,-1.258,-11.476,218.503,12.997,2.6,74.491,4.968,2.171,61.41,2.664,2.303,0.018,1.258,6.871,218.466,10.48,-2.6,74.491,4.968,-2.171,61.41,2.664,5.621,46.32,12.131,11.966,218.503,16.282,2.733,74.491,4.983,4.782,61.41,9.735,29.399,34.712,4.662,12.449,-0.289,109.118,-2.443,29.063,4.232,10.494,2.472,100.9,-2.824,21.174,19.598,10.597,-22.86,16.874,432.99,161.486,25.645,27.755,-22.312,13.482,429.565,152.539,25.277,19.726,3.423,0.318,5.136,4.66,148.012,17.462,9.907,5.803,4.701,4.283,148.645,19.409,10.215,4.498,19.432,28.966,4.27,11.277,122.235,88.761,5.314,27.834,4.363,8.576,121.596,75.064,5.37,20.378
0827-BK1-01-92,Salto B,-28.162,350.299,35.679,28.162,350.299,35.679,42.07,400.79,61.979,1.035,5.106,-0.243,-23.156,205.369,24.706,-4.408,74.986,9.21,-1.633,64.838,2.006,1.035,5.106,0.243,21.086,205.369,24.219,4.408,74.986,9.21,1.633,64.838,2.006,8.394,55.597,16.127,23.163,205.369,25.249,4.474,74.986,9.21,6.039,64.838,11.394,30.023,33.947,2.071,20.206,10.212,125.307,-0.487,38.267,1.692,17.411,13.025,115.987,-1.459,28.185,18.947,10.702,-46.499,21.793,412.388,133.613,49.611,26.059,-46.503,17.293,408.927,126.642,48.511,16.077,3.755,0.509,-8.851,6.568,150.574,18.116,18.493,7.169,-8.754,4.706,151.192,19.861,18.932,6.226,17.485,27.373,-3.576,16.309,130.402,87.57,3.69,33.577,-3.405,12.521,129.989,75.502,4.711,23.807
0827-BK1-01-94,Salto B,-8.494,354.046,3.08,8.494,354.046,3.08,23.035,396.088,40.012,1.809,11.635,-5.743,-5.305,202.151,4.372,-2.436,74.24,-2.097,-2.562,66.019,6.547,1.809,11.635,5.743,1.688,202.151,-4.372,2.436,74.24,2.097,2.562,66.019,-0.387,6.212,53.677,9.909,9.595,202.151,11.104,2.7,74.24,3.703,4.529,66.019,15.296,29.232,33.831,3.646,15.418,23.459,127.589,-11.579,23.058,3.094,13.833,26.302,116.812,-12.019,14.685,18.184,10.112,-10.695,21.421,407.564,135.218,8.815,24.843,-10.3,18.602,404.027,127.646,8.498,20.548,3.756,0.635,-4.933,3.921,150.247,6.908,-4.272,7.684,-5.129,3.151,151.069,6.652,-4.457,6.895,16.979,25.9,-4.831,11.942,133.602,59.849,13.245,38.262,-4.368,8.179,132.564,48.847,14.396,24.968
0827-BK1-01-102,Strecksprung,1.278,10.544,2.298,1.278,10.544,2.298,21.186,89.852,29.95,3.419,24.135,-5.255,2.334,-16.325,9.083,0.238,-7.053,0.09,-4.714,9.787,-1.62,3.419,24.135,5.255,2.334,-16.325,-1.427,0.238,-7.053,0.09,-4.714,9.787,-1.62,8.903,29.836,6.13,5.005,16.325,12.105,1.736,7.068,4.589,5.542,36.623,7.126,21.096,31.532,6.785,20.905,47.887,62.589,-10.426,9.852,6.731,16.487,47.879,59.682,-10.214,5.067,1.04,0.378,4.65,10.519,-32.52,22.76,18.094,21.339,4.4,9.156,-32.368,20.99,17.79,18.155,0.376,0.233,0.475,4.042,-14.049,7.237,0.179,10.499,0.555,3.206,-13.921,5.994,0.327,9.701,15.445,27.052,-9.427,12.326,19.875,103.103,-3.196,22.555,-9.254,10.804,19.498,91.113,-2.336,16.383
0827-BK1-01-103,Salto A,6.581,356.178,-10.239,6.581,356.178,10.239,16.979,356.178,29.151,2.87,68.428,-1.517,-1.131,112.942,-5.154,1.886,99.017,-1.873,2.956,75.791,-1.694,2.87,68.428,1.517,-1.131,112.942,5.154,1.886,99.017,1.873,2.956,75.791,1.694,4.673,68.428,10.058,4.583,112.942,5.751,1.978,99.017,2.301,5.745,75.791,11.04,28.461,34.589,5.683,8.8,133.748,63.186,-2.967,25.786,5.476,6.245,134.447,55.714,-3.551,18.601,6.531,0.559,-2.271,12.2,222.422,18.668,-10.124,10.992,-2.197,9.487,221.918,16.231,-10.082,8.048,5.391,0.258,3.71,2.582,195.006,10.514,-3.712,3.818,3.638,1.793,194.875,10.067,-3.875,3.403,20.31,29.004,5.741,13.85,149.555,89.797,-3.233,32.992,5.593,8.733,148.514,76.253,-3.473,20.004
0827-BK1-01-105,Salto A,1.777,358.448,-3.598,1.777,358.448,3.598,19.549,358.448,32.908,2.057,79.542,1.084,-0.186,106.269,-5.188,0.909,104.538,-1.395,-1.002,68.1,1.9,2.057,79.542,1.084,-0.186,106.269,3.02,0.909,104.538,1.395,-1.002,68.1,-1.9,7.772,79.542,13.858,5.37,106.269,8.176,1.587,104.538,2.595,4.82,68.1,8.279,27.601,33.596,4.013,21.215,157.656,71.733,2.092,33.793,4.132,15.758,157.439,61.233,1.62,18.988,6.622,0.334,-0.277,12.767,211.618,9.867,-10.206,14.891,-0.226,10.472,211.709,7.98,-10.279,12.328,5.713,0.386,1.794,3.216,208.28,7.827,-2.828,5.552,1.57,2.465,207.655,7.381,-2.918,4.424,18.491,26.458,-2.075,12.846,136.003,80.269,3.824,23.824,-1.629,8.167,135.484,65.746,3.275,14.919
0827-BK1-01-107,Salto A,-4.175,360.788,-8.997,4.175,360.788,8.997,25.683,361.52,28.378,4.243,73.76,-0.612,-5.791,106.178,-7.565,-3.018,100.322,-1.739,0.391,80.528,0.918,4.243,73.76,0.612,-2.695,106.178,7.565,3.018,100.322,1.739,-0.391,80.528,-0.918,8.652,74.491,9.701,9.118,106.178,7.601,3.034,100.322,1.748,4.88,80.528,9.329,27.646,33.628,8.353,21.112,145.196,77.089,-1.204,27.338,8.13,13.05,145.522,64.138,-1.643,15.256,6.398,0.584,-11.444,17.848,209.846,13.267,-14.91,11.128,-11.405,14.114,209.831,11.021,-14.705,9.06,5.567,0.318,-5.909,3.037,198.141,10.726,-3.435,2.125,-5.827,2.772,197.9,10.333,-3.516,1.465,20.143,28.462,0.858,11.711,158.592,86.129,1.821,25.599,0.783,7.768,157.326,74.248,1.709,15.248
0827-BK1-01-109,Salto A,4.007,357.361,0.176,4.007,357.361,0.176,20.421,358.613,24.7,-0.6,74.57,4.595,0.835,108.008,-2.718,2.717,105.228,-1.968,1.054,69.555,0.267,0.6,74.57,4.595,-0.364,108.008,-2.718,2.717,105.228,-1.787,1.054,69.555,0.086,9.462,75.822,11.121,4.254,108.008,4.292,2.722,105.228,2.176,3.984,69.555,7.113,28.153,34.329,-1.199,21.822,145.961,81.91,8.957,25.41,-1.155,18.67,146.339,71.792,7.938,18.09,6.424,0.554,1.657,10.864,212.607,13.846,-5.241,8.834,1.654,8.818,212.225,11.582,-4.935,7.457,5.526,0.522,5.358,2.741,206.973,15.669,-3.886,4.21,5.299,2.24,206.715,15.783,-3.897,3.845,17.151,24.92,1.989,10.766,136.636,74.176,0.5,18.395,2.114,8.137,135.354,62.163,1.069,11.668
0827-BK1-01-111,Salto A,14.068,359.057,1.895,14.068,359.057,1.895,27.154,359.209,28.899,-0.079,75.322,3.296,5.171,105.701,-2.365,5.067,104.577,0.786,3.909,73.456,0.178,0.079,75.322,3.296,5.013,105.701,-2.365,5.067,104.577,0.786,3.909,73.456,0.178,10.662,75.474,14.332,6.447,105.701,3.577,5.067,104.577,2.34,4.979,73.456,8.65,27.49,33.963,-0.156,23.948,148.271,78.616,6.489,33.217,-0.038,20.354,148.863,68.622,6.737,26.717,6.365,0.379,10.18,12.957,208.074,14.907,-4.655,6.949,10.013,11.524,207.426,12.426,-4.711,4.682,5.702,0.31,9.986,3.356,205.745,13.929,1.558,5.33,10.021,2.859,205.569,13.928,1.509,4.826,17.616,24.418,7.496,9.417,144.916,61.454,0.317,27.077,7.594,5.453,143.41,48.54,0.729,14.283
0827-BK1-01-113,Salto A,11.414,357.685,-1.573,11.414,357.685,1.573,23.216,358.198,29.177,2.707,72.136,-1.887,0.485,103.977,-2.534,5.296,105.351,1.252,2.926,76.221,1.596,2.707,72.136,1.887,0.485,103.977,2.534,5.296,105.351,-1.252,2.926,76.221,-1.596,6.707,72.649,13.761,5.02,103.977,5.062,5.313,105.351,1.584,6.176,76.221,8.77,27.896,34.693,5.307,16.145,141.443,88.322,-3.699,36.059,5.103,8.897,141.941,77.577,-3.881,24.398,6.65,0.364,0.952,11.627,203.876,9.138,-4.968,11.233,0.824,9.902,203.529,5.544,-4.622,8.19,5.896,0.258,10.385,4.195,206.572,8.856,2.455,2.983,10.388,3.702,206.405,8.08,2.334,2.559,18.773,26.421,5.77,13.985,149.825,62.509,3.127,25.082,5.783,10.693,148.233,50.648,3.623,15.437
0827-BK1-01-115,Salto A,10.932,351.933,-3.012,10.932,351.933,3.012,20.012,351.933,29.542,1.105,73.307,-2.675,1.537,102.1,-2.52,3.645,102.4,-0.638,4.646,74.126,2.822,1.105,73.307,2.675,1.537,102.1,2.52,3.645,102.4,0.638,4.646,74.126,-2.822,5.07,73.307,13.455,4.923,102.1,4.425,3.647,102.4,1.585,6.373,74.126,10.078,27.766,35.155,2.192,13.053,145.45,57.281,-5.307,30.365,1.974,7.608,145.866,48.918,-5.623,22.717,6.529,0.319,3.061,10.708,203.387,16.122,-5.02,8.841,3.12,9.508,202.934,14.46,-4.809,6.204,5.592,0.308,7.262,3.812,203.985,16.682,-1.271,3.334,7.295,3.495,203.649,16.249,-1.268,3.035,18.937,25.932,9.224,16.14,147.614,65.524,5.605,32.896,9.576,11.132,146.742,51.738,6.2,15.144
0827-BK1-01-117,Salto A,5.584,349.568,5.926,5.584,349.568,5.926,22.83,349.568,31.417,-2.506,73.533,5.173,4.258,102.654,0.647,4.218,101.568,-0.535,-0.387,71.814,0.641,2.506,73.533,5.173,-0.754,102.654,0.647,4.218,101.568,-0.535,-0.387,71.814,0.641,7.929,73.533,17.185,6.474,102.654,4.662,4.218,101.568,0.993,4.208,71.814,8.577,28.46,35.794,-5.032,19.976,147.658,50.597,10.387,39.815,-5.411,14.749,148.843,39.996,9.756,25.289,6.473,0.476,8.603,12.113,207.021,20.786,1.3,12.498,8.464,10.723,206.234,17.838,1.65,10.611,5.57,0.363,8.499,2.878,204.522,14.557,-1.082,2.13,8.518,2.103,204.183,13.888,-1.316,1.099,17.999,25.234,-0.809,11.026,144.504,66.579,1.727,24.485,-0.103,6.806,143.042,50.392,2.449,14.837
0827-BK1-01-119,Salto A,20.868,348.36,-3.465,20.868,348.36,3.465,28.028,348.36,30.487,4.611,74.784,-1.67,5.99,103.324,-5.559,4.841,98.336,-0.819,5.426,71.916,4.583,4.611,74.784,1.67,5.99,103.324,5.559,4.841,98.336,0.819,5.426,71.916,-4.583,7.929,74.784,11.082,8.228,103.324,6.38,5.184,98.336,2.952,6.687,71.916,10.073,27.541,35.234,9.329,17.51,151.151,56.853,-3.45,28.351,8.545,14.667,151.799,48.458,-3.914,19.468,6.634,0.389,12.168,14.937,210.004,13.364,-11.196,13.614,12.092,12.555,209.445,11.124,-11.11,9.354,5.582,0.381,9.835,6.597,199.749,9.92,-1.687,7.119,9.849,5.887,199.447,9.97,-1.655,6.207,18.041,23.752,11.023,16.831,145.966,57.452,9.474,35.151,10.984,12.383,145.203,35.716,9.442,22.218
0827-BK1-01-121,Salto A,-5.759,350.96,-7.668,5.759,350.96,7.668,24.471,351.24,35.448,1.422,74.12,-0.904,-0.506,104.324,-8.002,-5.062,94.347,-2.71,-1.613,78.169,3.949,1.422,74.12,0.904,-0.506,104.324,8.002,3.23,94.347,2.71,1.613,78.169,-3.949,5.538,74.4,10.836,6.411,104.324,8.926,5.062,94.347,3.877,7.46,78.169,11.809,27.627,34.53,2.915,13.677,151.886,70.439,-1.853,27.284,2.571,8.845,151.952,60.567,-1.664,15.468,6.646,0.355,-1.042,15.337,214.659,10.83,-16.466,13.163,-1.007,13.556,214.297,8.657,-16.523,11.93,5.754,0.338,-10.414,2.799,194.129,16.444,-5.576,9.012,-10.453,1.927,194.062,15.98,-5.781,8.584,18.201,25.483,-3.232,17.635,160.813,55.626,8.054,31.622,-3.498,14.606,158.879,38.209,9.51,21.379
0827-BK1-01-123,Salto A,8.582,351.171,-1.781,8.582,351.171,1.781,26.557,351.171,31.552,-2.379,74.077,1.457,4.066,101.017,-0.68,3.347,100.196,-1.715,3.549,75.881,-0.842,2.379,74.077,1.457,-0.693,101.017,-0.68,3.347,100.196,0.161,3.549,75.881,0.842,10.355,74.077,11.306,6.152,101.017,7.361,4.532,100.196,2.663,5.518,75.881,10.223,25.706,33.244,-4.916,25.047,153.051,58.438,3.011,28.82,-5.366,21.023,153.169,48.517,2.686,23.45,6.8,0.626,8.366,12.312,209.675,16.835,-1.438,16.775,8.311,9.914,209.397,13.819,-1.478,15.32,5.947,0.352,7.019,7.48,207.638,12.906,-3.509,5.917,6.882,7.067,207.468,13.208,-3.572,5.192,18.345,24.04,7.069,13.765,157.428,60.223,-2.01,32.597,6.8,9.69,156.537,46.856,-0.812,18.378
0827-BK1-01-125,Salto A,8.226,342.509,-2.774,8.226,342.509,2.774,15.39,342.909,27.733,1.341,72.707,5.668,4.33,102.24,-5.636,1.288,99.255,-2.506,1.268,68.307,-0.3,1.341,72.707,5.668,4.33,102.24,-5.636,1.288,99.255,2.442,1.268,68.307,0.3,4.838,73.108,9.791,4.655,102.24,6.551,1.75,99.255,2.781,4.148,68.307,8.61,27.15,33.169,2.77,12.697,150.221,76.602,11.71,22.322,2.463,10.493,150.581,66.639,10.474,14.957,6.384,0.68,8.96,8.654,212.127,16.771,-11.703,11.325,8.855,6.191,211.425,14.181,-11.441,9.897,5.594,0.403,2.669,3.403,205.774,8.012,-5.154,4.944,2.645,2.725,205.635,8.082,-5.317,4.64,18.614,25.9,2.559,12.148,141.167,57.828,-0.657,24.169,2.785,9.635,139.864,45.812,0.33,14.489
0827-BK1-01-127,Salto A,10.106,349.964,-3.198,10.106,349.964,3.198,20.431,349.964,23.761,0.196,81.49,2.589,4.313,95.413,-4.39,0.514,95.095,-0.322,5.084,77.965,-1.074,0.196,81.49,2.589,4.313,95.413,-0.787,0.514,95.095,0.322,5.084,77.965,1.074,5.617,81.49,7.913,6.029,95.413,5.994,3.045,95.095,2.423,5.74,77.965,7.431,25.579,33.757,0.41,14.084,170.482,84.258,5.416,22.213,0.338,10.869,171.123,70.81,4.498,13.982,6.022,0.53,9.023,10.462,199.61,14.616,-9.185,13.942,8.671,8.019,199.411,12.55,-9.045,12.017,5.723,0.441,1.137,7.824,198.823,16.887,-0.656,7.358,1.248,7.164,198.38,16.49,-0.89,7.003,18.558,25.844,10.481,12.441,163.331,63.772,-2.549,25.744,10.487,9.112,162.372,49.908,-1.241,16.726
0827-BK1-01-129,Salto A,-9.395,348.904,-1.781,9.395,348.904,1.781,23.799,354.519,24.463,1.464,70.761,-0.757,-3.718,106.058,-1.575,-0.734,101.674,0.196,-6.407,70.411,0.355,1.464,70.761,0.757,0.79,106.058,1.575,0.734,101.674,-0.196,6.407,70.411,-0.355,6.468,76.376,10.784,7.681,106.058,5.231,1.472,101.674,1.939,8.178,70.411,6.509,28.06,32.943,3.001,17.758,145.002,96.572,-1.55,30.063,2.946,11.214,145.098,81.745,-2.052,15.919,7.091,0.667,-7.65,16.925,218.227,24.661,-3.241,13.823,-7.659,15.342,217.618,21.095,-3.38,10.41,5.927,0.478,-1.51,3.432,209.205,6.39,0.403,4.896,-1.64,2.702,209.181,6.802,0.201,4.199,18.829,25.08,-13.345,15.074,145.151,61.712,0.671,19.591,-12.563,8.665,144.563,46.053,0.849,13.226
0827-BK1-01-131,Salto A,3.451,356.255,-7.894,3.451,356.255,7.894,19.485,356.263,42.613,-1.393,71.426,0.42,2.32,100.07,-1.029,4.51,107.081,-4.12,-1.985,77.678,-3.166,1.393,71.426,0.42,-0.467,100.07,0.188,4.51,107.081,4.12,-1.985,77.678,3.166,5.494,71.433,19.962,5.441,100.07,7.572,4.516,107.081,5.381,4.034,77.678,9.698,27.287,33.219,-2.846,14.053,144.98,81.695,0.788,48.919,-2.855,9.838,146.877,70.984,-0.581,33.674,7.407,1.01,4.723,13.79,203.989,46.923,-1.948,18.023,4.756,10.422,202.164,42.063,-1.517,15.684,6.598,0.297,9.18,5.929,218.664,18.29,-8.453,10.391,9.091,4.772,218.646,17.998,-8.632,9.621,21.695,28.339,-4.055,10.396,158.692,55.212,-6.491,21.935,-3.413,6.324,157.789,36.382,-5.634,17.052
0827-BK2-01-1,Strecksprung,-5.721,-15.739,-27.957,5.721,15.739,27.957,12.856,107.87,31.461,0.694,5.409,-7.86,-1.626,-38.287,-9.875,-1.39,-13.153,-3.803,-3.4,30.291,-6.42,0.694,5.409,7.86,0.237,27.468,9.875,1.39,13.153,3.803,3.4,-30.291,6.42,3.511,24.769,7.891,2.227,38.287,9.875,2.297,14.024,5.6,4.822,30.79,8.094,23.158,29.521,1.543,9.005,12.021,61.25,-17.466,8.306,1.454,7.174,12.526,58.741,-17.417,5.327,0.756,0.263,-3.612,4.205,-85.081,14.069,-21.944,8.736,-3.818,3.671,-85.16,12.259,-21.728,7.312,0.704,0.158,-3.076,6.212,-29.164,29.093,-8.548,10.839,-2.948,5.825,-28.89,28.109,-8.859,9.862,17.06,25.889,-7.646,12.968,68.268,77.067,-14.371,15.348,-7.354,11.48,67.929,68.082,-14.909,8.917
0827-BK2-01-4,Salto C,13.396,345.043,-13.697,13.396,345.043,13.697,26.512,367.629,29.852,1.975,30.884,-3.292,6.823,192.55,-3.156,1.123,47.339,-9.529,3.475,74.27,2.28,1.975,30.884,3.292,6.823,192.55,3.156,1.123,47.339,9.529,3.475,74.27,-2.28,7.949,53.47,8.619,8.042,192.55,5.515,4.844,47.339,9.642,5.678,74.27,6.076,31.782,33.686,3.951,20.163,61.768,132.136,-6.584,22.219,3.597,14.672,65.786,123.785,-6.386,17.839,13.012,7.947,13.635,14.944,385.631,209.285,-6.345,11.455,13.974,13.058,381.5,198.52,-6.293,7.258,2.934,0.312,2.356,13.643,94.757,27.16,-19.124,13.46,2.152,12.506,95.097,25.924,-18.556,11.659,16.665,27.561,7.336,13.863,148.872,70.058,4.711,19.074,7.692,11.462,147.448,61.267,4.309,13.295
0827-BK2-01-7,Salto C,7.833,335.385,-18.831,7.833,335.385,18.831,26.509,370.53,40.149,4.638,39.63,-6.026,5.902,189.296,-3.434,-0.728,39.466,-6.792,-1.979,66.992,-2.579,4.638,39.63,6.026,5.902,189.296,3.434,-0.728,39.466,6.792,-1.979,66.992,2.579,7.943,74.776,15.021,8.595,189.296,8.362,5.221,39.466,7.231,4.75,66.992,9.536,25.624,28.284,9.203,17.708,78.632,193.182,-11.957,32.891,9.42,15.108,79.287,178.916,-11.889,26.043,12.349,7.355,11.711,17.466,375.587,188.382,-6.813,20.791,11.647,14.736,374.026,179.556,-7.03,13.216,2.241,0.476,-1.466,11.519,78.499,26.492,-13.41,9.411,-1.409,10.536,78.721,25.493,-13.176,9.071,17.434,29.858,-3.576,12.58,133.238,72.967,-5.319,21.819,-3.768,7.953,132.614,64.852,-6.08,16.062
