Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd
56.383,131.32,-623.8,-12.8,123.81,-628.7,-21.7,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.496,-304.106,168.445,47.496,304.106,168.445,94.196,691.855,226.44,27.716,-233.147,-12.309,32.75,-248.044,28.971,-14.428,36.393,152.806,1.458,140.692,-1.024,27.716,233.147,12.309,32.75,248.044,4.353,-14.428,-36.393,152.806,1.458,-140.692,-1.024,29.518,233.147,15.224,39.076,248.044,43.922,14.715,69.972,152.806,10.887,140.692,14.488
22.408,-83.52,-174.84,385.56,-54.06,-193.11,348.15,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.496,-304.106,168.445,47.496,304.106,168.445,94.196,691.855,226.44,27.716,-233.147,-12.309,32.75,-248.044,28.971,-14.428,36.393,152.806,1.458,140.692,-1.024,27.716,233.147,12.309,32.75,248.044,4.353,-14.428,-36.393,152.806,1.458,-140.692,-1.024,29.518,233.147,15.224,39.076,248.044,43.922,14.715,69.972,152.806,10.887,140.692,14.488
13.524,-4.84,238.04,29.2,-7.55,231.61,44.25,20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.496,-304.106,168.445,47.496,304.106,168.445,94.196,691.855,226.44,27.716,-233.147,-12.309,32.75,-248.044,28.971,-14.428,36.393,152.806,1.458,140.692,-1.024,27.716,233.147,12.309,32.75,248.044,4.353,-14.428,-36.393,152.806,1.458,-140.692,-1.024,29.518,233.147,15.224,39.076,248.044,43.922,14.715,69.972,152.806,10.887,140.692,14.488
98.32,-14.76,123.6,-43.32,-13.62,135.53,-37.96,20190930-1153-FRANKFURT_1-01-126,Salto B,55.725,353.52,13.039,55.725,353.52,13.039,65.785,412.466,42.851,-1.576,0.693,-5.154,34.204,222.282,15.96,11.261,64.851,2.606,11.836,65.693,-0.374,1.576,0.693,5.154,31.052,222.282,5.653,11.261,64.851,2.606,11.836,65.693,-0.374,6.878,59.64,10.917,35.63,222.282,16.781,11.261,64.851,6.35,12.015,65.693,8.803
11.366,-22.6,90.52,51.52,-15.62,83.46,51.03,20190930-1153-FRANKFURT_1-01-126,Salto B,55.725,353.52,13.039,55.725,353.52,13.039,65.785,412.466,42.851,-1.576,0.693,-5.154,34.204,222.282,15.96,11.261,64.851,2.606,11.836,65.693,-0.374,1.576,0.693,5.154,31.052,222.282,5.653,11.261,64.851,2.606,11.836,65.693,-0.374,6.878,59.64,10.917,35.63,222.282,16.781,11.261,64.851,6.35,12.015,65.693,8.803
9.544,46.12,295.56,-10.04,48.67,289.83,1.92,20190930-1153-FRANKFURT_1-01-126,Salto B,55.725,353.52,13.039,55.725,353.52,13.039,65.785,412.466,42.851,-1.576,0.693,-5.154,34.204,222.282,15.96,11.261,64.851,2.606,11.836,65.693,-0.374,1.576,0.693,5.154,31.052,222.282,5.653,11.261,64.851,2.606,11.836,65.693,-0.374,6.878,59.64,10.917,35.63,222.282,16.781,11.261,64.851,6.35,12.015,65.693,8.803
4.484,14.08,87.8,29.12,14.09,93.43,25.87,20190930-1153-FRANKFURT_1-01-126,Salto B,55.725,353.52,13.039,55.725,353.52,13.039,65.785,412.466,42.851,-1.576,0.693,-5.154,34.204,222.282,15.96,11.261,64.851,2.606,11.836,65.693,-0.374,1.576,0.693,5.154,31.052,222.282,5.653,11.261,64.851,2.606,11.836,65.693,-0.374,6.878,59.64,10.917,35.63,222.282,16.781,11.261,64.851,6.35,12.015,65.693,8.803
100.312,-6.72,93.2,-18.16,-14.18,112.17,-10.19,0827-BK1-01-121,Salto A,-5.759,350.96,-7.668,5.759,350.96,7.668,24.471,351.24,35.448,1.422,74.12,-0.904,-0.506,104.324,-8.002,-5.062,94.347,-2.71,-1.613,78.169,3.949,1.422,74.12,0.904,-0.506,104.324,8.002,3.23,94.347,2.71,1.613,78.169,-3.949,5.538,74.4,10.836,6.411,104.324,8.926,5.062,94.347,3.877,7.46,78.169,11.809
6.157,11.6,202.0,-14.4,9.89,198.23,-9.76,0827-BK1-01-121,Salto A,-5.759,350.96,-7.668,5.759,350.96,7.668,24.471,351.24,35.448,1.422,74.12,-0.904,-0.506,104.324,-8.002,-5.062,94.347,-2.71,-1.613,78.169,3.949,1.422,74.12,0.904,-0.506,104.324,8.002,3.23,94.347,2.71,1.613,78.169,-3.949,5.538,74.4,10.836,6.411,104.324,8.926,5.062,94.347,3.877,7.46,78.169,11.809
6.421,-8.88,226.4,-28.24,-11.77,225.82,-25.12,0827-BK1-01-121,Salto A,-5.759,350.96,-7.668,5.759,350.96,7.668,24.471,351.24,35.448,1.422,74.12,-0.904,-0.506,104.324,-8.002,-5.062,94.347,-2.71,-1.613,78.169,3.949,1.422,74.12,0.904,-0.506,104.324,8.002,3.23,94.347,2.71,1.613,78.169,-3.949,5.538,74.4,10.836,6.411,104.324,8.926,5.062,94.347,3.877,7.46,78.169,11.809
5.186,-11.44,175.12,2.8,-9.95,172.86,1.71,0827-BK1-01-121,Salto A,-5.759,350.96,-7.668,5.759,350.96,7.668,24.471,351.24,35.448,1.422,74.12,-0.904,-0.506,104.324,-8.002,-5.062,94.347,-2.71,-1.613,78.169,3.949,1.422,74.12,0.904,-0.506,104.324,8.002,3.23,94.347,2.71,1.613,78.169,-3.949,5.538,74.4,10.836,6.411,104.324,8.926,5.062,94.347,3.877,7.46,78.169,11.809
88.398,-5.88,160.36,-57.96,-16.18,136.84,-56.44,20191001-1148-FRANKFURT_1-01-23,Strecksprung,-6.609,-0.564,9.673,6.609,0.564,9.673,28.264,153.986,39.28,-0.9,41.003,-4.228,-2.236,-24.488,3.103,-1.725,-49.206,8.365,-1.747,32.126,2.433,0.9,41.003,4.228,2.236,-24.488,-3.103,1.725,16.175,6.115,1.747,-32.126,2.433,9.911,41.003,14.178,2.25,26.29,8.481,5.729,49.206,8.483,10.374,37.487,8.139
2.507,-12.96,33.2,27.64,-10.27,24.4,28.43,20191001-1148-FRANKFURT_1-01-23,Strecksprung,-6.609,-0.564,9.673,6.609,0.564,9.673,28.264,153.986,39.28,-0.9,41.003,-4.228,-2.236,-24.488,3.103,-1.725,-49.206,8.365,-1.747,32.126,2.433,0.9,41.003,4.228,2.236,-24.488,-3.103,1.725,16.175,6.115,1.747,-32.126,2.433,9.911,41.003,14.178,2.25,26.29,8.481,5.729,49.206,8.483,10.374,37.487,8.139
1.674,-6.96,-110.56,12.84,-3.57,-110.97,7.63,20191001-1148-FRANKFURT_1-01-23,Strecksprung,-6.609,-0.564,9.673,6.609,0.564,9.673,28.264,153.986,39.28,-0.9,41.003,-4.228,-2.236,-24.488,3.103,-1.725,-49.206,8.365,-1.747,32.126,2.433,0.9,41.003,4.228,2.236,-24.488,-3.103,1.725,16.175,6.115,1.747,-32.126,2.433,9.911,41.003,14.178,2.25,26.29,8.481,5.729,49.206,8.483,10.374,37.487,8.139
2.376,-20.4,-66.6,4.88,-23.42,-63.85,2.52,20191001-1148-FRANKFURT_1-01-23,Strecksprung,-6.609,-0.564,9.673,6.609,0.564,9.673,28.264,153.986,39.28,-0.9,41.003,-4.228,-2.236,-24.488,3.103,-1.725,-49.206,8.365,-1.747,32.126,2.433,0.9,41.003,4.228,2.236,-24.488,-3.103,1.725,16.175,6.115,1.747,-32.126,2.433,9.911,41.003,14.178,2.25,26.29,8.481,5.729,49.206,8.483,10.374,37.487,8.139
107.371,-10.4,153.64,-14.4,-6.82,166.42,-8.88,0609-4-01-323,Salto C,2.588,358.89,5.811,2.588,358.89,5.811,27.415,381.696,28.941,-2.33,64.574,-0.077,-0.794,172.938,4.639,1.708,65.3,2.168,4.003,56.078,-0.918,2.33,64.574,0.077,0.794,172.938,4.485,-1.708,65.3,2.168,1.172,56.078,-0.918,11.61,87.381,8.505,5.152,172.938,8.487,3.961,65.3,4.394,6.692,56.078,7.555
10.746,-15.96,514.4,2.0,-1.74,496.56,-1.92,0609-4-01-323,Salto C,2.588,358.89,5.811,2.588,358.89,5.811,27.415,381.696,28.941,-2.33,64.574,-0.077,-0.794,172.938,4.639,1.708,65.3,2.168,4.003,56.078,-0.918,2.33,64.574,0.077,0.794,172.938,4.485,-1.708,65.3,2.168,1.172,56.078,-0.918,11.61,87.381,8.505,5.152,172.938,8.487,3.961,65.3,4.394,6.692,56.078,7.555
3.293,-13.68,145.64,-4.64,-13.4,148.19,2.19,0609-4-01-323,Salto C,2.588,358.89,5.811,2.588,358.89,5.811,27.415,381.696,28.941,-2.33,64.574,-0.077,-0.794,172.938,4.639,1.708,65.3,2.168,4.003,56.078,-0.918,2.33,64.574,0.077,0.794,172.938,4.485,-1.708,65.3,2.168,1.172,56.078,-0.918,11.61,87.381,8.505,5.152,172.938,8.487,3.961,65.3,4.394,6.692,56.078,7.555
2.379,-5.96,92.04,-12.56,-3.68,93.07,-10.47,0609-4-01-323,Salto C,2.588,358.89,5.811,2.588,358.89,5.811,27.415,381.696,28.941,-2.33,64.574,-0.077,-0.794,172.938,4.639,1.708,65.3,2.168,4.003,56.078,-0.918,2.33,64.574,0.077,0.794,172.938,4.485,-1.708,65.3,2.168,1.172,56.078,-0.918,11.61,87.381,8.505,5.152,172.938,8.487,3.961,65.3,4.394,6.692,56.078,7.555
102.112,-32.24,-134.36,20.6,-22.76,-114.18,0.68,20191007-1159-FRANKFURT_1-01-416,Barani C,-49.166,-42.265,193.61,49.166,42.265,193.61,84.775,308.598,210.11,15.869,-139.789,12.397,-29.807,-34.819,88.541,-22.623,40.761,80.84,-12.606,91.583,11.832,15.869,139.789,12.397,-1.932,34.819,88.541,22.623,-40.761,80.84,12.606,-91.583,11.832,17.735,139.789,23.647,31.71,35.036,88.541,22.623,42.19,80.84,12.707,91.583,17.082
6.921,21.92,-300.28,86.24,17.1,-281.6,87.25,20191007-1159-FRANKFURT_1-01-416,Barani C,-49.166,-42.265,193.61,49.166,42.265,193.61,84.775,308.598,210.11,15.869,-139.789,12.397,-29.807,-34.819,88.541,-22.623,40.761,80.84,-12.606,91.583,11.832,15.869,139.789,12.397,-1.932,34.819,88.541,22.623,-40.761,80.84,12.606,-91.583,11.832,17.735,139.789,23.647,31.71,35.036,88.541,22.623,42.19,80.84,12.707,91.583,17.082
7.008,-107.64,-30.6,268.32,-107.31,-31.96,260.82,20191007-1159-FRANKFURT_1-01-416,Barani C,-49.166,-42.265,193.61,49.166,42.265,193.61,84.775,308.598,210.11,15.869,-139.789,12.397,-29.807,-34.819,88.541,-22.623,40.761,80.84,-12.606,91.583,11.832,15.869,139.789,12.397,-1.932,34.819,88.541,22.623,-40.761,80.84,12.606,-91.583,11.832,17.735,139.789,23.647,31.71,35.036,88.541,22.623,42.19,80.84,12.707,91.583,17.082
7.606,-35.6,195.64,44.52,-35.41,195.3,50.43,20191007-1159-FRANKFURT_1-01-416,Barani C,-49.166,-42.265,193.61,49.166,42.265,193.61,84.775,308.598,210.11,15.869,-139.789,12.397,-29.807,-34.819,88.541,-22.623,40.761,80.84,-12.606,91.583,11.832,15.869,139.789,12.397,-1.932,34.819,88.541,22.623,-40.761,80.84,12.606,-91.583,11.832,17.735,139.789,23.647,31.71,35.036,88.541,22.623,42.19,80.84,12.707,91.583,17.082
101.089,44.08,110.24,47.68,53.21,107.16,43.5,0827-BK2-01-81,Salto B,14.138,331.784,-26.273,14.138,331.784,26.273,34.019,390.567,43.397,3.248,-8.47,-5.444,10.419,215.338,-6.07,1.7,58.017,-8.542,-1.229,66.899,-6.216,3.248,8.47,5.444,10.419,198.398,6.07,1.7,58.017,8.542,-1.229,66.899,6.216,11.721,50.313,13.0,10.455,215.338,10.825,4.243,58.017,8.616,7.6,66.899,10.957
3.582,14.48,25.28,-3.36,9.43,30.58,-3.75,0827-BK2-01-81,Salto B,14.138,331.784,-26.273,14.138,331.784,26.273,34.019,390.567,43.397,3.248,-8.47,-5.444,10.419,215.338,-6.07,1.7,58.017,-8.542,-1.229,66.899,-6.216,3.248,8.47,5.444,10.419,198.398,6.07,1.7,58.017,8.542,-1.229,66.899,6.216,11.721,50.313,13.0,10.455,215.338,10.825,4.243,58.017,8.616,7.6,66.899,10.957
9.763,-0.72,298.88,-3.04,2.57,288.11,-2.8,0827-BK2-01-81,Salto B,14.138,331.784,-26.273,14.138,331.784,26.273,34.019,390.567,43.397,3.248,-8.47,-5.444,10.419,215.338,-6.07,1.7,58.017,-8.542,-1.229,66.899,-6.216,3.248,8.47,5.444,10.419,198.398,6.07,1.7,58.017,8.542,-1.229,66.899,6.216,11.721,50.313,13.0,10.455,215.338,10.825,4.243,58.017,8.616,7.6,66.899,10.957
4.326,15.52,101.12,-5.76,17.79,102.16,-6.69,0827-BK2-01-81,Salto B,14.138,331.784,-26.273,14.138,331.784,26.273,34.019,390.567,43.397,3.248,-8.47,-5.444,10.419,215.338,-6.07,1.7,58.017,-8.542,-1.229,66.899,-6.216,3.248,8.47,5.444,10.419,198.398,6.07,1.7,58.017,8.542,-1.229,66.899,6.216,11.721,50.313,13.0,10.455,215.338,10.825,4.243,58.017,8.616,7.6,66.899,10.957
91.835,-40.2,111.4,-50.08,-34.37,140.2,-37.55,20190930-1616-FRANKFURT_1-01-123,Strecksprung,6.505,-0.504,-0.827,6.505,0.504,0.827,27.474,108.971,41.559,-8.924,25.165,-4.978,5.773,-18.881,-2.871,7.574,-12.963,0.474,2.081,6.175,6.549,8.924,25.165,4.978,-5.773,-18.881,2.871,1.273,0.395,-0.474,2.081,-6.175,-6.549,9.321,34.97,12.603,5.773,18.881,7.436,7.574,12.963,2.997,4.806,42.157,18.523
0.692,2.52,-40.28,-29.6,2.23,-44.12,-26.23,20190930-1616-FRANKFURT_1-01-123,Strecksprung,6.505,-0.504,-0.827,6.505,0.504,0.827,27.474,108.971,41.559,-8.924,25.165,-4.978,5.773,-18.881,-2.871,7.574,-12.963,0.474,2.081,6.175,6.549,8.924,25.165,4.978,-5.773,-18.881,2.871,1.273,0.395,-0.474,2.081,-6.175,-6.549,9.321,34.97,12.603,5.773,18.881,7.436,7.574,12.963,2.997,4.806,42.157,18.523
0.834,7.64,-32.04,3.56,8.36,-31.09,6.06,20190930-1616-FRANKFURT_1-01-123,Strecksprung,6.505,-0.504,-0.827,6.505,0.504,0.827,27.474,108.971,41.559,-8.924,25.165,-4.978,5.773,-18.881,-2.871,7.574,-12.963,0.474,2.081,6.175,6.549,8.924,25.165,4.978,-5.773,-18.881,2.871,1.273,0.395,-0.474,2.081,-6.175,-6.549,9.321,34.97,12.603,5.773,18.881,7.436,7.574,12.963,2.997,4.806,42.157,18.523
1.264,14.56,-31.76,28.68,13.47,-30.82,24.69,20190930-1616-FRANKFURT_1-01-123,Strecksprung,6.505,-0.504,-0.827,6.505,0.504,0.827,27.474,108.971,41.559,-8.924,25.165,-4.978,5.773,-18.881,-2.871,7.574,-12.963,0.474,2.081,6.175,6.549,8.924,25.165,4.978,-5.773,-18.881,2.871,1.273,0.395,-0.474,2.081,-6.175,-6.549,9.321,34.97,12.603,5.773,18.881,7.436,7.574,12.963,2.997,4.806,42.157,18.523
78.723,40.4,80.96,42.56,28.78,90.46,26.73,0609-1-01-833,Bauchsprung,0.602,-38.743,-1.793,0.602,38.743,1.793,22.944,113.608,38.366,0.598,-8.803,-0.147,-1.123,-31.535,1.155,2.733,-25.051,1.737,-1.607,26.646,-4.537,0.598,8.803,0.147,-0.073,31.535,0.86,1.683,25.051,1.737,-1.607,-26.646,-0.951,7.659,25.342,9.083,4.606,31.535,5.508,4.493,25.924,7.557,6.185,30.807,16.219
0.645,-6.8,-39.36,-1.6,-6.03,-41.56,-1.64,0609-1-01-833,Bauchsprung,0.602,-38.743,-1.793,0.602,38.743,1.793,22.944,113.608,38.366,0.598,-8.803,-0.147,-1.123,-31.535,1.155,2.733,-25.051,1.737,-1.607,26.646,-4.537,0.598,8.803,0.147,-0.073,31.535,0.86,1.683,25.051,1.737,-1.607,-26.646,-0.951,7.659,25.342,9.083,4.606,31.535,5.508,4.493,25.924,7.557,6.185,30.807,16.219
1.273,-27.12,-98.56,-28.32,-21.25,-97.06,-20.96,0609-1-01-833,Bauchsprung,0.602,-38.743,-1.793,0.602,38.743,1.793,22.944,113.608,38.366,0.598,-8.803,-0.147,-1.123,-31.535,1.155,2.733,-25.051,1.737,-1.607,26.646,-4.537,0.598,8.803,0.147,-0.073,31.535,0.86,1.683,25.051,1.737,-1.607,-26.646,-0.951,7.659,25.342,9.083,4.606,31.535,5.508,4.493,25.924,7.557,6.185,30.807,16.219
1.007,2.32,-35.04,-14.08,2.13,-28.52,-3.6,0609-1-01-833,Bauchsprung,0.602,-38.743,-1.793,0.602,38.743,1.793,22.944,113.608,38.366,0.598,-8.803,-0.147,-1.123,-31.535,1.155,2.733,-25.051,1.737,-1.607,26.646,-4.537,0.598,8.803,0.147,-0.073,31.535,0.86,1.683,25.051,1.737,-1.607,-26.646,-0.951,7.659,25.342,9.083,4.606,31.535,5.508,4.493,25.924,7.557,6.185,30.807,16.219
101.248,41.4,-342.12,42.84,-28.26,-69.59,-53.88,20191001-1148-FRANKFURT_1-01-96,Rudi,217.837,49.623,512.771,217.837,49.623,512.771,231.397,393.634,525.479,10.859,-93.516,103.95,130.756,-41.304,286.575,65.904,49.418,116.331,10.318,135.024,5.915,10.859,93.516,103.95,130.756,41.304,286.575,65.904,-49.418,116.331,10.318,-35.779,5.915,21.275,98.551,105.052,130.756,65.966,286.575,65.904,93.958,117.402,13.463,135.159,16.451
20.043,196.0,-117.48,795.76,207.1,-104.5,771.08,20191001-1148-FRANKFURT_1-01-96,Rudi,217.837,49.623,512.771,217.837,49.623,512.771,231.397,393.634,525.479,10.859,-93.516,103.95,130.756,-41.304,286.575,65.904,49.418,116.331,10.318,135.024,5.915,10.859,93.516,103.95,130.756,41.304,286.575,65.904,-49.418,116.331,10.318,-35.779,5.915,21.275,98.551,105.052,130.756,65.966,286.575,65.904,93.958,117.402,13.463,135.159,16.451
12.552,195.92,-349.16,624.96,211.04,-358.04,622.47,20191001-1148-FRANKFURT_1-01-96,Rudi,217.837,49.623,512.771,217.837,49.623,512.771,231.397,393.634,525.479,10.859,-93.516,103.95,130.756,-41.304,286.575,65.904,49.418,116.331,10.318,135.024,5.915,10.859,93.516,103.95,130.756,41.304,286.575,65.904,-49.418,116.331,10.318,-35.779,5.915,21.275,98.551,105.052,130.756,65.966,286.575,65.904,93.958,117.402,13.463,135.159,16.451
9.487,21.44,274.32,52.36,27.49,287.27,34.65,20191001-1148-FRANKFURT_1-01-96,Rudi,217.837,49.623,512.771,217.837,49.623,512.771,231.397,393.634,525.479,10.859,-93.516,103.95,130.756,-41.304,286.575,65.904,49.418,116.331,10.318,135.024,5.915,10.859,93.516,103.95,130.756,41.304,286.575,65.904,-49.418,116.331,10.318,-35.779,5.915,21.275,98.551,105.052,130.756,65.966,286.575,65.904,93.958,117.402,13.463,135.159,16.451
71.401,6.88,78.72,-12.0,-1.78,96.03,-2.34,20191007-1150-FRANKFURT_2-01-36,Strecksprung,2.841,0.004,-8.003,2.841,0.004,8.003,20.255,83.075,27.379,-4.861,29.324,-6.28,-0.299,-15.03,-6.231,0.938,-17.57,0.066,7.063,3.28,4.442,4.861,29.324,6.28,0.299,-15.03,6.231,-0.938,-11.018,-0.066,-1.38,-3.272,-4.442,6.876,34.073,8.327,2.895,15.03,6.231,2.276,17.57,3.201,8.208,16.402,9.62
2.248,-18.12,-31.28,-13.76,-19.74,-34.2,-15.63,20191007-1150-FRANKFURT_2-01-36,Strecksprung,2.841,0.004,-8.003,2.841,0.004,8.003,20.255,83.075,27.379,-4.861,29.324,-6.28,-0.299,-15.03,-6.231,0.938,-17.57,0.066,7.063,3.28,4.442,4.861,29.324,6.28,0.299,-15.03,6.231,-0.938,-11.018,-0.066,-1.38,-3.272,-4.442,6.876,34.073,8.327,2.895,15.03,6.231,2.276,17.57,3.201,8.208,16.402,9.62
0.833,0.2,-32.72,-7.48,-0.85,-33.93,-7.03,20191007-1150-FRANKFURT_2-01-36,Strecksprung,2.841,0.004,-8.003,2.841,0.004,8.003,20.255,83.075,27.379,-4.861,29.324,-6.28,-0.299,-15.03,-6.231,0.938,-17.57,0.066,7.063,3.28,4.442,4.861,29.324,6.28,0.299,-15.03,6.231,-0.938,-11.018,-0.066,-1.38,-3.272,-4.442,6.876,34.073,8.327,2.895,15.03,6.231,2.276,17.57,3.201,8.208,16.402,9.62
0.741,20.08,-31.16,34.04,18.87,-32.02,30.76,20191007-1150-FRANKFURT_2-01-36,Strecksprung,2.841,0.004,-8.003,2.841,0.004,8.003,20.255,83.075,27.379,-4.861,29.324,-6.28,-0.299,-15.03,-6.231,0.938,-17.57,0.066,7.063,3.28,4.442,4.861,29.324,6.28,0.299,-15.03,6.231,-0.938,-11.018,-0.066,-1.38,-3.272,-4.442,6.876,34.073,8.327,2.895,15.03,6.231,2.276,17.57,3.201,8.208,16.402,9.62
100.02,30.0,160.88,46.88,30.27,191.62,30.82,0609-1-01-352,Doppelsalto B,5.061,705.706,-9.39,5.061,705.706,9.39,45.817,735.562,44.405,4.651,57.554,-7.399,-15.511,281.49,-0.927,12.141,282.053,1.639,3.78,84.61,-2.704,4.651,57.554,7.399,6.209,281.49,0.927,-9.578,282.053,-1.639,3.78,84.61,2.704,9.5,87.409,16.257,15.511,281.49,9.978,14.97,282.053,8.8,5.837,84.61,9.369
15.045,-16.96,95.52,-35.2,-20.24,96.82,-35.11,0609-1-01-352,Doppelsalto B,5.061,705.706,-9.39,5.061,705.706,9.39,45.817,735.562,44.405,4.651,57.554,-7.399,-15.511,281.49,-0.927,12.141,282.053,1.639,3.78,84.61,-2.704,4.651,57.554,7.399,6.209,281.49,0.927,-9.578,282.053,-1.639,3.78,84.61,2.704,9.5,87.409,16.257,15.511,281.49,9.978,14.97,282.053,8.8,5.837,84.61,9.369
42.713,-52.72,826.08,4.64,-37.76,822.75,6.46,0609-1-01-352,Doppelsalto B,5.061,705.706,-9.39,5.061,705.706,9.39,45.817,735.562,44.405,4.651,57.554,-7.399,-15.511,281.49,-0.927,12.141,282.053,1.639,3.78,84.61,-2.704,4.651,57.554,7.399,6.209,281.49,0.927,-9.578,282.053,-1.639,3.78,84.61,2.704,9.5,87.409,16.257,15.511,281.49,9.978,14.97,282.053,8.8,5.837,84.61,9.369
10.816,37.84,234.4,-25.2,35.76,229.15,-20.28,0609-1-01-352,Doppelsalto B,5.061,705.706,-9.39,5.061,705.706,9.39,45.817,735.562,44.405,4.651,57.554,-7.399,-15.511,281.49,-0.927,12.141,282.053,1.639,3.78,84.61,-2.704,4.651,57.554,7.399,6.209,281.49,0.927,-9.578,282.053,-1.639,3.78,84.61,2.704,9.5,87.409,16.257,15.511,281.49,9.978,14.97,282.053,8.8,5.837,84.61,9.369
123.487,57.68,-104.44,-54.68,45.14,-111.82,-24.92,20191008-1207-FRANKFURT_2-01-139,Cody C,19.444,406.419,-16.971,19.444,406.419,16.971,56.186,490.606,90.707,0.772,23.047,15.574,16.013,232.732,-21.047,6.693,72.851,-8.134,-4.034,77.789,-3.363,0.772,23.047,15.574,16.013,232.732,-10.101,6.693,72.851,8.134,-4.034,77.789,3.363,23.369,107.006,37.567,17.148,232.732,24.094,6.706,72.851,8.872,8.963,78.016,20.173
35.462,-7.96,604.6,-77.12,2.72,624.27,-50.57,20191008-1207-FRANKFURT_2-01-139,Cody C,19.444,406.419,-16.971,19.444,406.419,16.971,56.186,490.606,90.707,0.772,23.047,15.574,16.013,232.732,-21.047,6.693,72.851,-8.134,-4.034,77.789,-3.363,0.772,23.047,15.574,16.013,232.732,-10.101,6.693,72.851,8.134,-4.034,77.789,3.363,23.369,107.006,37.567,17.148,232.732,24.094,6.706,72.851,8.872,8.963,78.016,20.173
3.86,6.92,260.68,-75.96,11.96,257.99,-61.47,20191008-1207-FRANKFURT_2-01-139,Cody C,19.444,406.419,-16.971,19.444,406.419,16.971,56.186,490.606,90.707,0.772,23.047,15.574,16.013,232.732,-21.047,6.693,72.851,-8.134,-4.034,77.789,-3.363,0.772,23.047,15.574,16.013,232.732,-10.101,6.693,72.851,8.134,-4.034,77.789,3.363,23.369,107.006,37.567,17.148,232.732,24.094,6.706,72.851,8.872,8.963,78.016,20.173
6.404,4.0,125.68,-55.0,-0.77,125.94,-53.1,20191008-1207-FRANKFURT_2-01-139,Cody C,19.444,406.419,-16.971,19.444,406.419,16.971,56.186,490.606,90.707,0.772,23.047,15.574,16.013,232.732,-21.047,6.693,72.851,-8.134,-4.034,77.789,-3.363,0.772,23.047,15.574,16.013,232.732,-10.101,6.693,72.851,8.134,-4.034,77.789,3.363,23.369,107.006,37.567,17.148,232.732,24.094,6.706,72.851,8.872,8.963,78.016,20.173
104.026,-7.04,-70.24,-60.4,-4.65,-55.73,-46.0,0115-CHARI-05-149,1 3/4 Salto vw C,26.738,-653.408,31.002,26.738,653.408,31.002,42.391,667.249,67.834,11.37,-206.077,6.037,7.059,-173.312,7.155,4.632,-156.091,5.905,3.676,-117.928,11.905,11.37,206.077,6.037,7.059,173.312,7.155,4.632,156.091,5.905,3.676,117.928,11.905,15.418,206.077,15.983,11.504,176.635,19.829,6.024,156.091,9.307,9.446,128.445,22.715
47.067,33.6,-614.48,20.0,40.99,-649.69,5.33,0115-CHARI-05-149,1 3/4 Salto vw C,26.738,-653.408,31.002,26.738,653.408,31.002,42.391,667.249,67.834,11.37,-206.077,6.037,7.059,-173.312,7.155,4.632,-156.091,5.905,3.676,-117.928,11.905,11.37,206.077,6.037,7.059,173.312,7.155,4.632,156.091,5.905,3.676,117.928,11.905,15.418,206.077,15.983,11.504,176.635,19.829,6.024,156.091,9.307,9.446,128.445,22.715
