SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
0609-1-01-860,Von Bauch in Stand,0.816,33.139,5.248,0.816,33.139,5.248,16.811,74.988,32.547,-2.82,-14.762,-2.946,1.896,8.422,3.043,0.066,8.066,0.153,1.674,31.414,4.998,2.82,14.762,2.946,-1.896,-8.422,-2.849,-0.066,-4.615,0.153,-0.042,31.414,4.998,6.62,26.281,13.013,3.044,8.527,3.541,2.346,8.31,4.66,4.8,31.871,11.333,27.795,-6.527,-34.172,-6.82,-6.465,-32.232,-7.134,0.761,4.388,19.495,7.045,4.425,19.649,7.073,1.004,0.204,18.763,0.243,0.378,18.458,0.032,15.798,3.869,74.426,11.857,3.962,74.841,12.258
0609-1-01-297,Strecksprung,-1.185,-2.185,5.193,1.185,2.185,5.193,15.913,60.403,21.942,-4.209,13.178,-5.541,3.215,-9.486,6.362,2.425,-12.568,-0.745,-2.615,6.691,5.117,4.209,13.178,5.541,-3.215,-9.486,-4.72,0.435,5.185,-0.745,-0.245,-6.691,5.117,4.619,19.658,6.35,4.743,9.486,7.357,2.425,12.568,2.459,4.127,18.691,5.776,19.7,-9.354,29.284,-12.313,-9.233,29.129,-11.859,0.469,7.144,-21.081,14.138,7.408,-20.958,13.447,0.279,5.412,-28.053,-1.662,5.372,-27.94,-1.361,18.512,-5.773,15.099,11.577,-5.567,14.492,11.364
20191008-1157-FRANKFURT_1-01-390,Grätschwinkel,2.28,-2.787,8.502,2.28,2.787,8.502,35.608,210.682,48.885,1.162,20.821,3.271,-5.295,-93.883,2.548,6.691,59.082,-1.456,-0.279,11.193,4.139,1.162,20.821,3.271,2.97,52.241,2.548,-1.574,-59.082,-1.456,-0.279,-11.193,4.139,8.42,31.88,14.1,10.868,93.883,13.74,9.935,61.903,7.511,6.385,23.016,13.533,21.335,2.781,49.812,7.825,2.114,48.412,8.634,8.35,-12.544,-224.905,6.257,-11.735,-221.58,6.431,8.393,15.898,142.909,-3.768,15.439,139.982,-4.745,20.095,-0.453,23.357,10.331,-0.976,33.197,10.426
20190930-1153-FRANKFURT_1-01-201,Schraubensalto,21.384,120.087,400.106,21.384,120.087,400.106,180.232,247.772,408.412,30.288,75.309,71.933,61.992,-38.367,146.692,-70.604,3.247,146.134,-0.292,79.898,35.348,30.288,75.309,71.933,61.992,-38.367,146.692,-70.604,3.247,146.134,-0.292,79.898,35.348,33.018,75.309,71.933,64.633,53.418,146.692,70.604,39.146,146.134,11.978,79.898,43.653,23.481,63.705,158.827,155.252,64.199,158.797,154.478,7.028,130.873,-82.012,313.639,129.23,-81.112,313.36,10.485,-150.051,6.153,312.457,-148.372,5.859,311.989,17.271,-0.919,168.961,77.803,-1.473,165.257,78.471
0609-1-01-57,Salto C,8.423,355.435,-23.086,8.423,355.435,23.086,38.64,391.648,42.475,2.285,28.977,-11.587,4.371,237.663,-5.881,3.995,61.103,-4.207,-2.228,27.693,-1.411,2.285,28.977,11.587,4.371,237.663,5.881,3.995,61.103,4.207,-2.228,27.693,1.411,8.533,64.254,15.085,15.541,237.663,11.576,4.783,61.103,6.102,9.783,28.628,9.712,26.104,4.721,59.87,-23.94,4.371,65.269,-23.997,16.552,9.069,493.077,-12.2,9.291,486.997,-11.753,2.422,8.288,126.769,-8.729,8.506,127.179,-8.876,21.541,-4.727,57.484,-2.596,-5.461,56.378,-2.178
20191008-1207-FRANKFURT_2-01-255,Fliffis C,-7.36,-354.572,208.807,7.36,354.572,208.807,90.608,674.645,272.913,5.296,-199.096,6.429,0.121,-249.779,25.804,-32.052,-45.102,154.61,19.274,139.405,21.963,5.296,199.096,6.429,0.121,249.779,25.804,21.216,45.102,154.61,-19.274,-139.405,21.963,15.901,199.096,36.059,13.772,249.779,28.715,36.969,86.366,154.61,23.966,139.405,53.529,38.907,13.793,-518.48,16.743,13.022,-512.045,14.2,49.185,-0.324,-653.601,68.401,-1.758,-651.689,70.93,27.204,-83.498,-113.487,405.253,-80.884,-115.027,400.079,26.456,50.433,363.354,55.655,48.788,359.238,59.303
0115-JANEIKE-01-21,Fliffis B,1.846,-324.099,-195.969,1.846,324.099,195.969,216.778,570.742,248.164,-50.545,-226.529,20.009,-54.753,-204.042,-21.662,85.571,-3.504,-150.226,21.573,109.975,-44.09,50.545,226.529,20.009,54.753,204.042,-18.355,-85.571,3.504,150.226,-17.882,-109.975,44.09,51.467,227.497,25.546,56.568,204.042,27.409,87.17,29.228,150.226,21.573,109.975,44.983,47.153,-113.841,-510.2,45.065,-113.787,-507.16,43.009,30.608,-123.876,-461.633,-49.01,-123.471,-462.271,-50.666,18.698,193.6,-7.928,-339.878,192.897,-8.001,-336.869,23.93,48.941,248.583,-99.572,49.133,248.429,-98.589
0115-MORITZ-03-30,Strecksprung,-3.721,-1.175,11.544,3.721,1.175,11.544,22.451,99.995,31.652,5.577,22.708,-1.891,-3.723,-10.553,13.279,-0.604,-17.48,-2.849,-4.971,4.15,3.006,5.577,22.708,1.891,-3.723,-10.553,9.497,-0.604,-6.83,-2.849,2.472,-4.15,3.006,7.342,23.951,9.588,6.197,10.553,14.003,1.374,17.48,3.339,7.538,48.011,4.721,21.281,11.968,48.73,-4.057,11.894,48.979,-4.409,0.93,-8.011,-22.824,28.517,-8.168,-22.838,28.796,0.751,-1.286,-37.571,-6.183,-1.356,-37.232,-6.0,19.307,-10.669,10.201,6.678,-10.654,9.742,6.586
20191001-1202-FRANKFURT_2-01-141,Salto A,-21.635,-348.998,-32.554,21.635,348.998,32.554,27.102,350.646,51.104,-4.157,-78.306,2.54,-2.07,-83.674,-8.71,-9.345,-80.559,-4.177,-6.063,-106.459,-22.207,4.157,78.306,2.54,2.07,83.674,3.63,9.345,80.559,4.177,6.063,106.459,22.207,7.314,79.914,15.213,3.092,83.674,8.883,9.345,80.559,4.695,7.35,106.499,22.313,28.289,-10.25,-194.212,9.138,-9.788,-191.729,6.056,7.925,-5.032,-207.632,-18.987,-5.705,-207.252,-19.237,9.111,-23.221,-199.844,-7.654,-22.962,-200.294,-8.05,20.416,-14.873,-265.339,-50.237,-14.918,-261.097,-44.301
20191008-1207-FRANKFURT_2-01-60,Salto A,19.769,341.161,-72.853,19.769,341.161,72.853,36.161,350.906,89.972,-1.564,54.417,-20.24,5.554,105.059,-10.825,4.972,71.971,-19.383,10.806,109.713,-22.405,1.564,54.417,20.24,2.426,105.059,10.825,4.972,71.971,19.383,10.806,109.713,22.405,5.965,57.25,26.222,7.633,105.059,15.222,6.462,71.971,19.383,16.101,116.625,29.145,26.465,-3.612,126.333,-47.025,-1.895,128.732,-48.115,9.012,12.763,243.529,-24.996,12.767,241.951,-24.965,5.92,11.638,167.609,-45.091,11.458,168.226,-44.659,20.82,24.325,255.762,-55.54,23.28,258.737,-43.409
20191007-1150-FRANKFURT_2-01-160,Strecksprung,6.29,2.488,-4.588,6.29,2.488,4.588,21.098,105.634,25.585,-0.131,41.053,0.036,0.233,-3.67,-5.77,2.664,-26.263,-2.062,3.524,-8.632,3.208,0.131,41.053,0.036,-0.029,-3.67,5.698,2.664,-26.263,2.062,3.524,-8.632,-3.208,9.441,41.265,9.427,1.932,14.363,8.106,3.27,26.263,3.299,6.455,23.742,4.753,22.355,0.031,94.072,2.658,-1.158,94.023,3.543,0.896,0.849,-6.656,-10.418,1.399,-6.574,-10.715,0.944,6.352,-57.809,-2.089,6.267,-57.88,-2.08,16.918,8.209,-17.44,9.746,8.364,-17.498,9.593
20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A,-8.282,319.349,-4.839,8.282,319.349,4.839,25.575,319.572,40.298,-3.181,46.119,1.473,-3.685,85.368,-2.106,-6.147,108.243,-1.112,4.73,79.619,-3.094,3.181,46.119,1.473,3.685,85.368,-0.841,6.147,108.243,1.112,-4.73,79.619,3.094,3.534,46.119,6.489,3.942,85.368,2.705,7.238,108.243,8.956,10.861,79.842,22.148,24.288,-7.184,99.046,6.986,-6.821,99.481,6.7,4.752,-8.305,184.431,-0.748,-8.29,184.323,-0.983,4.681,-13.633,233.945,1.404,-13.573,233.981,1.762,19.629,9.651,170.742,-3.173,10.129,167.819,-2.5
20190930-1616-FRANKFURT_1-01-57,Barani C,-67.975,-119.617,200.866,67.975,119.617,200.866,84.137,317.096,215.615,-17.284,-115.12,21.172,-28.544,-99.933,76.414,-6.777,24.038,79.757,-15.37,71.398,23.524,17.284,115.12,21.172,28.544,99.933,76.414,6.777,-24.038,79.757,15.37,-71.398,23.524,18.867,118.937,24.454,29.009,102.641,76.414,18.786,24.12,79.757,17.475,71.398,34.991,28.993,-39.104,-260.452,47.901,-38.776,-259.375,48.325,11.536,-64.579,-226.093,172.881,-63.516,-225.324,172.234,5.719,-15.564,54.992,180.809,-16.485,54.825,180.136,18.148,-34.658,161.709,52.811,-35.006,159.754,53.769
20191008-1207-FRANKFURT_2-01-174,Schraubensalto A,72.363,159.11,362.738,72.363,159.11,362.738,166.067,277.801,373.957,42.093,74.402,64.793,57.765,-43.274,121.371,-45.435,14.239,142.833,17.939,113.743,33.741,42.093,74.402,64.793,57.765,-43.274,121.371,-45.435,14.239,142.833,17.939,113.743,33.741,42.093,74.402,66.83,59.064,48.568,121.371,45.435,41.088,142.833,19.474,113.743,42.924,23.678,96.805,172.023,148.9,98.634,170.194,150.752,6.903,133.731,-99.506,280.734,131.862,-99.3,282.351,10.252,-104.858,33.635,330.157,-102.96,33.849,328.464,21.358,42.344,264.237,76.961,39.874,261.84,76.652
20191007-1159-FRANKFURT_1-01-99,Strecksprung,-0.748,3.183,6.896,0.748,3.183,6.896,22.232,98.871,31.483,0.093,24.656,-3.919,5.321,-22.233,6.693,-2.162,-23.989,11.631,-4.0,24.749,-7.509,0.093,24.656,3.919,5.321,-22.233,-1.144,-2.162,19.144,11.631,-2.504,-18.383,-7.509,9.688,25.145,5.13,5.321,22.233,6.693,2.732,23.989,12.008,4.491,27.504,7.653,22.426,0.233,61.639,-9.797,-0.111,61.735,-8.952,1.128,13.302,-55.582,16.733,13.545,-54.818,16.201,1.206,-5.404,-59.973,29.077,-5.4,-59.601,28.442,18.215,-10.053,62.356,-18.847,-10.285,61.814,-18.214
20191003-1152-FRANKFURT_1-01-28,Cody C,-41.146,374.828,-8.822,41.146,374.828,8.822,54.929,447.588,34.772,3.174,-9.703,5.379,-18.532,222.088,-3.323,-11.27,79.817,-4.904,-14.517,82.626,-5.974,3.174,9.703,5.379,12.185,202.682,-3.323,11.27,79.817,0.792,14.517,82.626,5.974,10.609,63.057,13.182,18.532,222.088,7.085,11.27,79.817,5.357,14.517,82.626,9.148,39.719,7.3,-23.672,16.741,5.106,-16.158,17.083,24.394,-45.028,534.841,-4.197,-44.297,529.062,-4.671,7.309,-27.462,191.761,-7.927,-27.653,192.453,-7.929,15.458,-35.528,199.246,-10.428,-34.929,196.997,-9.204
0609-1-01-646,Bauchsprung,0.446,-42.024,-7.055,0.446,42.024,7.055,18.522,127.863,34.391,-0.406,-5.883,-0.353,0.822,-38.55,-3.421,0.916,-30.667,5.115,-0.886,33.076,-8.395,0.406,5.883,0.353,0.01,38.55,3.421,0.916,30.667,-2.434,-0.886,-33.076,5.714,3.244,21.605,5.361,3.58,38.55,4.996,5.445,30.667,7.851,6.253,37.041,16.183,22.347,-0.857,-12.646,-0.765,-0.719,-12.623,-0.891,0.795,1.753,-83.946,-7.546,2.034,-83.864,-7.218,1.807,2.003,-67.089,11.19,1.874,-66.9,11.122,23.171,-1.775,72.294,-18.445,-1.779,71.875,-18.488
20191007-1159-FRANKFURT_1-01-348,3/4 Salto vw A,12.93,-272.858,18.888,12.93,272.858,18.888,20.566,302.559,38.062,5.917,-12.878,4.108,-0.576,-47.857,2.908,4.542,-115.835,4.659,3.045,-96.288,7.212,5.917,12.878,4.108,-0.576,47.857,2.908,4.542,115.835,4.659,3.045,96.288,7.212,8.168,24.911,10.993,1.775,48.803,3.886,4.542,115.835,4.668,6.08,113.01,18.514,21.777,12.678,-29.883,12.108,12.131,-29.194,11.856,1.459,-1.821,-108.44,9.459,-1.614,-108.673,9.577,3.895,9.654,-260.858,13.384,9.467,-260.798,13.28,29.106,6.298,-216.084,19.151,6.352,-217.402,19.533
0110-MORITZ-01-78,Fliffis- Rudi B,-189.137,-255.338,-490.297,189.137,255.338,490.297,306.829,635.627,541.337,-10.3,-269.519,13.178,-152.974,-57.716,-240.87,-24.674,-60.233,-227.221,-1.189,132.13,-35.384,10.3,269.519,13.178,152.974,57.716,214.514,24.674,60.233,227.221,1.189,-132.13,35.384,12.021,273.167,17.907,152.974,114.742,243.605,121.384,115.587,227.221,20.45,132.13,52.604,52.513,-20.357,-532.646,26.044,-20.479,-529.541,25.025,34.319,-302.32,-114.063,-476.027,-302.084,-118.857,-474.081,25.929,-48.955,-119.51,-450.835,-49.757,-115.888,-451.954,25.639,-2.479,261.751,-69.953,-1.975,260.82,-70.901
20191008-1157-FRANKFURT_1-01-158,Barani A,-49.565,90.402,183.028,49.565,90.402,183.028,74.259,315.88,209.707,1.182,-77.439,32.002,-48.494,-29.964,106.398,-4.08,75.35,53.082,1.826,122.455,-8.453,1.182,77.439,32.002,46.13,29.964,106.398,4.08,-75.35,53.082,-1.826,58.35,-8.453,9.329,77.439,35.002,48.494,40.636,106.398,7.838,75.35,55.195,8.598,122.455,13.112,26.151,2.815,-184.379,76.194,1.846,-185.022,77.177,8.981,-115.461,-71.343,253.328,-114.47,-69.628,253.1,8.462,-9.76,180.264,126.99,-10.215,179.673,126.897,27.552,4.63,292.604,-19.874,4.745,294.238,-18.81
0609-1-01-289,Doppelsalto B,20.942,696.433,-19.485,20.942,696.433,19.485,42.988,717.537,54.057,4.155,54.427,-6.952,-3.117,261.202,-0.891,13.214,293.987,-1.659,6.689,86.816,-9.983,4.155,54.427,6.952,-3.117,261.202,0.891,13.214,293.987,1.659,6.689,86.816,9.983,8.616,75.532,17.66,6.683,261.202,11.833,18.379,293.987,12.071,9.31,86.816,12.493,23.991,9.53,124.833,-15.946,9.482,126.715,-15.555,30.038,-7.148,599.088,-2.044,-7.088,597.223,-1.876,36.622,30.357,672.464,-3.881,30.13,669.946,-4.07,18.468,15.626,198.911,-22.943,15.933,198.067,-21.92
20191007-1534-FRANKFURT_2-01-48,Barani A,-91.649,67.765,187.756,91.649,67.765,187.756,99.723,278.207,216.525,-4.321,-80.467,35.735,-52.992,-23.609,93.729,-32.068,51.567,66.925,-2.268,120.273,-8.632,4.321,80.467,35.735,52.992,23.609,93.729,32.068,-51.567,66.925,2.268,15.256,-8.632,9.832,80.467,35.736,52.992,25.9,93.729,32.068,51.567,66.925,4.831,120.273,20.136,25.316,-10.487,-195.308,86.736,-10.715,-194.561,84.194,9.005,-129.248,-57.582,228.607,-128.224,-56.705,227.51,9.219,-78.215,125.774,163.232,-78.298,125.454,163.023,22.901,-5.283,293.164,-19.882,-5.095,290.368,-17.67
20191008-1157-FRANKFURT_1-01-296,Grätschwinkel,-2.876,-8.815,11.703,2.876,8.815,11.703,24.843,193.566,40.199,0.705,2.67,1.696,-0.076,-65.686,1.768,-3.709,54.019,6.684,0.204,0.182,1.555,0.705,2.67,1.696,-0.076,60.346,1.768,2.451,-54.019,6.684,-0.204,-0.182,1.555,5.69,37.473,10.219,7.797,87.55,13.591,5.108,56.288,8.397,6.248,12.255,7.992,19.081,1.523,7.096,3.916,1.57,1.16,4.483,10.891,-0.066,-152.262,4.084,-0.35,-150.337,4.005,4.782,-8.551,124.263,15.538,-8.201,123.082,14.969,19.536,0.198,0.097,3.423,0.066,-0.531,3.225
0827-BK2-02-71,Salto B,17.494,342.468,-33.337,17.494,342.468,33.337,38.204,380.087,59.263,2.145,8.874,-7.373,7.726,217.396,-5.942,7.952,54.264,-13.854,-0.329,61.934,-6.168,2.145,8.874,7.373,7.726,217.396,5.942,7.952,54.264,13.854,-0.329,61.934,6.168,5.994,46.493,15.701,19.548,217.396,15.396,7.952,54.264,13.854,4.71,61.934,14.312,26.173,4.584,18.962,-15.755,4.081,20.908,-16.607,21.46,16.508,464.521,-12.695,16.831,459.942,-11.891,3.772,17.032,116.444,-29.87,17.162,118.692,-30.288,26.511,-0.828,132.516,-12.841,-0.636,132.384,-13.463
20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.853,-276.516,12.139,10.853,276.516,12.139,17.468,304.76,30.771,3.912,-8.03,-0.539,1.019,-43.279,2.311,4.975,-126.809,7.115,0.947,-98.398,3.251,3.912,8.03,0.539,1.019,43.279,1.233,4.975,126.809,7.115,0.947,98.398,3.251,5.13,20.26,7.13,1.712,44.641,2.766,5.413,126.809,7.135,5.213,113.049,13.74,19.633,8.271,-18.88,1.664,7.668,-18.408,2.411,1.161,1.822,-97.994,8.048,1.69,-98.33,8.11,4.958,10.693,-285.281,18.82,10.714,-285.025,18.57,26.905,1.631,-220.192,10.146,1.953,-221.091,10.069
20191007-1524-FRANKFURT_1-01-51,Barani A,-96.186,31.493,180.203,99.916,287.382,232.344,96.186,31.493,180.203,-22.407,-63.464,26.462,-34.212,-63.603,64.691,-35.241,43.555,96.897,-4.326,115.006,-7.848,22.407,63.464,26.462,34.212,63.603,64.691,35.241,-43.555,96.897,4.326,-52.019,-7.848,24.213,63.527,44.565,34.212,63.603,64.691,35.241,44.884,96.897,6.25,115.368,26.191,32.595,-52.66,-149.012,62.221,-50.588,-152.971,62.197,8.711,-80.188,-150.509,151.379,-80.029,-149.084,151.537,8.581,-83.41,102.078,228.836,-83.535,101.447,227.8,22.507,-10.044,271.378,-19.462,-9.823,270.64,-12.246
0609-4-01-346,Fliffis B,-125.253,-212.277,245.78,125.253,212.277,245.78,166.06,598.358,268.012,-6.93,-258.781,13.955,-7.049,-120.851,65.828,-101.465,35.083,138.55,-9.808,132.273,27.447,6.93,258.781,13.955,7.049,120.851,65.828,101.465,-35.083,138.55,9.808,-132.273,27.447,21.318,258.781,32.849,29.744,125.831,65.991,101.465,81.473,138.55,13.533,132.273,30.621,44.287,-14.696,-526.405,31.97,-14.484,-524.814,32.356,21.468,-14.939,-244.916,137.834,-15.626,-243.525,137.705,20.344,-207.929,74.178,286.851,-206.827,73.098,285.537,27.744,-20.42,271.216,59.014,-21.476,271.121,59.907
0609-1-01-214,Doppelsalto B,33.708,698.442,-12.265,33.708,698.442,12.265,57.092,716.278,60.822,7.204,62.294,-8.484,-4.071,253.434,-2.076,21.002,285.674,7.921,9.573,97.04,-9.627,7.204,62.294,8.484,-4.071,253.434,2.076,21.002,285.674,-7.921,9.573,97.04,9.627,12.523,80.128,17.278,5.385,253.436,11.421,28.179,285.674,20.206,11.005,97.04,11.917,25.762,16.475,142.305,-19.289,17.081,144.798,-19.246,30.059,-9.328,574.965,-4.871,-9.672,573.878,-4.786,36.526,47.739,652.813,18.054,46.945,649.655,17.651,17.51,22.108,222.156,-21.925,23.389,220.708,-21.543
20191008-1207-FRANKFURT_2-01-229,Salto A,17.966,358.262,-32.974,17.966,358.262,32.974,25.109,358.363,45.84,4.638,68.998,-6.191,5.462,90.518,-7.005,2.653,86.515,-9.749,5.213,112.231,-10.029,4.638,68.998,6.191,5.462,90.518,7.005,2.653,86.515,9.749,5.213,112.231,10.029,7.714,69.099,12.226,6.121,90.518,7.008,3.414,86.515,9.937,7.859,112.231,16.668,23.576,10.837,161.21,-14.464,11.349,162.386,-11.699,8.043,12.761,211.492,-16.368,12.971,211.235,-16.668,7.373,6.23,202.992,-22.847,6.24,202.601,-22.731,23.091,12.199,263.613,-23.771,11.643,263.958,-25.071
0609-1-01-557,Salto C,32.928,363.525,-11.313,32.928,363.525,11.313,43.597,391.19,41.311,2.803,43.995,-10.126,14.274,207.733,6.624,9.792,58.006,-4.485,6.059,53.792,-3.326,2.803,43.995,10.126,14.274,207.733,-6.624,9.792,58.006,4.485,6.059,53.792,3.326,7.575,71.659,18.424,17.827,207.733,10.009,9.792,58.006,4.701,8.403,53.792,8.177,26.373,6.011,89.366,-20.934,6.279,93.995,-20.252,14.019,29.443,433.262,13.581,29.479,428.209,12.604,2.908,20.383,120.67,-9.354,20.427,120.898,-9.779,22.264,12.724,112.432,-6.852,11.548,112.717,-6.151
0609-1-01-251,Bauchsprung,-1.754,-36.329,-12.866,1.754,36.329,12.866,30.146,109.007,50.473,-3.262,4.346,-0.927,0.662,-29.956,-0.887,0.604,-34.534,-5.23,0.243,23.814,-5.822,3.262,4.346,0.927,-0.662,21.264,0.887,-0.604,34.534,5.23,-0.243,-23.814,5.822,4.726,15.773,8.597,2.881,29.956,5.776,8.407,34.825,14.416,14.133,28.453,21.684,22.759,-6.658,8.87,-1.892,-6.431,8.986,-2.625,0.543,1.292,-61.503,-1.79,1.09,-61.646,-1.748,1.733,1.47,-70.489,-10.458,1.712,-70.089,-10.225,24.126,0.211,48.593,-12.401,0.664,48.127,-11.78
0609-4-01-444,Strecksprung,-2.531,4.166,-3.792,2.531,4.166,3.792,19.173,93.177,26.842,-2.362,15.099,1.745,0.44,-10.307,2.302,-0.288,-9.62,-3.982,-0.32,8.993,-3.857,2.362,15.099,1.745,-0.44,-10.307,2.302,0.288,0.035,-3.982,0.32,-0.662,3.726,6.775,30.437,6.059,3.426,10.307,7.924,4.323,9.62,5.592,4.649,42.813,7.267,23.412,-4.779,31.805,6.469,-4.927,32.056,7.016,1.059,0.802,-18.805,7.58,0.655,-18.975,7.343,0.969,-0.648,-17.436,-4.938,-0.567,-17.368,-4.986,17.683,-0.741,20.247,-4.668,-0.499,20.246,-4.415
0609-1-01-31,Salto C,24.693,353.465,-19.091,24.693,353.465,19.091,43.68,382.154,43.429,4.859,30.374,-14.615,6.279,227.1,-2.29,10.105,60.398,-3.46,3.45,35.592,1.274,4.859,30.374,14.615,6.279,227.1,2.29,10.105,60.398,3.46,3.45,35.592,-1.274,12.456,59.048,17.669,10.942,227.1,10.525,10.105,60.398,6.512,10.177,35.608,8.723,26.843,10.258,61.48,-30.229,10.885,66.52,-29.111,15.319,12.823,476.42,-5.197,12.475,470.517,-6.161,2.591,21.272,126.576,-7.147,21.305,126.901,-7.381,20.622,7.202,74.876,2.694,6.298,73.467,2.781
20190930-1247-FRANKFURT_2-01-44,Salto B,-1.126,366.459,-6.319,1.126,366.459,6.319,15.994,369.523,26.866,2.037,44.062,1.53,2.469,99.395,-4.384,-2.12,113.599,-2.756,-3.512,109.403,-0.709,2.037,44.062,1.53,2.469,99.395,1.324,-2.12,113.599,2.756,-1.26,109.403,0.709,4.995,47.125,7.856,3.027,99.395,4.869,2.21,113.599,3.799,5.762,109.403,10.341,25.85,4.931,103.223,6.733,4.092,105.626,6.348,9.442,5.928,230.718,-6.896,5.59,229.693,-6.9,8.712,-4.668,264.658,-3.173,-4.484,265.026,-3.261,18.067,-7.642,254.54,2.084,-6.66,253.763,2.482
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,92.673,-294.807,586.506,277.665,671.459,612.864,92.673,294.807,586.506,-23.927,-261.447,28.966,26.669,-164.597,175.048,42.095,-16.971,345.975,47.836,148.209,36.518,23.927,261.447,28.966,-21.185,164.597,175.048,42.095,16.971,345.975,47.836,-148.209,36.518,30.146,267.345,29.236,63.23,178.865,175.048,135.715,77.04,345.975,48.574,148.209,62.605,55.905,-54.879,-599.648,66.436,-54.896,-597.788,66.297,34.984,61.168,-377.517,401.487,60.713,-375.782,401.926,35.864,96.367,-37.863,795.921,98.775,-38.264,793.087,32.795,109.988,341.594,79.692,106.624,341.184,81.248
0609-1-01-880,Bauchsprung,-0.435,-41.633,-8.694,0.435,41.633,8.694,20.249,112.879,32.432,-1.687,-1.378,1.781,0.31,-37.744,-6.828,5.791,-26.734,2.215,-4.849,24.223,-5.861,1.687,1.378,1.781,-0.31,37.744,3.267,3.037,26.734,-2.215,-3.979,-24.223,5.861,1.92,17.553,4.545,4.732,37.744,6.828,5.791,26.734,5.488,7.806,30.848,15.571,22.605,-3.699,-3.021,3.905,-3.702,-3.174,3.612,0.908,0.682,-83.137,-15.04,0.583,-82.441,-14.515,1.553,12.756,-58.886,4.878,12.726,-59.352,4.326,21.829,-10.741,53.254,-13.044,-10.307,52.376,-10.461
0609-4-01-205,Schraubensalto C,88.282,189.518,389.773,88.282,189.518,389.773,152.847,289.051,394.731,43.737,80.475,66.146,64.767,-45.491,213.301,-24.253,72.845,99.033,4.03,81.689,11.293,43.737,80.475,66.146,64.767,-45.491,213.301,-24.253,72.845,99.033,4.03,81.689,11.293,43.737,80.475,66.146,77.555,54.042,213.301,24.253,72.845,99.033,7.302,81.689,16.25,25.0,93.09,173.047,143.508,93.496,171.901,144.48,13.524,137.834,-94.966,456.604,136.672,-93.002,454.25,8.598,-51.493,156.743,212.926,-51.077,155.362,213.442,20.204,8.613,175.304,26.08,8.143,174.369,26.729
0609-4-01-258,Salto C,3.667,364.028,5.059,3.667,364.028,5.059,23.986,383.388,29.969,-6.262,80.653,3.412,3.383,151.446,6.826,5.729,72.612,1.587,0.817,59.317,-6.767,6.262,80.653,3.412,-3.383,151.446,6.826,-0.029,72.612,1.587,0.817,59.317,-6.767,7.84,100.014,9.033,4.16,151.446,7.42,5.729,72.612,3.559,6.257,59.317,9.958,27.384,-12.247,159.967,9.461,-12.111,158.703,10.142,10.221,6.666,298.777,16.156,6.438,299.363,15.431,3.517,11.301,144.545,5.846,11.193,144.275,5.989,19.835,1.495,118.428,-10.412,2.22,117.226,-10.561
