SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil
generated_Mean_Fliffis C,Fliffis C,43.797,-31.587,-525.314,68.97,-32.826,-522.224,69.777
generated_Mean_Fliffis C,Fliffis C,33.211,-58.799,-367.97,106.244,-57.69,-366.725,108.731
generated_Mean_Fliffis C,Fliffis C,25.506,-62.858,-201.002,179.583,-61.539,-203.335,178.887
generated_Mean_Fliffis C,Fliffis C,21.43,-53.96,-73.495,238.379,-54.052,-77.466,233.747
generated_Mean_Fliffis C,Fliffis C,18.61,-52.379,8.081,236.409,-52.701,8.484,236.096
generated_Mean_Fliffis C,Fliffis C,16.261,-47.883,91.309,223.227,-47.329,90.962,221.091
generated_Mean_Fliffis C,Fliffis C,14.268,-35.106,155.053,174.76,-35.087,153.361,173.856
generated_Mean_Fliffis C,Fliffis C,13.416,-19.471,186.104,109.049,-20.112,185.448,109.566
generated_Mean_Fliffis C,Fliffis C,13.557,-13.607,210.985,52.707,-13.118,212.835,55.905
generated_Mean_Fliffis C,Fliffis C,12.223,-0.358,268.421,38.519,0.431,268.609,35.748
generated_Mean_Fliffis C,Fliffis C,14.226,21.884,335.248,-7.212,20.406,328.334,-9.974
generated_Mean_Fliffis C,Fliffis C,58.67,17.475,267.87,-54.225,14.873,263.159,-44.8
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,88.306,-2.748,254.009,12.082,-0.328,259.337,7.393
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,22.047,-36.818,326.212,-1.343,-32.354,313.593,2.097
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,11.737,-1.075,199.296,3.59,-5.517,200.623,4.762
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,12.616,-17.08,103.298,-10.468,-17.862,98.2,-11.94
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,22.224,-65.071,-118.961,-8.383,-60.315,-122.209,-5.949
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,36.202,-30.023,-388.54,59.33,-30.926,-382.029,54.078
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,44.015,4.746,-527.979,31.109,3.157,-525.482,29.558
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,45.935,0.184,-609.867,-29.437,0.211,-605.543,-25.087
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,45.659,-6.161,-602.999,-29.62,-6.756,-599.573,-33.236
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,43.528,-18.734,-517.951,-85.164,-18.211,-514.677,-85.591
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,40.12,-32.826,-368.482,-143.559,-34.392,-363.479,-138.818
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,26.627,-55.816,-142.487,-94.72,-48.114,-146.803,-91.106
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,20.377,37.21,16.721,26.469,32.537,12.458,20.44
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,16.545,45.109,88.992,51.879,41.746,88.735,52.835
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,14.732,-5.729,146.051,73.566,-4.301,145.435,72.567
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.616,-24.624,184.544,63.501,-23.742,183.401,63.695
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,14.119,-29.698,206.542,45.615,-29.586,206.838,46.684
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.03,-23.505,240.453,38.171,-22.843,242.734,37.219
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,13.928,13.656,312.244,19.337,13.227,303.053,15.451
generated_Mean_1/2 ein 1/2 aus C,1/2 ein 1/2 aus C,65.557,39.638,227.392,-22.732,36.76,219.464,-15.081
generated_Mean_Doppelsalto B,Doppelsalto B,79.361,12.924,275.94,-20.621,16.136,275.34,-21.439
generated_Mean_Doppelsalto B,Doppelsalto B,20.075,8.832,283.838,-12.852,9.231,273.898,-18.57
generated_Mean_Doppelsalto B,Doppelsalto B,6.47,8.729,103.973,-40.996,7.687,102.626,-34.319
generated_Mean_Doppelsalto B,Doppelsalto B,16.534,-1.489,-67.432,-2.47,-1.176,-53.208,-6.557
generated_Mean_Doppelsalto B,Doppelsalto B,16.743,-9.211,19.645,-21.741,-10.153,33.863,-19.091
generated_Mean_Doppelsalto B,Doppelsalto B,18.233,-30.352,381.096,-8.604,-28.453,374.731,-8.862
generated_Mean_Doppelsalto B,Doppelsalto B,31.781,-26.902,632.373,-2.727,-27.475,620.339,-1.561
generated_Mean_Doppelsalto B,Doppelsalto B,36.731,-27.688,665.593,6.008,-27.549,665.802,4.955
generated_Mean_Doppelsalto B,Doppelsalto B,36.778,-24.148,691.805,4.852,-23.601,694.76,4.659
generated_Mean_Doppelsalto B,Doppelsalto B,40.943,-11.983,769.461,6.874,-11.285,767.35,6.7
generated_Mean_Doppelsalto B,Doppelsalto B,46.994,11.387,804.2,7.893,11.902,797.903,8.806
generated_Mean_Doppelsalto B,Doppelsalto B,44.329,44.695,725.147,13.562,43.894,723.449,11.493
generated_Mean_Doppelsalto B,Doppelsalto B,29.19,62.745,586.046,-12.155,60.782,580.999,-11.357
generated_Mean_Doppelsalto B,Doppelsalto B,14.799,46.916,376.025,-24.334,47.064,379.672,-23.473
generated_Mean_Doppelsalto B,Doppelsalto B,10.295,31.966,233.041,-19.095,32.101,237.145,-19.233
generated_Mean_Doppelsalto B,Doppelsalto B,10.752,19.645,165.808,-19.664,19.69,168.549,-19.824
generated_Mean_Doppelsalto B,Doppelsalto B,11.762,8.892,156.82,-20.522,9.263,160.522,-20.063
generated_Mean_Doppelsalto B,Doppelsalto B,11.785,4.863,213.034,-13.73,5.173,214.269,-13.762
generated_Mean_Doppelsalto B,Doppelsalto B,11.963,7.846,292.906,-10.205,8.944,288.495,-11.826
generated_Mean_Doppelsalto B,Doppelsalto B,63.569,24.64,238.07,-10.129,22.079,229.827,-5.452
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,89.291,14.81,-113.547,17.435,17.581,-114.121,23.549
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,38.764,-33.002,-414.75,209.002,-36.094,-401.213,182.346
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,30.471,-99.295,-570.928,86.556,-95.97,-571.858,101.303
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,32.673,-94.679,-670.967,91.631,-93.885,-665.205,93.438
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,28.189,-79.577,-666.709,90.635,-79.139,-661.222,91.173
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,27.545,-63.401,-591.292,86.598,-64.204,-594.862,85.022
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,28.219,-60.7,-555.994,75.603,-59.468,-553.405,75.276
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.252,-45.03,-482.834,53.311,-43.733,-477.229,51.816
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,12.596,-12.876,-304.045,25.575,-15.052,-300.535,28.487
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,10.469,-9.524,-64.507,46.696,-8.482,-70.925,45.072
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,11.714,5.042,58.479,37.201,4.503,49.9,35.386
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,8.876,1.805,25.117,8.05,-1.277,16.822,10.219
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,4.29,-38.56,-145.858,-0.58,-36.372,-149.041,2.951
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,9.688,-45.09,-362.509,35.454,-44.107,-355.917,33.867
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,16.693,-37.331,-475.806,61.298,-38.348,-472.72,61.874
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.307,-46.294,-522.651,85.634,-45.188,-520.277,84.281
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,21.758,-42.811,-527.955,87.526,-43.953,-525.127,87.393
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,22.448,-48.044,-499.82,72.08,-46.874,-483.702,67.543
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,28.627,-33.146,-308.949,-6.467,-33.361,-307.619,0.71
generated_Mean_1 3/4 Salto vw B,1 3/4 Salto vw B,74.054,-10.44,3.274,30.644,-10.39,-29.608,24.934
generated_Mean_Fliffis aus C,Fliffis aus C,90.899,12.617,-172.747,-15.791,12.812,-179.416,-11.605
generated_Mean_Fliffis aus C,Fliffis aus C,37.299,37.65,-442.001,12.203,37.758,-438.294,5.329
generated_Mean_Fliffis aus C,Fliffis aus C,30.473,60.787,-660.836,-28.456,59.625,-649.445,-24.037
generated_Mean_Fliffis aus C,Fliffis aus C,34.592,66.912,-678.009,-7.456,64.52,-676.357,-7.82
generated_Mean_Fliffis aus C,Fliffis aus C,47.476,42.734,-670.333,-12.828,44.036,-670.456,-14.034
generated_Mean_Fliffis aus C,Fliffis aus C,53.261,40.884,-673.239,-40.167,42.623,-677.239,-37.917
generated_Mean_Fliffis aus C,Fliffis aus C,55.141,55.425,-726.282,-37.736,55.469,-725.325,-36.13
generated_Mean_Fliffis aus C,Fliffis aus C,55.272,65.16,-762.393,3.214,61.16,-753.963,3.945
generated_Mean_Fliffis aus C,Fliffis aus C,45.597,23.185,-642.538,47.634,23.937,-632.825,46.53
generated_Mean_Fliffis aus C,Fliffis aus C,32.586,-14.968,-384.613,70.373,-15.56,-388.212,81.865
generated_Mean_Fliffis aus C,Fliffis aus C,24.029,-36.875,-205.416,220.731,-28.479,-208.937,215.658
generated_Mean_Fliffis aus C,Fliffis aus C,23.714,54.361,-54.093,316.413,48.226,-52.464,308.67
generated_Mean_Fliffis aus C,Fliffis aus C,18.318,63.361,109.777,315.42,63.111,102.608,310.64
generated_Mean_Fliffis aus C,Fliffis aus C,14.694,47.756,151.499,245.668,47.803,149.831,239.697
generated_Mean_Fliffis aus C,Fliffis aus C,13.333,33.826,174.826,99.453,32.945,182.994,103.594
generated_Mean_Fliffis aus C,Fliffis aus C,13.075,1.998,314.056,9.792,2.0,297.329,19.284
generated_Mean_Fliffis aus C,Fliffis aus C,14.594,-20.725,297.823,37.988,-16.13,305.57,35.327
generated_Mean_Fliffis aus C,Fliffis aus C,13.947,21.776,346.978,44.009,20.179,351.864,35.71
generated_Mean_Fliffis aus C,Fliffis aus C,18.579,30.519,452.507,-38.383,27.074,428.867,-33.197
generated_Mean_Fliffis aus C,Fliffis aus C,74.055,-15.174,235.991,-54.432,-12.871,268.205,-50.177
generated_Mean_Salto rw B,Salto rw B,76.848,-0.593,266.226,-12.442,-3.663,255.754,-15.127
generated_Mean_Salto rw B,Salto rw B,25.622,-5.858,279.884,-9.998,-4.66,265.364,-11.207
generated_Mean_Salto rw B,Salto rw B,5.615,1.175,87.835,-4.735,1.973,87.608,-4.928
generated_Mean_Salto rw B,Salto rw B,7.782,15.75,-101.104,13.293,13.063,-110.083,13.672
generated_Mean_Salto rw B,Salto rw B,13.499,-0.011,-365.177,29.295,2.095,-316.842,25.018
generated_Mean_Salto rw B,Salto rw B,8.197,8.717,-8.739,-4.556,8.695,-16.731,0.242
generated_Mean_Salto rw B,Salto rw B,9.117,14.371,319.528,-7.594,12.02,309.615,-7.401
generated_Mean_Salto rw B,Salto rw B,15.812,-4.46,508.083,-4.413,-1.631,504.803,-9.455
generated_Mean_Salto rw B,Salto rw B,22.082,0.812,588.443,-36.818,-1.063,580.139,-34.135
generated_Mean_Salto rw B,Salto rw B,24.869,-21.93,523.835,-29.978,-21.406,527.277,-26.386
generated_Mean_Salto rw B,Salto rw B,19.742,-32.583,472.831,1.225,-31.699,461.226,-1.008
generated_Mean_Salto rw B,Salto rw B,8.576,-23.714,284.898,7.209,-22.822,287.767,7.017
generated_Mean_Salto rw B,Salto rw B,5.015,-2.267,151.028,10.355,-3.274,155.113,9.68
generated_Mean_Salto rw B,Salto rw B,5.403,6.962,97.0,1.184,6.034,100.754,2.056
generated_Mean_Salto rw B,Salto rw B,5.705,3.931,102.186,3.551,4.327,104.181,2.982
generated_Mean_Salto rw B,Salto rw B,4.938,4.404,143.752,7.173,4.266,146.196,6.279
generated_Mean_Salto rw B,Salto rw B,3.816,2.55,209.737,-8.212,1.96,206.734,-6.881
generated_Mean_Salto rw B,Salto rw B,3.947,-4.938,239.244,-9.257,-5.36,243.874,-13.384
generated_Mean_Salto rw B,Salto rw B,18.335,-25.617,296.833,-53.457,-24.568,267.362,-41.809
generated_Mean_Salto rw B,Salto rw B,80.566,-18.656,-5.666,3.134,-16.726,15.492,-2.853
generated_Mean_Salto rw A,Salto rw A,73.001,-9.38,288.983,-7.499,-9.672,272.103,-2.052
generated_Mean_Salto rw A,Salto rw A,20.077,-3.061,284.447,-2.652,-2.315,289.716,-5.274
generated_Mean_Salto rw A,Salto rw A,6.094,6.591,257.187,-37.796,3.855,247.436,-32.573
generated_Mean_Salto rw A,Salto rw A,5.038,-17.975,184.17,-9.715,-15.988,188.61,-12.926
generated_Mean_Salto rw A,Salto rw A,8.497,-15.395,165.329,-1.85,-15.973,169.48,-1.307
generated_Mean_Salto rw A,Salto rw A,8.495,-20.318,194.206,9.022,-20.044,192.076,9.326
generated_Mean_Salto rw A,Salto rw A,7.682,-17.179,211.907,14.915,-16.49,212.432,15.115
generated_Mean_Salto rw A,Salto rw A,7.314,-5.879,231.256,19.897,-6.394,229.97,18.781
generated_Mean_Salto rw A,Salto rw A,6.966,-1.949,230.599,13.962,-2.255,229.587,13.576
generated_Mean_Salto rw A,Salto rw A,6.632,-2.087,216.792,4.803,-1.502,216.126,5.009
generated_Mean_Salto rw A,Salto rw A,6.487,2.945,193.268,0.243,2.885,192.62,0.388
generated_Mean_Salto rw A,Salto rw A,6.379,8.041,162.117,-4.299,7.418,162.747,-4.593
generated_Mean_Salto rw A,Salto rw A,6.652,5.085,139.396,-11.233,5.043,140.027,-11.296
generated_Mean_Salto rw A,Salto rw A,7.061,0.574,127.502,-16.998,0.446,129.163,-15.942
generated_Mean_Salto rw A,Salto rw A,7.258,-3.555,143.058,-9.485,-3.415,144.597,-10.191
generated_Mean_Salto rw A,Salto rw A,7.161,-8.541,182.657,-6.287,-8.69,184.444,-6.462
generated_Mean_Salto rw A,Salto rw A,6.648,-14.921,244.96,-8.513,-14.914,241.882,-8.342
generated_Mean_Salto rw A,Salto rw A,6.025,-14.914,281.238,-11.019,-15.314,283.808,-14.36
generated_Mean_Salto rw A,Salto rw A,21.281,-30.142,309.789,-43.399,-28.853,290.796,-38.207
generated_Mean_Salto rw A,Salto rw A,80.866,-33.729,37.176,2.143,-31.37,60.893,-0.322
generated_Mean_Salto rw C,Salto rw C,64.974,-10.989,306.325,20.61,-17.963,259.912,12.426
generated_Mean_Salto rw C,Salto rw C,15.051,-16.333,209.693,42.996,-13.019,199.634,41.02
generated_Mean_Salto rw C,Salto rw C,8.494,21.074,-22.296,46.157,17.442,-23.546,40.988
generated_Mean_Salto rw C,Salto rw C,14.653,-1.697,-236.698,15.632,3.259,-204.623,18.192
generated_Mean_Salto rw C,Salto rw C,9.02,26.556,-5.227,10.019,22.672,30.065,7.651
generated_Mean_Salto rw C,Salto rw C,8.947,28.041,590.593,-35.88,28.046,538.787,-33.127
generated_Mean_Salto rw C,Salto rw C,17.285,10.683,619.119,-26.393,11.812,613.442,-27.509
generated_Mean_Salto rw C,Salto rw C,17.816,14.32,636.156,-36.443,12.584,633.351,-35.462
generated_Mean_Salto rw C,Salto rw C,16.984,4.693,505.143,0.026,6.481,512.069,-7.317
generated_Mean_Salto rw C,Salto rw C,11.45,5.971,321.798,1.669,5.4,309.08,6.414
generated_Mean_Salto rw C,Salto rw C,4.835,8.825,146.748,-20.662,8.451,154.938,-17.155
generated_Mean_Salto rw C,Salto rw C,3.697,8.082,82.924,-8.307,7.19,84.321,-9.058
generated_Mean_Salto rw C,Salto rw C,5.255,2.157,56.091,-15.337,2.39,59.574,-14.71
generated_Mean_Salto rw C,Salto rw C,5.519,-5.488,79.468,-11.791,-5.268,80.17,-9.874
generated_Mean_Salto rw C,Salto rw C,4.487,-10.604,111.519,9.753,-10.045,112.733,6.845
generated_Mean_Salto rw C,Salto rw C,3.899,-5.929,156.191,5.664,-5.786,156.831,6.395
generated_Mean_Salto rw C,Salto rw C,3.577,1.557,196.064,-0.38,-0.281,193.795,-3.114
generated_Mean_Salto rw C,Salto rw C,3.567,-13.294,228.475,-35.191,-14.005,229.16,-32.783
generated_Mean_Salto rw C,Salto rw C,24.846,-46.909,238.236,-35.993,-38.756,217.715,-30.179
generated_Mean_Salto rw C,Salto rw C,83.105,-25.35,-3.172,11.891,-30.349,30.112,5.05
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,78.983,2.062,-6.69,12.351,2.326,-14.844,7.174
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,20.618,9.894,-81.348,-3.377,9.521,-76.574,0.008
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.666,12.397,-30.884,16.638,12.511,-30.002,12.622
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,3.871,11.258,24.623,4.729,10.773,24.608,6.915
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.493,6.961,15.016,16.732,6.783,14.496,15.601
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.258,4.27,-10.529,16.316,4.328,-13.203,15.867
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.474,1.349,-61.643,9.764,1.61,-60.309,10.012
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.076,1.806,-97.686,5.189,1.716,-96.998,5.694
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.382,2.836,-120.582,8.935,3.047,-119.434,8.481
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.537,5.887,-124.261,7.945,5.809,-124.324,8.524
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,1.612,7.33,-126.935,12.846,7.304,-127.993,12.793
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,2.455,6.924,-144.284,18.564,6.782,-144.478,18.168
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,4.168,6.384,-166.682,17.548,6.304,-167.106,17.468
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,6.569,5.83,-190.485,15.254,5.884,-189.648,15.758
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.128,3.34,-204.503,20.462,2.926,-204.936,19.827
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,8.146,-4.738,-219.645,16.708,-4.097,-217.43,16.746
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.563,-2.908,-198.013,10.861,-2.631,-195.121,10.978
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,7.097,5.73,-144.023,4.977,5.908,-149.535,5.011
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,20.99,10.73,-150.908,8.41,9.714,-141.689,10.072
generated_Mean_3/4 Salto vw A,3/4 Salto vw A,76.546,-0.071,-21.42,15.941,1.065,-31.344,13.82
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,86.239,9.325,-29.539,0.239,6.122,-32.423,4.41
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,31.388,-13.023,-124.307,16.266,-9.394,-117.334,17.197
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,16.948,-2.735,-185.514,12.753,-3.676,-193.471,10.397
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.638,2.081,-323.152,11.789,2.602,-319.276,12.438
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,27.449,10.346,-401.049,31.119,9.41,-395.736,34.023
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,30.075,8.464,-403.365,90.236,6.83,-399.325,87.073
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,25.151,-13.515,-337.98,117.71,-12.62,-334.903,120.324
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,20.244,-26.948,-224.327,174.184,-27.351,-223.938,176.873
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,15.991,-47.566,-119.683,256.004,-48.058,-122.487,253.064
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,13.603,-62.6,-49.706,301.923,-59.054,-52.236,302.081
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,12.333,-29.677,-4.888,349.406,-31.617,-5.066,345.534
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,11.477,-24.805,27.576,349.565,-24.062,28.824,346.808
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.897,-16.347,70.744,306.134,-16.295,69.229,302.326
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.521,-9.413,98.709,208.527,-9.93,98.499,209.21
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.658,-9.916,126.021,121.405,-9.987,126.192,124.59
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,8.345,-7.268,156.383,80.361,-6.713,158.494,81.71
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,9.415,2.929,211.722,62.89,3.388,212.707,62.565
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,10.218,17.811,285.307,33.526,17.703,282.369,29.143
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,19.955,26.975,301.963,-42.422,23.844,286.897,-34.927
generated_Mean_Baby- Fliffis C,Baby- Fliffis C,69.93,5.159,116.605,-36.898,6.378,134.803,-33.165
generated_Mean_Fliffis aus B,Fliffis aus B,95.915,13.132,-115.245,-32.363,14.84,-116.05,-29.096
generated_Mean_Fliffis aus B,Fliffis aus B,36.843,47.388,-382.344,20.486,43.964,-378.038,15.454
generated_Mean_Fliffis aus B,Fliffis aus B,29.984,25.361,-610.694,17.251,25.787,-608.959,18.715
generated_Mean_Fliffis aus B,Fliffis aus B,37.901,8.338,-731.753,10.544,6.937,-725.226,12.596
generated_Mean_Fliffis aus B,Fliffis aus B,40.065,-21.222,-753.696,13.19,-18.796,-748.962,10.232
generated_Mean_Fliffis aus B,Fliffis aus B,42.378,-22.029,-692.296,-19.213,-20.768,-693.278,-18.492
generated_Mean_Fliffis aus B,Fliffis aus B,35.948,6.532,-608.178,-40.608,6.894,-602.562,-41.162
generated_Mean_Fliffis aus B,Fliffis aus B,26.097,47.927,-415.007,-66.883,46.683,-417.435,-68.739
generated_Mean_Fliffis aus B,Fliffis aus B,27.063,62.27,-275.778,-139.714,61.044,-280.06,-135.391
generated_Mean_Fliffis aus B,Fliffis aus B,22.367,80.391,-238.44,-151.905,81.28,-236.74,-151.081
generated_Mean_Fliffis aus B,Fliffis aus B,18.339,129.818,-184.249,-115.621,132.989,-183.006,-111.622
generated_Mean_Fliffis aus B,Fliffis aus B,19.742,203.872,-93.857,-10.867,205.328,-95.387,-10.375
generated_Mean_Fliffis aus B,Fliffis aus B,20.778,283.136,-6.57,100.239,277.485,-2.843,95.375
generated_Mean_Fliffis aus B,Fliffis aus B,18.941,268.422,123.182,120.163,262.864,120.691,113.653
generated_Mean_Fliffis aus B,Fliffis aus B,15.117,165.632,203.981,41.989,165.672,203.317,40.552
generated_Mean_Fliffis aus B,Fliffis aus B,13.948,62.371,261.633,-56.243,65.052,258.817,-47.603
generated_Mean_Fliffis aus B,Fliffis aus B,15.45,-2.964,285.119,-28.687,1.31,280.903,-27.753
generated_Mean_Fliffis aus B,Fliffis aus B,17.336,-2.644,283.4,23.452,-2.353,294.407,20.462
generated_Mean_Fliffis aus B,Fliffis aus B,15.664,20.341,422.481,21.966,18.414,410.508,21.349
generated_Mean_Fliffis aus B,Fliffis aus B,70.36,7.469,318.948,-32.872,8.817,324.809,-31.649
generated_Mean_Bücksprung,Bücksprung,80.611,-24.551,-103.296,16.886,-22.17,-126.861,-8.252
generated_Mean_Bücksprung,Bücksprung,49.687,-26.7,-152.514,19.008,-20.207,-140.486,21.172
generated_Mean_Bücksprung,Bücksprung,10.556,32.199,21.218,32.969,24.862,22.92,28.304
generated_Mean_Bücksprung,Bücksprung,6.822,2.611,201.204,41.115,8.525,196.767,35.896
generated_Mean_Bücksprung,Bücksprung,14.256,39.976,286.915,6.545,34.993,279.962,11.926
generated_Mean_Bücksprung,Bücksprung,9.164,27.502,297.351,-5.783,27.055,294.359,-4.581
generated_Mean_Bücksprung,Bücksprung,11.907,6.708,230.386,-2.735,8.46,217.378,-2.816
generated_Mean_Bücksprung,Bücksprung,15.286,8.331,-4.889,5.459,9.759,-5.909,3.188
generated_Mean_Bücksprung,Bücksprung,9.308,21.73,-236.097,-7.747,18.843,-212.877,-5.479
generated_Mean_Bücksprung,Bücksprung,7.617,8.326,-221.318,-10.1,9.385,-222.978,-8.229
generated_Mean_Bücksprung,Bücksprung,10.834,-2.241,-192.267,10.844,0.1,-191.753,8.223
generated_Mean_Bücksprung,Bücksprung,6.042,9.693,-120.669,0.637,6.57,-120.027,1.237
generated_Mean_Bücksprung,Bücksprung,2.364,-6.913,-37.146,10.001,-5.596,-42.884,8.789
generated_Mean_Bücksprung,Bücksprung,1.045,-13.584,-27.728,4.835,-13.097,-25.925,5.752
generated_Mean_Bücksprung,Bücksprung,1.121,-8.702,-3.722,9.391,-8.58,-4.715,8.276
generated_Mean_Bücksprung,Bücksprung,1.808,1.664,6.112,0.517,2.422,6.17,1.422
generated_Mean_Bücksprung,Bücksprung,2.472,18.539,12.075,3.2,15.821,11.391,4.442
generated_Mean_Bücksprung,Bücksprung,3.508,8.156,7.628,22.078,8.629,7.867,18.792
generated_Mean_Bücksprung,Bücksprung,9.056,2.124,15.895,-25.861,2.427,13.797,-21.564
generated_Mean_Bücksprung,Bücksprung,49.972,-11.045,-2.406,-24.483,-8.587,2.726,-17.345
generated_Mean_Hocksprung,Hocksprung,84.413,4.276,-109.073,18.112,6.758,-131.462,-23.803
generated_Mean_Hocksprung,Hocksprung,39.819,-11.587,-142.729,12.24,-6.931,-124.869,12.817
generated_Mean_Hocksprung,Hocksprung,6.862,24.705,69.709,44.81,21.089,65.473,39.04
generated_Mean_Hocksprung,Hocksprung,6.254,16.926,225.332,-7.817,15.011,212.946,-4.238
generated_Mean_Hocksprung,Hocksprung,8.905,-15.008,232.663,27.16,-13.037,229.25,22.875
generated_Mean_Hocksprung,Hocksprung,6.204,-15.23,176.554,0.727,-12.307,172.22,2.217
generated_Mean_Hocksprung,Hocksprung,12.726,8.956,51.367,-15.547,6.712,48.689,-14.44
generated_Mean_Hocksprung,Hocksprung,10.578,9.371,-119.496,-9.262,8.338,-107.285,-9.244
generated_Mean_Hocksprung,Hocksprung,5.172,3.64,-133.623,0.482,6.189,-135.804,1.416
generated_Mean_Hocksprung,Hocksprung,8.688,17.092,-162.325,15.302,15.168,-157.466,15.782
generated_Mean_Hocksprung,Hocksprung,6.608,3.079,-134.629,21.79,3.104,-131.434,20.735
generated_Mean_Hocksprung,Hocksprung,2.44,-3.043,-45.569,13.169,-2.174,-51.675,13.017
generated_Mean_Hocksprung,Hocksprung,1.514,4.346,-21.556,10.043,4.213,-19.471,11.239
generated_Mean_Hocksprung,Hocksprung,1.487,7.788,9.911,25.061,6.695,7.066,24.953
generated_Mean_Hocksprung,Hocksprung,1.715,-2.889,7.565,33.124,-3.591,8.262,30.522
generated_Mean_Hocksprung,Hocksprung,1.376,-20.357,11.356,2.414,-17.731,10.765,2.711
