SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
0827-BK1-01-62,Salto B,92.162,6.315,136.139,7.2,4.049,137.29,3.217,29.596,35.861,115.051,17.695,31.653,107.291,22.447,6.543,4.486,-22.6,42.437,6.729,-22.443,38.216,11.008,-1.403,-124.165,14.445,-2.224,-107.28,10.205,4.752,-30.312,60.55,-59.763,-28.868,64.361,-49.821,12.582,-39.485,379.4,13.365,-40.163,372.007,11.269,18.822,-30.102,526.55,49.598,-28.343,520.178,44.693,33.037,15.822,523.58,18.067,11.982,514.837,19.339,18.758,6.578,358.515,8.12,9.148,361.457,8.135,4.197,7.019,196.33,-11.382,6.341,200.899,-9.256,4.12,-0.606,163.675,-5.593,0.174,164.576,-5.804,4.223,6.102,162.555,-6.018,5.361,163.435,-5.302,4.419,4.914,177.042,4.424,4.926,176.939,3.836,4.299,-1.861,183.995,5.038,-1.547,182.303,3.745,3.75,-2.326,154.338,-12.394,-2.631,153.466,-10.874,3.915,-5.819,106.777,-8.491,-5.838,107.846,-8.22,4.402,-4.408,81.07,-1.906,-4.584,81.326,-1.488,4.847,-3.717,67.219,21.99,-3.465,73.104,20.798,7.549,5.45,128.219,25.347,5.37,136.651,26.154,63.295,1.434,223.328,-8.629,2.623,203.911,-7.964
0827-BK1-01-63,Strecksprung,96.326,10.757,95.906,-2.434,10.903,100.382,-4.055,30.865,34.776,73.907,-0.331,34.53,69.124,-1.636,2.41,38.522,-3.443,-6.077,35.958,2.215,-6.136,1.298,-6.717,-1.798,-6.664,-4.009,0.802,-5.196,0.623,-2.513,11.251,-11.414,-3.514,8.248,-10.105,0.766,-5.176,-7.714,4.381,-5.038,-7.322,3.165,0.216,-4.949,-17.798,4.387,-5.019,-17.978,4.51,0.282,-3.285,-30.031,8.62,-3.383,-29.442,8.194,0.249,-3.482,-35.418,7.197,-3.47,-35.501,6.653,0.36,-5.142,-40.462,-3.066,-5.062,-39.911,-1.828,0.348,-4.459,-37.923,2.442,-4.732,-37.948,1.668,0.238,-4.707,-30.941,-0.189,-4.52,-31.297,0.922,0.31,-2.513,-25.618,8.023,-2.552,-25.308,6.741,0.452,-1.851,-13.778,4.237,-2.125,-14.524,4.607,0.544,-5.31,-16.318,3.214,-4.899,-15.426,3.368,0.544,-2.028,-12.256,0.462,-2.342,-12.934,0.493,0.625,-3.85,-13.966,-3.254,-4.482,-14.814,-3.392,1.137,-21.864,-41.49,-5.746,-23.236,-39.893,-7.699,17.093,-42.456,20.792,-25.007,-38.956,26.654,-23.822,74.804,-20.899,137.43,-30.986,-21.683,130.284,-29.865
0827-BK1-01-65,Salto B,92.174,9.951,106.852,17.162,8.668,113.616,5.854,27.872,29.184,162.631,-38.442,27.811,143.097,-30.022,7.348,11.133,-46.885,29.409,11.684,-40.349,26.433,11.811,9.133,-153.443,23.187,6.494,-137.322,19.692,5.026,-35.286,32.83,-26.58,-33.914,40.61,-22.248,15.979,-64.711,384.889,13.034,-61.975,375.142,13.715,24.18,-53.895,537.06,63.933,-53.388,536.082,61.779,38.863,-4.275,567.007,42.14,-11.633,549.019,49.844,13.695,-16.347,286.833,45.021,-10.977,296.226,37.228,4.208,13.56,176.942,7.008,13.242,182.014,8.276,4.053,13.038,180.169,9.046,12.865,178.952,8.582,3.951,8.74,168.136,8.852,8.463,168.993,9.369,4.006,4.041,165.454,11.598,3.98,164.743,11.019,3.766,1.04,152.791,8.082,2.153,152.036,8.112,3.352,8.025,133.904,6.775,7.283,134.133,6.717,2.895,6.391,118.16,-0.242,5.817,117.886,0.66,3.674,-0.99,88.101,4.315,-0.784,87.271,4.65,5.355,-1.523,58.296,11.704,-0.829,66.543,10.334,9.671,17.796,163.97,-15.247,14.807,167.588,-12.233,67.402,-11.645,234.378,-44.075,-8.934,220.598,-44.984
0827-BK1-01-68,Salto B,94.248,2.26,162.712,1.986,1.405,161.709,-5.117,31.56,21.136,151.517,6.072,20.612,137.037,9.061,7.848,18.083,-62.563,42.604,16.955,-57.702,40.129,13.352,-11.227,-167.669,20.482,-11.163,-142.403,17.575,7.355,-23.092,113.308,-33.815,-23.159,114.621,-28.959,14.278,-45.705,453.109,5.224,-43.879,437.444,6.162,22.601,-30.422,514.433,37.095,-29.353,513.625,36.114,30.816,33.857,505.442,43.576,30.427,497.311,40.852,11.769,15.741,307.71,25.689,16.207,311.571,26.454,3.188,-7.998,158.717,8.504,-6.954,163.817,9.747,4.746,1.639,163.63,8.431,2.029,163.369,8.241,4.152,10.883,171.815,9.981,10.506,171.068,9.947,3.674,18.464,155.416,12.002,18.076,155.67,12.532,3.752,20.59,143.131,13.622,21.249,143.699,13.287,3.944,25.911,148.513,10.703,25.635,147.884,9.679,2.869,24.014,136.554,-4.533,23.417,133.243,-3.87,4.284,7.384,66.699,-6.995,7.723,69.308,-5.408,7.167,0.006,39.511,7.313,-0.244,47.363,6.799,9.751,14.213,117.002,13.965,14.196,122.818,11.053,66.606,-0.182,201.446,-37.225,1.745,182.706,-32.167
0827-BK1-01-71,Salto B,92.706,-23.251,154.71,2.853,-21.51,153.806,0.522,33.075,26.411,127.472,3.206,20.225,121.915,2.585,8.057,4.069,-55.454,10.776,8.879,-55.385,9.969,11.804,16.346,-175.938,9.587,14.573,-159.363,7.407,3.934,-15.88,23.198,-42.515,-15.765,25.454,-38.515,11.117,-43.762,317.561,-6.235,-42.9,315.162,-3.425,16.648,-31.734,516.19,52.778,-30.85,505.58,46.039,29.684,-12.429,517.006,26.155,-12.621,512.968,27.562,22.86,-11.411,409.693,26.798,-10.545,409.629,25.285,5.44,2.998,232.792,1.157,1.231,236.133,3.847,3.824,4.849,165.804,3.57,5.648,167.361,3.068,3.622,8.214,141.779,1.058,7.367,142.025,1.194,3.492,-1.138,127.55,-0.813,-0.637,127.498,-0.597,3.443,-2.182,121.202,0.817,-1.859,120.997,0.539,3.099,2.04,110.198,-5.95,1.277,110.171,-5.383,3.507,-3.018,100.949,-5.73,-2.44,100.698,-4.898,3.683,-2.582,83.754,12.336,-2.936,84.798,10.527,4.459,-3.23,107.632,25.261,-1.715,114.088,23.877,6.161,18.646,256.695,12.715,16.941,254.568,14.607,64.909,1.216,268.619,-28.469,1.796,259.602,-25.578
0827-BK1-01-72,Strecksprung,93.922,0.038,132.819,-9.968,0.943,131.376,-12.899,30.477,26.464,30.224,-4.569,25.609,35.926,-3.409,1.503,17.746,7.09,13.186,17.178,9.695,9.769,1.269,9.484,5.034,-17.045,9.458,2.462,-11.209,0.954,6.947,-23.363,23.97,7.312,-23.927,21.23,0.406,4.116,-41.976,26.169,3.525,-41.772,24.465,0.304,-4.715,-58.624,9.706,-4.391,-56.835,9.846,0.472,-9.371,-35.824,7.228,-9.119,-36.961,8.337,0.267,-5.65,-28.13,10.282,-5.639,-28.161,9.35,0.431,-2.955,-24.17,0.51,-3.31,-25.212,0.88,0.413,-7.384,-34.613,-3.998,-7.376,-34.165,-3.985,0.383,-12.789,-37.355,-4.754,-12.461,-37.156,-4.942,0.371,-11.189,-34.62,-10.656,-11.007,-33.559,-10.491,0.308,-6.128,-15.685,-14.091,-5.887,-16.656,-13.735,0.604,1.95,-13.373,-4.405,1.367,-13.781,-4.38,0.594,-0.493,-21.184,0.328,-0.668,-20.519,-0.149,0.871,-7.156,-19.878,-2.35,-7.344,-22.135,-2.242,1.821,-21.232,-57.872,-0.136,-22.347,-55.356,0.641,12.131,-41.57,-21.492,-2.976,-37.694,-10.944,-4.159,61.743,-6.054,173.694,-21.238,-8.955,159.431,-19.406
0827-BK1-01-74,Salto B,94.977,-9.403,130.386,-18.009,-8.605,133.418,-20.119,31.591,26.226,131.826,6.375,21.988,121.134,8.409,8.406,15.405,-61.249,29.409,16.464,-61.827,26.527,11.95,-10.38,-152.765,-4.042,-10.506,-133.092,-2.932,6.799,-31.642,114.092,6.335,-31.908,119.631,2.716,13.855,-63.991,446.765,39.801,-60.953,433.379,41.096,22.695,-45.709,516.566,48.794,-45.247,515.176,47.863,31.897,-39.958,491.697,27.737,-37.985,483.083,32.025,11.84,-3.469,292.64,51.317,-7.282,296.826,48.52,3.694,0.095,170.572,17.785,1.475,174.664,18.939,5.02,5.622,163.037,26.312,3.879,162.58,25.68,4.113,2.831,166.931,27.503,2.548,166.396,27.266,3.723,-2.238,155.646,15.672,-1.017,156.11,16.336,3.728,4.649,160.4,16.711,4.409,158.941,15.725,3.264,10.471,136.517,7.18,10.515,136.575,7.888,4.139,16.78,102.706,7.863,16.418,102.006,7.013,5.084,11.495,60.275,-2.502,11.301,61.992,-0.709,4.936,4.369,67.495,12.483,5.786,70.275,10.89,17.621,23.594,178.605,-2.243,19.775,172.783,-1.848,86.001,-9.412,148.943,-19.091,-5.871,150.882,-19.021
0827-BK1-01-76,Salto B,93.142,-23.741,129.838,4.573,-23.276,134.278,0.625,31.718,3.17,159.94,-10.496,4.127,144.558,-4.537,7.769,35.341,-54.816,29.557,31.615,-52.205,25.374,11.292,17.293,-169.397,-6.498,16.943,-151.486,-4.398,4.925,-6.584,37.395,7.895,-6.6,40.002,6.534,11.715,-33.384,329.994,18.174,-31.21,326.116,18.025,17.525,-32.011,506.48,14.222,-32.618,501.835,14.678,30.601,-21.475,561.231,24.333,-21.29,552.998,21.139,21.394,-9.198,429.555,32.115,-8.479,428.525,32.636,5.881,9.404,232.184,22.943,7.682,235.55,24.264,3.535,-0.013,148.378,7.523,0.705,151.643,8.49,3.634,1.682,150.493,8.352,1.942,149.792,8.028,3.104,8.927,140.435,7.054,9.197,139.934,7.175,3.057,13.235,123.864,11.613,12.211,124.182,11.278,2.898,6.76,106.742,8.888,7.921,106.342,9.021,3.001,12.522,80.728,1.887,11.549,81.813,2.487,3.734,6.981,70.925,0.853,6.723,71.101,0.092,4.956,4.946,77.672,-5.851,6.345,83.551,-4.005,7.815,29.867,189.831,-1.755,27.832,193.187,-0.029,60.571,12.214,271.941,-18.579,12.302,256.134,-18.907
0827-BK1-01-78,Salto B,94.026,1.522,107.794,8.243,0.679,114.281,0.928,31.203,20.207,146.482,0.049,19.25,128.214,5.981,7.967,33.619,-45.302,61.115,32.53,-39.599,55.643,11.749,14.567,-144.402,34.438,13.455,-120.328,32.234,6.013,-21.266,110.584,-37.118,-19.971,110.228,-32.5,10.672,-48.622,411.592,-10.57,-45.126,401.139,-9.403,16.047,-20.354,506.658,30.952,-21.76,500.022,28.218,25.804,11.985,446.762,15.598,11.416,446.889,15.302,16.766,15.314,372.886,-1.67,16.151,367.072,-1.951,5.187,20.504,208.867,-3.694,18.97,214.115,-3.246,3.505,21.107,148.944,2.727,19.856,152.697,2.737,4.647,0.23,162.725,-0.941,1.442,162.153,-0.383,4.108,-0.684,168.034,2.402,-0.083,167.75,1.613,3.74,9.234,165.904,-6.632,9.086,164.503,-6.375,3.479,16.114,139.019,-11.688,15.051,139.109,-11.216,4.005,6.877,104.726,-5.226,7.556,103.963,-5.321,4.769,3.304,63.381,-1.316,2.711,65.173,-0.268,5.668,-3.368,56.587,22.952,-2.793,61.097,20.594,8.541,9.933,125.678,1.953,10.217,136.504,4.0,60.039,3.739,255.534,-27.882,3.245,233.287,-25.64
0827-BK1-01-79,Strecksprung,95.811,-1.155,100.144,-19.573,2.782,105.853,-22.455,33.396,54.207,45.445,-12.441,47.765,45.017,-12.219,2.914,11.446,6.757,-12.698,12.471,8.828,-9.515,1.637,-15.125,-15.075,27.115,-12.044,-14.077,21.514,0.668,-4.439,-22.231,17.245,-5.26,-23.052,20.013,0.42,4.795,-27.266,30.199,4.331,-26.388,28.57,0.288,2.665,-20.665,17.656,2.698,-21.012,18.097,0.396,1.714,-20.227,5.115,1.279,-20.542,4.955,0.297,-9.931,-25.777,-8.643,-9.491,-25.393,-8.758,0.391,-13.831,-26.794,-16.565,-13.471,-27.494,-16.156,0.467,-7.368,-31.128,-15.241,-7.612,-30.009,-14.888,0.427,-5.013,-23.155,-12.064,-4.927,-24.066,-11.87,0.388,-2.261,-25.883,-4.474,-2.314,-25.95,-4.901,0.348,-3.302,-26.988,3.336,-3.536,-25.908,2.28,0.497,-9.565,-17.63,-5.147,-8.961,-18.543,-4.229,0.475,-3.559,-17.809,-3.247,-3.978,-17.498,-3.117,0.731,-4.951,-20.406,3.267,-5.505,-22.912,3.406,1.638,-18.781,-49.413,15.611,-19.659,-49.156,12.026,15.633,-32.924,4.707,-21.346,-30.5,14.445,-18.669,72.072,-13.481,140.323,-22.006,-12.441,129.578,-19.845
0827-BK1-01-81,Salto B,94.11,-7.277,98.18,2.817,-6.594,103.3,-5.113,27.98,30.427,123.85,-21.227,25.968,110.641,-17.39,7.719,6.058,-49.526,6.943,8.97,-47.395,4.38,10.273,13.603,-147.915,19.241,11.621,-131.847,18.149,3.027,-15.965,19.582,-7.275,-15.352,22.671,-4.687,11.509,-37.98,301.633,17.084,-36.719,301.825,19.778,20.276,-20.296,549.838,64.275,-20.088,539.033,59.439,32.175,-13.99,586.256,47.984,-13.908,585.545,51.912,30.449,-10.025,508.781,79.202,-10.275,499.488,76.256,6.946,-5.162,246.02,57.082,-4.678,250.373,55.959,3.432,3.438,144.941,33.194,3.505,149.875,34.961,3.689,22.954,140.262,38.472,22.816,141.056,38.737,3.269,44.966,145.798,42.622,43.911,144.612,41.274,3.192,42.973,129.62,22.861,42.926,128.85,23.71,3.193,38.235,104.392,18.419,37.781,104.831,18.018,3.604,29.717,84.371,5.797,30.28,84.557,5.828,4.554,28.761,68.714,-3.856,28.809,69.66,-4.008,5.112,22.154,84.845,-11.664,23.107,85.351,-9.891,13.954,39.374,143.221,21.794,37.971,147.431,17.234,76.36,23.729,187.038,-22.016,24.105,179.161,-21.121
0827-BK1-01-83,Salto B,93.427,-15.129,97.956,12.03,-15.194,102.118,6.289,30.502,-3.509,124.677,-11.768,-0.456,114.419,-10.222,6.816,30.632,-22.386,3.87,26.534,-23.615,6.238,10.125,28.18,-144.944,6.673,26.447,-128.756,5.531,3.491,0.622,-17.643,-4.355,1.122,-14.225,-5.266,8.991,-35.955,233.534,4.673,-35.293,233.754,7.123,16.471,-52.656,523.324,26.764,-51.842,512.353,27.357,23.788,-34.666,564.491,38.907,-33.819,565.28,36.994,31.123,-20.822,536.074,22.593,-20.105,523.59,23.714,9.468,-6.184,305.336,6.157,-8.031,311.479,6.4,3.302,9.918,191.586,8.331,9.476,194.836,7.971,3.392,6.42,141.04,13.956,6.15,142.91,12.876,3.487,-9.408,131.781,0.355,-8.809,131.568,0.899,3.193,-11.341,130.044,1.42,-11.313,130.595,1.099,2.884,-10.058,129.266,-0.248,-9.704,127.694,0.162,2.778,-4.387,97.358,2.986,-4.783,97.155,3.208,3.868,-6.405,58.315,6.03,-6.385,59.901,7.522,5.643,-4.662,69.752,21.453,-4.505,72.981,19.443,11.873,9.003,162.454,-2.01,6.795,167.936,-0.763,71.296,-18.094,232.402,-32.077,-15.547,219.119,-31.684
0827-BK1-01-87,Salto B,93.517,5.85,90.96,-7.578,4.816,96.37,-11.876,30.995,18.414,127.2,-21.446,17.102,114.546,-14.892,6.993,7.624,-27.749,27.789,8.036,-27.583,23.257,11.517,1.9,-159.242,18.285,1.386,-143.642,15.228,4.297,-10.699,-31.984,-29.298,-10.379,-26.649,-25.954,10.195,-37.172,245.202,-3.785,-35.713,245.861,-2.101,18.576,-33.368,559.578,47.653,-33.564,545.15,45.711,28.955,-8.803,562.822,36.03,-9.825,566.642,36.025,32.002,-14.066,525.939,20.659,-12.672,510.214,18.459,8.262,-20.886,272.571,28.048,-19.766,280.892,28.625,3.569,2.408,176.403,11.341,0.363,180.595,13.32,3.587,3.032,151.43,16.506,2.68,151.739,16.037,3.527,1.542,139.878,5.34,2.212,140.702,6.258,3.551,7.517,142.197,9.134,7.13,141.374,8.533,2.884,11.186,130.105,7.33,11.13,128.735,7.008,2.787,6.99,89.477,-1.758,6.557,89.502,-0.856,4.182,-6.916,49.639,10.695,-5.682,51.471,11.366,5.788,1.082,68.512,30.75,1.204,71.952,28.505,12.573,15.501,174.753,10.562,14.3,180.645,12.313,72.273,4.69,229.194,-23.89,5.438,214.632,-24.738
0827-BK1-01-92,Salto B,92.403,3.272,121.04,-4.0,1.627,125.571,-13.961,32.373,11.242,152.216,-27.314,11.867,137.64,-19.803,7.713,25.171,-43.346,37.261,22.375,-40.912,32.412,12.496,-2.302,-167.046,24.49,-2.102,-151.23,18.615,5.131,-27.029,-11.803,-32.87,-25.306,-5.943,-24.557,10.043,-43.329,261.922,42.258,-43.631,262.973,39.811,16.633,-65.861,524.056,65.648,-64.63,509.311,64.781,28.44,-51.024,512.44,52.957,-52.493,515.816,52.356,31.491,-59.24,495.419,33.213,-53.604,480.709,35.888,7.95,-12.976,265.094,53.832,-18.099,272.906,49.547,4.152,-16.026,170.845,21.784,-14.594,176.176,24.404,4.094,-2.926,167.022,27.2,-4.061,166.074,26.42,3.752,-7.435,149.411,18.285,-7.765,149.993,18.661,3.708,-12.138,140.043,10.538,-11.522,139.819,11.105,3.044,-5.606,124.59,14.662,-5.722,122.938,14.018,2.845,-2.8,86.168,12.072,-3.004,86.777,11.691,4.135,-4.082,58.131,2.994,-4.726,60.374,3.913,4.953,-13.25,81.075,16.59,-11.006,84.934,16.966,8.673,18.538,196.579,25.736,14.803,199.239,23.955,66.824,-16.288,229.723,-39.07,-13.085,218.291,-33.06
0827-BK1-01-93,Strecksprung,92.249,1.92,97.091,-23.139,1.754,100.91,-27.818,29.411,25.544,74.17,-12.712,24.762,73.485,-10.652,2.19,17.479,25.104,16.789,15.428,25.261,15.215,1.641,-9.312,-23.419,-0.742,-7.212,-22.649,-2.105,0.816,-6.443,-41.107,-17.6,-5.043,-38.932,-18.527,0.662,20.352,-36.64,-26.778,18.358,-37.906,-20.852,0.942,17.778,-48.954,58.594,17.335,-47.374,52.399,0.926,1.765,-15.125,40.424,1.593,-17.11,40.879,1.195,-18.411,-4.523,10.059,-16.405,-4.018,11.007,0.675,-9.12,-4.219,7.552,-9.32,-4.995,7.524,0.502,-0.453,-7.37,-0.41,-1.092,-7.153,0.368,0.487,-1.939,2.483,-8.606,-2.013,2.311,-8.878,0.374,-2.993,-0.97,-3.884,-2.805,-0.939,-4.013,0.232,2.462,-10.211,-6.13,2.301,-10.249,-6.239,0.404,4.76,-11.606,-5.579,4.846,-11.81,-5.322,0.39,5.048,-15.634,-2.181,4.947,-15.551,-3.079,1.092,1.755,-15.885,-8.11,1.501,-18.295,-6.505,2.201,-7.033,-51.079,10.842,-6.699,-48.838,10.553,11.502,-13.662,12.528,4.877,-15.104,24.686,5.124,63.239,-36.525,158.754,-13.63,-33.38,146.434,-10.55
0827-BK1-01-94,Salto B,91.263,-17.106,118.818,7.472,-17.317,124.411,-0.898,31.409,-1.736,178.622,-29.029,0.002,161.7,-24.355,7.299,26.658,-27.034,-0.942,22.342,-24.529,-0.374,10.873,9.825,-157.656,-11.273,10.591,-140.701,-12.741,4.993,0.606,4.024,-24.464,-0.062,9.995,-21.99,10.427,-25.813,299.957,23.952,-25.338,295.324,22.554,16.176,-34.98,513.608,32.021,-32.466,503.737,31.101,29.131,0.006,521.792,19.112,0.061,521.595,15.976,28.107,13.513,476.712,-23.042,11.503,462.886,-19.233,7.238,-6.203,229.253,-8.139,-5.269,239.767,-8.01,3.476,-0.096,148.422,6.661,-1.139,153.769,5.663,4.347,-6.702,153.566,-1.682,-6.416,153.186,-1.527,4.053,-9.17,157.386,-6.402,-9.043,156.516,-5.851,3.639,-6.629,146.885,-5.443,-6.578,147.607,-6.183,3.273,-2.139,144.974,-14.464,-2.524,144.242,-14.364,2.975,-6.986,123.717,-17.958,-6.998,123.059,-16.168,3.933,-9.82,85.161,7.708,-9.449,86.825,8.522,5.792,-2.731,98.778,35.077,-3.257,99.27,32.095,8.186,-12.491,139.358,57.466,-9.377,147.288,47.866,63.574,7.621,220.141,-15.291,7.038,205.759,0.215
0827-BK1-01-103,Salto A,92.236,0.279,143.914,-7.227,0.018,149.573,-10.152,29.263,7.09,202.701,-26.711,6.252,191.515,-25.732,6.036,4.088,79.247,-2.34,4.145,87.618,-3.074,5.708,11.029,64.763,18.267,11.114,66.786,16.312,8.616,6.036,176.762,3.591,5.964,175.419,5.279,7.396,9.934,247.504,-1.274,8.777,244.368,-1.679,6.124,-10.326,223.842,-11.239,-8.45,224.057,-10.765,6.388,-8.361,197.718,-20.499,-9.055,199.815,-19.834,6.722,-0.275,222.389,-2.03,-0.673,220.507,-4.264,6.014,-2.331,220.622,-15.69,-1.572,220.819,-13.946,5.472,6.185,211.351,-5.881,5.48,211.375,-6.568,5.512,1.492,196.974,-6.22,1.865,197.523,-6.317,5.577,2.281,190.089,-5.487,2.297,189.714,-5.423,5.457,4.387,189.591,-2.968,4.193,189.615,-2.61,4.938,4.204,187.024,1.994,4.354,186.15,1.545,4.218,8.819,149.995,-1.311,8.488,147.965,-1.729,5.432,5.44,82.766,-5.757,5.116,84.741,-4.449,6.895,-9.169,70.69,22.825,-5.934,76.335,20.321,12.2,21.465,195.522,-8.706,17.019,197.295,-4.801,72.513,2.144,247.492,-23.264,3.267,234.985,-26.724
0827-BK1-01-105,Salto A,89.867,-13.893,174.89,-7.224,-13.078,178.218,-10.54,27.22,-11.392,216.226,-26.853,-9.312,206.343,-20.867,7.532,30.337,79.144,22.362,24.056,86.433,19.58,7.116,1.893,95.422,22.165,5.941,102.097,16.621,6.672,12.594,224.171,-0.395,12.653,215.522,2.949,7.002,15.255,210.629,13.895,12.776,209.788,11.725,6.644,-17.493,196.994,-21.645,-14.212,199.055,-19.813,6.724,3.954,212.549,-16.984,2.436,212.249,-17.121,6.407,4.523,221.166,-12.582,4.078,220.633,-12.985,6.324,-7.936,216.773,-14.195,-6.467,216.859,-13.639,6.237,1.65,216.478,-4.367,1.145,216.164,-4.61,5.731,2.664,208.944,-1.339,2.25,208.776,-1.396,5.658,0.045,199.838,-2.466,0.454,201.34,-2.19,5.734,4.257,213.876,2.154,3.961,212.12,1.347,5.194,0.307,201.987,-8.189,-0.0,199.617,-7.792,4.488,-4.358,146.013,-6.618,-3.271,146.603,-6.687,5.939,7.587,89.301,-3.424,6.262,90.126,-2.943,6.654,-2.997,59.256,10.059,-2.589,65.2,9.079,9.481,-2.893,147.203,21.674,-1.549,154.329,21.621,66.071,-7.699,238.016,-2.93,-7.001,220.784,-5.062
0827-BK1-01-107,Salto A,89.6,1.642,150.042,5.148,0.84,155.338,-1.717,27.236,2.27,217.79,-20.554,4.956,210.673,-17.63,6.261,28.107,88.482,3.936,22.938,93.768,5.882,7.304,-1.169,67.122,8.573,1.755,72.879,8.438,7.41,11.3,201.434,-3.021,10.45,193.938,-3.04,6.496,16.115,211.274,-14.83,13.081,209.61,-14.972,6.026,-29.815,190.982,-30.91,-24.817,192.672,-29.389,6.966,-6.519,210.22,-13.274,-9.805,210.523,-13.443,6.586,-20.304,223.749,-7.453,-19.229,222.788,-8.175,5.916,-16.157,213.035,-8.08,-15.777,213.556,-7.55,5.753,-6.2,211.149,-4.392,-6.572,211.28,-4.7,5.741,-7.777,207.545,-5.217,-7.656,206.815,-5.033,5.728,-7.319,194.999,-3.093,-7.654,195.732,-3.041,5.571,-6.659,191.765,-2.235,-6.142,191.423,-2.206,5.045,-1.609,185.376,-2.232,-1.131,184.386,-2.598,4.249,9.518,153.697,-4.075,8.048,152.813,-3.325,5.466,-5.233,98.337,5.442,-4.493,98.281,5.747,7.383,-10.45,75.605,22.143,-8.647,82.989,20.279,12.27,9.475,201.064,7.688,8.309,203.087,5.33,71.193,1.148,265.092,-21.978,0.846,250.359,-19.414
