Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
24.44,-96.689,-588.767,72.179,-97.606,-585.326,74.78,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
23.451,-41.906,-505.333,81.135,-42.639,-502.839,79.733,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
16.591,-18.419,-382.538,69.218,-18.363,-379.313,66.21,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
9.408,4.275,-168.769,33.212,2.025,-169.452,37.226,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
12.09,13.353,38.425,64.234,14.74,27.578,59.97,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
10.717,32.409,51.1,67.78,31.432,45.092,66.565,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
3.794,-8.058,-78.729,68.196,-14.609,-83.692,72.835,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
6.017,-128.432,-300.007,84.156,-121.764,-299.082,82.142,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
18.613,-148.048,-478.447,85.793,-143.453,-464.353,89.295,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
18.552,-87.311,-447.988,130.367,-94.068,-454.347,130.712,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
19.058,-120.885,-475.755,172.46,-119.156,-476.009,168.435,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
21.873,-128.366,-521.296,150.116,-127.144,-516.357,150.095,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
23.37,-109.74,-505.871,127.836,-109.838,-500.675,117.742,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
23.22,-100.203,-286.113,-40.37,-93.388,-283.221,-24.638,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
67.7,1.714,5.708,56.711,-4.7,-14.969,45.366,20191008-1207-FRANKFURT_2-01-313,1 3/4 Salto vw B
87.738,0.784,206.452,30.599,2.841,207.815,28.325,20190930-1247-FRANKFURT_2-01-295,Salto A
24.293,-24.315,283.69,-7.043,-21.112,274.64,-4.311,20190930-1247-FRANKFURT_2-01-295,Salto A
9.039,12.615,223.154,1.051,12.494,223.69,1.476,20190930-1247-FRANKFURT_2-01-295,Salto A
2.911,24.37,156.772,-12.311,24.355,157.587,-13.265,20190930-1247-FRANKFURT_2-01-295,Salto A
6.563,17.116,149.544,-46.184,15.098,152.404,-42.344,20190930-1247-FRANKFURT_2-01-295,Salto A
7.139,13.168,198.592,-23.523,13.797,197.744,-24.441,20190930-1247-FRANKFURT_2-01-295,Salto A
7.352,20.123,221.622,-6.309,19.884,220.4,-8.825,20190930-1247-FRANKFURT_2-01-295,Salto A
6.863,16.277,222.553,-22.932,15.706,222.417,-20.782,20190930-1247-FRANKFURT_2-01-295,Salto A
6.436,4.822,219.658,-21.043,5.322,219.966,-21.205,20190930-1247-FRANKFURT_2-01-295,Salto A
6.419,2.656,213.98,-21.5,2.821,213.363,-21.494,20190930-1247-FRANKFURT_2-01-295,Salto A
6.575,3.074,199.572,-13.369,2.991,198.988,-13.339,20190930-1247-FRANKFURT_2-01-295,Salto A
6.548,3.156,184.845,-11.93,2.458,184.985,-12.857,20190930-1247-FRANKFURT_2-01-295,Salto A
6.492,-7.218,166.989,-21.661,-7.031,166.968,-20.576,20190930-1247-FRANKFURT_2-01-295,Salto A
6.522,-14.197,148.107,-19.654,-13.394,149.399,-19.398,20190930-1247-FRANKFURT_2-01-295,Salto A
6.692,-11.342,149.765,-12.22,-11.707,150.243,-12.927,20190930-1247-FRANKFURT_2-01-295,Salto A
7.022,-10.579,166.34,-13.361,-10.751,167.176,-13.413,20190930-1247-FRANKFURT_2-01-295,Salto A
8.041,-12.68,186.9,-24.283,-13.231,185.972,-24.533,20190930-1247-FRANKFURT_2-01-295,Salto A
7.213,-29.395,198.171,-23.59,-28.677,198.448,-21.453,20190930-1247-FRANKFURT_2-01-295,Salto A
11.726,-14.487,227.434,-14.605,-18.354,223.303,-18.597,20190930-1247-FRANKFURT_2-01-295,Salto A
72.646,-0.038,163.372,-23.956,-0.221,166.195,-21.674,20190930-1247-FRANKFURT_2-01-295,Salto A
72.986,7.714,249.162,13.594,11.992,253.029,5.558,0609-1-01-894,Doppelsalto C
33.093,31.345,291.976,-6.943,29.868,277.041,0.509,0609-1-01-894,Doppelsalto C
8.055,29.842,117.242,-20.373,26.064,116.079,-21.393,0609-1-01-894,Doppelsalto C
12.63,1.924,15.289,-17.09,1.883,36.384,-15.784,0609-1-01-894,Doppelsalto C
23.125,-5.219,153.408,45.168,-3.206,164.626,30.365,0609-1-01-894,Doppelsalto C
30.115,5.541,417.674,-31.65,5.601,413.644,-18.101,0609-1-01-894,Doppelsalto C
45.797,4.273,708.033,-3.312,4.651,692.374,-6.162,0609-1-01-894,Doppelsalto C
49.672,9.731,737.472,-8.246,9.337,738.511,-13.434,0609-1-01-894,Doppelsalto C
53.354,-1.797,779.946,-28.724,-0.796,781.369,-23.443,0609-1-01-894,Doppelsalto C
56.073,5.328,834.792,-27.838,3.29,832.428,-26.061,0609-1-01-894,Doppelsalto C
56.058,-16.057,859.802,-26.766,-13.094,849.781,-21.603,0609-1-01-894,Doppelsalto C
48.001,15.507,736.631,44.85,20.147,738.503,34.439,0609-1-01-894,Doppelsalto C
28.983,75.495,586.64,27.531,70.043,582.372,27.843,0609-1-01-894,Doppelsalto C
19.342,60.099,397.766,24.767,57.89,398.421,21.551,0609-1-01-894,Doppelsalto C
10.583,29.215,235.404,-14.229,32.537,242.375,-10.011,0609-1-01-894,Doppelsalto C
9.916,39.211,189.099,-38.958,37.656,193.037,-36.464,0609-1-01-894,Doppelsalto C
9.352,36.02,213.942,-39.855,34.796,217.223,-39.212,0609-1-01-894,Doppelsalto C
12.626,9.211,284.503,-29.099,14.673,279.967,-24.046,0609-1-01-894,Doppelsalto C
15.613,30.982,301.596,29.706,25.867,293.651,24.905,0609-1-01-894,Doppelsalto C
68.083,30.322,155.41,11.638,30.02,155.715,12.649,0609-1-01-894,Doppelsalto C
84.941,-16.144,-98.418,61.638,-18.539,-126.007,56.232,20190930-1616-FRANKFURT_1-01-256,Fliffis C
33.207,-122.487,-542.428,42.134,-105.306,-506.511,35.419,20190930-1616-FRANKFURT_1-01-256,Fliffis C
28.728,-27.997,-564.327,-32.882,-36.183,-562.047,-29.716,20190930-1616-FRANKFURT_1-01-256,Fliffis C
36.232,2.106,-656.114,-41.203,0.301,-659.919,-39.086,20190930-1616-FRANKFURT_1-01-256,Fliffis C
48.385,27.942,-638.908,-13.88,23.402,-641.196,-9.453,20190930-1616-FRANKFURT_1-01-256,Fliffis C
59.448,2.093,-667.359,2.01,4.839,-670.285,2.526,20190930-1616-FRANKFURT_1-01-256,Fliffis C
63.962,-19.872,-730.058,31.296,-21.008,-731.282,27.96,20190930-1616-FRANKFURT_1-01-256,Fliffis C
61.118,-75.467,-752.476,30.778,-73.664,-736.303,35.053,20190930-1616-FRANKFURT_1-01-256,Fliffis C
38.242,-96.94,-478.854,64.23,-93.756,-478.822,65.844,20190930-1616-FRANKFURT_1-01-256,Fliffis C
21.796,-32.476,-197.483,152.889,-37.702,-201.468,162.678,20190930-1616-FRANKFURT_1-01-256,Fliffis C
22.27,-4.108,-114.712,325.757,-11.836,-101.994,301.675,20190930-1616-FRANKFURT_1-01-256,Fliffis C
13.666,-144.314,-21.733,238.518,-135.335,-30.756,248.215,20190930-1616-FRANKFURT_1-01-256,Fliffis C
15.347,-189.185,3.964,286.314,-185.339,-2.104,286.202,20190930-1616-FRANKFURT_1-01-256,Fliffis C
14.831,-156.31,114.332,302.656,-156.342,112.508,298.492,20190930-1616-FRANKFURT_1-01-256,Fliffis C
13.042,-112.71,191.216,249.375,-112.541,187.428,249.066,20190930-1616-FRANKFURT_1-01-256,Fliffis C
12.822,-62.202,201.154,171.486,-63.688,202.416,170.167,20190930-1616-FRANKFURT_1-01-256,Fliffis C
12.656,-32.58,222.937,70.053,-35.017,221.006,73.715,20190930-1616-FRANKFURT_1-01-256,Fliffis C
9.22,-32.965,233.991,32.106,-30.085,236.077,34.257,20190930-1616-FRANKFURT_1-01-256,Fliffis C
9.158,4.583,285.756,21.789,4.561,291.487,4.564,20190930-1616-FRANKFURT_1-01-256,Fliffis C
65.996,32.424,299.757,-42.698,24.641,295.686,-20.309,20190930-1616-FRANKFURT_1-01-256,Fliffis C
91.361,26.328,163.329,14.105,27.01,159.943,12.315,0827-BK2-01-57,Salto B
26.172,18.612,108.453,3.642,18.864,107.888,4.123,0827-BK2-01-57,Salto B
5.212,1.925,-41.078,-20.737,0.944,-46.83,-16.725,0827-BK2-01-57,Salto B
13.258,-12.0,-213.336,10.643,-10.376,-202.883,7.515,0827-BK2-01-57,Salto B
6.18,-7.426,-163.405,-9.454,-6.916,-141.663,-7.492,0827-BK2-01-57,Salto B
13.101,1.394,293.749,-9.234,-1.83,283.71,-11.141,0827-BK2-01-57,Salto B
17.884,-10.582,597.708,-32.599,-6.698,584.132,-32.787,0827-BK2-01-57,Salto B
23.282,14.596,594.453,-8.116,11.774,594.163,-5.836,0827-BK2-01-57,Salto B
23.062,-1.41,543.542,13.25,-1.009,534.103,11.907,0827-BK2-01-57,Salto B
11.913,-2.56,327.608,14.601,-3.776,328.202,12.564,0827-BK2-01-57,Salto B
2.938,-10.362,121.917,-21.698,-7.911,130.554,-18.485,0827-BK2-01-57,Salto B
3.662,6.838,98.143,-12.858,6.013,98.435,-14.051,0827-BK2-01-57,Salto B
3.209,3.478,97.542,-15.597,3.304,97.214,-15.653,0827-BK2-01-57,Salto B
2.989,-3.169,88.332,-19.04,-3.135,88.983,-19.303,0827-BK2-01-57,Salto B
3.18,-7.225,85.249,-14.111,-7.411,84.524,-12.625,0827-BK2-01-57,Salto B
3.177,-6.631,79.652,12.7,-5.811,81.627,9.768,0827-BK2-01-57,Salto B
4.002,4.113,101.802,-9.509,2.711,100.643,-9.065,0827-BK2-01-57,Salto B
5.695,-5.747,121.967,-23.603,-4.456,124.517,-22.765,0827-BK2-01-57,Salto B
9.219,-5.94,204.178,-19.578,-6.363,199.763,-17.747,0827-BK2-01-57,Salto B
74.272,-10.085,139.914,-0.353,-9.677,140.998,-3.801,0827-BK2-01-57,Salto B
95.918,6.165,119.798,13.01,5.41,125.707,6.096,0827-BK1-01-13,Salto C
32.618,18.472,127.031,1.988,17.928,106.626,6.847,0827-BK1-01-13,Salto C
9.362,3.851,-93.181,44.425,4.455,-76.051,36.954,0827-BK1-01-13,Salto C
11.211,-3.117,-24.685,-14.177,-4.114,-5.255,-11.184,0827-BK1-01-13,Salto C
12.619,-30.119,373.351,-12.632,-27.992,361.929,-9.695,0827-BK1-01-13,Salto C
14.294,-11.478,558.558,17.023,-12.051,544.067,15.049,0827-BK1-01-13,Salto C
25.508,14.794,431.6,11.857,12.214,433.223,11.75,0827-BK1-01-13,Salto C
12.514,6.813,306.13,-12.284,7.831,306.07,-12.53,0827-BK1-01-13,Salto C
4.119,-0.722,185.486,-8.9,0.268,190.702,-9.632,0827-BK1-01-13,Salto C
3.409,5.592,159.542,-11.173,5.428,159.902,-10.189,0827-BK1-01-13,Salto C
3.203,4.303,150.455,-7.562,3.775,151.454,-8.014,0827-BK1-01-13,Salto C
3.424,-2.358,156.449,-8.625,-1.97,156.056,-8.406,0827-BK1-01-13,Salto C
3.321,-1.782,161.636,-4.543,-2.458,161.218,-4.585,0827-BK1-01-13,Salto C
3.075,-9.894,158.192,-1.986,-9.25,157.908,-1.965,0827-BK1-01-13,Salto C
2.938,-9.081,148.714,1.498,-8.891,148.146,0.996,0827-BK1-01-13,Salto C
2.323,-3.487,117.589,-2.524,-3.952,115.963,-2.254,0827-BK1-01-13,Salto C
3.374,-10.28,52.075,-1.315,-9.798,53.078,0.311,0827-BK1-01-13,Salto C
5.671,-9.547,15.451,29.846,-10.058,22.382,27.259,0827-BK1-01-13,Salto C
9.721,2.182,91.017,20.086,2.066,101.393,19.248,0827-BK1-01-13,Salto C
64.819,-6.83,219.788,-36.251,-4.674,195.572,-31.786,0827-BK1-01-13,Salto C
76.343,21.651,211.602,40.851,20.861,223.285,31.91,0609-1-01-704,Doppelsalto C
37.355,29.69,297.236,-20.408,25.501,277.307,-15.312,0609-1-01-704,Doppelsalto C
6.751,12.376,112.927,-10.938,14.289,123.749,-10.583,0609-1-01-704,Doppelsalto C
15.221,12.882,74.815,3.644,12.077,76.755,1.901,0609-1-01-704,Doppelsalto C
24.201,-8.08,119.838,4.295,-7.248,147.469,-2.953,0609-1-01-704,Doppelsalto C
33.705,-25.222,514.536,-48.493,-21.219,500.801,-31.707,0609-1-01-704,Doppelsalto C
48.815,35.448,752.232,61.154,30.27,733.554,44.54,0609-1-01-704,Doppelsalto C
51.982,37.606,723.528,-31.762,39.713,729.184,-23.082,0609-1-01-704,Doppelsalto C
53.519,33.137,774.248,-14.078,33.587,773.761,-17.124,0609-1-01-704,Doppelsalto C
54.959,32.171,823.21,-23.251,34.56,821.454,-22.077,0609-1-01-704,Doppelsalto C
53.771,62.004,865.643,27.127,67.191,848.714,20.937,0609-1-01-704,Doppelsalto C
46.575,143.259,712.541,-34.25,126.616,719.853,-28.33,0609-1-01-704,Doppelsalto C
29.757,45.983,610.819,-60.387,56.223,600.445,-58.821,0609-1-01-704,Doppelsalto C
19.933,66.709,417.71,-51.95,61.865,430.063,-51.807,0609-1-01-704,Doppelsalto C
11.241,25.996,284.095,-62.602,28.173,284.962,-61.991,0609-1-01-704,Doppelsalto C
10.105,8.537,187.998,-36.032,7.818,194.465,-35.364,0609-1-01-704,Doppelsalto C
9.381,-15.472,183.648,-16.651,-16.088,186.625,-22.285,0609-1-01-704,Doppelsalto C
11.451,-64.244,232.554,-51.347,-61.72,230.281,-46.395,0609-1-01-704,Doppelsalto C
9.494,-63.267,257.064,-15.773,-62.109,255.476,-14.158,0609-1-01-704,Doppelsalto C
63.437,-15.57,186.528,22.916,-13.23,169.15,16.297,0609-1-01-704,Doppelsalto C
76.348,-2.343,163.827,13.295,-3.597,160.027,13.496,0609-4-01-491,Strecksprung
27.075,-9.176,103.944,20.804,-10.245,102.812,20.535,0609-4-01-491,Strecksprung
3.156,-28.017,6.261,4.784,-25.714,11.205,4.063,0609-4-01-491,Strecksprung
0.9,-9.109,-11.121,-7.379,-9.053,-10.599,-7.848,0609-4-01-491,Strecksprung
1.021,8.69,-5.311,0.694,7.068,-7.716,3.364,0609-4-01-491,Strecksprung
0.982,-1.083,-39.796,27.373,-0.201,-37.908,25.501,0609-4-01-491,Strecksprung
1.085,-1.734,-45.558,18.518,-2.118,-46.183,17.543,0609-4-01-491,Strecksprung
1.05,-6.781,-53.483,-4.015,-5.995,-53.099,-3.087,0609-4-01-491,Strecksprung
1.06,0.422,-49.986,-10.695,-0.323,-49.725,-9.69,0609-4-01-491,Strecksprung
0.988,-0.2,-38.746,-0.962,0.456,-38.002,-1.398,0609-4-01-491,Strecksprung
1.165,6.562,-17.923,4.013,5.929,-17.503,4.074,0609-4-01-491,Strecksprung
0.953,5.252,-3.619,13.13,5.529,-6.549,11.162,0609-4-01-491,Strecksprung
1.008,6.843,-30.017,0.108,6.762,-27.551,1.796,0609-4-01-491,Strecksprung
0.741,5.625,-18.154,-1.74,5.738,-19.594,-1.789,0609-4-01-491,Strecksprung
0.979,4.805,-18.188,-3.079,4.054,-17.744,-3.058,0609-4-01-491,Strecksprung
1.047,-4.547,-17.71,-9.828,-4.007,-18.401,-8.815,0609-4-01-491,Strecksprung
1.773,-4.51,-33.971,-3.15,-3.628,-34.664,-4.85,0609-4-01-491,Strecksprung
4.033,7.231,-63.626,-7.484,7.657,-57.646,-7.422,0609-4-01-491,Strecksprung
20.402,8.537,82.263,-19.496,5.617,79.709,-19.186,0609-4-01-491,Strecksprung
68.786,-25.452,172.502,-15.4,-22.012,169.758,-13.571,0609-4-01-491,Strecksprung
81.165,18.508,192.175,15.09,20.611,188.385,13.676,0609-1-01-594,Salto C
22.928,17.532,131.86,-12.031,17.665,130.407,-9.895,0609-1-01-594,Salto C
5.07,14.002,-26.125,-24.088,12.191,-21.517,-23.187,0609-1-01-594,Salto C
8.402,-7.993,-70.907,5.435,-4.474,-57.349,-0.64,0609-1-01-594,Salto C
10.352,5.727,171.548,-41.143,2.825,179.71,-30.178,0609-1-01-594,Salto C
14.6,13.417,543.042,2.787,13.452,521.221,-4.645,0609-1-01-594,Salto C
17.891,26.502,508.441,-4.46,26.813,506.931,-8.865,0609-1-01-594,Salto C
19.14,12.508,430.575,-29.388,15.189,431.636,-23.196,0609-1-01-594,Salto C
8.99,31.03,378.368,8.284,27.154,372.359,5.852,0609-1-01-594,Salto C
3.285,19.473,231.198,-16.175,20.291,234.186,-13.041,0609-1-01-594,Salto C
1.942,9.798,135.747,-7.197,10.647,138.83,-9.113,0609-1-01-594,Salto C
2.485,10.858,96.771,-9.976,10.182,96.668,-10.277,0609-1-01-594,Salto C
3.057,7.703,60.293,-18.5,8.212,61.912,-17.38,0609-1-01-594,Salto C
3.517,8.277,49.11,-10.204,7.118,51.191,-9.359,0609-1-01-594,Salto C
3.24,-9.495,84.577,22.603,-9.479,83.63,21.14,0609-1-01-594,Salto C
4.057,-18.352,105.288,27.463,-16.205,105.06,27.746,0609-1-01-594,Salto C
5.67,12.381,122.897,-4.62,10.503,125.023,-5.352,0609-1-01-594,Salto C
6.828,19.083,176.853,-9.927,19.526,177.483,-10.007,0609-1-01-594,Salto C
12.627,11.186,262.419,-14.579,13.825,256.11,-9.189,0609-1-01-594,Salto C
75.338,41.048,213.973,-2.13,37.277,221.384,-5.471,0609-1-01-594,Salto C
85.773,34.019,157.475,-27.12,32.678,155.811,-26.17,0827-BK2-02-73,Salto B
32.754,28.071,81.791,-56.223,25.58,83.894,-55.644,0827-BK2-02-73,Salto B
3.617,-3.941,4.675,-49.419,-0.616,-2.192,-49.194,0827-BK2-02-73,Salto B
8.91,-4.337,-91.17,-30.944,-6.805,-80.764,-30.666,0827-BK2-02-73,Salto B
6.911,-30.506,-27.799,-18.924,-29.813,-19.423,-20.303,0827-BK2-02-73,Salto B
8.105,-35.703,185.685,-48.054,-33.655,192.83,-43.038,0827-BK2-02-73,Salto B
19.492,-23.04,481.497,-11.423,-21.34,465.49,-12.234,0827-BK2-02-73,Salto B
27.356,22.65,537.214,38.536,21.588,535.237,31.285,0827-BK2-02-73,Salto B
26.416,58.531,519.736,-43.443,55.874,513.937,-35.273,0827-BK2-02-73,Salto B
13.864,62.13,407.217,-41.271,61.993,405.007,-43.694,0827-BK2-02-73,Salto B
5.613,43.43,264.23,-30.033,42.715,266.502,-33.221,0827-BK2-02-73,Salto B
2.394,8.528,154.349,-63.767,9.767,157.544,-61.029,0827-BK2-02-73,Salto B
2.923,2.365,104.374,-48.437,2.73,105.289,-49.256,0827-BK2-02-73,Salto B
3.524,2.523,80.031,-42.494,2.464,81.166,-42.907,0827-BK2-02-73,Salto B
3.497,0.417,72.722,-49.755,0.293,75.009,-49.437,0827-BK2-02-73,Salto B
5.429,-6.134,105.856,-55.84,-6.633,104.941,-52.383,0827-BK2-02-73,Salto B
5.04,-25.367,121.798,-4.499,-22.23,119.297,-3.973,0827-BK2-02-73,Salto B
4.296,1.017,121.597,39.882,-1.512,130.991,31.884,0827-BK2-02-73,Salto B
17.084,2.946,273.054,-26.95,2.659,251.003,-22.544,0827-BK2-02-73,Salto B
82.334,7.289,132.845,-20.597,7.647,144.317,-20.104,0827-BK2-02-73,Salto B
83.972,35.626,-144.722,-23.649,33.484,-151.571,-16.122,20191007-1159-FRANKFURT_1-01-263,Barani A
23.591,42.904,-343.845,29.944,40.87,-325.581,29.76,20191007-1159-FRANKFURT_1-01-263,Barani A
6.518,13.894,-264.707,89.217,15.42,-255.697,85.393,20191007-1159-FRANKFURT_1-01-263,Barani A
10.054,-15.047,-66.864,118.723,-20.888,-82.244,123.714,20191007-1159-FRANKFURT_1-01-263,Barani A
9.295,-96.212,-83.297,160.138,-90.089,-88.901,153.79,20191007-1159-FRANKFURT_1-01-263,Barani A
9.072,-114.53,-165.059,139.51,-115.489,-163.118,140.242,20191007-1159-FRANKFURT_1-01-263,Barani A
9.193,-134.831,-220.86,152.077,-134.022,-211.71,154.584,20191007-1159-FRANKFURT_1-01-263,Barani A
10.536,-139.586,-137.832,191.878,-140.195,-138.866,195.168,20191007-1159-FRANKFURT_1-01-263,Barani A
9.489,-149.84,-50.52,275.824,-147.176,-49.834,270.77,20191007-1159-FRANKFURT_1-01-263,Barani A
9.393,-134.279,33.815,301.359,-133.982,33.11,298.696,20191007-1159-FRANKFURT_1-01-263,Barani A
9.065,-115.09,94.836,285.581,-113.595,93.911,284.798,20191007-1159-FRANKFURT_1-01-263,Barani A
9.44,-76.648,143.946,256.103,-75.927,141.951,251.569,20191007-1159-FRANKFURT_1-01-263,Barani A
8.702,-21.51,174.986,160.836,-24.226,173.155,159.293,20191007-1159-FRANKFURT_1-01-263,Barani A
8.288,-4.237,178.905,43.352,-5.358,181.314,49.088,20191007-1159-FRANKFURT_1-01-263,Barani A
9.54,-6.245,190.283,-0.256,-7.499,193.436,3.565,20191007-1159-FRANKFURT_1-01-263,Barani A
11.304,-15.845,247.993,5.471,-15.205,242.83,4.063,20191007-1159-FRANKFURT_1-01-263,Barani A
9.647,-21.236,273.947,4.41,-18.678,277.586,3.571,20191007-1159-FRANKFURT_1-01-263,Barani A
5.192,-1.308,344.36,-4.842,-4.602,345.194,-8.019,20191007-1159-FRANKFURT_1-01-263,Barani A
18.188,-20.861,404.851,-75.445,-25.438,374.14,-62.189,20191007-1159-FRANKFURT_1-01-263,Barani A
80.205,-45.044,149.136,-5.295,-33.665,187.934,-15.56,20191007-1159-FRANKFURT_1-01-263,Barani A
93.006,-17.413,228.409,16.234,-16.608,227.167,17.67,0609-4-01-335,Salto C
26.846,-14.864,253.42,13.348,-16.133,234.44,13.004,0609-4-01-335,Salto C
5.828,-0.066,-34.783,9.198,-2.077,-18.665,10.627,0609-4-01-335,Salto C
11.392,-0.498,-84.861,18.566,2.097,-69.066,15.402,0609-4-01-335,Salto C
10.076,7.905,250.218,-7.176,6.78,245.126,-6.302,0609-4-01-335,Salto C
11.915,2.758,486.162,-3.364,5.152,476.908,-4.376,0609-4-01-335,Salto C
19.758,24.003,473.422,-22.284,20.307,469.381,-19.48,0609-4-01-335,Salto C
14.098,-13.504,378.726,-4.158,-10.669,374.204,-5.311,0609-4-01-335,Salto C
6.806,-6.1,162.262,16.851,-7.931,174.69,14.758,0609-4-01-335,Salto C
5.086,-8.565,161.346,-2.491,-6.279,158.08,0.343,0609-4-01-335,Salto C
3.631,14.388,161.99,13.704,12.505,162.385,12.226,0609-4-01-335,Salto C
3.738,5.183,152.683,2.431,6.434,152.592,3.212,0609-4-01-335,Salto C
3.588,10.49,148.101,3.966,9.674,147.589,3.621,0609-4-01-335,Salto C
3.011,1.646,133.9,4.885,2.609,133.599,4.815,0609-4-01-335,Salto C
2.922,6.544,111.987,2.204,6.358,112.263,2.01,0609-4-01-335,Salto C
2.865,10.526,91.677,-4.879,10.046,91.268,-4.826,0609-4-01-335,Salto C
3.678,3.854,63.606,-11.557,3.014,63.794,-10.653,0609-4-01-335,Salto C
6.686,-9.45,41.117,-2.138,-7.35,46.309,-1.14,0609-4-01-335,Salto C
5.695,23.818,111.214,13.969,19.455,118.529,7.64,0609-4-01-335,Salto C
30.237,-4.042,317.559,-32.197,-1.183,282.848,-28.202,0609-4-01-335,Salto C
92.847,15.402,93.801,10.991,14.933,105.734,5.242,20190930-1153-FRANKFURT_1-01-200,Salto A
57.767,-4.394,215.07,-14.373,-0.901,208.037,-9.464,20190930-1153-FRANKFURT_1-01-200,Salto A
9.052,31.205,201.074,23.597,27.212,199.051,22.433,20190930-1153-FRANKFURT_1-01-200,Salto A
4.001,9.486,119.014,19.609,11.152,123.947,19.863,20190930-1153-FRANKFURT_1-01-200,Salto A
6.634,8.627,134.71,35.967,8.63,135.988,33.951,20190930-1153-FRANKFURT_1-01-200,Salto A
6.286,23.265,186.044,26.114,23.729,183.067,27.945,20190930-1153-FRANKFURT_1-01-200,Salto A
5.921,46.826,189.931,31.776,46.99,190.122,28.925,20190930-1153-FRANKFURT_1-01-200,Salto A
6.408,64.256,197.143,6.254,64.0,198.01,6.914,20190930-1153-FRANKFURT_1-01-200,Salto A
6.216,69.314,222.634,-11.687,67.901,220.852,-9.725,20190930-1153-FRANKFURT_1-01-200,Salto A
5.795,55.056,213.678,-2.458,54.653,212.964,-3.21,20190930-1153-FRANKFURT_1-01-200,Salto A
6.114,31.386,196.633,-9.954,33.151,198.52,-10.116,20190930-1153-FRANKFURT_1-01-200,Salto A
6.465,38.881,207.775,-19.304,39.113,207.035,-18.722,20190930-1153-FRANKFURT_1-01-200,Salto A
6.364,50.198,206.158,-8.332,48.241,204.272,-9.171,20190930-1153-FRANKFURT_1-01-200,Salto A
5.587,26.86,171.485,-13.62,26.84,171.54,-12.168,20190930-1153-FRANKFURT_1-01-200,Salto A
4.984,5.391,129.782,-3.156,6.296,130.38,-2.642,20190930-1153-FRANKFURT_1-01-200,Salto A
5.848,4.105,100.328,18.68,4.825,101.826,17.969,20190930-1153-FRANKFURT_1-01-200,Salto A
6.82,18.107,103.763,30.528,18.652,105.276,28.303,20190930-1153-FRANKFURT_1-01-200,Salto A
6.449,35.646,143.311,5.055,34.7,144.537,4.199,20190930-1153-FRANKFURT_1-01-200,Salto A
10.081,34.446,232.674,-33.959,34.357,234.064,-31.465,20190930-1153-FRANKFURT_1-01-200,Salto A
74.654,32.098,251.644,-19.337,32.792,247.072,-14.957,20190930-1153-FRANKFURT_1-01-200,Salto A
87.557,-5.808,13.508,55.396,-2.344,5.278,59.074,20190930-1247-FRANKFURT_2-01-270,Rudi
25.887,-59.737,-245.63,127.941,-58.835,-229.6,118.259,20190930-1247-FRANKFURT_2-01-270,Rudi
11.321,-87.087,-369.994,20.88,-88.49,-360.532,41.458,20190930-1247-FRANKFURT_2-01-270,Rudi
12.779,-81.223,-298.574,174.619,-82.144,-305.444,161.712,20190930-1247-FRANKFURT_2-01-270,Rudi
11.104,-107.241,-169.075,257.195,-100.125,-167.974,258.251,20190930-1247-FRANKFURT_2-01-270,Rudi
8.908,-46.386,-51.724,353.594,-45.813,-57.554,357.616,20190930-1247-FRANKFURT_2-01-270,Rudi
9.361,40.027,-48.383,499.61,42.462,-48.802,496.914,20190930-1247-FRANKFURT_2-01-270,Rudi
11.877,136.932,-11.387,587.901,137.455,-11.913,578.393,20190930-1247-FRANKFURT_2-01-270,Rudi
12.648,277.179,39.684,530.845,275.428,40.807,532.547,20190930-1247-FRANKFURT_2-01-270,Rudi
15.883,411.915,45.849,494.687,407.319,38.966,500.992,20190930-1247-FRANKFURT_2-01-270,Rudi
19.553,437.702,-74.039,570.541,430.995,-69.857,579.128,20190930-1247-FRANKFURT_2-01-270,Rudi
22.3,355.003,-131.216,756.567,353.874,-116.575,737.758,20190930-1247-FRANKFURT_2-01-270,Rudi
20.801,224.704,80.325,640.716,223.752,70.0,633.264,20190930-1247-FRANKFURT_2-01-270,Rudi
10.468,95.542,198.051,362.832,100.004,196.961,364.259,20190930-1247-FRANKFURT_2-01-270,Rudi
5.639,50.658,239.514,106.338,49.532,240.103,114.853,20190930-1247-FRANKFURT_2-01-270,Rudi
6.133,-3.72,262.437,24.037,-0.103,262.092,29.292,20190930-1247-FRANKFURT_2-01-270,Rudi
