SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
0609-1-01-812,Bauchsprung,-3.442,-33.327,-4.482,19.885,114.184,32.6,48.317,64.797,10.53,-2.208,46.278,0.624,17.255,6.69,3.078,10.97,1.127,-0.071,0.071,-3.448,-40.924,9.756,1.274,1.571,-0.931,0.031,0.402,-9.468,-62.039,-33.359,1.521,1.221,-1.085,-0.093,0.169,2.556,-72.568,-1.775,1.902,1.429,-0.645,-0.247,-0.888,20.421,-81.689,17.474,1.659,1.23,0.184,-0.263,-0.82,0.379,-64.645,3.228,1.692,0.955,0.012,-0.436,-0.678,2.411,-48.835,-12.239,2.225,1.474,0.032,-0.346,-1.258,-1.216,-29.574,0.077,3.216,2.35,-0.139,-0.217,-1.88,-26.746,86.907,2.039,51.011,22.843,40.846,0.681,30.03,-4.301,100.244,-16.705
0827-BK2-02-147,Salto A,17.214,328.435,-39.139,23.453,328.435,44.154,50.935,72.834,6.812,1.662,48.842,8.429,183.142,-11.313,6.452,11.942,-0.611,0.529,-2.72,14.005,197.079,-42.255,6.276,5.302,0.407,0.657,-4.748,2.158,135.663,-33.442,7.283,6.339,-2.355,0.649,-6.013,4.481,196.74,-20.202,7.118,6.238,-2.234,0.605,-5.819,7.049,213.12,-4.705,7.356,6.678,-2.881,0.134,-5.774,18.016,216.538,-16.661,6.657,6.131,-3.295,0.332,-4.97,7.492,172.126,-27.84,7.486,6.316,-3.389,0.487,-5.804,15.723,156.47,-42.333,8.261,7.641,-6.322,0.693,-3.827,3.711,181.485,-12.191,43.744,20.461,12.013,0.427,40.275,14.675,189.614,-9.275
0609-1-01-749,Bauchsprung,0.689,-39.298,-2.323,20.367,117.414,26.832,51.285,66.746,8.553,0.874,49.575,1.371,23.608,12.385,3.547,11.828,0.961,-0.268,0.391,-4.273,-30.259,-2.29,1.285,1.71,-0.103,-0.132,-0.074,3.328,-45.987,-15.769,1.119,0.727,-0.244,-0.11,-0.071,0.449,-59.007,-2.784,0.944,0.489,-0.28,-0.239,0.135,8.074,-65.03,6.182,1.749,1.185,-1.357,-0.219,0.178,0.66,-85.86,2.823,2.53,2.031,-0.212,-0.037,-1.478,-11.165,-87.336,2.677,4.068,2.94,0.732,-0.466,-1.311,22.687,-46.582,3.392,4.05,3.771,-0.622,-1.0,-2.062,7.991,80.491,-3.323,52.794,24.554,41.441,0.365,32.161,-25.046,93.743,-14.971
0115-CHARI-05-167,1 3/4 Salto vw C,10.192,-662.33,25.585,26.978,673.328,49.201,56.213,77.675,8.861,3.205,48.95,14.872,-261.603,14.858,21.813,19.4,-21.865,0.287,0.176,-7.674,-483.603,-11.304,47.537,41.085,-44.225,-0.264,-15.005,17.219,-678.241,-13.099,37.506,45.141,-30.459,0.016,-19.3,5.491,-552.395,16.381,15.965,18.389,-5.162,-0.451,-12.496,-8.953,-51.441,-23.101,7.906,11.062,1.753,0.758,-1.87,-2.48,-182.554,-4.909,4.794,3.981,-2.152,0.402,-3.166,-1.223,-300.885,8.654,8.112,6.297,-5.952,0.395,-4.732,-7.48,-338.123,-3.613,9.206,9.18,-7.468,0.427,-5.781,-0.86,-366.807,-14.807,58.109,36.057,-35.501,1.726,25.888,12.086,-180.798,18.393
0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86,59.574,78.877,47.668,3.168,31.583,17.462,-41.324,8.362,7.36,17.511,-1.212,0.091,-2.082,16.674,-42.3,12.601,1.865,2.911,-0.588,0.368,-0.349,20.204,-11.834,68.89,1.528,1.354,-0.187,-0.376,0.181,9.219,5.844,-14.417,2.863,2.205,1.352,0.646,-0.665,8.797,22.492,-47.041,2.135,2.266,-0.459,0.103,-0.111,-36.992,-8.664,43.624,3.021,2.455,-0.044,-1.917,-0.241,-14.808,23.031,-4.054,3.94,3.139,0.836,0.491,-1.425,19.116,56.286,26.026,8.314,6.396,-3.869,0.6,0.214,36.269,50.523,-5.352,45.114,23.667,25.287,-0.557,35.44,11.685,150.465,-39.193
20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934,50.029,74.157,4.82,2.302,43.683,13.173,-36.078,-3.524,4.92,10.931,-0.081,-1.2,-2.896,4.94,-23.241,7.712,1.752,2.305,0.788,-0.532,-0.971,2.071,12.485,7.122,1.433,1.636,0.426,-0.509,-0.276,0.794,-81.732,4.825,1.692,1.697,0.199,-0.677,-0.577,2.306,-159.907,9.686,1.894,1.508,-1.31,-0.525,0.185,4.64,-219.744,21.356,6.342,4.203,-5.825,-0.702,-1.799,12.906,-320.867,18.016,8.316,8.558,-6.851,-1.007,-4.517,16.226,-338.642,17.727,7.395,7.808,-4.235,-1.178,-5.122,-1.178,-264.12,18.035,62.988,33.693,-46.23,-2.187,24.904,-0.829,-129.776,-3.164
0609-4-01-94,Schraubensalto C,99.526,178.582,393.828,152.409,292.879,399.432,50.973,73.315,10.128,2.598,48.053,48.495,206.787,105.298,8.172,12.513,-1.283,0.895,-4.137,90.561,135.86,130.615,7.213,5.397,-6.034,1.761,0.166,222.585,50.196,293.169,13.279,11.82,-11.888,-4.106,0.138,225.794,-178.724,459.75,15.396,14.973,-11.759,-3.068,-8.939,-17.865,-105.336,473.81,11.186,13.191,-6.692,-4.228,-7.701,-66.991,120.302,317.375,6.849,7.686,-3.846,-1.032,-5.563,-32.863,192.026,168.666,6.744,6.784,-4.496,-1.199,-4.86,-1.962,153.929,75.085,6.512,6.73,-5.574,-0.479,-2.508,21.906,160.791,35.531,45.152,18.772,14.603,0.81,42.085,27.304,189.778,-5.707
0609-1-01-254,Bauchsprung,-1.679,-36.572,-12.741,29.958,108.518,50.157,51.7,71.275,8.953,-1.447,49.787,-1.496,26.012,13.791,4.352,9.502,0.827,0.5,-0.852,-15.345,1.414,-14.165,1.158,1.47,-0.004,-0.261,0.51,1.147,-30.795,-17.732,0.999,0.873,-0.115,-0.056,0.084,7.004,-63.323,-3.243,1.401,0.785,-0.702,-0.278,0.323,-5.13,-68.702,9.591,2.238,1.763,-1.282,-0.405,-0.536,-18.924,-113.012,-30.144,2.112,1.697,-0.064,0.416,-1.336,7.307,-57.801,-17.799,3.694,2.73,1.427,-0.48,-0.945,38.152,-6.384,41.52,4.358,3.952,-1.72,-0.754,-1.577,-0.535,27.841,-12.692,53.048,24.859,42.239,2.401,30.93,-19.793,93.829,-35.233
0609-4-01-500,Fliffis B,-111.086,-130.561,229.985,147.666,601.084,258.474,62.008,81.798,14.402,0.905,41.045,-38.866,-318.898,43.337,40.573,38.498,-35.006,1.221,-1.204,-47.993,-696.461,-17.43,39.025,42.53,-38.182,-0.759,-3.615,31.738,-595.037,14.61,21.414,24.35,-16.266,2.932,-11.792,36.086,-124.543,124.735,19.99,20.316,-12.956,1.953,-13.717,-127.863,-120.173,338.468,25.147,25.068,-11.051,-2.929,-22.035,-254.86,74.624,375.288,17.87,20.452,-8.786,-3.95,-15.06,-131.894,275.852,220.751,16.033,15.531,-8.643,-1.676,-13.299,-40.354,235.905,76.475,18.7,17.971,-15.095,-2.599,-9.383,-6.386,288.395,62.706,48.871,25.139,10.329,1.295,42.412,3.548,325.923,-17.475
0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115,51.12,73.52,6.527,4.154,45.846,34.023,259.465,-56.618,17.001,15.749,-6.19,-0.233,-8.431,-11.035,25.531,-21.423,17.281,18.09,-14.229,-1.033,-6.306,-40.478,211.329,-19.036,34.552,28.845,-33.744,-3.357,-1.808,-56.794,663.414,-2.745,38.818,35.96,-33.923,-1.911,-15.088,-20.729,756.35,-1.745,47.277,46.177,-34.605,0.629,-29.859,24.938,760.828,17.511,18.151,29.764,-14.467,1.006,-9.94,59.229,439.233,-5.784,10.644,9.618,-3.48,-0.123,-9.199,43.245,179.67,-5.94,14.867,12.898,-8.312,0.604,-9.586,17.997,191.143,-11.98,48.52,24.981,13.346,0.271,42.865,37.468,271.828,-5.654
20191001-1202-FRANKFURT_2-01-132,Salto A,5.676,-339.278,-24.763,20.87,344.345,49.534,55.08,75.919,-11.143,-5.816,47.384,-6.891,-278.719,15.614,7.632,15.159,1.045,-0.543,-1.571,2.722,-118.027,-12.217,9.219,8.562,0.36,-0.555,-7.887,-13.581,-123.107,-7.054,7.903,8.091,4.254,0.216,-6.399,-7.382,-208.111,-36.689,7.072,7.337,4.143,-0.084,-5.684,-2.63,-219.586,-18.769,7.292,7.148,4.531,0.284,-5.67,8.611,-203.731,-14.312,7.434,7.433,5.427,-0.292,-5.011,9.014,-189.143,-18.271,7.407,7.427,5.81,-0.802,-4.459,19.676,-172.254,-4.861,7.383,7.224,4.172,-0.302,-5.586,9.162,-249.833,10.039,46.421,19.297,-19.63,0.117,31.39,15.943,-301.584,-39.402
20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514,57.838,77.914,9.324,2.922,51.258,20.363,-226.421,5.513,10.003,17.681,-5.498,0.797,-5.674,-12.633,-178.52,74.749,7.443,8.272,-4.762,0.706,-5.542,-56.642,-105.137,111.305,10.622,9.532,-2.695,1.562,-9.873,-156.863,-202.208,193.522,9.973,10.109,-2.967,-0.791,-9.318,-135.226,-52.87,294.561,9.291,9.688,-3.382,-3.859,-7.522,-79.494,134.479,253.443,7.166,7.722,-3.032,-2.653,-5.872,-50.882,164.95,106.383,7.782,7.708,-4.904,-1.941,-5.693,-15.562,176.333,21.984,7.092,7.808,-5.537,-0.869,-2.175,-11.179,257.427,7.823,46.895,19.053,2.841,0.602,45.391,-34.404,336.894,-42.833
0609-1-01-450,Doppelsalto B,18.416,712.69,-17.246,60.749,750.841,61.113,51.402,72.963,6.291,1.114,46.766,17.618,265.478,-14.503,18.024,15.873,-6.694,-0.034,-7.168,-0.647,-16.371,-38.313,15.74,17.819,-13.93,-0.599,-5.045,-33.575,247.092,0.501,34.235,28.738,-33.642,-1.725,-0.537,-18.55,661.044,23.72,35.665,34.491,-33.901,-1.803,-8.362,-24.082,714.167,-7.387,45.847,42.168,-34.609,-0.433,-28.216,37.783,809.975,6.946,25.843,36.388,-19.708,1.257,-14.759,64.47,537.231,-23.432,9.301,10.074,-2.056,-0.343,-7.771,46.083,211.579,-31.084,10.632,10.177,-5.725,-0.482,-7.319,-8.37,128.159,-12.622,47.199,22.651,13.889,-0.376,41.965,16.468,191.717,7.551
0115-CHARI-05-87,Salto B,-5.5,334.038,-23.751,35.197,399.73,54.877,53.409,76.004,8.684,2.596,49.837,-12.882,135.207,-11.08,15.819,14.632,-11.065,0.458,-1.036,9.948,-110.034,28.735,16.158,17.492,4.658,-1.332,-10.462,15.711,212.774,-23.892,24.697,20.854,-14.854,0.223,-17.764,-29.377,511.966,-37.491,12.988,19.386,-10.825,0.107,-1.738,-26.902,332.192,-1.309,5.415,5.287,-0.942,0.991,-4.119,9.609,154.418,6.541,5.242,4.531,-2.232,0.736,-3.841,10.216,159.256,2.553,4.785,4.673,-3.395,0.632,-2.453,9.952,113.58,-18.688,4.272,4.136,-3.623,0.476,-0.493,-5.873,100.947,-9.65,48.618,21.385,14.488,1.86,46.928,-5.496,102.11,-57.715
20190930-1247-FRANKFURT_2-01-223,Rudi,168.429,25.363,524.151,209.683,333.599,549.2,57.769,79.411,10.14,4.021,52.596,-1.68,-125.844,70.371,13.032,16.932,-10.374,1.115,-3.252,-39.293,-329.254,105.385,10.864,11.601,-7.428,1.159,-6.666,-21.338,-138.491,337.279,12.332,10.493,-9.725,3.316,-4.205,143.221,-38.078,574.205,17.264,15.872,-14.522,3.304,5.412,375.501,13.448,538.755,18.178,18.81,-15.778,-5.916,-0.091,294.825,-140.93,606.671,12.118,15.093,-6.044,-8.374,-4.732,105.325,119.037,432.257,6.725,7.374,-4.571,-1.468,-4.45,11.216,259.235,129.507,6.016,6.426,-3.415,-0.797,-4.309,-24.686,248.876,70.96,39.7,14.947,7.692,0.714,35.136,71.511,296.19,-3.895
20190930-1247-FRANKFURT_2-01-271,Salto C,6.969,340.581,-15.167,44.275,367.479,65.701,54.93,75.855,8.45,7.634,52.062,28.781,150.663,-3.515,10.902,14.548,-6.843,-1.292,-6.286,-31.37,-52.87,5.89,10.121,9.396,-1.306,-1.159,-9.569,6.894,143.595,-33.886,24.377,18.308,-15.758,-1.407,-18.258,2.456,610.052,-41.861,36.609,38.723,-16.35,0.327,-3.197,-14.106,377.779,-53.579,4.968,11.753,-0.072,-0.339,-3.661,-21.016,114.244,21.801,3.933,4.075,-1.005,-0.785,-3.717,-9.415,112.177,23.338,4.8,4.321,-2.25,-0.533,-4.187,6.654,103.346,17.691,7.363,6.311,-3.197,-0.494,-0.07,12.027,117.025,-2.699,47.645,21.036,18.571,4.24,40.084,61.654,211.695,7.366
20191007-1150-FRANKFURT_2-01-120,Rudi,102.043,26.09,573.0,162.202,316.341,591.305,54.082,70.331,10.322,0.461,50.825,6.789,-176.398,47.643,11.941,19.197,-8.036,3.38,-4.353,-67.166,-339.434,207.971,18.778,14.679,-13.09,10.628,-6.298,-77.942,-195.653,483.25,27.113,24.85,-24.503,5.971,-4.4,144.909,-57.811,686.947,26.766,26.58,-25.339,-0.466,6.55,341.493,-24.948,795.079,23.782,26.336,-21.64,-4.005,-5.703,125.433,-8.007,759.936,15.077,18.092,-11.346,-2.765,-8.81,-21.038,189.711,390.203,12.381,14.263,-10.343,-2.854,-5.212,30.483,233.221,162.113,8.516,9.475,-6.921,-1.708,-1.666,63.748,309.287,98.774,47.434,21.988,15.921,-1.464,42.962,90.552,249.148,-43.133
0609-4-01-518,Barani C,-42.135,-41.292,220.596,80.122,281.365,229.599,51.747,75.692,15.797,0.126,46.867,22.705,-104.544,2.261,15.619,15.747,-13.212,0.343,-1.797,21.246,-352.063,63.13,9.957,11.656,-5.764,0.273,-7.366,-25.877,-244.828,127.936,12.325,12.274,-7.063,2.3,-7.973,-13.356,-82.777,203.748,8.842,9.994,-3.461,-0.898,-7.421,-106.786,-42.485,269.087,7.275,7.77,-3.476,-1.607,-6.127,-96.42,76.232,232.367,5.486,6.065,-2.855,-1.42,-4.384,-51.546,128.012,161.172,5.478,5.126,-3.01,-0.627,-4.511,-9.126,112.333,93.241,7.372,6.722,-5.974,-1.422,-2.201,21.871,141.931,49.834,46.613,20.79,18.386,-0.359,42.122,14.866,171.149,-7.23
20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592,60.084,78.167,9.968,-3.043,52.237,32.831,-234.587,-46.153,18.178,26.126,-15.328,-1.723,-6.018,46.03,-461.624,34.814,9.829,10.988,-6.246,0.204,-7.541,9.386,-288.298,77.726,15.502,13.804,-8.282,4.263,-9.084,24.648,-27.297,318.471,9.309,11.822,-4.258,-1.994,-6.905,-92.963,42.97,339.622,7.444,8.095,-3.855,-3.686,-4.987,-70.756,107.385,240.59,6.744,6.925,-2.131,-3.076,-5.264,-16.667,100.593,82.576,6.763,6.399,-5.05,-1.201,-3.959,-30.31,159.784,-5.533,6.719,7.34,-4.935,-1.66,1.372,-33.546,287.931,30.3,46.282,18.295,5.739,-1.388,44.698,-42.191,267.677,-30.991
20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.874,175.114,339.385,156.179,275.227,356.372,52.131,68.117,-0.449,7.1,49.645,6.914,247.249,12.398,7.099,15.383,-2.269,0.885,-2.133,101.422,231.274,113.199,6.956,5.824,-4.641,-2.398,-2.994,186.839,52.403,300.254,8.42,7.565,-7.992,-1.956,-1.194,244.514,-85.736,363.48,12.517,11.182,-8.815,-2.238,-7.914,48.511,-174.052,417.356,13.036,13.42,-6.066,-3.098,-11.006,-124.088,-32.016,400.388,11.115,11.763,-5.617,-3.621,-8.747,-70.472,112.218,292.851,9.187,9.797,-6.236,-2.421,-6.29,12.153,188.138,158.244,9.778,9.77,-7.969,-1.546,-3.143,23.421,249.893,31.928,42.73,19.288,8.835,4.115,40.012,62.096,267.764,-31.8
0609-4-01-412,Salto C,-3.483,365.146,0.518,26.246,397.387,34.729,50.906,73.829,21.094,0.508,43.529,0.73,197.672,0.569,8.199,9.879,-3.829,-0.253,-5.83,-17.112,-63.891,7.47,11.88,9.003,-7.25,-0.784,-7.302,-2.271,302.149,12.708,13.95,14.889,-13.361,-0.747,-3.671,5.576,462.365,6.412,11.048,12.634,-6.86,-0.558,-2.942,-11.873,327.501,0.266,3.331,5.24,-1.152,-0.732,-1.738,-14.608,120.296,13.678,2.882,2.898,-0.958,-0.724,-2.579,3.154,71.735,-5.218,2.753,2.682,-1.392,-0.269,-2.393,-1.773,69.61,4.431,5.035,4.287,-2.877,-0.561,-2.335,15.137,96.084,22.629,48.496,20.215,23.724,-0.354,39.674,6.731,204.165,-30.454
20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54,50.586,72.789,10.275,-1.185,47.746,13.242,138.139,-5.708,13.099,13.086,-9.365,-0.26,-2.063,-11.9,-91.261,5.039,16.435,15.1,3.994,-0.267,-9.289,-1.869,41.348,31.781,31.054,26.194,-18.167,2.96,-22.739,108.223,611.435,12.265,25.809,31.638,-20.943,1.803,-9.501,83.137,491.816,-12.466,6.347,10.658,-1.151,-0.648,-1.725,47.573,168.217,-8.282,4.022,4.758,-1.367,-0.715,-3.68,27.613,132.786,-9.299,4.63,4.229,-1.305,-0.707,-4.303,-10.244,95.914,0.914,6.425,5.773,-4.915,-0.673,-2.135,11.343,90.507,13.375,46.946,21.231,16.991,-1.429,42.533,19.193,157.451,-61.065
0115-CHARI-05-133,1 3/4 Salto vw C,19.62,-661.136,41.663,50.934,677.819,81.805,54.003,76.165,6.991,3.526,49.159,13.317,-223.34,42.542,23.083,19.303,-22.736,-0.211,-2.282,-9.099,-511.337,-16.163,44.336,38.355,-41.224,-2.217,-14.139,39.741,-674.753,46.813,31.563,39.726,-24.785,-1.16,-17.351,-0.909,-462.596,33.602,14.109,16.162,-2.712,-0.822,-10.689,-12.142,-47.935,-33.405,7.661,9.409,-0.188,0.771,-2.042,8.671,-240.048,6.622,6.352,5.616,-4.336,-0.031,-3.279,14.736,-332.657,-11.661,12.645,10.056,-9.794,-0.246,-6.531,28.075,-395.921,7.206,8.507,10.152,-7.01,-0.207,-4.974,0.385,-350.848,19.236,61.903,38.961,-37.301,-2.277,27.925,-13.873,-168.397,-27.851
20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148,48.932,72.261,-2.173,-2.496,45.412,-6.34,270.222,8.853,11.073,15.78,1.819,-0.419,-3.388,-17.153,220.516,-21.348,8.769,9.325,1.072,-0.544,-7.591,-27.927,203.16,-1.768,7.265,7.465,0.069,-1.03,-7.027,-9.183,239.899,-2.254,6.623,7.155,-0.512,-1.431,-6.365,-25.383,219.8,-8.142,5.786,5.883,-1.213,-1.264,-5.367,-9.094,161.847,-7.264,6.706,6.061,-2.603,-1.46,-5.838,-11.987,107.904,-21.113,7.115,7.128,-2.994,-1.133,-6.352,-24.61,131.912,-8.639,8.829,7.933,-7.034,-0.87,-0.951,-35.246,272.624,-6.531,51.871,23.473,17.525,-0.453,47.12,-58.641,191.043,-47.792
20191008-1157-FRANKFURT_1-01-334,Salto A,-9.597,337.343,-22.804,27.537,337.644,43.84,48.262,71.71,-3.053,0.731,45.668,-20.004,277.197,-4.754,8.917,13.271,0.49,-1.15,-2.486,-19.93,257.394,-21.908,10.355,9.106,2.923,0.504,-8.557,-6.015,174.613,1.472,7.9,8.751,-0.277,-0.944,-7.74,3.984,206.647,20.148,7.555,7.679,-1.683,-1.575,-6.958,18.955,212.073,-6.263,6.658,6.866,-1.712,-1.22,-6.231,6.97,189.169,-21.99,7.211,6.892,-2.856,-1.279,-6.463,-12.737,139.827,-13.265,7.961,7.878,-5.818,-0.786,-4.943,4.771,159.271,-2.028,5.769,6.944,-5.179,-0.372,-0.342,-0.707,240.083,-43.454,47.522,18.937,13.378,2.019,44.985,-30.416,161.242,-42.945
0609-4-01-293,Salto C,5.554,364.403,16.321,34.443,379.319,33.444,50.745,73.697,25.993,0.614,40.531,-17.276,200.721,20.957,10.978,11.922,-5.469,-0.823,-7.797,-6.934,-3.163,18.954,15.446,12.621,-8.986,0.627,-9.956,16.82,453.308,18.183,15.012,17.649,-12.403,-0.895,-2.747,-14.867,365.921,7.969,5.716,8.028,-0.424,-0.272,-2.806,11.882,132.198,17.623,3.749,3.96,-1.598,-0.439,-3.343,3.224,150.248,16.968,3.511,3.598,-1.62,-0.587,-3.055,6.186,133.001,16.092,3.414,3.4,-1.815,-0.356,-2.88,11.651,108.728,1.645,6.817,5.229,-5.261,-0.538,-2.156,7.782,80.386,1.932,50.729,23.212,26.589,0.908,41.417,11.045,170.874,-13.22
20191007-1150-FRANKFURT_2-01-84,Barani A,-89.969,53.674,178.261,118.81,274.533,192.243,55.512,69.754,15.799,2.637,50.231,-11.176,-166.705,36.873,8.062,18.785,-3.408,-0.31,-3.911,-78.374,-244.114,73.466,8.938,7.773,-5.93,3.641,-5.363,-85.137,-119.934,157.306,11.419,10.338,-3.595,3.765,-9.585,-152.301,-108.095,136.605,12.577,12.405,-2.468,1.283,-11.686,-155.634,-41.709,272.435,10.885,11.796,-2.759,-3.459,-9.846,-126.031,116.935,251.284,10.903,10.556,-3.601,-3.457,-9.485,-35.118,131.681,143.281,11.286,11.387,-8.261,-0.836,-6.777,-9.002,195.671,61.287,6.724,8.418,-5.534,-1.47,-2.163,22.351,282.526,47.829,35.571,14.328,11.101,-0.28,31.188,66.613,311.957,-18.841
0609-4-01-379,Salto C,-12.313,346.869,-1.603,26.995,348.427,38.203,48.259,71.384,25.103,3.023,38.222,-5.192,234.094,-25.19,8.281,11.83,-5.338,-0.666,-5.045,-45.566,362.241,-44.617,4.769,5.369,-1.906,-0.83,-4.08,-19.276,169.282,6.309,6.7,5.633,-1.394,-0.351,-6.409,-12.586,76.032,11.111,6.096,6.735,-3.684,-0.705,-4.708,-14.409,123.893,25.78,6.534,6.345,-4.923,-0.107,-4.239,8.287,203.525,30.095,6.423,6.459,-4.901,-0.503,-4.12,10.669,213.16,17.601,6.175,6.356,-4.839,-0.472,-3.761,13.503,203.883,2.49,6.646,6.193,-4.554,-0.382,-4.486,-5.481,261.269,-22.838,43.255,19.257,16.162,0.047,36.001,-6.34,153.048,22.881
0115-JANEIKE-01-118,Fliffis- Rudi B,-168.247,-375.566,-542.991,292.396,617.091,591.322,64.429,81.433,7.952,-1.015,48.626,-91.679,-291.461,-56.602,41.564,39.487,-37.88,8.702,-12.815,-154.567,-712.636,68.044,48.912,47.168,-45.06,12.141,-11.342,-224.008,-700.146,30.185,24.939,35.963,-21.686,3.203,-6.843,-148.339,-449.968,-89.443,35.376,27.493,-31.088,-13.082,-6.213,-133.788,-135.572,-664.243,35.533,37.418,-33.365,-2.48,1.47,-311.169,-25.479,-871.147,33.157,32.994,-28.796,5.433,-8.17,-205.546,-364.933,-732.224,30.471,33.796,-14.095,8.963,-22.763,155.337,7.514,-544.042,21.554,20.657,-12.112,2.239,-15.02,67.427,231.828,-169.736,46.846,29.051,1.941,1.533,36.399,104.245,349.419,-3.057
0609-1-01-778,Bauchsprung,2.25,-37.383,-10.354,19.495,130.364,36.09,49.276,66.12,6.59,-1.139,47.733,5.13,21.596,-18.546,3.936,11.827,0.89,-0.14,-0.383,-8.357,-49.215,9.036,1.001,1.462,-0.67,-0.033,0.262,-8.897,-46.155,-3.891,1.323,1.078,-0.983,-0.129,0.267,-5.02,-88.83,-7.231,1.751,1.378,-0.885,-0.136,-0.326,0.73,-119.585,-21.336,2.448,1.723,-1.074,0.074,-1.173,16.873,-81.369,-3.867,2.308,2.06,1.118,-0.083,-1.119,9.881,-46.976,24.973,3.232,2.399,-0.46,-0.917,-1.514,2.035,-19.975,12.97,2.704,2.564,-0.027,0.25,-0.786,-4.474,102.762,-15.164,52.578,24.648,41.493,0.097,30.922,4.298,117.138,-32.057
20191007-1150-FRANKFURT_2-01-132,Rudi,75.717,50.187,584.638,158.13,299.828,597.035,53.126,70.947,11.658,2.544,48.926,0.778,-171.453,79.184,12.337,18.823,-7.079,3.198,-5.19,-89.264,-308.43,208.597,17.252,14.007,-11.263,9.835,-7.602,-90.164,-172.285,440.539,26.447,23.536,-23.324,8.113,-6.281,91.53,-20.658,703.295,25.514,26.406,-24.037,0.809,5.994,322.288,-7.12,755.94,22.02,24.55,-20.611,-3.14,-3.008,151.294,-9.817,744.712,15.261,17.231,-11.262,-2.822,-9.463,-41.527,162.474,431.134,13.121,14.358,-10.607,-2.908,-6.705,-14.492,200.798,185.632,10.015,10.812,-8.423,-2.496,-1.948,35.397,314.786,132.818,36.391,16.487,7.385,-1.017,32.899,109.11,341.713,1.391
20191007-1150-FRANKFURT_2-01-141,Salto A,18.114,338.489,-12.927,27.392,338.597,31.502,51.693,65.78,2.878,1.673,49.244,22.774,195.89,2.412,7.343,16.523,-3.051,0.483,-2.741,9.244,218.314,-29.983,7.164,6.259,0.895,-1.025,-6.284,-0.525,150.383,-13.827,8.815,8.793,-2.021,0.059,-8.579,2.185,264.133,1.518,8.401,8.528,-1.806,-0.395,-8.022,21.128,260.393,-0.051,8.351,8.256,-2.317,-1.2,-7.876,18.104,199.362,-3.648,8.654,8.441,-3.772,-1.119,-7.656,-3.849,168.657,-9.8,8.858,9.022,-6.507,-0.847,-5.518,-1.946,181.122,-2.397,5.576,7.175,-4.011,-0.226,-1.252,5.072,201.037,17.47,44.224,19.116,15.913,0.05,38.103,37.998,214.99,-16.451
