SprungID,Sprungtyp,Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
20191007-1524-FRANKFURT_1-01-196,Fliffis- Rudi C,2726.36,1.446,19.53,18.83,-13.231,-6.05,-4.627,154.23,502.54,141.38,123.165,-348.483,575.445,237.958,679.335,657.081
20191007-1524-FRANKFURT_1-01-197,Salto B,2726.522,0.002,134.71,70.21,13.46,22.394,98.811,19.44,168.55,-36.68,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2726.684,0.164,12.61,34.9,-4.092,-6.701,-0.06,57.26,113.59,-62.76,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2726.844,0.324,9.19,8.31,-5.004,-0.581,-6.555,-64.06,-112.19,-12.4,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.006,0.486,4.34,12.48,-1.18,0.669,-4.128,-27.68,42.54,-97.06,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.168,0.648,19.74,13.85,-8.65,-1.592,-16.619,-12.63,543.44,-13.33,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.33,0.81,37.37,29.57,-25.779,0.166,-19.968,66.58,543.02,-20.41,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.49,0.97,3.69,12.94,-4.239,-0.889,0.466,-8.34,238.86,-59.98,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.652,1.132,4.52,4.56,-2.517,-0.675,-3.863,-13.85,82.2,-22.05,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.814,1.294,5.59,6.73,-3.355,-1.5,-5.339,3.74,71.32,12.6,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-197,Salto B,2727.974,1.454,3.78,6.36,2.781,-0.704,3.328,9.55,263.47,-16.68,13.482,339.708,-30.775,56.43,385.443,64.392
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2728.138,0.002,118.16,63.52,35.296,12.672,96.029,25.32,-76.83,79.49,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2728.29,0.154,75.08,56.82,-43.868,6.964,-21.78,-190.04,-571.28,-26.9,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2728.442,0.306,35.72,33.39,-33.798,1.633,-10.489,-90.57,-725.96,39.53,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2728.594,0.458,40.51,38.12,-39.93,3.141,-7.09,-31.15,-626.14,52.52,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2728.746,0.61,40.24,41.08,-38.063,6.88,-11.648,-109.62,-637.09,172.97,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2728.898,0.762,27.58,35.01,-21.986,7.171,-13.42,-154.52,-441.57,215.23,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2729.05,0.914,24.62,20.69,-10.436,14.49,-15.121,0.52,-43.96,425.01,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2729.202,1.066,18.77,24.1,-7.407,-5.728,-16.544,-10.03,173.71,419.6,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2729.354,1.218,22.72,21.47,-18.688,-1.787,-13.213,52.05,383.23,177.0,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-198,Fliffis B,2729.506,1.37,17.86,22.98,-14.672,-0.126,-1.172,87.26,515.39,10.49,-58.358,-317.502,227.584,131.309,691.909,289.264
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3321.164,0.002,129.67,73.11,25.658,9.368,109.878,32.01,-170.84,36.08,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3321.332,0.17,21.82,48.95,-28.661,-0.303,-17.534,-67.09,-807.0,84.19,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3321.498,0.336,44.57,43.92,-43.426,2.455,-8.709,-98.36,-746.29,22.41,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3321.664,0.502,37.25,47.72,-35.161,3.903,-13.661,-90.88,-642.56,68.3,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3321.832,0.67,28.08,24.21,-16.655,16.984,-13.827,69.11,-178.89,541.42,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3322.0,0.838,34.24,38.63,-37.48,9.52,-3.486,393.91,211.08,1045.09,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3322.166,1.004,60.68,46.94,-43.986,-17.027,-18.515,180.52,-326.96,939.75,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3322.332,1.17,21.11,31.92,-8.148,-7.497,-18.523,-238.08,109.36,516.02,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3322.5,1.338,17.15,21.94,-11.607,-3.953,-13.723,44.9,255.81,230.85,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-211,Fliffis- Rudi B,3322.668,1.506,16.88,17.92,-13.083,0.592,-4.563,161.97,401.8,7.77,89.018,-298.108,585.755,273.85,664.055,608.493
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3322.836,0.002,119.1,61.21,-3.419,9.816,103.774,87.66,245.55,-129.64,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3323.006,0.172,20.97,30.98,-5.891,-2.04,-6.268,25.11,25.2,-43.27,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3323.174,0.34,19.67,20.55,-12.209,-1.558,-17.813,19.49,139.19,25.04,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3323.344,0.51,36.49,32.38,-33.106,0.649,-14.508,40.67,727.43,-72.36,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3323.514,0.68,45.29,44.24,-40.011,0.232,-22.794,24.54,713.16,-28.17,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3323.684,0.85,49.98,50.59,-39.732,2.135,-30.172,55.06,777.78,-14.68,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3323.852,1.018,32.17,44.88,-29.132,-0.979,-17.028,87.83,591.51,-71.12,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3324.022,1.188,4.74,19.63,-7.075,-0.681,-2.477,24.14,225.76,6.12,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3324.192,1.358,11.14,10.01,-7.006,-0.624,-8.809,31.51,177.97,-5.63,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-212,Doppelsalto B,3324.36,1.526,3.94,11.8,-3.051,-0.052,4.143,59.55,322.61,-12.38,67.673,686.705,-45.971,71.072,694.91,69.949
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3324.532,0.002,134.09,69.2,26.686,10.969,104.699,33.21,-108.83,37.61,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3324.692,0.162,49.24,56.23,-25.478,-0.209,-22.683,-75.65,-660.56,-105.22,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3324.85,0.32,28.68,39.71,-38.016,-1.882,-14.001,11.16,-616.26,65.39,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.01,0.48,56.92,53.45,-50.979,-0.659,-22.509,-27.23,-720.74,97.22,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.168,0.638,45.73,57.1,-33.792,11.921,-31.912,-195.74,-665.02,261.82,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.328,0.798,41.75,36.44,-17.176,22.151,-22.429,-56.29,-203.05,836.23,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.488,0.958,49.7,36.1,-39.765,10.158,9.478,462.62,-76.77,1006.29,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.646,1.116,54.67,45.91,-37.662,-23.86,-16.033,218.98,-138.1,967.29,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.806,1.276,21.55,27.01,-16.558,-6.792,-11.019,24.08,232.65,502.95,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,3325.964,1.434,9.68,17.15,-8.761,-4.787,-5.141,145.71,437.81,119.95,82.632,-362.045,580.722,230.24,681.596,650.483
20191007-1524-FRANKFURT_1-01-214,Salto B,3326.126,0.002,123.29,68.04,6.917,10.907,99.573,14.75,253.35,-69.91,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3326.294,0.17,8.47,31.54,-0.28,1.746,-2.938,5.36,18.79,65.99,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3326.46,0.336,12.34,12.53,-8.715,0.074,-7.064,-15.7,-168.19,-20.25,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3326.628,0.504,12.14,10.52,8.012,-2.892,-7.1,0.27,294.49,-99.49,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3326.794,0.67,28.97,21.57,-17.103,-0.268,-23.333,36.69,560.78,27.4,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3326.962,0.838,15.08,28.68,-13.197,-1.035,1.712,48.5,407.71,-39.87,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3327.13,1.006,6.14,4.2,0.165,-0.648,-5.201,22.27,148.21,18.56,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3327.296,1.172,6.26,6.36,-2.111,-0.124,-5.904,12.75,156.14,8.66,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3327.464,1.34,6.51,6.39,-5.075,0.942,-3.515,40.23,132.98,17.75,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-214,Salto B,3327.63,1.506,6.65,6.69,-1.903,-1.959,3.157,55.64,125.57,-30.94,38.843,338.852,-9.344,55.148,392.818,92.339
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3327.8,0.002,125.6,70.07,22.218,15.047,100.208,57.94,-124.01,94.88,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3327.956,0.158,80.52,57.81,-45.831,6.923,-23.975,-197.68,-584.71,12.65,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3328.114,0.316,40.16,35.58,-37.026,2.038,-13.595,-134.3,-755.29,45.89,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3328.27,0.472,48.53,43.88,-44.482,5.242,-12.121,-79.73,-687.81,45.1,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3328.428,0.63,43.53,44.44,-39.279,9.57,-13.052,-129.01,-665.77,146.13,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3328.584,0.786,15.34,28.4,-12.485,2.502,-10.893,-99.11,-234.94,209.12,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3328.74,0.942,27.37,23.13,-17.506,8.407,-14.158,8.42,18.97,417.95,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3328.898,1.1,17.05,18.2,-6.446,-4.041,-15.343,-123.18,143.88,390.68,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3329.054,1.256,23.62,18.14,-13.621,-3.66,-15.373,55.88,207.04,150.94,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-215,Fliffis B,3329.212,1.414,12.75,18.54,-12.924,-1.083,-3.703,105.29,487.8,-20.35,-86.75,-316.327,247.261,166.264,682.128,278.062
20191007-1524-FRANKFURT_1-01-216,Salto C,3329.37,0.002,105.71,63.89,-6.639,2.28,98.512,86.64,325.54,-78.28,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3329.528,0.16,19.08,35.48,-13.214,0.587,-0.385,111.19,102.87,-7.77,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3329.686,0.318,21.25,15.52,-6.775,-0.528,-17.19,-11.8,-169.59,-22.92,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3329.844,0.476,13.01,18.47,-13.078,-0.399,-3.77,17.0,219.18,-8.0,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3330.002,0.634,35.51,24.65,-33.905,4.547,-5.34,72.13,710.66,-15.76,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3330.16,0.792,35.73,38.08,-35.663,4.808,-6.348,106.69,706.82,-37.06,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3330.318,0.95,57.67,41.31,-42.088,5.178,-31.976,173.27,824.99,-42.93,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3330.476,1.108,28.94,45.19,-25.485,1.868,-18.659,142.38,576.0,-95.3,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3330.634,1.266,19.28,24.81,-16.306,-0.748,-8.166,53.96,274.67,-16.22,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-216,Salto C,3330.792,1.424,15.13,14.23,-11.473,2.499,-6.757,85.34,379.03,14.55,119.437,646.237,-66.309,123.515,693.797,98.324
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3330.952,0.002,127.27,57.84,58.232,5.379,88.973,12.12,-73.09,-24.82,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.1,0.15,83.99,53.42,-34.081,5.675,-18.887,-88.5,-546.83,23.29,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.248,0.298,45.0,35.53,-41.083,2.095,-13.029,-56.97,-572.61,47.78,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.396,0.446,46.69,48.16,-43.327,-0.798,-22.613,-60.25,-649.84,-8.29,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.544,0.594,58.13,58.47,-47.361,5.172,-34.667,-39.19,-730.79,60.2,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.692,0.742,57.47,59.28,-34.656,9.708,-39.541,-171.73,-579.35,248.69,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.838,0.888,30.96,33.37,-8.429,6.027,-28.493,-184.26,-157.92,405.07,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3331.986,1.036,16.35,26.94,-9.76,-8.916,-13.866,-113.87,167.93,460.23,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3332.134,1.184,19.22,19.21,-8.19,-6.442,-12.875,51.84,275.99,117.63,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-217,Fliffis C,3332.282,1.332,18.12,17.83,-15.736,-3.889,-0.6,163.1,430.1,34.67,-66.565,-346.046,215.904,134.847,631.111,284.807
20191007-1524-FRANKFURT_1-01-218,Salto A,3332.432,0.002,126.24,59.19,26.956,11.804,94.264,39.86,171.22,-125.19,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3332.592,0.162,11.97,30.5,-4.977,-0.952,-7.711,65.94,251.98,26.07,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3332.752,0.322,8.9,7.84,3.317,-2.237,-4.632,29.16,203.09,-92.67,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3332.912,0.482,7.86,8.14,-0.904,-1.014,-7.854,5.9,185.7,-16.7,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3333.072,0.642,8.08,7.28,-1.874,-0.452,-6.948,9.26,201.92,-13.03,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3333.232,0.802,7.31,7.09,-1.623,-1.055,-7.036,46.14,193.57,-6.25,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3333.39,0.96,7.76,8.03,-2.905,-1.123,-7.271,3.66,199.08,-12.66,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3333.55,1.12,7.68,7.85,-4.282,-0.615,-6.909,9.8,174.68,13.92,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3333.71,1.28,7.59,8.6,-6.584,0.146,-4.213,34.1,190.32,-9.34,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-218,Salto A,3333.87,1.44,20.75,8.93,6.31,-2.739,6.122,52.95,196.62,-88.22,40.573,337.146,-27.642,47.291,342.636,53.475
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3615.048,0.002,124.35,69.39,25.095,10.712,107.654,15.21,-142.55,64.05,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3615.214,0.168,37.88,58.69,-27.45,3.804,-24.262,-125.54,-717.29,-31.42,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3615.378,0.332,40.62,42.1,-41.036,1.499,-9.372,-111.33,-739.61,-17.04,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3615.544,0.498,43.53,48.82,-41.329,-1.569,-13.022,13.61,-699.94,32.24,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3615.708,0.662,20.35,26.76,-18.466,5.416,-8.621,117.32,-321.34,330.52,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3615.874,0.828,41.26,38.21,-41.466,8.491,0.135,538.81,30.93,1016.06,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3616.04,0.994,33.21,40.65,-32.506,-15.669,1.354,522.49,-449.51,819.07,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3616.204,1.158,37.15,40.58,-23.349,-12.058,-22.666,-29.08,-19.99,793.58,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3616.37,1.324,26.02,21.25,-17.803,-2.922,-13.684,66.1,333.66,321.07,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-232,Fliffis- Rudi B,3616.534,1.488,9.61,19.76,-10.23,-1.417,-1.374,184.83,466.37,88.85,180.718,-357.469,547.031,287.891,720.587,594.978
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3616.702,0.002,130.49,67.59,5.815,19.735,102.254,93.79,180.83,-112.23,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3616.868,0.168,21.03,30.53,-4.013,-6.055,-13.913,-33.68,4.01,-103.12,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3617.034,0.334,21.57,20.78,-17.199,-0.243,-17.12,-5.7,186.24,20.1,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3617.2,0.5,41.1,33.03,-35.372,1.948,-15.836,12.34,708.47,2.33,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3617.366,0.666,48.33,44.47,-40.128,2.874,-26.312,56.9,694.92,29.14,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3617.53,0.83,50.01,51.63,-39.763,3.191,-31.41,116.89,762.5,-40.27,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3617.696,0.996,33.58,44.29,-29.322,0.987,-17.892,71.66,633.23,-70.13,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3617.862,1.162,5.91,18.1,-4.854,-0.813,-6.461,40.01,242.38,-55.23,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3618.028,1.328,12.52,11.12,-7.444,-0.738,-9.781,4.87,190.71,40.18,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-233,Doppelsalto B,3618.194,1.494,7.78,10.9,-6.26,-1.924,-1.75,94.37,265.47,-12.99,74.595,679.078,-51.803,92.79,684.358,94.962
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3738.874,0.002,123.76,70.64,42.409,5.659,101.591,15.12,-133.56,-18.23,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3739.038,0.166,43.72,53.58,-32.155,-6.108,-19.807,29.92,-695.32,-3.58,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3739.202,0.33,42.38,41.31,-41.85,-1.967,-9.773,5.75,-775.51,-15.78,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3739.368,0.496,48.93,46.06,-46.883,1.198,-9.616,14.36,-706.69,116.85,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3739.532,0.66,26.52,36.19,-23.917,5.68,-9.073,-36.11,-481.32,180.78,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3739.696,0.824,42.03,27.28,-25.659,23.606,-3.976,348.38,-218.92,854.17,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3739.86,0.988,54.99,37.46,-41.39,-0.738,18.015,599.93,-114.6,948.56,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3740.024,1.152,37.45,41.96,-28.652,-18.764,-19.04,146.42,-35.75,873.55,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3740.19,1.318,19.25,23.5,-12.734,-1.803,-14.0,8.79,281.7,426.39,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-251,Fliffis- Rudi B,3740.354,1.482,20.35,21.36,-16.156,1.768,-2.59,165.71,411.59,132.41,211.692,-363.615,558.004,238.245,712.396,607.202
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3740.52,0.002,143.8,57.5,11.603,13.355,104.373,73.35,201.93,-39.36,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3740.684,0.166,8.61,37.07,-1.867,-4.893,-0.953,10.81,71.25,-52.07,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3740.848,0.33,21.84,20.73,-10.973,-0.006,-18.646,15.61,124.78,-0.53,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3741.012,0.494,35.79,29.26,-30.206,3.158,-16.417,57.58,678.35,-72.79,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3741.176,0.658,45.63,42.14,-39.218,3.118,-23.39,74.19,689.95,-2.1,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3741.342,0.824,48.63,47.76,-38.942,3.326,-28.592,89.9,751.65,-37.53,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3741.506,0.988,36.57,44.6,-29.668,0.998,-20.45,100.07,645.85,-34.12,84.388,672.67,-57.471,89.592,681.79,81.66
20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,3741.67,1.152,19.82,22.19,-13.507,-1.525,-11.013,41.67,274.29,-12.95,84.388,672.67,-57.471,89.592,681.79,81.66
