SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil
20190930-1153-FRANKFURT_1-01-222,Salto C,24.793,346.958,-11.769,52.144,377.201,52.698,116.92,69.79,26.34,-3.914,100.452,12.11,181.93,-43.5,9.28,28.66,0.683,0.672,-4.278,31.47,21.68,-13.08,10.82,15.27,-1.145,1.783,-10.315,-18.9,-0.92,11.94,25.48,21.24,-19.895,1.69,-15.623,57.36,585.06,52.02,15.05,21.18,-9.137,-0.385,4.809,56.36,314.59,-28.9,4.43,4.22,-1.432,-1.037,-3.692,26.54,172.31,-5.96,4.47,4.09,-1.049,-0.803,-3.734,10.61,142.24,-10.44,2.86,3.67,-0.805,-0.56,-3.477,-14.0,101.95,-7.32,5.95,4.78,-3.642,-0.246,-3.152,-16.57,89.26,22.67,2.89,4.61,-1.091,-0.149,2.535,27.24,114.31,-1.51
20190930-1153-FRANKFURT_1-01-223,Fliffis Rudi C,84.46,-349.427,568.539,178.425,635.755,607.71,119.86,74.14,33.417,-0.63,103.34,14.63,-12.49,-48.98,30.9,36.19,-22.572,-4.112,-10.691,-9.44,-593.88,78.41,49.71,40.67,-49.528,2.745,-7.6,-32.84,-656.73,-31.45,54.48,60.15,-51.921,3.6,-22.86,-17.06,-678.76,26.45,31.17,38.21,-22.557,4.368,-20.156,-28.28,-283.12,259.76,26.99,32.43,-22.088,5.526,-16.254,63.41,26.35,778.0,26.13,23.87,-22.713,-4.534,6.853,451.59,-188.46,714.73,31.25,29.92,-21.858,-4.178,-21.212,-85.84,-154.21,802.61,16.28,22.53,-10.023,-2.964,-13.033,-14.19,215.55,302.59,15.78,17.1,-13.076,0.134,-5.718,102.51,343.22,96.96
20190930-1153-FRANKFURT_1-01-224,Doppelsalto C,66.576,697.981,-7.355,70.424,698.709,74.806,109.19,62.06,20.593,-3.405,96.479,28.79,255.79,-71.54,5.05,30.48,0.512,-0.961,-2.696,5.86,80.66,-28.14,26.31,19.85,-18.93,1.383,-16.751,35.56,134.11,15.4,47.82,37.27,-41.942,1.209,-10.499,25.63,640.73,-36.62,47.17,45.36,-42.476,4.285,-24.037,26.13,645.82,58.15,47.79,52.29,-36.623,4.765,-32.762,76.66,815.19,82.58,56.08,49.19,-33.947,4.3,-7.684,55.95,519.31,-42.81,14.52,17.09,-3.271,-1.76,-11.899,3.94,237.42,-4.76,10.59,10.15,-4.065,0.385,-9.928,6.85,144.23,42.12,13.7,13.23,-5.097,-1.975,-8.156,81.42,275.43,-7.13
20190930-1153-FRANKFURT_1-01-236,3/4 Salto rw A,26.733,306.303,-17.462,30.071,309.275,39.33,122.74,70.26,28.774,-5.7,102.422,3.1,87.57,-19.4,3.08,21.94,-0.05,0.622,-0.984,17.99,157.09,14.11,2.89,3.05,0.939,-1.581,-2.417,0.97,84.25,34.61,3.54,3.1,-1.137,-0.128,-3.503,19.4,94.47,2.25,2.83,3.51,-1.564,-0.926,-1.641,27.47,157.94,-27.16,3.01,3.31,-0.576,-0.529,-2.935,20.14,135.3,-9.28,3.54,3.53,-1.262,-0.911,-3.219,16.82,152.98,-16.24,3.91,3.7,-1.194,-0.883,-3.404,-0.78,179.05,-17.31,4.62,4.55,-1.77,-0.907,-4.234,-0.74,156.69,-5.71,3.71,4.22,1.66,-0.399,-2.57,14.07,224.49,-3.39
20190930-1153-FRANKFURT_1-01-237,Cody C,49.902,402.207,15.292,66.164,502.792,54.157,130.87,79.32,100.704,0.19,67.911,-12.9,-134.08,16.5,10.59,32.38,-7.527,-1.471,-10.84,-15.49,-165.86,1.71,24.82,14.53,-14.473,2.177,-18.548,35.53,508.11,74.65,38.91,33.88,-28.278,6.325,-21.058,99.39,638.37,43.13,3.39,19.31,-4.024,-0.532,-2.165,53.36,314.01,-2.46,5.91,5.53,-1.297,-1.042,-6.041,16.6,208.73,-6.8,4.97,5.95,-1.796,-0.603,-5.019,23.7,187.53,1.79,4.93,5.03,-1.96,-0.556,-4.686,7.18,142.1,5.07,6.99,5.89,-2.981,-0.391,-6.263,9.1,102.18,18.71,2.28,6.93,-1.758,-1.617,1.068,34.17,191.75,-4.91
20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54,111.85,64.68,30.847,-2.101,93.969,24.55,160.91,-24.64,8.07,29.85,-1.225,-0.89,-1.669,10.83,54.86,-9.24,15.65,16.0,-13.336,-1.301,-6.858,-27.02,-176.28,-14.76,26.45,18.14,2.906,-2.205,-22.377,71.22,370.97,52.68,37.67,34.35,-28.719,4.998,-20.182,117.47,619.5,11.9,14.77,22.3,-10.851,1.644,4.48,73.13,288.7,-14.54,4.95,5.47,-0.395,-0.621,-4.815,35.86,142.72,-2.64,4.57,3.82,-1.096,-0.602,-3.808,9.77,120.4,-6.19,5.8,4.9,-2.924,-0.275,-4.377,-12.77,87.14,12.0,6.61,6.82,-3.016,-1.396,3.851,27.07,108.94,-20.11
20190930-1153-FRANKFURT_1-01-239,Barani A,-125.107,19.637,193.503,161.422,244.36,207.86,112.69,66.33,33.125,-1.071,95.885,11.33,48.67,-36.76,11.48,33.38,3.977,-0.767,-5.568,11.35,-206.82,75.16,4.91,6.66,-3.881,-0.057,-1.443,-54.39,-117.71,85.14,7.59,6.51,-3.547,0.767,-6.438,-101.04,-169.4,88.62,8.72,8.63,-2.322,1.391,-8.835,-178.51,-121.21,164.02,10.38,10.15,-2.263,-1.526,-9.424,-213.98,9.33,215.08,8.52,8.7,-1.475,-2.693,-7.65,-148.65,102.13,193.1,5.75,6.3,-2.574,-1.883,-4.888,-60.55,109.31,136.04,6.28,6.32,-3.13,-1.005,-5.398,3.07,111.1,91.58,4.76,7.55,-3.913,-1.693,-0.318,38.77,229.38,17.1
20190930-1153-FRANKFURT_1-01-240,Salto A,53.118,352.886,-3.402,59.666,352.886,43.025,107.18,65.68,28.719,-3.464,94.518,3.88,226.36,-38.71,6.5,29.49,-3.383,0.764,-2.769,39.35,201.83,18.45,5.02,6.97,0.284,-1.103,-5.933,29.14,142.34,31.33,7.41,6.28,-2.152,-0.134,-6.378,39.61,197.53,2.41,6.7,6.8,-2.281,0.028,-6.589,54.66,207.76,-2.42,5.78,6.18,-1.992,-1.251,-5.669,36.01,222.8,0.03,6.55,6.82,-1.968,-0.845,-6.184,20.33,208.74,-26.85,6.38,6.2,-3.173,-0.022,-4.749,31.69,143.75,14.66,6.32,5.97,-3.753,-0.607,-4.892,11.41,107.45,15.82,3.31,6.01,0.634,-1.635,1.872,41.2,164.13,-28.14
20190930-1153-FRANKFURT_1-01-241,Schraubensalto,31.946,103.514,393.15,167.137,266.558,399.226,113.93,63.16,25.814,-2.692,96.565,20.57,189.98,10.04,6.81,29.18,-3.444,2.407,-1.902,48.28,190.16,139.48,2.48,4.78,-1.531,0.011,-2.873,111.88,118.25,228.1,2.93,4.05,-3.405,0.176,-0.915,171.0,-2.93,242.31,8.11,6.98,-6.888,-3.004,-2.46,119.36,-200.82,323.88,11.98,10.26,-7.034,-0.831,-8.872,-48.42,-190.73,343.29,11.46,11.78,-4.477,-2.782,-10.12,-178.38,-15.8,341.87,6.61,9.11,-3.318,-2.892,-5.589,-103.05,105.1,234.07,6.93,6.57,-2.826,0.835,-5.976,-14.85,113.26,161.62,9.16,9.51,-6.677,-3.523,0.066,33.82,210.63,65.39
20190930-1153-FRANKFURT_1-01-242,Rudi,4.562,-21.538,606.617,188.309,247.143,610.927,113.0,71.85,32.741,-1.198,99.798,38.26,79.69,22.59,11.45,30.02,-1.762,-1.689,-6.492,-53.75,-236.35,181.58,8.64,8.86,-6.529,3.457,-5.143,-126.42,-133.69,367.12,14.61,12.0,-10.998,5.289,-6.923,-68.34,-64.21,502.68,16.73,15.45,-15.843,0.842,3.784,218.22,-15.0,591.76,17.18,17.67,-15.952,-4.683,-2.48,126.24,-216.52,571.1,16.09,16.2,-9.763,-2.994,-11.741,-165.13,-71.53,491.69,7.49,10.96,-4.172,-2.429,-6.452,-70.57,87.31,283.83,4.22,7.11,-4.385,0.06,-4.456,27.99,110.24,157.76,1.47,6.39,-2.317,-0.494,-0.762,47.66,263.72,33.96
20190930-1153-FRANKFURT_1-01-243,Salto C,38.082,346.295,-25.853,53.869,354.227,50.397,112.31,72.03,30.431,-3.208,98.11,-5.89,177.15,-53.03,6.31,24.09,-0.74,-1.242,-2.703,23.12,50.81,26.92,10.6,9.77,-7.749,-1.208,-7.045,6.86,-33.31,16.53,13.34,12.75,-8.209,-0.037,-11.718,41.27,546.99,17.98,20.7,24.32,-17.378,2.393,-11.201,91.79,448.47,1.02,1.19,8.38,-1.71,-0.811,-1.954,37.48,176.91,-45.3,3.17,4.16,-1.19,-0.971,-2.761,0.36,130.83,-19.11,3.92,3.13,-0.861,-0.945,-3.361,-11.46,74.06,5.66,3.18,4.36,-1.917,-1.664,-3.361,7.66,76.36,0.6,1.9,5.51,-1.09,-0.025,1.857,33.14,140.26,-5.95
20190930-1153-FRANKFURT_1-01-244,Fliffis Rudi C,68.641,-349.532,569.861,202.855,637.263,602.588,109.35,70.38,41.878,-0.71,94.961,30.47,-11.43,-34.92,29.47,40.25,-21.004,-2.802,-12.001,-18.07,-605.93,76.85,51.96,40.56,-50.662,4.123,-7.501,-45.27,-641.96,-15.35,56.93,58.59,-52.708,6.437,-22.614,-52.78,-665.96,24.5,36.53,43.17,-25.769,4.869,-22.897,-58.84,-329.87,227.71,34.08,33.01,-26.865,5.945,-15.08,73.74,-65.74,831.42,28.1,23.4,-25.033,-4.209,7.17,468.12,-206.33,767.16,32.39,31.16,-22.049,-4.502,-22.367,-78.07,-205.37,820.62,15.95,23.58,-8.466,-0.941,-14.679,-37.48,221.03,338.49,21.65,22.45,-17.47,-2.358,-8.534,137.74,359.76,129.11
20190930-1153-FRANKFURT_1-01-245,Doppelsalto C,82.649,695.67,-25.349,94.244,695.67,65.743,119.6,53.59,27.658,4.116,95.917,50.92,226.2,-43.95,6.97,37.84,-3.396,2.624,-0.86,3.95,146.27,25.87,23.64,19.14,-17.428,1.724,-16.39,45.56,136.47,-17.38,50.22,35.22,-42.725,2.547,-11.187,83.36,606.64,-84.8,48.06,42.37,-41.667,6.389,-23.21,78.32,615.87,22.15,44.03,53.16,-36.985,4.459,-30.397,93.53,790.42,2.87,50.38,48.37,-28.811,0.729,-26.98,89.21,558.75,-17.47,14.96,21.76,-1.991,-1.459,-12.321,24.2,240.09,-11.55,9.34,10.38,-3.565,-0.819,-9.325,-3.74,151.16,-3.44,12.6,14.39,-8.569,-1.495,-7.934,2.97,263.18,23.28
20190930-1247-FRANKFURT_2-01-28,Salto C,-14.42,358.473,-2.723,32.291,382.658,49.492,105.54,61.53,17.685,4.587,98.054,17.57,160.99,32.62,4.54,33.15,-1.892,-1.277,-1.621,-11.77,22.02,23.43,11.16,12.52,-3.818,0.143,-10.503,-22.5,-23.4,4.1,18.1,13.7,-12.758,-1.151,-12.99,-0.38,523.97,23.14,24.46,22.72,-18.561,0.338,-15.414,3.6,523.7,16.91,3.04,8.19,-2.618,0.029,-1.395,-6.93,189.09,-20.26,4.64,4.86,-1.149,-1.272,-4.406,-9.62,144.22,5.72,5.41,4.94,-2.026,-1.521,-4.922,-1.59,129.72,-20.35,5.26,5.45,-4.081,-0.058,-3.172,-35.51,105.56,-10.61,15.1,7.1,7.2,-4.046,5.202,-13.18,160.35,-26.95
20190930-1247-FRANKFURT_2-01-29,Salto B,0.824,365.852,-3.764,27.314,427.344,53.181,116.04,63.76,14.066,1.15,99.506,14.46,187.27,42.67,4.47,30.78,-0.414,-2.323,-0.738,-30.45,5.84,12.79,20.14,17.69,-14.136,-1.01,-8.47,8.04,-155.72,36.49,14.41,10.65,-2.454,-0.575,-14.036,31.16,426.5,-13.25,23.45,20.95,-18.589,-1.008,-14.688,-9.23,570.0,-16.33,16.61,23.76,-15.206,-1.177,-4.393,-15.8,423.68,-29.99,5.57,6.8,0.141,0.359,-4.615,15.45,109.64,33.52,5.11,5.68,-1.8,-1.417,-4.864,-0.66,124.81,11.49,7.51,6.28,-5.09,-0.304,-5.376,-4.53,136.48,14.68,7.49,7.47,3.713,-2.21,4.961,14.89,182.33,-68.26
20190930-1247-FRANKFURT_2-01-30,Salto A,26.113,352.414,-3.721,35.151,352.414,37.336,107.43,62.58,6.714,2.852,98.568,7.67,196.85,46.53,2.53,29.88,-1.795,0.211,-2.754,1.38,181.62,31.17,7.53,8.03,1.136,0.492,-6.597,37.79,133.48,-9.84,8.16,8.4,-2.193,0.116,-8.285,28.94,224.56,-5.35,7.43,7.84,-2.182,-0.207,-6.859,20.49,186.64,-8.11,7.81,8.32,-3.167,-0.662,-7.002,13.23,233.61,4.73,7.66,7.66,-3.229,-0.78,-6.604,3.99,213.93,-4.63,7.88,7.58,-3.888,0.028,-6.726,2.5,173.83,7.19,7.16,7.88,-6.612,0.124,-3.933,24.37,155.68,25.45,4.67,6.28,3.698,-0.135,3.755,10.27,234.61,-70.92
20190930-1247-FRANKFURT_2-01-31,Salto B,14.332,346.373,-14.698,35.048,415.169,63.535,105.8,59.99,10.015,0.979,95.945,-8.43,166.88,-8.11,3.63,35.75,-0.686,-1.258,1.407,-0.69,-20.53,20.91,17.3,15.07,-12.062,-0.444,-9.739,12.04,-181.06,73.58,10.3,10.41,0.316,0.157,-10.261,24.76,324.52,-51.67,20.43,18.84,-17.018,-1.059,-12.063,25.3,573.26,-53.21,26.1,26.33,-18.002,-0.22,-14.199,9.71,485.75,-11.07,0.19,8.83,-1.15,0.455,-1.781,-24.08,120.72,-16.96,4.36,4.75,-1.422,-1.126,-4.349,-12.89,93.34,30.9,5.61,5.9,-2.804,-0.018,-5.022,15.53,125.94,31.71,6.97,4.55,2.962,0.522,-0.065,4.93,230.21,-28.01
20190930-1247-FRANKFURT_2-01-32,Salto C,7.903,360.182,-13.056,33.2,385.772,44.466,114.51,60.04,31.88,5.242,93.832,40.54,181.47,0.31,4.03,34.15,-1.594,-0.346,-0.92,-28.99,19.89,9.0,10.95,12.85,-4.384,-0.71,-10.013,-0.64,-51.36,11.4,20.08,13.82,-12.03,-0.47,-15.238,33.54,557.98,-12.54,29.07,24.62,-23.216,0.687,-17.877,31.72,604.83,-7.89,9.22,21.69,-5.404,0.138,-1.629,-4.58,185.7,-60.57,4.8,4.11,-0.424,0.008,-4.351,-1.57,109.42,24.66,3.84,4.39,-1.799,-1.042,-3.507,-7.64,103.35,0.44,4.88,4.78,-1.998,-1.429,-4.676,-0.64,137.57,24.45,3.78,5.07,-3.423,-0.266,0.233,-10.83,214.18,-19.5
20190930-1247-FRANKFURT_2-01-43,Salto C,-16.521,359.395,7.586,29.256,385.697,38.323,107.14,59.79,28.357,5.19,93.227,9.58,114.39,23.42,3.19,35.57,-3.663,-1.49,0.209,-21.89,-2.19,44.54,8.6,11.52,-2.673,-0.093,-8.118,5.46,-10.0,10.61,17.67,14.7,-13.365,-1.596,-12.448,-6.2,538.81,-6.51,22.36,20.92,-17.463,-1.304,-14.774,-12.42,583.87,-13.26,5.69,20.42,-4.224,-1.068,0.373,-25.62,141.83,5.17,4.61,4.67,-0.344,-0.757,-4.293,-16.58,70.68,30.68,4.84,4.52,-1.481,-0.986,-4.43,-20.5,111.59,4.47,5.22,5.32,-3.329,-0.443,-4.072,-12.32,144.87,-5.76,3.41,4.2,1.634,-0.169,1.766,-24.31,230.69,7.58
20190930-1247-FRANKFURT_2-01-44,Salto B,-0.615,367.652,-5.607,16.504,370.715,27.579,108.79,61.88,15.713,3.503,97.56,44.4,207.31,81.05,1.42,33.01,-0.886,1.057,1.714,3.14,96.07,-17.96,8.49,7.63,-2.001,-0.594,-7.066,3.78,49.49,-1.89,8.15,7.76,-5.436,-0.526,-5.823,7.01,164.24,0.7,10.56,9.37,-8.15,-0.919,-6.126,7.78,273.6,-17.03,10.01,11.2,-9.369,-1.157,-4.596,-5.29,317.14,-5.03,8.65,9.35,-7.597,-0.423,-4.194,-9.14,263.47,-6.27,8.05,7.99,-6.556,-0.6,-4.173,-0.74,237.61,1.82,7.07,6.79,-5.45,-0.617,-4.037,-8.05,224.47,-3.77,4.49,5.55,-3.941,-0.257,0.232,-15.05,303.87,-4.18
20190930-1247-FRANKFURT_2-01-45,Salto A,-1.122,343.711,-35.283,30.016,343.711,52.984,107.07,62.91,21.153,2.987,95.063,24.16,198.78,80.42,4.31,34.13,-2.671,0.317,-2.09,11.14,201.66,26.46,7.36,7.8,1.242,-0.845,-5.016,8.72,150.01,-57.24,7.58,6.66,-1.26,-0.989,-6.964,0.96,202.62,-26.9,7.68,7.57,-2.094,-1.557,-7.034,15.26,210.14,-28.07,6.27,6.78,-2.221,-1.208,-6.141,-5.7,213.42,-17.81,7.42,7.21,-2.854,-2.02,-6.55,1.5,176.23,-27.66,7.41,7.61,-4.653,-1.354,-5.766,-27.39,161.81,-27.8,9.15,8.29,-5.629,-1.204,-6.625,-24.85,221.07,-4.87,5.67,6.72,-5.025,-0.379,0.51,-21.01,302.63,-13.69
20190930-1247-FRANKFURT_2-01-46,Salto B,-15.717,361.39,-13.495,27.81,371.171,43.226,108.36,61.9,25.406,7.073,90.774,34.58,183.68,49.97,3.59,35.24,-1.297,-1.027,-1.079,-24.72,31.09,17.13,12.8,11.31,-7.364,-0.016,-8.322,-9.31,-16.27,20.08,16.5,10.36,-9.007,-0.734,-12.348,-12.37,456.14,-43.21,20.53,19.89,-17.197,-1.39,-11.812,-7.6,529.62,-5.73,9.58,22.13,-10.173,-1.529,0.175,-25.82,314.75,-80.55,3.82,3.55,-1.452,-0.211,-3.448,0.77,149.28,14.61,4.6,3.97,-2.042,-1.01,-3.964,-13.96,102.74,-3.84,4.49,5.15,-2.569,-0.584,-4.069,-28.42,102.44,12.34,4.57,3.61,1.58,-3.082,-0.428,-8.19,219.98,-3.99
20190930-1247-FRANKFURT_2-01-47,Salto C,-8.29,345.138,3.115,30.411,346.303,31.943,104.06,62.65,25.215,5.529,89.734,13.77,191.59,22.32,5.28,32.1,-1.656,-2.102,-2.081,-29.8,50.04,27.25,11.44,9.98,-4.292,0.265,-8.807,-35.2,54.42,-3.89,12.25,10.89,-8.55,-0.981,-8.737,-15.54,325.63,0.26,17.82,17.33,-16.058,-1.08,-6.405,5.61,450.84,17.68,13.3,14.26,-10.716,-0.952,-6.688,9.38,339.63,-6.32,5.05,6.07,-3.482,-1.136,-3.771,-17.99,172.54,-7.3,5.09,4.95,-2.699,-0.841,-4.178,-9.9,149.57,7.08,5.61,5.38,-3.802,-0.568,-3.242,-6.5,181.05,9.84,4.3,4.59,1.074,0.078,-1.801,23.49,167.85,21.0
20190930-1247-FRANKFURT_2-01-76,Salto C,0.367,349.769,1.116,25.565,390.951,40.711,112.81,66.68,18.343,-0.59,100.013,-2.1,143.69,15.79,4.55,29.56,-2.321,-0.505,-2.36,-8.33,-44.7,32.8,8.45,12.69,-1.384,-0.441,-9.017,7.47,-35.45,-6.5,20.5,16.29,-15.293,-0.577,-13.006,7.18,541.79,-5.58,28.76,22.4,-19.432,-0.706,-19.078,-6.46,568.46,6.57,5.68,16.17,-3.148,0.882,-0.657,-2.41,137.55,7.3,4.41,5.09,-1.038,-0.56,-4.248,-11.76,131.49,4.49,4.11,4.03,-1.18,-0.879,-3.862,0.71,127.48,2.52,5.47,4.95,-4.176,-0.501,-3.479,-6.0,92.61,12.5,9.8,6.12,5.857,-1.062,5.048,-1.75,123.6,-46.08
20190930-1247-FRANKFURT_2-01-77,Barani C,-100.833,-69.587,184.179,105.331,311.691,194.892,114.82,63.21,26.788,6.306,101.097,26.47,56.87,41.81,23.75,37.76,-9.784,-2.037,-8.054,-116.18,-226.61,115.39,14.83,11.74,-15.06,2.978,-2.614,-88.3,-441.24,9.53,10.38,19.76,-0.823,0.084,-10.881,-102.37,-325.13,111.9,9.23,8.72,-2.022,3.93,-8.45,-61.49,8.49,182.95,3.76,8.07,-1.362,-1.366,-1.411,-63.0,-37.53,141.15,6.87,6.74,-1.463,-3.937,-5.551,-59.53,21.87,242.52,4.82,5.26,-1.57,-1.739,-4.277,-59.17,114.09,147.53,5.24,5.55,-2.602,-1.101,-4.787,-19.85,175.85,28.53,6.14,6.58,-4.632,-0.89,2.202,-23.11,205.94,30.74
20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176,118.14,64.4,15.985,7.914,101.646,27.11,195.71,60.35,3.81,35.66,0.353,0.215,-1.475,-30.25,-25.55,-15.87,17.58,14.49,-11.902,-0.268,-8.164,7.74,-109.29,28.84,12.2,7.45,-1.116,-0.66,-12.22,13.91,373.98,-14.65,21.24,20.19,-17.807,0.04,-12.431,8.33,566.79,-23.49,15.48,23.1,-14.628,-0.387,-5.503,12.52,422.22,-16.46,2.78,5.83,-0.184,-0.724,-2.802,-2.16,142.02,-3.43,4.2,5.04,-1.43,-0.949,-3.95,-2.45,123.35,6.99,5.93,5.3,-4.111,-0.559,-4.324,8.39,105.06,9.92,15.31,7.21,6.314,-2.559,5.476,0.76,144.72,-65.67
20190930-1247-FRANKFURT_2-01-79,Barani C,-125.386,-105.766,199.574,127.276,290.357,202.407,119.68,62.22,21.232,3.123,101.24,19.32,67.38,33.8,13.65,38.61,-7.225,-1.393,-4.382,-81.02,-283.56,89.09,14.67,12.2,-15.899,3.744,-3.149,-99.29,-424.9,47.64,12.66,20.68,-5.836,1.643,-13.054,-122.3,-355.03,146.26,7.47,9.1,-2.107,0.695,-6.964,-96.5,-13.09,192.74,10.69,10.77,-3.208,2.243,-7.042,-23.03,4.19,126.51,5.95,7.0,-0.346,-1.497,-5.51,-119.39,26.79,179.35,5.89,5.89,-1.597,-1.693,-4.938,-90.98,85.66,151.61,4.61,4.76,-3.145,-1.887,-3.756,-27.24,79.88,124.24,5.87,7.05,0.324,-0.774,4.053,-24.74,164.78,55.16
20190930-1247-FRANKFURT_2-01-80,Salto A,5.438,352.585,-17.39,26.526,352.585,36.426,116.91,58.51,11.529,3.275,99.363,-7.96,212.84,23.7,1.97,34.53,-0.594,-0.753,-0.291,-24.23,189.73,-2.47,8.63,10.47,5.429,-0.337,-3.335,-15.03,94.8,-40.88,8.46,7.54,-2.033,-1.08,-8.436,5.92,202.39,12.61,7.55,8.15,-1.586,-1.023,-7.139,22.71,209.92,-7.43,7.74,9.4,-2.838,-1.134,-7.424,-2.9,231.5,-27.23,7.76,7.88,-3.188,-1.132,-6.861,-6.33,216.08,-15.21,6.73,7.37,-3.051,-0.467,-6.337,-0.73,187.81,1.57,7.82,7.61,-5.11,0.109,-5.772,0.78,160.17,17.09,4.8,6.66,-3.445,-2.885,0.01,31.33,220.27,-23.7
20190930-1247-FRANKFURT_2-01-85,Salto C,-0.941,352.989,4.729,28.253,386.181,39.308,123.1,62.36,19.631,2.284,98.515,17.39,111.42,-2.65,5.05,34.47,-2.955,-3.021,-0.6,-29.02,-47.64,18.23,9.06,11.87,-2.003,0.036,-8.682,-7.31,-5.17,-0.58,23.61,16.25,-15.967,-0.846,-14.736,4.03,566.94,3.99,24.75,22.64,-17.967,0.575,-17.246,19.4,572.33,5.76,6.61,16.16,-4.165,1.109,-1.098,-28.92,158.06,2.63,5.05,6.07,-0.771,-0.635,-4.743,-17.44,124.83,4.64,4.18,4.03,-1.36,-0.578,-4.01,1.91,120.8,12.21,5.82,4.96,-4.378,-0.487,-3.848,-6.48,92.84,22.89,8.01,5.65,4.118,-0.912,5.149,2.85,142.55,-25.56
20190930-1247-FRANKFURT_2-01-86,Barani C,-111.381,-128.018,193.471,126.326,314.464,208.497,114.61,65.11,22.006,4.156,99.752,15.56,38.14,22.39,19.48,38.08,-9.284,-1.282,-5.985,-98.69,-267.72,100.08,12.51,12.35,-14.304,2.596,-3.632,-83.03,-460.24,11.74,16.49,21.05,-9.632,3.327,-13.256,-83.46,-416.94,122.28,6.88,8.58,-2.142,1.156,-6.565,-91.17,-24.6,201.18,16.82,13.97,-8.004,-0.786,0.919,17.67,-38.18,56.93,8.98,12.4,-2.163,-0.357,-6.636,-157.44,1.96,205.39,5.85,5.96,-1.904,-1.369,-5.17,-89.42,75.91,177.28,6.89,5.39,-3.943,-2.539,-4.089,-20.5,80.23,108.1,2.62,4.77,-0.789,-1.624,2.155,-18.27,171.49,59.33
20190930-1247-FRANKFURT_2-01-87,Salto B,8.149,343.687,6.781,40.851,406.929,57.621,108.33,57.3,10.777,3.276,98.754,-3.76,144.09,61.79,2.62,41.37,1.137,-1.51,2.516,-24.34,-11.86,13.72,17.43,16.92,-11.874,-0.156,-9.601,10.41,-139.83,23.49,11.64,9.53,0.835,-0.121,-11.04,27.02,319.59,-1.56,22.91,21.2,-19.057,-0.829,-13.759,23.67,600.92,-29.51,17.61,28.95,-17.595,-1.009,-7.042,14.43,485.32,-43.73,3.85,8.3,0.808,0.686,-3.214,-30.78,112.01,-15.56,5.49,5.35,-1.189,-0.618,-5.11,-0.39,110.65,36.71,6.68,5.86,-5.106,-0.157,-3.919,12.7,109.82,33.42,5.14,5.45,3.722,-1.707,4.294,8.79,157.06,-15.51
