SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
20191007-1524-FRANKFURT_1-01-279,Salto B,53.968,335.478,-31.595,79.98,412.47,80.121,53.968,335.478,31.595,9.351,28.236,-13.146,1.814,121.297,-8.006,10.228,112.022,-11.34,32.575,73.923,0.897,9.351,28.236,13.146,1.814,121.297,8.006,10.228,112.022,11.34,32.575,73.923,-0.897,22.268,75.427,25.178,11.966,138.455,15.167,12.697,112.022,14.862,33.048,86.566,24.914,80.99,178.28,13.12,-156.52,177.56,359.52,-108.1,4.048,-40.28,-83.92,-3.6,-41.56,-83.45,-8.13,15.028,43.8,525.52,-45.76,34.86,496.11,-51.56,8.352,36.28,268.56,-78.24,32.75,281.76,-66.38,6.435,14.92,114.4,69.0,18.72,113.5,71.14
20191007-1524-FRANKFURT_1-01-280,Fliffis B,-55.685,-363.242,259.372,163.048,691.143,301.514,55.685,363.242,259.372,-51.833,-236.137,23.433,-40.084,-239.072,47.321,-8.793,-19.872,154.022,45.026,131.839,34.596,51.833,236.137,23.433,40.084,239.072,47.321,8.793,19.872,154.022,-45.026,-131.839,34.596,51.833,236.41,42.627,40.084,239.072,47.321,26.105,67.546,154.022,45.026,148.116,57.543,100.77,-25.44,51.4,7.88,3.74,-93.94,41.8,38.275,-85.92,-803.92,32.96,-94.89,-783.77,46.63,45.669,-104.4,-667.44,159.68,-111.88,-664.21,168.93,23.921,-30.04,-122.68,425.84,-18.06,-89.2,455.49,20.167,77.32,290.44,173.8,77.56,275.07,181.8
20191007-1524-FRANKFURT_1-01-281,Doppelsalto C,86.139,675.143,-84.096,98.955,706.206,112.685,86.139,675.143,84.096,2.934,47.054,-14.883,23.893,207.26,-11.891,37.922,277.073,-35.034,21.391,143.757,-22.288,2.934,47.054,14.883,23.893,207.26,11.891,37.922,277.073,35.034,21.391,143.757,22.288,11.327,63.79,33.309,24.059,207.26,14.063,37.922,277.073,35.034,25.647,158.084,30.28,91.738,-16.68,-605.72,-841.48,2.62,68.06,-124.88,17.92,11.64,-57.24,-26.72,1.94,-53.39,-24.74,36.598,71.12,700.92,-59.2,74.32,695.42,-54.53,43.103,130.96,750.76,-58.96,123.98,756.46,-66.31,28.008,53.2,491.12,-42.12,44.15,476.45,-29.74
20191007-1534-FRANKFURT_2-01-23,Strecksprung,-10.313,1.156,9.643,10.313,1.156,9.643,27.078,102.26,38.479,2.574,30.936,0.557,0.199,-12.908,12.987,-5.298,-27.715,5.57,-7.788,10.843,-9.471,2.574,30.936,0.557,0.199,-12.908,12.987,-0.247,-8.341,5.57,7.788,-8.531,-9.471,4.978,33.802,9.317,7.605,13.222,12.998,5.327,27.715,6.474,9.167,27.521,9.689,74.461,15.76,175.68,20.0,11.9,162.51,1.96,1.798,8.28,84.0,-3.4,9.94,63.46,2.44,1.11,-1.32,-35.48,60.12,-2.23,-37.74,50.37,1.202,-8.88,-76.96,30.44,-10.18,-77.35,25.84,1.595,-28.44,-41.48,-21.2,-23.36,-44.44,-15.47
20191007-1534-FRANKFURT_2-01-28,Barani A,-120.463,69.118,196.398,120.463,69.118,196.398,130.55,258.792,209.0,-13.676,-73.532,51.115,-68.012,-17.774,84.5,-39.856,58.66,64.513,1.081,101.764,-3.73,13.676,73.532,51.115,68.012,17.774,84.5,39.856,-58.66,64.513,-1.081,36.472,-3.73,13.697,73.884,51.177,68.012,24.484,84.5,39.856,58.66,64.513,8.984,101.764,8.81,94.157,-1.0,-4.32,-15.48,-2.31,-29.17,20.82,9.469,-2.64,-75.36,121.76,-10.4,-81.89,126.75,10.332,-197.36,-51.6,261.12,-196.4,-46.61,256.01,9.438,-111.24,133.48,172.76,-112.2,131.66,174.17,8.702,-8.56,199.4,7.48,-12.62,206.76,3.47
20191007-1534-FRANKFURT_2-01-29,Strecksprung,0.906,6.122,-1.628,0.906,6.122,1.628,26.742,75.022,30.213,-2.851,14.48,2.792,-2.756,-20.077,-1.525,-1.316,-5.328,-1.069,7.83,17.047,-1.826,2.851,14.48,2.792,2.756,-8.883,-1.525,1.316,5.328,-1.069,-6.017,-4.803,1.43,8.334,28.07,7.512,6.143,20.077,6.939,2.905,8.0,7.918,9.36,18.876,7.845,87.647,39.44,177.76,-18.0,23.96,187.9,-8.16,1.664,-5.32,-28.68,-6.8,-1.72,-29.49,-5.62,1.748,18.64,-23.52,-9.32,9.18,-33.59,-7.28,1.155,3.48,-22.24,-0.76,2.59,-20.23,-1.34,2.729,3.36,21.56,16.36,4.79,24.22,10.21
20191007-1534-FRANKFURT_2-01-30,Barani A,-118.068,65.069,190.12,118.068,65.069,190.12,133.377,259.866,217.008,-13.572,-73.844,46.348,-60.496,-19.564,83.346,-48.23,53.041,64.887,4.229,105.436,-4.461,13.572,73.844,46.348,60.496,19.564,83.346,48.23,-53.041,64.887,-4.229,24.702,-4.461,13.572,73.844,46.348,60.507,27.545,83.346,48.23,53.041,64.887,11.069,105.436,22.427,90.859,-23.68,-52.08,29.48,-23.23,-38.62,25.57,8.603,-1.2,-81.48,118.44,-7.55,-84.9,121.32,12.066,-191.28,-24.16,269.08,-186.78,-42.93,274.25,9.118,-148.52,120.36,182.92,-149.47,125.3,176.62,7.975,-8.8,170.44,60.68,-7.33,177.22,57.26
20191007-1534-FRANKFURT_2-01-32,Barani A,-107.565,69.039,190.693,107.565,69.039,190.693,110.9,266.649,219.004,-13.65,-80.345,42.866,-58.754,-17.208,90.628,-32.658,57.409,68.736,-2.503,109.183,-11.537,13.65,80.345,42.866,58.754,17.208,90.628,32.658,-57.409,68.736,2.503,28.895,-11.537,14.297,80.421,44.666,58.754,19.636,90.628,32.95,57.409,68.736,4.9,109.183,14.973,91.172,15.36,-157.0,-27.28,-5.36,-53.34,3.73,8.917,-18.0,-126.4,115.72,-19.88,-137.28,113.31,9.454,-176.6,-17.2,267.96,-178.16,-17.04,271.27,9.592,-94.36,112.68,197.64,-96.09,117.38,195.26,9.428,-12.2,234.92,-17.2,-11.45,235.24,-12.72
20191007-1534-FRANKFURT_2-01-34,Barani A,-105.612,63.242,196.727,105.612,63.242,196.727,118.512,274.693,224.465,-19.149,-76.648,48.286,-61.527,-26.761,91.466,-28.588,63.803,68.037,3.651,102.847,-11.062,19.149,76.648,48.286,61.527,26.761,91.466,28.588,-63.803,68.037,-3.651,23.636,-11.062,19.149,77.032,48.554,61.527,31.01,91.466,29.231,63.803,68.037,8.605,102.847,16.407,93.265,-18.16,17.64,117.04,-9.31,-38.1,18.78,8.376,-41.68,-90.88,94.68,-47.3,-93.72,109.29,11.524,-198.68,-65.84,270.84,-194.65,-63.39,268.56,9.281,-87.44,160.4,179.36,-86.9,157.8,183.19,8.528,12.92,209.72,2.92,12.6,207.24,5.63
20191007-1534-FRANKFURT_2-01-36,Barani A,-110.365,73.966,188.469,110.365,73.966,188.469,117.167,275.388,217.547,-14.471,-74.44,38.594,-53.795,-22.109,85.915,-36.397,48.447,72.176,-5.702,122.069,-8.217,14.471,74.44,38.594,53.795,22.109,85.915,36.397,-48.447,72.176,5.702,25.864,-8.217,16.164,78.545,42.807,53.795,26.327,85.915,36.397,48.447,72.176,10.811,122.069,16.649,72.655,25.96,54.96,62.64,33.43,48.74,-10.51,7.426,-23.88,-193.04,128.12,-31.82,-206.25,121.07,10.301,-159.56,-44.64,274.16,-157.08,-46.4,267.74,9.489,-101.2,87.88,210.12,-103.65,89.45,208.0,10.422,-27.88,250.88,10.48,-25.38,254.26,11.99
20191007-1534-FRANKFURT_2-01-38,Barani A,-112.116,54.401,205.432,112.116,54.401,205.432,114.138,248.922,224.98,-14.311,-71.045,47.258,-59.372,-23.688,86.177,-35.232,49.292,71.665,-3.202,99.841,0.331,14.311,71.045,47.258,59.372,23.688,86.177,35.232,-49.292,71.665,3.202,8.96,0.331,14.386,71.203,48.211,59.372,28.586,86.177,35.232,49.292,71.665,5.147,99.841,18.926,90.702,12.24,-65.92,-124.8,-0.74,-46.34,2.09,9.041,-5.44,-85.84,117.0,-12.17,-93.06,119.77,10.078,-172.16,-44.76,265.24,-169.76,-52.21,267.43,8.945,-104.0,121.76,197.52,-100.53,120.45,199.06,7.501,0.92,219.92,59.52,0.26,218.38,56.73
20191007-1534-FRANKFURT_2-01-46,Barani A,-105.421,33.305,198.374,105.421,33.305,198.374,119.384,269.36,212.376,-5.069,-85.383,30.254,-59.495,-32.359,90.266,-41.197,52.74,73.046,0.34,98.308,4.807,5.069,85.383,30.254,59.495,32.359,90.266,41.197,-52.74,73.046,-0.34,-31.698,4.807,6.917,85.561,30.381,59.495,32.751,90.266,41.197,52.74,73.046,11.775,98.308,18.682,92.432,-36.48,-48.04,-4.84,-18.61,-30.9,5.81,8.593,11.48,-140.32,81.44,5.44,-144.41,89.32,10.387,-192.16,-79.68,245.52,-188.93,-80.08,248.31,9.911,-124.56,115.44,188.68,-124.93,117.21,187.58,8.957,-9.68,207.2,40.8,-16.23,200.71,39.27
20191007-1534-FRANKFURT_2-01-48,Barani A,-91.649,67.765,187.756,91.649,67.765,187.756,99.723,278.207,216.525,-4.321,-80.467,35.735,-52.992,-23.609,93.729,-32.068,51.567,66.925,-2.268,120.273,-8.632,4.321,80.467,35.735,52.992,23.609,93.729,32.068,-51.567,66.925,2.268,15.256,-8.632,9.832,80.467,35.736,52.992,25.9,93.729,32.068,51.567,66.925,4.831,120.273,20.136,93.398,-4.24,-64.6,81.72,-3.15,-78.6,31.28,8.078,32.8,-105.4,102.96,23.94,-109.48,110.36,9.605,-153.48,-40.48,266.68,-153.4,-42.89,265.37,8.786,-85.28,107.56,161.84,-87.3,105.14,165.51,9.532,1.8,248.72,19.24,3.72,246.6,23.73
20191007-1534-FRANKFURT_2-01-50,Barani A,-136.597,47.575,182.43,136.597,47.575,182.43,139.113,255.123,198.93,-9.247,-81.93,36.652,-61.129,-18.142,81.217,-54.54,45.313,63.93,-11.682,102.334,0.632,9.247,81.93,36.652,61.129,18.142,81.217,54.54,-45.313,63.93,11.682,-7.183,0.632,9.977,81.93,38.702,61.129,25.546,81.217,54.54,45.313,63.93,13.467,102.334,15.082,92.218,27.76,-169.52,-141.2,2.9,-53.2,11.58,8.07,-7.64,-132.24,120.48,-8.88,-134.82,123.49,9.303,-173.64,-42.48,233.4,-172.38,-40.3,228.71,9.162,-165.32,97.92,166.92,-162.96,98.82,164.7,9.001,-12.84,183.8,24.36,-11.14,187.73,27.07
20191007-1534-FRANKFURT_2-01-52,Barani A,-85.197,89.985,199.027,85.197,89.985,199.027,109.929,285.442,218.261,-16.829,-79.109,40.81,-60.771,-6.131,106.191,-14.895,68.671,58.062,7.298,106.554,-6.036,16.829,79.109,40.81,60.771,6.131,106.191,14.895,-68.671,58.062,-7.298,73.415,-6.036,16.829,79.703,41.786,60.771,29.057,106.191,24.191,68.671,58.137,8.137,108.01,12.146,90.995,-1.04,-84.28,-57.64,-7.37,-12.86,32.7,7.291,-19.44,-137.52,115.6,-23.25,-146.37,118.01,9.173,-189.76,33.88,305.08,-185.03,30.16,304.16,9.881,-53.24,126.0,162.12,-52.53,128.45,160.6,12.521,14.04,323.12,-30.32,16.07,317.67,-24.19
20191007-1534-FRANKFURT_2-01-53,Strecksprung,1.45,10.147,1.481,1.45,10.147,1.481,27.074,52.504,38.322,-6.706,3.88,12.302,1.58,-10.538,-10.648,1.532,2.311,-1.149,5.044,14.494,0.975,6.706,3.88,12.302,-1.58,2.778,-10.648,-1.532,-2.311,-1.149,-2.145,5.8,0.975,7.981,16.342,13.524,8.454,10.855,10.901,3.317,4.168,7.18,7.322,21.138,6.717,91.143,-6.44,53.44,124.72,-9.17,42.25,36.68,2.011,-29.8,-71.04,50.32,-27.81,-55.23,43.07,1.491,39.52,-3.64,-26.64,33.21,-10.16,-24.46,0.884,13.04,5.4,24.44,10.23,3.62,20.48,1.668,4.52,-4.64,-0.0,5.29,-2.97,-2.24
20191007-1534-FRANKFURT_2-01-54,Barani A,-99.072,41.91,205.486,99.072,41.91,205.486,111.229,274.462,216.688,-11.406,-83.032,35.015,-55.809,-30.779,94.046,-35.937,58.314,75.203,4.08,97.407,1.222,11.406,83.032,35.015,55.809,30.779,94.046,35.937,-58.314,75.203,-4.08,-13.587,1.222,11.406,83.032,36.408,55.809,35.709,94.046,35.937,58.314,75.203,8.076,97.407,11.031,89.039,-7.8,-166.6,-64.96,-12.27,-89.61,10.07,9.607,-8.28,-121.72,107.08,-14.73,-133.06,106.21,12.372,-171.6,-86.04,294.92,-170.04,-81.82,283.22,10.114,-109.0,149.16,207.96,-109.49,148.4,207.6,10.689,-8.32,231.72,14.0,-9.28,231.84,18.58
20191007-1534-FRANKFURT_2-01-65,Fliffis B,-34.369,-401.477,266.871,34.369,401.477,266.871,72.282,679.924,280.535,-11.372,-260.75,39.294,-24.202,-254.798,63.297,-1.09,-3.165,148.602,2.295,117.235,15.678,11.372,260.75,39.294,24.202,254.798,63.297,1.09,3.165,148.602,-2.295,-117.235,15.678,11.719,260.75,41.823,24.202,254.798,63.297,23.616,47.142,148.602,12.745,117.235,26.814,99.033,-13.96,-249.8,108.68,-17.13,-191.27,35.62,39.549,-16.32,-823.36,172.64,-19.89,-820.19,139.01,36.622,-67.28,-679.44,142.08,-66.97,-671.89,149.52,17.887,32.24,-1.84,417.64,34.31,-11.53,418.07,14.392,-1.28,249.72,89.24,2.54,252.42,98.79
20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.245,-317.238,245.091,59.245,317.238,245.091,90.16,690.816,267.919,-17.787,-262.07,42.149,-36.573,-235.242,65.036,-14.525,41.166,136.003,9.641,138.908,1.903,17.787,262.07,42.149,36.573,235.242,65.036,14.525,-41.166,136.003,-9.641,-138.908,1.903,20.607,262.07,42.426,36.573,235.242,65.036,22.734,54.596,136.003,10.246,138.908,24.454,99.199,1.88,-180.96,35.92,-5.39,-131.2,20.08,45.058,-79.4,-852.0,131.84,-74.27,-843.67,121.48,35.199,-83.8,-623.6,166.56,-89.22,-620.19,168.91,19.722,50.04,52.72,487.44,26.16,85.45,461.92,18.468,5.88,292.36,49.28,12.2,291.07,59.85
20191007-1534-FRANKFURT_2-01-76,Salto B,13.842,349.475,-8.563,13.842,349.475,8.563,32.551,413.586,54.583,-3.769,2.632,9.247,13.004,205.143,-11.794,0.316,76.254,1.798,4.292,65.446,-7.815,3.769,2.632,9.247,5.465,205.143,-6.7,0.316,76.254,-1.798,4.292,65.446,7.815,5.478,58.742,19.288,14.764,206.566,21.74,3.823,76.254,2.411,8.486,72.024,11.145,91.6,9.12,157.56,-36.08,7.46,250.88,-33.43,14.486,1.48,-153.84,60.28,-0.8,-148.23,62.86,28.38,48.2,674.04,-61.4,40.83,665.93,-61.15,3.499,4.0,154.92,6.12,2.36,158.3,2.31,6.263,-3.04,151.64,-4.48,-0.24,148.86,-6.54
20191007-1534-FRANKFURT_2-01-77,Fliffis C,-51.761,-361.515,229.511,51.761,361.515,229.511,74.833,680.581,263.364,-4.303,-232.73,24.442,-28.787,-276.759,65.348,-24.512,24.52,133.961,5.841,123.453,5.761,4.303,232.73,24.442,28.787,276.759,65.348,24.512,-24.52,133.961,-5.841,-123.453,5.761,7.423,232.73,25.528,28.787,276.759,65.348,27.001,46.478,133.961,11.623,124.615,38.527,94.677,-46.96,-129.8,35.96,-34.62,-119.28,4.95,47.627,13.84,-762.04,50.76,5.96,-750.5,59.86,62.088,-71.88,-791.16,140.04,-75.34,-778.23,150.87,15.662,-10.56,75.68,422.52,-16.69,68.3,418.55,17.474,3.28,289.96,111.96,1.91,291.08,117.06
20191007-1534-FRANKFURT_2-01-78,Salto A,-29.085,345.445,-35.991,29.085,345.445,35.991,35.439,346.707,47.397,-12.886,106.088,-6.148,-3.582,77.38,-12.12,-8.702,80.102,-7.373,-3.915,81.875,-10.35,12.886,106.088,6.148,3.582,77.38,12.12,8.702,80.102,7.373,3.915,81.875,10.35,14.856,106.61,12.514,3.624,77.38,12.12,8.702,80.102,7.374,8.258,82.616,15.389,85.513,9.0,-130.36,-53.52,-9.39,164.18,-32.65,3.356,-1.44,257.48,-7.96,-9.59,256.69,-5.76,7.679,-6.6,202.36,-43.2,-6.47,198.78,-40.01,7.843,-19.28,204.76,-23.64,-19.25,203.51,-22.42,8.548,-8.16,199.88,-23.96,-10.83,197.75,-24.89
20191007-1534-FRANKFURT_2-01-79,Barani A,-104.941,61.389,191.379,104.941,61.389,191.379,113.501,267.304,207.78,-8.817,-74.594,33.923,-63.535,-24.253,94.64,-33.367,60.363,68.212,0.778,99.874,-5.397,8.817,74.594,33.923,63.535,24.253,94.64,33.367,-60.363,68.212,-0.778,22.904,-5.397,9.348,74.685,34.66,63.535,32.382,94.64,33.385,60.363,68.212,7.233,99.874,10.267,91.656,-40.16,17.8,-36.12,-34.83,-0.36,1.69,9.402,-4.96,-133.92,148.4,-8.9,-136.24,145.79,11.563,-190.44,-56.76,300.16,-188.03,-53.02,282.64,9.684,-101.08,164.4,186.68,-102.23,160.97,190.26,8.853,0.52,189.48,-23.04,0.77,196.03,-16.58
20191007-1534-FRANKFURT_2-01-80,Schraubensalto A,90.501,195.979,352.521,90.501,195.979,352.521,172.144,267.066,369.158,41.139,86.191,45.702,53.971,-31.997,177.572,-31.134,37.42,115.131,26.524,104.365,14.116,41.139,86.191,45.702,53.971,-31.997,177.572,-31.134,37.42,115.131,26.524,104.365,14.116,42.62,86.191,52.967,69.074,36.168,177.572,33.927,40.342,115.131,26.524,104.365,23.487,84.825,-15.92,180.96,-72.32,-1.23,228.2,-40.87,5.63,201.36,184.04,250.32,198.78,178.0,245.25,12.832,154.6,-149.68,459.76,148.85,-144.78,458.68,10.311,-107.52,89.96,310.44,-105.92,90.45,317.83,8.097,57.28,198.52,113.28,56.07,205.97,100.92
20191007-1534-FRANKFURT_2-01-90,Fliffis B,-18.982,-379.823,253.022,18.982,379.823,253.022,56.161,692.179,279.453,0.866,-265.413,35.428,-16.188,-252.987,65.798,-9.475,7.674,138.725,5.815,130.903,13.07,0.866,265.413,35.428,14.455,252.987,65.798,9.475,-7.674,138.725,-5.815,-130.903,13.07,8.33,265.413,37.21,16.23,252.987,65.798,22.294,42.876,138.725,9.306,130.903,37.719,100.43,-10.24,-202.04,-35.08,-6.43,-159.09,20.3,39.74,13.64,-804.76,170.36,18.15,-811.01,132.61,35.357,-35.36,-679.56,156.32,-34.65,-668.04,158.28,20.518,45.6,-2.92,348.24,43.17,4.69,355.23,15.333,-4.08,210.44,166.4,1.73,219.03,145.1
20191007-1534-FRANKFURT_2-01-91,Salto B,8.378,353.537,-23.002,8.378,353.537,23.002,36.893,416.605,69.595,-4.233,-1.118,11.465,17.424,209.061,-21.679,-2.713,75.134,-4.722,-2.101,70.46,-8.066,4.233,1.118,11.465,8.958,206.826,-1.251,-2.713,75.134,4.722,-2.101,70.46,8.066,8.856,58.983,22.032,17.827,209.447,26.368,3.144,75.134,5.331,7.065,73.041,15.864,93.529,12.92,143.04,15.84,-18.72,237.33,-41.53,13.887,12.6,-155.6,32.28,6.35,-151.48,48.07,27.947,60.44,657.4,-72.72,51.38,647.8,-62.24,3.699,-0.4,158.12,-9.84,-2.79,161.75,-9.16,6.232,3.0,148.2,-27.08,1.77,151.04,-26.72
20191007-1534-FRANKFURT_2-01-92,Fliffis C,-68.557,-348.141,220.01,68.557,348.141,220.01,71.011,679.487,246.774,-6.572,-219.251,30.98,-24.905,-281.7,49.715,-26.154,23.337,139.588,-10.926,129.472,-0.273,6.572,219.251,30.98,24.905,281.7,49.715,26.154,-23.337,139.588,10.926,-129.472,-0.273,8.767,219.551,32.41,24.905,281.7,49.715,26.154,48.764,139.588,11.185,129.472,25.061,96.222,24.72,-233.44,-10.36,3.15,-56.99,37.99,46.171,13.52,-774.76,86.96,-1.07,-763.15,105.21,63.007,-61.12,-817.92,99.52,-66.41,-801.5,108.93,17.871,-66.64,74.52,470.8,-59.37,72.86,457.5,15.577,-11.12,272.16,65.08,-10.57,277.77,70.7
20191007-1534-FRANKFURT_2-01-93,Salto A,-34.647,348.747,-24.742,34.647,348.747,24.742,43.278,350.096,42.785,-15.306,99.866,-1.404,-5.737,75.336,-8.453,-9.507,73.444,-5.758,-4.097,100.102,-9.127,15.306,99.866,1.404,5.737,75.336,8.453,9.507,73.444,5.758,4.097,100.102,9.127,18.779,99.866,16.859,5.828,75.336,8.453,9.507,73.444,5.758,9.163,101.45,11.715,84.151,-125.52,281.44,-6.52,-82.31,260.79,-30.11,3.603,-22.28,246.68,25.0,-23.44,246.39,10.2,7.397,-6.64,174.0,-2.52,-7.63,177.78,-12.25,7.603,-24.2,158.76,-10.0,-24.58,160.73,-13.27,8.213,-17.84,237.64,-25.64,-21.95,233.73,-22.38
20191007-1534-FRANKFURT_2-01-94,Barani A,-96.617,51.491,188.25,96.617,51.491,188.25,105.727,272.587,208.887,-2.44,-78.195,32.519,-62.609,-29.224,94.881,-32.914,66.362,68.785,1.345,92.549,-7.935,2.44,78.195,32.519,62.609,29.224,94.881,32.914,-66.362,68.785,-1.345,10.434,-7.935,5.571,79.16,33.885,62.609,34.517,94.881,32.914,66.362,68.785,4.633,92.549,11.336,92.377,-4.8,-132.44,-99.28,-10.11,-1.13,-18.23,9.354,-3.4,-151.32,133.72,-6.76,-152.14,127.93,11.821,-192.44,-66.32,298.88,-188.71,-63.21,286.34,10.649,-86.28,190.24,216.88,-92.81,183.82,214.44,7.458,4.12,177.6,14.2,-1.28,181.49,5.46
20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.58,174.645,339.309,80.58,174.645,339.309,155.896,274.758,356.449,30.67,87.747,40.588,67.704,-39.912,152.541,-34.075,24.057,134.693,16.281,102.753,11.487,30.67,87.747,40.588,67.704,-39.912,152.541,-34.075,24.057,134.693,16.281,102.753,11.487,33.618,87.747,45.451,71.395,43.824,152.541,34.601,40.434,134.693,16.281,102.753,23.763,86.021,11.88,114.92,-27.8,-4.34,182.75,-37.27,4.067,176.24,156.6,233.84,168.6,158.19,228.45,10.672,224.76,-151.48,414.28,214.94,-155.07,407.57,12.018,-130.92,42.2,360.12,-128.05,39.27,358.58,9.613,38.44,214.52,86.64,30.75,209.81,81.62
20191007-1534-FRANKFURT_2-01-103,Barani A,-97.669,56.97,196.623,97.669,56.97,196.623,103.479,277.563,213.343,-9.635,-84.994,37.779,-59.213,-20.511,96.851,-29.602,57.839,66.352,0.782,104.636,-4.36,9.635,84.994,37.779,59.213,20.511,96.851,29.602,-57.839,66.352,-0.782,9.305,-4.36,10.137,84.994,37.779,59.213,30.094,96.851,29.727,57.839,66.352,4.401,104.636,12.361,94.669,15.48,-257.48,108.12,28.88,-120.25,54.47,9.514,-9.68,-104.64,116.52,-14.43,-115.83,117.07,11.772,-184.2,-58.04,302.56,-181.53,-51.54,293.56,9.309,-85.08,138.2,168.56,-84.28,137.28,172.81,9.868,6.08,228.0,-19.56,0.89,225.58,-13.78
20191007-1534-FRANKFURT_2-01-104,Schraubensalto A,88.156,191.34,336.213,88.156,191.34,336.213,170.516,266.676,355.366,33.316,89.907,39.401,70.927,-33.043,161.258,-37.203,40.749,126.459,21.115,93.726,9.094,33.316,89.907,39.401,70.927,-33.043,161.258,-37.203,40.749,126.459,21.115,93.726,9.094,34.559,89.907,46.955,76.288,39.59,161.258,38.554,43.452,126.459,21.115,93.726,20.694,86.454,5.0,171.96,-41.92,18.56,206.96,-8.53,5.346,192.4,160.08,239.28,183.9,162.21,234.48,10.559,207.04,-146.96,425.64,206.26,-147.6,422.87,12.358,-142.76,102.4,359.48,-138.59,101.87,353.83,8.136,33.04,185.68,46.68,32.7,183.72,54.46
20191007-1534-FRANKFURT_2-01-105,Barani C,-72.885,-37.811,198.042,72.885,37.811,198.042,82.634,299.469,208.721,-4.302,-126.462,23.342,-23.74,-32.733,97.193,-42.375,38.178,74.067,-2.467,83.205,3.442,4.302,126.462,23.342,23.74,32.733,97.193,42.375,-38.178,74.067,2.467,-83.205,3.442,7.347,128.936,28.562,24.867,49.149,97.193,42.652,38.178,74.067,7.769,83.205,8.9,90.782,73.68,64.6,-0.68,62.81,54.79,-4.91,15.718,3.12,-487.48,67.6,-3.84,-484.16,80.23,15.78,21.12,31.64,293.08,-0.39,25.56,304.82,7.64,-133.08,84.2,192.08,-132.44,85.1,192.63,6.831,-30.68,157.92,7.56,-23.74,156.92,13.85
20191007-1534-FRANKFURT_2-01-106,Salto C,17.543,348.129,-20.74,17.543,348.129,20.74,34.265,364.656,56.688,-2.573,28.15,8.719,13.115,202.226,-20.438,2.249,58.998,0.296,4.752,58.755,-9.316,2.573,28.15,8.719,7.969,202.226,3.001,2.249,58.998,-0.296,4.752,58.755,9.316,11.632,40.311,16.644,13.115,202.226,20.589,3.883,58.998,6.139,5.635,63.121,13.316,87.231,-52.28,178.64,-79.88,-23.46,179.8,-32.6,13.607,26.36,7.6,50.64,24.96,21.97,46.51,23.425,35.0,528.48,-34.72,32.54,520.61,-40.68,6.251,-5.36,137.48,2.04,-5.65,136.89,0.18,4.678,12.72,133.4,-34.04,12.4,126.46,-23.47
