SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
20190930-1247-FRANKFURT_2-01-43,Salto C,-17.238,357.862,6.361,17.238,357.862,6.361,28.54,384.165,37.098,-0.102,14.431,9.579,-4.472,214.386,-11.104,-7.153,39.339,4.524,-5.511,89.706,3.362,0.102,14.431,9.579,4.472,214.386,-8.054,7.153,39.339,1.473,5.511,89.706,3.362,6.598,40.734,10.944,7.683,214.386,12.729,7.237,39.339,6.59,7.022,89.706,6.835,32.319,-1.68,23.026,28.761,-1.708,24.942,27.8,16.412,-4.642,413.664,-6.767,-5.13,411.895,-6.696,11.338,-12.838,248.203,-10.786,-12.474,247.57,-10.932,4.787,-17.034,108.853,8.677,-17.065,108.773,8.768,21.584,-10.025,219.867,15.653,-9.235,217.766,15.927
20190930-1247-FRANKFURT_2-01-44,Salto B,-1.126,366.459,-6.319,1.126,366.459,6.319,15.994,369.523,26.866,2.037,44.062,1.53,2.469,99.395,-4.384,-2.12,113.599,-2.756,-3.512,109.403,-0.709,2.037,44.062,1.53,2.469,99.395,1.324,-2.12,113.599,2.756,-1.26,109.403,0.709,4.995,47.125,7.856,3.027,99.395,4.869,2.21,113.599,3.799,5.762,109.403,10.341,30.527,4.696,114.826,9.964,3.879,117.565,9.332,8.241,6.967,152.944,-4.481,6.629,152.958,-4.675,10.328,-0.587,296.268,-10.927,-0.599,295.315,-10.562,7.661,-4.793,241.485,0.409,-4.759,241.901,0.255,20.958,-8.09,260.79,3.507,-6.969,259.786,4.025
20190930-1247-FRANKFURT_2-01-45,Salto A,0.459,347.289,-33.052,0.459,347.289,33.052,31.597,347.289,55.215,8.727,79.999,-0.823,2.346,84.526,-13.856,-4.707,75.772,-12.569,-5.907,106.992,-5.804,8.727,79.999,0.823,2.346,84.526,13.856,-4.707,75.772,12.569,-5.907,106.992,5.804,11.817,79.999,17.19,4.016,84.526,13.899,6.009,75.772,12.569,9.756,106.992,11.557,32.754,21.205,195.373,14.686,19.548,195.743,13.645,6.768,7.608,183.71,-35.347,8.41,184.035,-34.836,7.041,4.922,199.332,-22.136,4.564,199.417,-22.445,7.882,-20.766,177.379,-23.758,-20.68,177.957,-23.668,26.747,-10.14,261.115,-12.76,-10.689,260.362,-12.881
20190930-1247-FRANKFURT_2-01-46,Salto B,-15.841,362.018,-13.508,15.841,362.018,13.508,27.695,371.799,43.213,-0.369,24.405,5.671,-3.128,200.844,-11.981,-5.76,62.888,-3.336,-6.583,73.881,-3.863,0.369,24.405,5.671,3.128,200.844,0.638,5.76,62.888,3.336,6.583,73.881,3.863,9.47,34.186,12.603,3.386,200.844,11.981,6.449,62.888,7.447,8.389,73.881,11.182,28.854,-1.61,61.401,24.812,-0.363,62.923,24.164,14.708,-3.972,355.483,-22.079,-4.726,354.484,-21.041,12.508,-15.021,340.735,-22.233,-14.837,340.129,-22.149,4.568,-11.838,110.492,6.873,-12.089,111.334,6.732,26.232,-12.395,193.066,-10.017,-12.242,191.941,-9.334
20190930-1247-FRANKFURT_2-01-47,Salto C,-7.957,342.901,3.349,7.957,342.901,3.349,30.037,344.067,30.521,-3.733,34.485,5.04,-1.782,155.317,2.856,-3.243,85.302,-3.361,0.801,67.798,-1.186,3.733,34.485,5.04,1.782,155.317,2.856,3.243,85.302,-3.361,-0.801,67.798,-1.186,12.814,35.651,11.562,5.201,155.317,4.255,4.24,85.302,4.202,7.781,67.798,10.501,27.12,-2.379,88.017,18.849,-2.396,87.716,17.458,12.896,-18.893,287.046,9.106,-18.544,287.277,9.012,11.851,5.196,343.815,-3.183,4.649,343.47,-2.403,5.193,-13.037,158.815,1.572,-12.575,160.349,1.658,15.343,5.876,168.589,0.415,6.398,166.168,0.598
20190930-1247-FRANKFURT_2-01-59,Strecksprung,-6.26,1.063,-1.557,6.26,1.063,1.557,19.769,120.393,34.251,-2.082,35.919,8.03,-1.592,-13.972,-4.124,-0.013,-21.62,3.129,-2.573,0.736,-8.592,2.082,35.919,8.03,1.592,-13.972,-4.124,0.013,-21.62,3.129,2.573,0.736,-5.478,6.997,38.74,15.187,1.628,13.972,5.014,1.448,21.62,3.129,9.696,46.062,10.922,29.141,-2.23,97.023,25.765,-1.883,96.56,26.06,0.778,-6.43,-15.694,-3.552,-6.125,-15.584,-3.516,0.991,1.546,-39.173,0.448,1.403,-39.026,0.437,0.985,-6.323,-47.069,8.225,-6.456,-47.314,7.846,21.545,-1.311,17.272,-19.269,-1.19,17.275,-18.83
20190930-1247-FRANKFURT_2-01-61,Strecksprung,-0.227,0.76,-2.046,0.227,0.76,2.046,10.477,109.875,39.127,-1.307,36.181,15.243,-1.234,-10.11,-13.378,1.013,-22.103,-2.124,1.301,-3.209,-1.788,1.307,36.181,15.243,1.234,-10.11,-13.378,-1.013,-22.103,-1.607,-1.301,-3.209,1.788,3.959,36.181,15.943,2.469,10.179,13.385,1.21,22.103,4.284,2.839,41.412,5.515,30.679,-0.995,88.709,39.623,-0.821,88.893,38.747,1.041,-4.257,-2.689,-7.015,-4.162,-2.354,-6.615,1.065,-0.181,-31.75,-25.218,-0.126,-31.947,-25.211,1.099,2.507,-52.768,2.935,2.497,-52.804,2.796,18.425,3.547,10.094,0.255,3.028,10.265,-0.409
20190930-1247-FRANKFURT_2-01-76,Salto C,0.014,349.84,0.965,0.014,349.84,0.965,25.255,391.021,40.561,0.338,13.27,4.131,0.12,218.005,-7.411,-2.939,55.531,1.361,2.495,63.033,2.885,0.338,13.27,4.131,0.12,218.005,-0.851,2.023,55.531,-1.361,-2.467,63.033,-0.955,5.032,54.452,9.34,8.09,218.005,15.056,4.106,55.531,3.72,8.028,63.033,12.444,32.617,-1.713,9.851,19.006,-1.674,11.835,18.941,17.527,2.91,437.958,-8.852,2.908,435.122,-8.934,10.304,-4.091,238.841,-7.63,-4.121,239.845,-7.295,4.354,-4.004,122.858,6.081,-4.342,122.367,6.093,22.873,8.564,147.45,10.261,7.66,145.467,10.742
20190930-1247-FRANKFURT_2-01-77,Barani C,-100.638,-69.688,184.164,100.638,69.688,184.164,105.525,311.59,194.877,-29.367,-117.946,16.814,-33.892,-60.176,68.243,-29.011,18.286,85.746,-8.369,90.149,13.362,29.367,117.946,16.814,33.892,60.176,68.243,29.011,-18.286,85.746,8.369,-90.149,13.362,30.972,121.286,24.406,33.892,67.706,68.243,29.011,32.45,85.746,11.651,90.149,16.482,36.22,-56.058,-200.385,45.751,-55.389,-200.554,45.571,13.829,-95.115,-289.319,104.927,-94.235,-285.939,104.607,7.134,-55.24,-8.359,193.9,-55.901,-8.162,193.606,5.531,-48.93,109.874,145.58,-48.821,108.949,145.347,24.239,-16.348,209.474,26.067,-16.974,208.531,25.388
20190930-1247-FRANKFURT_2-01-78,Salto B,12.355,349.313,-10.837,12.355,349.313,10.837,25.094,404.373,41.377,-1.227,-3.932,2.676,6.62,204.409,-11.101,0.487,80.95,-3.435,6.474,67.886,1.022,1.227,3.932,2.676,4.167,196.545,5.748,0.487,80.95,3.435,6.474,67.886,-1.022,8.462,50.427,13.306,6.625,205.11,11.47,2.152,80.95,4.886,7.855,67.886,11.715,33.205,-6.982,3.181,9.154,-5.808,5.629,10.064,13.007,13.891,283.105,-22.245,13.352,281.47,-21.302,15.276,11.651,402.075,-10.884,11.588,401.109,-11.314,4.89,-0.135,121.046,6.83,-0.062,121.926,6.536,24.516,16.891,162.251,3.416,15.274,159.766,3.634
20190930-1247-FRANKFURT_2-01-79,Barani C,-125.342,-106.219,199.681,125.342,106.219,199.681,127.248,289.903,202.383,-30.76,-122.431,22.623,-40.277,-67.002,72.094,-43.385,14.813,68.551,-10.92,68.4,36.414,30.76,122.431,22.623,40.277,67.002,72.094,43.385,-14.813,68.551,10.92,-68.4,36.414,30.98,125.172,24.563,40.277,73.004,72.094,43.385,23.327,68.551,12.606,68.4,37.176,34.474,-61.101,-222.419,50.681,-59.866,-221.91,50.998,14.78,-114.114,-309.941,150.425,-113.104,-307.094,148.624,7.062,-66.327,-0.05,151.897,-67.303,-0.885,153.11,5.464,-86.699,74.204,149.449,-86.061,74.166,149.08,23.334,-20.783,171.65,71.166,-21.502,171.565,70.5
20190930-1247-FRANKFURT_2-01-80,Salto A,5.431,353.068,-17.239,5.431,353.068,17.239,26.532,353.068,36.275,-3.485,84.912,-5.265,4.366,92.887,-1.254,-2.343,91.279,-5.802,6.893,83.989,-4.918,3.485,84.912,5.265,-2.605,92.887,1.254,0.581,91.279,5.802,3.969,83.989,4.918,9.172,84.912,9.435,6.236,92.887,7.373,2.37,91.279,5.969,8.755,83.989,13.498,31.399,-8.399,207.702,-5.202,-7.581,207.311,-3.228,8.04,3.611,193.291,-1.178,3.331,193.849,-1.545,7.948,3.466,216.905,-15.388,3.454,217.151,-15.323,7.416,-0.96,187.118,1.359,-1.187,187.004,1.411,22.035,18.785,198.951,-12.546,17.368,196.399,-12.822
20190930-1247-FRANKFURT_2-01-84,Strecksprung,3.232,19.03,-1.991,3.232,19.03,1.991,15.395,86.315,49.177,1.441,32.142,7.605,0.854,-17.645,-12.61,-0.588,-9.049,5.836,1.525,13.582,-2.823,1.441,32.142,7.605,0.854,-17.645,-2.601,-0.588,-9.049,-4.173,1.525,13.582,1.16,3.57,32.839,12.177,4.143,17.645,18.794,1.474,9.049,5.836,6.208,26.782,12.37,29.036,2.779,90.971,23.432,3.232,90.471,23.235,1.985,0.506,-21.175,-39.302,0.326,-21.06,-37.669,1.464,4.457,-41.942,19.109,4.288,-41.564,17.618,1.251,-1.412,-9.378,13.565,-1.487,-9.624,13.527,11.262,4.352,42.633,-6.543,3.771,43.253,-4.691
20190930-1247-FRANKFURT_2-01-85,Salto C,-0.633,356.06,3.974,0.633,356.06,3.974,28.561,389.351,38.512,-0.912,11.761,2.396,3.311,219.067,-4.731,-6.583,59.395,0.244,3.551,65.838,6.065,0.912,11.761,2.396,1.486,219.067,-0.061,1.785,59.395,-0.244,-3.551,65.838,1.883,9.009,45.052,9.667,4.745,219.067,9.157,7.112,59.395,7.53,7.696,65.838,12.158,44.132,-0.014,41.819,10.197,0.894,42.399,8.375,16.203,-1.033,347.158,0.222,-0.892,347.555,0.139,12.784,-3.353,309.613,-12.216,-3.931,308.965,-12.028,4.436,-6.693,121.802,11.138,-6.514,121.455,11.246,15.321,11.097,153.958,18.481,10.192,151.062,18.382
20190930-1247-FRANKFURT_2-01-86,Barani C,-109.628,-125.941,194.631,109.628,125.941,194.631,128.003,316.541,209.836,-24.529,-110.029,13.491,-28.927,-92.235,69.897,-47.774,9.71,73.262,-8.398,66.612,37.982,24.529,110.029,13.491,28.927,92.235,69.897,47.774,-9.71,73.262,8.398,-66.612,37.982,28.202,117.394,18.295,35.322,101.032,69.897,52.036,31.503,80.296,12.442,66.612,41.348,42.837,-46.389,-183.049,37.714,-45.387,-179.947,37.074,15.627,-84.467,-373.629,103.065,-84.612,-371.332,103.051,9.185,-57.204,-1.162,164.452,-57.654,-4.761,166.257,5.831,-97.232,59.399,172.294,-96.38,60.943,169.693,19.929,-13.061,163.366,70.497,-13.09,162.015,70.998
20190930-1247-FRANKFURT_2-01-87,Salto B,5.933,340.672,5.933,5.933,340.672,5.933,38.725,403.913,56.719,-4.042,-4.605,7.569,12.145,194.08,-4.344,-9.195,84.688,-4.429,7.025,66.509,7.137,4.042,4.605,7.569,4.061,184.87,-4.344,-7.011,84.688,-2.021,4.841,66.509,4.729,7.817,51.132,14.253,12.145,201.584,8.8,11.72,84.688,19.635,7.043,66.509,14.031,35.986,-15.305,14.729,18.641,-14.685,16.286,19.242,13.23,25.772,221.84,-0.494,24.699,222.219,-0.782,20.004,-1.452,473.871,-29.404,-0.562,471.89,-28.955,5.122,-8.417,101.885,28.524,-9.051,103.454,28.256,15.158,18.072,166.51,15.941,18.019,162.456,16.312
20190930-1247-FRANKFURT_2-01-88,Barani C,-89.448,-127.622,189.235,89.448,127.622,189.235,97.98,322.047,196.916,-17.613,-104.072,12.025,-18.797,-100.088,56.963,-38.167,7.81,81.991,-14.87,68.728,38.256,17.613,104.072,12.025,18.797,100.088,56.963,38.167,-7.81,81.991,14.87,-68.728,38.256,21.718,113.85,19.054,20.306,110.907,56.963,38.831,28.562,82.224,17.124,68.728,38.675,42.244,-30.582,-171.758,33.029,-30.471,-167.039,32.557,15.418,-56.556,-398.715,72.197,-57.072,-396.701,72.519,9.339,-48.41,8.218,182.093,-48.658,5.175,182.52,5.658,-79.529,54.498,173.972,-78.879,54.615,172.928,22.413,-29.999,166.367,76.285,-30.654,167.003,75.461
20190930-1247-FRANKFURT_2-01-89,Salto A,11.055,341.579,-16.335,11.055,341.579,16.335,15.78,341.579,34.308,4.76,84.416,-2.835,2.641,92.896,-6.869,0.689,84.603,-3.462,2.966,79.663,-3.169,4.76,84.416,2.835,2.641,92.896,6.869,0.689,84.603,3.462,2.966,79.663,3.169,6.328,84.416,12.616,3.893,92.896,8.159,1.847,84.603,3.462,3.712,79.663,10.071,29.567,12.532,217.588,5.727,12.872,216.23,6.656,7.917,10.415,187.684,-16.009,10.192,188.507,-15.683,7.506,-1.906,218.261,-12.188,-1.352,217.867,-12.172,6.94,3.726,177.653,-6.191,3.693,177.969,-6.294,17.476,8.299,191.204,-2.268,8.911,187.342,-2.266
20190930-1247-FRANKFURT_2-01-106,3/4 Salto rw A,14.078,311.251,-14.113,14.078,311.251,14.113,26.214,311.523,38.881,0.815,68.717,2.769,3.443,71.735,-5.625,-1.0,81.806,-2.862,10.82,88.993,-8.396,0.815,68.717,2.769,3.443,71.735,0.087,-1.0,81.806,2.862,10.82,88.993,8.396,7.556,68.717,10.952,4.095,71.735,7.509,1.909,81.806,3.861,12.653,89.265,16.558,28.088,1.131,145.496,13.152,0.132,145.591,13.35,3.657,5.834,138.539,-8.488,6.284,138.215,-8.366,3.935,5.461,145.195,-6.457,5.149,145.383,-6.59,4.531,-3.259,168.355,-1.404,-2.58,168.592,-1.242,21.094,28.122,177.425,-18.093,27.38,173.756,-18.85
20190930-1247-FRANKFURT_2-01-107,Cody C,-31.884,397.309,8.685,31.884,397.309,8.685,51.733,497.33,81.804,-12.094,10.391,4.424,-7.037,232.971,-4.214,-15.126,71.739,4.908,2.373,82.208,3.567,12.094,10.391,4.424,7.037,232.971,-4.214,15.126,71.739,4.908,-2.373,82.208,3.567,13.432,110.412,20.099,17.073,232.971,37.349,15.126,71.739,8.722,6.102,82.208,15.634,43.348,-24.834,-108.856,5.794,-24.689,-95.674,7.434,28.638,-15.107,639.907,25.424,-13.666,621.044,21.418,9.616,-30.777,214.67,-17.856,-32.13,224.223,-14.739,5.917,-19.94,150.065,17.168,-20.087,149.943,17.093,17.187,6.86,194.256,5.888,6.015,191.386,6.226
20190930-1247-FRANKFURT_2-01-108,Grätschwinkel,-12.752,-5.649,4.161,12.752,5.649,4.161,25.75,179.88,36.229,-1.036,10.961,7.483,-8.695,-71.31,-5.847,-3.088,36.827,1.118,0.067,17.874,1.407,1.036,10.961,7.483,8.695,49.388,-5.847,3.088,-36.827,1.118,-0.067,-17.874,1.407,6.541,33.577,11.03,8.894,83.016,9.24,7.051,36.827,5.516,3.264,26.461,10.444,37.124,0.363,54.139,24.456,1.51,56.847,23.697,6.341,-16.787,-211.827,-10.824,-16.961,-208.789,-10.621,7.092,-19.023,60.04,-5.481,-19.447,57.413,-4.896,2.364,2.749,41.61,8.992,3.213,41.938,8.619,12.732,0.161,49.739,7.496,-0.193,49.034,8.292
20190930-1247-FRANKFURT_2-01-109,Salto B,10.52,358.648,-8.399,10.52,358.648,8.399,31.687,425.493,50.347,0.208,5.156,8.731,9.17,203.93,-11.305,0.646,79.47,-4.574,0.496,70.092,-1.251,0.208,5.156,8.731,9.17,203.93,-6.158,0.646,79.47,4.574,0.496,70.092,1.251,7.819,62.382,11.794,9.391,213.549,11.825,5.069,79.47,8.195,9.408,70.092,18.533,41.809,4.427,48.062,20.759,4.622,49.94,19.887,14.844,14.252,224.315,-9.397,14.159,223.716,-9.032,18.442,15.437,415.616,-21.502,15.148,415.115,-21.311,5.362,-8.461,127.118,-1.725,-7.992,127.016,-1.927,15.385,5.817,164.921,2.461,5.022,161.778,3.844
20190930-1247-FRANKFURT_2-01-110,Barani C,-119.63,-82.044,173.641,119.63,82.044,173.641,133.209,314.708,185.273,-20.325,-104.093,13.46,-27.187,-69.17,62.576,-52.891,13.203,69.348,-19.226,78.016,28.258,20.325,104.093,13.46,27.187,69.17,62.576,52.891,-13.203,69.348,19.226,-78.016,28.258,24.292,121.98,18.662,34.033,85.101,63.503,52.891,29.611,69.348,21.993,78.016,33.759,42.128,-33.793,-164.841,35.444,-33.284,-162.796,33.561,14.07,-86.978,-309.094,94.295,-85.86,-306.018,94.771,8.434,-75.814,3.246,155.06,-76.385,2.032,155.077,5.676,-82.541,80.535,143.207,-82.702,80.391,142.475,24.63,-37.533,182.889,47.527,-39.654,182.313,48.104
20190930-1247-FRANKFURT_2-01-111,Schraubensalto,90.807,207.321,370.219,90.807,207.321,370.219,164.429,281.496,375.661,22.862,82.135,48.422,95.425,-5.103,131.753,-18.082,21.813,156.089,-9.398,108.476,33.956,22.862,82.135,48.422,95.425,-5.103,131.753,-18.082,21.813,156.089,-9.398,108.476,33.956,31.217,82.135,48.811,95.425,34.73,131.753,20.327,56.156,156.089,17.46,108.476,39.008,29.062,24.648,201.806,93.408,28.011,201.671,93.806,4.603,211.862,65.951,220.967,210.684,65.581,221.566,10.215,81.234,-95.794,398.106,81.36,-93.091,396.726,10.047,-52.265,165.659,261.248,-52.093,165.086,261.408,24.218,-11.178,247.471,66.071,-12.317,245.691,63.936
20190930-1247-FRANKFURT_2-01-120,Strecksprung,-4.481,-4.644,-1.614,4.481,4.644,1.614,14.677,109.567,30.935,-3.924,23.497,4.617,-1.628,-18.514,-2.879,-0.73,-21.562,-2.419,1.801,11.935,-0.932,3.924,23.497,4.617,1.628,-18.514,-2.879,0.73,11.597,-1.056,-1.801,-11.935,0.932,6.465,27.066,14.617,2.224,18.514,5.424,2.594,21.562,2.758,3.394,42.425,8.136,23.932,-6.712,68.301,5.513,-6.546,68.662,5.575,0.954,-7.667,-30.225,8.063,-7.615,-30.098,8.051,0.854,3.573,-44.503,-3.822,3.49,-44.382,-4.134,1.153,-4.201,-41.198,-1.456,-4.142,-41.624,-1.471,20.153,5.731,46.005,0.224,5.435,46.085,0.194
20190930-1247-FRANKFURT_2-01-127,3/4 Salto rw A,22.138,323.137,-7.483,22.138,323.137,7.483,31.733,323.546,48.963,6.132,75.315,7.154,5.014,64.052,-7.572,-1.957,75.986,-5.839,12.949,107.784,-1.225,6.132,75.315,7.154,5.014,64.052,-6.736,-1.957,75.986,5.839,12.949,107.784,1.225,7.917,75.315,9.7,5.019,64.052,8.596,4.229,75.986,6.89,14.568,108.194,23.776,39.703,11.205,149.963,21.942,11.418,152.009,21.838,2.937,11.158,112.755,-15.071,11.18,112.602,-14.949,3.574,2.743,136.782,-9.226,2.795,136.521,-8.931,3.928,-1.662,156.632,-6.716,-1.8,157.402,-6.283,24.572,31.853,216.09,4.264,31.192,213.522,1.729
20190930-1247-FRANKFURT_2-01-128,Cody C,-14.863,398.845,7.724,14.863,398.845,7.724,54.783,510.389,83.543,-13.437,21.983,-5.067,-6.441,217.65,-4.602,-5.122,71.357,5.904,10.136,87.854,11.489,13.437,21.983,5.067,6.441,217.65,4.602,5.122,71.357,-5.904,-10.136,87.854,3.96,19.693,131.44,23.688,17.554,219.737,35.205,5.572,71.357,6.672,11.965,87.854,17.977,40.036,-35.832,-98.793,-0.212,-34.894,-85.637,1.273,29.588,2.493,637.602,-9.169,0.262,625.048,-11.838,7.969,-30.242,185.267,-5.783,-28.001,186.8,-2.363,5.684,-0.222,140.475,18.901,-0.309,140.318,18.825,24.597,27.513,204.698,30.049,26.428,204.436,27.786
20190930-1247-FRANKFURT_2-01-129,Grätschwinkel,-8.783,-2.909,-5.027,8.783,2.909,5.027,31.595,172.835,42.789,-4.05,11.393,-1.611,-1.848,-70.373,-1.69,-4.653,35.565,-1.366,1.769,20.506,-0.36,4.05,11.393,1.611,1.848,47.588,1.69,4.653,-35.565,1.366,-1.769,-20.506,0.36,10.558,33.751,10.808,8.174,72.922,13.024,6.054,35.565,3.442,6.809,30.596,15.516,27.124,-6.487,47.467,6.397,-5.335,47.639,7.972,4.76,2.302,-161.543,-7.737,1.928,-161.199,-8.184,6.804,-19.966,14.833,1.239,-19.532,14.081,2.121,2.733,-1.127,44.866,-4.83,-1.32,45.499,-4.506,23.517,3.628,57.177,4.259,3.509,57.685,4.855
20190930-1247-FRANKFURT_2-01-130,Salto B,14.67,349.675,-7.111,14.67,349.675,7.111,27.087,411.085,45.941,-0.129,-4.127,2.574,11.544,224.088,-9.755,0.29,57.156,-1.651,2.964,72.558,1.722,0.129,4.127,2.574,11.286,215.834,4.608,0.29,57.156,1.651,2.964,72.558,-1.722,3.989,57.003,9.15,11.544,224.345,12.815,3.936,57.156,6.845,7.619,72.581,17.131,33.233,-2.513,15.456,11.251,-2.305,16.467,10.548,13.885,18.117,311.117,-14.983,18.398,310.315,-14.515,17.717,15.913,352.844,-15.802,15.686,352.823,-16.386,5.068,0.931,118.296,2.535,0.856,117.376,3.242,15.294,11.225,171.938,10.638,9.475,169.356,12.116
20190930-1247-FRANKFURT_2-01-131,Barani C,-110.677,-118.233,182.906,110.677,118.233,182.906,131.571,316.203,187.993,-21.9,-109.479,7.432,-15.578,-78.172,58.7,-57.664,4.514,74.815,-15.535,64.904,41.959,21.9,109.479,7.432,15.578,78.172,58.7,57.664,-4.514,74.815,15.535,-64.904,41.959,26.391,132.523,12.519,31.163,95.657,58.7,57.664,23.12,74.815,16.353,64.904,41.959,43.713,-39.681,-165.401,22.409,-38.057,-161.679,20.193,14.535,-69.737,-340.89,75.237,-68.141,-340.217,76.277,8.227,-50.605,-5.768,157.387,-52.165,-6.604,156.67,5.396,-99.934,60.337,164.292,-99.467,59.373,163.659,23.148,-29.413,151.435,75.876,-30.281,152.24,76.693
20190930-1247-FRANKFURT_2-01-132,Schraubensalto,61.832,141.712,374.76,61.832,141.712,374.76,176.192,278.698,381.915,17.555,84.823,50.561,90.022,-2.417,111.138,-24.087,-34.592,161.402,-21.658,93.897,51.659,17.555,84.823,50.561,90.022,-2.417,111.138,-24.087,-34.592,161.402,-21.658,93.897,51.659,25.136,84.823,50.561,90.022,37.224,111.138,34.577,62.754,161.402,26.458,93.897,58.814,31.054,17.707,206.753,102.937,19.111,205.466,102.866,4.421,179.897,72.98,196.292,179.17,73.03,196.864,8.429,102.196,-145.628,315.493,101.396,-143.475,315.256,12.017,-85.585,57.197,336.445,-85.172,56.333,333.944,21.753,-43.131,204.931,82.749,-43.33,202.851,83.501
20190930-1247-FRANKFURT_2-01-140,Strecksprung,-4.265,3.443,-1.828,4.265,3.443,1.828,15.5,110.478,31.429,-6.045,28.901,4.374,-1.629,-17.63,0.229,1.081,-21.707,-3.842,2.329,13.879,-2.589,6.045,28.901,4.374,1.629,-17.63,0.229,-1.081,-0.836,-3.842,-2.329,-6.993,1.067,7.567,32.386,12.947,2.734,17.63,5.85,1.503,21.707,3.842,3.696,38.755,8.791,31.802,-16.693,81.357,5.892,-15.797,81.679,6.616,0.9,1.21,-23.727,18.391,1.208,-23.506,18.43,1.015,-1.158,-45.773,-6.905,-1.254,-45.796,-6.854,1.06,1.494,-41.354,-7.512,1.549,-41.417,-7.471,23.103,6.486,49.908,-2.268,6.066,50.312,-1.857
20190930-1247-FRANKFURT_2-01-148,3/4 Salto rw A,36.364,327.927,-7.248,36.364,327.927,7.248,41.387,329.097,38.505,6.171,57.854,2.412,2.613,67.027,-1.211,8.591,103.96,-3.028,18.989,99.086,-5.422,6.171,57.854,2.412,2.613,67.027,-1.211,8.591,103.96,0.626,18.989,99.086,5.422,10.282,57.899,13.489,3.385,67.027,6.456,8.591,103.96,4.089,19.13,100.211,14.471,39.781,15.369,122.483,12.828,15.923,122.715,11.975,3.02,6.903,90.336,-10.006,6.877,91.301,-9.688,4.166,7.682,185.128,3.918,7.735,184.207,3.555,5.055,18.762,206.408,-1.262,18.891,205.857,-1.096,20.73,41.395,188.99,-10.269,41.334,187.668,-10.689
20190930-1247-FRANKFURT_2-01-149,Cody C,-14.187,377.062,-11.024,14.187,377.062,11.024,41.912,495.169,52.358,-15.363,-25.332,-5.574,5.913,221.73,4.483,-2.402,85.632,-5.02,-2.336,95.031,-4.913,15.363,25.332,5.574,-5.913,171.066,-4.483,2.402,85.632,5.02,2.336,95.031,4.913,24.555,92.775,23.637,9.342,221.73,9.807,4.061,85.632,10.332,3.954,95.031,8.581,43.231,-38.956,-112.238,-9.042,-39.57,-97.414,-3.236,17.35,-0.202,416.597,16.831,0.387,403.101,10.97,13.583,14.379,372.166,-23.337,14.289,372.238,-22.394,4.643,-6.916,142.036,7.067,-6.801,142.893,6.686,11.582,-4.363,224.522,-8.811,-3.761,221.241,-6.667
