SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
0609-4-01-433,Fliffis B,-39.75,-271.643,247.396,39.75,271.643,247.396,99.178,637.921,266.731,-7.146,-217.931,7.686,13.145,-214.694,44.906,-43.049,38.647,166.125,-2.7,122.335,28.68,7.146,217.931,7.686,-1.148,214.694,44.906,31.051,-38.647,166.125,2.7,-122.335,28.68,13.347,224.404,18.992,15.096,214.694,44.906,51.494,76.489,166.125,19.242,122.335,36.708,83.89,45.84,115.48,-97.76,17.79,168.65,-39.17,100.218,16.64,-138.72,7.0,8.73,-150.8,15.44,5.31,16.8,-421.4,205.4,-17.84,-451.9,101.96,29.552,-58.04,-391.12,19.76,-53.14,-566.87,4.05,40.55,-0.16,-666.24,1.6,-4.84,-677.17,-0.95,42.844,31.2,-657.92,17.12,32.29,-656.64,13.34,46.563,38.84,-573.44,38.32,41.61,-585.55,45.75,44.634,31.48,-640.08,69.92,34.66,-617.64,74.93,28.569,5.8,-543.36,106.96,9.1,-516.31,105.4,18.425,-2.08,-129.0,94.84,2.37,-159.33,114.07,21.807,94.6,-39.28,253.04,70.65,-56.33,269.79,17.786,-39.76,-138.28,376.88,-38.84,-126.14,374.68,22.945,-155.08,-19.56,434.12,-151.86,-19.79,427.74,23.063,-184.12,180.88,405.88,-177.67,172.65,400.22,19.948,-94.96,296.72,290.56,-95.92,285.8,293.39,17.248,-47.92,270.72,162.96,-50.4,269.73,167.25,15.818,-46.64,234.84,77.28,-47.46,235.59,82.94,13.896,-37.72,256.16,62.24,-38.15,255.34,70.52,12.295,9.0,270.0,80.8,9.2,272.16,74.29,7.733,34.44,337.72,77.48,37.18,313.02,58.81
0609-4-01-436,Salto C,17.48,343.214,18.591,17.48,343.214,18.591,38.493,343.214,32.67,-3.641,104.772,12.189,0.677,34.886,8.729,14.729,84.801,-3.612,5.715,118.755,1.285,3.641,104.772,12.189,-0.677,34.886,8.729,8.801,84.801,-3.612,5.715,118.755,1.285,11.206,104.772,13.38,6.203,34.886,8.729,14.729,84.801,5.646,6.355,118.755,4.915,73.792,-21.72,109.08,-17.8,-14.48,118.63,-15.61,71.983,-25.6,193.8,12.24,-24.66,199.8,12.01,14.649,-31.56,350.24,19.36,-32.58,332.27,21.81,5.088,-19.04,301.72,83.88,-13.68,295.28,68.7,4.505,32.0,212.64,46.6,29.56,219.79,45.91,4.442,-0.56,208.4,26.52,0.85,200.01,25.34,3.814,-7.88,127.16,12.0,-8.67,128.82,11.98,3.436,-16.16,101.8,19.76,-14.4,98.95,19.41,3.806,-4.44,44.48,31.92,-3.22,46.48,31.51,5.701,23.76,20.6,27.36,22.39,24.74,29.14,5.468,37.32,68.96,26.04,38.26,71.02,23.16,5.415,59.12,150.52,-16.24,56.06,148.14,-10.34,5.546,51.2,190.6,-3.92,50.33,192.32,-5.86,6.487,26.2,240.08,-16.12,27.66,237.33,-15.41,7.217,9.08,250.08,-9.6,10.03,249.35,-8.81,7.914,7.52,240.4,17.72,8.28,242.47,14.74,8.377,14.96,256.28,6.68,12.4,255.82,7.22,7.887,2.32,274.68,21.72,2.44,279.53,16.89,8.199,16.28,336.44,4.88,18.12,333.61,4.95,30.186,41.76,329.76,7.2,30.95,311.26,7.36
0609-4-01-438,Strecksprung,0.275,7.294,7.852,0.275,7.294,7.852,22.059,58.961,20.243,-3.741,13.649,2.695,0.133,-1.641,6.093,6.553,3.73,-0.123,-2.67,-8.444,-0.813,3.741,13.649,2.695,-0.133,-1.641,6.093,-0.662,3.73,-0.123,-2.67,-8.444,-0.813,5.779,25.226,4.031,2.725,10.044,7.107,6.553,14.886,4.957,7.002,8.805,4.148,77.785,-6.76,66.84,5.4,0.22,70.6,8.52,48.523,11.48,109.4,27.88,9.48,106.69,22.05,12.303,1.36,104.44,10.4,0.81,95.61,8.56,1.806,-29.16,7.6,19.48,-24.79,-3.39,9.56,2.284,-26.12,-51.72,1.0,-24.99,-42.23,3.68,1.134,-16.28,-23.0,9.48,-15.23,-24.86,7.65,0.872,1.36,-30.2,25.6,-0.79,-28.35,24.76,0.5,7.56,-21.32,34.36,5.99,-20.14,32.74,1.733,-2.28,-9.52,24.16,-2.12,-6.8,25.03,1.463,-4.04,30.48,10.84,-2.08,30.83,9.38,0.985,15.76,39.88,-14.6,13.77,41.28,-12.62,0.847,16.68,55.2,-9.68,19.22,49.4,-7.98,0.55,25.92,43.48,2.8,25.46,43.54,0.18,1.312,22.44,-3.12,25.64,18.15,0.5,18.0,0.535,10.64,-49.48,20.24,10.62,-44.18,16.42,1.376,8.2,-10.48,-5.8,9.14,-14.04,-2.37,0.815,16.28,-6.28,2.28,15.34,-7.45,1.64,1.419,5.52,-16.16,10.96,4.37,-17.2,12.28,6.792,-14.6,-56.2,7.76,-15.29,-31.87,5.21,39.42,-38.08,-18.6,-26.52,-32.91,-26.77,-17.47
0609-4-01-443,Strecksprung,-0.457,0.621,0.909,0.457,0.621,0.909,14.302,97.78,24.171,-2.151,22.476,2.75,-1.26,-22.77,-2.891,3.018,-10.141,1.678,-0.064,11.056,-0.628,2.151,22.476,2.75,1.26,-22.182,-2.61,-3.018,10.141,1.397,0.064,-9.814,-0.628,5.471,26.905,6.111,1.79,22.77,4.46,3.047,10.141,3.384,3.994,37.964,10.217,91.328,-24.68,147.8,22.6,-10.98,148.59,-0.82,64.92,9.04,151.08,7.88,8.37,140.2,4.08,9.074,-16.32,49.32,-18.08,-14.8,40.5,-10.4,2.339,3.44,-8.4,20.68,-3.66,-4.14,26.06,1.192,-1.68,5.64,2.04,-1.8,5.86,4.41,0.877,-10.16,-36.56,16.44,-8.96,-32.23,13.82,0.906,-6.4,-43.84,9.16,-5.51,-45.52,7.62,0.966,-2.04,-47.4,-5.6,-1.48,-46.33,-3.51,1.015,2.4,-43.16,-13.44,1.57,-42.42,-13.45,0.81,-6.2,-42.0,-4.56,-4.95,-43.0,-6.57,1.103,-0.8,-48.16,1.56,-0.02,-44.92,-1.1,0.926,0.56,-27.48,-1.92,0.75,-30.29,-1.52,1.102,13.04,-26.28,6.72,11.3,-25.13,6.25,0.778,10.2,-5.24,19.0,10.27,-6.6,17.5,1.06,6.48,-3.88,10.52,6.06,-4.96,10.75,1.236,8.88,-7.64,-10.16,8.32,-5.83,-6.32,1.032,7.0,-21.72,-0.64,5.82,-23.66,2.1,1.965,2.44,-53.24,0.84,0.78,-52.14,4.32,8.78,-11.44,-44.72,-13.96,-2.46,-48.7,-1.83,26.868,-18.04,235.32,39.04,-7.96,193.18,14.85
0609-4-01-444,Strecksprung,-2.531,4.166,-3.792,2.531,4.166,3.792,19.173,93.177,26.842,-2.362,15.099,1.745,0.44,-10.307,2.302,-0.288,-9.62,-3.982,-0.32,8.993,-3.857,2.362,15.099,1.745,-0.44,-10.307,2.302,0.288,0.035,-3.982,0.32,-0.662,3.726,6.775,30.437,6.059,3.426,10.307,7.924,4.323,9.62,5.592,4.649,42.813,7.267,103.364,-12.68,163.44,-1.32,-17.54,155.03,8.68,54.381,-26.28,158.32,15.84,-24.81,140.39,21.04,4.312,9.6,24.4,-3.16,6.56,15.38,10.32,1.916,4.2,-13.68,0.84,8.73,-19.26,-2.95,0.463,-9.32,-29.36,-8.2,-6.36,-26.35,-5.96,0.667,-3.6,-32.52,4.48,-4.69,-32.32,5.8,1.03,-5.32,-31.48,13.8,-5.24,-29.56,15.53,1.48,10.88,-20.24,19.84,9.75,-17.55,23.36,1.375,12.16,-19.2,15.16,9.87,-16.41,13.54,0.907,-9.64,-16.24,-13.52,-6.47,-14.78,-13.04,0.673,-5.0,-19.76,-14.68,-7.06,-17.92,-19.11,1.454,-15.2,-37.56,-17.0,-14.25,-34.68,-16.89,0.796,0.08,-14.68,-6.88,-0.69,-17.33,-7.78,1.065,9.88,-9.2,6.4,8.03,-9.43,5.2,0.816,8.88,-12.0,6.76,8.95,-10.64,5.72,0.956,3.32,-13.32,-1.08,3.49,-12.63,0.26,0.633,0.12,-39.04,3.56,1.12,-39.67,1.87,2.255,5.04,-52.12,3.92,4.81,-53.13,1.89,6.127,15.08,-56.08,-38.16,10.54,-51.94,-24.51,25.027,-39.08,244.48,3.76,-25.61,199.75,-1.86
0609-4-01-445,Salto C,-6.544,360.295,8.57,6.544,360.295,8.57,24.424,385.27,30.279,-6.427,56.262,7.137,2.946,176.998,4.442,-1.687,65.924,0.125,-1.376,61.111,-3.133,6.427,56.262,7.137,-2.946,176.998,4.442,1.687,65.924,0.125,1.376,61.111,-3.133,9.063,81.236,12.736,6.268,176.998,7.286,3.252,65.924,1.777,5.842,61.111,8.48,107.674,-10.12,153.0,13.64,-2.93,164.16,7.26,53.307,-20.52,279.32,24.12,-24.39,257.8,21.44,3.825,-40.48,59.92,15.32,-33.36,76.35,14.47,9.565,0.36,-57.64,3.48,0.14,-67.3,0.13,10.295,-13.6,32.36,8.84,-12.92,47.1,19.08,11.636,7.32,480.48,38.32,9.13,459.41,34.46,16.945,17.92,515.2,15.24,15.18,514.8,12.48,19.425,-24.92,440.0,10.8,-16.67,437.75,12.72,8.847,3.08,340.4,-24.32,3.53,329.76,-6.63,2.851,18.72,115.0,-16.6,16.28,136.85,5.42,3.452,-8.76,160.32,4.16,-7.31,158.35,3.18,3.31,-7.8,139.68,5.08,-9.72,141.05,4.41,3.561,-8.56,136.92,7.32,-7.45,136.48,6.78,3.141,1.52,132.12,8.96,2.62,132.44,7.1,3.04,1.6,126.76,-0.0,2.13,124.69,-0.0,2.492,2.12,93.6,2.28,3.43,96.03,0.16,2.653,3.0,68.04,-7.92,1.11,68.19,-6.4,4.985,-15.6,51.4,0.8,-13.46,49.77,1.37,8.067,5.0,81.88,9.88,0.24,79.84,18.26,9.459,17.08,213.68,-19.36,6.07,217.54,-16.98
0609-4-01-446,Fliffis B,-114.83,-143.41,226.72,114.83,143.41,226.72,146.363,605.223,252.391,-4.804,-224.712,4.999,-5.839,-132.852,73.729,-100.435,75.233,130.267,-3.752,138.921,17.725,4.804,224.712,4.999,5.839,132.852,73.729,100.435,-75.233,130.267,3.752,-138.921,17.725,12.359,237.682,23.263,23.931,135.034,74.302,100.435,93.585,130.267,9.639,138.921,24.558,87.305,3.6,151.12,-48.72,-5.24,197.77,-24.75,100.78,-6.88,-105.92,-5.56,-3.72,-109.78,-3.03,13.931,19.6,-304.32,-98.04,5.41,-380.41,22.91,24.206,-29.4,-450.2,90.68,-27.73,-596.04,36.54,41.993,-15.2,-715.12,-35.28,-11.39,-708.57,-27.69,40.543,26.52,-657.16,35.56,27.52,-646.49,26.79,35.13,56.24,-556.16,104.52,48.66,-546.88,76.71,16.224,13.56,-210.44,99.36,18.21,-205.16,88.28,18.959,14.88,-7.56,102.24,9.6,-9.11,142.37,13.018,-41.96,-139.32,247.64,-49.45,-138.5,263.98,20.611,-214.44,-155.68,303.24,-205.11,-149.96,306.5,22.195,-255.24,-1.32,337.96,-249.28,-5.67,338.05,21.145,-247.68,137.44,311.92,-247.34,135.94,310.38,18.542,-185.48,250.72,237.48,-188.13,249.65,237.82,14.728,-138.2,298.08,170.28,-134.81,294.79,170.21,13.577,-75.92,260.44,111.0,-74.73,257.89,114.79,13.659,-15.72,184.64,71.44,-19.62,187.86,73.49,16.866,-12.56,200.64,57.84,-9.32,203.09,56.31,16.26,2.04,305.32,43.32,6.04,304.54,32.76,20.782,22.32,509.0,-41.48,16.27,466.57,-25.47
0609-4-01-449,Salto C,-9.754,359.617,2.274,9.754,359.617,2.274,31.926,374.623,30.106,-11.431,77.212,5.148,5.93,143.924,5.606,1.728,71.112,-2.504,-5.982,67.369,-5.976,11.431,77.212,5.148,-5.93,143.924,5.606,-1.728,71.112,-2.504,5.982,67.369,-5.976,12.336,92.218,9.17,8.725,143.924,11.628,1.835,71.112,2.506,9.031,67.369,6.801,109.181,-24.96,115.48,-12.2,-15.7,138.61,-5.48,44.516,6.32,365.2,23.32,0.75,331.46,15.67,7.683,-17.8,-6.8,1.24,-18.65,46.89,-2.07,9.982,-29.64,-52.24,2.92,-30.17,-35.38,-0.83,11.946,-43.88,95.64,46.72,-43.15,128.34,33.52,7.576,-28.24,458.08,50.56,-26.69,432.17,49.2,16.21,24.72,405.48,50.52,22.53,406.42,50.23,13.903,17.96,381.64,-9.32,21.5,376.15,0.55,7.759,34.76,305.52,-14.76,28.08,275.78,-7.47,5.043,-10.16,121.44,-10.16,-6.54,126.99,-9.41,4.592,-0.76,174.52,-3.52,0.1,170.85,-2.28,3.397,2.4,147.72,-4.88,3.18,152.28,-4.4,4.107,5.56,150.04,-1.16,6.32,149.94,-2.11,4.061,6.72,141.28,0.12,5.7,141.69,-1.22,3.46,0.76,137.08,2.6,1.32,134.84,1.47,3.153,-1.68,114.96,-3.16,-3.49,113.75,-3.85,3.59,-20.52,83.64,-14.28,-17.89,84.88,-13.44,5.213,-18.0,64.76,-11.32,-18.15,66.87,-10.28,8.827,-22.88,98.6,8.28,-18.89,97.1,6.65,9.116,29.64,206.16,-19.96,13.13,212.55,-17.15
0609-4-01-450,Fliffis B,-100.779,-114.927,251.914,100.779,114.927,251.914,121.79,614.883,260.849,-8.807,-224.172,12.9,-12.044,-128.798,85.901,-78.652,92.23,134.826,-1.276,145.812,18.288,8.807,224.172,12.9,12.044,128.798,85.901,78.652,-92.23,134.826,1.276,-145.812,18.288,12.892,237.612,18.844,21.955,128.798,85.901,78.652,102.661,134.826,8.292,145.812,21.278,78.688,29.36,299.52,-44.68,-0.06,231.89,-18.73,103.575,10.36,-107.88,32.44,8.19,-103.82,41.85,14.433,-17.68,-377.12,-36.12,-25.17,-410.73,4.26,23.297,-45.4,-353.64,51.2,-54.55,-634.47,32.09,42.494,-8.04,-711.36,-9.04,-12.54,-709.25,-2.62,39.889,8.0,-660.84,73.8,10.13,-656.44,54.18,29.099,17.48,-493.68,59.8,14.54,-473.44,59.6,19.585,17.32,-163.6,108.52,17.01,-164.58,97.84,19.159,-7.44,-70.2,246.4,1.4,-78.85,215.56,16.217,-93.4,-166.64,320.52,-88.68,-161.81,312.46,22.775,-193.6,-123.32,368.08,-187.29,-118.44,363.86,23.805,-233.44,49.96,388.0,-228.72,48.9,383.1,21.093,-202.08,202.48,324.6,-198.93,199.45,322.24,18.002,-138.52,280.52,232.16,-139.33,275.31,233.1,14.627,-73.32,317.28,156.44,-76.9,309.43,158.22,14.329,-33.0,255.12,101.48,-36.33,250.78,102.02,16.125,-28.52,203.56,55.72,-27.58,210.77,58.5,17.176,12.96,242.24,53.6,9.82,243.08,51.09,18.516,9.72,339.48,35.2,6.57,334.62,33.73,20.041,32.12,489.4,-29.04,18.94,458.71,-11.08
0609-4-01-452,Salto C,2.373,368.973,5.583,2.373,368.973,5.583,29.061,393.414,36.459,-3.896,43.99,3.095,-3.054,207.077,0.262,3.35,57.435,5.727,5.973,60.47,-3.5,3.896,43.99,3.095,3.054,207.077,0.262,-3.35,57.435,5.727,-1.227,60.47,-3.5,7.11,68.431,12.682,8.041,207.077,9.901,4.691,57.435,5.733,9.218,60.47,8.142,110.254,-37.68,135.08,-14.48,-23.65,153.1,-9.92,51.401,-8.0,305.68,-2.16,-6.62,277.77,1.47,3.604,14.6,38.48,30.16,7.99,70.75,13.61,7.559,-23.2,-32.72,-5.56,-19.81,-44.68,-7.22,13.671,4.08,-51.36,67.52,-0.21,-42.12,52.71,12.92,0.6,395.44,10.24,4.75,376.0,4.24,16.835,-1.68,608.28,-22.72,1.89,589.51,-17.35,22.039,-6.4,520.52,14.96,-1.0,518.69,6.71,14.595,-29.6,395.08,-13.72,-28.89,403.94,-7.39,9.355,4.04,168.96,62.2,-10.13,207.11,35.97,3.074,-9.4,161.28,26.28,-4.02,160.87,26.53,2.774,8.28,124.76,16.88,5.55,127.9,15.52,2.923,-3.48,120.68,10.64,-0.38,120.16,11.81,2.917,10.44,108.36,16.4,11.16,109.0,15.52,2.587,13.0,101.12,15.76,13.9,100.49,14.51,2.627,12.32,83.96,4.04,12.67,83.42,4.49,2.464,6.72,64.08,7.8,6.3,65.67,4.2,4.813,-7.92,45.16,-0.48,-4.02,48.02,-1.87,7.202,24.44,97.4,20.92,26.86,95.62,11.78,10.888,40.16,212.32,-57.76,28.85,216.21,-42.46
0609-4-01-453,Fliffis B,-124.974,-158.777,222.209,124.974,158.777,222.209,149.358,600.721,245.756,-14.626,-228.017,9.158,-3.462,-135.87,67.512,-102.818,62.877,128.62,-4.068,142.232,16.919,14.626,228.017,9.158,3.462,135.87,67.512,102.818,-62.877,128.62,4.068,-142.232,16.919,17.064,233.539,24.507,19.075,138.289,70.273,102.818,86.661,128.62,10.401,142.232,22.357,85.688,6.4,77.4,-69.92,-2.83,158.77,-21.73,99.307,19.6,-107.36,-29.0,12.8,-116.59,3.42,16.41,-8.6,-409.6,107.16,-31.17,-453.89,117.14,26.56,-74.96,-611.52,35.6,-73.77,-627.46,14.5,38.077,-20.0,-672.24,-3.88,-22.89,-670.81,-4.05,40.172,0.24,-618.88,-7.24,1.63,-611.08,-5.24,36.329,48.52,-590.84,78.96,42.5,-583.14,69.01,17.703,11.32,-256.84,42.4,7.35,-268.1,55.69,18.429,22.0,34.52,146.96,13.52,7.19,153.36,13.662,-29.12,-132.52,243.96,-28.89,-117.35,245.14,18.63,-189.68,-153.68,292.0,-188.5,-149.85,297.45,21.982,-269.92,-37.84,313.92,-268.5,-36.79,313.78,21.067,-252.24,118.8,320.24,-249.94,118.38,313.86,18.908,-208.04,247.28,236.72,-202.54,240.3,244.0,14.385,-123.44,286.08,191.72,-124.1,275.86,188.18,13.523,-80.76,199.36,120.16,-74.0,201.98,116.62,14.075,-20.44,183.76,47.36,-22.19,184.29,52.83,18.49,-17.04,244.72,66.52,-16.15,246.86,65.73,18.925,9.72,364.52,35.08,10.63,363.59,31.38,21.23,25.92,439.76,-12.08,16.95,423.25,-15.21
0609-4-01-455,Salto C,-1.905,359.069,-5.874,1.905,359.069,5.874,34.381,366.132,38.554,-5.277,63.418,3.998,10.148,170.465,0.935,-0.753,52.923,-7.14,-6.024,72.264,-3.667,5.277,63.418,3.998,-0.405,170.465,0.935,-0.753,52.923,-2.726,-2.213,72.264,3.667,8.174,70.48,10.598,13.25,170.465,13.475,2.846,52.923,7.14,10.111,72.264,7.34,108.508,-26.4,138.44,14.08,-16.86,155.55,18.41,50.902,-2.48,300.44,12.88,-0.09,281.22,15.13,4.463,-20.96,27.4,31.08,-12.15,79.78,5.98,9.193,2.0,-9.76,-2.96,-3.33,-7.25,-1.24,10.158,-27.72,25.64,18.92,-27.61,26.79,27.29,9.726,-21.92,444.68,13.24,-23.81,421.69,15.33,15.89,14.32,441.04,61.72,14.89,447.63,57.0,17.312,55.32,451.16,1.72,49.64,443.04,4.36,9.919,51.4,342.56,-22.16,41.54,344.07,-28.01,3.851,12.0,157.88,-4.36,14.31,159.49,-11.44,3.3,-6.88,170.16,-18.36,-6.39,164.03,-17.32,4.121,1.04,132.36,-13.84,2.28,135.03,-11.69,2.596,1.32,114.04,-3.56,4.15,114.49,-4.91,3.143,-1.88,78.88,-15.84,-2.14,83.01,-15.12,3.098,-7.2,86.56,-9.04,-7.82,84.89,-11.13,3.663,-10.48,86.48,-8.12,-10.92,87.4,-7.94,3.468,-23.6,93.0,-8.36,-22.73,92.47,-7.06,5.353,-26.96,88.32,1.32,-26.76,88.24,0.52,7.837,-12.36,130.88,21.8,-9.89,121.64,18.96,9.974,16.64,224.4,-29.08,11.06,226.0,-16.91
0609-4-01-456,Fliffis B,-127.914,-191.071,229.191,127.914,191.071,229.191,153.664,593.661,242.898,-17.611,-215.867,10.376,4.94,-150.651,56.793,-105.584,39.442,134.665,-9.659,136.005,27.356,17.611,215.867,10.376,-4.94,150.651,56.793,105.584,-39.442,134.665,9.659,-136.005,27.356,23.597,226.86,21.067,9.849,159.697,56.886,105.584,71.099,134.665,14.633,136.005,30.28,85.072,-6.08,136.92,-47.08,-12.36,201.8,-30.11,101.98,44.44,-108.68,50.32,30.18,-110.99,55.24,11.391,-54.88,-414.4,68.48,-58.24,-427.41,67.81,26.287,-86.68,-503.16,21.6,-93.08,-650.09,14.06,38.446,-30.72,-690.52,-50.84,-36.2,-686.43,-32.21,38.222,2.16,-632.8,-5.28,-0.27,-627.9,17.99,40.674,30.08,-556.32,24.0,25.58,-573.94,29.69,27.108,26.16,-540.4,128.96,19.01,-505.37,94.8,16.532,4.8,-108.88,105.16,7.99,-108.0,110.48,19.644,15.88,31.44,218.48,17.92,23.17,215.68,14.409,-87.4,-118.52,325.92,-90.71,-115.89,310.52,20.86,-289.16,-91.16,310.2,-269.63,-88.77,306.33,21.555,-282.24,29.96,307.96,-280.6,32.51,305.74,19.928,-239.4,168.4,294.08,-241.37,168.69,291.41,16.385,-163.08,258.72,220.44,-163.72,249.37,225.48,13.845,-94.2,221.92,176.96,-94.15,222.2,172.6,13.825,-40.84,177.44,89.96,-42.55,180.91,88.73,16.661,-40.96,187.24,71.0,-35.16,192.33,70.09,19.601,3.56,316.04,56.96,1.73,318.78,57.36,10.959,17.6,387.88,11.36,17.92,388.67,8.86
0609-4-01-458,Salto C,8.961,366.457,-4.796,8.961,366.457,4.796,27.759,382.165,28.907,-0.389,45.932,2.662,6.177,200.617,-7.545,-0.225,62.577,2.083,3.398,57.33,-1.996,0.389,45.932,2.662,5.398,200.617,2.22,-0.225,62.577,-2.083,3.398,57.33,1.996,7.495,61.64,7.115,8.388,200.617,11.623,7.676,62.577,3.856,4.2,57.33,6.313,106.282,-6.64,148.8,2.12,-3.19,164.9,6.26,52.511,-15.36,316.24,8.4,-12.18,289.01,7.82,5.329,-37.64,115.64,58.0,-23.98,120.3,35.22,6.363,22.64,-34.76,-10.28,16.21,-27.71,-10.35,10.765,-2.48,-54.2,27.88,1.76,-44.83,21.49,8.322,9.88,170.76,-6.28,13.04,189.21,-5.74,16.632,-8.6,556.6,-52.68,-3.58,534.25,-36.57,15.817,1.2,473.64,-2.92,3.36,477.48,5.89,18.259,41.96,428.12,24.2,33.16,432.1,6.61,10.874,27.32,403.76,-43.56,23.89,379.53,-39.17,3.183,-8.72,142.28,18.12,-5.82,163.57,10.67,3.142,-25.72,151.56,18.2,-24.22,153.02,17.45,3.786,-10.04,118.84,-0.72,-9.28,122.35,2.3,2.557,11.48,117.52,4.4,11.75,119.61,4.05,2.714,20.48,118.56,4.72,19.15,116.2,3.27,2.473,8.32,84.96,-8.84,8.84,86.85,-7.34,3.041,6.52,70.76,-11.2,5.2,68.17,-8.72,5.038,4.24,44.4,3.0,1.86,41.26,3.13,7.064,0.84,83.16,6.76,-1.05,73.92,6.07,9.349,36.72,226.36,-18.92,24.95,225.68,-12.22
