SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,5_Acc_N_Fil,5_Gyro_x_R,5_Gyro_y_R,5_Gyro_z_R,5_Gyro_x_Fil,5_Gyro_y_Fil,5_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,15_Acc_N_Fil,15_Gyro_x_R,15_Gyro_y_R,15_Gyro_z_R,15_Gyro_x_Fil,15_Gyro_y_Fil,15_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,35_Acc_N_Fil,35_Gyro_x_R,35_Gyro_y_R,35_Gyro_z_R,35_Gyro_x_Fil,35_Gyro_y_Fil,35_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,45_Acc_N_Fil,45_Gyro_x_R,45_Gyro_y_R,45_Gyro_z_R,45_Gyro_x_Fil,45_Gyro_y_Fil,45_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,55_Acc_N_Fil,55_Gyro_x_R,55_Gyro_y_R,55_Gyro_z_R,55_Gyro_x_Fil,55_Gyro_y_Fil,55_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,65_Acc_N_Fil,65_Gyro_x_R,65_Gyro_y_R,65_Gyro_z_R,65_Gyro_x_Fil,65_Gyro_y_Fil,65_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,85_Acc_N_Fil,85_Gyro_x_R,85_Gyro_y_R,85_Gyro_z_R,85_Gyro_x_Fil,85_Gyro_y_Fil,85_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil,95_Acc_N_Fil,95_Gyro_x_R,95_Gyro_y_R,95_Gyro_z_R,95_Gyro_x_Fil,95_Gyro_y_Fil,95_Gyro_z_Fil
0609-4-01-445,Salto C,-6.544,360.295,8.57,6.544,360.295,8.57,24.424,385.27,30.279,-6.427,56.262,7.137,2.946,176.998,4.442,-1.687,65.924,0.125,-1.376,61.111,-3.133,6.427,56.262,7.137,-2.946,176.998,4.442,1.687,65.924,0.125,1.376,61.111,-3.133,9.063,81.236,12.736,6.268,176.998,7.286,3.252,65.924,1.777,5.842,61.111,8.48,89.631,-3.982,200.197,12.768,-6.986,203.204,12.203,23.731,-46.448,229.877,0.291,-40.605,209.751,5.762,7.894,1.578,-48.672,14.838,-2.859,-33.081,12.343,10.772,-8.527,-63.825,30.942,-8.117,-50.154,25.657,8.807,-7.291,254.685,27.258,-5.414,255.72,29.166,14.74,20.341,533.23,24.757,17.778,517.655,23.724,19.404,-4.386,485.707,3.958,-2.943,482.876,6.487,14.504,-2.471,373.417,14.014,-2.915,376.003,13.115,6.212,8.447,230.644,9.08,8.715,232.266,8.198,4.12,7.21,148.178,7.359,6.36,149.609,7.326,3.106,-10.311,151.318,2.213,-9.873,150.823,2.746,3.428,-13.182,136.79,4.241,-11.929,137.401,4.625,3.381,1.675,136.58,7.529,0.789,135.964,7.326,3.174,2.332,128.641,4.305,2.403,128.597,3.909,2.55,2.21,111.854,-2.163,2.449,111.507,-1.547,2.668,6.249,86.185,-0.927,5.043,85.182,-1.667,3.68,-9.204,52.853,-6.783,-8.301,54.59,-5.32,6.536,-7.775,53.686,12.823,-7.728,56.579,12.335,6.131,8.705,115.242,18.372,6.109,125.234,13.536,34.597,-11.878,314.466,-41.326,-11.19,280.678,-31.9
0115-CHARI-05-30,Salto B,-28.098,344.122,-31.457,28.098,344.122,31.457,35.099,403.386,44.77,-3.783,3.66,-0.749,-11.419,206.322,-9.503,-5.022,72.315,-11.24,-7.873,61.826,-9.965,3.783,3.66,0.749,11.419,206.322,9.503,5.022,72.315,11.24,7.873,61.826,9.965,9.505,62.923,8.4,12.066,206.322,11.508,5.022,72.315,11.814,8.506,61.826,13.048,95.5,-18.04,93.817,-23.182,-16.295,100.388,-22.727,40.948,-33.535,175.225,20.885,-30.472,161.008,16.096,4.751,-12.478,74.576,-6.784,-12.484,68.394,-4.179,13.643,20.842,-162.898,-2.672,17.639,-145.966,-1.496,14.877,4.063,-144.15,4.088,5.073,-125.303,1.71,13.432,-0.242,260.345,-28.238,-3.665,260.563,-28.8,18.763,-42.337,620.32,-46.18,-39.462,593.605,-40.768,27.459,-47.056,511.848,8.026,-44.703,513.828,2.119,23.455,-19.22,428.665,-18.932,-20.229,428.16,-16.854,11.404,-9.117,317.347,-13.833,-9.912,312.511,-13.874,3.671,-11.213,148.04,-19.355,-11.05,156.554,-19.782,4.886,-11.775,131.183,-25.395,-11.224,133.427,-23.364,6.101,-5.401,162.232,-1.502,-5.723,160.758,-5.488,5.817,-5.837,171.105,-34.387,-6.734,168.577,-32.574,4.492,-17.973,137.34,-36.41,-17.322,138.437,-35.121,3.706,-20.532,118.407,-10.08,-20.206,118.218,-9.779,3.275,-15.613,103.063,6.728,-16.133,105.955,5.44,2.579,-18.271,126.818,-7.112,-17.186,127.273,-6.557,6.832,-2.198,160.977,-34.935,-5.389,159.525,-34.593,61.972,-25.85,133.895,-59.485,-22.554,136.249,-57.692
20191007-1159-FRANKFURT_1-01-386,Salto C,-18.41,341.229,-9.069,18.41,341.229,9.069,36.126,389.158,52.066,-3.181,26.716,6.22,3.147,200.293,-12.206,-6.132,33.941,-2.406,-12.244,80.279,-0.676,3.181,26.716,6.22,-3.147,200.293,-0.233,6.132,33.941,2.406,12.244,80.279,0.676,8.882,70.795,19.655,7.703,202.353,17.793,6.132,34.33,4.367,13.408,81.68,10.251,90.395,-4.15,137.831,-18.98,-15.131,149.754,-19.271,49.669,-17.076,286.473,-12.771,-12.866,265.661,-4.972,10.448,5.074,141.813,46.423,0.014,139.969,45.842,9.619,-3.02,-54.397,57.672,-0.735,-49.122,48.949,13.526,-19.997,-202.526,15.326,-14.666,-161.234,15.756,6.452,12.468,246.859,1.393,10.231,240.125,8.37,13.621,27.799,650.469,3.503,24.466,621.646,-4.817,17.037,-4.524,606.056,-53.93,-3.63,595.564,-50.273,26.852,-0.25,533.073,-21.596,0.577,514.249,-26.877,13.625,-1.308,301.873,-58.293,-3.657,327.993,-51.276,3.457,-21.757,207.24,-18.457,-19.154,208.805,-18.554,2.385,-14.561,103.056,-5.279,-14.721,102.854,-5.857,2.944,-14.058,43.314,2.758,-13.995,46.506,1.723,4.65,-11.502,29.193,3.34,-11.818,26.501,4.15,5.323,-12.395,8.584,3.824,-12.872,12.488,3.322,4.298,-21.143,48.558,1.599,-20.207,55.016,2.308,3.272,-18.798,174.313,9.589,-20.407,173.354,9.688,4.335,-36.368,278.986,6.963,-38.062,276.144,-0.446,15.075,-63.754,342.81,-49.301,-56.993,320.824,-36.725,79.008,-5.719,91.647,35.74,-9.093,106.537,30.758
20190930-1247-FRANKFURT_2-01-272,Fliffis C,-92.355,-450.37,166.791,92.355,450.37,166.791,125.528,684.468,226.803,-13.57,-175.455,1.55,-8.061,-311.774,15.342,-42.143,-50.602,107.259,-28.58,87.461,42.639,13.57,175.455,1.55,8.061,311.774,15.342,42.143,50.602,107.259,28.58,-87.461,42.639,22.87,185.6,25.16,18.734,311.774,20.209,55.254,99.634,114.8,28.671,87.461,66.633,98.162,38.922,54.09,8.805,47.12,57.22,10.867,58.162,-48.351,-252.636,56.677,-51.917,-249.366,57.783,28.153,-109.921,-456.258,42.878,-100.544,-459.718,35.711,23.635,-35.541,-609.602,-50.637,-35.678,-599.259,-40.358,34.901,8.66,-638.705,-26.6,6.525,-628.141,-29.928,49.268,15.972,-606.321,-8.783,16.965,-613.757,-11.873,52.399,26.146,-668.556,-10.153,24.549,-665.302,-7.598,55.437,17.588,-699.143,21.803,15.081,-701.472,22.491,57.815,-31.859,-746.246,63.428,-33.352,-739.636,64.046,55.265,-113.287,-689.049,114.166,-114.132,-673.947,117.155,32.11,-189.217,-416.316,168.575,-178.896,-421.03,163.816,17.096,-81.984,-188.949,149.371,-83.477,-184.515,171.401,24.221,65.45,-86.238,323.78,41.808,-60.824,288.928,12.781,-126.863,27.073,256.934,-106.818,14.906,269.374,12.574,-127.476,121.812,290.514,-125.79,103.473,286.961,11.911,-109.756,176.734,267.738,-109.06,165.583,266.569,11.709,-66.298,185.588,191.469,-67.487,183.412,193.492,10.554,-41.17,205.791,126.974,-42.255,204.936,121.167,8.207,-46.805,212.466,-24.662,-48.731,216.335,-15.543,58.152,-45.319,185.397,-93.077,-46.388,174.363,-84.674
0609-4-01-328,Strecksprung,-1.053,3.341,0.422,1.053,3.341,0.422,13.089,70.741,16.518,2.041,4.978,1.292,-0.467,-15.851,-1.329,-0.356,-9.572,-3.672,-2.271,23.786,4.131,2.041,4.978,1.292,-0.467,5.895,-1.254,-0.356,9.572,3.672,-0.165,-17.104,-3.288,5.075,18.822,4.842,1.903,15.851,2.409,1.564,12.282,4.017,4.547,23.786,5.249,83.49,-12.566,-48.232,-14.537,-9.407,-42.964,-10.187,48.757,0.529,0.607,10.277,0.209,2.343,7.328,8.077,14.478,61.559,2.748,13.566,57.755,4.69,1.024,8.854,67.069,12.271,9.369,59.938,11.481,1.175,12.022,-16.151,18.062,11.238,-10.085,17.113,1.293,7.42,-27.3,8.63,6.657,-26.954,8.774,0.834,-6.586,-25.238,-0.17,-5.33,-26.024,0.051,0.54,-3.25,-44.647,-1.604,-3.26,-44.09,-1.637,0.664,-0.116,-46.645,-4.436,-0.672,-44.663,-4.206,0.931,-2.244,-25.595,-3.281,-1.542,-28.027,-3.145,0.83,2.737,-39.827,1.679,2.603,-39.52,0.552,0.893,4.025,-45.279,-9.006,3.383,-44.081,-7.268,1.225,-2.522,-27.404,2.437,-2.486,-26.626,0.44,1.248,-7.222,-3.248,-10.467,-6.35,-3.202,-9.487,1.098,-0.533,17.925,-12.427,-1.017,17.096,-11.831,0.948,-0.69,31.398,-0.09,-0.811,30.603,0.13,1.292,-4.941,36.577,6.742,-5.571,39.006,6.23,1.606,-15.811,71.052,2.476,-15.019,68.176,3.322,16.114,-16.037,80.921,21.022,-13.473,77.938,19.073,60.945,12.724,61.045,32.956,9.527,68.375,32.487
20191007-1150-FRANKFURT_2-01-233,Fliffis B,-54.543,-358.058,198.27,54.543,358.058,198.27,123.415,729.012,228.71,-40.253,-248.465,16.352,-35.287,-253.469,14.836,7.818,6.283,158.024,13.18,137.593,9.058,40.253,248.465,16.352,35.287,253.469,14.836,-7.818,-6.283,158.024,-13.18,-137.593,9.058,40.258,248.465,17.41,35.287,253.469,19.42,21.74,89.484,158.024,26.129,137.593,33.856,88.995,-29.103,-259.381,12.528,-25.851,-262.1,17.124,40.662,-62.056,-608.36,57.169,-66.417,-574.212,53.455,39.671,-113.651,-650.777,44.908,-109.158,-670.95,46.222,42.611,-128.215,-781.092,58.544,-128.436,-765.262,55.169,41.521,-149.695,-684.192,37.814,-146.365,-691.192,36.728,46.126,-122.646,-648.22,4.204,-122.842,-647.741,5.813,44.756,-100.858,-637.438,-12.729,-98.567,-639.033,-11.064,44.89,-58.08,-650.877,2.144,-60.754,-646.32,4.367,41.843,-54.456,-622.291,49.846,-57.37,-615.478,52.468,30.852,-86.73,-481.454,147.582,-82.298,-476.771,144.974,22.544,-57.222,-262.239,238.935,-56.915,-263.128,243.396,22.056,-10.174,-128.629,374.762,-1.255,-142.191,378.469,26.389,127.054,-58.22,528.56,108.742,-36.314,512.611,22.73,37.864,250.445,485.048,42.107,235.243,475.583,21.544,-2.776,283.539,287.945,-1.084,271.258,287.662,21.034,-29.198,208.793,65.517,-27.495,221.803,78.082,18.761,-43.422,312.391,33.651,-31.804,305.718,46.677,11.122,94.429,360.981,122.719,84.027,366.022,99.964,15.202,90.212,453.614,-80.048,92.713,447.002,-48.796,66.643,47.327,331.043,-21.836,41.699,319.881,-32.32
0609-1-01-101,Strecksprung,-3.47,22.366,6.401,3.47,22.366,6.401,13.673,70.464,21.653,-3.252,18.193,-1.274,-0.427,-3.547,1.464,-0.691,1.265,3.523,0.9,6.455,2.688,3.252,18.193,1.274,0.427,-3.547,-1.085,0.691,1.265,3.523,-0.9,6.455,2.688,5.573,20.242,6.604,2.904,4.714,6.4,1.837,17.569,3.88,3.358,27.939,4.768,78.114,-12.834,71.518,-18.427,-11.987,72.179,-14.202,29.236,-16.389,73.899,-15.556,-17.337,72.558,-14.852,3.273,-8.853,49.98,-3.468,-7.164,46.088,-4.807,1.554,7.648,-5.538,4.452,6.18,-0.431,3.87,0.462,-5.703,12.286,18.841,-4.947,10.642,17.496,0.642,-6.068,-1.465,12.384,-6.804,-1.054,15.52,0.443,-8.092,-6.871,29.566,-6.99,-6.583,25.099,0.705,6.992,-15.184,-8.354,6.151,-14.722,-5.925,0.937,6.004,-16.27,-13.527,5.452,-15.121,-12.843,0.827,-3.675,0.786,-3.744,-3.114,2.583,-2.359,1.178,-0.727,40.915,14.518,-0.684,38.403,12.395,0.948,4.078,42.891,9.063,3.543,42.218,9.649,1.524,-0.444,20.722,10.674,-0.565,17.786,10.634,0.465,-5.886,-35.479,6.249,-5.638,-33.172,5.831,0.266,-4.757,-55.68,-1.239,-4.762,-54.713,-1.522,0.305,-4.932,-52.137,-5.988,-4.561,-51.811,-5.008,1.066,2.043,-37.708,3.627,2.961,-32.615,3.814,3.454,8.565,-2.341,8.149,7.062,0.389,8.64,25.511,-3.662,98.124,9.26,-2.488,85.701,8.468,78.277,9.26,69.175,15.01,8.849,73.27,15.067
20191008-1157-FRANKFURT_1-01-299,3/4 Salto vw A,21.973,-281.444,22.693,21.973,281.444,22.693,30.17,296.538,50.582,1.141,-12.339,0.835,5.138,-54.162,2.27,9.474,-121.643,14.39,6.22,-93.299,5.198,1.141,12.339,0.835,5.138,54.162,2.27,9.474,121.643,14.39,6.22,93.299,5.198,7.958,21.345,13.203,5.206,54.162,6.3,9.604,121.643,14.429,7.403,99.388,16.65,81.216,-14.281,-14.496,33.965,-16.132,-13.988,31.363,19.471,-9.07,-96.812,-27.097,-7.839,-88.954,-24.689,4.263,24.295,-56.798,-36.316,21.226,-53.265,-30.323,3.727,12.332,23.757,10.601,11.561,19.729,9.83,1.925,-0.543,4.336,28.497,0.858,4.317,24.644,2.197,7.884,-30.165,28.707,9.007,-34.027,28.205,1.589,19.215,-93.822,17.547,17.835,-92.857,18.039,1.101,7.904,-144.579,-8.206,8.462,-142.627,-6.351,1.612,7.965,-167.877,-7.138,8.063,-167.365,-7.55,1.18,15.475,-178.552,-5.925,16.196,-180.214,-4.909,1.335,31.785,-213.345,13.159,30.902,-213.831,13.631,2.489,29.875,-254.246,35.34,29.771,-252.599,33.198,4.368,26.583,-281.726,33.279,26.101,-281.933,34.49,6.938,17.248,-305.589,44.602,16.783,-304.861,43.773,7.533,2.304,-328.226,36.738,4.082,-327.164,34.625,7.16,3.382,-307.935,1.343,4.12,-310.644,2.0,6.955,22.674,-304.957,-16.235,21.285,-298.644,-15.802,6.2,23.493,-231.601,-9.181,22.357,-234.709,-9.619,11.049,11.1,-173.235,31.341,12.344,-160.779,35.869,70.372,9.669,-33.693,51.44,9.132,-46.363,45.199
0609-1-01-869,Bauchsprung,2.818,-26.255,-13.755,2.818,26.255,13.755,26.53,122.043,51.635,0.932,-0.363,1.825,-0.788,-32.669,-8.694,4.872,-31.005,3.778,-2.198,37.782,-10.664,0.932,0.363,1.825,-0.788,32.669,5.044,4.872,31.005,-3.778,-2.198,-37.782,10.664,4.155,15.498,5.933,2.804,32.669,9.521,4.936,35.691,13.926,14.634,38.185,22.256,74.54,13.911,66.622,12.722,13.621,63.439,12.063,31.815,11.113,-17.468,-21.776,10.187,-12.615,-16.515,3.954,2.814,-51.155,14.19,1.679,-43.934,9.899,2.072,-14.631,8.885,6.316,-11.804,0.751,7.561,0.673,-2.912,-9.783,8.508,-3.61,-8.494,8.1,0.44,0.717,-16.205,2.207,-0.214,-16.92,1.63,0.576,-7.408,-34.311,-12.19,-6.393,-34.976,-12.287,0.757,-6.608,-58.645,-26.837,-6.943,-59.292,-25.934,0.688,-2.647,-101.108,-27.04,-2.109,-101.454,-28.384,2.142,7.18,-152.363,-32.784,6.593,-151.353,-29.639,3.536,2.03,-173.85,-1.08,2.457,-169.673,-4.703,3.428,4.084,-113.947,-23.723,3.786,-114.65,-20.964,2.702,8.217,-64.665,-20.407,8.941,-63.987,-20.486,2.216,19.311,-6.457,3.718,18.517,-8.67,11.655,2.234,20.569,18.882,84.446,20.991,18.933,71.946,2.021,14.891,13.758,10.686,12.899,14.783,11.815,2.56,-22.752,35.579,-32.48,-21.029,36.597,-27.953,2.729,-27.108,115.515,6.393,-25.95,126.56,3.14,27.668,36.0,201.351,-76.24,20.298,181.652,-57.035,85.359,-28.279,46.647,-23.42,-7.479,42.878,-38.012
20191007-1524-FRANKFURT_1-01-147,Salto A,23.749,328.984,-50.386,42.995,346.389,68.103,23.749,328.984,50.386,3.772,92.768,-23.815,2.627,75.112,-13.659,-3.208,71.366,-0.911,20.559,89.739,-12.001,3.772,92.768,23.815,2.627,75.112,13.659,-3.208,71.366,0.911,20.559,89.739,12.001,14.214,102.366,28.265,3.717,75.112,14.929,4.499,71.366,5.888,20.566,97.546,19.021,73.664,-32.089,309.035,-139.821,-9.428,271.573,-72.392,20.432,18.169,347.757,-34.401,14.076,336.179,-35.195,8.265,25.537,182.017,-9.463,28.028,196.515,-14.164,5.479,27.299,185.413,-66.857,26.992,179.038,-57.22,7.165,8.742,160.355,-53.067,8.11,163.012,-53.59,7.404,16.475,185.434,-27.408,16.68,184.185,-28.418,7.833,11.173,191.154,-44.384,10.651,194.737,-47.299,7.104,-2.832,200.815,-52.658,-2.081,198.054,-50.353,6.961,-2.334,177.909,-29.712,-1.037,181.709,-30.655,7.075,10.915,202.473,-20.43,9.94,199.85,-20.29,7.433,8.258,194.072,-14.544,6.708,192.689,-15.688,7.631,-12.288,172.996,-21.573,-11.363,174.425,-20.091,7.799,-19.299,174.147,-4.03,-18.656,174.306,-4.159,8.162,-13.883,179.744,14.276,-13.222,180.901,12.842,8.512,-3.92,193.986,14.196,-3.092,193.72,14.471,9.072,16.832,198.496,19.092,17.523,199.507,18.403,9.226,46.02,229.208,7.316,44.97,227.777,5.298,8.273,63.504,244.175,-28.624,62.454,245.827,-28.531,12.515,63.703,279.243,-75.2,63.451,281.908,-77.765,62.15,73.793,190.258,-80.523,64.393,193.681,-63.511
0110-JANEIKE-01-22,Strecksprung,32.52,346.22,-63.985,32.52,346.22,63.985,43.33,368.571,70.512,5.472,53.22,-20.838,20.948,178.862,-10.381,6.405,52.259,-18.172,-0.305,61.879,-14.595,5.472,53.22,20.838,20.948,178.862,10.381,6.405,52.259,18.172,-0.305,61.879,14.595,7.803,75.571,23.352,21.699,178.862,12.448,7.267,52.259,18.172,6.562,61.879,16.539,82.422,22.523,173.454,-38.258,22.529,169.288,-38.362,14.584,9.486,83.595,-67.555,11.124,81.132,-65.721,4.773,25.332,-63.549,-20.391,23.252,-56.849,-22.308,10.579,1.491,-18.051,-12.448,3.061,-5.94,-14.078,8.626,-6.22,336.286,-61.708,-6.334,332.516,-54.439,14.593,4.526,550.835,-19.998,5.967,538.923,-20.727,18.603,47.349,458.674,-2.212,45.254,455.884,-5.686,12.662,58.562,332.2,-11.425,58.856,335.875,-13.477,4.17,57.745,234.217,-32.855,56.476,233.976,-31.091,1.712,33.823,146.263,-33.978,34.98,148.526,-33.879,1.998,26.398,120.656,-30.703,26.275,120.883,-30.495,2.392,21.677,109.305,-24.585,21.154,109.071,-25.185,2.267,8.295,97.055,-33.878,8.772,97.788,-34.022,2.694,1.714,94.255,-43.862,1.386,93.6,-42.944,2.167,3.572,82.738,-42.623,4.063,83.194,-42.731,3.02,3.975,74.815,-39.398,4.263,73.378,-38.43,3.772,2.631,59.577,-13.608,0.974,59.019,-15.3,5.501,-18.568,43.008,-14.368,-17.442,48.782,-11.974,14.407,-13.042,203.938,-13.032,-11.074,196.234,-14.094,88.941,21.751,221.712,-62.035,14.904,232.138,-66.528
0609-1-01-630,Doppelsalto C,20.907,696.25,-28.239,20.907,696.25,28.239,39.933,696.577,52.687,0.433,66.531,-5.959,-0.039,310.595,-1.836,18.928,199.751,-8.988,1.585,119.372,-11.457,0.433,66.531,5.959,-0.039,310.595,1.836,18.928,199.751,8.988,1.585,119.372,11.457,8.035,66.858,16.689,5.684,310.595,7.107,18.979,199.751,15.213,7.235,119.372,13.679,71.943,18.537,245.265,-33.89,20.538,249.045,-33.027,29.537,19.299,268.322,-24.552,18.661,258.131,-29.565,5.852,-0.394,100.396,-48.599,1.927,107.937,-37.646,14.929,-6.429,43.312,5.928,-8.282,46.546,1.144,21.557,-25.316,123.65,34.834,-22.996,147.872,25.416,32.633,-5.686,547.191,-11.974,-8.981,531.508,-4.365,45.76,-14.023,734.92,-4.966,-11.678,725.247,-5.937,48.384,-4.061,754.011,-8.789,-5.817,753.536,-7.456,50.54,-4.642,792.613,-3.194,-2.656,796.305,-1.6,49.141,26.933,845.467,3.545,24.905,839.299,6.713,45.579,53.12,778.789,11.846,53.243,767.182,9.258,31.434,71.025,566.811,-13.518,70.888,574.725,-16.513,19.71,63.244,456.478,-31.011,59.854,459.706,-34.52,12.804,14.342,354.214,-54.249,18.338,345.856,-50.043,11.937,22.613,213.762,-18.747,21.076,215.357,-18.358,11.639,12.33,208.236,-21.556,13.532,220.877,-23.367,12.727,9.918,285.253,-20.77,10.186,283.099,-21.742,17.159,9.116,347.905,-16.227,9.148,346.627,-19.712,11.748,14.921,363.167,-58.426,11.943,349.317,-53.36,49.92,-27.362,210.516,-18.377,-18.927,207.585,-16.781
0827-BK2-01-102,Salto A,0.959,340.813,-29.088,0.959,340.813,29.088,28.501,340.813,41.777,8.582,61.43,-5.486,1.931,118.383,-12.638,-4.972,78.923,-8.37,-4.582,82.076,-2.595,8.582,61.43,5.486,1.931,118.383,12.638,-4.972,78.923,8.37,-4.582,82.076,2.595,12.602,61.43,13.155,5.269,118.383,12.638,5.988,78.923,8.42,4.643,82.076,7.565,91.443,47.859,152.306,32.091,49.754,148.844,26.742,27.215,39.793,188.43,-19.587,38.485,178.894,-15.007,5.558,7.858,101.834,-12.859,7.304,101.404,-16.043,4.548,-12.838,33.445,-24.22,-9.219,46.445,-23.153,8.734,2.614,133.854,-29.408,0.835,132.975,-27.648,8.333,3.912,236.021,-16.165,4.187,232.848,-18.308,7.025,9.859,273.961,-30.831,9.361,270.549,-29.04,5.128,14.205,247.067,-20.406,13.863,248.162,-21.752,4.532,3.867,218.067,-26.486,3.398,218.124,-26.452,4.808,-12.805,198.877,-31.344,-10.969,198.055,-30.084,5.09,5.011,174.037,-9.549,3.173,175.072,-10.642,5.261,-6.985,162.227,-13.918,-6.282,163.151,-13.873,5.124,-11.144,162.325,-21.686,-11.194,161.79,-21.575,4.755,-16.667,154.971,-21.192,-16.718,154.34,-21.26,4.493,-19.464,129.323,-16.646,-18.97,129.304,-14.703,4.596,-10.584,102.045,18.816,-10.72,104.761,15.785,5.446,-2.595,119.627,4.794,-3.079,118.055,4.927,6.896,-8.187,143.642,-9.688,-7.136,146.357,-9.227,5.795,-4.21,228.775,-17.187,-5.001,228.641,-17.753,63.826,-20.782,220.442,-23.149,-18.734,210.113,-23.977
