SprungID,Sprungtyp,mean_Acc_N_Fil,std_Acc_N_Fil,mean_Gyro_x_R,std_Gyro_x_R,mean_Gyro_y_R,std_Gyro_y_R,mean_Gyro_z_R,std_Gyro_z_R,mean_Gyro_x_Fil,std_Gyro_x_Fil,mean_Gyro_y_Fil,std_Gyro_y_Fil,mean_Gyro_z_Fil,std_Gyro_z_Fil
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,34.829,31.206,-220.575,185.707,223.165,156.754,-275.208,168.17,-219.931,178.204,219.959,148.826,-277.323,161.183
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,39.066,8.402,-459.479,198.55,66.591,311.559,-808.24,209.118,-458.76,178.331,63.487,279.76,-802.671,193.419
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,42.431,8.363,-365.417,209.637,-494.722,226.385,-285.34,125.609,-365.552,203.376,-484.191,220.305,-289.326,116.774
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,22.573,5.252,15.721,87.281,100.163,133.826,-393.946,138.158,13.862,75.885,96.232,127.882,-390.734,128.35
generated_Mean_Voll- ein- voll- aus B,Voll- ein- voll- aus B,30.176,22.475,-2.906,42.379,288.792,104.38,-15.937,92.065,-2.864,33.748,284.756,85.026,-17.709,80.855
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,46.584,31.479,-8.35,66.888,-340.713,234.903,-93.74,122.209,-10.258,57.619,-334.434,222.865,-99.151,116.202
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,32.993,5.869,-503.993,212.368,-67.725,228.603,-623.122,244.575,-497.261,200.321,-74.891,209.117,-614.671,229.954
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,45.602,8.882,-318.869,127.732,-639.461,117.601,-114.531,109.658,-320.693,129.024,-630.535,115.028,-120.069,102.68
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,21.397,4.557,-18.602,58.14,-7.827,151.694,-437.027,119.709,-20.777,50.578,-12.081,149.028,-432.242,109.064
generated_Mean_Voll- ein- halb- aus B,Voll- ein- halb- aus B,30.819,21.907,24.213,40.431,318.498,144.739,-71.578,93.322,23.241,30.996,316.847,118.15,-73.877,80.096
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,34.812,29.161,-200.531,153.982,309.408,177.236,-260.992,141.061,-200.502,148.344,306.005,162.875,-263.638,133.988
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,46.031,10.664,-94.491,243.01,7.556,293.071,-776.397,143.483,-100.073,222.245,11.804,272.016,-770.459,129.141
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,33.088,8.237,-497.787,180.119,-36.327,360.056,-424.301,75.92,-487.192,173.225,-33.614,343.448,-430.514,73.854
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,37.858,10.041,49.455,95.972,125.894,231.774,-537.075,238.12,44.289,91.929,123.179,221.806,-530.884,226.171
generated_Mean_Voll- ein- voll- aus A,Voll- ein- voll- aus A,31.124,20.004,-26.361,51.65,343.854,107.181,21.006,76.138,-25.907,45.295,342.06,86.699,17.602,67.846
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,32.675,28.048,-204.346,151.978,242.684,173.08,-316.029,127.984,-203.319,147.86,238.597,157.769,-316.576,118.751
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,42.344,9.184,-286.261,166.743,-17.128,299.228,-789.332,192.149,-289.294,149.71,-15.019,276.651,-781.676,178.481
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,36.226,8.708,-577.181,150.229,-201.987,314.591,-129.24,132.171,-570.328,144.737,-199.34,305.28,-137.244,128.45
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,33.354,8.608,-89.714,83.535,-79.519,279.22,-533.824,223.548,-91.969,80.72,-79.22,265.7,-526.452,208.22
generated_Mean_Voll- ein- voll- aus C,Voll- ein- voll- aus C,33.674,22.451,-14.875,56.299,318.797,146.78,-60.548,97.89,-16.794,46.215,315.098,122.965,-63.843,75.604
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,35.53,34.948,-29.202,70.527,-195.15,89.728,69.462,59.457,-30.481,67.224,-194.52,76.459,70.566,53.034
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,21.274,3.669,-108.385,156.623,-92.982,168.777,431.7,154.933,-103.956,153.931,-91.973,162.143,427.852,148.05
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,29.147,9.846,474.691,120.612,-275.524,291.647,147.873,227.352,469.675,115.808,-274.687,280.206,150.429,221.931
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,21.773,7.049,129.186,87.325,-372.896,100.706,28.88,34.689,130.267,86.747,-373.2,95.275,28.128,31.54
generated_Mean_Voll- ein 1 3/4 Salto vw C,Voll- ein 1 3/4 Salto vw C,30.5,25.532,5.052,25.929,-173.322,210.167,12.368,74.125,5.192,13.856,-173.472,84.331,12.64,30.071
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,41.124,33.162,9.739,24.257,-328.636,172.209,-1.38,38.058,9.674,18.47,-328.587,169.937,-1.359,30.332
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,41.085,9.391,22.461,19.472,-623.239,137.292,18.735,31.894,22.173,16.948,-617.384,130.193,18.214,25.094
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,9.336,5.389,-7.198,15.17,-125.208,111.319,-14.962,27.103,-6.914,9.909,-129.622,102.894,-14.396,18.936
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,7.757,3.043,7.748,8.732,-350.443,39.975,0.425,16.232,7.525,7.376,-349.817,38.164,0.192,12.977
generated_Mean_1 3/4 Salto vw C,1 3/4 Salto vw C,30.933,27.439,-0.359,29.48,-251.957,236.927,1.235,71.995,-0.31,16.622,-253.803,136.503,0.35,29.28
generated_Mean_Triffis B,Triffis B,59.447,27.158,-104.862,47.471,-572.695,310.82,32.71,59.164,-104.415,42.648,-568.167,298.453,32.399,48.366
generated_Mean_Triffis B,Triffis B,55.277,0.76,-270.56,56.019,-724.719,42.46,60.608,34.222,-270.493,54.569,-727.046,34.485,60.687,29.58
generated_Mean_Triffis B,Triffis B,48.708,10.833,-262.025,111.227,-730.553,124.374,-77.609,59.696,-260.283,107.74,-727.315,114.284,-78.062,57.749
generated_Mean_Triffis B,Triffis B,24.375,4.207,57.698,64.386,-109.672,165.604,-384.458,118.19,55.828,55.542,-112.168,160.074,-381.96,106.712
generated_Mean_Triffis B,Triffis B,31.34,23.365,82.344,38.645,281.545,139.84,-105.996,105.403,81.247,30.247,280.063,108.787,-108.318,92.307
generated_Mean_Bauchsprung,Bauchsprung,27.842,30.995,-3.191,12.123,3.259,54.153,1.378,18.257,-2.981,9.366,3.285,45.29,1.16,12.398
generated_Mean_Bauchsprung,Bauchsprung,0.747,0.241,-3.192,5.439,-57.515,21.426,-5.083,10.104,-3.2,4.34,-57.548,20.101,-5.013,8.099
generated_Mean_Bauchsprung,Bauchsprung,1.206,0.411,1.666,9.488,-89.956,21.628,-8.729,13.687,1.636,8.147,-89.589,19.027,-8.613,11.457
generated_Mean_Bauchsprung,Bauchsprung,1.548,0.433,6.236,9.781,-43.078,22.213,5.384,19.348,6.157,7.847,-42.727,19.657,5.186,15.097
generated_Mean_Bauchsprung,Bauchsprung,26.256,33.092,-11.556,23.398,82.429,88.772,-14.938,48.468,-10.999,14.604,80.961,64.092,-14.105,25.088
generated_Mean_Von Bauch in Stand,Von Bauch in Stand,32.293,35.106,2.607,23.095,-34.731,70.366,3.505,49.892,2.192,15.564,-33.553,42.633,2.776,21.924
generated_Mean_Von Bauch in Stand,Von Bauch in Stand,1.172,0.492,3.629,11.667,11.692,15.408,5.183,18.44,3.587,8.876,11.467,11.257,5.154,13.841
generated_Mean_Von Bauch in Stand,Von Bauch in Stand,1.014,0.364,2.403,9.038,-0.019,15.968,3.264,15.238,2.416,7.466,0.241,13.788,3.123,12.604
generated_Mean_Von Bauch in Stand,Von Bauch in Stand,1.276,0.446,1.651,10.163,35.408,15.675,-2.918,17.348,1.578,8.423,35.007,13.527,-2.66,14.54
generated_Mean_Von Bauch in Stand,Von Bauch in Stand,22.321,26.221,0.725,20.97,98.718,90.081,10.836,29.829,0.723,17.105,99.617,81.63,10.798,19.769
generated_Mean_Schraubensalto C,Schraubensalto C,29.375,33.134,71.108,32.962,182.753,79.774,123.79,41.544,71.333,31.715,182.021,68.859,123.75,33.962
generated_Mean_Schraubensalto C,Schraubensalto C,9.789,3.422,215.821,64.115,-40.81,117.084,368.294,101.423,213.157,60.466,-40.578,112.738,367.618,98.932
generated_Mean_Schraubensalto C,Schraubensalto C,13.478,2.269,-62.302,54.566,-12.875,121.264,403.236,81.363,-60.192,54.686,-12.667,118.561,402.115,79.753
generated_Mean_Schraubensalto C,Schraubensalto C,7.036,0.692,-38.175,28.277,162.431,15.252,144.41,51.985,-38.134,27.458,162.013,13.489,145.002,51.846
generated_Mean_Schraubensalto C,Schraubensalto C,21.426,26.197,24.18,17.665,181.068,60.137,25.393,29.9,23.567,14.936,179.225,45.872,25.719,24.364
