SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil
20190930-1616-FRANKFURT_1-01-108,Strecksprung,27.566,-7.967,92.234,40.11,-8.1,91.963,39.94,1.009,-3.854,-28.428,-15.869,-3.607,-28.008,-15.538,0.867,0.152,-35.489,1.883,0.154,-35.54,1.501,1.026,9.313,-43.461,0.889,9.154,-43.624,1.11,22.448,-4.292,13.592,-7.106,-4.457,13.358,-7.355
0609-1-01-724,Bauchsprung,28.443,-13.882,-11.943,16.003,-13.283,-11.559,15.145,0.77,1.863,-64.635,-1.879,1.724,-64.873,-2.105,1.351,-1.509,-74.872,-5.525,-1.594,-74.865,-5.271,1.556,3.745,-36.932,11.475,4.024,-35.442,11.905,19.74,-16.802,81.015,-32.127,-15.774,78.52,-33.502
0609-1-01-710,Von Bauch in Stand,29.156,-0.403,-40.993,-0.355,-0.205,-39.917,-0.163,0.971,8.846,26.245,5.293,9.182,26.924,2.958,0.865,-8.439,-3.301,-7.077,-8.453,-3.819,-6.849,1.112,-2.658,23.685,17.144,-3.012,23.961,17.95,27.127,8.719,121.492,12.77,8.236,122.168,12.175
20191008-1207-FRANKFURT_2-01-368,Baby- Fliffis C,27.294,28.726,-184.937,51.764,28.372,-184.639,54.761,31.035,-16.595,-486.804,266.251,-17.891,-481.737,264.398,16.289,-114.558,-37.116,263.254,-114.322,-38.582,267.63,10.073,-60.105,110.25,254.028,-58.83,109.543,250.668,23.199,78.614,285.107,18.932,75.747,281.054,21.758
20191008-1157-FRANKFURT_1-01-159,Schraubensalto A,20.346,87.863,207.65,193.18,88.043,204.391,192.602,8.626,99.073,-120.064,339.332,97.342,-119.13,340.241,13.606,-53.746,-3.947,472.056,-51.452,-4.516,467.692,7.559,2.946,185.553,48.611,2.865,186.748,52.241,25.958,48.395,261.731,-43.354,46.238,261.097,-40.976
0609-1-01-785,Doppelsalto C,31.184,18.274,174.221,-27.522,17.889,173.644,-26.999,37.398,-46.612,509.493,-3.424,-46.167,509.711,-4.011,52.136,-10.375,806.656,-19.497,-11.876,804.12,-19.485,17.322,27.905,366.592,11.655,28.889,368.617,11.323,20.202,40.714,227.48,-14.045,40.834,224.619,-13.758
20190930-1247-FRANKFURT_2-01-267,Barani C,41.656,-23.66,-141.624,38.085,-23.721,-138.533,36.922,13.22,-74.647,-328.138,95.05,-74.208,-325.424,95.536,8.171,-72.137,-0.936,163.476,-72.456,-1.721,163.203,5.413,-79.89,72.433,159.934,-79.96,72.013,159.534,21.622,-18.711,174.131,71.054,-19.699,172.776,70.619
0609-1-01-270,Doppelsalto B,26.779,8.418,188.5,-6.196,9.935,185.507,-7.241,26.308,-17.828,392.049,-25.11,-18.693,393.568,-24.163,44.649,-13.146,792.701,14.698,-12.491,790.848,14.502,21.454,91.723,409.007,-36.771,90.479,410.114,-36.076,24.3,-4.271,225.693,-18.953,-3.139,223.659,-19.323
20191008-1157-FRANKFURT_1-01-354,Salto B,28.258,0.557,85.783,9.638,0.659,83.949,10.109,14.865,30.564,269.544,14.388,31.506,269.746,15.05,16.519,7.924,363.041,-19.0,8.554,362.127,-19.518,5.155,9.925,88.062,-2.897,9.479,89.636,-3.155,29.068,-13.462,159.814,-19.76,-13.222,165.125,-20.059
0609-4-01-398,Fliffis B,46.295,-34.725,-464.762,34.138,-34.5,-462.456,33.463,37.912,7.994,-596.499,31.992,7.555,-590.215,32.337,19.026,-64.645,-76.104,266.669,-65.089,-81.103,265.976,18.28,-126.643,181.424,273.57,-126.365,179.491,273.075,19.125,6.168,263.108,54.142,4.259,258.35,55.125
20191003-1152-FRANKFURT_1-01-146,Fliffis C,47.336,-8.934,-476.44,9.317,-8.221,-473.075,8.259,55.116,45.775,-721.121,-27.43,48.084,-719.439,-28.005,36.329,195.669,-337.776,-179.134,195.758,-338.956,-177.753,14.786,165.118,95.352,-228.417,161.615,94.935,-228.248,24.688,19.532,226.155,-97.543,20.831,223.511,-99.675
20191007-1150-FRANKFURT_2-01-38,Strecksprung,29.308,-8.433,103.611,-6.82,-8.939,103.477,-7.369,1.428,-6.232,22.666,6.77,-5.742,22.193,6.787,0.991,3.226,-59.141,4.786,3.299,-58.641,4.52,1.218,-5.815,-59.157,4.71,-5.727,-58.732,4.855,23.924,20.923,5.547,8.768,21.161,5.337,9.572
20191001-1148-FRANKFURT_1-01-166,Baby- Fliffis C,41.083,1.446,-259.901,24.189,1.438,-259.608,22.787,22.514,-59.34,-314.877,150.012,-62.182,-314.546,149.97,13.504,-108.433,-0.604,362.558,-105.297,-0.196,358.571,10.201,3.564,230.949,44.63,3.83,231.911,48.322,34.818,-3.982,288.979,-31.874,-3.602,298.53,-27.38
0115-MORITZ-03-74,Salto C,34.997,4.854,15.549,5.572,4.337,19.962,4.59,17.171,-20.214,455.315,30.602,-19.907,450.117,29.823,3.888,-0.145,171.432,9.933,0.185,172.482,10.203,2.847,-0.176,105.047,6.823,-0.21,104.886,6.639,23.573,4.536,78.963,7.255,4.368,78.542,7.397
0609-4-01-353,Strecksprung,28.675,-6.999,30.14,1.47,-6.698,30.88,1.624,0.95,17.218,-7.192,0.21,16.865,-7.648,0.513,0.887,-3.43,-25.81,-10.759,-3.467,-25.351,-10.891,1.156,-0.498,8.664,11.176,-0.488,8.401,10.884,20.598,0.809,15.952,4.62,1.209,16.238,4.73
0827-BK2-02-28,Salto C,32.152,20.88,45.995,-10.842,20.684,47.563,-10.881,21.47,5.068,445.917,-60.493,4.612,442.236,-60.078,3.844,13.522,181.07,-29.05,13.926,183.102,-28.954,2.962,2.478,93.248,-30.743,2.656,93.241,-31.028,26.864,-2.232,119.448,-2.855,-2.523,118.883,-2.661
20190930-1153-FRANKFURT_1-01-203,Salto C,37.797,12.633,61.794,-10.851,13.003,64.172,-11.558,19.543,48.197,362.411,7.728,47.118,360.704,8.151,7.094,41.158,237.17,-10.836,41.909,238.681,-10.802,3.746,12.744,116.372,0.079,13.05,116.622,0.021,13.028,7.257,118.173,-11.233,7.385,114.185,-11.081
0609-4-01-522,Barani C,37.328,-2.017,-199.833,29.459,-2.576,-197.676,30.478,10.048,-14.482,-191.544,133.794,-14.668,-193.304,133.077,8.188,-62.396,-21.157,265.549,-62.054,-20.043,264.372,6.214,-17.904,141.184,148.728,-17.913,140.45,148.988,25.557,16.201,150.495,19.107,16.17,150.566,19.736
20190930-1153-FRANKFURT_1-01-184,Rudi,36.601,-27.99,-112.378,172.579,-28.327,-109.979,173.925,12.306,-64.284,-42.317,465.683,-62.407,-43.101,465.162,15.163,104.762,-164.888,538.271,103.107,-162.548,536.838,11.164,-67.511,36.676,341.958,-66.975,36.096,341.706,28.883,50.49,226.887,67.697,49.917,225.671,66.445
0609-4-01-152,Schraubensalto C,28.397,68.452,167.356,134.181,69.064,166.982,134.775,9.552,221.222,-65.446,366.881,218.529,-64.631,366.034,12.6,-82.912,11.153,380.621,-80.922,10.892,380.065,7.752,-52.47,162.366,137.674,-52.129,162.012,138.04,30.375,25.806,160.668,29.068,25.956,160.006,29.595
20190930-1616-FRANKFURT_1-01-126,Strecksprung,31.473,4.762,87.819,16.278,5.184,87.935,15.676,0.958,-13.65,-21.419,2.396,-13.727,-21.183,2.776,0.945,-0.429,-42.972,-8.336,-0.423,-43.042,-8.22,0.908,3.385,-50.032,-7.093,3.206,-49.913,-6.676,19.502,0.672,14.415,-5.779,0.665,13.823,-5.199
20190930-1616-FRANKFURT_1-01-226,Barani A,31.92,-50.477,-161.19,44.687,-49.396,-158.062,44.634,7.192,-91.096,-121.011,100.711,-91.931,-121.181,100.635,8.531,-174.2,-20.219,179.471,-173.309,-19.428,179.117,7.236,-79.653,129.91,124.929,-79.98,129.64,124.679,20.843,-12.521,177.027,31.387,-12.496,173.773,31.751
0609-4-01-413,Fliffis B,55.879,-32.85,-349.303,23.291,-31.174,-344.442,22.628,31.673,26.342,-462.423,31.677,25.005,-461.836,33.116,20.936,-156.99,-36.8,312.524,-156.705,-35.524,310.421,17.045,-158.961,266.464,170.985,-158.337,264.229,171.211,18.649,0.943,286.504,31.363,-0.263,281.425,31.662
20191001-1202-FRANKFURT_2-01-46,Salto A,31.159,-5.993,-252.043,24.638,-6.108,-253.823,16.997,8.353,-25.691,-158.117,-20.741,-25.004,-158.276,-20.203,7.502,-3.725,-207.216,9.312,-3.789,-207.399,8.888,8.796,-28.998,-205.875,-8.176,-28.954,-206.272,-7.914,20.897,-31.312,-219.118,-34.717,-31.709,-213.233,-26.594
0609-1-01-536,Strecksprung,26.537,-10.606,50.745,2.677,-10.286,51.064,2.315,0.705,-1.887,-11.575,-18.443,-1.83,-11.371,-18.166,0.339,5.311,-25.172,21.39,5.333,-25.24,20.94,0.322,6.336,-32.006,0.701,6.347,-31.848,1.125,21.427,8.442,22.274,3.554,7.834,22.349,3.382
20191007-1524-FRANKFURT_1-01-93,Fliffis- Rudi C,47.596,-22.415,-541.863,86.301,-23.726,-552.843,66.002,55.554,16.956,-678.165,111.248,14.956,-677.333,112.567,38.566,148.446,-162.187,745.866,156.427,-172.659,740.646,42.464,405.804,48.417,853.734,399.875,58.947,852.245,24.317,102.745,459.879,55.975,101.216,446.777,70.048
20191007-1150-FRANKFURT_2-01-151,Salto A,31.814,9.512,203.58,-2.613,10.778,202.34,-2.92,7.443,4.481,165.174,-3.481,3.873,166.815,-1.406,8.368,15.098,225.564,-7.887,14.924,225.099,-8.039,9.189,-1.67,202.704,-0.105,-1.569,203.433,0.293,17.791,14.772,221.081,16.451,14.643,215.326,14.291
0609-1-01-104,Doppelsalto C,32.188,18.068,138.634,-8.131,17.994,138.22,-8.719,41.426,15.467,616.133,4.336,15.816,615.525,5.555,42.87,70.781,740.421,12.59,71.062,737.84,12.651,8.482,25.118,189.619,-16.085,24.54,192.913,-16.49,20.995,11.055,267.192,-10.289,12.299,262.558,-9.01
20190930-1153-FRANKFURT_1-01-108,Doppelsalto C,41.927,6.69,152.34,-5.692,7.515,155.627,-5.776,31.9,34.219,458.283,12.62,33.505,456.884,13.59,48.718,34.44,717.643,67.445,33.902,716.189,66.029,22.602,19.347,409.626,0.711,20.096,411.058,1.641,21.353,5.102,181.416,16.813,5.538,179.42,15.691
0609-1-01-899,Doppelsalto C,27.399,19.748,152.704,-16.888,19.384,152.993,-15.211,39.289,-34.605,576.005,-5.254,-33.937,575.076,-6.25,49.414,-3.169,785.198,57.227,-2.958,781.547,56.085,17.193,51.975,350.417,-9.223,50.737,352.741,-9.682,22.94,8.459,252.605,-19.334,8.434,249.653,-16.913
0115-JANEIKE-01-129,Triffis B,59.214,-103.15,-577.212,31.835,-102.456,-573.503,32.686,55.712,-253.443,-729.455,51.455,-253.59,-731.351,50.206,47.579,-240.095,-726.944,-69.678,-238.309,-723.676,-70.552,22.649,52.151,-69.925,-389.531,49.677,-72.052,-386.728,37.344,65.94,260.288,-98.646,66.355,259.743,-98.597
20191008-1207-FRANKFURT_2-01-312,Salto C,39.696,2.589,86.381,-48.791,3.115,92.563,-50.792,14.0,20.767,294.822,-47.969,20.488,293.59,-49.085,14.276,86.675,347.626,-53.144,85.756,348.223,-53.47,3.99,15.047,58.667,-27.058,15.558,59.538,-26.893,13.559,34.925,220.759,-53.566,35.957,214.449,-53.454
0827-BK2-01-65,Salto B,36.252,6.621,5.993,-2.388,7.37,5.594,-2.837,14.428,-0.064,316.423,-5.917,-0.597,316.358,-6.212,10.648,-5.646,288.573,6.391,-5.523,288.645,6.426,3.609,3.501,108.734,-7.928,3.462,108.574,-8.118,21.178,-3.898,119.011,-2.992,-3.343,118.465,-3.191
20190930-1616-FRANKFURT_1-01-49,Salto C,31.691,-15.24,14.527,14.644,-13.733,16.626,14.692,20.107,-9.451,453.002,19.47,-9.056,449.372,18.983,9.841,3.406,240.006,4.92,2.877,241.34,5.166,4.342,-1.345,117.482,8.882,-1.397,117.341,9.529,21.053,18.479,145.668,-2.199,17.173,143.095,-1.977
20191007-1524-FRANKFURT_1-01-195,Doppelsalto B,30.978,31.509,144.736,-62.872,33.212,151.132,-63.584,36.362,9.111,569.855,-27.27,8.465,567.192,-26.928,47.267,55.487,745.414,-10.193,56.035,742.804,-10.894,15.492,33.245,287.363,-23.318,33.348,290.232,-22.407,32.493,71.127,267.025,-13.465,67.898,264.166,-12.737
20190930-1153-FRANKFURT_1-01-164,Barani A,38.085,5.963,-95.626,33.236,5.681,-93.456,33.354,6.006,-68.41,-159.419,85.46,-68.847,-158.385,87.184,9.489,-190.537,-53.29,189.289,-189.351,-52.906,188.565,7.047,-83.249,93.239,163.971,-83.584,92.88,163.471,22.696,33.509,232.195,38.083,33.524,231.655,38.193
0609-1-01-444,Strecksprung,35.315,-11.866,57.939,-12.385,-11.872,58.851,-12.353,1.019,4.452,-10.391,-3.341,4.291,-10.657,-3.355,0.365,2.779,-17.425,11.253,2.836,-17.312,11.276,0.412,-0.09,-31.162,-0.112,0.005,-31.57,0.51,20.927,6.661,18.316,11.732,5.991,17.346,9.793
20191008-1157-FRANKFURT_1-01-288,Strecksprung,21.464,0.74,71.806,4.658,1.554,71.09,5.061,0.916,-4.998,-28.357,40.544,-4.806,-28.486,39.864,1.104,-24.015,-81.61,-3.931,-23.794,-81.189,-3.521,0.894,-17.12,-52.723,-6.068,-16.838,-52.444,-5.616,28.541,1.275,100.55,-23.884,0.951,99.89,-24.613
0115-MORITZ-03-38,Voll- ein- Rudi- aus B,44.982,13.152,-344.598,-163.032,9.758,-338.32,-166.101,41.509,-536.316,-164.672,-556.861,-531.382,-167.283,-554.112,42.402,-485.041,-121.398,-662.303,-483.13,-126.593,-660.773,32.418,-53.387,-110.324,-580.422,-57.102,-104.527,-578.171,34.273,15.887,374.107,-24.43,15.324,373.372,-29.167
20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,26.528,0.867,-14.92,3.331,0.84,-15.124,4.187,1.411,-3.435,-30.41,7.599,-3.688,-29.751,6.952,1.41,0.964,-191.139,5.779,1.232,-191.979,5.581,7.267,-2.858,-338.454,13.146,-2.808,-336.617,13.097,25.333,-1.044,-203.229,-6.716,-0.692,-203.958,-5.193
0110-MORITZ-01-126,Fliffis B,49.053,7.379,-452.772,6.463,7.116,-450.245,7.256,30.86,-20.559,-495.166,-18.786,-20.894,-493.747,-20.294,20.238,145.591,-96.268,-242.953,145.662,-94.676,-240.947,15.954,152.723,183.383,-182.188,152.688,181.254,-181.985,30.174,9.377,274.866,-20.126,9.631,275.35,-22.064
0609-1-01-655,Bauchsprung,22.521,0.864,-3.408,-4.531,1.074,-3.236,-3.854,1.076,-4.106,-75.612,-0.139,-3.73,-74.991,-0.543,0.955,-2.258,-83.286,-11.839,-2.427,-83.293,-11.911,1.357,4.261,-44.359,-2.153,4.36,-44.757,-1.912,26.725,-17.829,74.132,4.65,-17.03,73.492,4.488
0609-1-01-164,Von Bauch in Stand,30.982,3.973,-28.208,2.005,4.028,-27.3,0.275,1.108,-11.792,8.827,5.415,-11.97,8.822,5.35,0.899,12.649,23.175,18.36,12.566,23.065,17.97,1.072,10.545,28.09,-13.605,10.404,28.081,-13.091,17.456,4.473,60.988,12.841,4.439,60.459,13.028
0609-4-01-618,Barani C,44.528,15.494,-158.751,7.143,14.974,-155.961,6.868,12.286,-20.326,-184.093,119.48,-20.57,-184.64,118.496,7.842,-126.508,-46.648,211.33,-125.684,-44.566,211.772,4.884,-91.827,89.935,140.059,-92.013,89.546,140.507,26.509,-21.086,130.243,29.599,-20.214,129.575,30.744
20191007-1524-FRANKFURT_1-01-96,Doppelsalto B,36.654,-21.34,178.325,-34.006,-15.921,187.274,-49.61,10.526,-17.037,246.759,5.223,-16.055,246.812,5.088,9.483,23.016,292.981,-13.446,22.753,293.292,-13.163,5.231,0.797,127.613,-20.128,1.065,128.039,-19.404,27.047,19.847,201.466,-22.586,19.154,198.329,-18.846
0609-1-01-892,Bauchsprung,30.196,-2.897,-13.602,8.124,-2.574,-12.71,8.134,0.76,-14.559,-46.959,-13.915,-14.515,-46.913,-13.367,1.573,4.802,-77.8,-6.85,4.514,-77.822,-7.2,1.672,5.527,-49.284,3.477,5.206,-48.685,3.324,28.088,-10.111,72.84,-23.02,-9.288,71.957,-22.844
20191001-1148-FRANKFURT_1-01-111,Rudi,29.27,-49.932,-264.846,89.152,-49.687,-265.381,92.851,10.38,-63.572,-60.517,371.811,-62.543,-60.142,367.355,6.73,2.764,117.837,156.868,1.88,116.612,157.382,6.406,2.29,193.317,-24.121,2.438,194.779,-22.565,33.397,0.967,238.756,5.226,-0.64,249.295,8.044
0609-4-01-305,Fliffis C,52.269,-25.378,-306.727,17.447,-23.953,-300.6,18.254,54.869,-39.742,-727.04,82.268,-40.147,-718.346,82.079,19.333,-70.41,-130.313,260.892,-70.947,-137.331,259.916,12.865,-107.916,152.858,246.659,-107.313,151.33,246.107,16.218,16.347,234.685,50.305,15.528,230.702,51.872
20191008-1157-FRANKFURT_1-01-128,Barani A,33.479,31.228,-167.751,64.607,29.858,-165.51,67.392,7.88,-150.448,-114.203,151.313,-148.624,-115.017,151.931,8.733,-96.56,23.668,291.464,-96.605,24.191,287.656,7.615,5.915,194.55,45.516,5.741,194.605,46.362,28.287,-20.624,281.145,-36.061,-21.273,278.535,-35.344
0609-1-01-471,Doppelsalto B,28.792,21.908,135.824,-32.193,21.603,138.63,-32.059,24.322,-61.526,433.454,-12.879,-60.924,429.631,-11.508,41.202,-5.091,766.34,1.026,-5.37,763.962,0.213,12.689,40.094,302.065,-43.127,40.116,305.008,-42.973,20.763,-14.101,233.791,-17.73,-13.218,230.34,-17.619
20191001-1202-FRANKFURT_2-01-176,Strecksprung,36.596,-16.905,-24.375,26.897,-16.566,-24.579,20.378,1.142,-10.695,20.727,12.378,-11.003,20.606,12.954,0.706,-6.247,12.843,12.886,-6.145,12.715,13.266,1.075,2.277,-2.934,1.269,2.059,-2.581,0.704,17.763,22.298,0.926,-23.311,22.078,2.567,-22.593
20190930-1153-FRANKFURT_1-01-183,Schraubensalto,33.568,54.647,165.247,135.909,55.838,165.0,135.483,3.964,144.015,-18.863,243.807,142.24,-19.322,244.656,9.81,-48.755,-192.286,312.716,-47.267,-190.935,313.097,9.479,-66.258,67.959,281.29,-66.541,67.649,279.996,22.221,49.051,221.532,58.302,48.808,218.652,59.321
20191007-1524-FRANKFURT_1-01-186,Strecksprung,29.692,-18.232,95.122,21.648,-18.792,94.697,22.551,2.021,-7.343,-64.866,-8.964,-6.975,-63.587,-11.382,1.37,-0.52,-80.764,-10.155,-0.908,-80.447,-10.756,1.039,-0.683,-39.322,10.549,-0.636,-39.446,11.189,24.891,10.209,93.911,10.918,10.043,94.366,9.847
0609-1-01-875,Bauchsprung,29.881,1.658,3.393,-7.016,1.925,4.241,-6.622,1.013,0.08,-90.706,-6.029,0.058,-90.468,-6.344,1.236,11.046,-70.217,-7.857,10.866,-70.343,-7.497,1.387,-8.014,-28.488,23.815,-7.49,-28.254,23.312,28.657,2.591,70.624,-17.144,2.745,69.927,-17.198
20190930-1153-FRANKFURT_1-01-185,Salto C,28.776,2.033,50.796,-13.615,1.707,54.583,-12.198,20.723,61.841,453.123,29.209,61.68,447.293,28.609,5.11,24.638,191.035,-29.259,25.346,193.15,-27.934,3.89,1.614,96.3,12.319,1.864,96.646,11.838,22.676,14.601,122.862,-26.192,14.26,119.898,-24.834
20191003-1152-FRANKFURT_1-01-47,Salto A,27.701,-10.727,164.714,3.268,-10.389,164.432,4.075,9.813,-10.48,187.633,3.972,-10.53,189.065,4.217,8.47,3.059,315.736,3.874,2.757,314.395,3.655,6.909,-8.25,166.103,-11.028,-7.834,166.704,-10.913,23.679,-16.095,220.334,-6.341,-15.987,218.247,-6.49
0110-JANEIKE-01-12,Halb ein Triffis C,29.132,-213.88,126.18,-251.973,-215.161,122.576,-247.971,57.688,-502.738,-620.856,140.013,-500.398,-618.716,136.582,73.517,-290.44,-834.547,30.884,-288.428,-831.25,29.081,32.924,103.405,-214.711,-408.966,100.693,-216.651,-404.946,33.902,-31.781,235.205,-118.505,-30.521,230.875,-122.61
20191001-1202-FRANKFURT_2-01-171,Salto A,33.535,2.431,-185.246,20.355,0.562,-180.127,16.317,8.673,-23.171,-204.929,-23.468,-21.605,-205.154,-22.618,7.57,-7.426,-220.079,4.019,-7.767,-219.587,4.356,9.264,-24.229,-188.221,-4.675,-24.45,-188.495,-4.235,24.027,-39.87,-270.394,-46.145,-40.153,-267.318,-35.442
0609-1-01-715,Von Bauch in Stand,42.607,0.803,-21.499,-22.863,1.731,-21.803,-20.432,1.118,2.925,9.753,3.179,2.586,8.379,2.9,0.921,0.59,-17.709,-7.235,0.658,-17.337,-7.743,1.158,-5.636,40.387,1.115,-5.808,39.432,0.815,19.604,1.953,115.932,22.452,2.158,116.449,23.115
0609-1-01-657,Doppelsalto C,28.657,6.498,177.59,-17.047,8.306,177.634,-18.059,42.534,-22.248,588.418,-10.623,-22.629,589.165,-10.045,49.669,1.767,787.418,3.1,1.171,781.456,2.615,13.886,29.362,324.478,-22.755,29.487,328.341,-21.618,26.686,-12.593,176.235,-4.279,-12.834,175.309,-4.441
0609-1-01-656,Von Bauch in Stand,32.832,12.937,-23.938,6.312,11.89,-22.998,6.238,1.339,5.593,39.599,-7.639,5.99,39.122,-7.198,1.404,6.483,-10.786,0.539,6.354,-10.537,0.126,1.765,-4.52,33.834,13.287,-4.857,33.821,13.096,25.396,4.025,94.764,-0.305,3.231,95.195,0.237
0827-BK2-01-124,Salto A,31.311,27.959,131.387,-0.113,28.384,130.384,-1.222,6.766,-4.017,173.35,-33.799,-3.829,172.692,-33.337,5.621,7.239,213.829,-8.501,7.072,214.457,-8.383,4.843,6.981,133.83,-11.728,7.118,134.047,-11.695,17.511,-46.341,177.672,-36.761,-45.356,175.073,-35.607
0115-MORITZ-03-133,Voll- ein- halb- aus B,49.667,29.717,-337.007,-58.565,26.699,-330.024,-64.221,30.47,-570.097,-7.746,-598.16,-561.992,-15.273,-589.538,45.417,-341.631,-625.761,-156.402,-344.487,-616.443,-162.739,20.122,-39.037,50.236,-454.781,-41.994,45.4,-448.607,30.497,-2.577,283.455,-34.361,-1.868,281.967,-34.747
0609-1-01-819,Von Bauch in Stand,27.532,-2.683,-43.134,18.53,-3.339,-41.814,17.052,1.585,16.104,15.09,41.464,16.153,15.32,40.263,0.979,13.246,42.55,-34.338,12.921,42.378,-34.017,1.013,-2.235,22.865,-2.45,-2.269,23.046,-2.415,20.798,12.796,77.004,22.938,12.863,76.897,22.135
0609-1-01-811,Doppelsalto C,32.051,13.636,171.846,-20.636,12.95,172.318,-20.819,34.861,-10.443,494.289,5.04,-10.13,493.951,3.637,50.946,21.076,785.174,-66.197,20.657,781.409,-61.156,19.638,10.19,396.764,1.474,10.903,399.509,-2.971,19.83,-6.455,220.56,-27.932,-5.282,218.323,-26.223
20190930-1153-FRANKFURT_1-01-127,Salto C,28.538,-0.8,172.908,3.824,0.161,172.978,4.571,7.028,27.264,218.277,12.642,26.888,216.939,12.344,6.849,30.178,220.47,-15.103,30.308,220.312,-14.746,5.938,8.163,147.21,1.228,8.472,147.874,1.26,12.901,35.864,204.691,-9.764,35.361,200.609,-9.747
0110-MORITZ-01-112,Voll- ein- voll- aus B,34.834,-209.779,163.031,-266.519,-209.247,161.116,-271.29,33.274,-512.07,31.793,-757.773,-510.596,28.539,-751.54,40.703,-398.749,-605.871,-124.557,-400.082,-597.029,-130.78,19.76,-145.595,-44.483,-448.969,-146.092,-46.193,-442.941,34.024,-44.387,283.686,-31.382,-44.805,280.201,-33.681
0115-JANEIKE-01-22,Salto B,32.946,18.579,108.963,-34.249,19.434,108.963,-36.332,15.492,-1.585,256.987,21.786,-1.099,256.98,21.817,13.722,50.788,374.464,6.776,50.275,374.102,7.386,4.044,30.227,112.571,0.908,30.234,113.291,1.278,18.923,9.632,108.488,8.133,9.753,107.345,7.915
0609-1-01-367,Doppelsalto B,28.393,6.875,137.198,-27.421,7.723,138.25,-26.287,24.584,-32.63,442.14,2.17,-32.389,440.195,1.691,42.12,21.58,775.983,13.452,21.242,774.043,13.108,13.161,52.636,317.321,-26.021,53.332,319.292,-25.42,22.422,13.601,222.708,-7.782,13.381,221.732,-8.231
0827-BK1-01-10,Salto C,34.75,2.816,43.653,1.598,2.117,48.543,0.864,16.064,-14.233,410.771,5.958,-13.407,405.129,5.549,3.507,1.987,167.085,-5.206,1.675,168.499,-5.181,2.909,-3.627,132.909,2.881,-3.704,132.867,3.174,21.618,-2.477,124.467,3.896,-1.815,123.54,3.365
20191007-1150-FRANKFURT_2-01-222,Fliffis B,54.409,-77.303,-557.601,56.131,-77.059,-551.964,57.339,42.141,-96.402,-655.554,-2.358,-95.038,-657.105,-0.757,29.174,-31.068,-399.473,177.963,-29.942,-400.287,181.037,21.9,36.54,121.208,356.699,34.738,123.697,354.794,31.203,65.536,331.544,59.45,64.285,328.3,57.15
0827-BK2-01-61,Salto B,33.236,7.448,-2.082,0.658,8.08,-2.116,1.227,14.916,26.738,355.209,-21.929,26.074,353.562,-22.758,9.068,-9.064,248.792,-2.958,-8.738,249.846,-2.881,3.692,8.972,118.033,-2.015,8.606,117.962,-2.415,24.213,-0.706,110.013,-5.578,-0.606,110.051,-4.548
20191008-1207-FRANKFURT_2-01-116,Grätschwinkel,30.347,-17.627,-28.096,-3.093,-12.834,-35.13,-5.959,10.135,-15.435,-134.576,12.394,-15.635,-134.048,10.197,5.671,-18.526,140.465,-2.305,-18.881,138.362,-1.04,1.297,4.811,5.83,12.24,5.443,6.335,12.675,20.656,18.374,79.579,34.998,16.922,82.418,29.472
20191001-1148-FRANKFURT_1-01-77,00V,26.574,16.737,73.356,-9.959,13.395,61.697,-11.546,6.047,-18.775,-163.058,2.32,-18.622,-161.027,2.533,11.705,4.738,-130.634,-9.014,4.889,-130.295,-9.887,5.312,-8.982,156.275,-14.571,-8.412,156.051,-13.957,24.832,5.185,72.096,-2.74,1.964,80.543,1.726
20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,33.901,80.878,211.798,78.045,82.56,213.031,78.717,5.199,197.923,49.985,257.194,196.47,48.888,258.78,15.575,-59.585,-30.672,526.159,-56.734,-28.483,521.184,12.786,-99.554,144.891,171.5,-99.985,145.254,174.861,16.523,69.604,265.508,45.457,67.467,263.2,44.629
0827-BK1-01-35,Salto C,35.289,4.022,43.143,7.282,3.327,47.829,6.434,17.655,-17.647,435.733,8.575,-17.053,430.511,7.692,4.568,4.021,191.034,-1.619,3.6,191.978,-0.915,3.413,-6.822,129.631,-4.097,-6.748,129.526,-3.951,20.866,-1.082,109.956,4.735,-0.518,108.071,5.417
20191007-1534-FRANKFURT_2-01-104,Schraubensalto A,30.124,53.438,246.624,47.106,55.42,246.222,50.17,7.458,239.052,-1.84,336.639,235.707,-1.427,335.607,13.197,-44.858,-55.86,438.237,-41.793,-53.849,436.025,9.581,-32.003,150.234,204.009,-33.225,149.894,204.199,23.021,54.847,245.519,2.385,53.518,240.144,2.479
