SprungID,Sprungtyp,mean_Acc_N_Fil,std_Acc_N_Fil,mean_Gyro_x_R,std_Gyro_x_R,mean_Gyro_y_R,std_Gyro_y_R,mean_Gyro_z_R,std_Gyro_z_R,mean_Gyro_x_Fil,std_Gyro_x_Fil,mean_Gyro_y_Fil,std_Gyro_y_Fil,mean_Gyro_z_Fil,std_Gyro_z_Fil
generated_Mean_Barani A,Barani A,10.229,0.074,-137.093,2.642,-64.122,5.433,215.714,4.739,-136.393,1.695,-62.68,3.88,215.015,2.479
generated_Mean_Barani A,Barani A,10.238,0.075,-138.134,2.713,-50.541,5.332,222.224,5.303,-136.901,1.613,-50.652,3.999,221.181,2.383
generated_Mean_Barani A,Barani A,10.247,0.062,-138.192,2.596,-38.129,5.209,227.624,4.374,-136.678,1.519,-38.469,3.965,226.779,2.144
generated_Mean_Barani A,Barani A,10.232,0.073,-136.436,2.488,-26.957,5.142,232.779,4.839,-135.488,1.408,-26.371,3.906,231.796,2.205
generated_Mean_Barani A,Barani A,10.217,0.065,-134.726,2.48,-13.657,5.534,237.675,4.913,-133.655,1.452,-14.039,4.216,236.282,2.076
generated_Mean_Barani A,Barani A,10.241,0.068,-132.159,2.665,-1.156,5.214,243.296,4.916,-131.16,1.563,-1.816,4.372,239.772,1.904
generated_Mean_Barani A,Barani A,10.256,0.078,-127.98,2.238,9.525,5.327,244.045,4.573,-128.055,1.524,10.111,4.492,241.128,1.798
generated_Mean_Barani A,Barani A,10.233,0.073,-124.832,2.367,22.835,5.486,242.284,4.3,-124.841,1.516,22.301,4.437,240.67,1.907
generated_Mean_Barani A,Barani A,10.177,0.076,-122.059,2.376,35.24,4.665,241.054,4.519,-121.589,1.536,34.093,3.972,239.015,1.945
generated_Mean_Barani A,Barani A,10.066,0.08,-118.981,2.326,46.834,4.985,237.653,3.982,-118.053,1.611,45.049,3.815,236.242,2.034
generated_Mean_Barani A,Barani A,9.939,0.07,-115.007,2.223,56.805,4.494,234.631,3.952,-113.841,1.743,55.011,3.535,232.467,2.299
generated_Mean_Barani A,Barani A,9.822,0.071,-109.801,2.425,64.849,3.786,229.999,3.987,-108.877,1.99,63.888,3.214,227.33,2.561
generated_Mean_Barani A,Barani A,9.708,0.079,-103.83,2.642,72.203,4.231,222.715,4.134,-103.334,2.211,72.083,3.059,220.525,2.788
generated_Mean_Barani A,Barani A,9.569,0.087,-97.322,2.638,81.108,4.218,212.102,4.408,-97.47,2.324,80.07,2.95,212.41,2.905
generated_Mean_Barani A,Barani A,9.368,0.092,-91.981,2.453,89.022,3.399,203.897,3.622,-91.571,2.403,87.446,2.589,204.396,2.714
generated_Mean_Barani A,Barani A,9.166,0.08,-86.064,2.931,95.554,3.396,197.887,3.602,-85.45,2.587,93.84,2.329,196.623,2.847
generated_Mean_Barani A,Barani A,9.023,0.069,-78.884,3.007,100.383,3.46,188.723,4.236,-78.956,2.68,99.279,2.247,188.129,3.168
generated_Mean_Barani A,Barani A,8.922,0.067,-71.993,2.773,104.698,3.182,179.298,4.305,-72.481,2.594,103.987,2.151,179.309,3.191
generated_Mean_Barani A,Barani A,8.836,0.064,-65.495,2.646,108.4,2.891,170.726,3.82,-66.279,2.547,108.195,2.121,170.357,3.252
generated_Mean_Barani A,Barani A,8.756,0.061,-59.901,2.506,112.114,2.895,162.134,3.661,-60.525,2.458,112.235,2.123,161.093,3.215
generated_Mean_Barani A,Barani A,8.669,0.056,-54.896,2.637,116.931,3.012,152.086,3.944,-55.176,2.386,116.301,2.127,151.312,3.314
generated_Mean_Barani A,Barani A,8.572,0.064,-49.237,2.608,120.722,2.626,140.832,4.084,-50.031,2.302,120.021,1.943,140.878,3.43
generated_Mean_Barani A,Barani A,8.501,0.06,-44.402,2.247,123.376,2.525,130.071,4.037,-45.335,2.053,123.239,1.789,130.384,3.348
generated_Mean_Barani A,Barani A,8.469,0.055,-40.6,2.154,126.042,2.273,119.804,3.57,-41.246,1.879,126.293,1.666,120.117,3.248
generated_Mean_Barani A,Barani A,8.466,0.056,-36.938,2.16,128.997,2.587,109.34,3.933,-37.592,1.756,129.486,1.596,110.08,3.151
generated_Mean_Barani A,Barani A,8.465,0.066,-33.685,2.175,133.155,2.507,99.625,3.593,-34.307,1.699,132.952,1.58,100.441,3.057
generated_Mean_Barani A,Barani A,8.445,0.059,-31.221,2.005,136.478,2.654,90.879,3.79,-31.362,1.612,136.337,1.475,91.264,2.974
generated_Mean_Barani A,Barani A,8.408,0.072,-28.723,1.96,139.541,2.673,81.382,3.869,-28.567,1.53,139.561,1.473,82.439,2.907
generated_Mean_Barani A,Barani A,8.384,0.076,-25.935,2.048,142.964,2.708,72.913,3.657,-25.69,1.497,142.755,1.524,74.227,2.738
generated_Mean_Barani A,Barani A,8.392,0.073,-22.486,1.993,145.777,2.561,65.677,3.171,-22.671,1.407,145.801,1.546,66.796,2.543
generated_Mean_Barani A,Barani A,8.409,0.075,-19.298,1.742,148.094,2.835,58.934,3.493,-19.79,1.245,148.87,1.646,60.047,2.471
generated_Mean_Barani A,Barani A,8.424,0.076,-16.695,1.837,151.053,2.808,52.946,3.741,-17.257,1.188,152.416,1.714,53.99,2.423
generated_Mean_Barani A,Barani A,8.477,0.074,-14.363,1.642,155.932,3.138,47.425,3.067,-15.135,1.081,156.769,1.871,48.628,2.285
generated_Mean_Barani A,Barani A,8.559,0.074,-12.852,1.534,162.005,2.971,43.95,3.477,-13.491,0.958,161.601,1.868,43.916,2.265
generated_Mean_Barani A,Barani A,8.597,0.084,-11.466,1.78,166.536,3.416,38.873,3.669,-12.282,0.944,166.217,1.837,39.336,2.302
generated_Mean_Barani A,Barani A,8.596,0.094,-10.797,1.906,170.362,3.451,34.206,3.843,-11.583,0.942,170.639,1.822,34.957,2.216
generated_Mean_Barani A,Barani A,8.61,0.092,-11.059,1.687,175.322,3.853,30.54,3.363,-11.395,0.893,175.123,1.841,31.054,2.097
generated_Mean_Barani A,Barani A,8.647,0.1,-11.87,1.807,178.637,3.6,27.547,4.145,-11.426,0.904,179.642,1.89,27.578,2.256
generated_Mean_Barani A,Barani A,8.688,0.109,-11.832,1.817,183.703,3.834,22.932,4.387,-11.209,0.938,184.764,2.161,24.242,2.227
generated_Mean_Barani A,Barani A,8.706,0.101,-11.413,1.937,189.6,3.467,20.396,4.645,-10.603,0.906,190.573,2.178,21.609,1.95
generated_Mean_Barani A,Barani A,8.672,0.095,-10.608,2.092,195.668,3.992,18.889,4.228,-9.513,1.018,197.08,2.469,19.832,1.794
generated_Mean_Barani A,Barani A,8.602,0.092,-8.78,2.257,202.869,4.653,18.536,4.648,-7.737,1.221,204.515,2.76,18.612,1.981
generated_Mean_Barani A,Barani A,8.487,0.118,-5.709,2.489,212.18,4.607,18.099,4.327,-5.376,1.418,212.936,3.074,17.459,2.062
generated_Mean_Barani A,Barani A,8.285,0.134,-2.586,2.422,221.411,4.886,17.044,4.292,-2.792,1.413,221.952,3.244,15.943,1.943
generated_Mean_Barani A,Barani A,7.929,0.173,0.204,2.251,231.413,5.179,15.42,4.841,-0.261,1.408,231.323,3.319,13.757,1.944
generated_Mean_Barani A,Barani A,7.392,0.209,3.119,2.858,240.617,5.199,11.77,4.971,1.954,1.549,240.71,3.304,10.544,2.172
generated_Mean_Barani A,Barani A,6.75,0.241,4.862,2.997,247.487,5.497,7.773,5.693,3.445,1.623,250.212,3.491,6.47,2.703
generated_Mean_Barani A,Barani A,6.182,0.256,5.325,2.916,257.767,6.849,3.12,6.711,4.021,1.526,261.482,4.206,1.426,3.075
generated_Mean_Barani A,Barani A,6.115,0.362,4.07,2.88,274.187,7.908,-3.901,7.466,3.826,1.585,275.079,4.803,-4.676,3.279
generated_Mean_Barani A,Barani A,7.245,0.74,2.684,3.825,293.737,10.047,-12.064,9.648,3.435,2.001,289.287,5.225,-11.069,3.738
generated_Mean_Barani A,Barani A,10.651,1.537,1.926,4.727,309.98,12.263,-18.435,11.16,3.642,2.155,300.946,5.674,-16.92,4.264
generated_Mean_Barani A,Barani A,17.353,2.616,4.57,6.421,327.482,13.114,-22.9,14.069,4.858,2.321,306.486,6.212,-21.881,4.989
generated_Mean_Barani A,Barani A,27.516,3.558,6.916,7.594,318.93,18.111,-31.921,15.88,6.281,2.246,299.446,8.035,-26.156,5.022
generated_Mean_Barani A,Barani A,40.279,4.195,8.07,12.284,290.082,20.17,-34.75,20.478,7.158,2.52,279.705,9.352,-26.984,4.786
generated_Mean_Barani A,Barani A,54.351,4.304,3.497,13.435,259.759,20.729,-27.977,21.218,7.822,2.775,252.466,10.408,-22.603,4.727
generated_Mean_Barani A,Barani A,67.83,3.923,8.104,15.081,231.471,24.281,-15.32,25.821,11.043,3.207,219.588,12.924,-14.628,6.008
generated_Mean_Barani A,Barani A,80.163,3.617,24.956,20.264,159.812,44.063,13.952,35.275,15.469,3.529,181.344,13.755,-7.947,5.517
generated_Mean_Barani A,Barani A,90.099,2.375,16.071,25.29,118.361,69.18,-38.482,81.292,14.929,3.546,156.144,8.93,-9.141,7.231
generated_Mean_Doppelsalto C,Doppelsalto C,87.148,1.126,22.503,7.776,201.378,23.222,-3.094,20.187,27.346,1.994,219.231,6.771,-11.714,3.462
generated_Mean_Doppelsalto C,Doppelsalto C,83.962,1.798,24.356,6.005,230.17,13.844,-4.419,10.795,25.259,1.631,233.643,6.846,-10.738,3.135
generated_Mean_Doppelsalto C,Doppelsalto C,77.468,2.505,23.367,4.352,246.354,14.925,-12.458,9.766,24.096,1.376,251.425,6.811,-14.223,3.487
generated_Mean_Doppelsalto C,Doppelsalto C,68.437,3.023,23.053,4.062,277.235,13.576,-18.714,10.455,23.477,1.331,271.784,6.5,-19.045,3.771
generated_Mean_Doppelsalto C,Doppelsalto C,58.118,3.242,23.825,3.554,303.456,12.685,-27.754,9.446,23.021,1.316,288.609,5.248,-23.91,3.087
generated_Mean_Doppelsalto C,Doppelsalto C,47.299,3.325,23.344,3.246,320.96,10.043,-34.209,7.546,22.115,1.426,295.138,4.725,-26.408,3.195
generated_Mean_Doppelsalto C,Doppelsalto C,36.797,3.055,22.515,3.764,310.135,11.588,-28.281,6.971,20.373,1.68,284.895,7.111,-23.981,3.074
generated_Mean_Doppelsalto C,Doppelsalto C,27.205,2.797,18.83,4.238,274.517,17.719,-17.62,7.757,17.179,1.978,258.008,10.89,-18.573,3.248
generated_Mean_Doppelsalto C,Doppelsalto C,18.566,2.479,12.51,5.391,222.57,17.951,-8.723,10.175,12.998,2.149,220.531,12.192,-13.392,3.589
generated_Mean_Doppelsalto C,Doppelsalto C,11.529,2.234,7.599,6.448,171.111,17.738,-0.692,11.531,9.189,2.507,181.572,11.506,-11.114,4.434
generated_Mean_Doppelsalto C,Doppelsalto C,7.594,1.695,4.186,6.364,146.151,16.085,-1.17,19.567,6.634,2.282,148.382,9.607,-15.722,6.079
generated_Mean_Doppelsalto C,Doppelsalto C,8.034,1.179,5.448,7.161,126.484,20.994,-34.199,25.956,5.567,2.409,116.788,10.799,-28.837,6.419
generated_Mean_Doppelsalto C,Doppelsalto C,10.032,0.681,6.411,7.018,72.273,26.699,-56.032,24.447,4.611,2.568,79.952,12.034,-39.791,5.896
generated_Mean_Doppelsalto C,Doppelsalto C,10.843,0.484,1.878,6.853,19.812,22.818,-46.483,19.192,2.614,2.254,48.067,9.392,-41.636,5.18
generated_Mean_Doppelsalto C,Doppelsalto C,11.299,0.436,-0.979,5.991,9.276,18.454,-47.772,18.148,0.902,1.857,34.592,6.406,-38.583,4.366
generated_Mean_Doppelsalto C,Doppelsalto C,12.381,0.626,0.661,5.676,33.576,18.3,-35.764,15.989,0.14,1.842,38.135,6.043,-29.811,4.974
generated_Mean_Doppelsalto C,Doppelsalto C,14.311,0.743,-1.591,4.609,49.018,12.11,-12.742,13.039,-0.698,1.743,45.638,4.404,-17.512,4.622
generated_Mean_Doppelsalto C,Doppelsalto C,16.743,0.74,-2.752,4.585,43.465,12.329,-3.664,11.076,-0.95,1.765,51.763,4.373,-7.625,3.95
generated_Mean_Doppelsalto C,Doppelsalto C,18.964,0.613,-1.996,4.087,49.425,10.309,4.642,11.011,-0.094,1.673,62.972,5.374,-0.694,3.364
generated_Mean_Doppelsalto C,Doppelsalto C,20.641,0.442,2.147,5.824,72.583,13.314,8.829,11.561,1.798,1.949,82.937,7.48,2.674,3.155
generated_Mean_Doppelsalto C,Doppelsalto C,21.758,0.364,5.835,6.173,97.499,13.037,3.884,13.265,3.547,2.056,110.183,9.47,2.205,3.098
generated_Mean_Doppelsalto C,Doppelsalto C,22.689,0.336,6.622,5.907,127.054,17.857,0.224,17.658,3.815,1.999,146.239,12.913,0.702,3.436
generated_Mean_Doppelsalto C,Doppelsalto C,23.676,0.433,3.96,6.144,179.608,24.249,0.313,19.821,2.434,2.016,194.975,16.797,-0.696,3.574
generated_Mean_Doppelsalto C,Doppelsalto C,25.097,0.56,-0.27,6.803,240.183,23.741,-0.167,19.729,-0.069,2.132,254.418,19.441,-2.484,3.478
generated_Mean_Doppelsalto C,Doppelsalto C,27.033,0.645,-3.373,5.783,313.455,25.184,0.347,17.708,-2.403,2.153,322.475,21.898,-5.858,3.293
generated_Mean_Doppelsalto C,Doppelsalto C,29.224,0.725,-4.346,5.529,393.476,29.151,-13.879,17.875,-4.286,1.916,396.505,23.166,-12.214,3.723
generated_Mean_Doppelsalto C,Doppelsalto C,31.791,0.894,-8.398,5.212,477.689,26.411,-19.389,15.061,-5.73,1.724,471.907,22.626,-18.189,3.162
generated_Mean_Doppelsalto C,Doppelsalto C,34.777,0.96,-5.17,5.723,557.003,24.206,-29.753,16.621,-5.75,1.685,543.277,20.726,-23.264,2.906
generated_Mean_Doppelsalto C,Doppelsalto C,37.913,0.958,-6.173,5.897,622.282,20.865,-27.646,17.274,-5.8,1.809,605.174,17.179,-24.95,2.846
generated_Mean_Doppelsalto C,Doppelsalto C,40.895,0.876,-6.98,7.123,677.263,17.683,-29.585,14.595,-5.666,2.032,655.16,13.366,-23.844,2.865
generated_Mean_Doppelsalto C,Doppelsalto C,43.43,0.74,-5.215,6.73,712.211,15.309,-21.979,15.255,-4.927,2.001,691.125,9.13,-19.587,3.36
generated_Mean_Doppelsalto C,Doppelsalto C,45.066,0.57,-4.718,6.693,728.96,12.161,-10.0,14.849,-3.915,2.206,713.201,5.596,-14.109,3.401
generated_Mean_Doppelsalto C,Doppelsalto C,45.964,0.392,-1.943,6.164,735.434,10.38,-7.421,11.377,-2.644,1.987,724.931,3.82,-10.847,2.837
generated_Mean_Doppelsalto C,Doppelsalto C,46.595,0.292,-0.949,4.731,734.031,8.065,-6.633,10.893,-1.645,1.672,729.688,3.179,-9.832,2.42
generated_Mean_Doppelsalto C,Doppelsalto C,47.222,0.306,-0.543,4.373,730.766,9.046,-12.197,8.857,-0.942,1.457,731.707,3.046,-10.631,2.252
generated_Mean_Doppelsalto C,Doppelsalto C,47.962,0.319,-1.434,3.53,732.038,8.123,-14.788,9.277,-0.392,1.244,734.342,2.798,-10.519,2.442
generated_Mean_Doppelsalto C,Doppelsalto C,48.812,0.328,-0.245,3.443,737.344,6.476,-5.982,8.241,0.762,1.249,738.378,2.301,-8.254,2.202
generated_Mean_Doppelsalto C,Doppelsalto C,49.61,0.252,2.457,3.411,742.544,6.478,-6.369,7.246,2.461,1.486,743.355,2.264,-6.764,1.83
generated_Mean_Doppelsalto C,Doppelsalto C,50.252,0.223,3.905,3.153,747.232,5.7,-5.595,7.006,4.278,1.432,748.925,2.217,-5.517,1.649
generated_Mean_Doppelsalto C,Doppelsalto C,50.845,0.192,6.029,3.418,754.965,5.761,-1.989,6.563,6.376,1.483,755.392,2.371,-4.368,1.84
generated_Mean_Doppelsalto C,Doppelsalto C,51.448,0.216,9.112,2.989,761.749,5.213,-3.22,6.461,8.71,1.402,762.245,2.449,-4.536,1.706
generated_Mean_Doppelsalto C,Doppelsalto C,52.085,0.232,11.588,2.961,769.247,5.747,-5.16,6.727,10.808,1.352,769.342,2.535,-5.783,1.609
generated_Mean_Doppelsalto C,Doppelsalto C,52.712,0.22,12.551,2.714,777.024,4.917,-7.902,5.879,12.424,1.314,776.472,2.377,-7.492,1.626
generated_Mean_Doppelsalto C,Doppelsalto C,53.238,0.212,13.541,3.091,784.133,5.264,-8.765,6.698,14.003,1.423,783.309,2.339,-9.032,1.806
generated_Mean_Doppelsalto C,Doppelsalto C,53.636,0.215,15.941,2.952,789.585,5.188,-10.972,6.632,15.898,1.343,789.584,2.522,-10.793,1.931
generated_Mean_Doppelsalto C,Doppelsalto C,53.868,0.203,17.314,3.065,796.575,6.32,-13.681,6.511,17.817,1.391,795.699,3.095,-12.421,2.108
generated_Mean_Doppelsalto C,Doppelsalto C,53.845,0.224,19.474,3.971,802.548,7.208,-16.631,7.779,19.97,1.718,801.29,3.305,-13.099,2.783
generated_Mean_Doppelsalto C,Doppelsalto C,53.519,0.291,21.97,4.054,807.391,7.626,-14.013,8.128,22.444,1.875,805.976,3.121,-11.57,2.912
generated_Mean_Doppelsalto C,Doppelsalto C,52.969,0.34,24.219,4.517,812.581,7.646,-6.872,7.508,25.216,2.207,809.657,3.235,-8.583,2.766
generated_Mean_Doppelsalto C,Doppelsalto C,52.423,0.33,27.565,4.807,815.792,8.203,-4.543,8.088,28.657,2.302,811.595,3.494,-6.516,2.967
generated_Mean_Doppelsalto C,Doppelsalto C,52.005,0.313,32.306,4.974,816.107,8.875,-5.812,10.493,32.825,2.275,810.808,4.008,-5.65,3.111
generated_Mean_Doppelsalto C,Doppelsalto C,51.565,0.386,36.907,5.678,813.622,9.977,-6.295,9.294,37.257,2.42,806.116,4.471,-4.622,3.09
generated_Mean_Doppelsalto C,Doppelsalto C,50.744,0.474,41.417,6.114,803.5,10.874,0.312,10.538,41.881,2.404,796.155,5.379,-3.04,3.458
generated_Mean_Doppelsalto C,Doppelsalto C,49.379,0.562,47.53,5.496,788.112,12.838,0.087,11.385,46.776,2.265,780.963,6.648,-3.467,3.522
generated_Mean_Doppelsalto C,Doppelsalto C,47.471,0.675,52.817,7.132,765.478,15.217,-6.037,13.429,51.15,2.463,761.073,7.818,-6.18,3.379
generated_Mean_Doppelsalto C,Doppelsalto C,45.272,0.728,55.128,6.077,741.064,17.327,-10.701,13.114,54.504,2.485,738.529,8.441,-8.905,3.012
generated_Mean_Doppelsalto C,Doppelsalto C,42.938,0.788,57.505,7.159,715.517,18.793,-10.579,13.257,57.436,2.812,714.491,8.926,-10.638,3.016
generated_Mean_Doppelsalto C,Doppelsalto C,40.384,0.867,61.162,6.548,691.49,14.502,-12.503,9.81,60.312,2.721,689.596,8.779,-12.253,2.815
generated_Mean_Doppelsalto C,Doppelsalto C,37.527,0.965,64.379,5.859,671.315,15.864,-12.649,11.864,62.505,2.594,663.238,9.406,-14.071,2.891
generated_Mean_Doppelsalto C,Doppelsalto C,34.594,0.894,65.29,6.522,637.72,21.243,-18.55,11.511,63.498,2.394,631.874,10.713,-16.291,2.508
generated_Mean_Doppelsalto C,Doppelsalto C,32.004,0.814,64.266,6.514,595.666,19.599,-17.724,11.602,63.527,2.272,596.56,11.073,-17.587,3.121
generated_Mean_Doppelsalto C,Doppelsalto C,29.484,0.918,63.318,5.892,557.39,20.985,-16.247,10.141,63.018,2.234,561.507,11.031,-19.018,3.22
generated_Mean_Doppelsalto C,Doppelsalto C,26.638,0.993,64.15,5.752,525.996,22.491,-23.266,12.934,62.137,2.211,529.286,10.343,-21.755,3.375
generated_Mean_Doppelsalto C,Doppelsalto C,23.721,0.964,61.743,5.73,497.744,24.132,-23.842,16.38,59.977,2.322,499.521,10.312,-23.792,3.584
generated_Mean_Doppelsalto C,Doppelsalto C,21.249,0.9,57.895,4.975,484.022,22.059,-26.797,12.524,56.523,2.44,470.533,10.907,-25.56,3.08
generated_Mean_Doppelsalto C,Doppelsalto C,19.037,0.738,52.027,5.524,439.402,25.053,-32.696,15.304,52.205,2.33,434.077,12.589,-26.186,3.226
generated_Mean_Doppelsalto C,Doppelsalto C,17.554,0.613,46.963,4.61,383.329,18.388,-18.746,14.804,48.107,2.161,394.387,11.293,-23.717,3.627
generated_Mean_Doppelsalto C,Doppelsalto C,16.335,0.659,44.386,3.953,353.684,16.642,-21.383,11.013,44.768,1.915,361.013,9.622,-23.496,2.673
generated_Mean_Doppelsalto C,Doppelsalto C,14.819,0.606,42.066,3.923,331.47,16.116,-24.349,8.945,41.722,1.763,332.985,9.208,-25.006,2.298
generated_Mean_Doppelsalto C,Doppelsalto C,13.272,0.518,39.357,3.718,307.217,19.613,-30.09,12.071,38.366,1.625,306.91,9.275,-26.504,2.249
generated_Mean_Doppelsalto C,Doppelsalto C,12.008,0.495,33.637,4.136,276.936,15.651,-26.944,12.428,34.596,1.6,280.494,8.158,-26.13,2.339
generated_Mean_Doppelsalto C,Doppelsalto C,11.292,0.387,31.066,2.8,250.385,13.659,-22.121,7.18,31.332,1.379,256.078,7.18,-24.951,1.923
generated_Mean_Doppelsalto C,Doppelsalto C,10.905,0.317,28.755,2.808,228.602,10.149,-23.812,5.596,28.23,1.291,235.594,5.947,-25.582,1.773
generated_Mean_Doppelsalto C,Doppelsalto C,10.419,0.313,24.754,2.627,215.579,7.788,-29.46,5.063,24.873,1.251,219.628,4.702,-27.4,1.46
generated_Mean_Doppelsalto C,Doppelsalto C,10.06,0.268,21.165,2.712,204.527,6.177,-30.452,4.724,21.604,1.392,206.606,4.173,-27.988,1.552
generated_Mean_Doppelsalto C,Doppelsalto C,9.935,0.256,17.953,2.623,191.24,5.787,-27.546,3.863,18.667,1.333,195.082,3.642,-27.154,1.597
generated_Mean_Doppelsalto C,Doppelsalto C,9.908,0.197,15.26,2.21,181.516,4.796,-25.948,3.315,16.228,1.161,186.074,3.016,-26.079,1.504
generated_Mean_Doppelsalto C,Doppelsalto C,9.905,0.191,14.177,2.148,176.733,3.721,-24.313,3.205,14.295,1.168,179.819,2.286,-25.112,1.384
generated_Mean_Doppelsalto C,Doppelsalto C,9.987,0.193,13.116,2.056,172.893,3.768,-24.0,3.057,12.401,1.138,175.669,1.952,-24.57,1.296
generated_Mean_Doppelsalto C,Doppelsalto C,10.088,0.174,10.015,2.179,170.17,4.028,-24.412,3.319,10.168,1.128,173.433,2.08,-24.334,1.323
generated_Mean_Doppelsalto C,Doppelsalto C,10.065,0.157,7.226,1.946,170.804,3.14,-25.361,3.516,8.058,1.035,173.251,2.026,-23.929,1.359
generated_Mean_Doppelsalto C,Doppelsalto C,9.977,0.155,5.573,2.026,171.488,4.17,-23.855,3.762,6.476,1.016,174.905,2.244,-22.715,1.448
generated_Mean_Doppelsalto C,Doppelsalto C,10.029,0.141,4.013,2.099,174.646,4.445,-21.324,4.115,5.556,0.992,178.879,2.56,-20.778,1.578
generated_Mean_Doppelsalto C,Doppelsalto C,10.268,0.162,4.17,1.92,182.12,4.792,-18.159,3.536,5.57,1.037,185.584,2.861,-18.506,1.393
generated_Mean_Doppelsalto C,Doppelsalto C,10.537,0.162,5.546,2.157,191.968,5.228,-15.344,3.582,6.396,1.169,194.532,3.285,-16.436,1.512
generated_Mean_Doppelsalto C,Doppelsalto C,10.689,0.161,7.484,2.269,203.675,5.239,-14.156,3.424,7.78,1.259,205.028,3.555,-14.989,1.54
generated_Mean_Doppelsalto C,Doppelsalto C,10.697,0.159,10.167,2.275,215.937,5.236,-12.936,4.445,9.363,1.239,216.471,3.72,-14.232,1.592
generated_Mean_Doppelsalto C,Doppelsalto C,10.557,0.211,11.572,2.217,228.863,5.566,-14.153,4.337,10.469,1.252,228.37,3.919,-14.22,1.704
generated_Mean_Doppelsalto C,Doppelsalto C,10.215,0.272,11.728,2.762,240.373,6.566,-13.823,4.977,10.851,1.414,239.976,4.077,-14.367,2.013
generated_Mean_Doppelsalto C,Doppelsalto C,9.595,0.329,11.876,2.997,251.392,6.875,-14.173,5.451,10.59,1.532,251.496,4.202,-14.784,2.14
generated_Mean_Doppelsalto C,Doppelsalto C,8.723,0.428,10.878,3.436,266.023,6.929,-15.291,6.54,9.508,1.762,262.963,4.251,-15.425,2.563
generated_Mean_Doppelsalto C,Doppelsalto C,7.897,0.683,7.447,3.294,275.308,8.346,-14.506,7.242,7.661,1.585,272.558,4.553,-16.332,2.882
generated_Mean_Doppelsalto C,Doppelsalto C,7.874,1.24,4.633,3.355,282.48,9.956,-16.534,9.907,5.976,1.78,280.188,4.504,-18.348,3.558
generated_Mean_Doppelsalto C,Doppelsalto C,10.904,2.097,3.784,5.637,288.384,13.542,-20.051,13.08,5.231,2.249,286.486,4.795,-21.724,4.263
generated_Mean_Doppelsalto C,Doppelsalto C,19.852,3.582,4.909,6.654,302.047,18.196,-31.08,17.331,5.396,2.438,290.929,5.887,-26.124,4.408
generated_Mean_Doppelsalto C,Doppelsalto C,32.748,4.204,4.783,6.873,313.365,23.063,-38.905,24.631,5.728,2.195,287.934,6.975,-26.635,5.2
generated_Mean_Doppelsalto C,Doppelsalto C,46.701,4.238,4.277,6.888,301.383,22.914,-17.876,21.46,6.672,2.344,268.074,10.478,-20.533,4.955
generated_Mean_Doppelsalto C,Doppelsalto C,60.323,4.12,7.531,7.476,242.019,24.855,-15.404,13.656,9.361,2.455,227.385,14.732,-15.098,3.764
generated_Mean_Doppelsalto C,Doppelsalto C,73.692,3.989,16.012,8.367,182.397,26.38,-10.583,13.616,13.102,2.402,175.331,17.041,-10.108,3.574
generated_Mean_Doppelsalto C,Doppelsalto C,85.239,2.901,20.674,11.205,90.168,34.009,-17.592,20.815,14.81,2.409,121.556,14.71,-3.899,3.868
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,90.53,1.816,11.976,9.559,62.744,32.113,4.466,28.554,9.483,1.876,66.669,3.788,8.805,3.186
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,92.228,2.59,1.441,5.813,60.218,14.665,9.707,12.14,4.647,1.426,67.147,4.063,7.994,2.411
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,89.485,2.79,-1.778,5.957,69.333,11.074,6.133,6.49,2.502,1.052,73.327,4.674,7.2,1.885
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,81.575,3.026,4.853,3.319,84.354,8.292,7.709,5.754,3.48,0.752,83.243,5.34,7.036,2.206
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,69.955,3.98,3.651,2.643,92.606,7.759,5.044,4.96,3.866,0.927,92.406,5.763,6.587,1.975
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,56.336,4.219,3.496,2.603,103.179,8.98,4.062,4.26,4.529,1.156,101.44,5.556,7.071,1.676
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,42.562,4.066,7.135,2.639,115.142,7.324,9.68,4.63,5.891,1.494,108.199,4.222,8.953,2.041
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,29.899,3.586,7.726,3.283,109.963,4.67,10.84,6.099,6.459,1.692,109.863,2.334,10.335,2.74
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,19.392,2.97,6.114,3.038,112.962,5.979,10.643,8.299,5.858,1.441,109.973,2.179,11.537,2.975
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,11.538,2.128,3.055,3.67,105.763,10.772,12.759,8.418,4.973,1.103,107.734,4.532,13.811,2.18
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,6.466,1.53,4.623,3.793,106.126,14.103,21.82,7.949,5.435,1.577,106.058,4.982,16.821,2.112
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,3.656,0.61,7.984,4.44,107.606,9.081,19.861,9.555,6.826,1.924,103.916,4.833,16.671,3.092
generated_Mean_3/4 Salto rw A,3/4 Salto rw A,3.826,0.667,7.703,4.192,97.895,11.709,20.271,8.264,7.532,1.748,98.728,6.013,13.216,2.998
