SprungID,Sprungtyp,Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,36.217,-124.764,-280.108,407.744,-122.46,-280.133,427.203
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,35.208,-110.12,-236.88,510.886,-106.636,-230.607,497.754
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,34.202,-97.218,-168.8,564.798,-89.372,-178.194,560.946
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,33.175,-77.686,-92.46,611.906,-67.619,-132.656,620.887
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,32.532,-57.434,-80.574,684.612,-40.49,-108.32,682.45
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,32.934,-26.278,-95.78,763.046,-0.938,-98.362,746.502
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,33.728,38.724,-99.462,832.88,52.645,-92.27,797.54
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,34.376,113.202,-97.488,850.1,112.946,-79.842,828.617
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,34.903,183.436,-85.99,861.518,176.102,-59.802,846.674
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,35.541,253.748,-41.774,849.87,235.281,-24.997,857.253
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,36.268,308.496,29.992,870.03,285.13,17.13,869.639
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,36.596,339.638,89.878,886.842,321.576,50.79,880.366
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,35.793,350.802,122.306,892.824,346.733,61.624,888.266
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,35.05,363.202,77.518,905.122,368.498,41.426,893.012
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,35.87,389.754,16.676,904.328,391.545,-1.047,891.462
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,37.811,420.018,-59.656,890.832,414.48,-53.104,882.46
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,39.812,456.798,-118.254,869.952,432.023,-101.758,869.334
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.99,466.724,-151.252,846.758,435.696,-142.048,855.313
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.952,443.34,-171.666,834.704,420.006,-175.019,847.06
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.179,401.752,-211.18,838.522,390.466,-207.358,844.791
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,39.524,357.48,-263.274,843.34,353.364,-237.338,846.856
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,39.397,315.876,-288.734,850.092,313.679,-251.974,851.767
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,39.888,275.022,-281.908,865.828,274.247,-245.761,857.387
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.496,237.788,-249.436,865.758,236.195,-217.689,858.533
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,40.619,195.432,-188.918,865.744,196.349,-168.83,853.374
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,39.95,153.726,-120.898,852.724,156.688,-107.384,841.019
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,38.633,116.22,-46.852,837.776,121.516,-41.569,821.307
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,36.807,82.416,38.936,813.834,89.492,27.562,789.923
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,34.55,54.662,112.492,762.352,61.493,91.37,744.309
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,32.025,32.214,166.882,695.158,39.162,143.115,688.262
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,29.159,7.852,203.6,624.926,21.333,178.852,628.332
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,26.202,-4.706,215.422,561.986,9.565,202.16,569.786
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,23.867,-4.372,222.924,511.312,5.868,217.037,516.743
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,22.216,0.984,227.518,465.496,8.261,227.385,468.076
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,21.048,10.696,238.95,416.362,14.583,236.754,421.326
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,20.027,20.844,246.692,373.036,22.737,244.897,378.648
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,19.199,31.862,248.94,333.804,32.634,251.793,339.798
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,18.71,42.42,253.784,293.712,43.106,260.578,304.251
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,18.733,54.808,263.92,272.116,53.498,272.82,274.91
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,19.087,62.764,284.946,244.57,63.484,291.518,246.895
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,19.139,69.714,315.27,222.962,73.97,313.336,220.716
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,18.57,86.572,337.648,196.284,87.402,334.513,193.36
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,17.639,106.384,355.62,157.942,101.025,352.742,165.505
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,16.534,114.498,375.656,135.948,112.543,369.869,140.139
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,15.502,119.024,379.3,128.666,122.512,385.002,117.304
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,14.519,134.136,402.118,99.992,133.487,402.494,89.834
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,13.367,144.85,436.63,78.172,145.097,419.821,56.745
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,12.721,158.488,423.834,-10.526,156.969,428.847,14.733
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,14.029,180.292,443.584,-29.976,166.766,436.284,-22.14
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,19.485,180.774,442.622,-41.278,168.015,440.615,-53.737
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,29.599,173.408,473.766,-93.08,160.45,442.494,-91.342
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,42.46,158.32,501.286,-182.182,145.486,424.126,-123.48
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,57.469,128.424,342.61,-130.412,122.511,368.324,-127.08
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,73.241,88.228,308.518,-80.404,97.556,317.571,-128.291
generated_Mean_Fliffis- Rudi C,Fliffis- Rudi C,87.391,100.56,308.702,-291.17,78.185,272.24,-145.224
generated_Mean_Barani C,Barani C,95.123,5.971,43.783,2.158,8.269,48.219,2.925
generated_Mean_Barani C,Barani C,96.186,8.314,34.774,7.529,9.121,30.063,7.665
generated_Mean_Barani C,Barani C,93.411,11.617,9.659,10.813,11.148,8.257,11.791
generated_Mean_Barani C,Barani C,86.534,13.363,-9.025,15.129,12.643,-14.62,17.301
generated_Mean_Barani C,Barani C,76.485,15.229,-33.243,24.263,13.007,-42.451,23.876
generated_Mean_Barani C,Barani C,64.498,13.911,-67.795,31.796,12.277,-77.371,30.637
generated_Mean_Barani C,Barani C,51.349,11.414,-113.294,39.279,10.495,-119.91,36.247
generated_Mean_Barani C,Barani C,38.649,9.598,-167.734,38.467,7.97,-166.003,39.627
generated_Mean_Barani C,Barani C,26.678,4.871,-223.076,39.934,4.31,-211.576,43.868
generated_Mean_Barani C,Barani C,16.704,-0.412,-257.911,53.588,0.5,-249.551,50.359
generated_Mean_Barani C,Barani C,11.164,-2.508,-298.558,57.756,-3.132,-279.828,55.224
generated_Mean_Barani C,Barani C,11.983,-5.831,-296.6,61.709,-7.582,-298.42,58.911
generated_Mean_Barani C,Barani C,13.383,-15.521,-306.527,81.574,-12.721,-317.882,58.108
generated_Mean_Barani C,Barani C,12.313,-20.048,-342.775,36.392,-15.559,-345.89,42.953
generated_Mean_Barani C,Barani C,10.919,-17.779,-413.131,14.937,-15.264,-372.031,30.595
generated_Mean_Barani C,Barani C,11.967,-11.49,-365.597,20.539,-13.271,-376.206,29.156
generated_Mean_Barani C,Barani C,13.202,-11.018,-374.935,30.778,-12.464,-383.901,33.695
generated_Mean_Barani C,Barani C,14.209,-12.76,-405.837,38.856,-12.897,-398.683,40.542
generated_Mean_Barani C,Barani C,14.988,-13.213,-414.867,50.001,-13.483,-408.921,47.993
generated_Mean_Barani C,Barani C,15.363,-13.615,-415.913,56.007,-14.203,-414.539,54.242
generated_Mean_Barani C,Barani C,15.524,-14.282,-418.596,58.92,-15.315,-419.079,59.43
generated_Mean_Barani C,Barani C,15.63,-16.204,-425.376,65.232,-17.046,-423.579,64.85
generated_Mean_Barani C,Barani C,15.696,-19.026,-432.161,70.538,-19.378,-426.832,70.214
generated_Mean_Barani C,Barani C,15.63,-21.836,-434.521,74.695,-22.021,-425.838,75.549
generated_Mean_Barani C,Barani C,15.335,-25.193,-426.969,80.495,-24.892,-418.747,81.387
generated_Mean_Barani C,Barani C,14.877,-27.879,-413.5,86.824,-27.738,-405.303,87.794
generated_Mean_Barani C,Barani C,14.405,-30.426,-394.439,93.861,-30.546,-386.131,94.49
generated_Mean_Barani C,Barani C,13.914,-34.344,-367.015,100.81,-33.324,-360.384,101.591
generated_Mean_Barani C,Barani C,13.424,-37.44,-332.986,107.126,-35.298,-330.097,108.939
generated_Mean_Barani C,Barani C,12.929,-37.467,-296.388,115.257,-35.668,-297.272,117.373
generated_Mean_Barani C,Barani C,12.55,-36.472,-267.577,120.016,-34.657,-264.896,128.054
generated_Mean_Barani C,Barani C,12.307,-34.311,-232.271,145.539,-32.279,-230.396,142.866
generated_Mean_Barani C,Barani C,12.1,-29.6,-192.083,156.59,-28.521,-194.432,156.884
generated_Mean_Barani C,Barani C,11.927,-23.97,-155.136,172.764,-23.918,-159.816,170.96
generated_Mean_Barani C,Barani C,11.832,-18.819,-122.886,188.561,-19.18,-128.887,183.654
generated_Mean_Barani C,Barani C,11.741,-13.399,-95.642,198.06,-14.75,-102.333,192.84
generated_Mean_Barani C,Barani C,11.541,-8.251,-74.071,200.509,-11.416,-80.734,198.557
generated_Mean_Barani C,Barani C,11.185,-6.943,-60.088,201.027,-10.406,-63.992,202.817
generated_Mean_Barani C,Barani C,10.823,-9.835,-46.646,208.719,-11.823,-50.46,208.317
generated_Mean_Barani C,Barani C,10.545,-14.117,-35.44,215.398,-14.748,-39.806,214.012
generated_Mean_Barani C,Barani C,10.336,-17.826,-29.73,218.302,-17.95,-32.243,218.913
generated_Mean_Barani C,Barani C,10.138,-21.919,-25.354,221.87,-21.262,-26.944,224.186
generated_Mean_Barani C,Barani C,9.858,-25.197,-20.796,232.216,-24.176,-23.32,230.221
generated_Mean_Barani C,Barani C,9.338,-26.289,-19.911,237.644,-26.732,-21.554,235.044
generated_Mean_Barani C,Barani C,8.764,-28.039,-22.189,240.48,-29.914,-20.684,237.994
generated_Mean_Barani C,Barani C,8.309,-34.026,-17.366,239.522,-34.891,-18.837,239.432
generated_Mean_Barani C,Barani C,7.929,-41.713,-14.417,240.46,-40.433,-18.299,240.536
generated_Mean_Barani C,Barani C,7.961,-47.046,-26.991,245.752,-45.145,-19.327,241.195
generated_Mean_Barani C,Barani C,8.079,-48.777,-19.48,239.704,-48.731,-15.228,239.087
generated_Mean_Barani C,Barani C,8.076,-51.608,-4.318,233.688,-52.261,-7.824,236.432
generated_Mean_Barani C,Barani C,7.985,-56.595,-4.097,239.549,-56.055,-2.524,235.302
generated_Mean_Barani C,Barani C,7.724,-58.731,-1.211,232.805,-59.405,3.471,231.206
generated_Mean_Barani C,Barani C,7.479,-62.27,11.547,221.192,-63.412,12.774,226.554
generated_Mean_Barani C,Barani C,7.239,-69.797,26.153,223.048,-67.868,23.145,225.511
generated_Mean_Barani C,Barani C,7.23,-74.065,33.035,230.234,-71.185,31.772,226.134
generated_Mean_Barani C,Barani C,7.198,-74.209,38.801,226.38,-72.399,39.148,224.429
generated_Mean_Barani C,Barani C,7.123,-72.408,44.251,222.854,-72.338,47.099,220.792
generated_Mean_Barani C,Barani C,6.992,-72.037,57.225,216.509,-72.04,56.724,215.759
generated_Mean_Barani C,Barani C,6.856,-72.149,68.063,210.601,-71.771,66.059,210.396
generated_Mean_Barani C,Barani C,6.726,-72.283,75.849,205.955,-71.138,74.005,204.666
generated_Mean_Barani C,Barani C,6.589,-71.019,81.803,199.172,-69.684,80.574,198.014
generated_Mean_Barani C,Barani C,6.462,-68.243,86.58,191.886,-67.337,86.282,190.605
generated_Mean_Barani C,Barani C,6.319,-64.731,92.192,182.87,-64.238,91.68,182.413
generated_Mean_Barani C,Barani C,6.178,-60.756,97.823,173.57,-60.757,96.713,173.876
generated_Mean_Barani C,Barani C,6.037,-57.019,101.71,164.566,-57.157,100.95,165.579
generated_Mean_Barani C,Barani C,5.911,-53.417,104.782,157.282,-53.612,104.609,157.849
generated_Mean_Barani C,Barani C,5.798,-50.038,108.483,150.46,-50.202,108.012,150.771
generated_Mean_Barani C,Barani C,5.681,-46.77,111.375,142.817,-46.887,111.038,143.881
generated_Mean_Barani C,Barani C,5.563,-43.749,114.519,136.822,-43.559,113.687,137.524
generated_Mean_Barani C,Barani C,5.479,-40.434,116.398,131.689,-40.174,115.666,131.682
generated_Mean_Barani C,Barani C,5.424,-36.534,117.3,125.289,-36.542,117.106,125.827
generated_Mean_Barani C,Barani C,5.391,-32.669,117.989,120.086,-32.916,118.346,120.195
generated_Mean_Barani C,Barani C,5.361,-29.243,119.389,114.763,-29.403,119.731,114.588
generated_Mean_Barani C,Barani C,5.35,-25.719,121.563,109.081,-26.098,121.346,108.864
generated_Mean_Barani C,Barani C,5.381,-22.346,123.25,102.758,-23.117,122.94,102.813
generated_Mean_Barani C,Barani C,5.409,-19.942,124.778,96.341,-20.703,124.184,96.857
generated_Mean_Barani C,Barani C,5.423,-18.651,125.177,90.948,-18.87,124.989,91.051
generated_Mean_Barani C,Barani C,5.454,-17.086,125.426,84.718,-17.252,125.641,85.336
generated_Mean_Barani C,Barani C,5.493,-15.871,126.157,79.416,-15.743,126.4,80.063
generated_Mean_Barani C,Barani C,5.576,-14.068,126.551,74.746,-14.216,127.399,75.2
generated_Mean_Barani C,Barani C,5.725,-13.031,127.749,69.723,-12.839,128.998,70.799
generated_Mean_Barani C,Barani C,5.915,-11.38,129.742,66.798,-11.361,131.626,67.196
generated_Mean_Barani C,Barani C,6.114,-9.679,134.236,62.245,-9.989,135.578,64.141
generated_Mean_Barani C,Barani C,6.316,-8.808,139.305,60.835,-8.783,140.453,62.26
generated_Mean_Barani C,Barani C,6.503,-7.585,145.706,61.877,-7.54,146.206,61.242
generated_Mean_Barani C,Barani C,6.658,-6.626,152.539,61.499,-6.198,152.31,59.956
generated_Mean_Barani C,Barani C,6.689,-5.311,157.993,59.535,-4.425,158.377,57.404
generated_Mean_Barani C,Barani C,6.474,-2.808,162.787,54.8,-1.932,164.825,53.412
generated_Mean_Barani C,Barani C,5.915,0.511,171.431,51.874,1.261,172.565,48.248
generated_Mean_Barani C,Barani C,5.105,5.999,179.204,45.163,5.031,181.615,40.436
generated_Mean_Barani C,Barani C,4.811,11.683,189.703,32.253,8.007,192.293,29.239
generated_Mean_Barani C,Barani C,6.115,12.206,204.65,11.347,8.413,204.614,16.481
generated_Mean_Barani C,Barani C,9.14,7.371,212.337,6.731,6.032,218.606,6.746
generated_Mean_Barani C,Barani C,14.705,1.768,245.309,-4.406,2.555,236.445,-1.906
generated_Mean_Barani C,Barani C,23.708,-1.93,265.775,-19.836,-0.155,248.674,-8.452
generated_Mean_Barani C,Barani C,36.477,1.857,275.877,-10.277,-1.997,247.463,-7.199
generated_Mean_Barani C,Barani C,51.944,-10.251,249.111,1.758,-5.354,225.616,-3.583
generated_Mean_Barani C,Barani C,67.087,-12.166,184.346,-5.971,-6.091,186.711,-2.678
generated_Mean_Barani C,Barani C,80.081,0.286,136.191,3.762,-3.574,147.937,-0.001
generated_Mean_Barani C,Barani C,91.463,-4.203,90.934,1.403,-3.548,117.965,0.47
generated_Mean_Grätschwinkel,Grätschwinkel,92.522,1.588,62.747,-6.558,10.588,89.282,-3.486
generated_Mean_Grätschwinkel,Grätschwinkel,89.795,6.172,120.895,8.693,5.662,101.256,-3.335
generated_Mean_Grätschwinkel,Grätschwinkel,84.195,-3.785,91.396,-6.748,1.756,102.435,-4.822
generated_Mean_Grätschwinkel,Grätschwinkel,75.712,-6.415,111.844,-1.964,0.51,105.56,-4.777
generated_Mean_Grätschwinkel,Grätschwinkel,65.677,3.972,107.993,-3.35,1.55,106.923,-3.614
generated_Mean_Grätschwinkel,Grätschwinkel,54.701,4.303,112.689,-1.649,1.778,105.904,-0.808
generated_Mean_Grätschwinkel,Grätschwinkel,43.589,0.116,108.913,-2.65,1.15,98.702,1.556
generated_Mean_Grätschwinkel,Grätschwinkel,32.816,0.902,89.872,7.157,0.901,85.289,5.291
generated_Mean_Grätschwinkel,Grätschwinkel,23.131,1.137,74.537,5.613,0.444,68.09,8.361
generated_Mean_Grätschwinkel,Grätschwinkel,14.938,-0.22,55.594,13.118,-0.186,46.484,12.842
generated_Mean_Grätschwinkel,Grätschwinkel,9.032,-1.634,20.535,22.913,-0.565,19.074,16.91
generated_Mean_Grätschwinkel,Grätschwinkel,5.877,0.45,-22.393,23.9,-0.613,-8.654,17.538
generated_Mean_Grätschwinkel,Grätschwinkel,4.791,-3.009,-50.408,16.488,-1.066,-27.847,14.125
generated_Mean_Grätschwinkel,Grätschwinkel,4.004,-1.157,-40.694,2.882,-0.407,-33.584,9.723
generated_Mean_Grätschwinkel,Grätschwinkel,3.766,2.094,-25.108,6.301,0.763,-34.354,9.226
generated_Mean_Grätschwinkel,Grätschwinkel,3.522,2.61,-30.276,11.802,1.2,-40.812,10.814
generated_Mean_Grätschwinkel,Grätschwinkel,3.33,1.79,-56.271,17.202,1.007,-53.286,11.396
generated_Mean_Grätschwinkel,Grätschwinkel,3.673,2.16,-68.994,9.624,0.018,-64.55,8.796
generated_Mean_Grätschwinkel,Grätschwinkel,3.931,-2.502,-73.766,4.388,-2.158,-73.689,5.293
generated_Mean_Grätschwinkel,Grätschwinkel,3.852,-6.502,-78.936,1.211,-4.295,-82.977,2.723
generated_Mean_Grätschwinkel,Grätschwinkel,4.042,-6.27,-90.774,-1.105,-5.069,-94.101,0.749
generated_Mean_Grätschwinkel,Grätschwinkel,4.248,-4.964,-104.72,-0.27,-4.947,-107.83,-0.714
generated_Mean_Grätschwinkel,Grätschwinkel,4.47,-2.835,-126.902,-5.999,-4.717,-123.301,-1.486
generated_Mean_Grätschwinkel,Grätschwinkel,4.701,-5.408,-139.582,-0.141,-5.391,-136.714,-0.129
generated_Mean_Grätschwinkel,Grätschwinkel,4.859,-6.953,-149.44,1.403,-6.101,-148.389,1.651
generated_Mean_Grätschwinkel,Grätschwinkel,4.946,-7.303,-162.702,6.059,-6.36,-159.439,3.633
generated_Mean_Grätschwinkel,Grätschwinkel,5.069,-5.941,-168.303,4.175,-6.132,-168.876,4.796
generated_Mean_Grätschwinkel,Grätschwinkel,5.171,-6.071,-176.667,6.306,-5.984,-178.383,5.948
generated_Mean_Grätschwinkel,Grätschwinkel,5.198,-5.29,-190.621,5.804,-5.834,-188.674,6.989
generated_Mean_Grätschwinkel,Grätschwinkel,5.302,-5.939,-201.425,8.271,-5.888,-197.776,8.553
generated_Mean_Grätschwinkel,Grätschwinkel,5.673,-5.598,-208.204,10.282,-5.868,-204.669,10.41
generated_Mean_Grätschwinkel,Grätschwinkel,6.156,-6.244,-214.992,13.792,-5.977,-209.028,12.309
generated_Mean_Grätschwinkel,Grätschwinkel,6.776,-6.394,-215.268,12.652,-5.93,-209.275,13.243
generated_Mean_Grätschwinkel,Grätschwinkel,7.526,-5.573,-206.1,14.384,-5.658,-206.205,14.287
generated_Mean_Grätschwinkel,Grätschwinkel,8.273,-5.744,-205.234,18.09,-5.409,-202.215,15.122
generated_Mean_Grätschwinkel,Grätschwinkel,8.934,-6.617,-199.68,16.69,-4.874,-196.45,13.905
generated_Mean_Grätschwinkel,Grätschwinkel,9.353,-3.211,-192.074,10.728,-3.467,-188.311,11.058
generated_Mean_Grätschwinkel,Grätschwinkel,9.479,-0.232,-181.377,7.207,-2.146,-178.157,8.319
generated_Mean_Grätschwinkel,Grätschwinkel,9.496,-0.752,-169.349,6.679,-2.031,-165.443,6.084
generated_Mean_Grätschwinkel,Grätschwinkel,9.434,-2.324,-149.024,1.861,-2.656,-150.172,4.011
generated_Mean_Grätschwinkel,Grätschwinkel,9.278,-2.216,-143.078,5.082,-3.456,-134.985,3.121
generated_Mean_Grätschwinkel,Grätschwinkel,9.206,-4.751,-119.182,0.445,-4.841,-114.911,1.636
generated_Mean_Grätschwinkel,Grätschwinkel,9.223,-7.704,-91.632,-0.08,-6.325,-91.974,0.449
generated_Mean_Grätschwinkel,Grätschwinkel,9.118,-9.568,-68.019,-0.169,-6.984,-69.282,-0.333
generated_Mean_Grätschwinkel,Grätschwinkel,8.824,-8.371,-47.452,-2.099,-6.122,-47.444,-1.314
generated_Mean_Grätschwinkel,Grätschwinkel,8.58,-3.258,-24.708,-1.815,-4.002,-26.09,-2.09
generated_Mean_Grätschwinkel,Grätschwinkel,8.391,-1.217,-2.063,-2.688,-2.067,-5.417,-2.648
generated_Mean_Grätschwinkel,Grätschwinkel,8.181,-0.185,14.444,-4.93,-0.863,12.992,-3.016
generated_Mean_Grätschwinkel,Grätschwinkel,8.013,0.733,32.178,-4.925,-0.058,30.677,-2.237
generated_Mean_Grätschwinkel,Grätschwinkel,8.033,1.132,50.7,0.051,-0.006,47.167,-0.013
generated_Mean_Grätschwinkel,Grätschwinkel,8.127,-0.304,64.502,6.823,-0.79,62.325,2.066
generated_Mean_Grätschwinkel,Grätschwinkel,8.144,-2.625,77.98,4.44,-1.917,75.096,1.371
generated_Mean_Grätschwinkel,Grätschwinkel,8.086,-2.86,88.041,-0.975,-2.741,85.888,-1.291
generated_Mean_Grätschwinkel,Grätschwinkel,7.992,-3.795,95.729,-6.245,-3.544,95.732,-4.187
generated_Mean_Grätschwinkel,Grätschwinkel,7.781,-4.884,108.552,-7.501,-4.105,105.082,-5.822
generated_Mean_Grätschwinkel,Grätschwinkel,7.47,-5.452,115.756,-8.239,-4.27,112.397,-6.276
generated_Mean_Grätschwinkel,Grätschwinkel,7.163,-3.996,120.292,-3.831,-3.861,117.428,-5.644
generated_Mean_Grätschwinkel,Grätschwinkel,6.804,-2.39,122.458,-4.332,-3.32,120.606,-5.564
generated_Mean_Grätschwinkel,Grätschwinkel,6.484,-2.851,124.044,-5.407,-3.422,122.529,-6.32
generated_Mean_Grätschwinkel,Grätschwinkel,6.238,-3.5,125.631,-10.862,-3.674,123.768,-7.654
generated_Mean_Grätschwinkel,Grätschwinkel,5.906,-4.382,126.279,-9.335,-4.138,123.651,-7.123
generated_Mean_Grätschwinkel,Grätschwinkel,5.408,-5.097,125.853,-5.912,-4.494,122.179,-5.558
generated_Mean_Grätschwinkel,Grätschwinkel,4.925,-4.972,119.163,-1.51,-4.363,118.432,-3.839
generated_Mean_Grätschwinkel,Grätschwinkel,4.62,-3.689,114.651,-2.164,-3.82,113.895,-3.292
generated_Mean_Grätschwinkel,Grätschwinkel,4.337,-2.909,111.557,-6.491,-3.297,109.202,-3.346
generated_Mean_Grätschwinkel,Grätschwinkel,4.101,-2.57,104.581,-1.434,-3.114,102.801,-2.046
generated_Mean_Grätschwinkel,Grätschwinkel,3.897,-2.988,95.577,0.778,-3.01,95.655,-0.571
generated_Mean_Grätschwinkel,Grätschwinkel,3.733,-2.716,88.717,1.032,-2.865,88.582,0.247
generated_Mean_Grätschwinkel,Grätschwinkel,3.553,-1.772,79.007,0.711,-2.848,81.652,0.352
generated_Mean_Grätschwinkel,Grätschwinkel,3.387,-3.517,74.517,-1.339,-3.615,76.044,0.252
generated_Mean_Grätschwinkel,Grätschwinkel,3.166,-4.969,71.633,0.057,-4.359,71.218,0.968
generated_Mean_Grätschwinkel,Grätschwinkel,2.999,-4.927,66.145,4.262,-4.817,66.296,1.96
generated_Mean_Grätschwinkel,Grätschwinkel,2.868,-5.979,60.342,3.529,-5.14,61.4,2.049
generated_Mean_Grätschwinkel,Grätschwinkel,2.719,-6.82,55.996,2.485,-4.88,57.343,1.266
generated_Mean_Grätschwinkel,Grätschwinkel,2.59,-2.937,54.227,-1.3,-3.727,54.189,-0.285
generated_Mean_Grätschwinkel,Grätschwinkel,2.469,-2.458,51.34,-2.525,-2.918,51.297,-1.254
generated_Mean_Grätschwinkel,Grätschwinkel,2.351,-3.079,48.797,-2.477,-2.462,48.244,-1.507
generated_Mean_Grätschwinkel,Grätschwinkel,2.293,-1.505,45.094,-1.188,-1.695,44.875,-1.125
generated_Mean_Grätschwinkel,Grätschwinkel,2.23,-0.378,40.508,-2.162,-1.099,41.359,-0.573
generated_Mean_Grätschwinkel,Grätschwinkel,2.244,-0.092,35.707,-0.695,-0.92,38.498,1.039
generated_Mean_Grätschwinkel,Grätschwinkel,2.306,-1.843,35.719,3.337,-1.11,37.203,3.767
generated_Mean_Grätschwinkel,Grätschwinkel,2.426,-1.64,34.8,6.907,-0.911,37.121,6.642
generated_Mean_Grätschwinkel,Grätschwinkel,2.57,-0.476,38.374,10.667,-0.539,38.576,9.394
generated_Mean_Grätschwinkel,Grätschwinkel,2.677,1.341,40.708,12.633,-0.157,40.174,11.609
generated_Mean_Grätschwinkel,Grätschwinkel,2.819,0.865,43.296,14.148,-0.729,41.151,13.383
generated_Mean_Grätschwinkel,Grätschwinkel,3.036,-1.19,42.642,16.4,-2.369,41.191,14.749
generated_Mean_Grätschwinkel,Grätschwinkel,3.232,-5.852,41.632,16.048,-4.57,40.219,15.144
generated_Mean_Grätschwinkel,Grätschwinkel,3.303,-8.337,37.232,17.013,-6.1,38.147,14.926
generated_Mean_Grätschwinkel,Grätschwinkel,3.307,-8.378,33.024,16.124,-6.317,36.591,13.218
generated_Mean_Grätschwinkel,Grätschwinkel,3.56,-7.085,31.274,12.442,-5.177,37.132,9.507
generated_Mean_Grätschwinkel,Grätschwinkel,4.541,-4.418,37.971,6.018,-3.037,41.03,3.689
generated_Mean_Grätschwinkel,Grätschwinkel,6.95,0.477,40.776,-4.992,-0.211,47.626,-2.834
generated_Mean_Grätschwinkel,Grätschwinkel,11.535,3.914,68.948,-16.494,2.434,56.948,-8.288
generated_Mean_Grätschwinkel,Grätschwinkel,19.171,7.944,72.403,-23.785,3.753,60.602,-7.648
generated_Mean_Grätschwinkel,Grätschwinkel,28.42,3.124,55.811,8.285,2.742,59.135,0.684
generated_Mean_Grätschwinkel,Grätschwinkel,39.172,-1.477,62.414,7.389,1.422,59.715,5.03
generated_Mean_Grätschwinkel,Grätschwinkel,50.467,-2.341,56.895,10.7,1.569,58.628,6.495
generated_Mean_Grätschwinkel,Grätschwinkel,61.038,-0.689,77.273,3.366,4.234,56.641,5.615
generated_Mean_Grätschwinkel,Grätschwinkel,72.015,17.828,68.702,10.827,8.343,40.981,4.816
generated_Mean_Grätschwinkel,Grätschwinkel,83.666,16.043,-72.388,10.331,9.376,13.51,0.315
generated_Mean_Fliffis C,Fliffis C,95.114,25.133,26.011,-7.711,21.675,43.252,0.266
generated_Mean_Fliffis C,Fliffis C,98.612,5.174,2.97,7.252,10.88,-3.962,8.497
generated_Mean_Fliffis C,Fliffis C,98.853,4.274,-47.601,17.51,4.167,-51.369,16.944
generated_Mean_Fliffis C,Fliffis C,94.365,0.735,-95.065,27.518,-1.908,-100.252,23.746
