SprungID,Sprungtyp,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,25_Acc_N_Fil,25_Gyro_x_R,25_Gyro_y_R,25_Gyro_z_R,25_Gyro_x_Fil,25_Gyro_y_Fil,25_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,75_Acc_N_Fil,75_Gyro_x_R,75_Gyro_y_R,75_Gyro_z_R,75_Gyro_x_Fil,75_Gyro_y_Fil,75_Gyro_z_Fil
0609-1-01-189,Von Bauch in Stand,32.679,-7.661,-22.408,-14.971,-8.202,-23.45,-14.95,0.783,10.663,5.703,-6.164,10.872,5.617,-5.966,0.836,-1.031,-1.722,6.772,-0.968,-1.409,6.696,19.682,14.917,118.762,14.184,14.397,119.181,14.348
20191007-1150-FRANKFURT_2-01-84,Barani A,26.634,-50.336,-190.694,69.338,-49.064,-188.25,70.36,11.152,-141.19,-86.677,196.02,-141.319,-84.984,195.457,10.969,-71.383,129.572,173.664,-70.709,128.682,173.834,17.159,35.248,286.367,24.428,35.079,284.443,24.53
20190930-1153-FRANKFURT_1-01-78,Salto B,27.967,-12.064,-18.319,-9.333,-10.819,-14.616,-7.183,23.001,59.128,496.436,18.655,57.976,491.285,17.208,5.382,7.376,136.657,15.409,7.675,139.232,15.473,19.782,12.86,112.549,-7.059,12.681,111.174,-7.008
20190930-1247-FRANKFURT_2-01-204,Strecksprung,27.07,15.255,40.911,86.288,15.846,40.432,84.54,1.15,4.736,-1.474,119.497,6.007,-0.95,119.613,1.974,73.03,-6.712,175.452,72.008,-6.493,175.846,16.916,14.992,20.04,88.603,15.628,19.435,89.083
20191001-1202-FRANKFURT_2-01-154,Salto A,28.238,-7.311,-209.757,8.518,-7.642,-206.093,7.175,8.745,-9.809,-211.854,-15.118,-9.43,-212.29,-15.764,8.472,-16.122,-218.936,-1.865,-16.313,-218.965,-1.781,20.382,-39.347,-229.42,-37.306,-38.777,-225.583,-27.517
0609-1-01-595,Doppelsalto B,27.493,10.593,122.426,-23.172,10.633,125.613,-22.937,31.967,-29.721,633.456,3.875,-30.405,629.854,3.466,28.28,42.593,554.827,-16.898,43.637,553.417,-17.021,19.637,5.139,203.327,-7.77,4.836,201.486,-6.632
20191007-1524-FRANKFURT_1-01-91,Fliffis- Rudi B,55.694,-43.463,-588.427,68.246,-43.273,-584.69,68.88,35.981,32.923,-483.818,345.73,34.106,-476.525,345.258,35.671,324.591,-70.216,841.703,323.929,-76.327,837.978,31.467,98.167,364.893,119.465,94.962,366.644,122.772
0609-4-01-538,Barani C,33.343,19.782,-255.812,40.672,19.205,-255.11,40.377,10.356,-15.744,-132.924,170.412,-15.482,-131.983,170.233,6.011,-58.095,73.63,204.47,-58.061,71.932,204.521,18.852,-4.22,141.172,37.437,-4.415,140.197,38.043
20191008-1157-FRANKFURT_1-01-355,Barani A,25.751,-0.829,-147.437,83.164,-2.022,-153.446,86.226,9.025,-146.434,-67.153,244.765,-144.205,-64.967,244.881,7.737,10.912,139.68,142.848,9.359,139.214,142.475,16.908,50.163,265.931,-20.802,49.801,263.08,-23.129
20190930-1247-FRANKFURT_2-01-264,Cody C,39.565,-21.975,31.483,-24.751,-22.353,35.113,-22.111,21.449,-14.876,442.344,3.251,-14.676,440.899,2.708,6.397,-12.377,168.641,8.455,-12.451,169.133,8.793,20.935,13.612,191.778,19.874,12.23,192.442,18.142
0609-1-01-780,Von Bauch in Stand,24.206,-3.741,-35.599,8.75,-4.057,-35.113,6.056,0.946,6.855,7.001,10.812,6.919,6.761,11.146,1.077,16.358,22.168,5.431,16.12,22.408,5.222,17.394,-11.366,90.51,2.196,-10.789,90.46,2.436
20191008-1207-FRANKFURT_2-01-142,Barani A,29.956,-69.258,-183.121,73.534,-66.928,-180.411,72.289,9.203,-118.03,-159.877,137.109,-117.73,-158.062,137.337,10.438,-93.69,107.126,240.195,-94.084,105.328,239.272,14.992,-21.625,264.456,51.544,-18.464,260.703,53.093
20191001-1148-FRANKFURT_1-01-21,Strecksprung,17.224,-1.221,80.889,-6.816,-0.869,81.296,-5.313,1.009,3.543,-51.226,24.747,3.532,-51.176,23.616,1.931,-16.158,-116.428,21.083,-15.688,-115.572,21.371,21.55,-10.018,62.823,-4.024,-10.466,62.044,-5.264
0609-1-01-314,Salto C,26.988,11.921,99.438,-13.249,12.398,103.208,-13.316,15.081,29.456,450.061,-0.503,29.274,444.91,-0.503,3.523,26.561,125.643,-1.638,26.647,126.29,-1.912,16.828,15.221,104.783,-4.533,14.466,107.516,-4.777
20191008-1157-FRANKFURT_1-01-99,Strecksprung,19.406,2.08,52.366,9.563,2.141,51.048,9.318,1.58,4.291,-50.283,12.69,4.377,-50.212,12.625,1.083,0.387,-46.329,6.555,0.253,-46.288,6.337,21.11,3.241,60.934,-2.543,2.994,60.672,-1.935
20191007-1150-FRANKFURT_2-01-69,Salto B,28.971,0.323,39.115,4.444,1.343,38.367,3.505,14.395,42.034,344.045,-40.4,41.008,341.93,-41.096,12.777,23.902,289.908,-7.657,24.06,289.771,-8.149,19.012,27.699,166.89,12.336,25.821,164.665,10.162
0609-1-01-864,Bauchsprung,24.54,-9.839,-20.926,3.276,-9.548,-21.287,3.124,0.741,-0.944,-74.44,-18.206,-0.872,-74.221,-18.095,1.244,15.079,-40.924,6.193,14.906,-40.909,6.032,21.688,-11.961,63.59,-14.067,-10.94,61.718,-13.198
0609-1-01-31,Salto C,26.843,10.258,61.48,-30.229,10.885,66.52,-29.111,15.319,12.823,476.42,-5.197,12.475,470.517,-6.161,2.591,21.272,126.576,-7.147,21.305,126.901,-7.381,20.622,7.202,74.876,2.694,6.298,73.467,2.781
20191008-1157-FRANKFURT_1-01-224,Baby- Fliffis C,32.941,4.121,-346.415,-24.139,4.156,-342.985,-22.991,23.258,-6.501,-301.152,215.587,-10.282,-299.616,214.561,10.257,-21.789,135.686,254.259,-18.192,134.535,252.785,22.67,-4.235,279.277,5.686,-4.531,276.831,4.731
20191007-1159-FRANKFURT_1-01-349,Baby- Fliffis C,30.066,-12.399,-298.74,-11.677,-11.809,-297.411,-10.992,19.757,-24.246,-285.888,185.483,-24.668,-285.31,185.907,9.994,-8.637,67.21,267.022,-8.71,67.894,265.67,25.956,-11.203,311.398,-24.389,-10.277,309.205,-25.331
0609-4-01-467,Strecksprung,23.042,-4.348,37.029,3.369,-4.385,36.738,2.684,1.002,-0.012,-46.12,6.201,0.051,-45.598,6.482,1.135,2.962,-26.503,1.619,2.918,-26.721,1.455,17.71,3.698,35.693,6.89,3.897,35.357,7.494
0827-BK2-01-10,Salto C,28.835,6.074,68.454,5.322,6.768,70.793,4.955,12.1,-3.179,355.032,-3.701,-3.245,352.311,-3.731,2.801,0.106,81.569,-7.737,-0.047,81.908,-7.419,18.632,-3.508,149.949,3.537,-3.159,148.894,3.481
20190930-1247-FRANKFURT_2-01-45,Salto A,27.308,20.44,186.88,1.302,19.253,187.469,0.792,7.035,5.695,198.27,-29.017,6.016,198.585,-28.585,7.439,-10.709,177.911,-26.024,-10.686,178.378,-26.264,23.005,-13.257,250.113,-9.948,-13.744,249.232,-10.319
0609-1-01-242,Von Bauch in Stand,24.89,-2.476,-26.174,9.49,-2.326,-25.503,7.222,0.65,-0.944,20.006,-1.762,-0.638,20.345,-1.972,0.682,0.531,12.588,-2.522,0.388,12.749,-2.193,20.306,7.328,77.84,15.58,6.862,78.844,15.676
0609-1-01-243,Doppelsalto B,24.967,13.098,145.632,-18.337,12.984,147.927,-19.143,29.582,-8.33,573.95,-4.484,-7.784,571.731,-3.68,33.562,40.163,626.958,-2.993,39.843,624.333,-2.576,18.149,22.861,241.034,-21.919,23.5,238.76,-22.183
20191001-1148-FRANKFURT_1-01-98,Strecksprung,23.158,-6.111,36.842,-14.209,-4.246,34.365,-12.457,0.756,6.867,-38.746,-6.743,6.637,-38.648,-6.436,0.911,-14.706,-47.789,15.9,-14.459,-47.356,15.987,19.2,14.581,11.017,-0.603,14.19,10.833,-2.145
20191007-1524-FRANKFURT_1-01-165,Fliffis- Rudi C,47.52,-94.531,-587.921,63.819,-92.081,-582.604,57.85,49.579,-99.023,-587.004,208.552,-93.806,-586.241,216.568,41.898,331.197,-66.222,1007.335,320.774,-66.499,995.274,24.768,66.209,385.795,213.936,70.441,371.552,233.113
20190930-1247-FRANKFURT_2-01-107,Cody C,39.166,-25.786,24.516,12.229,-25.284,27.24,11.469,23.513,-14.794,508.384,-6.55,-14.93,506.773,-4.87,6.103,-32.246,157.774,13.347,-32.319,159.779,12.924,14.999,5.795,181.607,9.973,4.889,179.226,10.302
20191007-1524-FRANKFURT_1-01-35,Barani A,30.074,-80.31,-140.099,88.063,-79.686,-139.963,86.425,7.557,-159.037,-93.073,126.062,-157.88,-91.508,126.279,8.014,-91.008,110.964,149.42,-91.454,110.198,148.738,22.316,-43.175,273.414,-14.398,-44.048,272.795,-9.362
20190930-1616-FRANKFURT_1-01-15,Salto A,31.456,-2.152,181.021,15.158,-0.782,184.558,14.001,6.588,11.798,189.765,-4.091,11.844,189.662,-4.129,6.756,-2.709,192.309,-5.047,-2.746,192.516,-5.304,20.673,1.434,199.185,2.309,1.413,198.236,2.677
20190930-1247-FRANKFURT_2-01-176,Fliffis C,44.704,-42.264,-501.071,-4.865,-41.259,-499.385,-4.895,51.376,-54.986,-624.143,23.898,-53.452,-620.503,26.52,16.912,-98.423,8.41,274.851,-99.469,5.777,271.372,26.31,-50.898,224.599,62.15,-51.601,223.283,64.103
0609-1-01-741,Bauchsprung,23.467,-10.248,-7.441,5.795,-9.971,-8.145,5.382,0.707,-0.378,-84.475,-9.328,-0.418,-84.064,-9.219,1.896,0.953,-67.582,-0.305,0.974,-67.77,-0.306,14.34,-2.846,67.799,-2.927,-2.95,67.186,-4.936
0609-4-01-75,Salto C,28.47,-0.583,136.846,8.622,-1.154,137.419,8.854,10.826,-2.316,307.869,6.543,-2.378,307.039,5.908,3.4,5.386,136.099,7.087,5.396,135.739,7.191,10.295,-4.557,135.261,-5.69,-4.556,131.517,-4.885
0827-BK2-02-19,Salto C,25.775,7.222,71.333,-20.676,7.807,74.37,-19.752,17.272,41.502,463.172,-34.481,40.764,458.465,-34.436,2.62,16.54,108.128,-34.618,16.599,108.918,-34.581,15.426,-2.238,91.466,-10.081,-2.45,91.394,-10.661
20191008-1157-FRANKFURT_1-01-21,Salto A,21.845,-7.921,224.814,-19.019,-7.634,222.253,-17.957,7.344,-16.716,219.511,7.844,-16.247,218.769,8.056,6.893,2.93,160.645,-11.453,2.592,160.938,-11.539,21.84,-14.521,223.067,7.362,-14.701,222.315,6.599
20191008-1207-FRANKFURT_2-01-229,Salto A,23.576,10.837,161.21,-14.464,11.349,162.386,-11.699,8.043,12.761,211.492,-16.368,12.971,211.235,-16.668,7.373,6.23,202.992,-22.847,6.24,202.601,-22.731,23.091,12.199,263.613,-23.771,11.643,263.958,-25.071
0609-1-01-839,Strecksprung,23.9,-3.627,15.752,-13.821,-3.642,16.02,-13.55,0.548,9.421,-23.814,-3.788,9.444,-23.663,-4.043,0.454,8.338,-22.264,2.053,8.291,-22.261,2.011,16.59,-3.436,23.465,16.202,-3.036,23.443,16.585
0609-1-01-58,Fliffis C,46.125,-111.25,-436.984,20.151,-110.043,-436.78,19.306,46.29,-96.797,-525.71,-72.992,-95.111,-525.025,-71.177,15.215,265.594,-7.414,-240.838,262.717,-6.432,-241.85,20.629,20.54,206.475,-87.961,21.4,205.51,-88.083
0609-1-01-767,Doppelsalto C,27.238,8.679,173.497,-13.831,8.658,178.027,-13.493,51.862,-18.83,774.812,-22.282,-18.573,769.074,-22.727,28.058,34.069,529.252,-43.638,33.238,528.925,-43.167,24.79,-28.811,179.725,-8.108,-28.254,179.51,-6.598
20191008-1207-FRANKFURT_2-01-79,Schraubensalto A,22.97,91.943,204.479,116.667,91.871,203.55,115.64,8.862,140.2,-98.422,301.289,138.544,-97.956,301.495,11.598,-60.835,39.788,363.075,-59.876,39.074,361.49,21.676,3.018,266.72,48.38,1.631,267.218,48.336
0609-4-01-32,Fliffis B,50.7,-29.812,-438.856,12.089,-29.056,-433.448,11.802,25.019,4.15,-279.341,129.618,2.5,-280.222,130.312,19.546,-213.207,136.558,263.528,-211.264,135.956,262.463,25.931,-3.052,248.175,44.467,-3.882,247.157,44.73
0609-4-01-422,Salto C,29.809,-18.376,129.562,13.35,-17.873,130.756,13.965,10.31,3.062,328.929,12.695,3.255,328.189,11.923,3.319,-0.047,129.467,3.208,-0.185,129.457,3.309,9.165,5.5,119.362,-4.885,5.301,115.497,-4.389
0115-JANEIKE-01-135,Fliffis- Rudi B,55.896,-128.543,-538.357,16.861,-126.635,-531.053,16.588,39.182,-228.052,-425.461,-304.479,-226.713,-425.972,-306.013,39.81,-212.92,-172.44,-840.318,-213.479,-172.328,-834.802,30.93,111.828,281.015,-159.778,111.105,281.385,-163.816
20191007-1159-FRANKFURT_1-01-292,Salto A,21.964,-18.271,229.847,-0.724,-18.353,229.188,-1.757,8.108,0.733,222.603,13.405,0.342,221.297,13.71,7.017,1.538,170.935,-3.1,1.829,171.431,-2.953,18.203,2.437,211.313,-19.658,2.617,208.4,-19.258
0115-MORITZ-03-26,Salto C,22.211,27.03,127.644,-18.07,25.876,128.175,-17.641,7.695,-2.535,223.006,-25.793,-2.545,222.636,-25.76,7.133,-6.977,246.797,-7.011,-6.865,246.947,-7.128,15.847,19.068,229.749,20.325,18.513,227.413,21.654
20190930-1247-FRANKFURT_2-01-152,Barani C,31.591,-30.321,-246.509,39.26,-31.188,-243.762,39.94,12.027,-50.274,-127.619,157.434,-49.777,-130.675,157.319,6.108,-116.778,44.912,146.895,-116.703,47.745,146.055,19.381,-34.577,156.677,67.581,-35.819,156.79,68.027
20191007-1159-FRANKFURT_1-01-388,Baby- Fliffis C,35.939,-50.991,-237.637,7.784,-51.469,-238.205,7.11,21.081,-38.343,-436.207,56.146,-36.95,-435.6,58.377,9.672,33.735,-25.732,315.762,32.82,-25.498,313.489,19.421,36.661,265.864,56.374,35.807,265.779,56.221
0115-JANEIKE-01-119,Strecksprung,23.805,4.183,10.352,2.823,4.544,12.421,2.498,0.518,8.601,-10.811,-1.613,8.643,-10.393,-1.335,1.077,-2.816,14.683,-0.179,-2.776,14.268,-0.006,14.108,-0.034,14.735,6.526,-0.431,14.903,6.067
20191008-1207-FRANKFURT_2-01-49,Salto A,20.239,-0.917,141.156,-33.858,-0.187,139.865,-32.448,8.393,16.919,244.397,-37.712,16.865,243.375,-37.64,6.741,1.708,187.567,-23.488,1.53,188.023,-24.045,29.679,17.711,266.95,-36.595,16.747,265.427,-36.426
20190930-1153-FRANKFURT_1-01-142,Barani A,32.478,-9.317,-105.196,34.66,-9.279,-103.235,34.962,8.328,-118.31,-157.242,129.162,-118.945,-155.801,129.293,8.408,-145.933,76.37,190.958,-145.727,75.301,190.284,17.616,12.748,189.847,47.321,12.242,189.334,48.236
0827-BK2-02-47,Salto C,28.007,3.18,38.529,-31.209,2.971,42.502,-31.374,19.158,13.428,477.899,-32.659,13.387,472.808,-32.192,2.244,6.649,113.962,-28.569,6.885,114.866,-28.625,13.872,14.311,101.595,-21.92,14.263,99.438,-20.75
0609-1-01-687,Bauchsprung,22.097,1.1,-9.253,-4.475,1.082,-9.125,-4.813,0.932,-1.554,-91.007,-9.115,-1.162,-90.482,-9.166,1.324,9.275,-48.894,9.678,9.127,-48.755,9.637,22.241,-8.609,69.61,-5.758,-7.777,68.36,-5.153
0115-MORITZ-03-122,Strecksprung,20.153,12.118,34.665,5.717,11.936,35.0,5.054,0.765,0.378,-35.502,-2.497,0.544,-35.575,-2.151,0.805,10.384,-30.368,14.066,10.224,-30.333,13.803,14.571,-21.935,15.426,6.195,-21.691,14.66,7.152
20191007-1524-FRANKFURT_1-01-213,Fliffis- Rudi C,46.643,-46.553,-605.655,43.187,-44.336,-600.508,39.879,49.224,-104.571,-569.411,224.864,-101.657,-569.456,235.147,39.397,285.08,-128.462,959.678,278.314,-123.847,947.37,25.13,78.855,346.74,270.278,76.949,336.027,288.362
20190930-1247-FRANKFURT_2-01-128,Cody C,37.121,-27.964,48.501,-8.124,-27.261,49.696,-6.138,22.346,-13.141,463.049,-7.138,-12.975,465.433,-7.782,5.884,-10.393,153.749,15.172,-10.636,151.802,15.53,20.916,22.381,188.36,27.171,21.585,188.149,25.401
20191001-1148-FRANKFURT_1-01-145,Baby- Fliffis C,32.506,4.979,-334.821,-15.781,4.218,-330.579,-14.095,18.169,-68.424,-219.173,231.254,-66.289,-220.555,231.115,10.86,-21.515,154.384,215.654,-23.427,152.334,213.788,29.546,-15.501,281.517,-17.154,-14.03,292.581,-14.388
20191001-1148-FRANKFURT_1-01-54,Salto rw A,17.721,-22.532,261.183,8.454,-21.832,256.485,7.173,7.934,-3.246,225.963,16.237,-3.509,223.838,15.679,6.356,-1.503,149.435,-5.558,-1.657,150.033,-5.502,24.413,-15.857,171.198,-13.475,-15.049,175.186,-15.753
0609-1-01-759,Doppelsalto C,28.414,24.615,162.868,-11.523,24.054,164.722,-13.263,44.397,-24.952,677.622,-30.706,-25.253,675.313,-29.009,34.496,30.537,597.967,-5.117,30.054,596.753,-6.101,16.997,40.877,234.732,-28.057,41.234,233.314,-27.772
0609-1-01-694,Doppelsalto C,28.796,15.456,175.686,-13.057,14.714,180.81,-13.955,50.438,-10.697,764.154,-13.593,-10.159,758.98,-12.464,28.225,28.424,534.127,3.542,28.286,532.674,3.103,18.221,7.261,204.721,-23.301,7.325,202.945,-21.574
0609-1-01-495,Strecksprung,25.847,0.348,38.19,-0.607,0.565,38.373,-0.646,0.438,-7.741,-25.608,8.269,-7.503,-25.101,8.431,1.141,6.733,-9.539,-7.066,6.382,-9.679,-6.96,16.457,4.785,8.883,6.005,5.077,8.59,5.529
0609-4-01-586,Barani C,31.478,1.802,-277.418,67.61,0.892,-276.402,66.991,11.913,10.058,-138.613,208.051,10.033,-138.697,207.026,6.072,-32.362,92.048,205.304,-32.061,91.595,205.787,21.637,10.748,149.002,39.793,11.03,148.917,40.011
0827-BK2-01-16,Salto C,31.52,3.429,52.185,-0.157,3.394,55.779,-1.171,13.825,6.466,390.366,-8.963,6.455,386.577,-8.795,2.479,5.587,98.344,-14.399,5.574,98.418,-14.031,16.941,-2.095,116.514,3.081,-1.2,115.519,2.167
20190930-1616-FRANKFURT_1-01-321,Strecksprung,23.345,-3.466,59.035,18.051,-3.2,59.418,17.818,0.895,-2.325,-22.113,6.015,-2.265,-22.108,6.249,0.873,8.457,-44.244,-9.75,8.348,-44.204,-9.71,17.376,-8.559,17.707,-9.609,-8.464,17.435,-9.269
0115-CHARI-05-61,Salto B,33.258,-3.017,-1.193,-2.299,-2.76,2.808,-2.527,18.384,-2.993,430.215,-5.682,-3.239,424.955,-6.408,4.276,7.749,155.611,-1.632,7.724,156.863,-1.258,14.74,0.354,106.803,-28.92,1.061,105.235,-27.904
20191007-1159-FRANKFURT_1-01-345,Grätschwinkel,22.905,-10.821,-55.824,10.605,-10.461,-56.537,11.306,11.197,-10.675,-128.639,-0.06,-11.664,-128.185,-0.807,4.91,-8.804,141.517,-27.767,-8.608,141.394,-26.745,19.479,-11.738,19.814,0.174,-11.426,18.326,-0.296
0115-CHARI-05-43,Strecksprung,23.64,-9.953,68.318,-31.084,-9.666,68.55,-30.893,1.019,4.231,-34.319,7.299,3.895,-34.373,7.366,1.261,-11.771,-77.686,-12.793,-11.644,-77.318,-12.727,19.282,-11.307,13.711,-25.001,-11.261,13.21,-25.148
0609-1-01-829,Von Bauch in Stand,25.556,3.13,-23.515,11.122,2.875,-22.89,10.773,0.96,-3.846,3.356,9.809,-3.914,3.413,9.579,0.932,16.208,21.593,-12.22,15.697,21.97,-12.052,20.013,1.808,101.822,18.33,2.41,102.185,17.501
0609-1-01-291,Salto C,30.937,8.667,190.708,-9.778,8.818,191.478,-9.964,12.647,21.782,349.362,-10.128,21.835,347.531,-9.917,5.623,20.998,182.571,-10.056,20.852,183.873,-10.242,16.298,10.009,197.542,-2.738,10.093,194.503,-1.828
20191007-1150-FRANKFURT_2-01-167,Salto B,28.967,4.151,33.979,-12.582,4.879,35.774,-11.301,16.095,31.612,385.948,-34.477,30.577,381.558,-35.626,11.441,15.537,257.107,0.161,15.698,258.814,0.164,19.003,34.826,156.962,10.054,32.814,156.477,10.195
0609-4-01-403,Fliffis B,52.299,-23.384,-455.814,30.602,-22.576,-449.718,31.594,22.489,-22.76,-238.695,151.155,-24.2,-239.127,150.631,21.17,-206.125,124.407,286.118,-204.349,123.067,285.273,17.408,-10.288,293.596,50.642,-10.153,289.084,51.722
0110-JANEIKE-01-92,Strecksprung,27.921,-11.488,61.759,-12.637,-11.071,61.227,-12.805,0.79,0.097,-47.09,-15.558,-0.217,-46.108,-15.25,0.642,-2.424,-48.145,-8.168,-2.374,-48.129,-8.227,14.405,-1.909,-1.38,-14.749,-1.906,-1.742,-14.831
20191007-1524-FRANKFURT_1-01-146,Fliffis C,47.887,-5.806,-447.995,15.252,-5.401,-440.419,11.114,53.654,23.088,-660.323,73.447,22.047,-658.835,71.922,28.323,-87.248,-124.562,396.026,-85.269,-124.685,393.38,31.114,88.549,331.523,94.264,83.614,338.17,81.606
20190930-1247-FRANKFURT_2-01-184,Strecksprung,24.724,-14.097,54.158,14.355,-13.34,55.111,13.994,1.043,-0.721,-40.661,-15.674,-0.914,-40.749,-15.253,1.004,3.812,-40.475,-1.245,3.717,-40.687,-1.237,14.758,6.038,26.353,7.661,6.123,26.074,7.157
0609-1-01-439,Strecksprung,21.842,-3.766,22.745,-6.417,-3.715,23.727,-6.938,0.502,-3.688,-18.123,-17.502,-3.577,-18.141,-17.329,0.383,3.232,-27.687,13.073,3.108,-27.442,12.955,17.805,8.643,2.733,15.919,8.756,2.568,15.31
0609-4-01-574,Barani C,30.888,19.904,-257.035,52.073,19.746,-255.684,52.343,11.724,3.936,-134.488,215.868,3.316,-135.538,216.061,5.74,-44.761,84.276,196.738,-43.601,85.067,196.164,19.891,8.188,153.831,34.797,7.964,152.894,35.227
0609-4-01-387,Salto C,27.506,-9.125,121.154,10.599,-9.291,122.809,10.223,10.909,-2.31,335.666,17.088,-2.36,333.708,17.059,3.135,8.375,136.913,9.938,8.432,136.714,10.168,19.756,2.412,118.331,-6.347,2.623,116.791,-6.059
20191007-1159-FRANKFURT_1-01-229,Barani A,29.17,7.085,-183.737,52.329,5.92,-182.572,54.697,10.435,-104.869,-68.002,288.062,-104.103,-66.544,285.195,9.215,-14.678,183.767,110.423,-14.906,183.848,111.87,25.073,-16.252,250.411,-19.29,-14.702,248.904,-18.519
0609-1-01-497,Strecksprung,20.233,0.376,27.928,-10.728,0.344,28.282,-10.526,0.407,2.068,-18.833,8.017,2.052,-18.483,7.534,0.535,0.909,-29.446,-8.336,0.905,-29.47,-7.877,17.009,2.706,29.777,7.461,1.955,29.675,7.557
0609-1-01-855,Von Bauch in Stand,24.717,9.505,-31.323,-3.41,8.809,-30.101,-2.559,0.913,0.418,40.534,-0.536,0.954,40.618,-0.355,0.96,0.771,19.617,5.296,0.658,19.359,5.1,18.093,0.547,63.275,3.851,0.444,64.33,4.108
20191007-1159-FRANKFURT_1-01-416,Barani C,32.35,37.323,-333.787,32.384,37.321,-329.756,32.166,9.482,-71.432,-83.86,213.679,-71.254,-86.326,213.498,7.481,-54.583,96.557,196.264,-55.321,95.299,195.78,23.678,-30.648,217.963,31.289,-29.709,221.473,31.854
0609-4-01-31,Salto C,28.768,-7.475,150.19,8.511,-7.808,150.152,9.187,10.946,-1.286,304.549,9.888,-0.97,304.47,8.867,3.573,3.301,143.802,11.105,3.071,143.709,10.982,10.91,8.339,132.538,-2.599,7.789,128.178,-2.143
20191001-1202-FRANKFURT_2-01-25,Cody C,37.325,-8.455,0.886,38.962,-7.479,-7.472,35.313,29.704,-58.031,-636.863,-32.229,-57.064,-631.721,-30.619,6.411,-23.378,-181.648,7.301,-23.886,-183.615,6.548,17.14,-30.091,-179.432,-36.635,-30.943,-177.205,-30.681
0609-1-01-557,Salto C,26.373,6.011,89.366,-20.934,6.279,93.995,-20.252,14.019,29.443,433.262,13.581,29.479,428.209,12.604,2.908,20.383,120.67,-9.354,20.427,120.898,-9.779,22.264,12.724,112.432,-6.852,11.548,112.717,-6.151
20190930-1616-FRANKFURT_1-01-148,Fliffis C,51.16,-6.054,-449.152,-3.467,-5.662,-445.42,-2.758,34.21,16.203,-568.121,50.786,15.705,-566.347,52.313,17.697,-22.872,-56.066,299.255,-23.011,-58.087,297.246,22.663,-40.922,252.599,35.14,-41.721,254.725,39.782
0115-MORITZ-03-178,Fliffis aus B,48.354,-16.375,-494.478,49.368,-16.775,-491.315,48.334,23.478,-31.156,-255.989,-117.225,-29.575,-256.686,-116.404,17.446,237.086,99.439,-187.138,234.899,99.314,-187.148,26.979,20.221,261.938,-28.191,20.459,262.367,-28.754
0609-1-01-569,Salto C,24.983,7.821,73.729,-22.615,7.914,78.043,-21.228,14.607,20.246,447.745,-1.113,20.23,441.615,-1.906,2.644,13.456,88.746,-13.803,13.775,90.466,-14.156,22.046,7.108,152.133,-2.733,6.838,152.939,-2.449
0609-4-01-21,Salto C,26.998,-11.149,131.635,9.41,-11.189,132.49,9.233,10.661,9.804,325.475,15.477,9.753,324.179,15.143,3.403,12.856,138.543,3.757,12.761,138.207,3.802,10.187,0.923,118.708,-16.301,1.146,114.437,-16.259
0609-4-01-227,Schraubensalto C,25.178,92.634,170.888,147.477,92.984,169.092,148.287,11.922,111.024,-105.799,415.614,110.082,-103.829,413.979,9.212,-88.563,137.938,229.385,-88.632,136.633,229.547,22.662,4.687,173.492,33.852,5.102,172.959,34.692
20191007-1534-FRANKFURT_2-01-118,Schraubensalto A,26.317,91.93,185.589,118.546,93.54,186.0,119.111,9.062,140.698,-89.701,371.064,139.665,-88.162,370.803,10.115,-76.901,74.681,246.807,-76.104,74.88,246.409,27.328,4.682,251.035,24.0,4.315,249.35,26.392
0115-CHARI-05-62,Fliffis- Rudi B,48.201,29.465,-486.726,5.428,29.269,-484.189,5.525,34.733,143.347,-394.427,376.726,144.916,-393.72,375.868,28.216,243.379,-145.191,666.891,242.138,-145.126,663.892,25.418,-20.31,339.557,42.67,-21.698,336.373,46.546
0827-BK2-01-77,Salto B,28.283,6.028,-14.196,-10.706,6.159,-12.045,-10.281,16.589,10.885,441.556,-4.529,10.507,436.477,-4.977,4.0,-0.274,70.768,-17.815,0.101,73.452,-17.482,18.49,-7.033,181.379,-4.019,-7.125,180.031,-3.621
20191001-1148-FRANKFURT_1-01-247,Salto rw A,19.38,1.214,255.138,-14.733,0.768,252.345,-16.632,8.053,-4.171,207.134,13.715,-4.15,206.713,14.392,6.58,3.577,153.689,-18.435,3.456,154.723,-18.19,21.829,-32.092,221.631,3.803,-30.957,220.468,2.696
20191001-1148-FRANKFURT_1-01-139,Salto rw A,21.698,-6.414,223.865,-13.593,-6.062,220.206,-8.645,7.113,-2.463,214.193,16.35,-2.248,213.541,16.84,6.286,5.78,153.043,-1.971,5.937,153.943,-1.93,22.641,-7.301,185.561,-9.781,-7.672,186.452,-10.344
20190930-1616-FRANKFURT_1-01-257,Doppelsalto B,31.572,-3.54,102.429,1.774,-2.899,105.582,0.347,31.413,-29.512,552.283,-23.027,-28.642,548.646,-22.354,41.684,20.81,677.769,-25.49,19.877,677.12,-25.74,23.382,15.136,204.612,-3.742,14.21,204.079,-2.584
