SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20191007-1150-FRANKFURT_2-01-198,Fliffis C,-107.924,-402.243,209.199,107.924,402.243,209.199,126.555,667.887,224.062,-36.131,-208.401,10.867,-28.49,-272.958,9.086,-43.037,-27.107,153.83,-0.265,106.222,35.416,36.131,208.401,10.867,28.49,272.958,9.086,43.037,27.107,153.83,0.265,-106.222,35.416,36.515,208.401,14.002,28.49,272.958,19.505,43.037,80.306,153.83,18.513,106.222,36.725,95.02,45.84,-31.88,-23.4,18.64,-66.48,20.01,26.223,-112.48,-612.8,41.72,-105.94,-589.92,47.31,39.897,-114.8,-631.36,14.32,-113.05,-638.28,26.82,55.182,-79.48,-613.36,11.08,-80.83,-619.24,-2.88,64.694,-29.16,-687.24,7.72,-36.71,-704.08,8.74,54.461,-132.04,-628.68,170.44,-121.48,-593.4,191.74,25.543,-157.28,-104.28,451.88,-141.62,-103.71,447.83,18.865,-133.0,111.28,424.48,-120.03,132.95,401.93,17.833,-58.44,176.56,49.08,-54.82,161.51,47.03,9.057,35.96,321.16,159.32,32.87,310.86,125.67
0609-1-01-870,Von Bauch in Stand,1.557,29.178,12.606,1.557,29.178,12.606,27.533,76.362,48.861,-6.35,-20.73,2.266,3.212,2.825,12.547,0.721,13.259,-8.592,3.974,33.823,6.385,6.35,20.73,2.266,-3.212,-2.825,12.547,-0.721,-13.259,-8.592,-0.86,24.533,6.385,13.701,23.141,11.58,4.422,5.635,12.547,2.573,13.26,10.618,6.837,34.326,14.116,106.177,-31.28,-50.64,61.04,-1.18,-21.12,6.58,5.12,-40.64,-179.36,-81.52,-37.88,-129.27,-39.42,1.645,-46.72,-7.6,-10.16,-42.5,-3.51,-0.1,0.902,1.52,25.2,53.04,0.9,23.69,48.43,1.02,23.76,-10.48,36.08,19.54,-4.23,28.92,1.236,-2.32,-0.24,13.36,-2.28,3.9,10.84,0.739,-5.92,24.4,-32.56,-4.37,29.48,-34.84,1.082,4.48,40.08,-14.72,6.41,38.64,-16.43,1.088,23.04,8.88,43.28,21.89,9.54,37.87,7.858,7.76,59.92,-25.6,3.29,59.3,-14.76
20190930-1616-FRANKFURT_1-01-109,Strecksprung,-8.797,0.059,1.039,8.797,0.059,1.039,19.263,115.237,36.257,-4.515,36.907,7.908,-1.393,-14.474,1.449,-0.644,-18.595,-2.008,-2.245,-3.78,-6.31,4.515,36.907,7.908,1.393,-14.474,1.449,0.644,-18.595,-2.008,2.245,-3.78,-6.31,7.095,38.007,15.736,5.432,14.474,5.091,1.141,18.595,4.292,5.595,44.162,11.137,105.468,-20.48,129.08,-42.84,-21.82,135.73,-26.97,0.969,11.8,128.32,77.76,7.65,120.6,63.25,1.587,-16.64,12.4,-3.92,-14.39,10.56,-2.85,1.029,-16.8,-7.68,-9.52,-17.35,-10.46,-6.45,0.695,8.6,-41.64,10.32,6.91,-40.96,12.77,1.285,1.32,-38.36,11.0,2.38,-36.55,10.96,0.758,0.12,-46.04,3.04,-0.98,-45.21,2.94,1.117,-3.24,-33.72,-5.24,-1.81,-34.49,-6.53,1.266,-16.24,-75.12,-19.2,-17.89,-70.8,-17.7,10.437,-10.32,-44.0,-58.88,-3.76,-65.3,-12.14
20190930-1247-FRANKFURT_2-01-195,Barani C,-132.162,-68.347,177.188,132.162,68.347,177.188,136.672,286.511,190.351,-29.489,-123.417,19.111,-39.832,-44.255,58.295,-51.837,18.149,74.757,-11.005,81.175,25.025,29.489,123.417,19.111,39.832,44.255,58.295,51.837,-18.149,74.757,11.005,-81.175,25.025,29.839,124.048,24.163,40.359,52.564,60.767,51.837,28.724,74.757,14.637,81.175,30.663,110.014,8.52,17.72,45.52,22.07,24.25,34.32,8.652,-80.48,-176.88,180.08,-72.89,-226.3,124.38,16.567,-98.88,-413.12,-3.32,-97.45,-411.08,-5.4,8.708,-98.2,-189.48,82.2,-98.02,-193.34,89.63,14.126,-49.08,69.72,258.36,-39.93,38.87,217.62,6.966,-138.76,-59.28,133.56,-133.16,-65.49,134.79,6.203,-137.36,25.56,178.68,-133.54,28.98,174.74,5.249,-73.48,92.44,147.2,-73.98,93.38,147.44,5.258,-33.52,119.04,90.68,-35.08,116.33,89.44,4.214,8.52,167.04,32.6,-6.38,164.17,30.67
20191007-1150-FRANKFURT_2-01-83,Salto B,24.79,342.061,-8.573,24.79,342.061,8.573,35.714,402.083,43.597,1.788,13.626,4.277,9.717,158.179,-16.737,1.259,103.304,0.505,12.025,66.953,3.382,1.788,13.626,4.277,9.717,158.179,8.183,1.259,103.304,-0.505,12.025,66.953,-3.382,8.001,64.525,11.36,10.492,165.75,17.043,5.196,103.304,8.382,12.025,68.505,6.812,82.217,66.8,215.8,21.08,29.27,99.33,21.43,12.264,-10.8,206.28,26.28,-3.42,191.04,12.22,14.439,-9.12,-193.28,-15.12,-9.81,-189.29,13.82,6.101,4.0,168.12,-41.0,11.08,163.36,-33.69,19.477,24.64,544.96,-31.88,26.75,534.46,-37.1,24.826,-29.76,492.76,-36.84,-12.93,474.19,-34.78,8.323,-9.24,286.28,21.24,-6.93,280.01,17.68,6.362,19.48,138.12,25.52,16.47,139.83,19.82,7.546,12.88,148.16,9.32,9.8,146.79,8.95,5.315,25.76,195.36,12.0,28.06,198.48,4.95
20190930-1247-FRANKFURT_2-01-318,Schraubensalto,113.282,195.037,361.899,113.282,195.037,361.899,175.634,302.766,364.396,22.991,80.871,52.428,98.188,-16.208,126.622,8.694,20.031,157.922,-16.591,110.343,24.927,22.991,80.871,52.428,98.188,-16.208,126.622,8.694,20.031,157.922,-16.591,110.343,24.927,35.047,80.871,52.549,98.188,38.966,126.622,20.213,72.586,157.922,22.185,110.343,27.303,103.955,-10.4,144.2,-16.96,-16.12,157.86,35.61,1.183,8.84,234.6,108.2,9.76,222.45,103.05,5.601,129.44,138.28,163.48,127.7,132.69,162.52,3.94,236.08,84.96,222.88,237.55,73.64,218.23,5.374,217.52,-59.96,284.8,219.5,-61.52,282.69,10.7,99.84,-198.6,408.76,100.46,-191.93,404.62,11.886,63.8,-24.12,434.2,60.39,-19.58,431.79,9.213,-37.24,228.32,253.2,-35.51,221.11,243.84,8.209,-45.8,213.6,64.84,-45.68,221.57,67.64,3.69,-74.76,208.28,50.64,-68.01,228.71,48.43
0609-1-01-714,Bauchsprung,-5.168,-47.976,2.397,5.168,47.976,2.397,14.454,113.395,22.755,-1.567,-3.536,2.506,-3.862,-32.413,-1.195,1.636,-34.191,-3.665,-1.375,22.164,4.751,1.567,3.536,2.506,3.862,32.413,-1.195,-1.636,34.191,1.044,1.375,-22.164,0.042,3.474,18.435,4.264,4.294,32.413,3.416,3.525,34.191,5.55,3.161,28.356,9.526,86.548,12.72,64.16,19.36,15.23,68.61,18.55,3.813,-21.6,-27.2,2.64,-15.94,-28.74,0.37,0.618,7.92,-10.32,-0.8,2.67,-22.87,0.98,0.633,-3.2,-56.88,-9.76,-2.3,-57.53,-8.41,0.621,-7.12,-85.76,-1.28,-7.02,-84.47,0.78,0.892,-22.24,-120.72,-15.2,-19.55,-114.3,-14.91,1.142,3.76,-72.96,-25.2,2.65,-68.62,-18.15,1.399,13.12,-80.8,-4.24,12.05,-72.91,-0.72,0.964,-3.36,-5.12,-16.48,-1.83,-5.78,-14.44,2.024,-5.28,93.12,-6.0,-6.07,98.51,0.61
20191008-1207-FRANKFURT_2-01-185,Salto C,4.641,343.492,-16.512,4.641,343.492,16.512,27.437,416.983,54.304,2.839,-5.894,1.621,0.01,198.907,-14.326,-0.817,78.836,-4.522,2.609,71.643,0.715,2.839,5.894,1.621,0.01,187.119,11.085,-0.817,78.836,4.522,2.609,71.643,-0.715,7.278,64.01,15.689,8.798,202.494,18.075,7.195,78.836,12.132,4.167,71.643,8.408,100.728,33.4,125.92,-46.28,27.7,139.32,-1.62,8.829,15.24,-101.52,102.52,14.41,-15.29,8.92,16.395,-19.12,-165.84,25.44,-10.96,-206.3,42.42,14.532,-0.84,282.04,-48.28,-8.14,270.85,-53.07,31.459,0.92,655.36,21.16,1.58,644.93,0.23,20.667,-3.68,550.4,-45.12,5.77,529.38,-26.77,1.912,11.88,105.92,21.92,4.7,126.32,5.88,3.774,4.36,89.4,6.96,4.12,97.11,4.22,4.812,9.0,65.96,-21.24,9.01,63.32,-14.62,3.401,7.44,195.16,34.2,6.51,186.46,25.28
20191007-1159-FRANKFURT_1-01-388,Baby- Fliffis C,-7.025,-179.023,176.839,7.025,179.023,176.839,72.322,441.158,232.494,-21.02,-98.459,2.046,-15.759,-181.064,22.164,14.226,-10.307,130.164,15.528,110.807,22.465,21.02,98.459,2.046,15.759,181.064,22.164,-14.226,10.307,130.164,-15.528,-110.807,22.465,21.725,108.212,21.011,16.103,181.064,28.69,14.924,41.076,130.164,19.57,110.807,52.628,107.674,-4.4,119.96,-25.68,-10.2,46.37,-11.79,18.716,3.4,-255.48,1.04,-61.08,-173.52,81.21,17.884,-43.16,-454.76,-57.56,-43.22,-461.01,-49.49,27.172,-44.96,-632.64,-1.12,-46.73,-621.51,-2.44,21.362,-46.68,-354.36,23.96,-44.16,-372.77,26.14,12.921,32.48,-148.88,366.0,23.68,-155.89,344.84,11.208,47.92,-93.2,389.2,44.1,-82.7,390.64,7.268,10.44,108.4,185.84,14.07,94.42,189.25,4.951,72.48,250.44,181.44,69.9,264.27,179.01,6.16,44.92,350.24,32.96,45.81,345.66,23.9
0609-1-01-793,Bauchsprung,-6.503,-41.788,-2.698,6.503,41.788,2.698,17.096,108.424,28.427,0.122,1.788,3.581,-1.688,-30.973,-2.03,-1.692,-31.966,-3.048,-3.245,19.363,-1.201,0.122,1.788,3.581,1.443,27.398,-2.03,1.692,31.966,-0.055,3.245,-19.363,1.201,2.843,22.66,8.252,3.173,30.973,4.205,3.245,31.966,5.078,7.834,22.826,10.893,84.894,16.96,123.12,19.76,15.56,114.61,8.43,6.54,-12.8,5.68,-26.0,-8.72,-1.51,-13.56,1.208,7.04,-22.32,6.8,4.94,-27.78,14.27,0.413,-6.96,-47.84,-10.08,-6.56,-51.81,-10.73,0.435,6.24,-61.52,4.72,5.15,-64.38,5.55,0.869,-9.84,-94.0,-7.2,-11.54,-95.31,-6.66,1.227,-1.76,-94.56,-35.52,-3.18,-92.15,-26.66,0.655,10.56,-49.6,0.48,7.35,-45.59,3.1,0.577,-35.12,-11.2,-1.36,-30.1,-8.77,-5.44,1.825,10.72,54.4,29.36,9.84,59.53,23.29
20190930-1616-FRANKFURT_1-01-50,Barani C,-86.33,-66.866,194.624,86.33,66.866,194.624,88.953,309.807,219.752,-21.277,-95.722,14.587,-23.168,-90.791,85.296,-25.471,42.159,76.8,-16.413,77.488,17.942,21.277,95.722,14.587,23.168,90.791,85.296,25.471,-42.159,76.8,16.413,-77.488,17.942,22.248,99.291,17.909,23.168,90.869,85.296,25.471,42.159,76.8,18.066,77.488,39.747,97.613,4.04,78.72,11.96,23.82,73.91,18.5,5.337,-111.96,-320.16,108.36,-85.96,-274.37,87.66,9.351,-65.16,-329.84,20.48,-64.93,-323.51,19.51,11.168,-66.48,-322.4,96.0,-61.72,-321.38,97.52,10.775,-64.92,-186.92,252.96,-62.64,-180.41,249.97,8.628,-4.6,8.92,276.44,-8.96,6.25,273.15,6.982,-46.0,80.04,144.4,-46.22,80.95,148.19,5.699,-102.68,122.84,154.28,-100.47,127.22,152.36,5.593,-46.64,173.96,125.12,-49.99,175.54,130.68,3.465,-30.56,186.72,19.48,-25.53,184.07,13.05
20191001-1202-FRANKFURT_2-01-130,Salto A,-13.562,-373.176,-13.621,13.562,373.176,13.621,24.955,378.04,55.968,-2.694,-63.72,8.47,-1.815,-86.765,-10.826,-1.899,-109.506,-2.195,-7.153,-113.185,-9.071,2.694,63.72,8.47,1.815,86.765,-6.115,1.899,109.506,2.195,7.153,113.185,9.071,9.901,67.777,22.62,3.994,86.765,11.114,2.412,109.506,4.864,8.648,113.992,17.37,91.744,-94.36,55.52,483.6,17.67,-169.43,-55.87,10.991,18.48,-234.4,146.72,11.27,-243.09,85.47,7.9,7.08,-45.04,-59.04,-10.19,-42.53,-22.59,8.002,-15.52,-158.84,-16.04,-12.18,-152.4,-21.75,7.708,6.2,-263.64,-33.12,4.49,-261.74,-27.03,9.056,6.76,-251.72,-1.96,4.5,-249.29,-2.76,9.533,-8.56,-251.44,-8.88,-8.94,-248.8,-7.75,11.19,-0.76,-322.4,21.04,-1.36,-312.73,9.13,10.121,-7.68,-227.96,-5.84,-4.34,-239.23,-14.13,5.838,-24.92,-348.4,50.84,-23.94,-342.2,40.21
0609-1-01-841,Bauchsprung,-7.142,-29.891,-10.156,7.142,29.891,10.156,24.283,109.339,34.096,-0.962,0.414,2.415,1.33,-39.017,-7.22,-0.053,-20.771,3.164,-7.457,29.484,-8.515,0.962,0.414,2.415,-0.594,38.189,2.389,-0.053,20.771,-3.164,6.826,-29.484,8.515,3.577,17.652,5.053,5.857,39.017,7.827,3.15,20.85,7.183,11.699,31.82,14.033,77.766,27.76,109.76,17.44,17.37,107.14,21.45,11.16,-12.0,-55.52,9.28,-11.89,-47.2,-1.29,0.4,2.72,-8.96,9.28,0.9,-9.21,3.34,1.563,-13.92,-88.72,-16.96,-13.31,-84.22,-16.81,0.036,-0.8,-78.08,-31.76,3.33,-85.41,-30.74,2.415,16.32,-73.36,16.72,16.64,-82.13,15.36,0.986,-5.04,-60.8,20.56,-2.11,-61.92,14.28,1.845,-1.2,-27.44,-11.28,-3.6,-24.51,-7.52,2.603,6.32,45.76,-33.36,4.49,31.43,-18.97,3.32,-66.88,135.68,-20.08,-53.21,139.1,-15.14
0609-4-01-151,Strecksprung,0.55,21.982,3.377,0.55,21.982,3.377,19.352,65.416,29.587,-2.266,16.655,-1.383,-1.729,-12.059,0.543,3.646,2.889,1.434,0.898,14.498,2.783,2.266,16.655,1.383,1.729,-12.059,-0.543,-3.646,2.889,-0.246,0.201,14.498,2.783,7.391,18.552,8.019,3.028,14.886,6.309,4.59,7.462,4.663,4.344,24.516,10.596,96.967,-26.88,98.52,-11.8,-21.65,91.7,-11.49,5.618,-21.68,54.48,5.56,-19.77,52.32,13.57,1.448,20.24,14.76,-9.6,17.44,18.11,-15.2,0.705,-0.24,24.44,-18.88,-5.61,15.74,-11.96,1.309,-1.92,-35.24,20.76,-0.17,-39.19,20.34,1.205,0.68,-12.36,-15.12,1.2,-15.94,-11.53,1.259,20.76,52.68,33.12,20.67,45.24,14.86,1.459,-3.44,-8.0,3.24,-3.22,-5.55,6.39,1.362,4.84,-14.68,13.84,3.8,-15.93,17.01,3.008,18.0,-0.6,-3.84,14.26,4.22,-9.86
20191001-1202-FRANKFURT_2-01-184,Salto A,-29.022,-355.688,-14.011,29.022,355.688,14.011,39.472,359.967,60.312,-6.128,-86.338,5.664,-5.244,-89.982,-5.641,-8.338,-78.617,3.049,-9.311,-100.752,-17.083,6.128,86.338,5.664,5.244,89.982,-5.641,8.338,78.617,3.049,9.311,100.752,10.939,15.262,90.616,27.153,5.759,89.982,6.586,8.481,78.617,4.045,9.97,100.752,22.528,89.526,43.8,42.36,-84.52,-2.15,-161.69,-41.94,7.672,94.04,-225.92,111.68,49.84,-273.61,78.21,6.394,-27.2,-71.88,-30.2,-25.28,-112.96,-12.65,9.423,-44.44,-230.2,-26.8,-31.05,-221.64,-11.88,8.229,-11.92,-269.56,-5.32,-12.09,-260.6,-7.61,8.22,4.4,-219.28,3.0,1.14,-221.18,4.3,8.413,-22.96,-222.56,10.92,-24.22,-219.57,10.27,8.723,-19.04,-172.2,6.96,-20.44,-172.52,8.28,11.481,-22.76,-227.56,-48.72,-20.8,-228.13,-45.59,8.926,-25.68,-269.44,50.04,-27.79,-270.89,31.4
20191008-1207-FRANKFURT_2-01-338,Fliffis B,-104.867,-313.614,291.013,104.867,313.614,291.013,186.371,661.205,344.66,-52.459,-228.081,67.698,-61.915,-237.778,78.653,-21.325,11.183,136.227,30.831,141.061,8.436,52.459,228.081,67.698,61.915,237.778,78.653,21.325,-11.183,136.227,-30.831,-141.061,8.436,58.253,228.081,73.062,61.915,237.778,78.653,35.169,54.285,136.227,31.033,141.061,56.718,99.771,57.6,-9.32,33.28,68.92,-26.67,29.88,48.304,-379.24,-524.4,68.92,-293.16,-591.61,155.4,39.532,-146.52,-763.2,154.72,-147.38,-746.81,143.83,46.498,-104.8,-648.64,156.72,-107.73,-643.33,153.03,45.611,-204.4,-652.84,237.64,-199.85,-650.13,237.5,20.456,-166.04,-362.04,188.72,-162.8,-358.66,211.75,23.105,74.4,-34.56,493.68,60.51,14.08,394.2,19.532,-105.32,141.08,393.28,-100.27,149.75,389.05,19.094,67.2,185.0,178.56,58.05,220.35,166.43,16.06,129.28,590.68,26.8,132.01,554.71,8.32
0115-JANEIKE-01-133,Voll- ein- halb- aus B,-237.39,-332.638,-518.276,237.39,332.638,518.276,341.086,615.861,547.313,-47.289,-164.923,-62.768,-197.219,-128.169,-238.916,-37.022,-158.135,-149.784,44.139,118.589,-66.808,47.289,164.923,62.768,197.219,128.169,238.916,37.022,158.135,149.784,-44.139,-118.589,66.808,47.289,173.085,71.588,197.219,150.682,253.552,52.404,172.964,153.958,44.175,119.13,68.214,105.466,-13.2,99.44,8.32,-7.65,100.98,-17.32,36.107,-86.4,-623.28,-22.56,-90.36,-600.53,-7.49,24.021,-89.92,-313.44,-198.48,-90.58,-337.75,-255.03,53.052,-196.64,74.8,-1114.56,-241.06,31.7,-1054.88,41.815,-665.36,-370.24,-410.08,-645.12,-363.96,-402.93,60.496,-365.44,-774.96,91.12,-360.18,-755.41,65.85,24.671,-50.48,-410.16,-234.72,-53.86,-442.75,-263.22,30.139,-5.92,-68.96,-585.2,16.87,-38.54,-550.93,18.426,127.04,85.36,-333.68,115.31,106.75,-303.33,21.512,51.12,306.56,-76.88,58.64,322.75,-67.57
20190930-1153-FRANKFURT_1-01-242,Rudi,5.302,-23.597,606.047,5.302,23.597,606.047,188.754,245.083,611.34,-22.269,-57.792,97.215,39.294,-29.852,252.423,-32.244,-26.066,213.395,20.521,90.113,43.014,22.269,57.792,97.215,-5.244,29.852,252.423,-1.806,26.066,213.395,-9.917,-90.113,43.014,38.39,68.697,98.525,76.648,33.051,252.423,50.819,53.223,213.395,22.897,90.113,46.997,97.298,27.64,121.84,-10.8,26.29,146.64,-4.87,5.327,-0.48,-259.84,146.12,-10.87,-248.8,152.47,9.332,-120.48,-135.84,320.84,-118.5,-132.42,326.38,13.166,-117.68,-81.32,504.04,-110.26,-79.84,489.86,15.789,176.32,22.0,584.08,177.95,10.78,572.74,17.025,183.76,-206.64,574.64,183.55,-200.4,573.53,15.85,-158.52,-106.08,533.6,-153.92,-101.89,530.06,10.099,-82.88,103.24,295.04,-81.56,90.75,306.67,7.271,16.92,104.6,172.12,14.66,108.11,174.15,4.683,54.48,228.44,-21.12,52.87,228.83,13.96
20190930-1153-FRANKFURT_1-01-223,Fliffis- Rudi C,84.178,-352.152,569.779,84.178,352.152,569.779,178.144,633.02,606.47,-3.452,-241.886,2.873,-18.789,-184.62,141.283,83.412,-53.511,351.727,23.006,127.865,73.897,3.452,241.886,2.873,18.789,184.62,141.283,38.932,53.511,351.727,23.006,-127.865,73.897,20.274,241.886,20.124,20.216,185.068,150.257,105.869,78.201,351.727,31.784,127.865,84.362,108.142,1.16,-12.6,-67.92,12.85,-27.82,-49.99,25.193,-25.0,-610.8,61.08,-12.16,-596.4,76.84,50.183,-29.88,-655.8,-45.88,-32.84,-656.73,-31.45,56.845,-11.28,-696.12,4.84,-17.06,-678.76,26.45,30.54,-7.88,-293.32,191.2,-29.72,-289.34,256.38,27.912,50.56,47.4,776.04,58.09,21.65,776.37,24.172,480.08,-177.4,704.24,455.39,-175.1,714.87,30.944,-92.6,-173.84,833.68,-77.48,-175.18,809.95,17.266,-18.68,227.2,291.96,-17.24,219.19,313.16,15.027,92.16,334.64,110.16,97.93,334.92,103.9
0609-4-01-535,Strecksprung,1.237,-4.149,-1.691,1.237,4.149,1.691,14.317,52.417,25.301,-0.019,7.625,-3.013,1.077,-11.242,5.564,2.892,-7.057,0.806,-2.713,6.526,-5.048,0.019,7.625,3.013,1.039,-4.008,-0.463,2.892,7.057,0.806,-2.713,-6.526,-1.666,2.348,10.44,5.602,1.936,11.27,7.809,4.878,7.063,3.79,5.154,23.644,8.1,100.571,-21.44,63.68,6.16,-12.79,77.29,2.98,3.036,1.12,45.68,4.44,-0.94,40.04,5.34,0.491,0.2,-4.92,-21.56,1.38,-1.44,-17.19,1.732,0.04,-28.6,28.0,-1.19,-26.74,31.78,1.101,-2.4,-42.68,5.56,-0.84,-34.24,1.86,1.183,10.08,-22.64,7.6,9.81,-20.75,7.62,1.652,9.76,-15.12,1.56,11.46,-15.03,0.64,0.885,-9.56,-10.0,3.24,-6.71,-7.2,2.71,1.458,-6.68,-17.52,2.64,-7.15,-20.89,5.13,7.232,18.6,-62.6,-21.56,13.01,-29.66,-14.19
0827-BK2-01-114,Salto A,22.307,334.464,-24.31,22.307,334.464,24.31,29.847,334.5,39.48,10.258,62.137,-7.449,2.008,109.056,-6.301,7.201,91.449,-2.29,2.841,71.822,-8.27,10.258,62.137,7.449,2.008,109.056,6.301,7.201,91.449,2.29,2.841,71.822,8.27,11.69,62.137,15.239,5.212,109.056,9.461,7.201,91.449,4.288,5.744,71.858,10.492,103.907,27.2,72.16,11.04,12.41,73.72,28.22,3.536,27.84,137.2,5.44,33.25,146.59,-7.7,8.045,-6.88,82.64,-20.08,-3.85,89.64,-25.49,6.667,19.6,231.2,-41.2,13.39,229.38,-34.29,6.425,-10.0,213.52,2.08,-7.14,216.2,-5.51,6.049,21.76,209.44,18.0,18.88,209.97,15.81,5.963,9.52,187.92,-2.88,9.77,189.25,-3.2,6.065,12.08,183.36,-16.72,14.5,182.25,-15.96,6.073,19.84,148.96,-20.24,21.1,148.25,-18.42,7.588,-2.88,129.04,-22.08,-3.04,135.69,-21.5
20190930-1616-FRANKFURT_1-01-4,Strecksprung,0.483,-3.441,16.732,0.483,3.441,16.732,12.413,37.954,22.551,1.542,-0.279,11.706,-2.429,-8.808,1.323,-1.915,3.297,3.254,3.285,2.349,0.449,1.542,0.279,11.706,-0.655,8.808,1.323,1.915,-3.297,3.254,-2.319,-2.349,0.449,3.239,17.219,11.852,2.429,8.911,1.862,2.44,4.071,3.281,4.304,7.754,5.556,87.069,24.56,49.48,-2.68,19.04,58.11,-1.85,9.195,-8.28,33.4,49.08,-6.15,25.28,45.38,1.517,1.8,-40.44,25.6,1.62,-40.1,25.36,1.114,-3.92,-35.76,-1.4,-3.7,-35.7,-0.69,0.849,-7.28,-14.12,-2.88,-7.13,-14.04,-0.8,0.941,-10.12,5.16,14.4,-10.08,3.79,12.35,0.713,-6.56,8.72,9.48,-6.1,11.36,7.63,0.503,1.96,2.48,9.6,2.08,0.98,8.67,0.444,-1.04,6.2,0.56,-0.08,4.89,4.49,5.94,-1.64,-13.08,-4.12,2.18,-17.53,-0.92
0609-1-01-233,Bauchsprung,-3.401,-38.184,-7.58,3.401,38.184,7.58,19.215,126.076,31.25,-3.948,6.87,-4.055,1.376,-34.741,0.206,2.693,-39.557,-5.197,-3.522,29.244,1.466,3.948,6.87,4.055,-1.376,21.001,-0.206,-2.452,39.557,5.197,3.28,-29.244,-1.466,4.625,16.607,7.662,3.244,34.741,6.021,4.258,39.557,7.9,7.089,35.172,9.666,88.971,-9.04,76.8,-0.48,-6.66,81.01,0.55,4.221,-15.2,-13.12,-33.2,-5.76,-4.3,-21.63,0.317,-5.6,3.36,-9.44,-6.05,-0.62,-7.24,1.155,-5.6,-67.44,-23.2,2.34,-64.05,-18.54,1.298,5.76,-79.6,2.24,5.68,-84.64,2.67,0.459,-2.8,-97.12,10.88,-3.52,-95.64,13.07,1.245,-13.92,-99.52,-29.04,-5.8,-104.57,-23.34,1.813,5.6,-48.16,-11.44,8.31,-52.23,-12.09,1.183,3.6,-1.6,-5.28,1.61,-0.88,-1.19,1.888,-17.12,164.08,23.2,-21.16,169.08,30.74
