SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_I_ABS_x LapEnd,DJump_I_ABS_y LapEnd,DJump_I_ABS_z LapEnd,DJump_ABS_I_x LapEnd,DJump_ABS_I_y LapEnd,DJump_ABS_I_z LapEnd,DJump_SIG_I_S1_x LapEnd,DJump_SIG_I_S1_y LapEnd,DJump_SIG_I_S1_z LapEnd,DJump_SIG_I_S2_x LapEnd,DJump_SIG_I_S2_y LapEnd,DJump_SIG_I_S2_z LapEnd,DJump_SIG_I_S3_x LapEnd,DJump_SIG_I_S3_y LapEnd,DJump_SIG_I_S3_z LapEnd,DJump_SIG_I_S4_x LapEnd,DJump_SIG_I_S4_y LapEnd,DJump_SIG_I_S4_z LapEnd,DJump_I_ABS_S1_x LapEnd,DJump_I_ABS_S1_y LapEnd,DJump_I_ABS_S1_z LapEnd,DJump_I_ABS_S2_x LapEnd,DJump_I_ABS_S2_y LapEnd,DJump_I_ABS_S2_z LapEnd,DJump_I_ABS_S3_x LapEnd,DJump_I_ABS_S3_y LapEnd,DJump_I_ABS_S3_z LapEnd,DJump_I_ABS_S4_x LapEnd,DJump_I_ABS_S4_y LapEnd,DJump_I_ABS_S4_z LapEnd,DJump_ABS_I_S1_x LapEnd,DJump_ABS_I_S1_y LapEnd,DJump_ABS_I_S1_z LapEnd,DJump_ABS_I_S2_x LapEnd,DJump_ABS_I_S2_y LapEnd,DJump_ABS_I_S2_z LapEnd,DJump_ABS_I_S3_x LapEnd,DJump_ABS_I_S3_y LapEnd,DJump_ABS_I_S3_z LapEnd,DJump_ABS_I_S4_x LapEnd,DJump_ABS_I_S4_y LapEnd,DJump_ABS_I_S4_z LapEnd,0_Acc_N_Fil,0_Gyro_x_R,0_Gyro_y_R,0_Gyro_z_R,0_Gyro_x_Fil,0_Gyro_y_Fil,0_Gyro_z_Fil,10_Acc_N_Fil,10_Gyro_x_R,10_Gyro_y_R,10_Gyro_z_R,10_Gyro_x_Fil,10_Gyro_y_Fil,10_Gyro_z_Fil,20_Acc_N_Fil,20_Gyro_x_R,20_Gyro_y_R,20_Gyro_z_R,20_Gyro_x_Fil,20_Gyro_y_Fil,20_Gyro_z_Fil,30_Acc_N_Fil,30_Gyro_x_R,30_Gyro_y_R,30_Gyro_z_R,30_Gyro_x_Fil,30_Gyro_y_Fil,30_Gyro_z_Fil,40_Acc_N_Fil,40_Gyro_x_R,40_Gyro_y_R,40_Gyro_z_R,40_Gyro_x_Fil,40_Gyro_y_Fil,40_Gyro_z_Fil,50_Acc_N_Fil,50_Gyro_x_R,50_Gyro_y_R,50_Gyro_z_R,50_Gyro_x_Fil,50_Gyro_y_Fil,50_Gyro_z_Fil,60_Acc_N_Fil,60_Gyro_x_R,60_Gyro_y_R,60_Gyro_z_R,60_Gyro_x_Fil,60_Gyro_y_Fil,60_Gyro_z_Fil,70_Acc_N_Fil,70_Gyro_x_R,70_Gyro_y_R,70_Gyro_z_R,70_Gyro_x_Fil,70_Gyro_y_Fil,70_Gyro_z_Fil,80_Acc_N_Fil,80_Gyro_x_R,80_Gyro_y_R,80_Gyro_z_R,80_Gyro_x_Fil,80_Gyro_y_Fil,80_Gyro_z_Fil,90_Acc_N_Fil,90_Gyro_x_R,90_Gyro_y_R,90_Gyro_z_R,90_Gyro_x_Fil,90_Gyro_y_Fil,90_Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-368,Schraubensalto A,243.149,19.01,513.643,243.149,19.01,513.643,244.733,362.318,532.853,24.777,-96.617,88.285,135.444,-52.66,294.974,60.122,52.815,130.085,22.807,115.472,0.299,24.777,96.617,88.285,135.444,52.66,294.974,60.122,-52.815,130.085,22.807,-77.452,0.299,24.791,96.617,92.208,135.444,74.387,294.974,60.122,73.369,130.085,24.377,117.945,15.586,52.683,27.773,-250.083,-0.313,24.593,-250.887,6.499,12.343,47.342,-320.372,251.294,49.113,-311.988,255.374,20.948,205.147,-50.024,707.227,205.749,-47.51,697.525,28.668,405.547,46.179,791.729,398.326,33.517,788.874,20.192,304.311,-361.7,641.025,310.036,-341.787,641.738,15.739,201.203,8.525,530.508,200.452,-4.119,527.701,9.858,124.447,199.07,249.468,124.86,198.609,252.068,8.702,73.666,247.555,50.906,74.098,248.373,52.672,6.363,71.674,326.826,30.202,71.019,327.88,27.792,46.916,39.474,263.687,-41.97,41.168,265.92,-39.626
0110-MORITZ-01-83,Strecksprung,-0.923,1.726,6.051,0.923,1.726,6.051,21.905,28.005,18.5,3.319,-1.923,-0.746,-3.036,-3.551,-2.534,2.96,4.264,3.314,-4.165,2.936,6.016,3.319,1.923,0.746,-3.036,3.551,2.534,2.96,-4.264,-3.245,-2.32,0.516,6.016,10.027,10.651,5.603,3.722,3.952,2.725,2.96,4.818,3.359,5.196,8.585,6.813,66.328,3.697,24.583,-2.087,4.863,24.597,-2.209,5.057,25.923,-23.501,-5.104,23.924,-22.896,-5.523,1.534,-20.845,-15.518,2.17,-19.647,-16.008,2.001,0.504,-8.196,-12.898,-6.885,-8.437,-12.357,-6.656,0.797,1.093,-4.533,-7.115,1.082,-4.439,-6.956,0.594,5.015,-0.165,3.433,5.116,0.165,3.322,0.684,8.616,15.341,10.206,8.437,14.876,10.131,1.098,4.474,20.553,7.765,4.238,20.479,7.728,1.864,-16.88,-2.197,11.874,-16.2,-0.984,12.68,42.962,-8.09,8.338,22.379,-7.759,6.032,23.247
0609-1-01-281,Strecksprung,-6.317,7.029,0.204,6.317,7.029,0.204,17.401,28.394,31.134,-8.396,4.485,0.798,-1.772,-3.971,7.782,3.203,1.634,1.093,0.648,4.881,-9.469,8.396,4.485,0.798,1.772,-3.971,7.782,-3.203,1.634,1.093,-0.648,4.881,-9.469,8.396,12.632,7.217,1.86,3.998,7.782,3.408,3.425,2.922,3.738,8.339,13.212,64.534,-21.709,28.773,19.359,-20.269,38.466,19.491,3.111,-19.376,7.584,-15.899,-19.709,6.27,-14.78,0.863,-8.71,-13.429,7.309,-8.923,-14.29,6.58,0.639,-4.768,-14.68,21.618,-4.417,-13.54,21.385,0.977,-3.213,-5.343,16.413,-3.084,-5.875,16.129,0.899,1.393,-4.108,9.276,1.312,-3.705,9.618,0.538,8.328,5.843,-3.143,8.589,6.584,-2.73,0.661,13.474,14.34,-11.577,12.928,13.884,-12.353,1.022,7.456,11.869,-46.182,6.991,10.283,-44.358,38.33,-8.679,9.92,3.892,-7.407,11.363,1.808
0609-1-01-270,Doppelsalto B,22.367,692.643,-24.994,22.367,692.643,24.994,68.304,712.432,61.33,2.211,59.066,-5.672,-16.618,268.594,-6.415,33.529,271.694,-3.955,3.246,93.289,-8.952,2.211,59.066,5.672,12.197,268.594,6.415,4.714,271.694,3.955,3.246,93.289,8.952,5.717,78.856,15.553,16.706,268.594,13.602,35.108,271.694,18.973,10.773,93.289,13.202,43.338,12.273,294.161,-6.058,15.323,284.685,-10.037,10.41,4.608,84.053,-6.333,4.608,87.469,-4.477,17.632,-11.82,123.207,-39.496,-12.061,134.378,-33.932,34.884,-23.766,657.801,-10.89,-25.247,649.78,-14.507,38.556,-64.835,737.154,-7.295,-60.694,739.787,-5.29,50.743,38.543,848.247,36.69,35.712,841.91,34.294,31.825,112.038,574.195,-28.719,111.087,573.506,-27.393,10.963,71.172,241.899,-44.916,69.633,244.823,-44.86,13.977,-15.34,182.069,-16.737,-9.949,182.409,-17.487,34.744,6.926,269.825,-21.193,3.75,265.389,-21.18
20190930-1616-FRANKFURT_1-01-27,Salto C,4.205,359.968,22.606,4.205,359.968,22.606,18.337,383.808,33.859,-3.119,14.003,4.136,3.635,187.416,8.469,-2.305,72.74,4.401,5.994,85.81,5.6,3.119,14.003,4.136,-2.602,187.416,8.469,1.273,72.74,4.401,2.416,85.81,5.6,4.99,37.842,9.259,3.908,187.416,8.472,3.162,72.74,5.149,6.277,85.81,10.979,55.985,-4.477,141.721,30.869,-4.249,137.616,28.384,8.572,-10.106,-42.883,-11.836,-9.536,-38.097,-10.404,8.039,-2.662,60.256,6.083,-2.121,69.284,6.282,17.394,6.65,506.544,22.095,6.582,495.268,21.259,16.891,13.497,465.926,23.604,13.387,461.769,24.333,8.071,-3.223,246.149,23.135,-3.32,250.658,21.879,3.851,-7.094,115.156,2.151,-7.18,115.867,2.729,3.807,-1.862,107.704,9.512,-1.634,108.437,10.013,4.185,12.598,164.913,20.103,12.454,166.172,19.354,39.657,21.047,260.183,1.493,18.846,261.004,2.57
20190930-1153-FRANKFURT_1-01-205,Doppelsalto C,56.644,693.064,-11.847,56.644,693.064,11.847,76.624,693.064,87.882,10.997,71.995,-7.936,16.067,266.058,-2.734,21.391,278.42,3.257,8.189,76.59,-4.433,10.997,71.995,7.936,16.067,266.058,2.734,21.391,278.42,-3.257,8.189,76.59,4.433,16.878,71.995,12.795,16.379,266.058,17.824,23.871,278.42,21.421,19.497,76.59,35.841,55.947,42.504,220.648,-13.052,43.598,217.113,-15.739,12.567,9.044,77.316,-7.794,8.909,85.954,-10.466,26.56,37.297,338.524,-29.18,37.017,338.474,-28.054,37.118,30.326,598.186,-39.176,30.19,595.496,-35.745,46.925,29.197,640.135,44.206,30.135,641.13,40.613,48.481,65.624,767.95,38.1,65.428,763.103,37.453,39.121,54.874,638.392,-16.056,51.069,634.142,-9.097,8.288,4.177,198.558,9.688,6.717,205.006,4.301,10.195,17.019,100.39,69.423,19.387,106.097,66.107,34.558,18.434,259.348,-96.343,20.053,249.245,-87.911
0609-1-01-622,Von Bauch in Stand,5.656,41.703,7.441,5.656,41.703,7.441,25.034,84.255,45.039,3.497,-6.465,-2.61,-1.126,-0.712,10.262,3.783,14.567,-7.273,-0.498,34.314,7.062,3.497,6.465,2.61,-1.126,0.712,5.041,3.783,0.213,-7.273,-0.498,34.314,7.062,6.679,19.284,13.753,5.023,13.892,10.527,3.943,14.849,9.795,9.39,36.23,10.964,58.116,6.207,-30.248,13.545,6.742,-32.282,6.079,4.465,9.38,-21.035,-20.952,9.09,-15.904,-18.831,1.573,5.66,29.314,6.991,5.996,28.51,7.324,1.398,9.809,20.782,29.023,8.583,21.12,28.307,1.522,-17.334,-41.026,16.307,-15.596,-38.07,15.228,1.877,13.652,19.67,-31.221,12.288,16.761,-28.838,1.053,6.684,46.087,1.826,6.906,45.911,0.182,1.803,3.921,37.275,-14.944,3.662,36.581,-13.275,4.602,-20.54,5.506,39.513,-19.489,8.332,36.29,42.868,16.199,181.124,3.639,15.941,179.795,4.931
20191003-1152-FRANKFURT_1-01-30,Salto B,-39.207,323.136,9.075,39.207,323.136,9.075,50.441,390.478,45.706,-0.279,16.602,-6.449,-16.264,135.447,7.556,-21.227,114.866,9.29,-1.437,56.221,-1.322,0.279,16.602,6.449,16.264,135.447,-5.341,21.227,114.866,9.29,1.437,56.221,-1.322,6.033,57.03,12.909,16.558,162.361,11.446,22.392,114.866,14.01,5.458,56.221,7.341,57.088,8.246,140.718,10.475,7.686,136.039,10.403,5.434,-14.939,50.436,-4.62,-14.753,51.044,-7.317,11.289,-3.624,-168.014,-34.328,-3.167,-157.715,-29.08,9.118,-14.147,241.2,43.826,-17.456,241.482,42.838,30.177,-76.942,652.468,10.474,-74.774,644.385,9.06,26.965,-93.719,513.096,7.352,-91.98,507.005,8.159,5.646,-39.311,150.579,41.085,-40.055,157.045,40.28,4.515,5.613,72.545,33.421,4.648,73.076,32.727,5.333,8.787,104.83,4.534,8.231,108.029,5.534,29.098,-21.709,200.466,-19.324,-20.529,191.308,-19.075
0609-4-01-109,Strecksprung,2.143,15.535,6.706,2.143,15.535,6.706,25.019,65.178,38.903,-2.679,18.659,-3.716,4.417,-15.899,-1.094,-0.427,6.342,9.541,0.831,6.433,1.975,2.679,18.659,3.716,-0.94,-15.899,1.094,-0.427,6.342,-0.08,0.831,6.433,1.975,6.44,18.943,7.151,9.025,21.922,9.112,4.414,6.776,10.27,5.14,17.536,12.37,56.831,1.76,54.966,2.262,1.234,55.318,2.82,2.756,-5.608,38.342,-23.912,-5.183,38.074,-22.925,1.516,-10.89,21.998,3.704,-11.604,21.69,2.363,2.344,-11.025,-33.792,-12.977,-9.32,-32.777,-12.446,1.687,34.893,-66.602,5.375,33.084,-63.763,4.404,1.609,3.847,20.154,39.421,4.494,17.881,39.195,1.243,-6.024,12.52,9.197,-6.104,12.362,10.002,1.173,-2.152,-5.114,4.51,-1.662,-5.046,4.385,1.836,5.015,-10.027,11.408,4.738,-10.974,9.732,18.502,1.095,54.827,-3.299,2.779,53.76,-5.437
0609-4-01-350,Salto C,-2.83,363.63,-11.61,2.83,363.63,11.61,29.582,387.747,36.974,-3.693,65.532,-1.101,1.458,182.528,-1.181,-1.374,57.356,-4.06,0.778,58.214,-5.267,3.693,65.532,1.101,-1.458,182.528,1.181,1.374,57.356,4.06,-0.778,58.214,5.267,9.748,89.65,11.178,7.508,182.528,8.072,3.694,57.356,4.089,8.632,58.214,13.634,51.087,7.923,225.512,1.652,7.551,217.673,0.348,9.524,-23.574,-53.799,6.866,-23.696,-41.791,6.79,11.757,-12.189,409.825,-3.629,-11.928,402.51,-1.9,16.987,16.546,444.484,4.59,15.318,441.472,4.58,4.517,-2.684,179.857,-3.012,-2.183,182.884,-3.71,3.185,-12.332,127.576,-4.802,-11.893,128.31,-4.449,2.921,4.088,108.68,-1.92,3.717,108.609,-2.293,2.807,-3.355,78.407,-4.12,-3.472,78.227,-3.457,5.951,10.746,80.788,18.755,10.367,81.58,17.218,53.529,-4.978,171.667,-36.339,-3.883,166.735,-34.266
20191007-1534-FRANKFURT_2-01-77,Fliffis C,-51.761,-361.515,229.511,51.761,361.515,229.511,74.833,680.581,263.364,-4.303,-232.73,24.442,-28.787,-276.759,65.348,-24.512,24.52,133.961,5.841,123.453,5.761,4.303,232.73,24.442,28.787,276.759,65.348,24.512,-24.52,133.961,-5.841,-123.453,5.761,7.423,232.73,25.528,28.787,276.759,65.348,27.001,46.478,133.961,11.623,124.615,38.527,54.341,-18.969,-389.754,62.248,-19.872,-387.604,53.301,39.372,-10.319,-714.086,47.276,-9.914,-708.423,53.345,60.259,-16.17,-730.659,94.61,-16.764,-735.46,92.605,64.222,-52.427,-816.891,111.008,-53.2,-810.649,113.074,44.651,-109.258,-550.972,247.817,-107.125,-545.547,247.701,22.382,-37.013,-47.81,379.015,-40.991,-54.814,376.216,15.266,-82.194,107.796,337.684,-77.396,107.356,337.953,16.374,-46.027,214.646,218.076,-45.902,216.972,214.955,17.092,39.488,361.338,37.202,35.984,356.679,37.261,55.177,7.9,291.335,-90.375,7.391,301.829,-88.222
0609-1-01-471,Doppelsalto B,-7.001,699.664,-39.337,7.001,699.664,39.337,71.141,731.723,71.297,6.194,54.02,-16.947,-26.401,299.284,1.817,18.592,247.39,-13.582,-5.385,98.969,-10.626,6.194,54.02,16.947,14.013,299.284,-1.817,-18.592,247.39,13.582,5.385,98.969,10.626,12.933,86.079,22.24,28.712,299.284,13.849,23.41,247.39,18.119,6.087,98.969,17.089,44.493,31.651,296.041,-23.71,33.554,294.831,-25.976,12.922,12.06,-26.115,-40.766,9.523,-19.251,-38.207,15.424,-46.325,213.978,-29.382,-44.512,211.085,-28.894,33.125,-76.566,650.595,3.449,-77.161,645.853,5.693,35.995,-28.668,746.777,9.19,-29.448,747.401,6.502,46.465,18.739,786.113,-7.226,18.967,780.701,-6.144,16.298,67.144,448.172,-46.631,66.805,449.54,-46.389,9.118,13.331,157.512,-39.66,13.71,162.014,-39.593,10.819,-12.169,200.604,-45.264,-12.244,200.193,-43.972,30.814,-16.053,267.334,10.101,-14.202,260.812,9.017
0827-BK2-02-67,Salto B,37.396,333.699,-63.115,37.396,333.699,63.115,52.584,367.889,75.362,0.466,13.545,-15.362,21.733,193.755,-16.309,10.821,63.991,-21.78,4.376,62.408,-9.664,0.466,13.545,15.362,21.733,193.755,16.309,10.821,63.991,21.78,4.376,62.408,9.664,10.721,47.735,18.502,25.039,193.755,22.485,10.821,63.991,21.78,6.003,62.408,12.594,49.674,-2.523,147.65,-19.579,-0.048,141.879,-21.404,7.701,0.139,-77.352,-32.866,-0.782,-71.229,-30.612,11.079,6.277,153.799,-79.305,5.288,157.592,-76.366,23.5,24.37,521.85,-5.243,26.467,514.34,-8.65,14.623,93.443,388.18,-36.605,90.467,387.93,-34.953,4.106,32.133,202.758,-60.258,32.964,202.954,-59.753,3.61,20.008,102.435,-33.55,19.598,103.338,-34.506,4.665,10.32,102.751,-48.51,11.156,102.761,-47.741,5.151,14.008,107.373,-24.318,12.839,109.538,-24.646,39.812,7.04,177.776,-5.806,6.805,173.999,-5.139
20190930-1247-FRANKFURT_2-01-290,Cody C,-34.422,379.609,-15.8,34.422,379.609,15.8,63.479,508.414,84.659,-18.949,13.592,-7.244,-6.298,215.445,-8.241,-5.621,57.988,-0.175,-3.554,92.586,-0.14,18.949,13.592,7.244,6.298,215.445,8.241,5.621,57.988,0.175,3.554,92.586,0.14,22.213,127.085,20.858,20.556,230.655,47.396,5.621,57.988,3.285,15.088,92.686,13.121,60.19,-50.985,-86.52,5.052,-44.744,-98.721,2.689,15.811,-31.003,-140.249,-41.116,-36.426,-98.78,-32.6,27.008,-34.523,635.342,14.968,-33.025,612.898,11.973,34.133,27.646,612.997,-26.396,15.809,622.087,-18.171,9.577,-43.614,211.565,-22.155,-32.344,199.501,-28.48,6.039,-15.096,127.586,4.048,-15.467,130.321,2.424,5.39,-6.849,123.175,4.917,-7.128,124.151,4.384,6.252,-13.752,136.198,-3.898,-13.707,136.132,-4.073,6.072,-21.136,169.933,-11.835,-22.005,171.315,-9.921,40.348,10.723,259.905,18.482,6.914,264.838,15.706
20191008-1157-FRANKFURT_1-01-200,Barani A,-87.887,69.378,158.523,87.887,69.378,158.523,110.166,289.396,207.391,-0.092,-65.683,29.521,-68.434,-41.235,81.212,-15.061,63.385,60.944,-4.301,112.91,-13.153,0.092,65.683,29.521,68.434,41.235,81.212,15.061,-63.385,60.944,4.301,25.846,-13.153,17.33,66.298,41.735,68.434,46.803,81.212,15.303,63.385,66.369,9.1,112.91,18.074,48.007,34.989,-221.898,-32.43,30.836,-216.525,-19.75,8.881,5.833,-120.254,150.832,5.42,-124.422,143.882,6.67,-107.827,-136.338,131.142,-107.208,-133.612,131.445,10.459,-184.578,-153.963,159.934,-182.965,-151.771,161.59,9.981,-165.917,-16.731,264.558,-164.624,-15.47,263.16,9.316,-75.123,153.216,289.086,-75.696,149.697,285.058,7.819,-13.58,158.368,95.154,-14.177,158.797,96.161,7.219,-2.47,169.608,-50.566,-4.799,172.597,-47.048,10.04,-21.919,272.081,-7.207,-20.73,271.982,-10.236,42.028,-2.431,321.033,-38.86,-0.35,317.355,-36.253
20190930-1616-FRANKFURT_1-01-242,Barani A,-124.339,22.7,158.149,124.339,22.7,158.149,140.832,252.315,181.193,-21.091,-57.968,19.942,-67.555,-49.213,52.213,-40.888,24.748,80.643,5.195,105.132,5.351,21.091,57.968,19.942,67.555,49.213,52.213,40.888,-24.748,80.643,-5.195,-59.733,5.351,25.206,70.52,28.48,67.555,49.213,52.213,40.888,27.45,80.643,7.183,105.132,19.857,56.196,-45.528,-90.446,61.172,-37.463,-80.464,57.243,6.884,-40.365,-156.557,25.942,-45.809,-161.932,31.164,5.569,-70.58,-130.881,65.868,-71.221,-129.49,65.453,7.385,-133.167,-122.28,103.32,-133.315,-122.033,103.782,7.843,-186.891,-83.233,148.321,-185.731,-82.017,147.957,7.856,-144.45,18.174,201.135,-143.947,15.808,200.992,6.859,-61.794,61.832,195.672,-62.232,63.428,193.422,6.289,-19.636,140.024,71.575,-19.642,140.432,74.26,7.703,12.471,239.817,41.101,12.722,240.308,39.291,43.561,20.824,237.009,-27.875,19.708,234.182,-25.192
20190930-1153-FRANKFURT_1-01-125,Salto A,49.697,359.964,-15.345,49.697,359.964,15.345,61.071,392.087,42.506,2.484,12.95,2.712,38.932,217.295,-2.161,7.882,63.199,-5.74,0.399,66.521,-10.156,2.484,12.95,2.712,38.932,217.295,-2.161,7.882,63.199,4.637,0.399,66.521,10.156,5.058,45.073,8.7,38.932,217.295,12.14,10.0,63.199,5.915,7.083,66.521,15.751,74.229,13.293,116.437,-4.023,12.875,115.526,-2.991,10.296,-2.034,-8.775,12.66,-1.094,-6.968,12.046,13.701,23.66,150.074,27.567,24.776,154.5,26.265,23.949,100.684,581.517,11.917,99.233,573.907,11.564,11.482,71.551,317.16,-31.315,71.498,319.263,-29.264,3.418,26.867,157.891,-11.814,27.343,159.63,-12.938,3.51,17.167,116.756,-5.903,16.915,116.446,-6.368,4.121,-13.626,83.147,-5.626,-12.972,83.806,-4.489,3.975,2.614,101.894,14.43,1.582,103.76,12.025,48.992,6.74,190.834,-58.006,7.703,189.275,-56.547
0609-4-01-78,Salto C,-1.354,362.409,6.412,1.354,362.409,6.412,15.843,362.409,29.093,2.538,117.605,2.766,-5.824,67.794,-1.136,0.052,90.457,9.19,1.88,86.553,-4.408,2.538,117.605,2.766,0.747,67.794,-1.136,-0.052,90.457,9.19,-1.88,86.553,-4.408,4.32,117.605,9.098,5.824,67.794,3.529,2.338,90.457,9.19,3.361,86.553,7.276,42.71,5.343,253.65,22.975,5.964,250.15,22.293,7.594,11.714,294.723,7.013,10.826,294.067,7.019,6.078,-10.044,227.38,-22.198,-9.549,226.14,-20.682,6.132,-11.683,116.304,1.066,-12.042,119.69,0.526,6.805,-14.211,178.177,0.605,-13.84,176.806,0.895,6.823,-6.457,216.173,22.649,-6.406,215.786,21.938,7.099,3.062,208.32,21.968,3.071,208.355,21.92,6.957,6.32,202.136,8.45,6.203,202.87,8.119,6.695,7.305,232.835,-19.476,7.052,231.067,-19.078,41.375,0.703,163.229,-6.353,0.572,161.366,-6.731
20191007-1159-FRANKFURT_1-01-60,Salto C,-11.07,360.943,-0.607,11.07,360.943,0.607,28.848,396.866,40.545,-4.316,27.14,6.899,-2.725,210.383,-4.492,0.841,27.417,1.64,-4.87,96.002,-4.654,4.316,27.14,6.899,2.725,210.383,-4.492,-0.841,27.417,1.64,4.87,96.002,-3.44,6.544,60.264,11.927,6.594,210.765,14.5,8.433,29.835,3.446,7.277,96.002,10.673,75.501,-11.681,181.491,3.618,-10.312,179.099,1.911,10.121,-7.679,17.474,20.684,-8.209,21.667,22.193,9.26,-2.338,80.582,23.283,-1.349,89.791,19.268,12.921,-2.359,606.453,-24.056,-3.789,598.56,-21.143,16.201,-14.81,428.618,-10.271,-11.656,425.196,-11.016,2.614,25.65,131.817,1.691,22.71,132.802,2.156,4.563,-10.425,-2.093,5.851,-9.648,1.001,5.463,4.238,-19.652,84.678,4.432,-19.066,85.539,3.454,4.654,-8.374,220.655,-5.894,-8.2,219.205,-7.41,44.858,-9.255,249.339,-22.31,-10.263,252.539,-19.822
20190930-1616-FRANKFURT_1-01-216,Salto C,-13.568,357.937,-9.202,13.568,357.937,9.202,26.656,362.997,38.803,-1.244,38.381,3.557,-2.26,105.97,-3.458,-6.502,114.908,-5.128,-3.562,98.679,-4.172,1.244,38.381,3.557,2.26,105.97,-3.458,6.502,114.908,4.931,3.562,98.679,4.172,8.025,43.427,19.692,2.679,105.97,3.489,6.502,114.908,5.56,9.449,98.691,10.063,77.557,15.299,142.704,18.4,14.7,141.118,18.914,6.876,-17.333,23.729,12.341,-16.278,28.747,11.035,4.924,-7.804,80.439,-6.469,-8.501,81.805,-5.435,6.757,-7.344,210.316,-3.06,-7.045,208.972,-2.91,7.746,0.16,263.446,-4.278,-0.241,263.024,-4.378,7.458,-6.594,260.127,-7.664,-6.459,259.663,-7.742,6.238,-15.576,214.692,-12.36,-15.473,215.16,-11.937,5.78,-20.89,201.722,2.641,-20.479,201.125,2.051,4.356,-14.532,178.82,15.384,-14.715,180.43,13.934,38.961,7.651,215.924,-28.632,3.335,214.874,-26.324
20191008-1207-FRANKFURT_2-01-123,Baby- Fliffis C,-72.447,-125.529,237.575,72.447,125.529,237.575,97.215,410.551,260.023,-6.419,-100.725,14.567,-21.904,-143.677,77.865,-47.957,25.151,104.59,3.833,93.722,40.553,6.419,100.725,14.567,21.904,143.677,77.865,47.957,-25.151,104.59,-3.833,-93.722,40.553,13.725,121.4,28.477,21.904,153.414,77.865,47.957,34.87,104.59,13.63,100.867,49.091,66.793,-4.241,-45.952,11.84,0.107,-47.505,11.052,15.844,-15.489,-280.772,35.601,-19.187,-290.173,43.142,28.346,-32.049,-546.133,87.028,-31.604,-540.318,90.63,28.391,-35.904,-489.181,228.731,-37.707,-482.386,224.005,14.871,-79.259,-77.693,183.411,-78.145,-83.722,185.809,11.89,-103.491,12.178,237.72,-104.59,13.794,234.138,8.329,-136.88,59.432,256.829,-134.584,57.73,258.94,8.192,-70.139,166.293,225.013,-68.969,165.306,222.637,8.459,7.696,203.69,97.103,6.579,204.281,99.937,38.919,44.325,262.193,29.864,38.151,273.54,21.562
20191008-1157-FRANKFURT_1-01-137,Barani A,-89.392,51.33,170.988,89.392,51.33,170.988,105.108,312.493,190.83,0.125,-73.721,20.872,-57.646,-55.573,94.096,-22.543,65.942,61.993,-9.327,114.682,-5.973,0.125,73.721,20.872,57.397,55.573,94.096,22.543,-65.942,61.993,9.327,-12.022,-5.973,11.699,73.721,23.697,57.646,58.148,94.096,22.543,65.942,61.993,13.219,114.682,11.044,55.311,20.207,-228.53,3.53,21.157,-223.651,5.095,8.184,-11.185,-181.195,74.68,-12.676,-180.39,74.327,7.422,-57.858,-104.255,111.743,-58.815,-108.285,112.047,10.452,-158.35,-205.75,195.573,-157.042,-200.124,196.331,9.86,-134.515,-48.638,297.481,-133.867,-47.957,295.792,9.087,-77.753,141.191,251.114,-78.724,137.861,248.968,7.183,-48.786,164.036,100.877,-48.682,164.404,101.632,7.816,-15.124,176.344,16.483,-16.258,178.228,19.018,6.56,-8.591,263.461,9.315,-9.171,265.978,6.904,52.103,-39.849,330.498,-45.085,-37.493,328.542,-43.593
0609-1-01-655,Bauchsprung,-6.837,-47.752,-5.083,6.837,47.752,5.083,15.661,121.605,28.286,0.233,-6.481,-0.436,-1.662,-34.364,-4.133,1.304,-29.893,-2.287,-6.712,22.986,1.773,0.233,6.481,0.436,1.197,34.364,4.133,-1.304,29.893,2.287,6.712,-22.986,-1.773,2.539,23.649,6.364,2.273,34.364,6.529,3.245,29.893,3.887,7.603,33.698,11.506,43.101,0.151,32.42,-6.855,1.129,32.511,-6.15,2.167,1.569,-38.842,-2.233,1.02,-38.591,-1.584,0.684,-0.249,-61.679,11.16,0.154,-62.013,9.997,1.468,-7.963,-89.546,-11.437,-7.614,-87.968,-11.083,0.727,-1.545,-68.987,-15.887,-2.314,-70.975,-15.461,1.185,-2.98,-97.743,-7.746,-2.541,-95.748,-8.321,1.492,6.476,-44.717,-4.98,6.689,-46.173,-5.535,1.222,2.046,-44.0,0.673,2.032,-43.34,1.712,2.233,-5.62,51.565,16.898,-7.428,55.314,15.627,51.488,-30.172,96.949,-7.733,-26.739,91.872,-6.776
