Time,TimeInJump,ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
3227.762,0.818,19.7,31.56,-18.618,1.344,-8.619,-12.8,-442.86,205.52,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
3228.172,1.228,15.18,16.98,-8.708,-3.433,-12.456,-2.11,209.49,338.69,20191008-1207-FRANKFURT_2-01-253,Fliffis B,-9.083,-356.087,238.542,77.268,721.303,263.05
2657.218,0.002,126.95,66.89,31.644,16.724,100.673,21.97,-116.41,70.54,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
2657.606,0.39,33.93,35.64,-34.68,6.255,-8.552,-114.32,-617.8,25.96,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
2657.994,0.778,30.14,36.82,-24.844,6.659,-14.032,-116.15,-525.85,131.5,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
2658.38,1.164,17.39,17.53,-8.684,-3.463,-14.601,-43.93,143.94,412.05,20191007-1524-FRANKFURT_1-01-181,Fliffis B,-106.962,-380.156,225.872,167.383,668.873,279.762
6262.626,0.002,99.37,64.83,40.0,1.342,83.472,28.01,15.76,-6.96,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
6263.062,0.438,13.85,17.19,-12.963,-0.055,-5.218,5.97,-420.23,90.79,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
6263.496,0.872,10.35,8.17,-6.452,-0.509,-7.203,-37.51,12.88,309.25,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
6263.93,1.306,7.17,6.28,-4.322,-0.462,-5.392,-24.48,133.69,73.88,0609-4-01-612,Barani C,-7.87,-84.287,235.718,45.96,312.544,241.433
1815.04,0.002,123.31,77.54,82.305,2.313,72.864,-6.75,-4.73,3.21,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
1815.49,0.452,3.84,2.07,0.095,-0.738,-1.399,3.66,11.9,-4.26,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
1815.94,0.902,1.38,2.27,0.142,-0.216,0.224,13.45,3.92,-43.91,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
1816.388,1.35,3.69,1.52,0.306,-1.818,-1.019,-15.83,-2.17,-6.85,0609-1-01-208,Von Bauch in Stand,3.461,29.851,1.173,25.991,61.941,37.297
2045.822,0.002,118.97,64.78,6.14,9.908,102.829,32.23,100.33,-19.0,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
2046.258,0.438,6.5,14.25,-4.049,-0.558,-2.857,-20.09,-29.46,19.01,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
2046.692,0.872,12.52,34.1,-14.527,-1.702,1.744,70.22,448.2,-46.81,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
2047.126,1.306,5.99,4.68,-1.914,-1.572,-4.455,-6.8,102.8,-30.14,20191008-1207-FRANKFURT_2-01-171,Salto C,28.785,348.116,-31.295,46.2,410.659,67.164
2746.198,0.002,132.93,74.46,52.907,3.654,104.451,6.78,30.35,-10.11,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
2746.688,0.492,68.09,54.76,-60.201,-0.138,-24.039,-4.65,-738.33,65.01,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
2747.178,0.982,30.37,20.25,-9.038,5.58,-19.538,-105.25,-141.22,379.58,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
2747.668,1.472,11.77,11.22,-5.459,-1.273,-9.846,-17.67,190.33,102.76,0609-4-01-282,Fliffis C,-93.153,-264.562,249.061,108.796,622.756,265.74
3886.49,0.002,118.79,57.83,26.799,30.944,95.095,44.7,183.58,-144.05,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
3886.906,0.418,6.76,7.58,-5.271,-2.424,-3.011,192.38,91.28,246.97,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
3887.322,0.834,12.85,14.34,-4.167,-5.042,-11.969,-137.9,-118.15,414.63,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
3887.738,1.25,7.76,8.37,-5.406,-3.566,-4.808,27.8,187.22,143.7,20191008-1207-FRANKFURT_2-01-311,Schraubensalto A,73.71,197.402,312.484,165.121,283.581,364.02
3570.254,0.002,116.78,72.35,-91.295,0.768,52.829,6.04,-42.6,-5.54,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
3570.644,0.392,26.17,18.36,-23.316,-3.386,-9.721,56.35,-591.6,-12.49,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
3571.034,0.782,11.77,11.73,-8.234,2.705,-8.185,53.6,-86.86,364.91,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
3571.426,1.174,6.63,7.27,-2.314,-2.647,-4.472,-10.78,144.82,26.98,20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938
3829.228,0.002,128.26,63.76,25.512,8.485,103.729,18.43,50.85,30.4,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
3829.696,0.47,5.82,4.98,-3.551,1.225,-4.068,-76.36,-112.61,75.75,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
3830.164,0.938,7.8,8.57,-0.635,-1.617,-7.728,-166.82,20.63,178.12,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
3830.634,1.408,7.46,6.66,-3.172,-2.865,-5.691,-47.24,203.1,63.34,20190930-1616-FRANKFURT_1-01-344,Barani A,-153.433,48.925,155.91,156.334,260.49,165.471
1181.512,0.002,106.52,67.76,30.672,10.74,93.733,-7.17,-143.01,24.93,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
1181.924,0.414,42.47,42.96,-41.17,4.857,-3.453,-73.18,-720.37,117.06,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
1182.334,0.824,19.26,19.45,-14.893,8.549,-8.344,-54.31,-127.75,315.91,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
1182.744,1.234,17.06,15.99,-7.81,-4.538,-14.314,18.02,235.09,170.8,20191007-1534-FRANKFURT_2-01-75,Fliffis B,-59.225,-313.144,243.675,90.223,693.541,269.174
324.046,0.002,120.05,62.88,1.022,1.7,94.313,11.03,155.57,15.26,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
324.46,0.416,10.73,8.93,0.62,-0.528,-9.552,-5.6,192.27,17.49,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
324.874,0.83,6.97,7.3,-2.004,-0.743,-6.459,-0.35,198.3,-4.87,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
325.286,1.242,8.15,7.47,-5.716,-1.176,-5.189,-10.17,151.72,2.55,20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641
5317.466,0.002,118.5,69.28,29.074,4.132,101.443,57.54,189.83,-6.47,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
5317.938,0.474,7.59,15.71,-7.951,-0.83,-2.981,-59.38,209.0,-22.4,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
5318.41,0.946,45.28,37.31,-34.342,-3.048,-25.789,-10.61,846.47,-24.1,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
5318.882,1.418,9.71,8.08,-2.268,-0.667,-9.184,49.41,146.96,5.29,0609-1-01-522,Doppelsalto B,14.74,696.913,-19.678,64.031,730.386,65.11
6208.304,0.002,102.71,63.46,45.864,3.576,86.2,19.45,43.02,17.95,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
6208.766,0.464,16.25,18.0,-14.067,0.202,-7.093,-16.62,-423.68,145.19,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
6209.228,0.926,10.19,8.01,-2.919,-0.374,-8.559,-39.33,1.36,242.07,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
6209.692,1.39,4.92,4.8,-3.002,-1.028,-3.986,-19.86,134.27,96.84,0609-4-01-582,Barani C,-17.247,-48.785,221.201,47.477,309.611,238.288
1552.264,0.002,104.43,58.72,15.884,8.031,95.353,-31.37,191.72,-36.83,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
1552.69,0.428,14.77,17.65,-9.229,1.648,-8.194,9.07,-72.04,-17.19,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
1553.116,0.854,25.74,28.83,-18.106,-3.542,-20.69,-51.16,521.69,-72.5,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
1553.54,1.278,5.63,5.68,-2.568,-1.06,-4.751,-2.53,101.38,2.29,20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804
694.758,0.002,112.27,66.17,30.648,5.333,94.564,24.49,133.54,-17.16,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
695.216,0.46,4.73,6.26,-2.397,1.197,-3.031,-9.6,154.17,-6.44,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
695.674,0.918,6.09,5.79,-1.715,-0.166,-5.005,3.18,216.58,-39.03,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
696.132,1.376,6.2,5.32,-2.461,0.389,-5.278,8.73,120.44,-26.67,0827-BK2-02-141,Salto A,10.113,335.652,-61.571,20.496,335.652,62.837
2853.872,0.002,107.76,65.34,28.987,1.929,93.715,32.65,198.47,-11.12,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
2854.342,0.472,8.18,7.09,-1.732,-1.236,-7.345,22.6,153.03,18.95,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
2854.812,0.942,7.14,6.94,-2.26,-0.135,-6.509,48.96,233.4,8.36,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
2855.28,1.41,6.57,6.25,-3.607,-0.305,-5.334,2.18,111.49,28.67,20190930-1153-FRANKFURT_1-01-143,Salto A,45.314,354.6,-8.622,48.445,354.6,36.365
1907.152,0.002,143.92,66.14,5.227,0.805,97.847,-12.77,130.82,22.48,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
1907.564,0.414,7.37,8.6,-1.125,-0.498,-8.479,0.16,215.05,32.65,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
1907.974,0.824,7.97,6.78,-1.383,-0.79,-6.722,15.02,200.36,6.36,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
1908.384,1.234,8.8,6.95,-3.536,-0.882,-6.334,12.08,179.55,-7.57,20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398
2035.062,0.002,96.41,58.26,24.917,-1.239,85.285,13.23,140.83,-46.43,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
2035.498,0.438,4.9,2.51,-0.519,0.284,-3.157,-89.09,96.03,-214.61,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
2035.932,0.872,14.9,13.19,-12.501,1.676,-6.771,-45.39,-256.05,-482.49,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
2036.366,1.306,6.79,8.56,-3.774,2.03,-5.201,60.12,105.85,-245.53,0110-JANEIKE-01-155,Schraubensalto,-19.439,104.721,-415.955,141.698,269.221,416.078
1334.818,0.002,126.92,69.93,25.575,3.636,99.163,-24.5,-49.48,-11.3,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
1335.23,0.414,9.0,7.8,-2.935,1.22,-6.342,-104.26,-122.75,146.03,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
1335.644,0.828,11.69,10.07,-3.544,-2.917,-9.766,-130.72,85.39,314.01,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
1336.058,1.242,5.53,7.22,-3.838,-0.451,-4.753,4.77,165.63,-51.45,20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112
2327.96,0.002,103.11,59.66,35.384,3.172,85.495,43.21,193.92,11.3,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
2328.398,0.44,19.13,23.94,-14.745,0.876,-8.096,-12.53,121.19,-41.94,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
2328.836,0.878,42.97,38.05,-32.475,-1.667,-26.155,-32.87,832.39,34.9,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
2329.272,1.314,8.6,12.81,-7.037,0.304,-6.041,71.61,221.97,-37.48,0609-1-01-273,Doppelsalto B,23.211,696.168,-25.088,69.148,715.957,61.692
83.64,0.002,119.43,75.58,37.336,-3.555,104.151,2.33,95.45,25.05,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
84.146,0.508,16.6,12.7,-9.005,1.683,-12.819,-18.94,590.03,9.2,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
84.652,1.014,4.28,3.3,-1.733,-0.105,-2.921,7.61,160.13,-2.44,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
85.16,1.522,2.73,2.51,-1.631,0.178,-1.682,12.82,107.09,-10.46,0827-BK1-01-16,Salto C,17.786,355.702,0.272,31.175,387.02,28.357
4709.512,0.002,115.68,61.71,30.473,1.373,99.321,8.87,108.14,13.9,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
4709.98,0.47,12.36,14.2,9.984,-0.859,-5.829,11.23,99.97,-33.46,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
4710.448,0.938,12.35,19.33,-7.294,0.149,6.413,3.36,223.88,-33.03,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
4710.916,1.406,4.43,4.36,-2.105,-0.863,-4.059,-3.0,108.32,-12.25,20190930-1247-FRANKFURT_2-01-292,Salto B,10.908,353.294,-17.002,27.752,424.494,54.83
1197.462,0.002,90.05,58.94,25.853,1.253,79.55,23.78,-19.92,-2.43,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
1197.858,0.398,6.49,7.68,-3.078,1.063,-5.886,-99.0,-84.36,138.32,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
1198.256,0.796,13.65,13.34,-2.247,0.176,-12.841,-180.73,-20.79,261.79,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
1198.654,1.194,10.7,10.94,-7.619,0.095,-8.23,-24.86,154.45,53.96,20191007-1150-FRANKFURT_2-01-60,Barani A,-113.436,43.316,166.186,131.283,253.873,184.151
697.356,0.002,112.07,72.18,37.925,-6.936,99.318,-28.7,135.59,-9.45,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
697.866,0.512,10.17,7.9,-4.928,-0.28,-6.239,8.91,218.03,7.91,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
698.376,1.022,6.77,5.9,-3.752,-0.201,-4.531,6.72,217.64,-12.24,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
698.886,1.532,4.84,4.57,-2.755,-0.147,-3.318,4.67,153.6,-5.81,0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66
2215.976,0.002,101.93,58.56,14.275,3.838,84.54,37.55,197.93,-4.71,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
2216.388,0.414,4.9,3.36,-1.959,-2.276,-2.947,174.11,87.99,266.81,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
2216.802,0.828,23.5,16.42,-14.307,-0.773,-15.352,-109.34,-33.67,575.06,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
2217.216,1.242,11.38,11.65,-8.523,-2.383,-5.61,-27.96,136.96,46.94,20191007-1150-FRANKFURT_2-01-130,Schraubensalto A,62.37,209.397,352.371,194.868,271.955,361.816
2189.398,0.002,118.14,64.4,15.985,7.914,101.646,27.11,195.71,60.35,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
2189.85,0.454,4.41,11.24,3.336,-1.358,-2.763,9.65,12.19,-25.23,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
2190.302,0.906,15.48,23.1,-14.628,-0.387,-5.503,12.52,422.22,-16.46,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
2190.754,1.358,4.99,4.68,-2.279,-0.199,-4.48,0.07,115.19,10.69,20190930-1247-FRANKFURT_2-01-78,Salto B,12.3,348.681,-11.038,25.039,403.74,41.176
3740.52,0.002,143.8,57.5,11.603,13.355,104.373,73.35,201.93,-39.36,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
3740.93,0.412,27.41,23.98,-23.547,3.23,-13.718,89.91,394.99,-41.6,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
3741.34,0.822,48.86,47.69,-39.064,3.42,-28.543,89.66,751.08,-36.37,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
3741.752,1.234,10.48,15.1,-4.492,-0.768,-8.875,20.46,196.68,-70.01,20191007-1524-FRANKFURT_1-01-252,Doppelsalto B,84.388,672.67,-57.471,89.592,681.79,81.66
2005.832,0.002,96.53,58.9,31.455,3.604,83.849,-0.18,-17.62,12.96,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
2006.224,0.394,11.09,10.61,-8.45,-3.315,-5.406,57.44,-306.49,-100.74,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
2006.616,0.786,9.8,10.38,-3.042,-1.834,-8.832,78.61,10.33,-264.75,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
2007.008,1.178,8.63,8.75,-5.74,0.253,-5.997,16.67,191.09,-117.62,20191003-1152-FRANKFURT_1-01-91,Barani C,66.714,-39.028,-202.891,83.002,290.444,207.263
5664.766,0.002,122.55,69.21,31.798,5.842,103.167,32.4,168.61,14.84,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
5665.246,0.482,5.76,14.05,-8.49,-0.784,-2.322,-52.28,228.38,9.55,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
5665.726,0.962,43.89,37.42,-36.012,-3.619,-21.325,-78.95,816.58,43.9,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
5666.208,1.444,8.47,7.82,-2.116,-2.086,-7.646,15.84,174.95,-28.19,0609-1-01-546,Doppelsalto B,-39.678,705.833,-7.622,82.636,728.524,60.021
8547.92,0.002,92.92,54.42,28.481,-0.233,80.495,17.43,197.35,-4.89,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
8548.348,0.43,30.58,23.05,-25.197,-1.88,-13.97,-24.19,390.8,-26.65,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
8548.776,0.858,54.96,51.99,-43.246,0.826,-31.457,-8.45,814.66,66.59,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
8549.204,1.286,11.78,13.68,-8.295,-0.089,-6.872,15.39,229.67,6.62,0609-1-01-902,Doppelsalto C,14.944,711.051,1.842,57.581,711.051,54.388
4529.774,0.002,125.79,57.58,23.599,30.53,95.08,47.19,190.06,-101.04,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
4530.186,0.414,28.13,25.25,-25.357,0.557,-12.816,27.12,431.6,-44.99,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
4530.596,0.824,51.92,49.76,-43.168,8.374,-27.257,199.48,713.02,-80.43,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
4531.006,1.234,9.24,19.47,-5.885,-1.442,-6.406,9.48,181.16,-57.98,20191008-1207-FRANKFURT_2-01-362,Doppelsalto C,134.627,678.794,-114.927,152.294,684.478,144.142
4393.898,0.002,112.85,64.08,28.136,1.551,97.433,25.96,201.76,16.66,0609-1-01-456,Doppelsalto B,3.213,697.227,-26.103,59.36,725.996,65.054
4394.366,0.47,5.3,20.3,-9.164,0.068,-4.169,-40.07,143.81,-47.18,0609-1-01-456,Doppelsalto B,3.213,697.227,-26.103,59.36,725.996,65.054
4394.836,0.94,38.75,34.94,-29.793,-1.959,-22.871,-18.38,781.6,-49.94,0609-1-01-456,Doppelsalto B,3.213,697.227,-26.103,59.36,725.996,65.054
4395.306,1.41,8.15,7.07,-2.79,0.034,-7.828,2.6,135.35,-12.19,0609-1-01-456,Doppelsalto B,3.213,697.227,-26.103,59.36,725.996,65.054
119.586,0.002,108.0,62.26,29.075,1.205,94.353,16.55,183.82,9.83,20190930-1616-FRANKFURT_1-01-28,Salto B,14.266,359.652,20.303,34.173,414.719,36.822
120.032,0.448,4.19,11.3,3.558,-1.188,-3.733,1.04,53.4,1.72,20190930-1616-FRANKFURT_1-01-28,Salto B,14.266,359.652,20.303,34.173,414.719,36.822
120.478,0.894,21.51,27.38,-18.429,0.374,-7.599,34.98,469.24,-0.98,20190930-1616-FRANKFURT_1-01-28,Salto B,14.266,359.652,20.303,34.173,414.719,36.822
120.924,1.34,5.11,4.82,-2.147,-0.088,-4.514,-3.35,111.87,13.07,20190930-1616-FRANKFURT_1-01-28,Salto B,14.266,359.652,20.303,34.173,414.719,36.822
2193.662,0.002,98.27,59.04,21.5,7.54,86.661,11.9,-6.13,53.13,20191003-1152-FRANKFURT_1-01-105,Barani C,112.812,-37.105,-183.801,126.64,281.141,194.357
2194.07,0.41,14.44,14.55,-8.584,-4.175,-9.403,136.91,-312.42,-115.4,20191003-1152-FRANKFURT_1-01-105,Barani C,112.812,-37.105,-183.801,126.64,281.141,194.357
2194.478,0.818,8.85,8.22,-2.571,-1.042,-6.492,169.0,39.52,-202.38,20191003-1152-FRANKFURT_1-01-105,Barani C,112.812,-37.105,-183.801,126.64,281.141,194.357
2194.884,1.224,6.5,6.11,-2.982,0.657,-5.71,20.82,123.66,-85.83,20191003-1152-FRANKFURT_1-01-105,Barani C,112.812,-37.105,-183.801,126.64,281.141,194.357
2519.914,0.002,98.63,57.46,31.166,-3.1,86.581,22.54,201.2,-22.51,0609-1-01-292,Doppelsalto B,22.14,702.685,-18.865,44.236,723.79,55.515
2520.362,0.45,8.81,22.3,-9.679,-0.4,-6.289,-13.09,122.78,-21.2,0609-1-01-292,Doppelsalto B,22.14,702.685,-18.865,44.236,723.79,55.515
2520.808,0.896,37.65,35.62,-34.121,-1.375,-16.259,-21.4,752.84,-32.18,0609-1-01-292,Doppelsalto B,22.14,702.685,-18.865,44.236,723.79,55.515
2521.254,1.342,8.44,14.53,-5.044,0.559,-6.983,34.5,261.14,-23.6,0609-1-01-292,Doppelsalto B,22.14,702.685,-18.865,44.236,723.79,55.515
1981.434,0.002,89.06,57.58,19.899,3.894,82.397,2.91,-34.06,-11.23,20191003-1152-FRANKFURT_1-01-76,Barani A,139.277,-6.296,-155.214,146.674,255.839,158.447
1981.834,0.402,7.07,7.59,-3.647,-4.235,-5.247,79.56,-166.47,-33.11,20191003-1152-FRANKFURT_1-01-76,Barani A,139.277,-6.296,-155.214,146.674,255.839,158.447
1982.236,0.804,12.44,12.27,0.911,-0.523,-11.982,241.26,-70.02,-188.51,20191003-1152-FRANKFURT_1-01-76,Barani A,139.277,-6.296,-155.214,146.674,255.839,158.447
1982.638,1.206,7.64,8.74,-2.667,1.915,-7.554,18.98,143.12,-104.14,20191003-1152-FRANKFURT_1-01-76,Barani A,139.277,-6.296,-155.214,146.674,255.839,158.447
509.722,0.002,116.33,71.15,19.044,23.169,99.752,0.36,-64.77,18.46,20191007-1524-FRANKFURT_1-01-39,Barani A,-109.512,23.696,202.833,129.071,285.186,241.823
510.14,0.42,7.11,7.55,-3.146,-0.277,-6.04,-48.61,-150.44,62.81,20191007-1524-FRANKFURT_1-01-39,Barani A,-109.512,23.696,202.833,129.071,285.186,241.823
510.558,0.838,9.97,9.38,-2.875,-2.82,-8.517,-158.54,-23.66,283.21,20191007-1524-FRANKFURT_1-01-39,Barani A,-109.512,23.696,202.833,129.071,285.186,241.823
510.976,1.256,6.97,7.18,-4.652,-2.17,-5.458,-32.09,162.5,115.37,20191007-1524-FRANKFURT_1-01-39,Barani A,-109.512,23.696,202.833,129.071,285.186,241.823
3705.82,0.002,118.1,69.14,65.655,6.341,86.786,-11.73,172.35,17.59,0609-4-01-340,Salto C,5.105,363.14,16.747,29.225,389.865,41.954
3706.336,0.518,12.37,8.83,-7.579,1.684,-7.793,-2.09,444.44,33.81,0609-4-01-340,Salto C,5.105,363.14,16.747,29.225,389.865,41.954
3706.852,1.034,3.63,3.53,-1.11,0.051,-3.554,-1.44,146.38,14.36,0609-4-01-340,Salto C,5.105,363.14,16.747,29.225,389.865,41.954
