SprungID,Sprungtyp,avg_Acc_N_Fil,avg_Gyro_x_R,avg_Gyro_y_R,avg_Gyro_z_R,avg_Gyro_x_Fil,avg_Gyro_y_Fil,avg_Gyro_z_Fil,avg_DJump_SIG_I_x LapEnd,avg_DJump_SIG_I_y LapEnd,avg_DJump_SIG_I_z LapEnd,avg_DJump_I_ABS_x LapEnd,avg_DJump_I_ABS_y LapEnd,avg_DJump_I_ABS_z LapEnd,avg_DJump_ABS_I_x LapEnd,avg_DJump_ABS_I_y LapEnd,avg_DJump_ABS_I_z LapEnd,avg_DJump_SIG_I_S1_x LapEnd,avg_DJump_SIG_I_S1_y LapEnd,avg_DJump_SIG_I_S1_z LapEnd,avg_DJump_SIG_I_S2_x LapEnd,avg_DJump_SIG_I_S2_y LapEnd,avg_DJump_SIG_I_S2_z LapEnd,avg_DJump_SIG_I_S3_x LapEnd,avg_DJump_SIG_I_S3_y LapEnd,avg_DJump_SIG_I_S3_z LapEnd,avg_DJump_SIG_I_S4_x LapEnd,avg_DJump_SIG_I_S4_y LapEnd,avg_DJump_SIG_I_S4_z LapEnd,avg_DJump_I_ABS_S1_x LapEnd,avg_DJump_I_ABS_S1_y LapEnd,avg_DJump_I_ABS_S1_z LapEnd,avg_DJump_I_ABS_S2_x LapEnd,avg_DJump_I_ABS_S2_y LapEnd,avg_DJump_I_ABS_S2_z LapEnd,avg_DJump_I_ABS_S3_x LapEnd,avg_DJump_I_ABS_S3_y LapEnd,avg_DJump_I_ABS_S3_z LapEnd,avg_DJump_I_ABS_S4_x LapEnd,avg_DJump_I_ABS_S4_y LapEnd,avg_DJump_I_ABS_S4_z LapEnd,avg_DJump_ABS_I_S1_x LapEnd,avg_DJump_ABS_I_S1_y LapEnd,avg_DJump_ABS_I_S1_z LapEnd,avg_DJump_ABS_I_S2_x LapEnd,avg_DJump_ABS_I_S2_y LapEnd,avg_DJump_ABS_I_S2_z LapEnd,avg_DJump_ABS_I_S3_x LapEnd,avg_DJump_ABS_I_S3_y LapEnd,avg_DJump_ABS_I_S3_z LapEnd,avg_DJump_ABS_I_S4_x LapEnd,avg_DJump_ABS_I_S4_y LapEnd,avg_DJump_ABS_I_S4_z LapEnd
20191001-1202-FRANKFURT_2-01-62,Cody C,22.721,-30.862,-247.497,-20.87,-30.383,-247.728,-20.411,-48.583,-392.442,-38.326,48.583,392.442,38.326,53.204,457.09,97.396,-10.104,-5.461,16.041,-21.888,-252.835,-27.84,-11.429,-63.953,-6.121,-5.162,-70.193,-20.406,10.104,5.461,16.041,21.888,252.835,-4.243,11.429,63.953,6.121,5.162,70.193,20.406,10.581,70.059,32.198,22.057,252.835,30.12,12.145,63.953,14.145,8.42,70.243,20.934
20191001-1202-FRANKFURT_2-01-63,Bücksprung,14.432,6.289,1.875,5.519,6.246,0.908,5.043,9.832,1.251,4.504,9.832,1.251,4.504,28.084,203.129,52.153,1.812,20.345,7.985,6.727,2.523,-2.901,4.267,-27.088,6.092,-2.974,5.471,-6.672,1.812,20.345,7.985,6.727,2.523,-2.901,4.267,-18.648,6.092,-2.974,-2.969,-6.672,7.237,78.376,21.134,7.273,80.813,8.479,8.431,28.279,9.098,5.143,15.661,13.443
20191001-1202-FRANKFURT_2-01-64,Salto B,17.863,-20.501,-210.898,-8.781,-20.832,-209.356,-8.202,-34.172,-351.015,-18.977,34.172,351.015,18.977,41.929,389.754,57.861,-1.706,-34.797,4.511,-13.737,-156.919,-6.591,-13.487,-101.679,-2.745,-5.241,-57.62,-14.152,1.706,34.797,4.511,13.737,156.919,-2.43,13.487,101.679,2.745,5.241,57.62,14.152,6.071,63.073,14.998,13.739,165.988,13.83,13.487,101.679,9.076,8.631,59.014,19.957
20191001-1202-FRANKFURT_2-01-65,Barani A,17.463,57.625,-24.709,107.309,58.016,-25.233,107.115,95.905,-43.068,174.147,95.905,43.068,174.147,121.785,250.635,207.459,11.851,45.8,25.289,58.19,53.434,67.072,33.282,-52.037,87.571,-7.417,-90.265,-5.785,11.851,45.8,25.289,58.19,53.434,67.072,33.282,-52.037,87.571,-7.417,-4.129,-5.785,17.306,53.128,34.736,58.19,53.434,67.072,37.831,52.563,87.571,8.458,91.509,18.08
20191001-1202-FRANKFURT_2-01-66,Salto A,16.25,-22.993,-207.923,-11.634,-23.021,-208.328,-10.752,-38.64,-354.542,-25.611,38.64,354.542,25.611,46.773,358.835,51.817,-3.905,-87.027,3.983,-5.659,-84.414,-10.112,-10.802,-77.674,3.862,-18.274,-105.428,-23.343,3.905,87.027,3.983,5.659,84.414,2.147,10.802,77.674,-3.862,18.274,105.428,23.343,9.837,89.925,12.678,5.66,84.414,10.173,10.802,77.674,4.429,20.474,106.823,24.536
20191001-1202-FRANKFURT_2-01-77,Barani A,17.328,40.912,-21.875,123.015,41.068,-21.614,123.243,66.054,-37.211,194.904,66.054,37.211,194.904,108.717,276.006,217.176,12.62,64.386,24.388,53.301,53.478,84.902,17.197,-66.035,89.128,-17.064,-89.041,-3.514,12.62,64.386,24.388,53.301,53.478,84.902,17.197,-66.035,89.128,-17.064,-14.619,-3.514,14.32,64.386,27.499,53.301,53.478,84.902,23.14,66.274,89.128,17.956,91.869,15.647
20191001-1202-FRANKFURT_2-01-78,Salto A,16.358,-11.675,-216.499,-19.413,-12.303,-215.421,-17.012,-19.851,-357.692,-37.067,19.851,357.692,37.067,30.779,360.414,65.002,-4.122,-90.777,-0.584,-3.43,-85.933,-12.907,-3.993,-74.251,-4.031,-8.306,-106.731,-19.546,4.122,90.777,0.584,3.43,85.933,12.907,3.993,74.251,4.031,8.306,106.731,19.546,11.469,92.238,22.793,5.172,85.933,12.922,4.006,74.251,7.521,10.133,107.992,21.766
20191001-1202-FRANKFURT_2-01-79,Hocksprung,13.414,-1.637,-0.305,3.151,-1.079,-1.636,1.4,-2.943,-2.764,-0.022,2.943,2.764,0.022,30.554,148.967,57.962,-1.035,31.155,6.765,-0.188,-17.318,2.425,0.507,-15.486,-1.287,-2.226,-1.115,-7.925,1.035,31.155,6.765,0.188,-17.318,2.425,-0.507,-12.189,-1.287,2.226,1.115,-7.88,11.047,64.931,25.793,5.878,51.526,8.171,4.261,17.603,5.313,9.369,14.907,18.685
20191001-1202-FRANKFURT_2-01-80,Salto C,17.761,-20.559,-213.646,-3.885,-20.674,-212.91,-4.127,-33.796,-349.989,-11.53,33.796,349.989,11.53,53.042,376.178,47.56,-2.022,-28.072,4.009,-19.945,-213.047,-6.394,-4.029,-57.855,0.598,-7.8,-51.016,-9.743,2.022,28.072,4.009,19.945,213.047,-1.624,4.029,57.855,-0.598,7.8,51.016,9.743,14.508,50.823,16.008,20.315,213.047,12.692,7.355,57.855,4.484,10.864,54.453,14.376
20191001-1202-FRANKFURT_2-01-81,3/4 Salto vw A,13.92,24.73,163.263,5.525,24.825,162.591,4.614,43.042,283.676,4.799,43.042,283.676,4.799,45.648,305.547,42.176,11.182,25.812,11.015,9.933,36.813,0.87,15.398,124.289,-8.178,6.528,96.762,1.093,11.182,25.812,11.015,9.933,36.813,0.87,15.398,124.289,-8.178,6.528,96.762,1.093,11.857,31.083,19.763,9.933,36.813,3.784,15.398,124.289,8.274,8.459,113.362,10.356
20191001-1202-FRANKFURT_2-01-82,Baby- Fliffis C,23.053,46.937,50.573,117.507,47.029,52.089,118.326,73.626,77.859,179.341,73.626,77.859,179.341,87.99,363.025,191.296,20.882,125.989,6.528,24.722,81.24,63.353,29.576,-23.835,93.15,-1.554,-105.534,16.309,20.882,125.989,6.528,24.722,81.24,63.353,29.576,-23.835,93.15,-1.554,-105.534,16.309,22.009,147.535,10.701,33.084,83.164,63.353,29.576,25.92,93.15,3.322,106.405,24.092
20191001-1202-FRANKFURT_2-01-91,Barani A,18.006,49.911,-34.687,109.811,49.608,-34.173,111.182,81.015,-56.759,173.012,81.015,56.759,173.012,100.967,275.8,200.578,17.404,52.071,26.341,52.937,54.352,73.137,16.761,-58.703,82.011,-6.087,-104.478,-8.476,17.404,52.071,26.341,52.937,54.352,73.137,16.761,-58.703,82.011,-6.087,9.04,-8.476,21.206,54.151,28.23,52.937,54.41,73.137,19.414,58.703,82.011,7.41,108.537,17.2
20191001-1202-FRANKFURT_2-01-92,Salto A,16.131,-15.024,-211.817,-12.372,-14.863,-211.428,-13.807,-24.929,-348.531,-25.639,24.929,348.531,25.639,33.716,353.674,66.056,-10.914,-91.354,-0.434,-0.501,-83.732,-9.355,-8.056,-92.434,-0.669,-5.459,-81.01,-15.181,10.914,91.354,0.434,0.501,83.732,9.355,8.056,92.434,0.669,5.459,81.01,15.181,13.398,92.991,29.527,3.404,83.732,9.536,8.13,92.434,3.611,8.784,84.516,23.381
20191001-1202-FRANKFURT_2-01-93,Hocksprung,13.611,1.603,-6.114,3.866,1.624,-6.744,2.66,2.331,-12.841,1.636,2.331,12.841,1.636,26.083,168.047,57.544,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,-15.807,10.046,-4.015,0.575,-10.933,3.343,20.946,8.953,2.006,-18.555,-6.431,0.997,11.025,10.046,-4.015,-0.575,-10.933,6.738,74.702,14.931,8.411,54.677,13.563,4.412,20.974,10.046,6.523,17.694,19.004
20191001-1202-FRANKFURT_2-01-94,Salto C,17.709,-28.096,-204.78,-10.668,-27.971,-204.615,-9.575,-47.389,-347.537,-24.052,47.389,347.537,24.052,54.542,364.63,61.6,-6.31,-30.485,0.513,-18.675,-204.783,-6.815,-15.489,-54.612,3.497,-6.915,-57.657,-21.247,6.31,30.485,0.513,18.675,204.783,5.79,15.489,54.612,-3.497,6.915,57.657,21.247,9.544,42.256,16.743,19.841,204.783,12.067,15.489,54.612,6.048,9.668,62.979,26.742
20191001-1202-FRANKFURT_2-01-95,3/4 Salto vw A,13.468,22.898,164.366,7.984,22.977,164.044,6.498,39.391,281.78,8.916,39.391,281.78,8.916,43.017,299.688,44.889,7.829,25.516,5.945,9.037,32.443,1.762,14.846,136.85,-3.201,7.678,86.971,4.41,7.829,25.516,5.945,9.037,32.443,1.762,14.846,136.85,-3.201,7.678,86.971,4.41,8.59,30.95,16.988,9.037,32.443,7.348,14.846,136.85,5.715,10.544,99.445,14.838
20191001-1202-FRANKFURT_2-01-96,Baby- Fliffis C,24.033,53.813,60.281,137.985,53.646,60.519,139.046,85.287,92.402,214.886,85.287,92.402,214.886,105.65,347.794,237.203,15.82,125.699,19.379,40.484,81.862,80.873,33.423,-13.749,92.455,-4.44,-101.41,22.179,15.82,125.699,19.379,40.484,81.862,80.873,33.423,-13.749,92.455,-4.44,-101.41,22.179,17.258,131.103,25.819,46.509,87.058,82.659,33.423,26.14,92.455,8.461,103.492,36.268
20191001-1202-FRANKFURT_2-01-108,Barani A,18.355,53.366,-28.458,120.734,53.026,-28.883,121.456,87.581,-49.258,193.577,87.581,49.258,193.577,106.888,274.538,209.92,10.228,57.523,21.908,48.331,48.323,75.722,32.33,-46.256,81.986,-3.31,-108.849,13.962,10.228,57.523,21.908,48.331,48.323,75.722,32.33,-46.256,81.986,-3.31,-10.332,13.962,13.964,60.406,27.688,48.331,48.324,75.722,32.356,50.423,81.986,12.236,115.384,24.525
20191001-1202-FRANKFURT_2-01-109,Salto A,15.768,-9.038,-217.157,-14.31,-9.231,-216.069,-12.958,-15.207,-347.761,-28.511,15.207,347.761,28.511,30.614,352.04,52.408,-8.723,-84.921,-6.219,2.194,-93.272,-3.879,-7.234,-84.104,-7.162,-1.444,-85.464,-11.25,8.723,84.921,6.219,-2.194,93.272,3.879,7.234,84.104,7.162,1.444,85.464,11.25,11.241,85.139,19.21,4.978,93.272,4.425,7.435,84.104,8.175,6.96,89.525,20.598
20191001-1202-FRANKFURT_2-01-110,Hocksprung,13.93,2.415,-6.813,4.836,2.842,-7.13,2.374,3.841,-14.313,1.678,3.841,14.313,1.678,30.233,166.619,66.253,2.342,15.103,4.421,3.996,-13.582,-1.822,0.628,-16.103,13.233,-3.125,0.268,-14.155,2.342,15.103,4.421,3.996,-13.582,-1.822,0.628,13.059,13.233,-3.125,-0.268,-14.155,10.471,67.882,22.978,8.712,55.808,11.195,6.265,22.41,13.388,4.785,20.519,18.691
20191001-1202-FRANKFURT_2-01-111,Salto C,17.529,-17.799,-206.5,-9.309,-17.84,-206.09,-9.366,-29.484,-340.644,-20.054,29.484,340.644,20.054,43.271,367.943,62.473,-5.739,-20.248,8.148,-10.078,-204.538,-20.31,-10.001,-77.177,-0.095,-3.666,-38.683,-7.796,5.739,20.248,8.148,10.078,204.538,4.014,10.001,77.177,0.095,3.666,38.683,7.796,12.291,42.514,13.912,14.251,204.538,23.745,10.001,77.177,8.711,6.728,43.714,16.104
20191001-1202-FRANKFURT_2-01-112,3/4 Salto vw A,12.538,21.929,174.783,4.259,21.775,172.422,3.532,36.728,295.059,3.34,36.728,295.059,3.34,37.552,301.355,40.631,6.455,20.05,9.548,10.243,25.692,2.636,13.547,133.284,-12.473,6.483,116.034,3.628,6.455,20.05,9.548,10.243,25.692,2.636,13.547,133.284,-11.896,6.483,116.034,3.051,7.273,24.748,13.145,10.243,26.143,6.679,13.547,133.284,12.606,6.489,117.18,8.2
20191001-1202-FRANKFURT_2-01-113,Baby- Fliffis C,26.318,-7.607,47.042,116.077,-6.847,49.27,116.278,-11.892,71.704,177.631,11.892,71.704,177.631,115.043,391.588,229.477,6.473,78.004,-9.932,19.922,124.069,57.701,11.196,-41.02,127.871,-49.482,-89.349,1.99,6.473,78.004,9.932,19.922,124.069,37.838,11.196,-41.02,127.871,-25.699,-89.349,1.99,13.703,127.115,13.1,25.917,124.069,58.948,25.941,51.056,127.871,49.482,89.349,29.558
20191001-1202-FRANKFURT_2-01-129,Salto A,16.404,-5.336,-211.647,-9.916,-5.295,-210.389,-9.325,-8.697,-346.169,-22.716,8.697,346.169,22.716,26.364,347.105,51.316,-0.894,-79.352,6.121,-0.551,-82.252,-10.496,-1.185,-76.372,0.138,-6.067,-108.193,-18.479,0.894,79.352,6.121,0.551,82.252,-1.746,1.185,76.372,-0.138,6.067,108.193,18.479,9.527,79.352,19.514,5.921,82.252,10.496,2.569,76.372,2.654,8.347,109.129,18.651
20191001-1202-FRANKFURT_2-01-130,Salto A,16.553,-8.381,-226.624,-3.895,-8.11,-227.629,-5.278,-13.562,-373.176,-13.621,13.562,373.176,13.621,24.955,378.04,55.968,-2.694,-63.72,8.47,-1.815,-86.765,-10.826,-1.899,-109.506,-2.195,-7.153,-113.185,-9.071,2.694,63.72,8.47,1.815,86.765,-6.115,1.899,109.506,2.195,7.153,113.185,9.071,9.901,67.777,22.62,3.994,86.765,11.114,2.412,109.506,4.864,8.648,113.992,17.37
20191001-1202-FRANKFURT_2-01-131,Salto A,14.72,3.386,-206.782,-12.263,3.491,-206.308,-12.605,5.265,-338.62,-25.721,5.265,338.62,25.721,20.458,342.685,47.648,-1.801,-71.304,2.348,-3.061,-81.988,-11.286,4.457,-77.925,-7.252,5.671,-107.403,-9.53,1.801,71.304,2.348,3.061,81.988,6.59,-4.457,77.925,7.252,4.858,107.403,9.53,6.234,74.992,14.824,3.898,81.988,12.666,4.457,77.925,7.252,5.87,107.78,12.905
20191001-1202-FRANKFURT_2-01-138,Strecksprung,10.944,0.968,1.345,6.796,0.734,1.727,5.561,1.38,-0.058,5.888,1.38,0.058,5.888,25.888,77.109,36.109,2.748,-27.708,2.042,-3.381,9.831,2.693,-5.387,10.951,2.677,7.401,6.868,-1.524,2.748,27.708,2.042,-2.114,-9.831,2.693,5.387,-10.951,2.677,-4.64,-6.868,-1.524,4.53,31.928,10.91,3.687,9.831,4.571,8.553,11.068,8.692,9.118,24.282,11.937
20191001-1202-FRANKFURT_2-01-141,Salto A,16.435,-13.344,-216.757,-16.935,-13.343,-215.093,-16.383,-21.635,-348.998,-32.554,21.635,348.998,32.554,27.102,350.646,51.104,-4.157,-78.306,2.54,-2.07,-83.674,-8.71,-9.345,-80.559,-4.177,-6.063,-106.459,-22.207,4.157,78.306,2.54,2.07,83.674,3.63,9.345,80.559,4.177,6.063,106.459,22.207,7.314,79.914,15.213,3.092,83.674,8.883,9.345,80.559,4.695,7.35,106.499,22.313
20191001-1202-FRANKFURT_2-01-142,Salto A,16.693,-10.765,-222.181,-14.799,-10.762,-223.111,-14.222,-17.621,-360.815,-29.195,17.621,360.815,29.195,31.408,366.48,61.647,-1.083,-83.231,0.851,-1.975,-93.632,-11.358,-2.899,-82.223,-0.938,-11.663,-101.73,-17.75,1.083,83.231,0.851,1.975,93.632,9.657,2.899,82.223,0.938,11.663,101.73,17.75,8.833,88.895,23.462,2.531,93.632,12.804,6.882,82.223,6.979,13.162,101.73,18.402
20191001-1202-FRANKFURT_2-01-143,Salto A,16.071,-11.778,-215.881,-3.404,-11.907,-215.589,-5.243,-19.038,-349.954,-11.325,19.038,349.954,11.325,37.755,356.823,63.639,-2.247,-75.63,9.031,-2.644,-88.458,-5.061,-8.518,-78.818,-2.152,-5.629,-107.047,-13.144,2.247,75.63,9.031,2.644,88.458,-5.061,8.518,78.818,-2.152,5.629,107.047,9.507,14.564,81.216,32.158,3.741,88.458,8.982,8.518,78.818,5.646,10.931,108.331,16.853
20191001-1202-FRANKFURT_2-01-154,Salto A,16.449,-18.145,-217.494,-11.431,-18.038,-215.737,-9.462,-29.71,-355.137,-22.972,29.71,355.137,22.972,37.529,355.137,43.085,-3.071,-85.604,2.338,-3.965,-86.504,-7.295,-6.599,-88.997,-1.85,-16.075,-94.032,-16.164,3.071,85.604,2.338,3.965,86.504,2.62,6.599,88.997,1.85,16.075,94.032,16.164,7.246,85.604,14.23,6.438,86.504,8.84,7.243,88.997,3.07,16.602,94.032,16.946
20191001-1202-FRANKFURT_2-01-155,Salto A,16.349,-13.361,-220.594,-11.372,-13.727,-220.412,-12.108,-21.42,-355.396,-24.233,21.42,355.396,24.233,26.567,357.813,60.635,-4.891,-78.808,6.508,-5.402,-78.095,-9.935,-1.883,-81.677,-5.894,-9.244,-116.816,-14.911,4.891,78.808,6.508,5.402,78.095,-3.08,1.883,81.677,5.894,9.244,116.816,14.911,7.99,80.985,27.66,5.402,78.095,10.163,2.842,81.677,6.009,10.332,117.057,16.803
20191001-1202-FRANKFURT_2-01-156,Salto A,15.558,-23.808,-209.726,-9.854,-23.353,-209.956,-9.859,-39.533,-350.829,-21.403,39.533,350.829,21.403,43.725,356.512,57.673,-7.425,-85.213,3.141,-6.797,-85.08,-3.359,-11.776,-84.325,-4.29,-13.535,-96.211,-16.895,7.425,85.213,3.141,6.797,85.08,-2.923,11.776,84.325,4.29,13.535,96.211,16.895,8.667,90.065,26.992,8.828,85.08,6.882,11.776,84.325,4.542,14.453,97.043,19.257
20191001-1202-FRANKFURT_2-01-167,Strecksprung,10.223,1.392,4.751,2.157,1.522,4.738,2.554,2.158,5.999,-1.766,2.158,5.999,1.766,20.866,71.974,34.756,-0.286,-20.823,2.353,-0.195,6.778,3.866,-1.501,17.015,-0.628,4.14,3.029,-7.357,0.286,20.823,2.353,0.195,-6.778,3.866,1.501,-11.075,-0.628,0.175,3.029,-3.825,8.065,23.262,5.334,3.862,9.98,10.29,1.716,17.066,6.165,7.222,21.666,12.968
20191001-1202-FRANKFURT_2-01-171,Salto A,16.625,-18.467,-213.766,-10.0,-18.696,-212.127,-8.34,-30.197,-348.298,-21.152,30.197,348.298,21.152,41.073,350.278,54.71,-3.42,-71.366,2.744,-2.545,-99.901,-8.426,-9.068,-70.448,3.042,-15.164,-106.583,-18.512,3.42,71.366,2.744,2.545,99.901,2.938,9.068,70.448,-3.042,15.164,106.583,18.512,8.61,73.346,17.87,5.864,99.901,9.26,9.068,70.448,7.784,17.532,106.583,19.796
20191001-1202-FRANKFURT_2-01-172,Salto A,16.467,-18.736,-221.27,-6.756,-18.799,-220.679,-6.045,-31.002,-361.716,-15.306,31.002,361.716,15.306,40.138,365.377,66.067,-4.032,-78.753,5.906,-6.425,-90.312,-8.602,-4.801,-76.815,-1.774,-15.744,-115.835,-10.835,4.032,78.753,5.906,6.425,90.312,-3.21,4.801,76.815,1.774,15.744,115.835,10.835,11.466,82.415,31.562,6.475,90.312,8.874,4.834,76.815,5.324,17.363,115.835,20.307
20191001-1202-FRANKFURT_2-01-173,Salto A,16.501,-13.215,-212.375,-9.107,-13.038,-213.093,-10.578,-21.988,-355.275,-21.903,21.988,355.275,21.903,30.212,362.641,61.743,-5.028,-64.063,4.28,-2.611,-100.049,-10.807,-4.183,-84.839,-2.741,-10.166,-106.325,-12.635,5.028,64.063,4.28,2.611,100.049,2.248,4.183,84.839,2.741,10.166,106.325,12.635,9.701,71.429,24.174,4.658,100.049,11.934,4.367,84.839,5.348,11.485,106.325,20.287
20191001-1202-FRANKFURT_2-01-174,Strecksprung,10.016,0.121,7.278,3.833,0.325,6.643,2.13,-0.045,9.925,1.426,0.045,9.925,1.426,19.784,70.464,34.726,3.66,-19.807,6.85,-0.177,5.897,0.911,-3.617,23.243,-4.587,0.09,0.591,-1.748,3.66,19.807,6.85,-0.177,-5.897,0.911,-3.349,-4.576,-4.587,-0.09,0.591,-1.748,7.34,25.08,18.721,1.89,6.157,3.989,4.915,23.243,5.438,5.64,15.984,6.577
20191001-1202-FRANKFURT_2-01-183,Salto A,16.714,-7.993,-220.961,-8.301,-8.391,-218.958,-6.712,-13.322,-358.341,-17.749,13.322,358.341,17.749,24.419,358.341,50.588,-1.003,-82.332,4.335,1.194,-96.49,-5.973,-6.234,-67.18,-0.887,-7.279,-112.338,-15.225,1.003,82.332,4.335,-0.811,96.49,-2.698,5.852,67.18,0.887,7.279,112.338,15.225,6.36,82.332,18.254,3.078,96.49,7.95,6.234,67.18,7.601,8.747,112.338,16.782
20191001-1202-FRANKFURT_2-01-184,Salto A,16.283,-17.935,-221.026,-5.955,-17.682,-220.908,-6.064,-29.022,-355.688,-14.011,29.022,355.688,14.011,39.472,359.967,60.312,-6.128,-86.338,5.664,-5.244,-89.982,-5.641,-8.338,-78.617,3.049,-9.311,-100.752,-17.083,6.128,86.338,5.664,5.244,89.982,-5.641,8.338,78.617,3.049,9.311,100.752,10.939,15.262,90.616,27.153,5.759,89.982,6.586,8.481,78.617,4.045,9.97,100.752,22.528
20191001-1202-FRANKFURT_2-01-185,Salto A,17.045,4.793,-219.347,-15.78,4.623,-219.981,-16.49,7.439,-352.418,-29.878,7.439,352.418,29.878,35.845,356.942,78.658,-2.606,-81.263,1.504,-2.028,-79.849,-12.893,10.986,-101.636,-7.528,1.087,-89.671,-10.961,2.606,81.263,1.504,2.028,79.849,9.884,1.718,101.636,7.528,1.087,89.671,10.961,11.981,85.787,33.194,5.59,79.849,13.167,10.986,101.636,8.087,7.288,89.671,24.21
20191001-1202-FRANKFURT_2-01-195,Strecksprung,9.911,-0.275,-6.997,3.785,-0.184,-8.113,4.165,-0.482,-13.669,0.248,0.482,13.669,0.248,18.088,47.578,26.429,-0.865,-18.352,5.774,-1.971,11.317,-4.157,-1.833,-2.49,-0.73,4.187,-4.143,-0.638,0.865,18.352,5.774,1.971,-11.317,-4.157,1.833,2.49,-0.73,-4.187,4.143,-0.638,3.676,21.199,8.305,2.637,11.317,4.786,4.326,3.892,2.822,7.45,11.17,10.517
20191001-1202-FRANKFURT_2-01-196,Salto A,16.283,-9.076,-212.64,-6.674,-9.215,-210.893,-5.107,-14.887,-343.633,-15.195,14.887,343.633,15.195,30.113,344.659,53.01,-3.461,-78.724,2.959,-4.818,-91.887,-8.202,0.729,-72.465,-1.243,-7.336,-100.557,-8.709,3.461,78.724,2.959,4.818,91.887,2.284,-0.729,72.465,1.243,7.336,100.557,8.709,6.442,78.724,12.845,7.516,91.887,9.99,6.927,72.465,10.642,9.228,101.583,19.532
20191001-1202-FRANKFURT_2-01-197,Salto A,15.815,-13.149,-224.257,-8.591,-13.029,-223.901,-8.391,-21.859,-366.672,-19.131,21.859,366.672,19.131,29.783,369.945,43.163,-0.584,-89.867,1.987,-1.813,-78.278,-1.86,-4.153,-85.763,-2.98,-15.308,-112.764,-16.279,0.584,89.867,1.987,1.813,78.278,-1.86,4.153,85.763,2.724,15.308,112.764,16.279,6.526,92.922,10.619,2.938,78.278,8.285,4.153,85.763,4.24,16.165,112.982,20.019
20191001-1202-FRANKFURT_2-01-198,Salto A,16.098,-15.391,-211.88,-8.437,-15.093,-212.794,-9.836,-25.236,-353.517,-20.742,25.236,353.517,20.742,34.491,357.289,53.898,-2.73,-83.1,0.725,-3.366,-92.905,-6.267,-5.608,-78.553,0.633,-13.532,-98.959,-15.833,2.73,83.1,0.725,3.366,92.905,4.816,5.608,78.553,-0.633,13.532,98.959,15.833,9.462,86.871,23.034,5.111,92.905,8.378,5.608,78.553,3.698,14.311,98.959,18.789
20191003-1152-FRANKFURT_1-01-14,3/4 Salto rw A,13.356,-4.854,171.961,1.119,-4.625,171.32,1.247,-8.282,319.349,-4.839,8.282,319.349,4.839,25.575,319.572,40.298,-3.181,46.119,1.473,-3.685,85.368,-2.106,-6.147,108.243,-1.112,4.73,79.619,-3.094,3.181,46.119,1.473,3.685,85.368,-0.841,6.147,108.243,1.112,-4.73,79.619,3.094,3.534,46.119,6.489,3.942,85.368,2.705,7.238,108.243,8.956,10.861,79.842,22.148
20191003-1152-FRANKFURT_1-01-15,Cody C,21.779,-21.589,228.929,-0.876,-21.413,229.014,-1.172,-35.338,382.512,-7.951,35.338,382.512,7.951,45.833,446.199,33.473,2.637,-7.21,5.794,-13.911,228.587,-5.288,-5.981,81.971,-2.515,-18.083,79.163,-5.942,2.637,7.21,5.794,8.637,214.168,-5.288,5.981,81.971,1.503,18.083,79.163,5.942,6.392,56.477,13.589,14.421,228.587,6.615,5.981,81.971,5.218,19.038,79.163,8.05
20191003-1152-FRANKFURT_1-01-16,Grätschwinkel,14.195,-1.336,6.2,4.913,-1.767,6.85,5.05,-1.573,10.394,1.729,1.573,10.394,1.729,25.981,157.669,46.08,3.289,10.939,-1.72,2.961,-68.031,7.515,-5.867,38.16,-0.141,-1.955,29.326,-3.925,3.289,10.939,1.72,2.961,46.153,4.075,-5.867,-38.16,-0.141,1.19,-8.538,-3.925,6.149,11.94,10.227,4.096,68.747,17.351,10.499,47.657,9.334,5.237,29.326,9.167
20191003-1152-FRANKFURT_1-01-17,Salto B,19.549,-12.097,210.901,8.642,-12.085,210.699,8.32,-19.276,345.499,7.865,19.276,345.499,7.865,33.562,410.106,38.506,-1.639,15.672,4.138,-10.929,143.867,0.494,-8.489,123.677,2.681,1.78,62.283,0.551,1.639,15.672,4.138,10.929,143.867,0.494,8.489,123.677,2.681,-1.78,62.283,0.551,4.929,57.767,12.793,11.308,166.379,7.434,8.981,123.677,8.357,8.344,62.283,9.922
20191003-1152-FRANKFURT_1-01-18,Strecksprung,10.649,-2.938,-8.366,2.532,-2.839,-8.298,2.762,-4.213,-12.972,-1.977,4.213,12.972,1.977,9.552,36.81,20.593,-0.804,-0.964,0.07,-0.843,-9.323,-0.933,0.368,-1.091,-2.237,-2.935,-1.594,1.123,0.804,0.964,0.07,0.843,9.323,0.794,-0.368,1.091,2.237,2.935,1.594,-1.123,2.557,13.262,4.938,1.739,9.846,3.17,1.617,6.069,5.425,3.64,7.634,7.06
20191003-1152-FRANKFURT_1-01-27,3/4 Salto rw A,13.017,-12.428,174.805,7.491,-11.986,174.323,7.519,-21.983,320.152,6.801,21.983,320.152,6.801,26.869,320.152,25.277,-4.816,43.586,2.557,-0.548,83.24,3.084,-6.134,106.822,-1.855,-10.485,86.503,3.015,4.816,43.586,2.557,0.548,83.24,3.084,6.134,106.822,-1.855,10.485,86.503,3.015,5.041,43.586,5.291,5.031,83.24,4.15,6.146,106.822,5.731,10.651,86.503,10.106
