ACC_N,ACC_N_ROT_filtered,Acc_x_Fil,Acc_y_Fil,Acc_z_Fil,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd
7.236,6.457,-2.556,0.371,-5.796,12.502,214.819,-10.649,0827-BK2-02-147,Salto A,17.214,328.435,-39.139,23.453,328.435,44.154
7.071,6.224,-3.342,0.41,-5.387,11.608,164.298,-35.087,0827-BK2-02-147,Salto A,17.214,328.435,-39.139,23.453,328.435,44.154
26.002,14.051,2.846,0.56,18.224,9.193,185.549,-10.733,0827-BK2-02-147,Salto A,17.214,328.435,-39.139,23.453,328.435,44.154
27.283,39.134,4.736,0.3,24.846,-1.467,-3.476,5.007,0609-1-01-749,Bauchsprung,0.689,-39.298,-2.323,20.367,117.414,26.832
1.202,1.218,-0.174,-0.121,-0.072,1.889,-52.497,-9.277,0609-1-01-749,Bauchsprung,0.689,-39.298,-2.323,20.367,117.414,26.832
1.344,0.835,-0.815,-0.229,0.156,4.388,-75.387,4.512,0609-1-01-749,Bauchsprung,0.689,-39.298,-2.323,20.367,117.414,26.832
3.299,2.485,0.26,-0.251,-1.395,5.761,-66.959,3.035,0609-1-01-749,Bauchsprung,0.689,-39.298,-2.323,20.367,117.414,26.832
28.286,14.105,20.292,-0.322,14.954,-8.435,87.08,-9.114,0609-1-01-749,Bauchsprung,0.689,-39.298,-2.323,20.367,117.414,26.832
38.927,48.391,-6.579,1.739,24.441,3.542,-373.161,1.711,0115-CHARI-05-167,1 3/4 Salto vw C,10.192,-662.33,25.585,26.978,673.328,49.201
42.521,43.113,-37.342,-0.124,-17.153,11.355,-615.318,1.641,0115-CHARI-05-167,1 3/4 Salto vw C,10.192,-662.33,25.585,26.978,673.328,49.201
11.956,14.744,-1.722,0.15,-7.21,-5.733,-116.668,-14.051,0115-CHARI-05-167,1 3/4 Salto vw C,10.192,-662.33,25.585,26.978,673.328,49.201
6.453,5.139,-4.052,0.398,-3.949,-4.352,-319.504,2.52,0115-CHARI-05-167,1 3/4 Salto vw C,10.192,-662.33,25.585,26.978,673.328,49.201
33.535,22.551,-21.414,1.074,9.974,5.58,-274.27,1.71,0115-CHARI-05-167,1 3/4 Salto vw C,10.192,-662.33,25.585,26.978,673.328,49.201
33.623,48.378,23.374,1.638,14.851,17.07,-41.809,10.469,0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86
1.696,2.132,-0.387,-0.004,-0.084,14.711,-2.995,27.236,0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86
2.497,2.236,0.441,0.373,-0.387,-14.234,6.821,-1.437,0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86
3.48,2.797,0.396,-0.713,-0.833,2.154,39.659,10.986,0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86
26.824,15.083,10.796,0.018,17.933,23.903,100.793,-22.374,0609-1-01-679,Von Bauch in Stand,14.792,32.995,8.413,35.39,72.783,66.86
27.474,42.544,2.369,0.551,20.393,9.056,-29.66,2.094,20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934
1.593,1.973,0.608,-0.521,-0.626,1.436,-34.36,5.98,20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934
1.793,1.603,-0.556,-0.601,-0.196,3.473,-189.826,15.521,20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934
7.334,6.393,-6.341,-0.855,-3.166,14.576,-329.804,17.871,20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934
35.191,20.75,-25.232,-1.683,9.891,-1.004,-196.948,7.435,20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934
29.573,42.914,4.422,1.746,21.958,69.528,171.324,117.957,0609-4-01-94,Schraubensalto C,99.526,178.582,393.828,152.409,292.879,399.432
10.246,8.608,-8.961,-1.172,0.152,224.19,-64.264,376.459,0609-4-01-94,Schraubensalto C,99.526,178.582,393.828,152.409,292.879,399.432
13.302,14.087,-9.239,-3.645,-8.323,-42.3,6.892,396.002,0609-4-01-94,Schraubensalto C,99.526,178.582,393.828,152.409,292.879,399.432
6.796,7.235,-4.171,-1.116,-5.212,-17.412,172.977,121.875,0609-4-01-94,Schraubensalto C,99.526,178.582,393.828,152.409,292.879,399.432
25.832,12.751,4.514,0.165,19.788,24.605,175.285,14.912,0609-4-01-94,Schraubensalto C,99.526,178.582,393.828,152.409,292.879,399.432
28.026,40.389,4.89,-0.473,24.467,-8.421,13.713,-0.187,0609-1-01-254,Bauchsprung,-1.679,-36.572,-12.741,29.958,108.518,50.157
1.079,1.171,-0.06,-0.159,0.297,4.075,-47.059,-10.487,0609-1-01-254,Bauchsprung,-1.679,-36.572,-12.741,29.958,108.518,50.157
1.817,1.271,-0.99,-0.341,-0.104,-11.992,-90.744,-10.175,0609-1-01-254,Bauchsprung,-1.679,-36.572,-12.741,29.958,108.518,50.157
2.903,2.213,0.681,-0.032,-1.141,22.729,-32.092,11.861,0609-1-01-254,Bauchsprung,-1.679,-36.572,-12.741,29.958,108.518,50.157
28.703,14.405,20.259,0.824,14.676,-10.164,60.835,-23.962,0609-1-01-254,Bauchsprung,-1.679,-36.572,-12.741,29.958,108.518,50.157
51.235,60.036,-10.43,1.064,19.811,-43.453,-508.658,12.796,0609-4-01-500,Fliffis B,-111.086,-130.561,229.985,147.666,601.084,258.474
30.174,33.393,-27.168,1.096,-7.724,33.923,-358.571,69.958,0609-4-01-500,Fliffis B,-111.086,-130.561,229.985,147.666,601.084,258.474
22.568,22.692,-12.004,-0.488,-17.876,-191.362,-22.774,356.878,0609-4-01-500,Fliffis B,-111.086,-130.561,229.985,147.666,601.084,258.474
16.956,18.004,-8.715,-2.818,-14.184,-86.362,255.982,148.986,0609-4-01-500,Fliffis B,-111.086,-130.561,229.985,147.666,601.084,258.474
33.707,21.536,-2.449,-0.662,16.38,-1.445,307.062,22.823,0609-4-01-500,Fliffis B,-111.086,-130.561,229.985,147.666,601.084,258.474
34.061,44.635,0.169,1.96,18.708,11.494,142.498,-39.02,0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115
25.917,23.468,-23.986,-2.195,-4.057,-48.636,437.372,-10.891,0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115
43.025,41.041,-34.262,-0.648,-22.434,1.983,758.577,7.831,0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115
14.398,19.691,-8.973,0.442,-9.57,51.237,309.452,-5.862,0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115
31.694,18.94,2.517,0.437,16.639,27.732,231.486,-8.817,0609-1-01-569,Doppelsalto B,16.555,705.903,-22.061,72.608,733.206,65.115
31.356,45.539,-5.049,-3.18,22.907,-2.084,-198.373,1.698,20191001-1202-FRANKFURT_2-01-132,Salto A,5.676,-339.278,-24.763,20.87,344.345,49.534
8.561,8.327,2.307,-0.169,-7.143,-10.482,-165.609,-21.871,20191001-1202-FRANKFURT_2-01-132,Salto A,5.676,-339.278,-24.763,20.87,344.345,49.534
7.182,7.243,4.337,0.1,-5.677,2.991,-211.659,-16.54,20191001-1202-FRANKFURT_2-01-132,Salto A,5.676,-339.278,-24.763,20.87,344.345,49.534
7.42,7.43,5.618,-0.547,-4.735,14.345,-180.699,-11.566,20191001-1202-FRANKFURT_2-01-132,Salto A,5.676,-339.278,-24.763,20.87,344.345,49.534
26.902,13.261,-7.729,-0.092,12.902,12.552,-275.708,-14.682,20191001-1202-FRANKFURT_2-01-132,Salto A,5.676,-339.278,-24.763,20.87,344.345,49.534
34.064,47.978,1.957,1.866,22.963,3.964,-202.614,39.924,20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514
9.042,8.906,-3.722,1.136,-7.721,-107.052,-153.963,152.659,20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514
9.634,9.9,-3.173,-2.316,-8.426,-107.527,40.244,274.125,20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514
7.476,7.715,-3.974,-2.294,-5.782,-33.116,170.675,63.931,20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514
26.874,13.397,-1.373,-0.138,21.466,-22.722,296.923,-17.353,20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514
34.713,44.418,-0.202,0.54,19.799,8.486,124.554,-26.408,0609-1-01-450,Doppelsalto B,18.416,712.69,-17.246,60.749,750.841,61.113
24.987,23.279,-23.786,-1.162,-2.791,-26.062,454.068,12.111,0609-1-01-450,Doppelsalto B,18.416,712.69,-17.246,60.749,750.841,61.113
40.756,38.33,-34.255,-1.118,-18.289,6.85,762.071,-0.221,0609-1-01-450,Doppelsalto B,18.416,712.69,-17.246,60.749,750.841,61.113
17.572,23.231,-10.882,0.457,-11.265,55.276,374.405,-27.258,0609-1-01-450,Doppelsalto B,18.416,712.69,-17.246,60.749,750.841,61.113
28.916,16.414,4.082,-0.429,17.323,4.049,159.938,-2.535,0609-1-01-450,Doppelsalto B,18.416,712.69,-17.246,60.749,750.841,61.113
34.614,45.318,-1.19,1.527,24.4,-1.467,12.587,8.827,0115-CHARI-05-87,Salto B,-5.5,334.038,-23.751,35.197,399.73,54.877
20.427,19.173,-5.098,-0.555,-14.113,-6.833,362.37,-30.691,0115-CHARI-05-87,Salto B,-5.5,334.038,-23.751,35.197,399.73,54.877
9.201,12.336,-5.884,0.549,-2.928,-8.646,243.305,2.616,0115-CHARI-05-87,Salto B,-5.5,334.038,-23.751,35.197,399.73,54.877
5.013,4.602,-2.813,0.684,-3.147,10.084,136.418,-8.067,0115-CHARI-05-87,Salto B,-5.5,334.038,-23.751,35.197,399.73,54.877
26.445,12.761,5.433,1.168,23.218,-5.684,101.529,-33.683,0115-CHARI-05-87,Salto B,-5.5,334.038,-23.751,35.197,399.73,54.877
35.279,48.003,-0.173,2.561,24.521,-20.588,-228.098,87.973,20190930-1247-FRANKFURT_2-01-223,Rudi,168.429,25.363,524.151,209.683,333.599,549.2
11.594,11.05,-8.571,2.232,-5.442,60.496,-88.556,455.102,20190930-1247-FRANKFURT_2-01-223,Rudi,168.429,25.363,524.151,209.683,333.599,549.2
17.724,17.349,-15.154,-1.331,2.646,334.945,-64.158,572.896,20190930-1247-FRANKFURT_2-01-223,Rudi,168.429,25.363,524.151,209.683,333.599,549.2
9.436,11.254,-5.311,-4.94,-4.592,58.525,188.757,281.701,20190930-1247-FRANKFURT_2-01-223,Rudi,168.429,25.363,524.151,209.683,333.599,549.2
22.949,10.71,2.168,-0.037,15.52,23.672,272.661,33.33,20190930-1247-FRANKFURT_2-01-223,Rudi,168.429,25.363,524.151,209.683,333.599,549.2
32.916,45.202,0.803,3.171,22.888,-1.295,48.897,1.188,20190930-1247-FRANKFURT_2-01-271,Salto C,6.969,340.581,-15.167,44.275,367.479,65.701
17.249,13.852,-8.532,-1.283,-13.914,4.675,376.824,-37.874,20190930-1247-FRANKFURT_2-01-271,Salto C,6.969,340.581,-15.167,44.275,367.479,65.701
20.788,25.238,-8.211,-0.006,-3.429,-17.561,246.012,-15.889,20190930-1247-FRANKFURT_2-01-271,Salto C,6.969,340.581,-15.167,44.275,367.479,65.701
4.367,4.198,-1.627,-0.659,-3.952,-1.381,107.762,20.514,20190930-1247-FRANKFURT_2-01-271,Salto C,6.969,340.581,-15.167,44.275,367.479,65.701
27.504,13.673,7.687,1.873,20.007,36.84,164.36,2.333,20190930-1247-FRANKFURT_2-01-271,Salto C,6.969,340.581,-15.167,44.275,367.479,65.701
32.881,44.605,1.086,1.93,23.064,-30.418,-258.422,128.305,20191007-1150-FRANKFURT_2-01-120,Rudi,102.043,26.09,573.0,162.202,316.341,591.305
22.972,19.796,-18.832,8.285,-5.343,34.176,-126.304,585.731,20191007-1150-FRANKFURT_2-01-120,Rudi,102.043,26.09,573.0,162.202,316.341,591.305
25.274,26.458,-23.489,-2.235,0.423,233.463,-16.478,777.508,20191007-1150-FRANKFURT_2-01-120,Rudi,102.043,26.09,573.0,162.202,316.341,591.305
13.738,16.189,-10.848,-2.809,-7.022,4.562,211.331,276.866,20191007-1150-FRANKFURT_2-01-120,Rudi,102.043,26.09,573.0,162.202,316.341,591.305
27.854,15.693,4.429,-1.587,20.509,77.067,279.404,28.261,20191007-1150-FRANKFURT_2-01-120,Rudi,102.043,26.09,573.0,162.202,316.341,591.305
33.778,45.878,1.369,0.233,22.664,21.98,-227.648,32.534,0609-4-01-518,Barani C,-42.135,-41.292,220.596,80.122,281.365,229.599
11.135,11.963,-6.41,1.281,-7.668,-19.65,-164.231,165.641,0609-4-01-518,Barani C,-42.135,-41.292,220.596,80.122,281.365,229.599
8.058,8.882,-3.469,-1.253,-6.774,-101.603,16.873,250.727,0609-4-01-518,Barani C,-42.135,-41.292,220.596,80.122,281.365,229.599
5.482,5.593,-2.933,-1.021,-4.448,-30.224,120.131,127.027,0609-4-01-518,Barani C,-42.135,-41.292,220.596,80.122,281.365,229.599
27.096,13.793,6.271,-0.888,20.078,18.35,156.617,21.151,0609-4-01-518,Barani C,-42.135,-41.292,220.596,80.122,281.365,229.599
39.131,52.147,-2.68,-2.383,23.11,39.43,-348.105,-5.669,20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592
12.648,12.387,-7.258,2.221,-8.308,16.97,-158.588,197.369,20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592
8.376,9.958,-4.056,-2.84,-5.946,-81.86,75.177,290.106,20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592
6.754,6.66,-3.599,-2.132,-4.607,-23.53,130.368,38.254,20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592
26.5,12.818,0.402,-1.524,23.035,-37.868,277.804,-0.346,20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592
29.478,41.59,-1.364,3.974,23.599,54.455,239.213,63.104,20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.874,175.114,339.385,156.179,275.227,356.372
7.684,6.689,-6.307,-2.178,-2.099,215.502,-16.248,331.675,20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.874,175.114,339.385,156.179,275.227,356.372
12.778,12.308,-7.432,-2.67,-9.469,-38.311,-102.603,408.82,20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.874,175.114,339.385,156.179,275.227,356.372
10.157,10.786,-5.924,-3.025,-7.526,-29.41,149.948,225.955,20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.874,175.114,339.385,156.179,275.227,356.372
26.354,14.557,0.484,1.301,18.566,42.876,258.883,-0.129,20191007-1534-FRANKFURT_2-01-95,Schraubensalto A,80.874,175.114,339.385,156.179,275.227,356.372
29.656,42.01,8.693,0.129,18.97,-8.147,67.528,4.003,0609-4-01-412,Salto C,-3.483,365.146,0.518,26.246,397.387,34.729
12.91,11.932,-10.291,-0.766,-5.495,1.633,381.866,9.575,0609-4-01-412,Salto C,-3.483,365.146,0.518,26.246,397.387,34.729
7.19,8.937,-4.006,-0.645,-2.34,-13.24,223.899,6.972,0609-4-01-412,Salto C,-3.483,365.146,0.518,26.246,397.387,34.729
2.817,2.79,-1.176,-0.495,-2.485,0.678,70.667,-0.37,0609-4-01-412,Salto C,-3.483,365.146,0.518,26.246,397.387,34.729
26.872,12.29,10.488,-0.457,18.772,10.913,150.388,-4.042,0609-4-01-412,Salto C,-3.483,365.146,0.518,26.246,397.387,34.729
31.842,42.938,0.455,-0.723,22.841,0.671,23.439,-0.334,20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54
23.745,20.647,-7.087,1.347,-16.014,53.177,326.392,22.023,20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54
16.13,21.204,-11.1,0.584,-5.634,65.45,330.882,-10.385,20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54
4.326,4.494,-1.336,-0.711,-3.992,8.684,114.35,-4.193,20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54
26.685,13.502,6.038,-1.051,20.199,15.268,123.979,-23.845,20190930-1153-FRANKFURT_1-01-238,Salto B,54.749,346.921,-11.583,72.531,407.588,46.54
38.543,47.734,-7.872,1.658,23.439,2.109,-367.338,13.19,0115-CHARI-05-133,1 3/4 Salto vw C,19.62,-661.136,41.663,50.934,677.819,81.805
37.949,39.04,-33.004,-1.688,-15.745,19.416,-568.674,40.207,0115-CHARI-05-133,1 3/4 Salto vw C,19.62,-661.136,41.663,50.934,677.819,81.805
10.869,12.769,-1.444,-0.021,-6.344,-1.683,-144.479,-13.29,0115-CHARI-05-133,1 3/4 Salto vw C,19.62,-661.136,41.663,50.934,677.819,81.805
9.499,7.836,-7.065,-0.138,-4.905,21.405,-364.289,-2.227,0115-CHARI-05-133,1 3/4 Salto vw C,19.62,-661.136,41.663,50.934,677.819,81.805
35.205,24.557,-22.155,-1.242,11.476,-6.744,-259.623,-4.308,0115-CHARI-05-133,1 3/4 Salto vw C,19.62,-661.136,41.663,50.934,677.819,81.805
29.886,43.847,-0.165,-1.451,20.862,-11.78,245.217,-6.34,20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148
8.013,8.389,0.567,-0.788,-7.307,-18.498,221.642,-2.012,20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148
6.204,6.519,-0.862,-1.347,-5.866,-17.239,190.823,-7.703,20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148
6.909,6.591,-2.797,-1.297,-6.094,-18.26,119.834,-14.914,20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148
30.218,15.655,5.17,-0.663,22.937,-46.872,232.084,-27.035,20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148
28.59,42.49,-1.282,-0.21,21.591,-19.967,267.296,-13.331,20191008-1157-FRANKFURT_1-01-334,Salto A,-9.597,337.343,-22.804,27.537,337.644,43.84
9.128,8.929,1.323,-0.22,-8.149,-1.015,190.63,10.81,20191008-1157-FRANKFURT_1-01-334,Salto A,-9.597,337.343,-22.804,27.537,337.644,43.84
7.107,7.272,-1.697,-1.398,-6.594,12.963,200.621,-14.126,20191008-1157-FRANKFURT_1-01-334,Salto A,-9.597,337.343,-22.804,27.537,337.644,43.84
7.586,7.385,-4.337,-1.033,-5.703,-3.983,149.549,-7.646,20191008-1157-FRANKFURT_1-01-334,Salto A,-9.597,337.343,-22.804,27.537,337.644,43.84
26.645,12.94,4.099,0.824,22.321,-15.562,200.662,-43.199,20191008-1157-FRANKFURT_1-01-334,Salto A,-9.597,337.343,-22.804,27.537,337.644,43.84
30.765,42.659,10.185,-0.108,16.249,-12.08,98.282,19.951,0609-4-01-293,Salto C,5.554,364.403,16.321,34.443,379.319,33.444
15.228,15.148,-10.703,-0.138,-6.334,0.899,409.401,13.051,0609-4-01-293,Salto C,5.554,364.403,16.321,34.443,379.319,33.444
4.732,5.994,-1.011,-0.355,-3.075,7.553,141.223,17.295,0609-4-01-293,Salto C,5.554,364.403,16.321,34.443,379.319,33.444
3.463,3.499,-1.717,-0.472,-2.968,8.905,120.924,8.904,0609-4-01-293,Salto C,5.554,364.403,16.321,34.443,379.319,33.444
28.666,14.177,10.586,0.181,19.524,9.405,125.409,-5.607,0609-4-01-293,Salto C,5.554,364.403,16.321,34.443,379.319,33.444
31.787,44.27,6.196,1.163,23.16,-44.775,-205.41,55.17,20191007-1150-FRANKFURT_2-01-84,Barani A,-89.969,53.674,178.261,118.81,274.533,192.243
10.186,9.064,-4.755,3.703,-7.488,-118.933,-113.977,146.889,20191007-1150-FRANKFURT_2-01-84,Barani A,-89.969,53.674,178.261,118.81,274.533,192.243
11.731,12.1,-2.613,-1.088,-10.766,-140.832,37.613,261.86,20191007-1150-FRANKFURT_2-01-84,Barani A,-89.969,53.674,178.261,118.81,274.533,192.243
11.093,10.969,-5.916,-2.155,-8.14,-22.143,163.472,102.545,20191007-1150-FRANKFURT_2-01-84,Barani A,-89.969,53.674,178.261,118.81,274.533,192.243
21.147,11.373,2.784,-0.875,14.513,44.482,297.242,14.494,20191007-1150-FRANKFURT_2-01-84,Barani A,-89.969,53.674,178.261,118.81,274.533,192.243
28.27,41.607,9.883,1.179,16.589,-25.379,298.168,-34.903,0609-4-01-379,Salto C,-12.313,346.869,-1.603,26.995,348.427,38.203
5.729,5.5,-1.652,-0.592,-5.238,-15.95,122.924,8.697,0609-4-01-379,Salto C,-12.313,346.869,-1.603,26.995,348.427,38.203
6.315,6.54,-4.303,-0.406,-4.474,-3.061,163.709,27.937,0609-4-01-379,Salto C,-12.313,346.869,-1.603,26.995,348.427,38.203
6.298,6.407,-4.87,-0.487,-3.939,12.094,208.495,10.003,0609-4-01-379,Salto C,-12.313,346.869,-1.603,26.995,348.427,38.203
24.95,12.725,5.804,-0.168,15.758,-5.91,207.159,0.022,0609-4-01-379,Salto C,-12.313,346.869,-1.603,26.995,348.427,38.203
53.061,60.578,-14.836,3.816,18.077,-122.948,-500.872,5.373,0115-JANEIKE-01-118,Fliffis- Rudi B,-168.247,-375.566,-542.991,292.396,617.091,591.322
36.858,41.534,-33.307,7.647,-9.08,-185.962,-574.358,-29.963,0115-JANEIKE-01-118,Fliffis- Rudi B,-168.247,-375.566,-542.991,292.396,617.091,591.322
35.454,32.428,-32.22,-7.811,-2.393,-221.983,-80.833,-767.117,0115-JANEIKE-01-118,Fliffis- Rudi B,-168.247,-375.566,-542.991,292.396,617.091,591.322
31.807,33.397,-21.405,7.208,-15.507,-24.096,-177.669,-637.608,0115-JANEIKE-01-118,Fliffis- Rudi B,-168.247,-375.566,-542.991,292.396,617.091,591.322
34.129,24.831,-5.125,1.888,10.546,85.733,290.295,-86.862,0115-JANEIKE-01-118,Fliffis- Rudi B,-168.247,-375.566,-542.991,292.396,617.091,591.322
26.734,39.127,3.756,-0.642,23.811,-1.575,-13.609,-4.833,0609-1-01-778,Bauchsprung,2.25,-37.383,-10.354,19.495,130.364,36.09
1.162,1.27,-0.826,-0.081,0.265,-6.958,-67.492,-5.561,0609-1-01-778,Bauchsprung,2.25,-37.383,-10.354,19.495,130.364,36.09
2.097,1.549,-0.979,-0.032,-0.747,8.756,-100.585,-12.651,0609-1-01-778,Bauchsprung,2.25,-37.383,-10.354,19.495,130.364,36.09
2.77,2.23,0.329,-0.5,-1.316,5.958,-33.476,18.972,0609-1-01-778,Bauchsprung,2.25,-37.383,-10.354,19.495,130.364,36.09
27.782,13.668,20.851,0.173,15.158,-0.063,109.991,-23.658,0609-1-01-778,Bauchsprung,2.25,-37.383,-10.354,19.495,130.364,36.09
32.86,45.049,2.349,2.869,22.038,-43.96,-239.511,143.484,20191007-1150-FRANKFURT_2-01-132,Rudi,75.717,50.187,584.638,158.13,299.828,597.035
21.85,18.772,-17.294,8.974,-6.941,0.683,-96.472,571.917,20191007-1150-FRANKFURT_2-01-132,Rudi,75.717,50.187,584.638,158.13,299.828,597.035
23.756,25.472,-22.313,-1.178,1.465,236.254,-8.477,750.291,20191007-1150-FRANKFURT_2-01-132,Rudi,75.717,50.187,584.638,158.13,299.828,597.035
14.191,15.794,-10.935,-2.865,-8.084,-28.01,181.636,308.383,20191007-1150-FRANKFURT_2-01-132,Rudi,75.717,50.187,584.638,158.13,299.828,597.035
23.286,13.667,-0.469,-1.752,15.585,72.485,328.334,66.691,20191007-1150-FRANKFURT_2-01-132,Rudi,75.717,50.187,584.638,158.13,299.828,597.035
29.384,41.002,-0.105,1.074,23.094,15.968,207.17,-13.884,20191007-1150-FRANKFURT_2-01-141,Salto A,18.114,338.489,-12.927,27.392,338.597,31.502
7.984,7.519,-0.554,-0.486,-7.425,0.822,206.913,-6.201,20191007-1150-FRANKFURT_2-01-141,Salto A,18.114,338.489,-12.927,27.392,338.597,31.502
8.376,8.391,-2.063,-0.8,-7.948,19.607,229.693,-1.86,20191007-1150-FRANKFURT_2-01-141,Salto A,18.114,338.489,-12.927,27.392,338.597,31.502
8.756,8.73,-5.131,-0.984,-6.593,-2.903,174.852,-6.121,20191007-1150-FRANKFURT_2-01-141,Salto A,18.114,338.489,-12.927,27.392,338.597,31.502
25.017,13.182,6.011,-0.087,18.545,21.635,208.056,0.407,20191007-1150-FRANKFURT_2-01-141,Salto A,18.114,338.489,-12.927,27.392,338.597,31.502
46.083,55.341,-5.569,-2.768,18.909,21.666,-398.485,8.064,0110-MORITZ-01-97,Fliffis B,16.575,-334.852,-170.841,101.009,658.673,225.792
41.581,40.119,-40.65,1.047,-4.794,-58.643,-710.281,24.834,0110-MORITZ-01-97,Fliffis B,16.575,-334.852,-170.841,101.009,658.673,225.792
20.506,24.418,-15.717,-6.611,-6.196,-23.49,-204.309,-202.693,0110-MORITZ-01-97,Fliffis B,16.575,-334.852,-170.841,101.009,658.673,225.792
14.504,15.566,-7.367,2.539,-11.633,86.857,99.222,-259.603,0110-MORITZ-01-97,Fliffis B,16.575,-334.852,-170.841,101.009,658.673,225.792
33.759,21.802,-2.388,1.399,13.57,17.338,330.019,-26.616,0110-MORITZ-01-97,Fliffis B,16.575,-334.852,-170.841,101.009,658.673,225.792
50.473,59.53,-7.962,-0.418,15.801,-28.766,-439.958,16.131,0115-MORITZ-03-163,Fliffis aus B,78.527,-235.646,-155.916,181.135,606.385,211.133
32.521,36.83,-30.045,2.703,-7.788,-72.148,-555.435,5.949,0115-MORITZ-03-163,Fliffis aus B,78.527,-235.646,-155.916,181.135,606.385,211.133
20.253,18.378,-9.041,-4.045,-13.931,121.429,-17.811,-245.233,0115-MORITZ-03-163,Fliffis aus B,78.527,-235.646,-155.916,181.135,606.385,211.133
13.998,15.679,-4.165,3.503,-12.638,172.711,163.512,-156.878,0115-MORITZ-03-163,Fliffis aus B,78.527,-235.646,-155.916,181.135,606.385,211.133
29.12,17.716,-0.216,-0.864,14.112,0.423,272.384,-6.546,0115-MORITZ-03-163,Fliffis aus B,78.527,-235.646,-155.916,181.135,606.385,211.133
33.132,45.431,3.804,0.536,22.961,7.571,-5.447,-1.916,0827-BK2-01-65,Salto B,1.074,337.871,-4.527,27.603,400.986,28.223
16.475,14.064,-6.994,0.773,-10.61,-0.051,353.209,-6.424,0827-BK2-01-65,Salto B,1.074,337.871,-4.527,27.603,400.986,28.223
10.533,13.735,-7.781,1.2,-3.311,-6.685,268.157,7.473,0827-BK2-01-65,Salto B,1.074,337.871,-4.527,27.603,400.986,28.223
4.284,3.615,-1.714,0.707,-3.002,4.596,107.882,-9.488,0827-BK2-01-65,Salto B,1.074,337.871,-4.527,27.603,400.986,28.223
24.966,11.659,6.141,-0.009,19.778,-3.234,117.895,-2.006,0827-BK2-01-65,Salto B,1.074,337.871,-4.527,27.603,400.986,28.223
