SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-mean_ACC_N,0-std_ACC_N,0-mean_ACC_N_ROT_filtered,0-std_ACC_N_ROT_filtered,0-mean_Acc_x_Fil,0-std_Acc_x_Fil,0-mean_Acc_y_Fil,0-std_Acc_y_Fil,0-mean_Acc_z_Fil,0-std_Acc_z_Fil,0-mean_Gyro_x_Fil,0-std_Gyro_x_Fil,0-mean_Gyro_y_Fil,0-std_Gyro_y_Fil,0-mean_Gyro_z_Fil,0-std_Gyro_z_Fil,20-mean_ACC_N,20-std_ACC_N,20-mean_ACC_N_ROT_filtered,20-std_ACC_N_ROT_filtered,20-mean_Acc_x_Fil,20-std_Acc_x_Fil,20-mean_Acc_y_Fil,20-std_Acc_y_Fil,20-mean_Acc_z_Fil,20-std_Acc_z_Fil,20-mean_Gyro_x_Fil,20-std_Gyro_x_Fil,20-mean_Gyro_y_Fil,20-std_Gyro_y_Fil,20-mean_Gyro_z_Fil,20-std_Gyro_z_Fil,40-mean_ACC_N,40-std_ACC_N,40-mean_ACC_N_ROT_filtered,40-std_ACC_N_ROT_filtered,40-mean_Acc_x_Fil,40-std_Acc_x_Fil,40-mean_Acc_y_Fil,40-std_Acc_y_Fil,40-mean_Acc_z_Fil,40-std_Acc_z_Fil,40-mean_Gyro_x_Fil,40-std_Gyro_x_Fil,40-mean_Gyro_y_Fil,40-std_Gyro_y_Fil,40-mean_Gyro_z_Fil,40-std_Gyro_z_Fil,60-mean_ACC_N,60-std_ACC_N,60-mean_ACC_N_ROT_filtered,60-std_ACC_N_ROT_filtered,60-mean_Acc_x_Fil,60-std_Acc_x_Fil,60-mean_Acc_y_Fil,60-std_Acc_y_Fil,60-mean_Acc_z_Fil,60-std_Acc_z_Fil,60-mean_Gyro_x_Fil,60-std_Gyro_x_Fil,60-mean_Gyro_y_Fil,60-std_Gyro_y_Fil,60-mean_Gyro_z_Fil,60-std_Gyro_z_Fil,80-mean_ACC_N,80-std_ACC_N,80-mean_ACC_N_ROT_filtered,80-std_ACC_N_ROT_filtered,80-mean_Acc_x_Fil,80-std_Acc_x_Fil,80-mean_Acc_y_Fil,80-std_Acc_y_Fil,80-mean_Acc_z_Fil,80-std_Acc_z_Fil,80-mean_Gyro_x_Fil,80-std_Gyro_x_Fil,80-mean_Gyro_y_Fil,80-std_Gyro_y_Fil,80-mean_Gyro_z_Fil,80-std_Gyro_z_Fil
0827-BK1-01-107,Salto A,-3.739,360.067,-9.008,25.441,360.799,28.394,31.322,33.708,43.51,35.353,7.048,10.963,-1.511,2.815,21.229,36.065,8.67,13.407,134.815,66.247,-1.216,17.067,7.298,1.251,7.308,1.353,-4.008,0.835,-0.565,0.269,-5.196,0.764,-3.683,16.675,203.771,11.046,-15.491,10.363,6.497,0.697,6.253,0.521,-4.061,0.553,-0.6,0.288,-4.282,0.252,-12.072,5.604,212.955,6.283,-6.229,2.19,5.553,0.798,5.39,0.471,-3.613,0.266,-0.263,0.199,-3.573,0.741,-1.399,6.286,179.378,20.31,-2.665,2.064,26.452,33.935,13.559,14.841,6.916,15.594,-1.048,1.124,18.767,32.511,-1.08,7.622,158.626,82.832,2.735,16.89
0827-BK1-01-109,Salto A,4.439,357.46,0.074,20.024,358.712,24.66,31.48,33.973,43.618,35.537,6.775,10.968,-1.65,2.612,21.385,36.282,-1.746,19.491,137.814,76.691,8.671,19.612,7.349,1.165,7.474,1.394,-3.98,0.571,-0.345,0.7,-5.319,0.631,1.848,10.139,203.653,12.904,-2.069,9.491,6.541,0.506,6.194,0.369,-3.858,0.443,-0.253,0.313,-4.589,0.258,5.812,1.791,219.704,2.452,-6.105,4.82,5.514,0.727,5.236,0.613,-3.218,0.326,-0.181,0.159,-3.852,0.518,3.662,1.7,179.445,33.047,-2.78,2.284,26.122,34.808,13.179,15.324,7.725,17.02,-1.363,2.07,19.084,32.211,1.517,9.074,133.86,69.177,2.288,12.828
0827-BK1-01-111,Salto A,14.02,360.593,1.84,27.226,360.745,28.983,32.514,34.322,44.779,35.086,6.853,11.829,-2.214,3.657,22.276,36.307,-3.218,20.309,146.061,75.096,7.503,29.405,7.005,0.966,6.945,1.068,-2.733,0.822,-0.335,0.708,-5.628,0.665,13.627,12.201,195.485,21.043,-1.173,6.183,6.794,0.649,6.388,0.309,-3.767,0.372,-0.077,0.256,-4.975,0.352,7.002,3.917,216.08,6.009,-4.814,4.237,5.787,0.532,5.434,0.354,-2.967,0.22,0.008,0.166,-4.357,0.388,11.253,2.075,184.241,22.8,1.675,5.545,27.092,34.518,14.17,15.335,6.831,17.17,-1.252,2.563,19.07,32.871,6.036,6.603,137.909,53.434,1.729,15.761
0827-BK1-01-113,Salto A,11.687,357.091,-1.511,23.209,357.605,29.185,31.004,34.748,43.331,35.822,7.247,11.823,-0.511,1.614,22.365,35.677,5.91,9.364,141.054,84.331,-6.675,26.2,7.859,1.648,7.685,1.115,-3.334,1.528,-0.717,0.718,-5.89,1.215,4.184,9.313,190.293,28.894,-1.036,11.084,6.743,0.75,6.459,0.336,-4.278,0.425,-0.085,0.448,-4.485,0.292,1.445,7.028,211.735,4.904,-2.138,4.024,5.898,0.755,5.684,0.415,-3.82,0.335,0.141,0.135,-3.882,0.71,12.876,2.894,192.216,14.87,2.251,3.799,26.315,33.895,13.592,14.979,8.015,18.462,-1.226,2.366,18.174,31.166,3.959,11.085,139.677,54.665,4.554,16.964
0827-BK1-01-115,Salto A,11.447,352.305,-2.971,19.91,352.305,29.575,30.658,34.771,43.272,36.07,7.967,12.869,-1.24,2.523,21.684,35.344,1.597,7.296,147.194,53.156,-8.34,23.933,6.917,1.038,6.805,0.454,-2.974,1.459,-0.438,0.538,-5.421,0.497,7.663,7.109,185.605,20.8,-0.652,9.313,6.564,0.785,6.234,0.369,-3.976,0.409,-0.263,0.289,-4.535,0.388,-0.257,6.183,219.029,11.728,-5.192,2.527,5.806,0.526,5.41,0.332,-3.239,0.321,-0.019,0.145,-4.176,0.53,10.037,1.83,182.268,15.97,1.501,3.451,27.403,33.892,14.468,15.161,8.168,18.932,-1.402,2.523,18.271,31.336,9.325,12.444,142.17,56.586,6.57,16.918
0827-BK1-01-117,Salto A,6.162,349.75,6.662,23.005,349.75,32.152,31.193,34.889,44.162,35.76,7.425,12.864,-0.379,1.547,21.607,35.918,-8.098,14.87,153.775,43.116,4.609,24.534,6.909,1.096,6.625,0.446,-2.602,1.526,-0.411,0.557,-5.497,0.78,11.291,10.203,192.516,33.988,12.848,15.736,6.641,0.783,6.232,0.434,-3.635,0.507,-0.12,0.352,-4.867,0.529,5.578,5.097,209.124,13.856,-4.184,3.62,5.931,0.518,5.459,0.308,-3.246,0.355,0.037,0.265,-4.317,0.494,7.176,3.62,178.46,32.063,-2.333,2.422,26.547,34.417,13.692,15.318,7.013,15.887,-1.166,1.735,19.888,32.5,-0.434,7.924,143.933,56.18,6.138,16.605
0827-BK1-01-119,Salto A,21.44,349.031,-3.279,27.907,349.031,30.665,29.506,35.298,42.397,36.81,6.885,12.51,-0.632,1.566,21.677,35.336,10.304,15.06,150.425,52.227,-7.33,19.626,7.146,1.466,6.945,0.377,-2.877,1.266,-0.427,0.498,-5.776,0.83,14.699,12.161,200.237,20.972,-4.893,14.214,6.788,0.866,6.339,0.446,-3.882,0.44,-0.315,0.322,-4.805,0.498,3.969,6.248,209.684,6.314,-8.192,5.942,5.878,0.622,5.423,0.376,-3.342,0.404,0.096,0.367,-4.21,0.327,11.678,4.102,178.805,23.47,-1.693,6.734,27.109,32.994,14.579,14.601,8.328,18.75,-1.101,3.019,18.898,30.129,12.092,13.603,143.168,39.987,13.305,23.246
0827-BK1-01-121,Salto A,-5.498,350.457,-6.86,24.42,350.737,35.962,29.432,34.119,42.179,35.646,8.438,13.999,-1.152,1.931,20.657,33.874,2.219,9.048,150.514,66.114,-0.548,16.942,7.122,0.748,6.946,0.539,-3.543,0.679,-0.608,0.519,-5.424,0.539,7.211,8.904,203.444,20.504,-9.076,9.569,6.913,0.796,6.518,0.366,-4.152,0.334,-0.525,0.33,-4.749,0.407,-12.774,3.37,213.856,10.92,-19.929,9.1,5.931,0.503,5.555,0.332,-3.916,0.169,-0.38,0.279,-3.735,0.469,-11.0,3.031,172.967,14.818,-1.185,3.959,28.129,35.595,14.459,15.602,9.204,20.154,-1.829,2.461,19.188,31.884,-0.27,15.246,156.085,46.062,13.123,22.492
0827-BK1-01-123,Salto A,8.132,353.63,-1.821,27.007,353.63,31.614,28.848,34.15,41.348,35.585,8.311,13.888,-0.545,2.221,20.685,33.504,-5.66,22.638,151.795,51.555,0.172,24.214,7.244,1.124,7.067,0.695,-3.16,0.775,-0.605,0.442,-5.699,0.997,6.386,11.559,199.331,20.792,8.846,14.203,7.192,0.804,6.767,0.433,-4.323,0.481,-0.265,0.32,-5.006,0.602,3.401,8.98,216.51,13.685,-11.538,3.98,6.192,0.345,5.763,0.242,-3.665,0.284,0.072,0.136,-4.389,0.192,10.93,2.082,184.826,22.673,-0.676,3.324,26.871,32.973,14.298,14.539,7.45,17.353,-1.408,2.802,19.085,30.678,5.37,11.532,157.565,51.896,-1.301,21.291
0827-BK1-01-125,Salto A,8.589,342.983,-2.983,15.126,343.384,27.59,30.257,34.089,42.895,34.724,8.001,12.731,-1.533,2.45,21.757,34.584,1.447,9.659,147.686,72.697,10.337,16.54,7.141,1.231,6.735,0.77,-3.611,0.865,-0.475,0.639,-5.237,1.043,10.996,6.623,199.317,23.731,-1.771,10.32,6.754,0.682,6.29,0.367,-3.962,0.343,-0.283,0.266,-4.749,0.49,3.755,2.944,214.55,6.45,-15.032,6.424,5.59,0.644,5.362,0.467,-3.267,0.218,-0.202,0.157,-3.921,0.509,2.266,2.175,186.617,26.114,-3.231,2.928,26.855,33.974,13.666,14.907,8.863,19.588,-1.065,1.863,18.099,30.544,3.455,10.676,135.641,50.109,2.181,15.681
0827-BK1-01-127,Salto A,10.402,351.346,-3.25,20.135,351.346,23.791,28.44,34.341,41.485,35.416,9.179,17.681,-1.284,1.35,20.929,31.0,2.891,9.862,180.649,74.794,5.52,15.101,6.432,0.809,6.061,0.274,-2.489,0.664,-0.333,0.224,-5.221,0.551,9.527,9.31,188.674,26.432,-0.47,6.28,6.864,0.845,6.228,0.404,-3.676,0.481,-0.466,0.607,-4.961,0.446,-2.491,4.328,207.442,14.182,-13.108,11.486,5.697,0.451,5.426,0.321,-3.391,0.151,-0.124,0.296,-3.944,0.432,6.526,6.353,176.077,16.18,1.045,3.27,26.984,34.19,13.66,14.39,7.089,17.188,-0.881,2.182,18.516,32.204,10.534,10.168,163.727,55.706,-1.8,19.145
0827-BK1-01-129,Salto A,-9.322,349.426,-1.903,23.738,355.041,24.469,33.263,32.291,44.963,32.298,5.838,9.882,-1.275,2.08,22.169,35.926,3.352,12.146,141.258,90.302,-1.677,17.513,7.577,1.338,7.744,1.221,-3.665,1.326,-0.579,0.699,-5.749,0.827,-3.519,16.456,195.757,21.051,-1.838,10.983,7.211,0.835,6.941,0.59,-4.537,0.53,-0.378,0.482,-4.761,0.561,-5.431,8.096,225.229,16.182,-4.268,4.311,6.16,0.591,5.745,0.456,-3.778,0.606,-0.241,0.319,-4.18,0.29,-4.089,2.8,190.334,29.685,-0.461,5.712,26.461,32.999,14.086,14.514,7.876,16.479,-1.283,2.471,19.529,30.382,-13.96,9.142,142.625,50.621,2.993,13.964
0827-BK1-01-131,Salto A,4.071,354.968,-8.328,18.877,354.975,42.227,31.026,33.576,42.973,33.91,7.701,12.926,-0.827,2.114,22.485,33.994,-2.081,9.893,158.562,71.715,-7.838,33.085,7.916,1.834,7.8,1.207,-2.681,2.168,-0.77,0.816,-6.112,1.447,5.781,10.484,165.006,52.715,14.336,14.253,8.161,1.314,7.778,0.884,-5.191,1.075,-0.316,0.607,-5.317,1.207,3.3,6.831,235.767,22.082,-18.395,3.093,6.713,0.583,6.417,0.276,-4.439,0.159,-0.04,0.236,-4.405,0.47,7.583,6.74,197.009,16.417,-4.842,8.197,27.196,32.871,14.542,14.663,7.024,17.671,-1.387,2.354,19.613,30.811,-3.978,6.946,152.099,39.793,-3.678,18.294
0827-BK2-01-4,Salto C,14.331,344.559,-13.276,27.447,367.145,30.271,32.77,32.794,45.154,34.618,4.971,14.056,-0.252,1.985,20.338,36.662,-0.883,11.266,25.497,81.424,-7.522,19.403,19.623,4.211,17.664,4.111,-13.101,6.427,1.319,0.713,-7.903,6.443,21.472,12.036,466.599,148.053,-3.909,6.413,4.476,1.619,6.862,5.447,-1.122,0.807,0.685,0.346,-2.279,1.511,-1.316,5.493,130.1,21.845,-9.554,4.423,3.601,0.55,3.003,0.182,-1.632,0.489,0.63,0.521,-2.19,0.552,10.066,12.806,76.766,16.029,-16.547,17.602,25.849,36.913,11.846,16.182,5.171,13.45,1.367,1.317,20.254,35.541,7.084,14.063,165.243,55.86,4.972,16.332
0827-BK2-01-7,Salto C,8.481,337.545,-18.612,27.156,372.691,41.104,33.16,34.463,46.145,36.402,4.816,14.802,-1.509,4.104,20.855,37.538,3.214,9.553,6.862,87.73,-6.076,27.623,18.714,4.479,16.286,3.395,-12.667,6.209,1.337,0.707,-8.156,4.739,23.149,9.73,472.29,116.43,-10.661,17.432,4.59,3.965,7.519,6.749,-1.798,1.756,0.724,0.677,-0.735,2.71,-3.741,13.328,136.631,51.434,-16.273,8.149,2.83,0.457,2.137,0.262,-1.148,0.187,0.555,0.241,-1.669,0.33,2.41,6.744,61.227,12.42,-5.283,10.066,24.773,37.022,10.932,16.073,6.436,13.854,-0.129,1.14,19.46,34.868,-4.737,8.491,149.421,60.98,-7.901,16.186
0827-BK2-01-10,Salto C,0.292,331.756,-1.512,39.136,349.877,38.545,32.399,35.226,45.178,37.506,5.326,14.807,-1.312,4.02,20.837,37.647,-0.315,23.018,24.395,67.389,7.276,35.555,18.823,6.874,15.736,4.474,-10.933,6.776,1.244,0.585,-7.152,7.078,13.663,30.095,432.904,125.274,-4.984,18.533,4.482,2.903,8.197,7.83,-0.909,0.593,0.908,0.439,-2.097,1.79,-14.428,9.479,130.199,22.368,-8.412,12.786,3.54,0.494,2.927,0.191,-1.571,0.496,0.624,0.316,-2.126,0.683,6.428,8.579,61.821,15.026,1.249,9.395,26.664,37.72,12.39,16.632,5.683,15.401,0.13,1.06,20.524,35.846,-3.849,13.049,166.782,53.059,1.591,10.333
0827-BK2-01-13,Salto C,-3.52,336.629,-9.103,33.954,373.845,41.177,32.628,35.034,45.345,37.225,3.71,13.088,0.137,1.914,21.722,38.258,-9.749,10.121,18.466,106.368,-4.39,26.188,17.724,4.314,15.879,3.502,-11.22,6.611,1.175,0.707,-8.661,4.362,20.891,17.7,451.022,144.217,-1.676,17.8,4.334,3.212,6.686,5.979,-1.496,1.538,0.585,0.665,-1.086,2.196,-11.163,14.385,134.268,51.608,-20.942,11.7,3.129,0.515,2.473,0.174,-1.348,0.295,0.523,0.395,-1.914,0.417,-13.234,4.859,59.793,16.882,-5.721,11.002,25.363,37.081,11.451,15.901,5.286,13.043,0.682,0.996,19.481,35.737,4.958,16.895,159.913,62.783,9.994,15.12
0827-BK2-01-16,Salto C,7.458,334.222,-10.385,29.065,370.192,44.329,32.94,34.377,45.736,36.298,5.076,15.369,0.31,2.211,20.789,37.311,-2.414,9.808,9.931,92.304,1.749,28.238,21.252,5.64,18.443,5.281,-13.184,7.451,1.309,0.884,-8.077,7.697,12.01,25.083,474.159,167.654,-7.828,29.538,4.867,3.783,8.109,7.495,-1.081,0.711,0.753,0.649,-2.313,1.445,5.665,7.348,137.66,14.392,-12.25,8.417,3.021,0.456,2.46,0.169,-1.428,0.205,0.6,0.262,-1.779,0.391,1.971,6.589,69.334,18.168,-10.47,14.174,25.236,37.234,11.282,16.046,8.016,17.023,0.508,0.533,19.178,34.009,1.468,9.536,130.122,53.719,1.637,20.451
0827-BK2-01-19,Salto C,20.109,342.115,-15.948,35.964,381.499,40.654,33.954,34.314,46.28,36.09,3.859,13.994,-0.381,2.22,22.04,38.204,4.773,18.212,16.895,112.014,3.339,19.973,20.333,5.393,18.203,4.908,-12.576,7.526,1.619,1.503,-8.161,6.776,38.391,18.553,463.59,160.26,-14.402,25.357,4.949,2.811,7.547,6.347,-1.256,0.902,0.854,0.839,-2.42,1.08,1.373,14.507,136.181,16.25,-17.02,12.879,3.259,0.419,2.695,0.244,-1.482,0.157,0.603,0.184,-2.038,0.29,3.514,5.447,100.482,17.233,-14.992,4.992,25.483,37.904,11.576,16.877,6.084,13.858,0.422,0.86,20.893,35.721,0.548,9.841,112.526,58.814,3.556,10.764
0827-BK2-01-22,Salto C,1.094,340.422,-26.149,31.583,374.927,44.229,32.448,34.888,44.911,37.111,3.812,13.045,-0.286,1.804,22.001,37.863,6.153,25.764,19.253,101.547,-6.531,25.002,17.619,4.287,15.658,3.253,-12.557,5.773,1.108,0.617,-8.562,3.451,16.031,7.039,448.612,148.495,-16.342,11.962,5.372,4.347,7.745,6.467,-2.112,2.285,0.561,0.525,-0.954,2.751,1.516,12.17,157.224,58.574,-24.495,15.227,2.906,0.44,2.38,0.189,-1.303,0.248,0.656,0.293,-1.719,0.406,-12.429,3.973,80.358,17.621,-18.79,8.705,25.602,37.248,11.682,16.493,6.289,14.512,-0.41,1.682,20.355,35.201,-8.938,7.196,117.916,45.291,2.702,11.155
0827-BK2-01-25,Salto C,13.617,340.426,-15.915,32.339,371.221,38.34,33.339,34.4,46.251,36.323,5.456,16.023,0.12,1.582,20.846,37.335,2.765,21.257,17.164,90.397,-2.742,20.819,20.415,5.777,17.448,5.049,-14.123,6.737,1.626,0.756,-8.586,5.942,18.516,15.108,481.194,126.381,-7.18,28.28,5.194,4.048,8.466,7.615,-0.962,1.364,0.756,0.964,-1.315,2.922,7.486,13.741,139.18,38.859,-8.479,8.383,3.382,0.523,2.812,0.293,-1.365,0.363,0.802,0.167,-2.23,0.38,6.779,1.602,88.339,6.963,-13.978,8.687,25.027,37.266,11.168,16.175,7.07,15.35,0.129,0.838,20.127,34.359,-1.894,11.923,106.652,53.876,-7.06,18.344
0827-BK2-01-28,Salto C,1.177,336.499,-13.612,34.327,360.79,38.446,33.637,35.398,46.909,36.86,6.51,16.706,-0.678,2.898,21.142,37.678,-5.291,20.041,9.067,65.364,-10.594,32.194,17.682,3.909,15.512,3.49,-12.823,5.997,1.417,0.75,-8.044,3.553,11.571,12.86,456.981,128.08,-1.549,17.262,6.927,6.553,9.366,7.106,-2.505,3.963,0.645,1.186,-0.711,3.311,-2.239,18.881,153.661,104.19,1.176,8.684,3.037,0.466,2.523,0.274,-1.551,0.142,0.613,0.304,-1.72,0.381,-4.761,9.683,73.791,9.557,-13.977,6.447,25.392,37.51,11.42,16.572,7.298,14.781,0.613,0.529,20.531,34.851,3.284,19.913,131.902,51.354,-8.986,14.657
0827-BK2-01-31,Salto C,28.17,334.793,-15.039,39.149,369.077,37.609,33.825,34.977,45.974,36.197,4.298,13.619,-0.626,2.553,23.082,38.2,5.007,12.383,15.786,92.346,1.13,21.126,21.137,9.074,17.249,5.862,-13.045,7.311,2.028,1.465,-8.783,8.183,44.428,15.33,460.183,163.05,-9.663,28.613,6.386,6.609,10.889,10.168,-0.937,0.872,0.761,0.742,-1.953,4.159,-0.062,12.327,130.435,14.054,-9.111,5.068,3.45,0.473,2.875,0.225,-1.599,0.287,0.824,0.211,-2.216,0.429,16.779,3.423,88.276,10.318,-9.647,7.656,25.064,36.566,11.457,16.11,5.858,13.459,0.667,0.338,20.427,34.595,3.591,5.989,130.006,57.012,-10.458,12.742
0827-BK2-01-34,Salto C,25.25,336.879,-16.465,42.169,368.532,42.121,32.312,34.01,44.693,36.197,4.468,13.584,-1.51,3.829,21.336,37.003,-0.595,13.926,22.723,98.747,-3.019,31.508,18.398,6.204,15.888,4.405,-13.09,6.649,1.971,0.775,-9.268,3.47,38.375,31.233,444.367,167.27,-24.701,25.481,8.173,9.315,11.406,9.489,-1.766,2.572,0.765,0.896,-0.724,4.931,-7.33,16.015,146.565,52.632,4.526,13.723,3.495,0.585,2.969,0.218,-1.692,0.233,0.685,0.492,-2.083,0.287,19.83,7.666,90.661,6.577,-4.056,3.386,25.447,36.519,11.606,16.083,5.504,13.394,0.201,0.974,20.226,35.055,11.874,6.427,132.71,55.534,-14.157,14.024
0827-BK2-01-37,Salto C,-1.478,338.795,-26.452,24.137,369.943,42.077,33.108,34.237,45.937,35.59,5.477,15.731,0.171,1.58,21.272,37.002,1.66,17.319,18.363,90.818,-3.369,29.837,20.655,4.343,17.944,4.562,-15.046,6.634,0.956,0.679,-8.81,4.829,8.496,11.984,480.166,146.28,-19.509,15.681,5.104,5.555,8.064,7.492,-1.483,1.417,0.649,0.57,-1.079,3.614,3.062,10.359,140.029,34.739,-22.146,5.911,3.337,0.385,2.589,0.135,-1.353,0.198,0.519,0.25,-2.186,0.275,-7.958,3.744,96.836,7.732,-17.636,4.721,25.458,36.324,11.637,15.877,6.803,15.777,-0.251,0.525,20.184,33.743,-9.529,6.967,107.643,43.505,-3.992,6.405
0827-BK2-01-40,Salto C,3.824,335.601,-19.624,30.214,359.046,35.696,33.29,34.647,46.235,35.875,6.032,17.15,-0.705,3.007,20.735,36.793,-2.984,15.364,21.736,78.717,-6.159,30.338,21.6,6.365,18.719,5.998,-14.388,7.863,1.615,0.613,-7.757,7.696,20.997,19.807,467.623,158.634,-15.679,20.978,4.148,1.957,7.303,6.995,-1.153,0.516,0.773,0.509,-2.254,1.226,-2.108,9.112,136.902,16.809,-14.196,7.45,3.537,0.334,2.842,0.082,-1.562,0.194,0.513,0.173,-2.295,0.216,2.308,10.577,105.056,2.494,-11.453,3.712,25.662,36.586,11.889,16.236,8.175,17.348,-0.308,1.135,20.087,33.115,-8.452,12.96,102.711,44.127,-1.451,8.036
0827-BK2-01-43,Salto C,1.492,339.65,-21.191,28.852,371.727,39.384,33.465,34.923,46.483,36.27,5.328,15.311,-0.476,2.666,21.515,37.658,3.923,13.192,2.796,74.505,-12.436,28.718,19.994,3.738,17.461,3.723,-14.27,6.433,1.185,0.928,-9.089,3.885,14.486,18.863,485.837,136.046,-17.57,17.293,6.056,5.227,8.792,7.081,-1.993,2.892,0.456,0.871,-0.418,3.341,-3.768,7.547,140.725,92.78,-9.292,12.996,3.003,0.745,2.442,0.305,-1.26,0.172,0.587,0.453,-1.777,0.5,-17.829,5.968,67.849,13.225,-12.51,9.948,24.864,36.66,11.244,15.956,5.782,13.349,-0.501,1.96,20.087,34.726,6.421,6.91,136.917,55.658,-0.737,6.286
0827-BK2-01-46,Salto C,-11.649,340.605,-24.772,40.451,381.761,52.159,32.882,33.983,45.019,36.123,3.302,13.552,-1.885,4.379,21.601,37.303,5.085,14.742,7.629,105.692,-10.684,26.54,21.44,7.128,18.398,5.303,-14.449,7.983,0.793,0.963,-9.456,6.332,8.352,17.933,479.874,150.474,-12.751,12.914,6.317,5.865,10.049,8.957,-1.491,1.504,0.495,0.41,-1.191,4.477,-2.682,18.037,124.465,30.162,-32.351,9.266,3.573,0.511,2.823,0.204,-1.696,0.147,0.254,0.144,-2.245,0.429,-19.225,5.447,109.4,15.952,-23.644,10.004,25.832,36.243,12.155,16.533,5.182,13.381,-0.062,0.576,21.06,34.721,-19.94,21.275,120.805,45.454,17.731,13.569
0827-BK2-01-57,Salto B,-0.769,342.338,-15.517,19.795,431.158,35.704,33.431,34.82,45.164,36.352,2.664,13.41,0.664,0.987,24.124,37.241,8.515,16.569,-3.101,150.558,1.573,12.596,16.902,6.215,14.832,4.182,-8.285,9.776,0.799,0.882,-10.058,4.474,-0.686,9.118,348.381,301.169,-14.41,19.823,10.641,8.468,13.576,8.773,-7.478,7.967,0.806,0.625,-2.988,5.7,-1.784,6.531,260.38,175.974,-2.235,15.864,3.777,0.472,3.245,0.22,-1.721,0.188,0.756,0.208,-2.501,0.258,-3.44,4.379,87.891,6.264,-9.046,12.396,26.137,36.33,12.475,16.316,5.365,15.008,-0.06,0.987,19.888,34.95,-4.555,5.148,140.83,53.401,-13.993,8.751
0827-BK2-01-59,Salto B,0.68,341.416,-40.534,32.088,415.391,57.596,32.934,33.627,44.778,36.129,3.187,15.805,-0.508,2.314,22.616,35.42,1.694,11.52,-4.454,139.841,-1.644,28.341,18.765,6.669,16.975,4.277,-7.148,11.649,0.381,1.554,-11.02,5.54,12.692,13.828,349.719,276.541,-41.707,26.891,10.998,9.281,14.096,9.415,-7.775,7.969,0.779,1.181,-3.233,5.918,15.257,16.552,265.625,183.08,-27.477,27.306,4.244,0.698,3.473,0.288,-1.576,0.451,0.454,0.185,-2.991,0.544,-12.58,5.193,99.689,10.492,-22.221,10.557,26.707,36.581,13.001,16.691,6.672,16.738,0.09,0.781,20.586,34.336,-15.375,4.048,127.073,39.605,-6.366,7.555
0827-BK2-01-61,Salto B,13.649,340.452,-12.743,31.872,408.329,37.286,33.81,34.88,45.667,36.582,3.433,15.447,0.138,1.783,23.643,36.913,7.902,21.889,-5.915,126.738,1.408,14.886,16.479,8.576,13.813,5.523,-6.878,9.847,0.698,1.171,-11.192,5.918,26.166,8.963,364.74,274.99,-23.109,26.734,9.319,7.763,12.747,9.572,-6.602,7.486,1.244,1.074,-2.813,4.421,-8.818,19.549,242.359,135.355,-2.162,17.444,4.335,0.455,3.748,0.302,-1.879,0.525,0.744,0.266,-3.054,0.2,8.46,4.284,117.272,14.61,-3.07,11.91,26.167,37.085,12.722,16.739,5.82,15.506,0.752,0.865,21.398,34.583,-0.694,2.31,108.819,43.014,-3.565,14.489
0827-BK2-01-63,Salto B,8.375,339.523,-26.814,38.313,409.714,45.469,31.479,34.016,43.806,36.627,4.243,16.489,0.562,1.354,22.376,34.501,-0.362,36.285,3.371,123.421,-8.65,21.006,16.555,6.463,14.788,4.252,-6.414,10.033,0.587,0.995,-10.264,5.259,6.175,11.997,317.695,288.378,-29.392,23.187,11.254,8.837,14.059,8.582,-8.628,7.776,1.081,0.819,-3.503,5.5,17.718,19.0,277.94,161.318,1.189,13.749,3.92,0.57,3.406,0.26,-1.782,0.176,1.043,0.532,-2.521,0.319,-3.063,8.545,95.73,12.097,-18.235,16.224,26.18,36.588,12.241,16.132,6.622,15.799,-0.839,1.309,19.852,34.605,0.366,16.194,146.74,62.115,-10.686,18.943
0827-BK2-01-65,Salto B,1.074,337.871,-4.527,27.603,400.986,28.223,33.132,33.773,45.431,35.806,3.804,15.706,0.536,1.003,22.961,35.717,7.571,19.855,-5.447,117.161,-1.916,9.441,16.475,7.603,14.064,5.274,-6.994,9.975,0.773,0.868,-10.61,5.387,-0.051,13.22,353.209,266.602,-6.424,13.239,10.533,9.172,13.735,9.495,-7.781,7.799,1.2,0.5,-3.311,5.582,-6.685,6.435,268.157,167.436,7.473,8.475,4.284,0.732,3.615,0.179,-1.714,0.611,0.707,0.226,-3.002,0.54,4.596,17.624,107.882,14.621,-9.488,10.398,24.966,35.69,11.659,15.709,6.141,14.592,-0.009,1.462,19.778,33.637,-3.234,6.713,117.895,52.428,-2.006,13.65
