SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,5-ACC_N,5-ACC_N_ROT_filtered,5-Acc_x_Fil,5-Acc_y_Fil,5-Acc_z_Fil,5-Gyro_x_Fil,5-Gyro_y_Fil,5-Gyro_z_Fil,10-ACC_N,10-ACC_N_ROT_filtered,10-Acc_x_Fil,10-Acc_y_Fil,10-Acc_z_Fil,10-Gyro_x_Fil,10-Gyro_y_Fil,10-Gyro_z_Fil,15-ACC_N,15-ACC_N_ROT_filtered,15-Acc_x_Fil,15-Acc_y_Fil,15-Acc_z_Fil,15-Gyro_x_Fil,15-Gyro_y_Fil,15-Gyro_z_Fil,20-ACC_N,20-ACC_N_ROT_filtered,20-Acc_x_Fil,20-Acc_y_Fil,20-Acc_z_Fil,20-Gyro_x_Fil,20-Gyro_y_Fil,20-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,30-ACC_N,30-ACC_N_ROT_filtered,30-Acc_x_Fil,30-Acc_y_Fil,30-Acc_z_Fil,30-Gyro_x_Fil,30-Gyro_y_Fil,30-Gyro_z_Fil,35-ACC_N,35-ACC_N_ROT_filtered,35-Acc_x_Fil,35-Acc_y_Fil,35-Acc_z_Fil,35-Gyro_x_Fil,35-Gyro_y_Fil,35-Gyro_z_Fil,40-ACC_N,40-ACC_N_ROT_filtered,40-Acc_x_Fil,40-Acc_y_Fil,40-Acc_z_Fil,40-Gyro_x_Fil,40-Gyro_y_Fil,40-Gyro_z_Fil,45-ACC_N,45-ACC_N_ROT_filtered,45-Acc_x_Fil,45-Acc_y_Fil,45-Acc_z_Fil,45-Gyro_x_Fil,45-Gyro_y_Fil,45-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,55-ACC_N,55-ACC_N_ROT_filtered,55-Acc_x_Fil,55-Acc_y_Fil,55-Acc_z_Fil,55-Gyro_x_Fil,55-Gyro_y_Fil,55-Gyro_z_Fil,60-ACC_N,60-ACC_N_ROT_filtered,60-Acc_x_Fil,60-Acc_y_Fil,60-Acc_z_Fil,60-Gyro_x_Fil,60-Gyro_y_Fil,60-Gyro_z_Fil,65-ACC_N,65-ACC_N_ROT_filtered,65-Acc_x_Fil,65-Acc_y_Fil,65-Acc_z_Fil,65-Gyro_x_Fil,65-Gyro_y_Fil,65-Gyro_z_Fil,70-ACC_N,70-ACC_N_ROT_filtered,70-Acc_x_Fil,70-Acc_y_Fil,70-Acc_z_Fil,70-Gyro_x_Fil,70-Gyro_y_Fil,70-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil,80-ACC_N,80-ACC_N_ROT_filtered,80-Acc_x_Fil,80-Acc_y_Fil,80-Acc_z_Fil,80-Gyro_x_Fil,80-Gyro_y_Fil,80-Gyro_z_Fil,85-ACC_N,85-ACC_N_ROT_filtered,85-Acc_x_Fil,85-Acc_y_Fil,85-Acc_z_Fil,85-Gyro_x_Fil,85-Gyro_y_Fil,85-Gyro_z_Fil,90-ACC_N,90-ACC_N_ROT_filtered,90-Acc_x_Fil,90-Acc_y_Fil,90-Acc_z_Fil,90-Gyro_x_Fil,90-Gyro_y_Fil,90-Gyro_z_Fil,95-ACC_N,95-ACC_N_ROT_filtered,95-Acc_x_Fil,95-Acc_y_Fil,95-Acc_z_Fil,95-Gyro_x_Fil,95-Gyro_y_Fil,95-Gyro_z_Fil
0609-4-01-76,Fliffis B,-105.968,-51.503,239.405,164.903,597.248,262.351,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902,94.415,104.557,36.001,2.906,81.097,24.642,-145.568,33.902
20190930-1153-FRANKFURT_1-01-91,Salto A,34.204,336.32,-23.149,42.143,336.32,47.275,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356,81.385,83.068,11.552,-0.094,76.131,17.963,209.134,-33.356
0609-1-01-294,Salto C,24.573,352.311,-11.999,26.22,352.311,24.34,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085,76.767,74.659,31.463,1.85,64.903,-1.153,110.822,-1.085
20190930-1247-FRANKFURT_2-01-200,Fliffis C,-131.345,-400.299,136.829,152.344,654.549,217.825,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6,89.072,89.469,17.435,6.723,82.338,-14.154,-135.922,17.6
20191007-1159-FRANKFURT_1-01-417,Salto C,0.046,346.631,6.744,31.879,402.19,47.86,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028,81.309,82.234,1.359,1.185,76.646,-28.138,225.599,-18.028
20191007-1159-FRANKFURT_1-01-399,Salto C,14.955,351.413,-19.87,30.91,398.336,42.178,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256,79.308,85.398,18.555,-1.319,72.58,0.202,164.845,12.256
0609-4-01-16,Fliffis B,-83.95,-193.94,248.787,144.611,619.001,269.08,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501,94.528,103.564,34.476,4.092,82.312,20.348,-148.374,33.501
0609-1-01-833,Doppelsalto C,0.931,704.759,-43.428,44.547,706.858,57.748,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098,69.721,69.565,16.272,-1.605,64.767,30.849,258.246,-18.098
20190930-1616-FRANKFURT_1-01-96,Fliffis C,-126.594,-335.766,196.149,140.963,650.857,218.566,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578,96.223,93.194,20.706,7.293,87.815,7.263,-184.685,68.578
20191008-1207-FRANKFURT_2-01-174,Schraubensalto A,72.906,160.739,362.591,166.61,279.43,374.104,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108,87.03,86.999,1.269,14.835,80.438,71.598,288.31,45.108
0115-CHARI-05-117,Voll- ein 1 3/4 Salto vw C,191.042,-427.098,271.549,348.649,514.866,324.55,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547,85.131,89.392,17.153,4.11,80.058,37.287,-113.94,25.547
0609-1-01-542,Doppelsalto B,6.237,708.416,-40.012,81.746,739.619,66.509,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4,80.97,88.332,14.134,1.414,75.274,26.312,278.665,-20.4
20191007-1150-FRANKFURT_2-01-213,Salto B,34.641,353.157,-17.331,47.473,438.63,49.978,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473,74.302,70.304,17.153,-1.443,67.918,12.453,217.299,-75.473
20190930-1153-FRANKFURT_1-01-89,Salto B,35.148,345.035,-3.904,52.361,410.368,47.464,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391,84.756,86.733,15.047,0.419,79.407,17.571,122.252,-26.391
0115-MORITZ-03-165,Fliffis- Rudi B,-397.356,-223.971,-380.15,419.657,660.912,476.92,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891,95.731,97.757,30.426,-5.382,83.909,14.237,-128.723,-68.891
20191008-1157-FRANKFURT_1-01-298,Salto C,-4.927,343.885,-18.591,38.715,380.176,72.187,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559,88.883,83.403,6.356,3.71,81.6,-27.401,204.201,-42.559
