SprungID,Sprungtyp,avg_Acc_N_Fil,std_Acc_N_Fil,avg_Gyro_x_R,std_Gyro_x_R,avg_Gyro_y_R,std_Gyro_y_R,avg_Gyro_z_R,std_Gyro_z_R,avg_Gyro_x_Fil,std_Gyro_x_Fil,avg_Gyro_y_Fil,std_Gyro_y_Fil,avg_Gyro_z_Fil,std_Gyro_z_Fil
20191008-1207-FRANKFURT_2-01-368,Baby- Fliffis C,21.575,16.752,-16.839,93.783,-63.025,298.195,171.077,159.762,-17.439,81.824,-63.192,277.262,172.065,136.616
0110-JANEIKE-01-9,Strecksprung,11.054,26.995,-4.572,11.721,-9.133,51.408,-12.148,23.247,-4.578,9.191,-9.171,48.799,-12.135,17.635
0110-JANEIKE-01-12,Halb ein Triffis C,45.433,26.995,-187.062,227.162,-261.439,447.134,-121.684,219.081,-186.737,224.792,-262.329,442.553,-121.949,213.617
0110-JANEIKE-01-22,Strecksprung,15.007,25.549,15.641,22.512,167.094,161.526,-30.946,26.439,15.412,21.187,167.416,153.761,-31.074,20.534
0110-JANEIKE-01-23,Halb ein Triffis C,43.848,26.877,-171.546,259.336,-223.325,451.198,-118.057,205.12,-171.231,257.008,-224.339,445.97,-117.525,200.328
0110-JANEIKE-01-27,Strecksprung,9.762,19.159,1.066,14.991,-9.549,72.356,-15.087,23.263,0.963,10.44,-9.429,69.462,-15.227,18.892
0110-JANEIKE-01-34,Strecksprung,9.697,24.159,-3.964,8.742,-9.208,56.226,-12.439,19.207,-3.896,7.007,-9.228,53.157,-12.4,14.996
0110-JANEIKE-01-53,Halb ein Triffis C,44.772,27.784,-178.284,250.939,-239.627,442.744,-115.877,216.054,-178.215,248.483,-239.999,438.523,-115.694,210.681
0110-JANEIKE-01-68,Halb ein Triffis C,45.384,27.615,-182.49,245.789,-260.475,451.295,-142.195,201.364,-182.476,243.511,-261.584,445.942,-141.826,195.558
0110-JANEIKE-01-82,Halb ein Triffis C,45.194,29.08,-160.795,239.291,-229.53,459.858,-122.157,197.543,-160.918,236.757,-230.099,455.455,-122.457,192.797
0110-JANEIKE-01-89,Strecksprung,11.361,26.947,-4.466,13.466,-8.309,64.052,-14.503,28.245,-4.292,10.729,-8.34,60.182,-14.547,19.633
0110-JANEIKE-01-96,Strecksprung,11.595,27.741,-2.35,15.468,-0.521,63.049,-14.688,22.54,-2.284,13.158,-0.156,58.171,-14.699,18.652
0110-JANEIKE-01-104,Halb ein Triffis C,46.635,28.225,-185.876,241.605,-250.804,448.256,-110.194,221.468,-185.557,238.952,-251.273,443.468,-109.986,216.474
0110-JANEIKE-01-117,Schraubensalto,16.562,20.023,-16.936,102.467,58.094,168.262,-248.575,142.458,-16.868,100.228,57.575,165.347,-248.571,140.476
0110-JANEIKE-01-125,Strecksprung,10.628,23.783,-1.597,11.65,-32.493,54.046,-17.91,19.385,-1.542,9.771,-32.64,48.483,-17.878,15.221
0110-JANEIKE-01-127,Schraubensalto,15.216,19.628,-10.589,109.582,60.901,161.584,-240.579,136.072,-10.47,107.595,60.17,158.394,-240.46,134.192
0110-JANEIKE-01-128,Strecksprung,10.841,24.677,-1.302,10.509,-12.454,30.764,-10.589,13.91,-1.393,8.893,-11.836,28.895,-10.809,9.705
0110-JANEIKE-01-137,Schraubensalto,16.413,20.61,-19.601,119.782,54.969,163.252,-237.474,141.754,-19.49,117.797,55.074,158.54,-237.433,139.312
0110-JANEIKE-01-149,Schraubensalto,13.718,17.232,-11.881,104.734,58.947,168.233,-243.994,138.448,-11.853,102.858,58.109,164.543,-243.741,137.147
0110-JANEIKE-01-159,Strecksprung,10.683,23.305,-1.643,17.829,-8.003,39.917,-14.255,35.678,-1.666,16.359,-8.115,37.303,-14.367,33.18
0110-JANEIKE-01-166,Schraubensalto,13.405,17.319,-24.681,111.156,45.398,166.142,-239.948,130.657,-24.733,108.615,44.746,163.141,-239.643,129.443
0110-MORITZ-01-12,Triffis C,44.679,23.819,-18.518,61.459,-393.791,449.64,-82.082,164.39,-18.644,52.654,-393.511,445.493,-82.118,159.711
0110-MORITZ-01-13,1/2 ein 1/2 aus B,26.454,19.933,-130.429,234.345,-53.176,353.144,-153.057,151.742,-130.702,229.523,-54.221,347.578,-153.229,145.477
0110-MORITZ-01-14,Voll- ein- Rudi- aus B,38.963,22.2,-281.737,308.265,-61.712,363.3,-384.544,342.521,-281.561,300.905,-60.867,347.562,-384.519,331.003
0110-MORITZ-01-15,1/2 ein 1/2 aus C,29.505,23.159,-144.843,233.584,-40.253,332.712,-123.319,193.396,-144.611,230.373,-40.831,327.725,-122.989,186.583
0110-MORITZ-01-16,Fliffis- Rudi B,35.271,21.013,-151.078,237.282,-130.507,399.113,-228.074,299.528,-151.259,232.385,-129.942,392.135,-228.652,293.213
0110-MORITZ-01-17,Doppelsalto B,28.742,22.09,-30.489,41.709,366.999,262.06,7.609,38.285,-30.518,38.828,366.606,256.556,7.971,29.655
0110-MORITZ-01-18,Fliffis aus C,31.526,22.967,18.509,80.734,-146.78,399.095,-95.966,151.357,18.495,75.031,-145.945,395.537,-96.139,146.436
0110-MORITZ-01-19,Voll- ein- voll- aus B,35.867,18.717,-229.702,223.216,23.346,368.705,-395.835,321.997,-229.741,214.802,22.31,356.319,-395.633,314.015
0110-MORITZ-01-20,Voll- ein- Rudi- aus B,35.739,19.399,-210.693,235.08,-91.872,397.401,-273.3,289.655,-210.734,229.715,-90.922,386.4,-273.001,279.396
0110-MORITZ-01-21,Voll- ein- doppel- aus A,37.464,16.904,-235.132,260.02,151.036,319.765,-422.957,332.086,-234.685,248.128,150.654,300.957,-423.515,320.195
0110-MORITZ-01-30,Salto C,14.96,23.956,0.474,19.825,164.98,151.498,10.129,23.827,0.348,16.84,164.054,144.637,10.055,16.825
0110-MORITZ-01-31,Fliffis- Rudi B,34.876,23.029,-89.616,201.425,-124.479,371.677,-250.304,273.366,-89.668,196.207,-123.705,364.401,-250.225,268.026
0110-MORITZ-01-32,Doppelsalto B,27.743,22.909,-24.411,30.837,358.827,266.713,15.437,30.588,-24.348,27.958,358.074,260.821,15.21,21.879
0110-MORITZ-01-33,Fliffis B,30.325,23.302,39.79,98.132,-129.861,393.104,-87.599,129.731,39.937,91.734,-128.893,389.467,-87.353,123.5
0110-MORITZ-01-34,Voll- ein- voll- aus B,34.604,20.761,-223.268,236.321,43.526,364.027,-345.954,299.974,-223.304,229.107,43.255,351.418,-345.729,292.741
0110-MORITZ-01-45,Strecksprung,10.99,26.24,-2.438,14.718,4.117,63.354,5.354,29.786,-2.431,13.028,4.129,56.898,5.542,23.439
0110-MORITZ-01-46,Salto C,15.589,24.569,-0.739,21.095,163.628,177.555,8.507,20.942,-0.888,18.412,163.14,170.158,8.325,14.767
0110-MORITZ-01-47,Fliffis- Rudi B,34.751,22.833,-90.275,185.472,-134.573,377.983,-246.519,286.768,-90.228,181.014,-134.096,370.44,-246.746,281.674
0110-MORITZ-01-48,Doppelsalto C,28.061,22.472,-0.843,28.052,366.499,226.212,4.626,27.954,-0.876,26.031,366.325,222.454,4.691,14.905
0110-MORITZ-01-49,Salto A,14.94,21.19,-15.378,18.513,200.857,66.595,-7.401,14.593,-15.233,16.775,200.997,64.678,-7.328,10.689
0110-MORITZ-01-59,Strecksprung,11.269,26.997,0.466,15.352,3.301,64.235,5.849,29.393,0.544,12.711,3.407,57.894,5.88,21.915
0110-MORITZ-01-60,Salto C,14.444,22.191,-8.487,19.23,166.223,169.12,6.869,23.111,-8.602,16.147,165.616,162.167,6.992,16.553
0110-MORITZ-01-61,Fliffis- Rudi B,33.203,22.942,-160.176,213.237,-147.386,376.596,-214.849,269.031,-160.144,209.418,-146.972,369.999,-215.001,262.316
0110-MORITZ-01-62,Doppelsalto B,25.337,21.049,-20.407,30.472,353.653,230.111,6.476,27.915,-20.448,28.038,353.099,226.015,6.545,18.735
0110-MORITZ-01-63,Fliffis B,31.549,24.653,-0.688,52.337,-128.075,394.052,-91.001,169.022,-0.752,48.273,-127.651,390.707,-91.136,165.024
0110-MORITZ-01-69,Strecksprung,11.389,22.487,0.207,16.581,1.882,65.365,5.808,16.744,0.16,14.91,1.981,60.796,5.859,13.444
0110-MORITZ-01-73,Strecksprung,10.981,25.333,-1.125,14.968,0.279,61.065,4.109,19.434,-1.116,13.915,0.295,56.252,4.11,15.657
0110-MORITZ-01-77,Salto C,15.402,24.06,-4.056,19.551,164.818,174.201,2.612,20.17,-4.124,17.121,164.3,166.486,2.659,13.666
0110-MORITZ-01-78,Fliffis- Rudi B,34.609,22.994,-93.572,200.868,-126.124,376.142,-242.487,283.63,-93.617,196.335,-125.876,368.089,-242.771,279.15
0110-MORITZ-01-79,Doppelsalto B,26.196,22.02,-14.654,29.587,351.363,275.542,12.084,28.873,-14.79,26.708,350.517,267.911,12.221,20.854
0110-MORITZ-01-80,Fliffis B,31.727,25.422,15.154,59.27,-139.873,386.758,-89.897,132.185,15.31,54.133,-138.528,384.386,-90.038,128.633
0110-MORITZ-01-81,Voll- ein- voll- aus B,33.817,17.641,-271.57,228.441,20.811,386.205,-374.164,312.457,-271.502,221.811,19.895,372.034,-373.961,303.302
0110-MORITZ-01-83,Strecksprung,12.129,23.972,-0.517,17.177,0.994,21.375,3.651,14.692,-0.436,15.288,0.94,18.128,3.764,12.231
0110-MORITZ-01-94,Salto C,16.384,25.081,-7.49,22.979,165.628,174.836,8.729,24.496,-7.466,20.166,165.128,167.246,8.64,17.578
0110-MORITZ-01-95,Fliffis- Rudi B,32.079,22.549,-185.496,251.184,-139.373,375.5,-184.078,272.673,-185.507,247.927,-138.882,369.568,-184.199,264.69
0110-MORITZ-01-96,Doppelsalto B,27.473,21.234,-32.565,39.068,368.212,267.445,16.149,40.696,-32.913,35.503,367.264,262.776,16.168,34.474
0110-MORITZ-01-97,Fliffis B,32.054,23.894,7.299,70.197,-169.042,396.837,-89.68,132.159,7.644,63.373,-168.09,393.292,-89.954,128.437
0110-MORITZ-01-98,Voll- ein- voll- aus B,34.434,18.424,-240.439,223.139,27.768,372.901,-360.77,295.927,-240.652,215.28,27.095,359.999,-360.147,288.438
0110-MORITZ-01-110,Salto C,15.237,24.325,-1.832,20.527,163.861,160.589,11.416,25.589,-2.045,17.489,163.15,153.828,11.34,19.969
0110-MORITZ-01-111,Fliffis B,28.74,24.237,29.737,86.025,-163.85,369.92,-95.669,127.643,29.913,81.682,-163.22,365.78,-95.433,122.102
0110-MORITZ-01-112,Voll- ein- voll- aus B,32.507,21.562,-262.251,220.26,-34.312,353.939,-326.402,304.698,-262.298,214.808,-34.621,345.098,-326.596,295.684
0110-MORITZ-01-113,Voll- ein- halb- aus B,31.961,20.534,-220.244,241.123,-144.215,372.863,-255.713,251.637,-220.118,236.302,-143.811,364.425,-255.931,243.013
0110-MORITZ-01-114,Voll- ein- voll- aus A,34.498,19.569,-131.715,239.406,136.8,288.346,-379.909,284.786,-131.929,229.95,136.467,274.373,-379.685,279.2
0110-MORITZ-01-116,Strecksprung,11.697,21.734,-2.875,31.926,2.88,44.771,-3.099,51.746,-2.736,30.673,2.793,42.699,-3.004,49.925
0110-MORITZ-01-125,Salto C,15.242,23.662,-1.967,23.919,170.225,168.972,6.338,17.701,-1.935,21.605,169.563,162.324,6.01,10.565
0110-MORITZ-01-126,Fliffis B,29.265,22.933,58.816,100.949,-117.212,371.792,-91.367,111.949,58.754,98.671,-116.434,367.078,-91.458,107.212
0110-MORITZ-01-127,Voll- ein- voll- aus B,34.34,19.701,-199.562,258.707,18.036,370.471,-352.337,302.104,-199.734,251.167,17.129,357.085,-351.847,293.603
0110-MORITZ-01-128,Voll- ein- halb- aus C,35.289,23.282,-195.807,270.24,-100.907,345.959,-203.694,285.627,-195.828,266.19,-99.532,337.577,-204.297,273.879
0110-MORITZ-01-129,Voll- ein- voll- aus C,33.997,16.228,-264.949,236.931,109.888,318.282,-378.418,326.938,-264.74,230.486,108.845,303.391,-377.82,316.546
0110-MORITZ-01-139,Salto C,15.577,24.707,-1.981,16.641,164.83,174.69,5.601,17.851,-2.046,14.632,164.352,167.656,5.411,13.742
0110-MORITZ-01-140,Fliffis B,27.515,21.663,59.483,77.931,-135.707,369.912,-94.221,117.216,59.226,75.366,-136.034,363.941,-94.747,113.552
0110-MORITZ-01-141,Voll- ein- voll- aus B,32.682,21.644,-222.06,244.735,-12.703,362.069,-337.872,276.047,-222.103,238.104,-12.841,350.0,-337.354,268.686
0110-MORITZ-01-142,Voll- ein- halb- aus B,33.853,23.312,-165.608,262.064,-103.246,380.819,-246.967,233.01,-165.319,256.108,-102.641,369.972,-247.14,224.455
0110-MORITZ-01-143,Voll- ein- voll- aus C,32.555,20.74,-198.651,222.774,75.779,289.982,-329.481,282.026,-198.632,216.558,75.939,279.507,-329.104,274.155
0110-MORITZ-01-156,Salto C,15.366,24.473,-0.75,17.771,162.873,162.948,9.62,20.391,-0.832,15.307,162.312,155.996,9.46,14.782
0110-MORITZ-01-157,Fliffis B,28.517,24.12,46.969,100.704,-109.541,376.025,-86.26,117.17,46.998,96.772,-109.021,371.462,-86.528,110.821
0115-CHARI-05-4,Strecksprung,10.014,22.868,-3.384,12.275,-9.059,65.646,-15.254,19.761,-3.39,10.058,-9.09,63.596,-15.205,16.979
0115-CHARI-05-9,Salto B,18.276,24.729,-4.491,18.052,175.963,190.665,-13.702,27.921,-4.428,15.567,176.152,183.743,-13.624,23.587
0115-CHARI-05-10,Doppelsalto B,26.514,21.119,1.419,20.5,353.715,257.244,-6.515,26.139,1.426,18.169,353.312,251.759,-6.711,22.349
0115-CHARI-05-12,Strecksprung,12.132,22.87,7.058,24.513,-4.958,25.904,0.162,26.39,7.033,23.121,-4.707,23.076,0.224,25.267
0115-CHARI-05-21,Salto B,19.561,25.23,-9.734,23.723,177.424,197.095,-8.628,31.507,-9.44,21.145,177.718,190.22,-8.541,26.984
0115-CHARI-05-22,Doppelsalto B,27.741,21.493,-7.494,27.758,363.873,266.206,-8.74,21.079,-7.513,25.671,363.418,261.131,-8.914,17.51
0115-CHARI-05-26,Strecksprung,10.255,22.827,-2.994,11.859,-6.172,71.591,-16.438,17.042,-2.889,9.648,-6.16,69.264,-16.425,14.577
0115-CHARI-05-30,Salto B,18.344,23.948,-14.615,16.744,178.576,187.403,-16.377,24.231,-14.425,14.569,178.77,179.632,-16.361,20.087
0115-CHARI-05-31,Doppelsalto B,28.152,22.126,-1.412,28.935,361.789,275.206,-10.672,26.056,-1.381,26.193,361.258,269.228,-10.72,20.244
0115-CHARI-05-39,Salto B,19.543,25.346,-6.487,21.978,182.386,200.14,-15.324,29.247,-6.299,18.395,182.629,193.518,-15.184,24.182
0115-CHARI-05-40,Doppelsalto B,28.918,22.113,15.076,32.76,368.459,272.124,-2.929,44.972,14.987,29.623,367.905,265.95,-3.151,40.006
0115-CHARI-05-50,Salto B,17.42,23.604,-5.691,16.061,173.533,192.515,-12.95,25.858,-5.358,12.444,172.808,186.829,-12.884,21.332
0115-CHARI-05-51,Fliffis- Rudi B,32.001,18.788,122.227,199.24,-163.188,397.417,264.383,301.35,121.77,194.707,-162.815,391.358,264.418,296.898
0115-CHARI-05-52,Doppelsalto B,29.652,21.844,2.526,32.89,377.743,273.642,-6.063,39.941,2.675,30.097,377.965,266.289,-6.259,34.408
0115-CHARI-05-57,Strecksprung,11.151,24.896,-2.872,15.571,-7.635,66.312,-13.674,24.048,-2.81,13.636,-7.728,63.784,-13.612,20.532
0115-CHARI-05-61,Salto B,17.664,23.512,0.523,20.513,172.859,189.556,-9.633,33.164,0.697,16.751,172.465,182.572,-9.524,26.952
0115-CHARI-05-62,Fliffis- Rudi B,34.148,20.488,98.814,202.471,-171.725,388.31,272.502,315.114,98.501,197.179,-171.694,381.978,272.535,310.385
0115-CHARI-05-63,Doppelsalto B,29.385,21.749,-12.728,31.143,379.091,272.521,0.714,32.112,-12.666,27.573,379.132,266.11,0.492,28.004
0115-CHARI-05-75,Salto B,16.163,20.835,-1.047,17.206,176.247,190.662,-16.461,31.767,-1.021,13.559,175.341,184.203,-16.423,26.817
0115-CHARI-05-76,Fliffis- Rudi B,34.132,20.547,99.892,214.727,-159.462,392.695,269.503,311.837,99.766,208.891,-159.387,386.255,269.886,307.16
0115-CHARI-05-77,Doppelsalto B,30.342,23.039,3.789,29.118,364.162,272.195,0.604,40.251,3.765,26.303,364.665,265.36,-0.205,35.815
0115-CHARI-05-83,Strecksprung,10.461,23.753,-4.284,12.074,-8.029,63.913,-13.269,18.164,-4.413,9.929,-7.967,62.001,-13.458,15.204
0115-CHARI-05-87,Salto B,16.427,21.104,-2.567,21.992,175.072,188.996,-11.586,38.776,-2.362,18.917,174.456,181.812,-11.375,33.281
0115-CHARI-05-88,Fliffis- Rudi B,34.109,20.343,96.624,218.653,-144.735,390.674,266.7,341.884,96.468,212.017,-144.711,384.413,266.749,337.269
0115-CHARI-05-89,Doppelsalto B,30.068,22.463,3.081,28.617,375.509,271.007,-0.746,28.221,2.901,24.952,375.644,264.732,-0.822,21.962
0115-CHARI-05-97,Strecksprung,11.255,25.182,-4.139,19.334,4.269,63.754,-17.968,32.19,-4.085,16.061,4.212,60.832,-17.69,26.018
0115-CHARI-05-100,Salto B,18.75,24.348,-5.778,19.946,172.669,191.645,-10.864,30.502,-5.513,16.505,171.915,184.908,-10.756,24.012
0115-CHARI-05-101,Fliffis- Rudi B,33.083,17.722,92.087,218.647,-175.045,389.29,281.182,323.567,91.789,212.033,-174.991,382.992,281.219,319.176
0115-CHARI-05-102,Doppelsalto B,29.924,22.383,-6.447,29.112,377.486,268.863,-14.915,38.654,-6.262,25.265,377.335,261.956,-15.099,31.468
0115-CHARI-05-109,Voll- ein 1 3/4 Salto vw C,27.456,19.087,98.289,238.166,-225.504,206.448,155.169,213.317,97.931,234.325,-225.117,186.607,154.706,207.876
0115-CHARI-05-117,Voll- ein 1 3/4 Salto vw C,27.132,20.432,97.167,231.012,-217.305,226.692,138.077,204.34,97.005,227.666,-216.92,204.696,137.902,194.724
0115-CHARI-05-121,Strecksprung,10.506,23.339,-3.636,15.357,-5.388,66.772,-15.932,19.929,-3.692,13.586,-5.329,64.596,-16.002,16.334
0115-CHARI-05-123,1 3/4 Salto vw C,26.286,23.864,-0.798,18.631,-341.5,229.481,-3.488,36.328,-0.93,13.697,-341.534,208.221,-3.695,26.808
0115-CHARI-05-133,1 3/4 Salto vw C,25.231,24.368,6.579,32.169,-336.545,220.368,6.097,52.334,6.593,25.962,-336.398,200.072,5.574,39.136
0115-CHARI-05-141,Voll- ein 1 3/4 Salto vw C,27.975,21.459,105.252,236.97,-230.075,229.696,132.103,208.798,105.069,233.538,-229.425,203.889,132.018,202.401
0115-CHARI-05-149,1 3/4 Salto vw C,25.712,23.802,10.663,24.411,-337.232,229.272,1.952,45.064,10.592,19.106,-337.448,205.547,1.772,26.899
0115-CHARI-05-155,Strecksprung,10.646,23.289,-3.902,10.751,-7.9,66.347,-13.646,17.57,-3.828,9.142,-7.912,64.196,-13.725,15.369
0115-CHARI-05-158,Voll- ein 1 3/4 Salto vw C,27.121,20.32,87.935,224.814,-223.367,235.894,124.928,203.881,87.881,221.417,-223.035,215.289,124.964,198.23
0115-CHARI-05-167,1 3/4 Salto vw C,26.393,26.117,2.23,19.751,-331.554,225.373,-2.271,49.225,2.196,13.598,-331.005,204.937,-2.362,22.51
0115-CHARI-05-174,Voll- ein 1 3/4 Salto vw C,28.04,22.734,88.622,230.655,-214.746,209.508,143.719,200.492,88.59,226.77,-214.582,180.742,143.5,194.879
0115-CHARI-05-182,1 3/4 Salto vw C,26.63,26.416,13.71,25.949,-332.548,225.351,1.772,37.757,13.691,22.365,-332.726,200.124,1.718,21.26
0115-CHARI-05-189,Voll- ein 1 3/4 Salto vw C,28.17,22.954,89.087,234.817,-220.993,200.586,133.894,214.036,89.088,231.026,-220.478,172.957,134.012,208.14
0115-JANEIKE-01-1,Strecksprung,8.821,18.656,0.241,10.362,-1.79,69.364,1.122,20.198,0.159,7.719,-1.76,66.099,1.183,14.421
0115-JANEIKE-01-7,Strecksprung,11.033,27.332,-0.11,12.671,-0.063,67.532,-2.786,16.493,0.014,10.627,-0.167,62.215,-2.752,11.14
0115-JANEIKE-01-13,Triffis B,44.041,20.861,-81.267,176.294,-359.708,439.556,-94.86,177.393,-81.436,173.697,-359.063,435.27,-95.038,172.838
0115-JANEIKE-01-14,Salto B,17.343,25.793,24.141,34.138,180.358,159.706,-27.037,35.456,24.119,30.783,179.888,152.9,-26.674,25.555
0115-JANEIKE-01-15,Triffis C,55.09,27.408,-29.385,134.6,-407.717,480.073,-82.898,186.081,-29.405,131.416,-407.048,475.819,-83.518,181.148
0115-JANEIKE-01-16,Salto B,17.855,25.053,17.745,28.171,188.728,169.021,-3.034,41.031,17.71,24.704,188.199,160.467,-2.425,30.408
0115-JANEIKE-01-17,Voll- ein- halb- aus B,34.584,18.619,-119.034,240.441,-175.992,359.936,-278.316,266.621,-119.25,234.477,-174.846,350.557,-278.215,257.572
0115-JANEIKE-01-18,Salto B,17.703,25.547,22.049,31.123,185.682,192.041,-12.635,30.519,22.302,28.209,184.646,186.397,-12.642,22.464
0115-JANEIKE-01-19,Fliffis- Rudi B,36.734,17.958,-80.625,191.708,-169.91,380.666,-308.055,371.144,-80.625,184.071,-170.047,370.802,-308.572,365.351
0115-JANEIKE-01-20,Salto B,17.718,24.927,10.967,30.981,182.733,184.727,-17.63,39.898,11.143,29.197,183.174,177.323,-16.867,31.812
0115-JANEIKE-01-21,Fliffis B,30.11,20.347,1.13,151.027,-182.677,377.602,-110.66,156.845,1.117,148.292,-182.131,372.22,-110.591,152.479
0115-JANEIKE-01-22,Salto B,17.01,23.346,21.513,29.813,192.279,188.453,0.694,32.161,21.704,28.046,192.121,183.103,0.436,26.215
0115-JANEIKE-01-26,Strecksprung,12.3,24.595,1.287,13.729,3.054,78.665,-1.677,18.905,1.293,11.743,3.241,75.935,-1.736,15.386
0115-JANEIKE-01-28,Strecksprung,10.701,25.332,-1.002,16.224,1.228,72.189,-1.272,17.615,-1.002,13.318,1.163,68.955,-1.371,10.291
0115-JANEIKE-01-33,Triffis B,43.018,22.1,-95.528,176.534,-370.866,429.942,-93.358,176.145,-95.775,173.26,-370.184,424.549,-93.052,170.557
0115-JANEIKE-01-36,Strecksprung,10.591,23.403,-3.015,13.297,1.177,76.659,3.939,21.853,-2.906,9.919,1.001,72.558,3.679,17.081
0115-JANEIKE-01-48,Strecksprung,12.037,29.106,-2.436,15.399,3.338,63.867,-0.307,26.614,-2.345,13.377,3.247,60.049,-0.519,22.614
0115-JANEIKE-01-51,Strecksprung,12.155,28.155,0.328,12.106,-0.445,23.357,2.754,23.848,0.425,10.453,-0.5,19.083,2.548,21.431
0115-JANEIKE-01-54,Strecksprung,9.289,21.129,-1.634,11.037,1.51,19.746,-2.773,18.365,-1.492,10.152,1.62,17.023,-2.959,15.662
0115-JANEIKE-01-67,Strecksprung,10.888,25.066,1.713,25.102,-0.515,68.866,-6.278,35.267,1.499,20.72,-0.323,64.59,-5.898,27.978
0115-JANEIKE-01-87,Triffis B,43.394,20.677,-113.395,157.805,-384.69,443.391,-101.664,180.123,-113.472,155.463,-385.611,435.48,-102.41,175.275
0115-JANEIKE-01-88,Salto B,17.342,25.495,29.166,36.077,178.768,191.616,-15.354,36.505,28.937,33.003,179.793,181.701,-14.773,25.823
0115-JANEIKE-01-89,Triffis C,56.823,26.229,-25.12,131.392,-415.062,477.667,-96.426,184.494,-25.248,127.932,-414.654,473.175,-96.278,179.823
0115-JANEIKE-01-90,Salto B,16.015,22.173,32.716,26.254,185.57,138.974,-14.846,45.924,33.34,22.702,185.362,131.68,-14.827,36.919
0115-JANEIKE-01-109,Triffis B,44.207,21.927,-111.627,166.024,-372.494,437.237,-89.827,182.826,-111.898,163.116,-371.906,430.567,-90.035,178.038
0115-JANEIKE-01-110,Salto B,16.09,24.548,19.623,25.236,181.797,153.11,-19.928,35.913,19.897,22.954,181.254,146.714,-19.524,27.099
0115-JANEIKE-01-111,Triffis C,55.646,27.591,-41.98,145.799,-411.011,461.193,-85.757,187.409,-42.26,142.63,-411.854,454.064,-86.478,181.894
0115-JANEIKE-01-112,Salto B,17.638,24.615,19.082,33.365,180.601,200.364,-8.168,37.157,19.154,30.676,181.379,188.307,-7.864,26.051
0115-JANEIKE-01-113,Voll- ein- halb- aus B,36.343,19.902,-121.756,243.107,-181.191,358.71,-275.645,278.711,-122.22,237.086,-181.712,348.233,-275.574,267.254
0115-JANEIKE-01-114,Salto B,16.799,24.528,11.994,33.609,189.793,186.503,-4.898,38.827,12.348,28.809,190.154,177.894,-4.899,34.249
0115-JANEIKE-01-115,Fliffis- Rudi B,36.844,18.141,-94.102,172.054,-209.887,372.131,-303.295,356.103,-94.099,164.876,-208.848,363.23,-303.257,350.668
0115-JANEIKE-01-116,Salto B,17.576,24.97,22.286,34.227,186.619,178.068,-20.811,37.132,22.352,30.961,185.868,169.435,-20.608,26.593
0115-JANEIKE-01-117,Fliffis B,29.964,19.941,5.154,139.173,-190.639,378.516,-112.961,157.681,5.152,135.654,-190.009,372.691,-113.153,152.337
0115-JANEIKE-01-118,Salto B,17.56,23.832,7.039,33.091,181.649,220.97,-12.824,41.298,7.293,30.327,181.099,214.136,-12.534,32.116
0115-JANEIKE-01-123,Strecksprung,10.433,23.928,1.266,15.44,-0.261,72.115,-3.551,23.503,1.214,9.163,-0.154,67.703,-3.205,11.567
0115-JANEIKE-01-129,Triffis B,44.496,23.925,-95.577,153.518,-368.296,434.43,-94.938,174.558,-95.524,150.654,-367.817,428.772,-94.621,170.446
0115-JANEIKE-01-130,Salto B,15.628,23.82,17.148,26.112,174.384,153.493,-16.454,34.306,16.866,22.848,173.706,146.257,-16.723,26.385
0115-JANEIKE-01-131,Triffis C,53.285,29.781,-43.649,138.39,-406.304,465.423,-74.101,183.108,-43.7,135.42,-405.998,460.457,-74.493,177.931
0115-JANEIKE-01-132,Doppelsalto B,27.805,22.157,16.38,31.062,375.747,274.684,-4.222,51.392,16.371,28.149,375.709,261.435,-3.639,35.371
0115-JANEIKE-01-133,Voll- ein- halb- aus B,39.194,19.987,-132.289,229.442,-185.721,373.899,-289.377,313.548,-132.176,224.081,-185.825,362.457,-290.079,301.189
